"","Subject","Word","RT","RootFrequency","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","RT4WordsBack","RT3WordsBack","RT2WordsBack","RT1WordBack","RT1WordLater","RT2WordsLater","RTtoPrime"
"712","PP029","geurloosheid",6.49677499018586,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,6.01859321449623,6.35610766069589,5.72358510195238,5.92958914338989,5.79605775076537,6.23441072571837,6.70563909486
"713","PP029","erkendheid",5.8111409929767,7.59588991771854,"baseheid",4.73,0,6.5191472879404,10,0,0,5.82600010738045,5.91620206260743,6.4118182677099,6.14418563412565,6.11368217983223,5.97635090929793,5.66988092298052
"714","PP029","royaalheid",6.10479323241498,6.08904487544685,"heidheid",3.36,0,6.0913098820777,10,0.693147,0,5.86929691313377,5.82600010738045,5.90263333340137,5.78689738136671,5.8348107370626,5.93753620508243,6.17586727010576
"715","PP029","contentheid",5.72031177660741,4.48863636973214,"baseheid",2.5,0,4.49980967033027,11,0,1,5.8171111599632,5.74300318780948,5.68357976733868,5.78382518232974,6.08904487544685,5.78074351579233,5.95842469302978
"716","PP029","koketheid",6.36302810354046,4.77912349311153,"heidheid",2,0,4.78749174278205,9,1.09861,0,6.02344759296103,5.89989735358249,5.82008293035236,6.18001665365257,5.86078622346587,5.95583736946483,7.43366654016617
"717","PP029","summierheid",5.85220247977447,5.29330482472449,"baseheid",2.14,0,5.29831736654804,11,0.693147,0,6.54534966033442,5.75257263882563,6.0330862217988,6.36647044773144,6.25190388316589,6.26720054854136,5.88610403145016
"718","PP029","ontroerdheid",5.78382518232974,6.289715570909,"heidheid",3.32,0,5.54907608489522,12,0,1,5.73334127689775,5.73334127689775,5.54126354515843,5.74939298590825,5.77455154554441,5.93489419561959,6.46302945692067
"719","PP029","antiekheid",5.97888576490112,6.74405918631135,"baseheid",2.23,0,6.74523634948436,10,1.38629,2,6.06145691892802,5.97635090929793,5.79605775076537,5.88332238848828,5.8348107370626,5.76205138278018,5.94803498918065
"720","PP029","enormheid",6.0591231955818,8.42441979126388,"heidheid",3,0,8.42463920980563,9,0.693147,0,5.76205138278018,5.89440283426485,5.68357976733868,5.78996017089725,5.67332326717149,5.6970934865054,5.94542060860658
"721","PP015","lobbigheid",6.87935580446044,2.89037175789616,"baseheid",1.82,0,0,10,1.09861,3,6.49072353450251,6.50578406012823,5.88887795833288,5.52146091786225,6.19440539110467,5.5834963087817,5.59842195899838
"722","PP015","tembaarheid",6.71659477352098,5.25749537202778,"heidheid",3.73,0,0,11,1.79176,0,6.41999492814714,6.361302477573,6.2803958389602,6.05443934626937,5.75257263882563,6.07073772800249,6.93731408122368
"723","PP015","pitloosheid",7.01571242048723,4.77912349311153,"baseheid",1.86,0,0,11,2.70805,4,6.96696713861398,6.45833828334479,6.44888939414686,5.97126183979046,6.25575004175337,5.79301360838414,6.42648845745769
"724","PP015","tilbaarheid",6.99117688712121,7.25417784645652,"heidheid",3.18,0,0,11,2.48491,1,6.34388043412633,5.66988092298052,6.02586597382531,7.28138566357028,6.11809719804135,6.13122648948314,7.40610338123702
"725","PP015","blusbaarheid",6.12686918411419,4.99721227376411,"baseheid",2.91,0,0,12,2.30259,0,6.0088131854426,6.40687998606931,6.38687931936265,6.69950034016168,6.06145691892802,6.1779441140506,6.55819780281227
"726","PP015","saprijkheid",6.8265452235566,6.10255859461357,"heidheid",1.95,0,0,11,3.55535,2,5.4553211153577,6.34212141872115,5.93489419561959,5.66642668811243,5.83188247728352,5.96357934361845,7.37086016653672
"727","PP015","ondiepheid",6.48616078894409,9.3805049984995,"baseheid",2.77,0,5.66296048013595,10,3.80666,1,6.44094654063292,5.83188247728352,5.77765232322266,5.87211778947542,5.78382518232974,6.282266746896,5.91079664404053
"728","PP015","kortafheid",6.20455776256869,9.59940505871657,"heidheid",2.36,0,5.86929691313377,10,4.07754,1,6.04737217904628,6.43133108193348,6.24804287450843,5.74939298590825,6.3578422665081,6.63331843328038,7.86211221166275
"729","PP015","gammelheid",6.58892647753352,4.90527477843843,"baseheid",2.55,0,4.91265488573605,10,0,0,6.3818160174061,6.49526555593701,6.70686233660275,6.33327962813969,6.08677472691231,6.64898455002478,5.93224518744801
"730","PP015","beschutheid",6.32076829425058,5.21493575760899,"heidheid",2.95,0,4.78749174278205,11,0.693147,0,6.0913098820777,6.20050917404269,6.20657592672493,5.62401750618734,5.95064255258773,6.24997524225948,6.72743172485086
"731","PP015","coulantheid",6.08677472691231,1.6094379124341,"baseheid",2.5,0,1.79175946922805,11,0,1,5.92692602597041,6.33150184989369,6.48157712927643,6.72383244082121,6.09807428216624,5.8805329864007,6.91274282049318
"732","PP015","onattentheid",6.09356977004514,5.94803498918065,"heidheid",2.73,0,1.6094379124341,12,0,0,5.95324333428778,5.29831736654804,6.26149168432104,6.282266746896,6.45833828334479,5.76519110278484,7.05703698169789
"733","PP015","kalkrijkheid",6.36302810354046,6.16961073249146,"baseheid",2.09,0,3.13549421592915,12,3.4012,3,6.07073772800249,5.73657229747919,5.84354441703136,6.10255859461357,6.0088131854426,6.10924758276437,6.38519439899773
"734","PP015","visrijkheid",6.69332366826995,8.04044688130311,"heidheid",2.18,0,3.04452243772342,11,4.63473,4,6.4377516497364,6.64118216974059,5.89989735358249,6.04025471127741,6.52209279817015,6.4425401664682,7.91790058632792
"735","PP015","bebrildheid",6.73340189183736,7.34213173058472,"baseheid",1.41,0,3.61091791264422,11,2.89037,3,5.73979291217923,5.85220247977447,5.99396142730657,6.14203740558736,5.91350300563827,6.7719355558396,5.63835466933375
"736","PP015","pipsheid",5.18738580584075,3.29583686600433,"heidheid",1.86,0,3.3322045101752,8,0,0,5.57594910314632,6.33150184989369,6.1779441140506,5.87211778947542,6.62804137617953,6.55250788703459,7.18916773842032
"737","PP015","beuheid",6.98656645940643,5.06259503302697,"baseheid",1.73,0,5.06890420222023,7,0,0,6.12029741895095,6.4150969591716,6.9650803456014,6.70196036600254,6.0282785202307,6.37842618365159,7.28207365809346
"738","PP015","markantheid",6.26339826259162,5.15905529921453,"heidheid",2.73,0,5.16478597392351,11,0,0,5.90808293816893,6.33505425149806,6.40522845803084,6.20657592672493,5.77765232322266,6.6682282484174,6.84587987526405
"739","PP015","riantheid",6.55961523749324,4.52178857704904,"baseheid",2.36,0,4.53259949315326,9,0,0,6.19440539110467,6.47697236288968,6.08221891037645,5.78689738136671,6.07534603108868,6.24610676548156,6.2803958389602
"740","PP015","labielheid",6.37842618365159,4.36944785246702,"heidheid",3.23,0,4.38202663467388,10,0.693147,0,6.0137151560428,5.89989735358249,6.4118182677099,6.34388043412633,5.85220247977447,5.65948221575962,6.12686918411419
"741","PP015","tactvolheid",7.28961052145117,5.24174701505964,"baseheid",2.55,0,4.75359019110636,11,2.48491,1,6.38687931936265,6.43615036836943,5.87493073085203,6.72743172485086,6.16751649088834,6.51619307604296,6.01859321449623
"742","PP015","bezweetheid",6.73459165997295,6.46769872610435,"heidheid",3.36,0,4.75359019110636,11,2.94444,1,6.29156913955832,5.98896141688986,5.56452040732269,6.13556489108174,5.90536184805457,6.04025471127741,5.29831736654804
"743","PP015","ovaalheid",6.82110747225646,5.85793315448346,"baseheid",2.23,0,5.86078622346587,9,0.693147,1,6.08221891037645,6.10702288774225,6.40687998606931,5.91889385427315,6.5206211275587,6.38012253689976,5.91620206260743
"744","PP015","banaalheid",7.1929342212158,5.73657229747919,"heidheid",2.64,0,5.73979291217923,10,0.693147,0,6.5424719605068,6.2709884318583,6.04500531403601,6.40025744530882,6.83195356556585,5.99396142730657,6.88346258641309
"745","PP015","ludiekheid",6.63463335786169,4.12713438504509,"baseheid",2.05,0,4.14313472639153,10,0,0,6.0330862217988,6.9985096422506,6.31716468674728,5.90808293816893,6.74993119378857,6.19847871649231,6.5424719605068
"746","PP015","aftandsheid",6.15485809401642,4.18965474202643,"heidheid",2.05,0,4.20469261939097,11,0,0,5.6937321388027,5.55295958492162,5.5834963087817,6.08449941307517,6.76272950693188,5.74939298590825,6.00635315960173
"747","PP015","dementheid",6.44888939414686,3.80666248977032,"baseheid",3.23,0,3.8286413964891,10,1.09861,0,5.8406416573734,5.72358510195238,6.49828214947643,6.0088131854426,5.99396142730657,6.42648845745769,6.19847871649231
"748","PP015","onwelheid",6.70686233660275,3.95124371858143,"heidheid",2,0,3.97029191355212,9,4.96284,1,6.68586094706836,5.93753620508243,6.70686233660275,7.0825485693553,6.5366915975913,6.22653666928747,7.55013534248843
"749","PP015","basaalheid",6.7900972355139,3.52636052461616,"baseheid",2.14,0,3.55534806148941,10,0,0,6.31716468674728,5.68697535633982,7.05012252026906,6.04263283368238,6.07534603108868,5.89989735358249,6.77308037565554
"750","PP015","jofelheid",6.39359075395063,3.29583686600433,"heidheid",2.64,0,3.3322045101752,9,0,0,5.97635090929793,6.22257626807137,6.3297209055227,5.76519110278484,6.49526555593701,6.21860011969173,6.44571981938558
"751","PP015","onbelastheid",6.85856503479136,6.74523634948436,"baseheid",2.55,0,3.17805383034795,12,4.63473,6,6.0282785202307,6.80461452006262,6.2803958389602,6.72262979485545,5.63478960316925,6.00635315960173,6.09582456243222
"752","PP015","geurloosheid",6.21660610108486,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,6.01615715969835,6.3491389913798,5.93489419561959,5.63835466933375,5.97126183979046,6.22257626807137,6.71780469502369
"753","PP015","erkendheid",6.49677499018586,7.59588991771854,"baseheid",4.73,0,6.5191472879404,10,0,0,6.20455776256869,6.23832462503951,6.40687998606931,6.93731408122368,5.98645200528444,6.06842558824411,6.14418563412565
"754","PP015","royaalheid",6.38012253689976,6.08904487544685,"heidheid",3.36,0,6.0913098820777,10,0.693147,0,6.07534603108868,6.28785856016178,6.0282785202307,6.1463292576689,6.61338421837956,6.35262939631957,7.04490511712937
"755","PP015","contentheid",6.64509096950564,4.48863636973214,"baseheid",2.5,0,4.49980967033027,11,0,1,5.70044357339069,5.98393628068719,6.59167373200866,6.3135480462771,5.77455154554441,6.07534603108868,6.24416690066374
"756","PP015","koketheid",6.76272950693188,4.77912349311153,"heidheid",2,0,4.78749174278205,9,1.09861,0,6.46614472423762,6.14203740558736,6.59167373200866,5.63835466933375,7.0057890192535,6.27664348934164,6.88243747099785
"757","PP015","summierheid",6.87523208727658,5.29330482472449,"baseheid",2.14,0,5.29831736654804,11,0.693147,0,6.26530121273771,6.36990098282823,5.96357934361845,5.66642668811243,7.02197642307216,6.8501261661455,7.09174211509515
"758","PP015","ontroerdheid",6.84374994900622,6.289715570909,"heidheid",3.32,0,5.54907608489522,12,0,1,5.86078622346587,6.44413125670044,6.18620862390049,6.05678401322862,5.88332238848828,6.10255859461357,6.91174730025167
"759","PP015","antiekheid",6.76849321164863,6.74405918631135,"baseheid",2.23,0,6.74523634948436,10,1.38629,2,6.2709884318583,6.63463335786169,6.49978704065585,6.42648845745769,6.07534603108868,6.62804137617953,6.15485809401642
"760","PP015","enormheid",6.38519439899773,8.42441979126388,"heidheid",3,0,8.42463920980563,9,0.693147,0,6.35437004079735,6.4150969591716,5.51342874616498,6.361302477573,6.12029741895095,5.88332238848828,6.52649485957079
"761","PP001","lobbigheid",5.54126354515843,2.89037175789616,"heidheid",1.82,0,0,10,1.09861,3,5.46383180502561,5.41164605185504,5.55682806169954,5.60947179518496,5.92958914338989,5.47646355193151,6.5792512120101
"762","PP001","tembaarheid",6.48157712927643,5.25749537202778,"baseheid",3.73,0,0,11,1.79176,0,5.63478960316925,5.52942908751142,5.52545293913178,5.59098698051086,5.50938833662798,5.48479693349065,5.4424177105218
"763","PP001","pitloosheid",6.59167373200866,4.77912349311153,"heidheid",1.86,0,0,11,2.70805,4,5.54126354515843,5.7268477475872,6.30991827822652,5.75890177387728,6.03548143252476,5.59842195899838,5.88887795833288
"764","PP001","tilbaarheid",6.8373328146856,7.25417784645652,"baseheid",3.18,0,0,11,2.48491,1,5.95842469302978,6.0330862217988,5.83773044716594,5.71702770140622,5.66988092298052,5.4510384535657,5.60947179518496
"765","PP001","blusbaarheid",5.63478960316925,4.99721227376411,"heidheid",2.91,0,0,12,2.30259,0,5.89989735358249,5.73334127689775,5.53733426701854,5.54517744447956,5.92692602597041,5.55295958492162,6.35262939631957
"766","PP001","saprijkheid",5.63121178182137,6.10255859461357,"baseheid",1.95,0,0,11,3.55535,2,5.82304589548302,6.45519856334012,5.75257263882563,5.74620319054015,5.93224518744801,5.6021188208797,5.59471137960184
"767","PP001","ondiepheid",5.70711026474888,9.3805049984995,"heidheid",2.77,0,5.66296048013595,10,3.80666,1,5.62401750618734,5.74939298590825,5.76832099579377,5.74939298590825,5.95324333428778,6.16541785423142,5.66642668811243
"768","PP001","kortafheid",5.61677109766657,9.59940505871657,"baseheid",2.36,0,5.86929691313377,10,4.07754,1,5.40717177146012,5.8406416573734,5.50533153593236,5.61677109766657,5.82600010738045,5.49306144334055,5.72358510195238
"769","PP001","gammelheid",5.28826703069454,4.90527477843843,"heidheid",2.55,0,4.91265488573605,10,0,0,5.50125821054473,5.52545293913178,5.76205138278018,5.53338948872752,5.30826769740121,5.77144112313002,5.85220247977447
"770","PP001","beschutheid",5.22035582507832,5.21493575760899,"baseheid",2.95,0,4.78749174278205,11,0.693147,0,5.39816270151775,5.46383180502561,5.41164605185504,5.26269018890489,5.24174701505964,5.50125821054473,5.95324333428778
"771","PP001","coulantheid",5.73334127689775,1.6094379124341,"heidheid",2.5,0,1.79175946922805,11,0,1,5.59471137960184,5.63121178182137,5.66988092298052,5.76205138278018,6.04263283368238,5.45958551414416,6.61472560020376
"772","PP001","onattentheid",6.44888939414686,5.94803498918065,"baseheid",2.73,0,1.6094379124341,12,0,0,5.82008293035236,5.80211837537706,6.38012253689976,5.7268477475872,5.74300318780948,5.89715386763674,6.3297209055227
"773","PP001","kalkrijkheid",5.37989735354046,6.16961073249146,"heidheid",2.09,0,3.13549421592915,12,3.4012,3,5.41610040220442,5.50125821054473,5.55682806169954,6.24027584517077,6.06378520868761,5.83188247728352,5.74300318780948
"774","PP001","visrijkheid",5.50938833662798,8.04044688130311,"baseheid",2.18,0,3.04452243772342,11,4.63473,4,5.63478960316925,5.51342874616498,5.52942908751142,5.50938833662798,5.57972982598622,5.57215403217776,5.50938833662798
"775","PP001","bebrildheid",5.57594910314632,7.34213173058472,"heidheid",1.41,0,3.61091791264422,11,2.89037,3,5.62040086571715,5.62401750618734,5.68017260901707,5.47646355193151,5.93753620508243,5.86078622346587,6.56244409369372
"776","PP001","pipsheid",5.24702407216049,3.29583686600433,"baseheid",1.86,0,3.3322045101752,8,0,0,5.45958551414416,5.35658627467201,5.08759633523238,5.4249500174814,6.01615715969835,5.22035582507832,5.37989735354046
"777","PP001","beuheid",5.80814248998044,5.06259503302697,"heidheid",1.73,0,5.06890420222023,7,0,0,5.4510384535657,5.59098698051086,5.54126354515843,5.65948221575962,6.61873898351722,5.74300318780948,5.4553211153577
"778","PP001","markantheid",5.42934562895444,5.15905529921453,"baseheid",2.73,0,5.16478597392351,11,0,0,5.25749537202778,5.52942908751142,5.79301360838414,5.65248918026865,6.36647044773144,5.54907608489522,5.51745289646471
"779","PP001","riantheid",5.52942908751142,4.52178857704904,"heidheid",2.36,0,4.53259949315326,9,0,0,5.605802066296,5.67675380226828,5.55295958492162,5.56068163101553,5.75257263882563,5.91079664404053,5.66642668811243
"780","PP001","labielheid",5.4249500174814,4.36944785246702,"baseheid",3.23,0,4.38202663467388,10,0.693147,0,5.8805329864007,5.54517744447956,5.58724865840025,5.52545293913178,5.94017125272043,5.4971682252932,6.0137151560428
"781","PP001","tactvolheid",5.64897423816121,5.24174701505964,"heidheid",2.55,0,4.75359019110636,11,2.48491,1,5.64190707093811,5.57594910314632,5.70711026474888,5.6970934865054,5.79605775076537,5.73979291217923,5.61312810638807
"782","PP001","bezweetheid",5.93489419561959,6.46769872610435,"baseheid",3.36,0,4.75359019110636,11,2.94444,1,5.8348107370626,5.65948221575962,5.4971682252932,6.3026189757449,5.68697535633982,5.73657229747919,5.60947179518496
"783","PP001","ovaalheid",5.60947179518496,5.85793315448346,"heidheid",2.23,0,5.86078622346587,9,0.693147,1,5.7037824746562,5.92157841964382,5.69035945432406,5.8348107370626,6.21060007702465,5.71373280550937,6.40025744530882
"784","PP001","banaalheid",5.69035945432406,5.73657229747919,"baseheid",2.64,0,5.73979291217923,10,0.693147,0,5.60947179518496,5.68017260901707,5.74300318780948,5.66988092298052,5.77765232322266,5.64897423816121,5.61677109766657
"785","PP001","ludiekheid",6.62671774924902,4.12713438504509,"heidheid",2.05,0,4.14313472639153,10,0,0,5.94017125272043,5.88610403145016,5.92157841964382,5.98896141688986,5.76205138278018,5.8636311755981,5.75257263882563
"786","PP001","aftandsheid",5.59471137960184,4.18965474202643,"baseheid",2.05,0,4.20469261939097,11,0,0,5.6937321388027,5.61677109766657,5.82600010738045,5.66296048013595,6.71417052990947,5.80211837537706,5.59842195899838
"787","PP001","dementheid",5.37527840768417,3.80666248977032,"heidheid",3.23,0,3.8286413964891,10,1.09861,0,5.57594910314632,5.94803498918065,5.3890717298165,6.82871207164168,5.6937321388027,5.95583736946483,5.64190707093811
"788","PP001","onwelheid",5.67332326717149,3.95124371858143,"baseheid",2,0,3.97029191355212,9,4.96284,1,6.13556489108174,5.56068163101553,5.58724865840025,5.7268477475872,5.58724865840025,5.50938833662798,5.91079664404053
"789","PP001","basaalheid",6.0088131854426,3.52636052461616,"heidheid",2.14,0,3.55534806148941,10,0,0,5.88332238848828,5.73979291217923,6.77078942390898,5.87493073085203,6.43294009273918,5.75574221358691,5.89715386763674
"790","PP001","jofelheid",5.47227067367148,3.29583686600433,"baseheid",2.64,0,3.3322045101752,9,0,0,5.57594910314632,5.43372200355424,5.40267738187228,5.48063892334199,5.59098698051086,5.5683445037611,5.59842195899838
"791","PP001","onbelastheid",5.78382518232974,6.74523634948436,"heidheid",2.55,0,3.17805383034795,12,4.63473,6,5.80211837537706,5.93753620508243,5.82008293035236,5.58724865840025,6.0730445341004,5.57972982598622,5.85793315448346
