"","Rating","Subject","Word","Class","Naive","Language","MeanFamiliarity"
"2965",3,"Ji","magpie","animal","notNaive","notEnglish",0
"2966",1,"Ji","mouse","animal","notNaive","notEnglish",1.9459101
"2967",4,"Ji","gull","animal","notNaive","notEnglish",1.6094379
"2968",7,"Ji","crocodile","animal","notNaive","notEnglish",0
"2969",1,"Ji","bee","animal","notNaive","notEnglish",1.7917595
"2970",1,"Ji","almond","plant","notNaive","notEnglish",0
"2971",2,"Ji","broccoli","plant","notNaive","notEnglish",0
"2972",2,"Ji","carrot","plant","notNaive","notEnglish",0.6931472
"2973",1,"Ji","gherkin","plant","notNaive","notEnglish",0
"2974",7,"Ji","shark","animal","notNaive","notEnglish",0.6931472
"2975",2,"Ji","avocado","plant","notNaive","notEnglish",0
"2976",1,"Ji","blueberry","plant","notNaive","notEnglish",0
"2977",6,"Ji","dolphin","animal","notNaive","notEnglish",0
"2978",2,"Ji","cat","animal","notNaive","notEnglish",2.7725887
"2979",3,"Ji","beaver","animal","notNaive","notEnglish",0
"2980",7,"Ji","elephant","animal","notNaive","notEnglish",0.6931472
"2981",1,"Ji","apricot","plant","notNaive","notEnglish",0
"2982",2,"Ji","tortoise","animal","notNaive","notEnglish",0
"2983",3,"Ji","goose","animal","notNaive","notEnglish",1.7917595
"2984",2,"Ji","squid","animal","notNaive","notEnglish",0
"2985",2,"Ji","lettuce","plant","notNaive","notEnglish",0
"2986",1,"Ji","squirrel","animal","notNaive","notEnglish",0
"2987",1,"Ji","cherry","plant","notNaive","notEnglish",0.6931472
"2988",7,"Ji","whale","animal","notNaive","notEnglish",1.0986123
"2989",5,"Ji","eagle","animal","notNaive","notEnglish",1.0986123
"2990",2,"Ji","eggplant","plant","notNaive","notEnglish",0
"2991",1,"Ji","hedgehog","animal","notNaive","notEnglish",0
"2992",3,"Ji","kiwi","plant","notNaive","notEnglish",0
"2993",2,"Ji","bat","animal","notNaive","notEnglish",2.1972246
"2994",1,"Ji","blackberry","plant","notNaive","notEnglish",0.6931472
"2995",2,"Ji","stork","animal","notNaive","notEnglish",0
"2996",6,"Ji","reindeer","animal","notNaive","notEnglish",0
"2997",2,"Ji","cucumber","plant","notNaive","notEnglish",0
"2998",4,"An","pig","animal","notNaive","English",2.7725887
"2999",5,"An","melon","plant","notNaive","English",1.0986123
"3000",5,"An","lion","animal","notNaive","English",1.0986123
"3001",1,"An","peanut","plant","notNaive","English",0.6931472
"3002",2,"An","avocado","plant","notNaive","English",0
"3003",2,"An","hedgehog","animal","notNaive","English",0
"3004",3,"An","swan","animal","notNaive","English",1.3862944
"3005",2,"An","mole","animal","notNaive","English",1.0986123
"3006",4,"An","vulture","animal","notNaive","English",0
"3007",3,"An","pineapple","plant","notNaive","English",0
"3008",1,"An","broccoli","plant","notNaive","English",0
"3009",2,"An","kiwi","plant","notNaive","English",0
"3010",1,"An","mushroom","plant","notNaive","English",0.6931472
"3011",1,"An","apricot","plant","notNaive","English",0
"3012",2,"An","bunny","animal","notNaive","English",0
"3013",1,"An","blackberry","plant","notNaive","English",0.6931472
"3014",3,"An","snake","animal","notNaive","English",1.6094379
"3015",5,"An","moose","animal","notNaive","English",0
"3016",4,"An","fox","animal","notNaive","English",1.7917595
"3017",1,"An","wasp","animal","notNaive","English",1.3862944
"3018",2,"An","pigeon","animal","notNaive","English",1.0986123
"3019",3,"An","goat","animal","notNaive","English",1.9459101
"3020",1,"An","lemon","plant","notNaive","English",0.6931472
"3021",4,"An","stork","animal","notNaive","English",0
"3022",1,"An","grape","plant","notNaive","English",1.0986123
"3023",1,"An","blueberry","plant","notNaive","English",0
"3024",2,"An","leek","plant","notNaive","English",0
"3025",1,"An","clove","plant","notNaive","English",0
"3026",3,"An","eagle","animal","notNaive","English",1.0986123
"3027",1,"An","tomato","plant","notNaive","English",0
"3028",2,"An","squirrel","animal","notNaive","English",0
"3029",1,"An","paprika","plant","notNaive","English",0
"3030",3,"An","gull","animal","notNaive","English",1.6094379
"3031",7,"An","elephant","animal","notNaive","English",0.6931472
"3032",2,"An","bat","animal","notNaive","English",2.1972246
"3033",4,"An","dog","animal","notNaive","English",3.1354942
"3034",1,"An","cherry","plant","notNaive","English",0.6931472
"3035",6,"An","horse","animal","notNaive","English",3.3322045
"3036",3,"An","cat","animal","notNaive","English",2.7725887
"3037",1,"An","lettuce","plant","notNaive","English",0
"3038",1,"An","banana","plant","notNaive","English",0
"3039",7,"An","whale","animal","notNaive","English",1.0986123
"3040",1,"An","potato","plant","notNaive","English",0
"3041",3,"An","woodpecker","animal","notNaive","English",0
"3042",4,"An","dolphin","animal","notNaive","English",0
"3043",1,"An","carrot","plant","notNaive","English",0.6931472
"3044",4,"An","sheep","animal","notNaive","English",2.3025851
"3045",1,"An","bee","animal","notNaive","English",1.7917595
"3046",3,"An","goose","animal","notNaive","English",1.7917595
"3047",1,"An","apple","plant","notNaive","English",1.0986123
"3048",1,"An","ant","animal","notNaive","English",1.3862944
"3049",1,"An","olive","plant","notNaive","English",1.0986123
"3050",1,"An","mustard","plant","notNaive","English",0
"3051",1,"An","almond","plant","notNaive","English",0
"3052",4,"An","tortoise","animal","notNaive","English",0
"3053",1,"An","mouse","animal","notNaive","English",1.9459101
"3054",1,"An","spider","animal","notNaive","English",0.6931472
"3055",3,"An","magpie","animal","notNaive","English",0
"3056",5,"An","donkey","animal","notNaive","English",0
"3057",4,"An","monkey","animal","notNaive","English",0
"3058",1,"An","butterfly","animal","notNaive","English",0
"3059",1,"An","strawberry","plant","notNaive","English",0
"3060",1,"An","pear","plant","notNaive","English",0
"3061",6,"An","camel","animal","notNaive","English",0.6931472
"3062",2,"An","beaver","animal","notNaive","English",0
"3063",1,"An","asparagus","plant","notNaive","English",0
"3064",1,"An","frog","animal","notNaive","English",2.0794415
"3065",1,"An","radish","plant","notNaive","English",0.6931472
"3066",1,"An","walnut","plant","notNaive","English",0
"3067",6,"An","reindeer","animal","notNaive","English",0
"3068",2,"An","cucumber","plant","notNaive","English",0
"3069",2,"An","badger","animal","notNaive","English",0.6931472
"3070",3,"An","squid","animal","notNaive","English",0
"3071",2,"An","orange","plant","notNaive","English",1.3862944
"3072",2,"An","eggplant","plant","notNaive","English",0
"3073",2,"An","chicken","animal","notNaive","English",1.0986123
"3074",5,"An","shark","animal","notNaive","English",0.6931472
"3075",2,"An","owl","animal","notNaive","English",1.3862944
"3076",1,"An","gherkin","plant","notNaive","English",0
"3077",6,"An","crocodile","animal","notNaive","English",0
"3078",1,"An","beetroot","plant","notNaive","English",0
