"","Year","Mn","Dy","MxT","MnT","Prec","Snow","SnCv"
"17274",1947,4,18,57,42,7,0,NA
"17275",1947,4,19,60,37,16,0,NA
"17276",1947,4,20,76,35,0,0,NA
"17277",1947,4,21,63,45,0,0,NA
"17278",1947,4,22,59,40,4,0,NA
"17279",1947,4,23,43,31,29,1,NA
"17280",1947,4,24,37,30,16,0.0000000000000001,NA
"17281",1947,4,25,51,29,4,0.0000000000000001,NA
"17282",1947,4,26,65,27,0,0,NA
"17283",1947,4,27,65,38,0.0000000000000001,0,NA
"17284",1947,4,28,59,41,8,0,NA
"17285",1947,4,29,69,49,0,0,NA
"17286",1947,4,30,71,44,0,0,NA
"17287",1947,5,1,68,29,0,0,NA
"17288",1947,5,2,84,37,0,0,NA
"17289",1947,5,3,84,47,0.0000000000000001,0,NA
"17290",1947,5,4,80,43,0.0000000000000001,0,NA
"17291",1947,5,5,83,43,0,0,NA
"17292",1947,5,6,74,47,0.0000000000000001,0,NA
"17293",1947,5,7,76,33,0.0000000000000001,0,NA
"17294",1947,5,8,67,45,0,0,NA
"17295",1947,5,9,74,43,3,0,NA
"17296",1947,5,10,63,50,9,0,NA
"17297",1947,5,11,67,49,7,0,NA
"17298",1947,5,12,61,44,52,0,NA
"17299",1947,5,13,73,40,0,0,NA
"17300",1947,5,14,75,44,0,0,NA
"17301",1947,5,15,62,48,53,0,NA
"17302",1947,5,16,55,45,4,0,NA
"17303",1947,5,17,70,37,0.0000000000000001,0,NA
"17304",1947,5,18,67,41,17,0,NA
"17305",1947,5,19,59,46,2,0,NA
"17306",1947,5,20,61,40,0.0000000000000001,0,NA
"17307",1947,5,21,79,41,0,0,NA
"17308",1947,5,22,65,40,0.0000000000000001,0,NA
"17309",1947,5,23,48,42,23,0,NA
"17310",1947,5,24,64,33,0,0,NA
"17311",1947,5,25,70,43,0.0000000000000001,0,NA
"17312",1947,5,26,63,48,3,0,NA
"17313",1947,5,27,63,41,12,0,NA
"17314",1947,5,28,50,31,134,45,NA
"17315",1947,5,29,60,25,3,0.0000000000000001,NA
"17316",1947,5,30,63,33,3,0,NA
"17317",1947,5,31,72,45,37,0,NA
"17318",1947,6,1,71,46,3,0,NA
"17319",1947,6,2,73,48,24,0,NA
"17320",1947,6,3,75,48,0.0000000000000001,0,NA
"17321",1947,6,4,71,51,0.0000000000000001,0,NA
"17322",1947,6,5,74,47,0,0,NA
"17323",1947,6,6,76,48,0.0000000000000001,0,NA
"17324",1947,6,7,80,49,0,0,NA
"17325",1947,6,8,87,55,0,0,NA
"17326",1947,6,9,79,54,0,0,NA
"17327",1947,6,10,69,53,0,0,NA
"17328",1947,6,11,56,35,215,0,NA
"17329",1947,6,12,49,33,36,5,NA
"17330",1947,6,13,65,29,0,0,NA
"17331",1947,6,14,77,38,0,0,NA
"17332",1947,6,15,78,45,4,0,NA
"17333",1947,6,16,83,47,0.0000000000000001,0,NA
"17334",1947,6,17,88,49,14,0,NA
"17335",1947,6,18,66,53,44,0,NA
"17336",1947,6,19,77,49,0,0,NA
"17337",1947,6,20,80,54,10,0,NA
"17338",1947,6,21,60,48,84,0,NA
"17339",1947,6,22,59,45,3,0,NA
"17340",1947,6,23,69,39,0,0,NA
"17341",1947,6,24,75,46,0.0000000000000001,0,NA
"17342",1947,6,25,80,48,0,0,NA
"17343",1947,6,26,84,55,0.0000000000000001,0,NA
"17344",1947,6,27,84,48,0,0,NA
"17345",1947,6,28,78,54,0,0,NA
"17346",1947,6,29,74,53,11,0,NA
"17347",1947,6,30,71,51,0,0,NA
"17348",1947,7,1,80,48,0,0,NA
"17349",1947,7,2,90,52,0,0,NA
"17350",1947,7,3,93,53,0.0000000000000001,0,NA
"17351",1947,7,4,88,53,6,0,NA
"17352",1947,7,5,80,54,0.0000000000000001,0,NA
"17353",1947,7,6,84,53,0,0,NA
"17354",1947,7,7,84,55,0.0000000000000001,0,NA
"17355",1947,7,8,89,59,13,0,NA
"17356",1947,7,9,82,56,6,0,NA
"17357",1947,7,10,85,52,0,0,NA
"17358",1947,7,11,92,55,0,0,NA
"17359",1947,7,12,87,50,0,0,NA
"17360",1947,7,13,91,58,0,0,NA
"17361",1947,7,14,86,56,0,0,NA
"17362",1947,7,15,84,56,0,0,NA
"17363",1947,7,16,81,59,12,0,NA
"17364",1947,7,17,69,60,5,0,NA
"17365",1947,7,18,83,47,0,0,NA
"17366",1947,7,19,90,47,0.0000000000000001,0,NA
"17367",1947,7,20,81,52,6,0,NA
"17368",1947,7,21,80,59,0,0,NA
"17369",1947,7,22,75,57,0.0000000000000001,0,NA
"17370",1947,7,23,73,54,32,0,NA
"17371",1947,7,24,83,50,0,0,NA
"17372",1947,7,25,93,54,0,0,NA
"17373",1947,7,26,93,55,0.0000000000000001,0,NA
"17374",1947,7,27,93,55,0.0000000000000001,0,NA
"17375",1947,7,28,93,54,0,0,NA
"17376",1947,7,29,94,56,0.0000000000000001,0,NA
"17377",1947,7,30,85,58,0,0,NA
"17378",1947,7,31,85,58,0,0,NA
"17379",1947,8,1,95,64,9,0,NA
"17380",1947,8,2,91,58,0,0,NA
"17381",1947,8,3,93,59,0,0,NA
"17382",1947,8,4,93,55,0,0,NA
"17383",1947,8,5,84,57,16,0,NA
"17384",1947,8,6,89,52,0,0,NA
"17385",1947,8,7,93,53,0,0,NA
"17386",1947,8,8,91,56,0.0000000000000001,0,NA
"17387",1947,8,9,94,60,0,0,NA
"17388",1947,8,10,85,58,4,0,NA
"17389",1947,8,11,79,60,18,0,NA
"17390",1947,8,12,81,56,0.0000000000000001,0,NA
"17391",1947,8,13,75,53,0,0,NA
"17392",1947,8,14,79,54,0.0000000000000001,0,NA
"17393",1947,8,15,84,50,0.0000000000000001,0,NA
"17394",1947,8,16,78,49,0.0000000000000001,0,NA
"17395",1947,8,17,85,52,0,0,NA
"17396",1947,8,18,76,58,3,0,NA
"17397",1947,8,19,87,50,0,0,NA
"17398",1947,8,20,90,49,0,0,NA
"17399",1947,8,21,89,51,0,0,NA
"17400",1947,8,22,86,56,0.0000000000000001,0,NA
"17401",1947,8,23,82,55,0,0,NA
"17402",1947,8,24,69,55,5,0,NA
"17403",1947,8,25,77,48,0.0000000000000001,0,NA
"17404",1947,8,26,85,48,0.0000000000000001,0,NA
"17405",1947,8,27,88,48,0,0,NA
"17406",1947,8,28,87,52,0.0000000000000001,0,NA
"17407",1947,8,29,90,53,0,0,NA
"17408",1947,8,30,87,63,0.0000000000000001,0,NA
"17409",1947,8,31,91,55,0,0,NA
"17410",1947,9,1,90,54,0,0,NA
"17411",1947,9,2,93,49,0,0,NA
"17412",1947,9,3,90,58,0,0,NA
"17413",1947,9,4,85,51,0,0,NA
"17414",1947,9,5,91,48,0,0,NA
"17415",1947,9,6,89,55,0,0,NA
"17416",1947,9,7,87,50,0.0000000000000001,0,NA
"17417",1947,9,8,82,54,0.0000000000000001,0,NA
"17418",1947,9,9,79,53,27,0,NA
"17419",1947,9,10,66,52,5,0,NA
"17420",1947,9,11,58,45,18,0,NA
"17421",1947,9,12,73,36,0,0,NA
"17422",1947,9,13,83,41,0,0,NA
"17423",1947,9,14,75,40,0,0,NA
"17424",1947,9,15,77,29,0,0,NA
"17425",1947,9,16,86,46,0,0,NA
"17426",1947,9,17,86,52,0,0,NA
"17427",1947,9,18,89,52,0,0,NA
"17428",1947,9,19,77,51,0,0,NA
"17429",1947,9,20,76,53,0,0,NA
"17430",1947,9,21,73,35,0,0,NA
"17431",1947,9,22,80,38,0,0,NA
"17432",1947,9,23,85,44,0,0,NA
"17433",1947,9,24,75,57,0.0000000000000001,0,NA
"17434",1947,9,25,78,38,0,0,NA
"17435",1947,9,26,79,43,0.0000000000000001,0,NA
"17436",1947,9,27,83,49,0,0,NA
"17437",1947,9,28,70,39,0,0,NA
"17438",1947,9,29,70,45,0.0000000000000001,0,NA
"17439",1947,9,30,77,47,0.0000000000000001,0,NA
"17440",1947,10,1,79,44,0.0000000000000001,0,NA
"17441",1947,10,2,78,40,0,0,NA
"17442",1947,10,3,79,54,0,0,NA
"17443",1947,10,4,82,39,0,0,NA
"17444",1947,10,5,84,41,0,0,NA
"17445",1947,10,6,79,41,0.0000000000000001,0,NA
"17446",1947,10,7,73,42,0.0000000000000001,0,NA
"17447",1947,10,8,75,49,0.0000000000000001,0,NA
"17448",1947,10,9,78,48,0.0000000000000001,0,NA
"17449",1947,10,10,80,41,0,0,NA
"17450",1947,10,11,69,46,7,0,NA
"17451",1947,10,12,54,39,12,0,NA
"17452",1947,10,13,74,31,0,0,NA
"17453",1947,10,14,68,47,14,0,NA
"17454",1947,10,15,68,46,176,0,NA
"17455",1947,10,16,68,35,0,0,NA
"17456",1947,10,17,72,38,0,0,NA
"17457",1947,10,18,71,41,0,0,NA
"17458",1947,10,19,77,35,0,0,NA
"17459",1947,10,20,77,34,0,0,NA
"17460",1947,10,21,77,40,0,0,NA
"17461",1947,10,22,62,31,44,39,NA
"17462",1947,10,23,33,20,0,0,NA
"17463",1947,10,24,47,31,5,0,NA
"17464",1947,10,25,48,33,6,0,NA
"17465",1947,10,26,54,31,0,0,NA
"17466",1947,10,27,61,30,0,0,NA
"17467",1947,10,28,63,30,0,0,NA
"17468",1947,10,29,60,30,0,0,NA
"17469",1947,10,30,58,38,0.0000000000000001,0,NA
"17470",1947,10,31,59,35,0,0,NA
"17471",1947,11,1,60,25,0,0,NA
"17472",1947,11,2,55,25,0,0,NA
"17473",1947,11,3,48,32,0,0,NA
"17474",1947,11,4,52,23,0,0,NA
"17475",1947,11,5,54,23,0,0,NA
"17476",1947,11,6,33,24,1,1,NA
"17477",1947,11,7,44,23,3,9,NA
"17478",1947,11,8,53,23,0.0000000000000001,0.0000000000000001,NA
"17479",1947,11,9,41,24,4,5,NA
"17480",1947,11,10,26,12,21,30,NA
"17481",1947,11,11,44,12,0,0,NA
"17482",1947,11,12,36,26,0.0000000000000001,0.0000000000000001,NA
"17483",1947,11,13,40,15,0,0,NA
"17484",1947,11,14,44,19,0,0,NA
"17485",1947,11,15,43,20,0,0,NA
"17486",1947,11,16,41,22,0,0,NA
"17487",1947,11,17,40,23,0,0,NA
"17488",1947,11,18,43,17,0,0,NA
"17489",1947,11,19,34,26,8,6,NA
"17490",1947,11,20,26,13,22,28,NA
"17491",1947,11,21,22,-3,0.0000000000000001,0.0000000000000001,NA
"17492",1947,11,22,28,-8,0.0000000000000001,0.0000000000000001,NA
"17493",1947,11,23,40,-4,0,0,NA
"17494",1947,11,24,45,12,0,0,NA
"17495",1947,11,25,52,30,0,0,NA
"17496",1947,11,26,59,24,0,0,NA
"17497",1947,11,27,52,23,29,28,NA
"17498",1947,11,28,46,11,0,0,NA
"17499",1947,11,29,48,17,0,0,NA
"17500",1947,11,30,41,17,0,0,NA
"17501",1947,12,1,42,27,0,0,NA
"17502",1947,12,2,37,28,0.0000000000000001,0.0000000000000001,NA
"17503",1947,12,3,28,26,0.0000000000000001,0.0000000000000001,NA
"17504",1947,12,4,38,24,7,13,NA
"17505",1947,12,5,47,17,0,0,NA
"17506",1947,12,6,48,19,0,0,NA
"17507",1947,12,7,45,23,0,0,NA
"17508",1947,12,8,35,14,0,0,NA
"17509",1947,12,9,34,19,0,0,NA
"17510",1947,12,10,35,10,0,0,NA
"17511",1947,12,11,35,8,0,0,NA
"17512",1947,12,12,34,11,0,0,NA
"17513",1947,12,13,50,9,0,0,NA
"17514",1947,12,14,51,26,0,0,NA
"17515",1947,12,15,39,14,0,0,NA
"17516",1947,12,16,42,15,0,0,NA
"17517",1947,12,17,51,9,0,0,NA
"17518",1947,12,18,52,25,0,0,NA
"17519",1947,12,19,53,13,0,0,NA
"17520",1947,12,20,40,12,0,0,NA
"17521",1947,12,21,50,19,0,0,NA
"17522",1947,12,22,45,34,0,0,NA
"17523",1947,12,23,47,16,0,0,NA
"17524",1947,12,24,50,31,0.0000000000000001,0.0000000000000001,NA
"17525",1947,12,25,54,22,0,0,NA
"17526",1947,12,26,66,30,0,0,NA
"17527",1947,12,27,64,19,0,0,NA
"17528",1947,12,28,57,18,0,0,NA
"17529",1947,12,29,50,24,2,1,NA
"17530",1947,12,30,32,17,61,90,NA
"17531",1947,12,31,20,-17,11,35,NA
"17532",1948,1,1,27,-23,0,0,NA
"17533",1948,1,2,45,0,0,0,NA
"17534",1948,1,3,50,27,0,0,NA
"17535",1948,1,4,38,22,0,0,NA
"17536",1948,1,5,54,26,0,0,NA
"17537",1948,1,6,47,15,0,0,NA
"17538",1948,1,7,47,30,0,0,NA
"17539",1948,1,8,57,30,0,0,NA
"17540",1948,1,9,42,26,0.0000000000000001,0,NA
"17541",1948,1,10,47,24,0,0,NA
"17542",1948,1,11,50,31,0,0,NA
"17543",1948,1,12,35,22,0.0000000000000001,0.0000000000000001,NA
"17544",1948,1,13,32,7,0,0,NA
"17545",1948,1,14,56,15,0,0,NA
"17546",1948,1,15,49,20,11,25,NA
"17547",1948,1,16,20,-3,14,22,NA
"17548",1948,1,17,28,-15,0,0,NA
"17549",1948,1,18,25,5,5,11,NA
"17550",1948,1,19,32,-14,0,0,NA
"17551",1948,1,20,35,10,0,0,NA
"17552",1948,1,21,43,16,0,0,NA
"17553",1948,1,22,47,30,3,0.0000000000000001,NA
"17554",1948,1,23,34,21,1,2,NA
"17555",1948,1,24,30,20,11,23,NA
"17556",1948,1,25,22,11,23,49,NA
"17557",1948,1,26,11,2,30,35,NA
"17558",1948,1,27,6,-24,3,2,NA
"17559",1948,1,28,29,-32,0,0,NA
"17560",1948,1,29,34,6,0,0,NA
"17561",1948,1,30,35,-2,0,0,NA
"17562",1948,1,31,33,3,0,0,NA
"17563",1948,2,1,32,-7,0,0,NA
"17564",1948,2,2,20,6,4,6,NA
"17565",1948,2,3,34,3,0.0000000000000001,0.0000000000000001,NA
"17566",1948,2,4,31,-2,0,0,NA
"17567",1948,2,5,22,-8,0,0,NA
"17568",1948,2,6,35,-4,0.0000000000000001,0.0000000000000001,NA
"17569",1948,2,7,35,4,0,0,NA
"17570",1948,2,8,32,-12,0,0,NA
"17571",1948,2,9,37,6,0,0,NA
"17572",1948,2,10,24,1,0.0000000000000001,0.0000000000000001,NA
"17573",1948,2,11,8,-3,11,12,NA
"17574",1948,2,12,14,-3,5,8,NA
"17575",1948,2,13,46,-10,0,0,NA
"17576",1948,2,14,40,5,0,0,NA
"17577",1948,2,15,45,18,0,0,NA
"17578",1948,2,16,54,34,0,0,NA
"17579",1948,2,17,52,25,0,0,NA
"17580",1948,2,18,58,33,0,0,NA
"17581",1948,2,19,52,26,0.0000000000000001,0.0000000000000001,NA
"17582",1948,2,20,35,26,6,11,NA
"17583",1948,2,21,28,19,0,0,NA
"17584",1948,2,22,49,21,0,0,NA
"17585",1948,2,23,41,31,0,0,NA
"17586",1948,2,24,32,20,2,1,NA
"17587",1948,2,25,48,21,0,0,NA
"17588",1948,2,26,58,23,0,0,NA
"17589",1948,2,27,49,29,0,0,NA
"17590",1948,2,28,35,21,2,1,NA
"17591",1948,2,29,28,22,40,42,NA
"17592",1948,3,1,34,19,8,10,NA
"17593",1948,3,2,30,-5,0,0,NA
"17594",1948,3,3,23,17,20,34,NA
"17595",1948,3,4,17,5,17,28,NA
"17596",1948,3,5,14,-10,3,4,NA
"17597",1948,3,6,33,0,0,0,NA
"17598",1948,3,7,32,-4,0,0,NA
"17599",1948,3,8,35,6,0,0,NA
"17600",1948,3,9,29,5,4,7,NA
"17601",1948,3,10,6,-4,7,6,NA
"17602",1948,3,11,27,-30,0,0,NA
"17603",1948,3,12,41,-11,0,0,NA
"17604",1948,3,13,52,11,0,0,NA
"17605",1948,3,14,52,19,0,0,NA
"17606",1948,3,15,45,29,0,0,NA
"17607",1948,3,16,45,22,0,0,NA
"17608",1948,3,17,53,24,0,0,NA
"17609",1948,3,18,55,32,2,0,NA
"17610",1948,3,19,57,28,0,0,NA
"17611",1948,3,20,52,25,0.0000000000000001,0,NA
"17612",1948,3,21,40,24,2,3,NA
"17613",1948,3,22,57,20,0,0,NA
"17614",1948,3,23,68,27,0,0,NA
"17615",1948,3,24,69,25,0,0,NA
"17616",1948,3,25,62,27,0,0,NA
"17617",1948,3,26,50,37,0,0,NA
"17618",1948,3,27,51,19,0,0,NA
"17619",1948,3,28,65,16,0,0,NA
"17620",1948,3,29,66,49,0,0,NA
"17621",1948,3,30,56,35,0,0,NA
"17622",1948,3,31,45,22,5,5,NA
"17623",1948,4,1,57,31,0,0,NA
"17624",1948,4,2,66,21,0,0,NA
"17625",1948,4,3,66,29,0,0,NA
"17626",1948,4,4,62,31,0,0,NA
"17627",1948,4,5,63,30,0,0,NA
"17628",1948,4,6,65,32,0,0,NA
"17629",1948,4,7,52,34,0,0,NA
"17630",1948,4,8,58,26,0,0,NA
"17631",1948,4,9,66,30,0,0,NA
"17632",1948,4,10,70,38,0.0000000000000001,0,NA
"17633",1948,4,11,49,35,0.0000000000000001,0,NA
"17634",1948,4,12,51,18,0,0,NA
"17635",1948,4,13,63,20,0,0,NA
"17636",1948,4,14,67,34,0,0,NA
"17637",1948,4,15,72,37,0,0,NA
"17638",1948,4,16,73,45,0,0,NA
"17639",1948,4,17,81,34,0,0,NA
"17640",1948,4,18,79,38,0,0,NA
"17641",1948,4,19,66,38,0,0,NA
"17642",1948,4,20,67,30,0,0,NA
"17643",1948,4,21,73,34,0,0,NA
"17644",1948,4,22,75,36,0.0000000000000001,0,NA
"17645",1948,4,23,66,36,2,0,NA
"17646",1948,4,24,47,39,65,0,NA
"17647",1948,4,25,57,35,0.0000000000000001,0,NA
"17648",1948,4,26,56,34,0,0,NA
"17649",1948,4,27,64,39,0,0,NA
"17650",1948,4,28,76,41,0,0,NA
"17651",1948,4,29,82,46,0.0000000000000001,0,NA
"17652",1948,4,30,71,48,0,0,NA
"17653",1948,5,1,58,43,9,0,NA
"17654",1948,5,2,58,38,5,0,NA
"17655",1948,5,3,58,31,0,0,NA
"17656",1948,5,4,68,33,0,0,NA
"17657",1948,5,5,56,39,0,0,NA
"17658",1948,5,6,70,22,0,0,NA
"17659",1948,5,7,80,32,0,0,NA
"17660",1948,5,8,77,45,0,0,NA
"17661",1948,5,9,56,38,0.0000000000000001,0,NA
"17662",1948,5,10,55,33,6,0,NA
"17663",1948,5,11,46,34,34,0,NA
"17664",1948,5,12,55,36,10,0,NA
"17665",1948,5,13,75,32,0,0,NA
"17666",1948,5,14,83,37,0,0,NA
"17667",1948,5,15,77,47,0,0,NA
"17668",1948,5,16,74,39,0,0,NA
"17669",1948,5,17,87,44,0,0,NA
"17670",1948,5,18,86,52,0.0000000000000001,0,NA
"17671",1948,5,19,83,50,0,0,NA
"17672",1948,5,20,87,45,0,0,NA
"17673",1948,5,21,78,40,0,0,NA
"17674",1948,5,22,85,48,0,0,NA
"17675",1948,5,23,81,46,1,0,NA
"17676",1948,5,24,73,51,0.0000000000000001,0,NA
"17677",1948,5,25,63,53,7,0,NA
"17678",1948,5,26,73,41,0,0,NA
"17679",1948,5,27,72,44,7,0,NA
"17680",1948,5,28,66,51,24,0,NA
"17681",1948,5,29,74,51,0,0,NA
"17682",1948,5,30,72,50,5,0,NA
"17683",1948,5,31,74,52,108,0,NA
"17684",1948,6,1,74,53,0,0,NA
"17685",1948,6,2,81,55,0,0,NA
"17686",1948,6,3,83,54,0.0000000000000001,0,NA
"17687",1948,6,4,81,51,0,0,NA
"17688",1948,6,5,83,46,0,0,NA
"17689",1948,6,6,88,47,0,0,NA
"17690",1948,6,7,81,55,17,0,NA
"17691",1948,6,8,79,59,7,0,NA
"17692",1948,6,9,86,47,4,0,NA
"17693",1948,6,10,77,55,0.0000000000000001,0,NA
"17694",1948,6,11,77,54,0.0000000000000001,0,NA
"17695",1948,6,12,78,52,0.0000000000000001,0,NA
"17696",1948,6,13,88,53,0,0,NA
"17697",1948,6,14,86,55,0,0,NA
"17698",1948,6,15,77,57,0,0,NA
"17699",1948,6,16,89,56,0.0000000000000001,0,NA
"17700",1948,6,17,90,51,0,0,NA
"17701",1948,6,18,79,56,0,0,NA
"17702",1948,6,19,61,48,37,0,NA
"17703",1948,6,20,73,52,1,0,NA
"17704",1948,6,21,62,51,55,0,NA
"17705",1948,6,22,64,48,15,0,NA
"17706",1948,6,23,63,49,22,0,NA
"17707",1948,6,24,74,48,0.0000000000000001,0,NA
"17708",1948,6,25,78,48,0.0000000000000001,0,NA
"17709",1948,6,26,72,51,4,0,NA
"17710",1948,6,27,66,51,24,0,NA
"17711",1948,6,28,78,43,0.0000000000000001,0,NA
"17712",1948,6,29,82,46,2,0,NA
"17713",1948,6,30,88,48,0,0,NA
"17714",1948,7,1,89,52,20,0,NA
"17715",1948,7,2,86,54,0,0,NA
"17716",1948,7,3,83,52,0,0,NA
"17717",1948,7,4,92,50,0,0,NA
"17718",1948,7,5,91,55,0,0,NA
"17719",1948,7,6,86,57,0.0000000000000001,0,NA
"17720",1948,7,7,89,52,0.0000000000000001,0,NA
"17721",1948,7,8,93,50,0.0000000000000001,0,NA
"17722",1948,7,9,92,51,0,0,NA
"17723",1948,7,10,88,57,0.0000000000000001,0,NA
"17724",1948,7,11,89,53,0.0000000000000001,0,NA
"17725",1948,7,12,87,53,0,0,NA
"17726",1948,7,13,90,55,0,0,NA
"17727",1948,7,14,87,60,0,0,NA
"17728",1948,7,15,79,56,0,0,NA
"17729",1948,7,16,81,49,0,0,NA
"17730",1948,7,17,77,62,0,0,NA
"17731",1948,7,18,81,53,1,0,NA
"17732",1948,7,19,87,52,0,0,NA
"17733",1948,7,20,89,54,9,0,NA
"17734",1948,7,21,79,54,0.0000000000000001,0,NA
"17735",1948,7,22,79,58,0,0,NA
"17736",1948,7,23,90,53,0,0,NA
"17737",1948,7,24,85,56,0.0000000000000001,0,NA
"17738",1948,7,25,83,56,0.0000000000000001,0,NA
"17739",1948,7,26,89,49,0,0,NA
"17740",1948,7,27,92,60,0.0000000000000001,0,NA
"17741",1948,7,28,81,62,6,0,NA
"17742",1948,7,29,84,56,0.0000000000000001,0,NA
"17743",1948,7,30,85,45,0,0,NA
"17744",1948,7,31,88,52,0,0,NA
"17745",1948,8,1,82,51,0.0000000000000001,0,NA
"17746",1948,8,2,84,50,0.0000000000000001,0,NA
"17747",1948,8,3,77,54,0.0000000000000001,0,NA
"17748",1948,8,4,73,56,9,0,NA
"17749",1948,8,5,78,59,50,0,NA
"17750",1948,8,6,84,59,0.0000000000000001,0,NA
"17751",1948,8,7,87,50,0.0000000000000001,0,NA
"17752",1948,8,8,82,54,0.0000000000000001,0,NA
"17753",1948,8,9,84,53,6,0,NA
"17754",1948,8,10,86,47,0,0,NA
"17755",1948,8,11,89,46,0,0,NA
"17756",1948,8,12,87,49,0.0000000000000001,0,NA
"17757",1948,8,13,76,57,0.0000000000000001,0,NA
"17758",1948,8,14,84,51,0,0,NA
"17759",1948,8,15,86,47,0,0,NA
"17760",1948,8,16,94,50,0,0,NA
"17761",1948,8,17,91,54,0,0,NA
"17762",1948,8,18,90,55,0,0,NA
"17763",1948,8,19,93,54,3,0,NA
"17764",1948,8,20,83,59,0,0,NA
"17765",1948,8,21,88,50,0,0,NA
"17766",1948,8,22,90,56,1,0,NA
"17767",1948,8,23,88,54,6,0,NA
"17768",1948,8,24,87,52,0.0000000000000001,0,NA
"17769",1948,8,25,78,56,0.0000000000000001,0,NA
"17770",1948,8,26,78,47,0,0,NA
"17771",1948,8,27,92,42,0,0,NA
"17772",1948,8,28,94,46,0,0,NA
"17773",1948,8,29,93,44,0,0,NA
"17774",1948,8,30,92,47,0,0,NA
"17775",1948,8,31,92,48,0.0000000000000001,0,NA
"17776",1948,9,1,89,53,1,0,NA
"17777",1948,9,2,90,50,0,0,NA
"17778",1948,9,3,91,52,0,0,NA
"17779",1948,9,4,94,44,0,0,NA
"17780",1948,9,5,85,54,7,0,NA
"17781",1948,9,6,72,48,0.0000000000000001,0,NA
"17782",1948,9,7,61,49,7,0,NA
"17783",1948,9,8,68,40,0,0,NA
"17784",1948,9,9,75,44,0,0,NA
"17785",1948,9,10,86,38,0,0,NA
"17786",1948,9,11,89,39,0,0,NA
"17787",1948,9,12,87,43,0,0,NA
"17788",1948,9,13,86,49,0,0,NA
"17789",1948,9,14,90,43,0,0,NA
"17790",1948,9,15,92,42,0,0,NA
"17791",1948,9,16,82,51,0,0,NA
"17792",1948,9,17,86,49,0,0,NA
"17793",1948,9,18,87,49,0,0,NA
"17794",1948,9,19,77,56,3,0,NA
"17795",1948,9,20,73,55,2,0,NA
"17796",1948,9,21,78,46,0,0,NA
"17797",1948,9,22,82,44,0,0,NA
"17798",1948,9,23,82,39,0,0,NA
"17799",1948,9,24,75,47,0,0,NA
"17800",1948,9,25,86,51,0,0,NA
"17801",1948,9,26,81,56,0,0,NA
"17802",1948,9,27,76,49,0.0000000000000001,0,NA
"17803",1948,9,28,75,47,0,0,NA
"17804",1948,9,29,74,39,0,0,NA
"17805",1948,9,30,64,54,0.0000000000000001,0,NA
"17806",1948,10,1,65,46,0.0000000000000001,0,NA
"17807",1948,10,2,75,32,0.0000000000000001,0,NA
"17808",1948,10,3,82,36,0,0,NA
"17809",1948,10,4,78,39,0,0,NA
"17810",1948,10,5,70,46,18,0,NA
"17811",1948,10,6,49,37,0,0,NA
"17812",1948,10,7,66,25,0,0,NA
"17813",1948,10,8,75,28,0,0,NA
"17814",1948,10,9,63,36,0,0,NA
"17815",1948,10,10,66,32,0,0,NA
"17816",1948,10,11,66,29,0,0,NA
"17817",1948,10,12,72,29,0,0,NA
"17818",1948,10,13,79,29,0,0,NA
"17819",1948,10,14,75,30,0,0,NA
"17820",1948,10,15,74,43,0,0,NA
"17821",1948,10,16,47,22,50,45,NA
"17822",1948,10,17,46,6,0,0,NA
"17823",1948,10,18,65,24,0,0,NA
"17824",1948,10,19,64,26,0,0,NA
"17825",1948,10,20,66,43,0,0,NA
"17826",1948,10,21,68,25,0,0,NA
"17827",1948,10,22,67,30,0,0,NA
"17828",1948,10,23,73,26,0,0,NA
"17829",1948,10,24,73,27,0,0,NA
"17830",1948,10,25,73,28,0,0,NA
"17831",1948,10,26,60,31,0,0,NA
"17832",1948,10,27,59,31,0,0,NA
"17833",1948,10,28,50,34,0.0000000000000001,0,NA
"17834",1948,10,29,61,40,4,0,NA
"17835",1948,10,30,61,25,0,0,NA
"17836",1948,10,31,63,24,0,0,NA
"17837",1948,11,1,66,28,0,0,NA
"17838",1948,11,2,61,25,0,0,NA
"17839",1948,11,3,60,27,0,0,NA
"17840",1948,11,4,53,32,0.0000000000000001,0.0000000000000001,NA
"17841",1948,11,5,52,35,0,0,NA
"17842",1948,11,6,51,30,0,0,NA
"17843",1948,11,7,41,24,7,15,NA
"17844",1948,11,8,28,10,9,25,NA
"17845",1948,11,9,39,13,0,0,NA
"17846",1948,11,10,44,25,0.0000000000000001,0.0000000000000001,NA
"17847",1948,11,11,34,19,20,35,NA
"17848",1948,11,12,47,11,0,0,NA
"17849",1948,11,13,58,24,0,0,NA
"17850",1948,11,14,66,23,0,0,NA
"17851",1948,11,15,67,26,0,0,NA
"17852",1948,11,16,53,33,0.0000000000000001,0,NA
"17853",1948,11,17,54,29,1,0.0000000000000001,NA
"17854",1948,11,18,37,27,0,0,NA
"17855",1948,11,19,41,13,0,0,NA
"17856",1948,11,20,38,23,0.0000000000000001,0.0000000000000001,NA
"17857",1948,11,21,40,28,0.0000000000000001,0.0000000000000001,NA
"17858",1948,11,22,47,9,0,0,NA
"17859",1948,11,23,49,32,0,0,NA
"17860",1948,11,24,55,20,1,0.0000000000000001,NA
"17861",1948,11,25,42,29,0,0,NA
"17862",1948,11,26,41,11,0,0,NA
"17863",1948,11,27,31,20,0,0,NA
"17864",1948,11,28,41,7,0,0,NA
"17865",1948,11,29,53,17,0,0,NA
