"","Time","Year","Mon","Day","Min"
"9721",9722,1975,8,14,52
"9722",9723,1975,8,15,51
"9723",9724,1975,8,16,53
"9724",9725,1975,8,17,57
"9725",9726,1975,8,18,55
"9726",9727,1975,8,19,56
"9727",9728,1975,8,20,58
"9728",9729,1975,8,21,57
"9729",9730,1975,8,22,57
"9730",9731,1975,8,23,54
"9731",9732,1975,8,24,55
"9732",9733,1975,8,25,44
"9733",9734,1975,8,26,51
"9734",9735,1975,8,27,55
"9735",9736,1975,8,28,54
"9736",9737,1975,8,29,56
"9737",9738,1975,8,30,50
"9738",9739,1975,8,31,53
"9739",9740,1975,9,1,53
"9740",9741,1975,9,2,55
"9741",9742,1975,9,3,50
"9742",9743,1975,9,4,56
"9743",9744,1975,9,5,45
"9744",9745,1975,9,6,44
"9745",9746,1975,9,7,49
"9746",9747,1975,9,8,52
"9747",9748,1975,9,9,55
"9748",9749,1975,9,10,54
"9749",9750,1975,9,11,42
"9750",9751,1975,9,12,44
"9751",9752,1975,9,13,39
"9752",9753,1975,9,14,45
"9753",9754,1975,9,15,49
"9754",9755,1975,9,16,52
"9755",9756,1975,9,17,52
"9756",9757,1975,9,18,39
"9757",9758,1975,9,19,38
"9758",9759,1975,9,20,31
"9759",9760,1975,9,21,34
"9760",9761,1975,9,22,34
"9761",9762,1975,9,23,37
"9762",9763,1975,9,24,37
"9763",9764,1975,9,25,36
"9764",9765,1975,9,26,45
"9765",9766,1975,9,27,36
"9766",9767,1975,9,28,31
"9767",9768,1975,9,29,40
"9768",9769,1975,9,30,37
"9769",9770,1975,10,1,33
"9770",9771,1975,10,2,39
"9771",9772,1975,10,3,41
"9772",9773,1975,10,4,44
"9773",9774,1975,10,5,45
"9774",9775,1975,10,6,42
"9775",9776,1975,10,7,54
"9776",9777,1975,10,8,39
"9777",9778,1975,10,9,32
"9778",9779,1975,10,10,40
"9779",9780,1975,10,11,43
"9780",9781,1975,10,12,47
"9781",9782,1975,10,13,38
"9782",9783,1975,10,14,30
"9783",9784,1975,10,15,34
"9784",9785,1975,10,16,33
"9785",9786,1975,10,17,29
"9786",9787,1975,10,18,35
"9787",9788,1975,10,19,38
"9788",9789,1975,10,20,37
"9789",9790,1975,10,21,40
"9790",9791,1975,10,22,38
"9791",9792,1975,10,23,26
"9792",9793,1975,10,24,21
"9793",9794,1975,10,25,21
"9794",9795,1975,10,26,34
"9795",9796,1975,10,27,32
"9796",9797,1975,10,28,33
"9797",9798,1975,10,29,28
"9798",9799,1975,10,30,29
"9799",9800,1975,10,31,37
"9800",9801,1975,11,1,32
"9801",9802,1975,11,2,31
"9802",9803,1975,11,3,35
"9803",9804,1975,11,4,37
"9804",9805,1975,11,5,37
"9805",9806,1975,11,6,39
"9806",9807,1975,11,7,40
"9807",9808,1975,11,8,34
"9808",9809,1975,11,9,21
"9809",9810,1975,11,10,14
"9810",9811,1975,11,11,20
"9811",9812,1975,11,12,16
"9812",9813,1975,11,13,26
"9813",9814,1975,11,14,32
"9814",9815,1975,11,15,36
"9815",9816,1975,11,16,35
"9816",9817,1975,11,17,31
"9817",9818,1975,11,18,26
"9818",9819,1975,11,19,13
"9819",9820,1975,11,20,1
"9820",9821,1975,11,21,12
"9821",9822,1975,11,22,16
"9822",9823,1975,11,23,21
"9823",9824,1975,11,24,18
"9824",9825,1975,11,25,11
"9825",9826,1975,11,26,10
"9826",9827,1975,11,27,15
"9827",9828,1975,11,28,12
"9828",9829,1975,11,29,6
"9829",9830,1975,11,30,7
"9830",9831,1975,12,1,31
"9831",9832,1975,12,2,36
"9832",9833,1975,12,3,34
"9833",9834,1975,12,4,30
"9834",9835,1975,12,5,33
"9835",9836,1975,12,6,30
"9836",9837,1975,12,7,35
"9837",9838,1975,12,8,33
"9838",9839,1975,12,9,35
"9839",9840,1975,12,10,35
"9840",9841,1975,12,11,30
"9841",9842,1975,12,12,25
"9842",9843,1975,12,13,27
"9843",9844,1975,12,14,12
"9844",9845,1975,12,15,13
"9845",9846,1975,12,16,19
"9846",9847,1975,12,17,2
"9847",9848,1975,12,18,1
"9848",9849,1975,12,19,22
"9849",9850,1975,12,20,24
"9850",9851,1975,12,21,23
"9851",9852,1975,12,22,24
"9852",9853,1975,12,23,23
"9853",9854,1975,12,24,22
"9854",9855,1975,12,25,27
"9855",9856,1975,12,26,25
"9856",9857,1975,12,27,26
"9857",9858,1975,12,28,20
"9858",9859,1975,12,29,19
"9859",9860,1975,12,30,27
"9860",9861,1975,12,31,16
"9861",9862,1976,1,1,-1
"9862",9863,1976,1,2,-2
"9863",9864,1976,1,3,-4
"9864",9865,1976,1,4,3
"9865",9866,1976,1,5,25
"9866",9867,1976,1,6,14
"9867",9868,1976,1,7,3
"9868",9869,1976,1,8,6
"9869",9870,1976,1,9,22
"9870",9871,1976,1,10,25
"9871",9872,1976,1,11,23
"9872",9873,1976,1,12,25
"9873",9874,1976,1,13,20
"9874",9875,1976,1,14,11
"9875",9876,1976,1,15,34
"9876",9877,1976,1,16,25
"9877",9878,1976,1,17,30
"9878",9879,1976,1,18,26
"9879",9880,1976,1,19,12
"9880",9881,1976,1,20,20
"9881",9882,1976,1,21,22
"9882",9883,1976,1,22,25
"9883",9884,1976,1,23,26
"9884",9885,1976,1,24,22
"9885",9886,1976,1,25,13
"9886",9887,1976,1,26,8
"9887",9888,1976,1,27,21
"9888",9889,1976,1,28,32
"9889",9890,1976,1,29,31
"9890",9891,1976,1,30,29
"9891",9892,1976,1,31,22
"9892",9893,1976,2,1,27
"9893",9894,1976,2,2,33
"9894",9895,1976,2,3,26
"9895",9896,1976,2,4,10
"9896",9897,1976,2,5,6
"9897",9898,1976,2,6,1
"9898",9899,1976,2,7,18
"9899",9900,1976,2,8,31
"9900",9901,1976,2,9,43
"9901",9902,1976,2,10,30
"9902",9903,1976,2,11,25
"9903",9904,1976,2,12,28
"9904",9905,1976,2,13,26
"9905",9906,1976,2,14,35
"9906",9907,1976,2,15,28
"9907",9908,1976,2,16,24
"9908",9909,1976,2,17,29
"9909",9910,1976,2,18,23
"9910",9911,1976,2,19,20
"9911",9912,1976,2,20,21
"9912",9913,1976,2,21,9
"9913",9914,1976,2,22,20
"9914",9915,1976,2,23,26
"9915",9916,1976,2,24,31
"9916",9917,1976,2,25,28
"9917",9918,1976,2,26,31
"9918",9919,1976,2,27,32
"9919",9920,1976,2,28,22
"9920",9921,1976,2,29,24
"9921",9922,1976,3,1,23
"9922",9923,1976,3,2,15
"9923",9924,1976,3,3,0
"9924",9925,1976,3,4,1
"9925",9926,1976,3,5,-2
"9926",9927,1976,3,6,4
"9927",9928,1976,3,7,12
"9928",9929,1976,3,8,18
"9929",9930,1976,3,9,27
"9930",9931,1976,3,10,28
"9931",9932,1976,3,11,20
"9932",9933,1976,3,12,16
"9933",9934,1976,3,13,21
"9934",9935,1976,3,14,26
"9935",9936,1976,3,15,21
"9936",9937,1976,3,16,26
"9937",9938,1976,3,17,31
"9938",9939,1976,3,18,36
"9939",9940,1976,3,19,32
"9940",9941,1976,3,20,28
"9941",9942,1976,3,21,30
"9942",9943,1976,3,22,25
"9943",9944,1976,3,23,36
"9944",9945,1976,3,24,30
"9945",9946,1976,3,25,30
"9946",9947,1976,3,26,27
"9947",9948,1976,3,27,29
"9948",9949,1976,3,28,29
"9949",9950,1976,3,29,28
"9950",9951,1976,3,30,23
"9951",9952,1976,3,31,25
"9952",9953,1976,4,1,34
"9953",9954,1976,4,2,32
"9954",9955,1976,4,3,25
"9955",9956,1976,4,4,29
"9956",9957,1976,4,5,35
"9957",9958,1976,4,6,36
"9958",9959,1976,4,7,36
"9959",9960,1976,4,8,36
"9960",9961,1976,4,9,41
"9961",9962,1976,4,10,31
"9962",9963,1976,4,11,39
"9963",9964,1976,4,12,37
"9964",9965,1976,4,13,45
"9965",9966,1976,4,14,38
"9966",9967,1976,4,15,36
"9967",9968,1976,4,16,36
"9968",9969,1976,4,17,33
"9969",9970,1976,4,18,30
"9970",9971,1976,4,19,36
"9971",9972,1976,4,20,37
"9972",9973,1976,4,21,40
"9973",9974,1976,4,22,36
"9974",9975,1976,4,23,36
"9975",9976,1976,4,24,35
"9976",9977,1976,4,25,34
"9977",9978,1976,4,26,37
"9978",9979,1976,4,27,34
"9979",9980,1976,4,28,34
"9980",9981,1976,4,29,39
"9981",9982,1976,4,30,34
"9982",9983,1976,5,1,36
"9983",9984,1976,5,2,37
"9984",9985,1976,5,3,37
"9985",9986,1976,5,4,50
"9986",9987,1976,5,5,41
"9987",9988,1976,5,6,42
"9988",9989,1976,5,7,38
"9989",9990,1976,5,8,39
"9990",9991,1976,5,9,43
"9991",9992,1976,5,10,40
"9992",9993,1976,5,11,46
"9993",9994,1976,5,12,37
"9994",9995,1976,5,13,35
"9995",9996,1976,5,14,43
"9996",9997,1976,5,15,40
"9997",9998,1976,5,16,37
"9998",9999,1976,5,17,35
"9999",10000,1976,5,18,45
"10000",10001,1976,5,19,51
"10001",10002,1976,5,20,48
"10002",10003,1976,5,21,51
"10003",10004,1976,5,22,46
"10004",10005,1976,5,23,44
"10005",10006,1976,5,24,45
"10006",10007,1976,5,25,47
"10007",10008,1976,5,26,44
"10008",10009,1976,5,27,46
"10009",10010,1976,5,28,50
"10010",10011,1976,5,29,48
"10011",10012,1976,5,30,47
"10012",10013,1976,5,31,45
"10013",10014,1976,6,1,46
"10014",10015,1976,6,2,52
"10015",10016,1976,6,3,52
"10016",10017,1976,6,4,55
"10017",10018,1976,6,5,55
"10018",10019,1976,6,6,53
"10019",10020,1976,6,7,53
"10020",10021,1976,6,8,54
"10021",10022,1976,6,9,58
"10022",10023,1976,6,10,52
"10023",10024,1976,6,11,55
"10024",10025,1976,6,12,51
"10025",10026,1976,6,13,50
"10026",10027,1976,6,14,43
"10027",10028,1976,6,15,40
"10028",10029,1976,6,16,50
"10029",10030,1976,6,17,47
"10030",10031,1976,6,18,41
"10031",10032,1976,6,19,37
"10032",10033,1976,6,20,50
"10033",10034,1976,6,21,56
"10034",10035,1976,6,22,59
"10035",10036,1976,6,23,50
"10036",10037,1976,6,24,45
"10037",10038,1976,6,25,49
"10038",10039,1976,6,26,51
"10039",10040,1976,6,27,48
"10040",10041,1976,6,28,56
"10041",10042,1976,6,29,56
"10042",10043,1976,6,30,55
"10043",10044,1976,7,1,59
"10044",10045,1976,7,2,56
"10045",10046,1976,7,3,55
"10046",10047,1976,7,4,61
"10047",10048,1976,7,5,60
"10048",10049,1976,7,6,61
"10049",10050,1976,7,7,58
"10050",10051,1976,7,8,61
"10051",10052,1976,7,9,67
"10052",10053,1976,7,10,65
"10053",10054,1976,7,11,62
"10054",10055,1976,7,12,64
"10055",10056,1976,7,13,63
"10056",10057,1976,7,14,60
"10057",10058,1976,7,15,62
"10058",10059,1976,7,16,61
"10059",10060,1976,7,17,63
"10060",10061,1976,7,18,65
"10061",10062,1976,7,19,63
"10062",10063,1976,7,20,61
"10063",10064,1976,7,21,59
"10064",10065,1976,7,22,58
"10065",10066,1976,7,23,59
"10066",10067,1976,7,24,59
"10067",10068,1976,7,25,62
"10068",10069,1976,7,26,62
"10069",10070,1976,7,27,60
"10070",10071,1976,7,28,60
"10071",10072,1976,7,29,65
"10072",10073,1976,7,30,66
"10073",10074,1976,7,31,65
"10074",10075,1976,8,1,60
"10075",10076,1976,8,2,59
"10076",10077,1976,8,3,57
"10077",10078,1976,8,4,55
"10078",10079,1976,8,5,54
"10079",10080,1976,8,6,56
"10080",10081,1976,8,7,54
"10081",10082,1976,8,8,60
"10082",10083,1976,8,9,55
"10083",10084,1976,8,10,55
"10084",10085,1976,8,11,54
"10085",10086,1976,8,12,50
"10086",10087,1976,8,13,56
"10087",10088,1976,8,14,49
"10088",10089,1976,8,15,56
"10089",10090,1976,8,16,52
"10090",10091,1976,8,17,61
"10091",10092,1976,8,18,58
"10092",10093,1976,8,19,60
"10093",10094,1976,8,20,58
"10094",10095,1976,8,21,59
"10095",10096,1976,8,22,58
"10096",10097,1976,8,23,59
"10097",10098,1976,8,24,55
"10098",10099,1976,8,25,55
"10099",10100,1976,8,26,61
"10100",10101,1976,8,27,49
"10101",10102,1976,8,28,50
"10102",10103,1976,8,29,58
"10103",10104,1976,8,30,55
"10104",10105,1976,8,31,53
"10105",10106,1976,9,1,46
"10106",10107,1976,9,2,53
"10107",10108,1976,9,3,54
"10108",10109,1976,9,4,48
"10109",10110,1976,9,5,56
"10110",10111,1976,9,6,61
"10111",10112,1976,9,7,53
"10112",10113,1976,9,8,46
"10113",10114,1976,9,9,45
"10114",10115,1976,9,10,46
"10115",10116,1976,9,11,55
"10116",10117,1976,9,12,55
"10117",10118,1976,9,13,53
"10118",10119,1976,9,14,55
"10119",10120,1976,9,15,49
"10120",10121,1976,9,16,46
"10121",10122,1976,9,17,53
"10122",10123,1976,9,18,51
"10123",10124,1976,9,19,53
"10124",10125,1976,9,20,51
"10125",10126,1976,9,21,47
"10126",10127,1976,9,22,50
"10127",10128,1976,9,23,44
"10128",10129,1976,9,24,51
"10129",10130,1976,9,25,51
"10130",10131,1976,9,26,46
"10131",10132,1976,9,27,38
"10132",10133,1976,9,28,36
"10133",10134,1976,9,29,40
"10134",10135,1976,9,30,43
"10135",10136,1976,10,1,45
"10136",10137,1976,10,2,50
"10137",10138,1976,10,3,44
"10138",10139,1976,10,4,41
"10139",10140,1976,10,5,38
"10140",10141,1976,10,6,33
"10141",10142,1976,10,7,30
"10142",10143,1976,10,8,38
"10143",10144,1976,10,9,39
"10144",10145,1976,10,10,44
"10145",10146,1976,10,11,46
"10146",10147,1976,10,12,40
"10147",10148,1976,10,13,40
"10148",10149,1976,10,14,40
"10149",10150,1976,10,15,30
"10150",10151,1976,10,16,28
"10151",10152,1976,10,17,31
"10152",10153,1976,10,18,24
"10153",10154,1976,10,19,19
"10154",10155,1976,10,20,25
"10155",10156,1976,10,21,25
"10156",10157,1976,10,22,34
"10157",10158,1976,10,23,31
"10158",10159,1976,10,24,26
"10159",10160,1976,10,25,30
"10160",10161,1976,10,26,34
"10161",10162,1976,10,27,24
"10162",10163,1976,10,28,23
"10163",10164,1976,10,29,25
"10164",10165,1976,10,30,33
"10165",10166,1976,10,31,31
"10166",10167,1976,11,1,36
"10167",10168,1976,11,2,35
"10168",10169,1976,11,3,32
"10169",10170,1976,11,4,32
"10170",10171,1976,11,5,38
"10171",10172,1976,11,6,34
"10172",10173,1976,11,7,28
"10173",10174,1976,11,8,37
"10174",10175,1976,11,9,34
"10175",10176,1976,11,10,29
"10176",10177,1976,11,11,25
"10177",10178,1976,11,12,25
"10178",10179,1976,11,13,24
"10179",10180,1976,11,14,24
"10180",10181,1976,11,15,21
"10181",10182,1976,11,16,30
"10182",10183,1976,11,17,34
"10183",10184,1976,11,18,37
"10184",10185,1976,11,19,29
"10185",10186,1976,11,20,26
"10186",10187,1976,11,21,18
"10187",10188,1976,11,22,22
"10188",10189,1976,11,23,24
"10189",10190,1976,11,24,28
"10190",10191,1976,11,25,34
"10191",10192,1976,11,26,7
"10192",10193,1976,11,27,-3
"10193",10194,1976,11,28,-3
"10194",10195,1976,11,29,20
"10195",10196,1976,11,30,23
"10196",10197,1976,12,1,15
"10197",10198,1976,12,2,28
"10198",10199,1976,12,3,25
"10199",10200,1976,12,4,19
"10200",10201,1976,12,5,17
"10201",10202,1976,12,6,11
"10202",10203,1976,12,7,27
"10203",10204,1976,12,8,24
"10204",10205,1976,12,9,28
"10205",10206,1976,12,10,22
"10206",10207,1976,12,11,20
"10207",10208,1976,12,12,24
"10208",10209,1976,12,13,20
"10209",10210,1976,12,14,26
"10210",10211,1976,12,15,22
"10211",10212,1976,12,16,30
"10212",10213,1976,12,17,28
"10213",10214,1976,12,18,26
"10214",10215,1976,12,19,18
"10215",10216,1976,12,20,14
"10216",10217,1976,12,21,15
"10217",10218,1976,12,22,18
"10218",10219,1976,12,23,15
"10219",10220,1976,12,24,11
"10220",10221,1976,12,25,5
"10221",10222,1976,12,26,28
"10222",10223,1976,12,27,25
"10223",10224,1976,12,28,21
"10224",10225,1976,12,29,25
"10225",10226,1976,12,30,7
"10226",10227,1976,12,31,5
"10227",10228,1977,1,1,8
"10228",10229,1977,1,2,8
"10229",10230,1977,1,3,19
"10230",10231,1977,1,4,14
"10231",10232,1977,1,5,8
"10232",10233,1977,1,6,10
"10233",10234,1977,1,7,21
"10234",10235,1977,1,8,2
"10235",10236,1977,1,9,-4
"10236",10237,1977,1,10,-2
"10237",10238,1977,1,11,7
"10238",10239,1977,1,12,7
"10239",10240,1977,1,13,21
"10240",10241,1977,1,14,17
"10241",10242,1977,1,15,11
"10242",10243,1977,1,16,3
"10243",10244,1977,1,17,18
"10244",10245,1977,1,18,21
"10245",10246,1977,1,19,23
"10246",10247,1977,1,20,20
"10247",10248,1977,1,21,21
"10248",10249,1977,1,22,23
"10249",10250,1977,1,23,21
"10250",10251,1977,1,24,17
"10251",10252,1977,1,25,20
"10252",10253,1977,1,26,23
"10253",10254,1977,1,27,23
"10254",10255,1977,1,28,16
"10255",10256,1977,1,29,11
"10256",10257,1977,1,30,15
"10257",10258,1977,1,31,24
"10258",10259,1977,2,1,24
"10259",10260,1977,2,2,23
"10260",10261,1977,2,3,20
"10261",10262,1977,2,4,20
"10262",10263,1977,2,5,22
"10263",10264,1977,2,6,17
"10264",10265,1977,2,7,21
"10265",10266,1977,2,8,24
"10266",10267,1977,2,9,23
"10267",10268,1977,2,10,22
"10268",10269,1977,2,11,19
"10269",10270,1977,2,12,25
"10270",10271,1977,2,13,28
"10271",10272,1977,2,14,18
"10272",10273,1977,2,15,18
"10273",10274,1977,2,16,31
"10274",10275,1977,2,17,35
"10275",10276,1977,2,18,31
"10276",10277,1977,2,19,27
"10277",10278,1977,2,20,23
"10278",10279,1977,2,21,33
"10279",10280,1977,2,22,36
"10280",10281,1977,2,23,29
"10281",10282,1977,2,24,25
"10282",10283,1977,2,25,20
"10283",10284,1977,2,26,16
"10284",10285,1977,2,27,22
"10285",10286,1977,2,28,22
"10286",10287,1977,3,1,17
"10287",10288,1977,3,2,20
"10288",10289,1977,3,3,19
"10289",10290,1977,3,4,18
"10290",10291,1977,3,5,18
"10291",10292,1977,3,6,20
"10292",10293,1977,3,7,31
"10293",10294,1977,3,8,32
"10294",10295,1977,3,9,30
"10295",10296,1977,3,10,29
"10296",10297,1977,3,11,27
"10297",10298,1977,3,12,23
"10298",10299,1977,3,13,26
"10299",10300,1977,3,14,28
"10300",10301,1977,3,15,22
"10301",10302,1977,3,16,21
"10302",10303,1977,3,17,27
"10303",10304,1977,3,18,24
"10304",10305,1977,3,19,24
"10305",10306,1977,3,20,20
"10306",10307,1977,3,21,18
"10307",10308,1977,3,22,33
"10308",10309,1977,3,23,39
"10309",10310,1977,3,24,40
"10310",10311,1977,3,25,36
"10311",10312,1977,3,26,33
"10312",10313,1977,3,27,32
"10313",10314,1977,3,28,29
"10314",10315,1977,3,29,23
"10315",10316,1977,3,30,20
"10316",10317,1977,3,31,25
"10317",10318,1977,4,1,27
"10318",10319,1977,4,2,29
"10319",10320,1977,4,3,25
"10320",10321,1977,4,4,28
"10321",10322,1977,4,5,31
"10322",10323,1977,4,6,36
"10323",10324,1977,4,7,37
"10324",10325,1977,4,8,39
"10325",10326,1977,4,9,44
"10326",10327,1977,4,10,53
"10327",10328,1977,4,11,44
"10328",10329,1977,4,12,39
"10329",10330,1977,4,13,39
"10330",10331,1977,4,14,39
"10331",10332,1977,4,15,42
"10332",10333,1977,4,16,41
"10333",10334,1977,4,17,44
"10334",10335,1977,4,18,37
"10335",10336,1977,4,19,36
"10336",10337,1977,4,20,36
"10337",10338,1977,4,21,34
"10338",10339,1977,4,22,37
"10339",10340,1977,4,23,37
"10340",10341,1977,4,24,43
"10341",10342,1977,4,25,42
"10342",10343,1977,4,26,43
"10343",10344,1977,4,27,50
"10344",10345,1977,4,28,43
"10345",10346,1977,4,29,45
"10346",10347,1977,4,30,43
"10347",10348,1977,5,1,47
"10348",10349,1977,5,2,41
"10349",10350,1977,5,3,48
"10350",10351,1977,5,4,48
"10351",10352,1977,5,5,42
"10352",10353,1977,5,6,42
"10353",10354,1977,5,7,48
"10354",10355,1977,5,8,48
"10355",10356,1977,5,9,49
"10356",10357,1977,5,10,46
"10357",10358,1977,5,11,41
"10358",10359,1977,5,12,51
"10359",10360,1977,5,13,52
"10360",10361,1977,5,14,48
"10361",10362,1977,5,15,53
"10362",10363,1977,5,16,45
"10363",10364,1977,5,17,51
"10364",10365,1977,5,18,43
"10365",10366,1977,5,19,44
"10366",10367,1977,5,20,42
"10367",10368,1977,5,21,38
"10368",10369,1977,5,22,40
"10369",10370,1977,5,23,48
"10370",10371,1977,5,24,56
"10371",10372,1977,5,25,53
"10372",10373,1977,5,26,45
"10373",10374,1977,5,27,43
"10374",10375,1977,5,28,44
"10375",10376,1977,5,29,45
"10376",10377,1977,5,30,51
"10377",10378,1977,5,31,47
"10378",10379,1977,6,1,52
"10379",10380,1977,6,2,63
"10380",10381,1977,6,3,55
"10381",10382,1977,6,4,57
"10382",10383,1977,6,5,58
"10383",10384,1977,6,6,60
"10384",10385,1977,6,7,54
"10385",10386,1977,6,8,59
"10386",10387,1977,6,9,57
"10387",10388,1977,6,10,57
"10388",10389,1977,6,11,56
"10389",10390,1977,6,12,50
"10390",10391,1977,6,13,58
"10391",10392,1977,6,14,52
"10392",10393,1977,6,15,58
"10393",10394,1977,6,16,54
"10394",10395,1977,6,17,55
"10395",10396,1977,6,18,59
"10396",10397,1977,6,19,58
"10397",10398,1977,6,20,58
"10398",10399,1977,6,21,57
"10399",10400,1977,6,22,55
"10400",10401,1977,6,23,58
"10401",10402,1977,6,24,59
"10402",10403,1977,6,25,56
"10403",10404,1977,6,26,61
"10404",10405,1977,6,27,65
"10405",10406,1977,6,28,63
"10406",10407,1977,6,29,65
"10407",10408,1977,6,30,55
"10408",10409,1977,7,1,58
"10409",10410,1977,7,2,64
"10410",10411,1977,7,3,62
"10411",10412,1977,7,4,62
"10412",10413,1977,7,5,62
"10413",10414,1977,7,6,59
"10414",10415,1977,7,7,59
"10415",10416,1977,7,8,57
"10416",10417,1977,7,9,61
"10417",10418,1977,7,10,55
"10418",10419,1977,7,11,51
"10419",10420,1977,7,12,56
"10420",10421,1977,7,13,67
"10421",10422,1977,7,14,58
"10422",10423,1977,7,15,64
"10423",10424,1977,7,16,60
"10424",10425,1977,7,17,66
"10425",10426,1977,7,18,68
"10426",10427,1977,7,19,68
"10427",10428,1977,7,20,61
"10428",10429,1977,7,21,59
"10429",10430,1977,7,22,62
"10430",10431,1977,7,23,63
"10431",10432,1977,7,24,63
"10432",10433,1977,7,25,63
"10433",10434,1977,7,26,60
"10434",10435,1977,7,27,60
"10435",10436,1977,7,28,56
"10436",10437,1977,7,29,59
"10437",10438,1977,7,30,60
"10438",10439,1977,7,31,60
"10439",10440,1977,8,1,55
"10440",10441,1977,8,2,55
"10441",10442,1977,8,3,61
"10442",10443,1977,8,4,60
"10443",10444,1977,8,5,61
"10444",10445,1977,8,6,60
"10445",10446,1977,8,7,61
"10446",10447,1977,8,8,62
"10447",10448,1977,8,9,56
"10448",10449,1977,8,10,50
"10449",10450,1977,8,11,50
"10450",10451,1977,8,12,50
"10451",10452,1977,8,13,53
"10452",10453,1977,8,14,58
"10453",10454,1977,8,15,64
"10454",10455,1977,8,16,63
"10455",10456,1977,8,17,61
"10456",10457,1977,8,18,63
"10457",10458,1977,8,19,60
"10458",10459,1977,8,20,59
"10459",10460,1977,8,21,58
"10460",10461,1977,8,22,59
"10461",10462,1977,8,23,60
"10462",10463,1977,8,24,60
"10463",10464,1977,8,25,62
"10464",10465,1977,8,26,56
"10465",10466,1977,8,27,50
"10466",10467,1977,8,28,49
"10467",10468,1977,8,29,53
"10468",10469,1977,8,30,56
"10469",10470,1977,8,31,56
"10470",10471,1977,9,1,59
"10471",10472,1977,9,2,60
"10472",10473,1977,9,3,57
"10473",10474,1977,9,4,58
"10474",10475,1977,9,5,55
"10475",10476,1977,9,6,61
"10476",10477,1977,9,7,61
"10477",10478,1977,9,8,53
"10478",10479,1977,9,9,46
"10479",10480,1977,9,10,48
"10480",10481,1977,9,11,60
"10481",10482,1977,9,12,52
"10482",10483,1977,9,13,53
"10483",10484,1977,9,14,47
"10484",10485,1977,9,15,52
"10485",10486,1977,9,16,51
"10486",10487,1977,9,17,53
"10487",10488,1977,9,18,40
"10488",10489,1977,9,19,44
"10489",10490,1977,9,20,48
"10490",10491,1977,9,21,50
"10491",10492,1977,9,22,41
"10492",10493,1977,9,23,44
"10493",10494,1977,9,24,42
"10494",10495,1977,9,25,44
"10495",10496,1977,9,26,48
"10496",10497,1977,9,27,44
"10497",10498,1977,9,28,49
"10498",10499,1977,9,29,53
"10499",10500,1977,9,30,50
"10500",10501,1977,10,1,35
"10501",10502,1977,10,2,32
"10502",10503,1977,10,3,37
"10503",10504,1977,10,4,43
"10504",10505,1977,10,5,38
"10505",10506,1977,10,6,41
"10506",10507,1977,10,7,43
"10507",10508,1977,10,8,34
"10508",10509,1977,10,9,33
"10509",10510,1977,10,10,27
"10510",10511,1977,10,11,25
"10511",10512,1977,10,12,30
"10512",10513,1977,10,13,36
"10513",10514,1977,10,14,36
"10514",10515,1977,10,15,42
"10515",10516,1977,10,16,42
"10516",10517,1977,10,17,38
"10517",10518,1977,10,18,35
"10518",10519,1977,10,19,42
"10519",10520,1977,10,20,44
"10520",10521,1977,10,21,43
"10521",10522,1977,10,22,40
"10522",10523,1977,10,23,34
"10523",10524,1977,10,24,37
"10524",10525,1977,10,25,43
"10525",10526,1977,10,26,40
"10526",10527,1977,10,27,40
"10527",10528,1977,10,28,34
"10528",10529,1977,10,29,41
"10529",10530,1977,10,30,37
"10530",10531,1977,10,31,28
"10531",10532,1977,11,1,21
"10532",10533,1977,11,2,29
"10533",10534,1977,11,3,34
"10534",10535,1977,11,4,29
"10535",10536,1977,11,5,36
"10536",10537,1977,11,6,39
"10537",10538,1977,11,7,38
"10538",10539,1977,11,8,20
"10539",10540,1977,11,9,14
"10540",10541,1977,11,10,23
"10541",10542,1977,11,11,34
"10542",10543,1977,11,12,36
"10543",10544,1977,11,13,35
"10544",10545,1977,11,14,35
"10545",10546,1977,11,15,38
"10546",10547,1977,11,16,30
"10547",10548,1977,11,17,24
"10548",10549,1977,11,18,23
"10549",10550,1977,11,19,13
"10550",10551,1977,11,20,3
"10551",10552,1977,11,21,7
"10552",10553,1977,11,22,15
"10553",10554,1977,11,23,30
"10554",10555,1977,11,24,30
"10555",10556,1977,11,25,30
"10556",10557,1977,11,26,37
"10557",10558,1977,11,27,24
"10558",10559,1977,11,28,25
"10559",10560,1977,11,29,26
"10560",10561,1977,11,30,27
"10561",10562,1977,12,1,23
"10562",10563,1977,12,2,34
"10563",10564,1977,12,3,36
"10564",10565,1977,12,4,35
"10565",10566,1977,12,5,15
"10566",10567,1977,12,6,8
"10567",10568,1977,12,7,31
"10568",10569,1977,12,8,0
"10569",10570,1977,12,9,0
"10570",10571,1977,12,10,10
"10571",10572,1977,12,11,33
"10572",10573,1977,12,12,25
"10573",10574,1977,12,13,20
"10574",10575,1977,12,14,35
"10575",10576,1977,12,15,34
"10576",10577,1977,12,16,33
"10577",10578,1977,12,17,26
"10578",10579,1977,12,18,30
"10579",10580,1977,12,19,17
"10580",10581,1977,12,20,13
"10581",10582,1977,12,21,12
"10582",10583,1977,12,22,34
"10583",10584,1977,12,23,33
"10584",10585,1977,12,24,13
"10585",10586,1977,12,25,8
"10586",10587,1977,12,26,13
"10587",10588,1977,12,27,15
"10588",10589,1977,12,28,17
"10589",10590,1977,12,29,20
"10590",10591,1977,12,30,19
"10591",10592,1977,12,31,9
"10592",10593,1978,1,1,0
"10593",10594,1978,1,2,9
