"","Year","Day","Hour","Prec"
"15777",70,7,10,0
"15778",70,7,11,0
"15779",70,7,12,0
"15780",70,7,13,0
"15781",70,7,14,0
"15782",70,7,15,0.01
"15783",70,7,16,0
"15784",70,7,17,0
"15785",70,7,18,0
"15786",70,7,19,0
"15787",70,7,20,0
"15788",70,7,21,0
"15789",70,7,22,0
"15790",70,7,23,0
"15791",70,7,24,0
"15792",70,8,1,0
"15793",70,8,2,0
"15794",70,8,3,0
"15795",70,8,4,0
"15796",70,8,5,0
"15797",70,8,6,0
"15798",70,8,7,0
"15799",70,8,8,0
"15800",70,8,9,0
"15801",70,8,10,0
"15802",70,8,11,0
"15803",70,8,12,0
"15804",70,8,13,0
"15805",70,8,14,0
"15806",70,8,15,0
"15807",70,8,16,0
"15808",70,8,17,0
"15809",70,8,18,0.03
"15810",70,8,19,0.52
"15811",70,8,20,0.02
"15812",70,8,21,0
"15813",70,8,22,0
"15814",70,8,23,0
"15815",70,8,24,0
"15816",70,9,1,0
"15817",70,9,2,0
"15818",70,9,3,0
"15819",70,9,4,0
"15820",70,9,5,0
"15821",70,9,6,0
"15822",70,9,7,0
"15823",70,9,8,0
"15824",70,9,9,0
"15825",70,9,10,0
"15826",70,9,11,0
"15827",70,9,12,0
"15828",70,9,13,0
"15829",70,9,14,0
"15830",70,9,15,0
"15831",70,9,16,0
"15832",70,9,17,0
"15833",70,9,18,0
"15834",70,9,19,0
"15835",70,9,20,0
"15836",70,9,21,0
"15837",70,9,22,0
"15838",70,9,23,0
"15839",70,9,24,0
"15840",70,10,1,0
"15841",70,10,2,0
"15842",70,10,3,0
"15843",70,10,4,0
"15844",70,10,5,0
"15845",70,10,6,0
"15846",70,10,7,0
"15847",70,10,8,0
"15848",70,10,9,0
"15849",70,10,10,0
"15850",70,10,11,0
"15851",70,10,12,0
"15852",70,10,13,0
"15853",70,10,14,0
"15854",70,10,15,0
"15855",70,10,16,0
"15856",70,10,17,0
"15857",70,10,18,0
"15858",70,10,19,0
"15859",70,10,20,0.11
"15860",70,10,21,0.1
"15861",70,10,22,0
"15862",70,10,23,0
"15863",70,10,24,0
"15864",70,11,1,0
"15865",70,11,2,0
"15866",70,11,3,0
"15867",70,11,4,0
"15868",70,11,5,0
"15869",70,11,6,0
"15870",70,11,7,0
"15871",70,11,8,0
"15872",70,11,9,0
"15873",70,11,10,0
"15874",70,11,11,0
"15875",70,11,12,0
"15876",70,11,13,0
"15877",70,11,14,0
"15878",70,11,15,0
"15879",70,11,16,0.02
"15880",70,11,17,0.01
"15881",70,11,18,0.04
"15882",70,11,19,0.1
"15883",70,11,20,0
"15884",70,11,21,0
"15885",70,11,22,0
"15886",70,11,23,0
"15887",70,11,24,0
"15888",70,12,1,0
"15889",70,12,2,0
"15890",70,12,3,0
"15891",70,12,4,0
"15892",70,12,5,0
"15893",70,12,6,0
"15894",70,12,7,0
"15895",70,12,8,0
"15896",70,12,9,0
"15897",70,12,10,0
"15898",70,12,11,0
"15899",70,12,12,0
"15900",70,12,13,0
"15901",70,12,14,0
"15902",70,12,15,0
"15903",70,12,16,0
"15904",70,12,17,0
"15905",70,12,18,0
"15906",70,12,19,0
"15907",70,12,20,0
"15908",70,12,21,0
"15909",70,12,22,0
"15910",70,12,23,0
"15911",70,12,24,0
"15912",70,13,1,0
"15913",70,13,2,0
"15914",70,13,3,0
"15915",70,13,4,0
"15916",70,13,5,0
"15917",70,13,6,0
"15918",70,13,7,0
"15919",70,13,8,0
"15920",70,13,9,0
"15921",70,13,10,0
"15922",70,13,11,0
"15923",70,13,12,0
"15924",70,13,13,0
"15925",70,13,14,0
"15926",70,13,15,0
"15927",70,13,16,0
"15928",70,13,17,0
"15929",70,13,18,0
"15930",70,13,19,0
"15931",70,13,20,0
"15932",70,13,21,0
"15933",70,13,22,0
"15934",70,13,23,0
"15935",70,13,24,0
"15936",70,14,1,0
"15937",70,14,2,0
"15938",70,14,3,0
"15939",70,14,4,0
"15940",70,14,5,0
"15941",70,14,6,0
"15942",70,14,7,0
"15943",70,14,8,0
"15944",70,14,9,0
"15945",70,14,10,0
"15946",70,14,11,0
"15947",70,14,12,0
"15948",70,14,13,0
"15949",70,14,14,0
"15950",70,14,15,0
"15951",70,14,16,0
"15952",70,14,17,0
"15953",70,14,18,0
"15954",70,14,19,0
"15955",70,14,20,0
"15956",70,14,21,0
"15957",70,14,22,0
"15958",70,14,23,0
"15959",70,14,24,0
"15960",70,15,1,0
"15961",70,15,2,0
"15962",70,15,3,0
"15963",70,15,4,0
"15964",70,15,5,0
"15965",70,15,6,0
"15966",70,15,7,0
"15967",70,15,8,0
"15968",70,15,9,0
"15969",70,15,10,0
"15970",70,15,11,0
"15971",70,15,12,0
"15972",70,15,13,0
"15973",70,15,14,0
"15974",70,15,15,0
"15975",70,15,16,0
"15976",70,15,17,0
"15977",70,15,18,0
"15978",70,15,19,0
"15979",70,15,20,0
"15980",70,15,21,0
"15981",70,15,22,0
"15982",70,15,23,0
"15983",70,15,24,0
"15984",70,16,1,0
"15985",70,16,2,0
"15986",70,16,3,0
"15987",70,16,4,0
"15988",70,16,5,0
"15989",70,16,6,0
"15990",70,16,7,0
"15991",70,16,8,0
"15992",70,16,9,0
"15993",70,16,10,0
"15994",70,16,11,0
"15995",70,16,12,0
"15996",70,16,13,0
"15997",70,16,14,0
"15998",70,16,15,0
"15999",70,16,16,0
"16000",70,16,17,0
"16001",70,16,18,0
"16002",70,16,19,0
"16003",70,16,20,0
"16004",70,16,21,0
"16005",70,16,22,0
"16006",70,16,23,0
"16007",70,16,24,0
"16008",70,17,1,0
"16009",70,17,2,0
"16010",70,17,3,0
"16011",70,17,4,0
"16012",70,17,5,0
"16013",70,17,6,0
"16014",70,17,7,0
"16015",70,17,8,0
"16016",70,17,9,0
"16017",70,17,10,0
"16018",70,17,11,0
"16019",70,17,12,0
"16020",70,17,13,0
"16021",70,17,14,0
"16022",70,17,15,0
"16023",70,17,16,0
"16024",70,17,17,0
"16025",70,17,18,0
"16026",70,17,19,0
"16027",70,17,20,0
"16028",70,17,21,0
"16029",70,17,22,0
"16030",70,17,23,0
"16031",70,17,24,0
"16032",70,18,1,0
"16033",70,18,2,0
"16034",70,18,3,0
"16035",70,18,4,0
"16036",70,18,5,0
"16037",70,18,6,0
"16038",70,18,7,0
"16039",70,18,8,0
"16040",70,18,9,0
"16041",70,18,10,0
"16042",70,18,11,0
"16043",70,18,12,0
"16044",70,18,13,0
"16045",70,18,14,0
"16046",70,18,15,0
"16047",70,18,16,0
"16048",70,18,17,0
"16049",70,18,18,0
"16050",70,18,19,0
"16051",70,18,20,0
"16052",70,18,21,0
"16053",70,18,22,0
"16054",70,18,23,0
"16055",70,18,24,0
"16056",70,19,1,0
"16057",70,19,2,0
"16058",70,19,3,0
"16059",70,19,4,0
"16060",70,19,5,0
"16061",70,19,6,0
"16062",70,19,7,0
"16063",70,19,8,0
"16064",70,19,9,0
"16065",70,19,10,0
"16066",70,19,11,0
"16067",70,19,12,0
"16068",70,19,13,0
"16069",70,19,14,0
"16070",70,19,15,0
"16071",70,19,16,0
"16072",70,19,17,0
"16073",70,19,18,0
"16074",70,19,19,0
"16075",70,19,20,0
"16076",70,19,21,0
"16077",70,19,22,0
"16078",70,19,23,0
"16079",70,19,24,0
"16080",70,20,1,0.09
"16081",70,20,2,0.01
"16082",70,20,3,0
"16083",70,20,4,0
"16084",70,20,5,0
"16085",70,20,6,0
"16086",70,20,7,0
"16087",70,20,8,0
"16088",70,20,9,0
"16089",70,20,10,0
"16090",70,20,11,0
"16091",70,20,12,0
"16092",70,20,13,0
"16093",70,20,14,0
"16094",70,20,15,0
"16095",70,20,16,0
"16096",70,20,17,0
"16097",70,20,18,0
"16098",70,20,19,0
"16099",70,20,20,0
"16100",70,20,21,0
"16101",70,20,22,0
"16102",70,20,23,0
"16103",70,20,24,0
"16104",70,21,1,0
"16105",70,21,2,0
"16106",70,21,3,0
"16107",70,21,4,0
"16108",70,21,5,0
"16109",70,21,6,0
"16110",70,21,7,0
"16111",70,21,8,0
"16112",70,21,9,0
"16113",70,21,10,0
"16114",70,21,11,0
"16115",70,21,12,0
"16116",70,21,13,0
"16117",70,21,14,0
"16118",70,21,15,0
"16119",70,21,16,0
"16120",70,21,17,0
"16121",70,21,18,0.02
"16122",70,21,19,0.25
"16123",70,21,20,0
"16124",70,21,21,0
"16125",70,21,22,0
"16126",70,21,23,0
"16127",70,21,24,0
"16128",70,22,1,0
"16129",70,22,2,0
"16130",70,22,3,0
"16131",70,22,4,0
"16132",70,22,5,0
"16133",70,22,6,0
"16134",70,22,7,0
"16135",70,22,8,0
"16136",70,22,9,0
"16137",70,22,10,0
"16138",70,22,11,0
"16139",70,22,12,0
"16140",70,22,13,0
"16141",70,22,14,0.01
"16142",70,22,15,0
"16143",70,22,16,0
"16144",70,22,17,0.01
"16145",70,22,18,0.1
"16146",70,22,19,0.05
"16147",70,22,20,0.01
"16148",70,22,21,0.02
"16149",70,22,22,0.01
"16150",70,22,23,0.03
"16151",70,22,24,0
"16152",70,23,1,0
"16153",70,23,2,0.02
"16154",70,23,3,0
"16155",70,23,4,0
"16156",70,23,5,0
"16157",70,23,6,0
"16158",70,23,7,0
"16159",70,23,8,0
"16160",70,23,9,0
"16161",70,23,10,0
"16162",70,23,11,0
"16163",70,23,12,0
"16164",70,23,13,0
"16165",70,23,14,0
"16166",70,23,15,0
"16167",70,23,16,0
"16168",70,23,17,0
"16169",70,23,18,0
"16170",70,23,19,0
"16171",70,23,20,0
"16172",70,23,21,0
"16173",70,23,22,0
"16174",70,23,23,0
"16175",70,23,24,0
"16176",70,24,1,0
"16177",70,24,2,0
"16178",70,24,3,0
"16179",70,24,4,0
"16180",70,24,5,0
"16181",70,24,6,0
"16182",70,24,7,0
"16183",70,24,8,0
"16184",70,24,9,0
"16185",70,24,10,0
"16186",70,24,11,0
"16187",70,24,12,0
"16188",70,24,13,0
"16189",70,24,14,0
"16190",70,24,15,0
"16191",70,24,16,0
"16192",70,24,17,0
"16193",70,24,18,0
"16194",70,24,19,0
"16195",70,24,20,0
"16196",70,24,21,0
"16197",70,24,22,0
"16198",70,24,23,0
"16199",70,24,24,0
"16200",70,25,1,0
"16201",70,25,2,0
"16202",70,25,3,0
"16203",70,25,4,0
"16204",70,25,5,0
"16205",70,25,6,0
"16206",70,25,7,0
"16207",70,25,8,0
"16208",70,25,9,0
"16209",70,25,10,0
"16210",70,25,11,0
"16211",70,25,12,0
"16212",70,25,13,0
"16213",70,25,14,0
"16214",70,25,15,0
"16215",70,25,16,0
"16216",70,25,17,0
"16217",70,25,18,0
"16218",70,25,19,0
"16219",70,25,20,0
"16220",70,25,21,0
"16221",70,25,22,0
"16222",70,25,23,0
"16223",70,25,24,0
"16224",70,26,1,0
"16225",70,26,2,0
"16226",70,26,3,0
"16227",70,26,4,0
"16228",70,26,5,0
"16229",70,26,6,0
"16230",70,26,7,0
"16231",70,26,8,0
"16232",70,26,9,0
"16233",70,26,10,0
"16234",70,26,11,0
"16235",70,26,12,0
"16236",70,26,13,0
"16237",70,26,14,0
"16238",70,26,15,0
"16239",70,26,16,0
"16240",70,26,17,0
"16241",70,26,18,0
"16242",70,26,19,0
"16243",70,26,20,0
"16244",70,26,21,0
"16245",70,26,22,0
"16246",70,26,23,0
"16247",70,26,24,0
"16248",70,27,1,0
"16249",70,27,2,0
"16250",70,27,3,0
"16251",70,27,4,0
"16252",70,27,5,0
"16253",70,27,6,0
"16254",70,27,7,0
"16255",70,27,8,0
"16256",70,27,9,0
"16257",70,27,10,0
"16258",70,27,11,0
"16259",70,27,12,0
"16260",70,27,13,0
"16261",70,27,14,0
"16262",70,27,15,0
"16263",70,27,16,0.01
"16264",70,27,17,0
"16265",70,27,18,0
"16266",70,27,19,0
"16267",70,27,20,0
"16268",70,27,21,0
"16269",70,27,22,0
"16270",70,27,23,0
"16271",70,27,24,0
"16272",70,28,1,0
"16273",70,28,2,0
"16274",70,28,3,0
"16275",70,28,4,0
"16276",70,28,5,0
"16277",70,28,6,0
"16278",70,28,7,0
"16279",70,28,8,0
"16280",70,28,9,0
"16281",70,28,10,0
"16282",70,28,11,0
"16283",70,28,12,0
"16284",70,28,13,0
"16285",70,28,14,0
"16286",70,28,15,0
"16287",70,28,16,0
"16288",70,28,17,0
"16289",70,28,18,0.01
"16290",70,28,19,0
"16291",70,28,20,0
"16292",70,28,21,0
"16293",70,28,22,0
"16294",70,28,23,0
"16295",70,28,24,0
"16296",70,29,1,0
"16297",70,29,2,0
"16298",70,29,3,0
"16299",70,29,4,0
"16300",70,29,5,0
"16301",70,29,6,0
"16302",70,29,7,0
"16303",70,29,8,0
"16304",70,29,9,0
"16305",70,29,10,0
"16306",70,29,11,0
"16307",70,29,12,0
"16308",70,29,13,0
"16309",70,29,14,0
"16310",70,29,15,0
"16311",70,29,16,0
"16312",70,29,17,0
"16313",70,29,18,0
"16314",70,29,19,0
"16315",70,29,20,0
"16316",70,29,21,0
"16317",70,29,22,0
"16318",70,29,23,0
"16319",70,29,24,0
"16320",70,30,1,0
"16321",70,30,2,0
"16322",70,30,3,0
"16323",70,30,4,0
"16324",70,30,5,0
"16325",70,30,6,0
"16326",70,30,7,0
"16327",70,30,8,0
"16328",70,30,9,0
"16329",70,30,10,0
"16330",70,30,11,0
"16331",70,30,12,0
"16332",70,30,13,0
"16333",70,30,14,0
"16334",70,30,15,0
"16335",70,30,16,0
"16336",70,30,17,0
"16337",70,30,18,0
"16338",70,30,19,0
"16339",70,30,20,0
"16340",70,30,21,0
"16341",70,30,22,0.01
"16342",70,30,23,0
"16343",70,30,24,0
"16344",70,31,1,0
"16345",70,31,2,0
"16346",70,31,3,0
"16347",70,31,4,0
"16348",70,31,5,0
"16349",70,31,6,0
"16350",70,31,7,0
"16351",70,31,8,0
"16352",70,31,9,0
"16353",70,31,10,0
"16354",70,31,11,0
"16355",70,31,12,0
"16356",70,31,13,0
"16357",70,31,14,0
"16358",70,31,15,0
"16359",70,31,16,0
"16360",70,31,17,0
"16361",70,31,18,0
"16362",70,31,19,0
"16363",70,31,20,0
"16364",70,31,21,0
"16365",70,31,22,0.03
"16366",70,31,23,0.01
"16367",70,31,24,0
"16368",71,1,1,0
"16369",71,1,2,0
"16370",71,1,3,0
"16371",71,1,4,0
"16372",71,1,5,0
"16373",71,1,6,0
"16374",71,1,7,0
"16375",71,1,8,0
"16376",71,1,9,0
"16377",71,1,10,0
"16378",71,1,11,0
"16379",71,1,12,0
"16380",71,1,13,0
"16381",71,1,14,0
"16382",71,1,15,0
"16383",71,1,16,0
"16384",71,1,17,0
"16385",71,1,18,0
"16386",71,1,19,0
"16387",71,1,20,0
"16388",71,1,21,0
"16389",71,1,22,0
"16390",71,1,23,0
"16391",71,1,24,0
"16392",71,2,1,0
"16393",71,2,2,0
"16394",71,2,3,0
"16395",71,2,4,0
"16396",71,2,5,0
"16397",71,2,6,0
"16398",71,2,7,0
"16399",71,2,8,0
"16400",71,2,9,0
"16401",71,2,10,0
"16402",71,2,11,0
"16403",71,2,12,0
"16404",71,2,13,0
"16405",71,2,14,0.01
"16406",71,2,15,0
"16407",71,2,16,0
"16408",71,2,17,0
"16409",71,2,18,0
"16410",71,2,19,0
"16411",71,2,20,0
"16412",71,2,21,0
"16413",71,2,22,0
"16414",71,2,23,0
"16415",71,2,24,0
"16416",71,3,1,0
"16417",71,3,2,0
"16418",71,3,3,0
"16419",71,3,4,0
"16420",71,3,5,0
"16421",71,3,6,0
"16422",71,3,7,0
"16423",71,3,8,0
"16424",71,3,9,0
"16425",71,3,10,0
"16426",71,3,11,0
"16427",71,3,12,0
"16428",71,3,13,0
"16429",71,3,14,0
"16430",71,3,15,0
"16431",71,3,16,0
"16432",71,3,17,0
"16433",71,3,18,0
"16434",71,3,19,0
"16435",71,3,20,0
"16436",71,3,21,0
"16437",71,3,22,0
"16438",71,3,23,0
"16439",71,3,24,0
"16440",71,4,1,0
"16441",71,4,2,0
"16442",71,4,3,0
"16443",71,4,4,0
"16444",71,4,5,0
"16445",71,4,6,0
"16446",71,4,7,0
"16447",71,4,8,0
"16448",71,4,9,0
"16449",71,4,10,0
"16450",71,4,11,0
"16451",71,4,12,0
"16452",71,4,13,0
"16453",71,4,14,0
"16454",71,4,15,0
"16455",71,4,16,0
"16456",71,4,17,0
"16457",71,4,18,0
"16458",71,4,19,0
"16459",71,4,20,0
"16460",71,4,21,0
"16461",71,4,22,0
"16462",71,4,23,0
"16463",71,4,24,0
"16464",71,5,1,0
"16465",71,5,2,0
"16466",71,5,3,0
"16467",71,5,4,0
"16468",71,5,5,0
"16469",71,5,6,0
"16470",71,5,7,0
"16471",71,5,8,0
"16472",71,5,9,0
"16473",71,5,10,0
"16474",71,5,11,0
"16475",71,5,12,0
"16476",71,5,13,0
"16477",71,5,14,0
"16478",71,5,15,0
"16479",71,5,16,0
"16480",71,5,17,0
"16481",71,5,18,0
"16482",71,5,19,0
"16483",71,5,20,0
"16484",71,5,21,0
"16485",71,5,22,0
"16486",71,5,23,0
"16487",71,5,24,0
"16488",71,6,1,0
"16489",71,6,2,0
"16490",71,6,3,0
"16491",71,6,4,0
"16492",71,6,5,0
"16493",71,6,6,0
"16494",71,6,7,0
"16495",71,6,8,0
"16496",71,6,9,0
"16497",71,6,10,0
"16498",71,6,11,0
"16499",71,6,12,0
"16500",71,6,13,0
"16501",71,6,14,0
"16502",71,6,15,0
"16503",71,6,16,0
"16504",71,6,17,0
"16505",71,6,18,0
"16506",71,6,19,0
"16507",71,6,20,0
"16508",71,6,21,0
"16509",71,6,22,0
"16510",71,6,23,0
"16511",71,6,24,0
"16512",71,7,1,0
"16513",71,7,2,0
"16514",71,7,3,0
"16515",71,7,4,0
"16516",71,7,5,0
"16517",71,7,6,0
"16518",71,7,7,0
"16519",71,7,8,0
"16520",71,7,9,0
"16521",71,7,10,0
"16522",71,7,11,0
"16523",71,7,12,0
"16524",71,7,13,0
"16525",71,7,14,0
"16526",71,7,15,0
"16527",71,7,16,0
"16528",71,7,17,0
"16529",71,7,18,0
"16530",71,7,19,0
"16531",71,7,20,0
"16532",71,7,21,0
"16533",71,7,22,0
"16534",71,7,23,0
"16535",71,7,24,0
"16536",71,8,1,0
"16537",71,8,2,0
"16538",71,8,3,0
"16539",71,8,4,0
"16540",71,8,5,0
"16541",71,8,6,0
"16542",71,8,7,0
"16543",71,8,8,0
"16544",71,8,9,0
"16545",71,8,10,0
"16546",71,8,11,0
"16547",71,8,12,0
"16548",71,8,13,0
"16549",71,8,14,0
"16550",71,8,15,0
"16551",71,8,16,0
"16552",71,8,17,0
"16553",71,8,18,0
"16554",71,8,19,0
"16555",71,8,20,0
"16556",71,8,21,0
"16557",71,8,22,0
"16558",71,8,23,0
"16559",71,8,24,0
"16560",71,9,1,0
"16561",71,9,2,0
"16562",71,9,3,0
"16563",71,9,4,0
"16564",71,9,5,0
"16565",71,9,6,0
"16566",71,9,7,0
"16567",71,9,8,0
"16568",71,9,9,0
"16569",71,9,10,0
"16570",71,9,11,0
"16571",71,9,12,0
"16572",71,9,13,0
"16573",71,9,14,0
"16574",71,9,15,0
"16575",71,9,16,0
"16576",71,9,17,0
"16577",71,9,18,0
"16578",71,9,19,0
"16579",71,9,20,0
"16580",71,9,21,0
"16581",71,9,22,0
"16582",71,9,23,0
"16583",71,9,24,0
"16584",71,10,1,0
"16585",71,10,2,0
"16586",71,10,3,0
"16587",71,10,4,0
"16588",71,10,5,0
"16589",71,10,6,0
"16590",71,10,7,0
"16591",71,10,8,0
"16592",71,10,9,0
"16593",71,10,10,0
"16594",71,10,11,0
"16595",71,10,12,0
"16596",71,10,13,0
"16597",71,10,14,0
"16598",71,10,15,0
"16599",71,10,16,0
"16600",71,10,17,0
"16601",71,10,18,0
"16602",71,10,19,0
"16603",71,10,20,0
"16604",71,10,21,0
"16605",71,10,22,0
"16606",71,10,23,0
"16607",71,10,24,0
"16608",71,11,1,0
"16609",71,11,2,0
"16610",71,11,3,0
"16611",71,11,4,0
"16612",71,11,5,0
"16613",71,11,6,0
"16614",71,11,7,0
"16615",71,11,8,0
"16616",71,11,9,0
"16617",71,11,10,0
"16618",71,11,11,0
"16619",71,11,12,0
"16620",71,11,13,0
"16621",71,11,14,0
"16622",71,11,15,0
"16623",71,11,16,0
"16624",71,11,17,0
"16625",71,11,18,0
"16626",71,11,19,0
"16627",71,11,20,0
"16628",71,11,21,0
"16629",71,11,22,0
"16630",71,11,23,0
"16631",71,11,24,0
"16632",71,12,1,0
"16633",71,12,2,0
"16634",71,12,3,0
"16635",71,12,4,0
"16636",71,12,5,0
"16637",71,12,6,0
"16638",71,12,7,0
"16639",71,12,8,0
"16640",71,12,9,0
"16641",71,12,10,0
"16642",71,12,11,0
"16643",71,12,12,0
"16644",71,12,13,0
"16645",71,12,14,0
"16646",71,12,15,0
"16647",71,12,16,0
"16648",71,12,17,0
"16649",71,12,18,0
"16650",71,12,19,0
"16651",71,12,20,0
"16652",71,12,21,0
"16653",71,12,22,0
"16654",71,12,23,0
"16655",71,12,24,0
"16656",71,13,1,0
"16657",71,13,2,0
"16658",71,13,3,0
"16659",71,13,4,0
"16660",71,13,5,0
"16661",71,13,6,0
"16662",71,13,7,0
"16663",71,13,8,0
"16664",71,13,9,0
"16665",71,13,10,0
"16666",71,13,11,0
"16667",71,13,12,0
"16668",71,13,13,0
"16669",71,13,14,0
"16670",71,13,15,0
"16671",71,13,16,0
"16672",71,13,17,0
"16673",71,13,18,0
"16674",71,13,19,0
"16675",71,13,20,0
"16676",71,13,21,0
"16677",71,13,22,0
"16678",71,13,23,0
"16679",71,13,24,0
"16680",71,14,1,0
"16681",71,14,2,0
"16682",71,14,3,0
"16683",71,14,4,0
"16684",71,14,5,0
"16685",71,14,6,0
"16686",71,14,7,0
"16687",71,14,8,0
"16688",71,14,9,0
"16689",71,14,10,0
"16690",71,14,11,0
"16691",71,14,12,0
"16692",71,14,13,0
"16693",71,14,14,0
"16694",71,14,15,0.03
"16695",71,14,16,0
"16696",71,14,17,0
"16697",71,14,18,0
"16698",71,14,19,0.01
"16699",71,14,20,0
"16700",71,14,21,0
"16701",71,14,22,0
"16702",71,14,23,0
"16703",71,14,24,0
"16704",71,15,1,0
"16705",71,15,2,0
"16706",71,15,3,0
"16707",71,15,4,0
"16708",71,15,5,0
"16709",71,15,6,0
"16710",71,15,7,0
"16711",71,15,8,0
"16712",71,15,9,0
"16713",71,15,10,0
"16714",71,15,11,0
"16715",71,15,12,0
"16716",71,15,13,0
"16717",71,15,14,0
"16718",71,15,15,0
"16719",71,15,16,0
"16720",71,15,17,0
"16721",71,15,18,0
"16722",71,15,19,0
"16723",71,15,20,0
"16724",71,15,21,0
"16725",71,15,22,0
"16726",71,15,23,0
"16727",71,15,24,0
"16728",71,16,1,0
"16729",71,16,2,0
"16730",71,16,3,0
"16731",71,16,4,0
"16732",71,16,5,0
"16733",71,16,6,0
"16734",71,16,7,0
"16735",71,16,8,0
"16736",71,16,9,0
"16737",71,16,10,0
"16738",71,16,11,0
"16739",71,16,12,0
"16740",71,16,13,0
"16741",71,16,14,0
"16742",71,16,15,0
"16743",71,16,16,0
"16744",71,16,17,0
"16745",71,16,18,0
"16746",71,16,19,0
"16747",71,16,20,0
"16748",71,16,21,0
"16749",71,16,22,0
"16750",71,16,23,0
"16751",71,16,24,0
"16752",71,17,1,0
"16753",71,17,2,0
"16754",71,17,3,0
"16755",71,17,4,0
"16756",71,17,5,0
"16757",71,17,6,0
"16758",71,17,7,0
"16759",71,17,8,0
"16760",71,17,9,0
"16761",71,17,10,0
"16762",71,17,11,0
"16763",71,17,12,0
"16764",71,17,13,0
"16765",71,17,14,0
"16766",71,17,15,0
"16767",71,17,16,0
"16768",71,17,17,0
"16769",71,17,18,0
"16770",71,17,19,0
"16771",71,17,20,0
"16772",71,17,21,0
"16773",71,17,22,0
"16774",71,17,23,0
"16775",71,17,24,0
"16776",71,18,1,0
"16777",71,18,2,0
"16778",71,18,3,0
"16779",71,18,4,0
"16780",71,18,5,0
"16781",71,18,6,0
"16782",71,18,7,0
"16783",71,18,8,0
"16784",71,18,9,0
"16785",71,18,10,0
"16786",71,18,11,0
"16787",71,18,12,0
"16788",71,18,13,0
"16789",71,18,14,0
"16790",71,18,15,0
"16791",71,18,16,0
"16792",71,18,17,0
"16793",71,18,18,0
"16794",71,18,19,0
"16795",71,18,20,0
"16796",71,18,21,0
"16797",71,18,22,0
"16798",71,18,23,0
"16799",71,18,24,0
"16800",71,19,1,0
"16801",71,19,2,0
"16802",71,19,3,0
"16803",71,19,4,0
"16804",71,19,5,0
"16805",71,19,6,0
"16806",71,19,7,0
"16807",71,19,8,0.03
"16808",71,19,9,0.11
"16809",71,19,10,0.05
"16810",71,19,11,0.01
"16811",71,19,12,0
"16812",71,19,13,0
"16813",71,19,14,0
"16814",71,19,15,0.02
"16815",71,19,16,0.01
"16816",71,19,17,0
"16817",71,19,18,0
"16818",71,19,19,0
"16819",71,19,20,0
"16820",71,19,21,0
"16821",71,19,22,0
"16822",71,19,23,0
"16823",71,19,24,0
"16824",71,20,1,0
"16825",71,20,2,0
"16826",71,20,3,0
"16827",71,20,4,0
"16828",71,20,5,0
"16829",71,20,6,0
"16830",71,20,7,0
"16831",71,20,8,0
"16832",71,20,9,0
"16833",71,20,10,0
"16834",71,20,11,0
"16835",71,20,12,0
"16836",71,20,13,0
"16837",71,20,14,0
"16838",71,20,15,0
"16839",71,20,16,0
"16840",71,20,17,0
"16841",71,20,18,0
"16842",71,20,19,0
"16843",71,20,20,0
"16844",71,20,21,0
"16845",71,20,22,0
"16846",71,20,23,0
"16847",71,20,24,0
"16848",71,21,1,0
"16849",71,21,2,0
"16850",71,21,3,0
"16851",71,21,4,0
"16852",71,21,5,0
"16853",71,21,6,0
"16854",71,21,7,0
"16855",71,21,8,0
"16856",71,21,9,0
"16857",71,21,10,0
"16858",71,21,11,0
"16859",71,21,12,0
"16860",71,21,13,0
"16861",71,21,14,0
"16862",71,21,15,0
"16863",71,21,16,0
"16864",71,21,17,0
"16865",71,21,18,0
"16866",71,21,19,0
"16867",71,21,20,0
"16868",71,21,21,0
"16869",71,21,22,0
"16870",71,21,23,0
"16871",71,21,24,0
"16872",71,22,1,0
"16873",71,22,2,0
"16874",71,22,3,0
"16875",71,22,4,0
"16876",71,22,5,0
"16877",71,22,6,0
"16878",71,22,7,0
"16879",71,22,8,0
"16880",71,22,9,0
"16881",71,22,10,0
"16882",71,22,11,0
"16883",71,22,12,0
"16884",71,22,13,0
"16885",71,22,14,0
"16886",71,22,15,0
"16887",71,22,16,0
"16888",71,22,17,0
"16889",71,22,18,0
"16890",71,22,19,0
"16891",71,22,20,0
"16892",71,22,21,0
"16893",71,22,22,0
"16894",71,22,23,0
"16895",71,22,24,0
"16896",71,23,1,0
"16897",71,23,2,0
"16898",71,23,3,0
"16899",71,23,4,0
"16900",71,23,5,0
"16901",71,23,6,0
"16902",71,23,7,0
"16903",71,23,8,0
"16904",71,23,9,0
"16905",71,23,10,0
"16906",71,23,11,0
"16907",71,23,12,0
"16908",71,23,13,0
"16909",71,23,14,0
"16910",71,23,15,0
"16911",71,23,16,0
"16912",71,23,17,0.02
"16913",71,23,18,0
"16914",71,23,19,0.06
"16915",71,23,20,0
"16916",71,23,21,0
"16917",71,23,22,0
"16918",71,23,23,0
"16919",71,23,24,0
"16920",71,24,1,0
"16921",71,24,2,0
"16922",71,24,3,0
"16923",71,24,4,0
"16924",71,24,5,0
"16925",71,24,6,0
"16926",71,24,7,0
"16927",71,24,8,0
"16928",71,24,9,0
"16929",71,24,10,0
"16930",71,24,11,0
"16931",71,24,12,0
"16932",71,24,13,0
"16933",71,24,14,0
"16934",71,24,15,0
