"","word","syllables"
"10010","laudatory",4
"10011","laugh",1
"10012","launch",1
"10013","launder",2
"10014","laureate",3
"10015","laurel",2
"10016","lava",2
"10017","lavage",2
"10018","lavalliere",3
"10019","lavatory",4
"10020","lave",1
"10021","lavender",3
"10022","lavish",2
"10023","law",1
"10024","lawn",1
"10025","lawrencium",4
"10026","lawsuit",2
"10027","lawyer",2
"10028","lax",1
"10029","laxative",3
"10030","laxity",3
"10031","lay",1
"10032","layer",2
"10033","layette",2
"10034","layman",2
"10035","layoff",2
"10036","lazar",2
"10037","laze",1
"10038","lazy",2
"10039","lazybones",3
"10040","lea",1
"10041","leach",1
"10042","lead",1
"10044","leaden",2
"10045","leaf",1
"10046","leafage",2
"10047","leafless",2
"10048","leaflet",2
"10049","league",1
"10050","leak",1
"10051","leakage",2
"10052","leal",1
"10053","lean",1
"10054","leap",1
"10055","leapfrog",2
"10056","leaping",2
"10057","leapt",1
"10058","learn",1
"10059","learned",2
"10060","learning",2
"10061","lease",1
"10062","leash",1
"10063","least",1
"10064","leather",2
"10065","leave",1
"10066","leaven",2
"10067","leaves",1
"10068","leavings",2
"10069","lechery",3
"10070","lectern",2
"10071","lecture",2
"10072","led",1
"10073","lederhosen",4
"10074","ledge",1
"10075","ledger",2
"10076","lee",1
"10077","leech",1
"10078","leek",1
"10079","leer",1
"10080","leery",2
"10081","lees",1
"10082","leeward",2
"10083","leeway",2
"10084","left",1
"10085","leftist",2
"10086","leftover",3
"10087","leg",1
"10088","legacy",3
"10089","legal",2
"10090","legalism",4
"10091","legalistic",4
"10092","legality",4
"10093","legalize",3
"10094","legate",2
"10095","legatee",3
"10096","legation",3
"10097","legend",2
"10098","legendary",4
"10099","legerdemain",4
"10100","legged",1
"10101","leggin",2
"10102","leghorn",2
"10103","legibility",5
"10104","legible",3
"10105","legibly",3
"10106","legion",2
"10107","legionnaire",3
"10108","legislate",3
"10109","legislation",4
"10110","legislative",4
"10111","legitimate",4
"10112","legman",2
"10113","legume",2
"10114","leguminous",4
"10115","lei",1
"10117","leisure",2
"10118","leitmotif",3
"10119","lek",1
"10120","lemming",2
"10121","lemon",2
"10122","lemonade",3
"10123","lempira",3
"10124","lend",1
"10125","length",1
"10126","lengthen",2
"10127","lengthwise",2
"10128","lenient",3
"10129","lenitive",3
"10130","lenity",3
"10131","lens",1
"10132","lent",1
"10133","lentil",2
"10134","leo",2
"10135","leonine",3
"10136","leopard",2
"10137","leotard",3
"10138","leper",2
"10139","leprechaun",3
"10140","leprosy",3
"10141","lepton",2
"10142","lesbian",3
"10143","lesion",2
"10144","less",1
"10145","lessee",2
"10146","lessen",2
"10147","lesson",2
"10148","lessor",2
"10149","lest",1
"10150","let",1
"10151","letdown",2
"10152","lethal",2
"10153","lethargic",3
"10154","lethargy",3
"10155","lett",1
"10156","letter",2
"10157","letterpress",3
"10158","lettuce",2
"10159","letup",2
"10160","leu",2
"10161","leukemia",4
"10162","leukocyte",3
"10163","lev",1
"10164","leva",2
"10165","levee",2
"10166","level",2
"10167","levelheaded",4
"10168","lever",2
"10169","leviathan",4
"10170","levitate",3
"10171","levitation",4
"10172","levity",3
"10173","levy",2
"10174","lewd",1
"10175","lexicography",5
"10176","lexicon",3
"10177","liability",5
"10178","liable",3
"10179","liaison",3
"10180","liar",2
"10181","libation",3
"10182","libel",2
"10183","liberal",3
"10184","liberalism",5
"10185","liberality",5
"10186","liberalize",4
"10187","liberally",4
"10188","liberate",3
"10189","liberation",4
"10190","liberator",4
"10191","libertarian",5
"10192","libertine",3
"10193","libidinal",4
"10194","libidinous",4
"10195","libido",3
"10196","libra",2
"10197","librarian",4
"10198","library",3
"10199","libretto",3
"10200","libyan",3
"10201","lice",1
"10202","licence",2
"10203","licensee",3
"10204","licentiate",4
"10205","licentious",3
"10206","lichen",2
"10207","licit",2
"10208","lick",1
"10209","licorice",3
"10210","lid",1
"10211","lido",2
"10212","lie",1
"10213","lied",1
"10214","lieder",2
"10215","lief",1
"10216","liege",1
"10217","lien",1
"10218","lieu",1
"10219","lieutenant",3
"10220","life",1
"10221","lifeboat",2
"10222","lifeless",2
"10223","lifelong",2
"10224","lifer",2
"10225","lifesaving",3
"10226","lift",1
"10227","ligament",3
"10228","ligature",3
"10229","light",1
"10230","lighten",2
"10231","lighter",2
"10232","lightface",2
"10233","lighthearted",3
"10234","lightning",2
"10235","lights",1
"10236","lightship",2
"10237","lightsome",2
"10238","ligneous",3
"10239","like",1
"10240","likelihood",3
"10241","likely",2
"10242","liken",2
"10243","likeness",2
"10244","liking",2
"10245","lilac",2
"10246","lilt",1
"10247","lily",2
"10248","limb",1
"10249","limbeck",2
"10250","limber",2
"10251","limbless",2
"10252","limbo",2
"10253","lime",1
"10254","limeade",2
"10255","limekiln",2
"10256","limerick",3
"10257","limestone",2
"10258","limit",2
"10259","limitation",4
"10260","limited",3
"10261","limn",1
"10262","limousine",3
"10263","limp",1
"10264","limpet",2
"10265","limy",2
"10266","linage",2
"10267","linchpin",2
"10268","linden",2
"10269","line",1
"10270","lineage",3
"10271","lineal",3
"10272","lineament",4
"10273","linear",3
"10274","lineman",2
"10275","linen",2
"10276","liner",2
"10277","linesman",2
"10278","lineup",2
"10279","ling",1
"10280","linger",2
"10281","lingerie",3
"10282","lingo",2
"10283","linguist",2
"10284","linguistics",3
"10285","liniment",3
"10286","lining",2
"10287","link",1
"10288","links",1
"10289","linkup",2
"10290","linnet",2
"10291","linoleum",4
"10292","linseed",2
"10293","lint",1
"10294","lintel",2
"10295","lion",2
"10296","lionhearted",4
"10297","lionization",5
"10298","lionize",3
"10299","lip",1
"10300","lipped",1
"10301","lipreading",3
"10302","lipstick",2
"10303","liquefaction",4
"10304","liquefy",3
"10305","liqueur",2
"10306","liquid",2
"10307","liquidate",3
"10308","liquidation",4
"10309","liquor",2
"10310","lira",2
"10311","lisle",1
"10312","lisp",1
"10313","lissome",2
"10314","list",1
"10315","listen",2
"10316","listless",2
"10317","lists",1
"10318","lit",1
"10319","litany",3
"10320","literal",3
"10321","literalism",5
"10322","literalistic",5
"10323","literary",4
"10324","literate",3
"10325","literati",4
"10326","literatim",4
"10327","literature",4
"10328","lithe",1
"10329","lithium",3
"10330","lithograph",3
"10331","lithographer",4
"10332","lithographic",4
"10333","lithography",4
"10334","lithuanian",5
"10335","litigant",3
"10336","litigate",3
"10337","litigation",4
"10338","litigious",3
"10339","litmus",2
"10340","litre",2
"10341","litter",2
"10342","little",2
"10343","littoral",3
"10344","liturgical",4
"10345","liturgist",3
"10346","liturgy",3
"10347","livability",5
"10348","live",1
"10350","liveable",3
"10351","livelihood",3
"10352","livelong",2
"10353","lively",2
"10354","liven",2
"10355","liver",2
"10356","liverish",3
"10357","liverwort",3
"10358","livery",3
"10359","lives",1
"10360","livestock",2
"10361","livid",2
"10362","living",2
"10363","lizard",2
"10364","llama",2
"10365","llano",2
"10366","lo",1
"10367","load",1
"10368","loaf",1
"10369","loam",1
"10370","loan",1
"10371","loath",1
"10372","loathe",1
"10373","loathing",2
"10374","loathly",2
"10375","loathsome",2
"10376","loaves",1
"10377","lob",1
"10378","lobar",2
"10379","lobby",2
"10380","lobe",1
"10381","lobster",2
"10382","local",2
"10383","locale",2
"10384","locality",4
"10385","localization",5
"10386","localize",3
"10387","locate",2
"10388","location",3
"10389","loch",1
"10390","loci",2
"10391","lock",1
"10392","locker",2
"10393","locket",2
"10394","lockjaw",2
"10395","locomotion",4
"10396","locomotor",4
"10397","locus",2
"10398","locust",2
"10399","locution",3
"10400","lode",1
"10401","lodge",1
"10402","lodgement",2
"10403","lodger",2
"10404","loft",1
"10405","lofty",2
"10406","log",1
"10407","logarithm",4
"10408","logarithmic",4
"10409","loge",1
"10410","loggerhead",3
"10411","loggia",3
"10412","logic",2
"10413","logician",3
"10414","logistics",3
"10415","logjam",2
"10416","logrolling",3
"10417","logy",2
"10418","loin",1
"10419","loiter",2
"10420","loll",1
"10421","lollypop",3
"10422","lone",1
"10423","long",1
"10424","longer",2
"10425","longevity",4
"10426","longhand",2
"10427","longing",2
"10428","longitude",3
"10429","longitudinal",5
"10430","longshoreman",3
"10431","look",1
"10432","lookout",2
"10433","loom",1
"10434","loon",1
"10435","looney",2
"10436","loop",1
"10437","loose",1
"10438","loosen",2
"10439","loot",1
"10440","lop",1
"10441","lopsided",3
"10442","loquacious",3
"10443","lord",1
"10444","lore",1
"10445","lorgnette",2
"10446","lorn",1
"10447","lorry",2
"10448","lose",1
"10449","losing",2
"10450","loss",1
"10451","lost",1
"10452","lot",1
"10453","loth",1
"10454","lotion",2
"10455","lotos",2
"10456","lottery",3
"10457","loud",1
"10458","lounge",1
"10459","louse",1
"10460","lousy",2
"10461","lout",1
"10462","louvre",2
"10463","lovable",3
"10464","love",1
"10465","loving",2
"10466","low",1
"10467","lowbrow",2
"10468","lower",2
"10470","lowercase",3
"10471","lowland",2
"10472","lox",1
"10473","loyal",2
"10474","lozenge",2
"10475","luau",2
"10476","lubber",2
"10477","lubricant",3
"10478","lubrication",4
"10479","lubricator",4
"10480","lubricious",3
"10481","lucent",2
"10482","lucerne",2
"10483","lucid",2
"10484","lucidity",4
"10485","lucidly",3
"10486","lucifer",3
"10487","luck",1
"10488","lucky",2
"10489","lucrative",3
"10490","lucre",2
"10491","lucubration",4
"10492","ludicrous",3
"10493","luff",1
"10494","lug",1
"10495","luggage",2
"10496","lugubrious",4
"10497","lukewarm",2
"10498","lull",1
"10499","lullaby",3
"10500","lumbago",3
"10501","lumber",2
"10502","luminary",4
"10503","luminosity",5
"10504","luminous",3
"10505","luminously",4
"10506","lummox",2
"10507","lump",1
"10508","lunacy",3
"10509","lunatic",3
"10510","lunch",1
"10511","luncheon",2
"10512","luncheonette",3
"10513","lunchroom",2
"10514","lunette",2
"10515","lung",1
"10516","lunge",1
"10517","lupine",2
"10518","lurch",1
"10519","lure",1
"10520","lurid",2
"10521","lurk",1
"10522","luscious",2
"10523","lush",1
"10524","lust",1
"10525","lustral",2
"10526","lustre",2
"10527","lusty",2
"10528","lute",1
"10529","lutheran",3
"10530","luxuriant",4
"10531","luxurious",4
"10532","luxury",3
"10533","lyceum",3
"10534","lye",1
"10535","lying",2
"10536","lymph",1
"10537","lymphatic",3
"10538","lynch",1
"10539","lynx",1
"10540","lyre",1
"10541","lyric",2
"10542","ma",1
"10543","macadam",3
"10544","macaque",2
"10545","macaroni",4
"10546","macaroon",3
"10547","macaw",2
"10548","mace",1
"10549","macerate",3
"10550","maceration",4
"10551","machete",3
"10552","machicolation",5
"10553","machinate",3
"10554","machination",4
"10555","machine",2
"10556","machinery",4
"10557","mackerel",3
"10558","mackinaw",3
"10559","mackintosh",3
"10560","macrocosm",4
"10561","macron",2
"10562","macroscopic",4
"10563","mad",1
"10564","madam",2
"10565","madame",2
"10566","madcap",2
"10567","madden",2
"10568","madder",2
"10569","madding",2
"10570","made",1
"10571","madeira",3
"10572","mademoiselle",4
"10573","madhouse",2
"10574","madras",2
"10575","madrigal",3
"10576","maelstrom",2
"10577","maenad",2
"10578","maestro",2
"10579","magazine",3
"10580","magdalen",3
"10581","magenta",3
"10582","maggot",2
"10583","magi",2
"10584","magic",2
"10585","magician",3
"10586","magisterial",5
"10587","magistral",3
"10588","magistrate",3
"10589","magnanimity",5
"10590","magnanimous",4
"10591","magnanimously",5
"10592","magnate",2
"10593","magnesia",3
"10594","magnet",2
"10595","magnetic",3
"10596","magnetism",4
"10597","magnetization",5
"10598","magnetize",3
"10599","magneto",3
"10600","magnification",5
"10601","magnificent",4
"10602","magnifico",4
"10603","magnifier",4
"10604","magnify",3
"10605","magniloquent",4
"10606","magnitude",3
"10607","magnolia",3
"10608","magpie",2
"10609","magyar",2
"10610","maharaja",4
"10611","maharanee",4
"10612","mahatma",3
"10613","mahogany",4
"10614","mahout",2
"10615","maid",1
"10616","maidservant",3
"10617","mail",1
"10618","mailed",1
"10619","maim",1
"10620","main",1
"10621","mainsail",2
"10622","maintain",2
"10623","maintenance",3
"10624","maisonette",3
"10625","maize",1
"10626","majestic",3
"10627","majesty",3
"10628","majolica",4
"10629","major",2
"10630","majordomo",4
"10631","majority",4
"10632","majuscule",3
"10633","make",1
"10634","maladapted",4
"10635","maladjusted",4
"10636","maladjustment",4
"10637","maladminister",5
"10638","maladroit",3
"10639","malady",3
"10640","malaise",2
"10641","malamute",3
"10642","malapert",3
"10643","malapropism",5
"10644","malapropos",4
"10645","malaria",4
"10646","malay",2
"10647","malcontent",3
"10648","male",1
"10649","malediction",4
"10650","malefaction",4
"10651","malefactor",4
"10652","malefic",3
"10653","maleficent",4
"10654","malevolent",4
"10655","malfeasance",3
"10656","malformation",4
"10657","malformed",2
"10658","malfunction",3
"10659","malice",2
"10660","malicious",3
"10661","malign",2
"10662","malignant",3
"10663","malinger",3
"10664","malison",3
"10665","mall",1
"10666","mallard",2
"10667","malleability",6
"10668","malleable",4
"10669","mallet",2
"10670","mallow",2
"10671","malmsey",2
"10672","malnourished",3
"10673","malnutrition",4
"10674","malocclusion",4
"10675","malodorous",4
"10676","malt",1
"10677","maltreat",2
"10678","mama",2
"10679","mambo",2
"10680","mammal",2
"10681","mammalian",4
"10682","mammary",3
"10683","mammon",2
"10684","mammoth",2
"10685","man",1
"10686","manacle",3
"10687","manage",2
"10688","manageability",6
"10689","manageable",4
"10690","management",3
"10691","manager",3
"10692","managerial",5
"10693","manana",3
"10694","manciple",3
"10695","mandamus",3
"10696","mandarin",3
"10697","mandate",2
"10698","mandatory",4
"10699","mandible",3
"10700","mandolin",3
"10701","mandragora",4
"10702","mandrake",2
"10703","mane",1
"10704","manege",2
"10705","manes",2
"10706","maneuver",3
"10707","manful",2
"10708","manganese",3
"10709","mange",1
"10710","manger",2
"10711","mangle",2
"10712","mango",2
"10713","mangrove",2
"10714","mangy",2
"10715","manhandle",3
"10716","manhattan",3
"10717","manhole",2
"10718","manhood",2
"10719","manhunt",2
"10720","mania",3
"10721","maniac",3
"10722","maniacal",4
"10723","manicure",3
"10724","manifest",3
"10725","manifestation",5
"10726","manifesto",4
"10727","manifold",3
"10728","manipulate",4
"10729","manipulation",5
"10730","mankind",2
"10731","manlike",2
"10732","manly",2
"10733","manna",2
"10734","manned",1
"10735","mannequin",3
"10736","manner",2
"10737","mannikin",3
"10738","mannish",2
"10739","manor",2
"10740","manorial",4
"10741","mansard",2
"10742","manse",1
"10743","manservant",3
"10744","mansion",2
"10745","manslaughter",3
"10746","mansuetude",3
"10747","manta",2
"10748","manteau",2
"10749","mantel",2
"10750","mantelet",2
"10751","mantelpiece",3
"10752","mantilla",3
"10753","mantis",2
"10754","mantle",2
"10755","manual",3
"10756","manufactory",5
"10757","manufacture",4
"10758","manumit",3
"10759","manure",2
"10760","manuscript",3
"10761","manx",1
"10762","many",2
"10763","manyfold",3
"10764","maori",2
"10765","map",1
"10766","maple",2
"10767","mar",1
"10768","maraschino",4
"10769","marathon",3
"10770","maraud",2
"10771","marble",2
"10772","marcel",2
"10773","march",1
"10774","marchioness",3
"10775","mare",1
"10776","margarine",3
"10777","marge",1
"10778","margent",2
"10779","margin",2
"10780","marginalia",5
"10781","margrave",2
"10782","marigold",3
"10783","marijuana",4
"10784","marina",3
"10785","marinate",3
"10786","marine",2
"10787","mariner",3
"10788","marionette",4
"10789","marital",3
"10790","maritime",3
"10791","marjoram",3
"10792","mark",1
"10793","markdown",2
"10794","marked",1
"10795","markedly",3
"10796","market",2
"10797","markka",2
"10798","marksman",2
"10799","markup",2
"10800","marl",1
"10801","marlin",2
"10802","marlinespike",3
"10803","marmalade",3
"10804","marmoreal",4
"10805","marmoset",3
"10806","marmot",2
"10807","maroon",2
"10808","marplot",2
"10809","marquee",2
"10810","marquess",2
"10811","marquetry",3
"10812","marquis",2
"10813","marquise",2
"10814","marquisette",3
"10815","marriage",2
"10816","marrow",2
"10817","marry",2
"10818","mars",1
"10819","marsh",1
"10820","marshal",2
"10821","marshmallow",3
"10822","marsupial",4
"10823","mart",1
"10824","marten",2
"10825","martial",2
"10826","martian",2
"10827","martin",2
"10828","martinet",3
"10829","martingale",3
"10830","martini",3
"10831","martyr",2
"10832","marvel",2
"10833","marvellous",3
"10834","marxism",3
"10835","marzipan",3
"10836","mascara",3
"10837","mascot",2
"10838","masculine",3
"10839","masculinity",5
"10840","mash",1
"10841","mask",1
"10842","masochism",4
"10843","mason",2
"10844","masonic",3
"10845","masonry",3
"10846","masque",1
"10847","masquerade",3
"10848","mass",1
"10849","massacre",3
"10850","massage",2
"10851","masseur",2
"10852","masseuse",2
"10853","massif",2
"10854","massive",2
"10855","mast",1
"10856","master",2
"10857","masterful",3
"10858","masterpiece",3
"10859","mastership",3
"10860","mastery",3
"10861","masthead",2
"10862","masticate",3
"10863","mastication",4
"10864","mastiff",2
"10865","mastodon",3
"10866","mastoid",2
"10867","masturbate",3
"10868","masturbation",4
"10869","mat",1
"10870","matador",3
"10871","match",1
"10872","matchbook",2
"10873","mate",2
"10875","material",4
"10876","materialistic",6
"10877","materialization",7
"10878","materialize",5
"10879","materiel",4
"10880","maternal",3
"10881","maternity",4
"10882","math",1
"10883","mathematician",5
"10884","mathematics",4
