"","name","per.freq","cum.freq","rank","gender","gender2","pred.sex"
"3484","MARX",0.001,89.179,3484,"F","F","F"
"3485","MARTH",0.001,89.18,3485,"F","F","F"
"3486","MARGENE",0.001,89.181,3486,"F","F","F"
"3487","MADELAINE",0.001,89.182,3487,"F","F","F"
"3488","LONDA",0.001,89.183,3488,"F","F","F"
"3489","LEONTINE",0.001,89.185,3489,"F","F","F"
"3490","LEOMA",0.001,89.186,3490,"F","F","F"
"3491","LEIA",0.001,89.187,3491,"F","F","F"
"3492","LAWRENCE",0.001,89.188,3492,"F","B","M"
"3493","LAURALEE",0.001,89.19,3493,"F","F","F"
"3494","LANORA",0.001,89.191,3494,"F","F","F"
"3495","LAKITA",0.001,89.192,3495,"F","F","F"
"3496","KIYOKO",0.001,89.193,3496,"F","F","F"
"3497","KETURAH",0.001,89.195,3497,"F","F","F"
"3498","KATELIN",0.001,89.196,3498,"F","F","F"
"3499","KAREEN",0.001,89.197,3499,"F","F","F"
"3500","JONIE",0.001,89.198,3500,"F","F","F"
"3501","JOHNETTE",0.001,89.199,3501,"F","F","F"
"3502","JENEE",0.001,89.201,3502,"F","F","F"
"3503","JEANETT",0.001,89.202,3503,"F","F","F"
"3504","IZETTA",0.001,89.203,3504,"F","F","F"
"3505","HIEDI",0.001,89.204,3505,"F","F","F"
"3506","HEIKE",0.001,89.206,3506,"F","F","F"
"3507","HASSIE",0.001,89.207,3507,"F","F","F"
"3508","HAROLD",0.001,89.208,3508,"F","B","M"
"3509","GIUSEPPINA",0.001,89.209,3509,"F","F","F"
"3510","GEORGANN",0.001,89.21,3510,"F","F","F"
"3511","FIDELA",0.001,89.212,3511,"F","F","F"
"3512","FERNANDE",0.001,89.213,3512,"F","F","F"
"3513","ELWANDA",0.001,89.214,3513,"F","F","F"
"3514","ELLAMAE",0.001,89.215,3514,"F","F","F"
"3515","ELIZ",0.001,89.217,3515,"F","F","F"
"3516","DUSTI",0.001,89.218,3516,"F","F","F"
"3517","DOTTY",0.001,89.219,3517,"F","F","F"
"3518","CYNDY",0.001,89.22,3518,"F","F","F"
"3519","CORALIE",0.001,89.221,3519,"F","F","F"
"3520","CELESTA",0.001,89.223,3520,"F","F","F"
"3521","ARGENTINA",0.001,89.224,3521,"F","F","F"
"3522","ALVERTA",0.001,89.225,3522,"F","F","F"
"3523","XENIA",0.001,89.226,3523,"F","F","F"
"3524","WAVA",0.001,89.228,3524,"F","F","F"
"3525","VANETTA",0.001,89.229,3525,"F","F","F"
"3526","TORRIE",0.001,89.23,3526,"F","F","F"
"3527","TASHINA",0.001,89.231,3527,"F","F","F"
"3528","TANDY",0.001,89.232,3528,"F","F","F"
"3529","TAMBRA",0.001,89.233,3529,"F","F","F"
"3530","TAMA",0.001,89.235,3530,"F","F","F"
"3531","STEPANIE",0.001,89.236,3531,"F","F","F"
"3532","SHILA",0.001,89.237,3532,"F","F","F"
"3533","SHAUNTA",0.001,89.238,3533,"F","F","F"
"3534","SHARAN",0.001,89.239,3534,"F","F","F"
"3535","SHANIQUA",0.001,89.241,3535,"F","F","F"
"3536","SHAE",0.001,89.242,3536,"F","F","F"
"3537","SETSUKO",0.001,89.243,3537,"F","F","F"
"3538","SERAFINA",0.001,89.244,3538,"F","F","F"
"3539","SANDEE",0.001,89.245,3539,"F","F","F"
"3540","ROSAMARIA",0.001,89.247,3540,"F","F","F"
"3541","PRISCILA",0.001,89.248,3541,"F","F","F"
"3542","OLINDA",0.001,89.249,3542,"F","F","F"
"3543","NADENE",0.001,89.25,3543,"F","F","F"
"3544","MUOI",0.001,89.251,3544,"F","F","F"
"3545","MICHELINA",0.001,89.253,3545,"F","F","F"
"3546","MERCEDEZ",0.001,89.254,3546,"F","F","F"
"3547","MARYROSE",0.001,89.255,3547,"F","F","F"
"3548","MARIN",0.001,89.256,3548,"F","F","F"
"3549","MARCENE",0.001,89.257,3549,"F","F","F"
"3550","MAO",0.001,89.259,3550,"F","F","F"
"3551","MAGALI",0.001,89.26,3551,"F","F","F"
"3552","MAFALDA",0.001,89.261,3552,"F","F","F"
"3553","LOGAN",0.001,89.262,3553,"F","B","M"
"3554","LINN",0.001,89.263,3554,"F","F","F"
"3555","LANNIE",0.001,89.265,3555,"F","F","F"
"3556","KAYCE",0.001,89.266,3556,"F","F","F"
"3557","KAROLINE",0.001,89.267,3557,"F","F","F"
"3558","KAMILAH",0.001,89.268,3558,"F","F","F"
"3559","KAMALA",0.001,89.269,3559,"F","F","F"
"3560","JUSTA",0.001,89.27,3560,"F","F","F"
"3561","JOLINE",0.001,89.272,3561,"F","F","F"
"3562","JENNINE",0.001,89.273,3562,"F","F","F"
"3563","JACQUETTA",0.001,89.274,3563,"F","F","F"
"3564","IRAIDA",0.001,89.275,3564,"F","F","F"
"3565","GERALD",0.001,89.276,3565,"F","B","M"
"3566","GEORGEANNA",0.001,89.278,3566,"F","F","F"
"3567","FRANCHESCA",0.001,89.279,3567,"F","F","F"
"3568","FAIRY",0.001,89.28,3568,"F","F","F"
"3569","EMELINE",0.001,89.281,3569,"F","F","F"
"3570","ELANE",0.001,89.282,3570,"F","F","F"
"3571","EHTEL",0.001,89.284,3571,"F","F","F"
"3572","EARLIE",0.001,89.285,3572,"F","F","F"
"3573","DULCIE",0.001,89.286,3573,"F","F","F"
"3574","DALENE",0.001,89.287,3574,"F","F","F"
"3575","CRIS",0.001,89.288,3575,"F","F","F"
"3576","CLASSIE",0.001,89.29,3576,"F","F","F"
"3577","CHERE",0.001,89.291,3577,"F","F","F"
"3578","CHARIS",0.001,89.292,3578,"F","F","F"
"3579","CAROYLN",0.001,89.293,3579,"F","F","F"
"3580","CARMINA",0.001,89.294,3580,"F","F","F"
"3581","CARITA",0.001,89.296,3581,"F","F","F"
"3582","BRIAN",0.001,89.297,3582,"F","B","M"
"3583","BETHANIE",0.001,89.298,3583,"F","F","F"
"3584","AYAKO",0.001,89.299,3584,"F","F","F"
"3585","ARICA",0.001,89.3,3585,"F","F","F"
"3586","AN",0.001,89.301,3586,"F","F","F"
"3587","ALYSA",0.001,89.303,3587,"F","F","F"
"3588","ALESSANDRA",0.001,89.304,3588,"F","F","F"
"3589","AKILAH",0.001,89.305,3589,"F","F","F"
"3590","ADRIEN",0.001,89.306,3590,"F","F","F"
"3591","ZETTA",0.001,89.307,3591,"F","F","F"
"3592","YOULANDA",0.001,89.309,3592,"F","F","F"
"3593","YELENA",0.001,89.31,3593,"F","F","F"
"3594","YAHAIRA",0.001,89.311,3594,"F","F","F"
"3595","XUAN",0.001,89.312,3595,"F","F","F"
"3596","WENDOLYN",0.001,89.313,3596,"F","F","F"
"3597","VICTOR",0.001,89.314,3597,"F","B","M"
"3598","TIJUANA",0.001,89.316,3598,"F","F","F"
"3599","TERRELL",0.001,89.317,3599,"F","B","M"
"3600","TERINA",0.001,89.318,3600,"F","F","F"
"3601","TERESIA",0.001,89.319,3601,"F","F","F"
"3602","SUZI",0.001,89.32,3602,"F","F","F"
"3603","SUNDAY",0.001,89.321,3603,"F","F","F"
"3604","SHERELL",0.001,89.323,3604,"F","F","F"
"3605","SHAVONDA",0.001,89.324,3605,"F","F","F"
"3606","SHAUNTE",0.001,89.325,3606,"F","F","F"
"3607","SHARDA",0.001,89.326,3607,"F","F","F"
"3608","SHAKITA",0.001,89.327,3608,"F","F","F"
"3609","SENA",0.001,89.328,3609,"F","F","F"
"3610","RYANN",0.001,89.33,3610,"F","F","F"
"3611","RUBI",0.001,89.331,3611,"F","F","F"
"3612","RIVA",0.001,89.332,3612,"F","F","F"
"3613","REGINIA",0.001,89.333,3613,"F","F","F"
"3614","REA",0.001,89.334,3614,"F","F","F"
"3615","RACHAL",0.001,89.335,3615,"F","F","F"
"3616","PARTHENIA",0.001,89.336,3616,"F","F","F"
"3617","PAMULA",0.001,89.338,3617,"F","F","F"
"3618","MONNIE",0.001,89.339,3618,"F","F","F"
"3619","MONET",0.001,89.34,3619,"F","F","F"
"3620","MICHAELE",0.001,89.341,3620,"F","F","F"
"3621","MELIA",0.001,89.342,3621,"F","F","F"
"3622","MARINE",0.001,89.343,3622,"F","F","F"
"3623","MALKA",0.001,89.345,3623,"F","F","F"
"3624","MAISHA",0.001,89.346,3624,"F","F","F"
"3625","LISANDRA",0.001,89.347,3625,"F","F","F"
"3626","LEO",0.001,89.348,3626,"F","B","M"
"3627","LEKISHA",0.001,89.349,3627,"F","F","F"
"3628","LEAN",0.001,89.35,3628,"F","F","F"
"3629","LAURENCE",0.001,89.352,3629,"F","B","M"
"3630","LAKENDRA",0.001,89.353,3630,"F","F","F"
"3631","KRYSTIN",0.001,89.354,3631,"F","F","F"
"3632","KORTNEY",0.001,89.355,3632,"F","F","F"
"3633","KIZZIE",0.001,89.356,3633,"F","F","F"
"3634","KITTIE",0.001,89.357,3634,"F","F","F"
"3635","KERA",0.001,89.359,3635,"F","F","F"
"3636","KENDAL",0.001,89.36,3636,"F","F","F"
"3637","KEMBERLY",0.001,89.361,3637,"F","F","F"
"3638","KANISHA",0.001,89.362,3638,"F","F","F"
"3639","JULENE",0.001,89.363,3639,"F","F","F"
"3640","JULE",0.001,89.364,3640,"F","F","F"
"3641","JOSHUA",0.001,89.366,3641,"F","B","M"
"3642","JOHANNE",0.001,89.367,3642,"F","F","F"
"3643","JEFFREY",0.001,89.368,3643,"F","B","M"
"3644","JAMEE",0.001,89.369,3644,"F","F","F"
"3645","HAN",0.001,89.37,3645,"F","F","F"
"3646","HALLEY",0.001,89.371,3646,"F","F","F"
"3647","GIDGET",0.001,89.373,3647,"F","F","F"
"3648","GALINA",0.001,89.374,3648,"F","F","F"
"3649","FREDRICKA",0.001,89.375,3649,"F","F","F"
"3650","FLETA",0.001,89.376,3650,"F","F","F"
"3651","FATIMAH",0.001,89.377,3651,"F","F","F"
"3652","EUSEBIA",0.001,89.378,3652,"F","F","F"
"3653","ELZA",0.001,89.379,3653,"F","F","F"
"3654","ELEONORE",0.001,89.381,3654,"F","F","F"
"3655","DORTHEY",0.001,89.382,3655,"F","F","F"
"3656","DORIA",0.001,89.383,3656,"F","F","F"
"3657","DONELLA",0.001,89.384,3657,"F","F","F"
"3658","DINORAH",0.001,89.385,3658,"F","F","F"
"3659","DELORSE",0.001,89.386,3659,"F","F","F"
"3660","CLARETHA",0.001,89.388,3660,"F","F","F"
"3661","CHRISTINIA",0.001,89.389,3661,"F","F","F"
"3662","CHARLYN",0.001,89.39,3662,"F","F","F"
"3663","BONG",0.001,89.391,3663,"F","F","F"
"3664","BELKIS",0.001,89.392,3664,"F","F","F"
"3665","AZZIE",0.001,89.393,3665,"F","F","F"
"3666","ANDERA",0.001,89.395,3666,"F","F","F"
"3667","AIKO",0.001,89.396,3667,"F","F","F"
"3668","ADENA",0.001,89.397,3668,"F","F","F"
"3669","YER",0.001,89.398,3669,"F","F","F"
"3670","YAJAIRA",0.001,89.399,3670,"F","F","F"
"3671","WAN",0.001,89.4,3671,"F","F","F"
"3672","VANIA",0.001,89.401,3672,"F","F","F"
"3673","ULRIKE",0.001,89.403,3673,"F","F","F"
"3674","TOSHIA",0.001,89.404,3674,"F","F","F"
"3675","TIFANY",0.001,89.405,3675,"F","F","F"
"3676","STEFANY",0.001,89.406,3676,"F","F","F"
"3677","SHIZUE",0.001,89.407,3677,"F","F","F"
"3678","SHENIKA",0.001,89.408,3678,"F","F","F"
"3679","SHAWANNA",0.001,89.409,3679,"F","F","F"
"3680","SHAROLYN",0.001,89.41,3680,"F","F","F"
"3681","SHARILYN",0.001,89.412,3681,"F","F","F"
"3682","SHAQUANA",0.001,89.413,3682,"F","F","F"
"3683","SHANTAY",0.001,89.414,3683,"F","F","F"
"3684","SEE",0.001,89.415,3684,"F","F","F"
"3685","ROZANNE",0.001,89.416,3685,"F","F","F"
"3686","ROSELEE",0.001,89.417,3686,"F","F","F"
"3687","RICKIE",0.001,89.418,3687,"F","B","M"
"3688","REMONA",0.001,89.42,3688,"F","F","F"
"3689","REANNA",0.001,89.421,3689,"F","F","F"
"3690","RAELENE",0.001,89.422,3690,"F","F","F"
"3691","QUINN",0.001,89.423,3691,"F","B","M"
"3692","PHUNG",0.001,89.424,3692,"F","F","F"
"3693","PETRONILA",0.001,89.425,3693,"F","F","F"
"3694","NATACHA",0.001,89.426,3694,"F","F","F"
"3695","NANCEY",0.001,89.427,3695,"F","F","F"
"3696","MYRL",0.001,89.429,3696,"F","F","F"
"3697","MIYOKO",0.001,89.43,3697,"F","F","F"
"3698","MIESHA",0.001,89.431,3698,"F","F","F"
"3699","MERIDETH",0.001,89.432,3699,"F","F","F"
"3700","MARVELLA",0.001,89.433,3700,"F","F","F"
"3701","MARQUITTA",0.001,89.434,3701,"F","F","F"
"3702","MARHTA",0.001,89.435,3702,"F","F","F"
"3703","MARCHELLE",0.001,89.436,3703,"F","F","F"
"3704","LIZETH",0.001,89.438,3704,"F","F","F"
"3705","LIBBIE",0.001,89.439,3705,"F","F","F"
"3706","LAHOMA",0.001,89.44,3706,"F","F","F"
"3707","LADAWN",0.001,89.441,3707,"F","F","F"
"3708","KINA",0.001,89.442,3708,"F","F","F"
"3709","KATHELEEN",0.001,89.443,3709,"F","F","F"
"3710","KATHARYN",0.001,89.444,3710,"F","F","F"
"3711","KARISA",0.001,89.446,3711,"F","F","F"
"3712","KALEIGH",0.001,89.447,3712,"F","F","F"
"3713","JUNIE",0.001,89.448,3713,"F","F","F"
"3714","JULIEANN",0.001,89.449,3714,"F","F","F"
"3715","JOHNSIE",0.001,89.45,3715,"F","F","F"
"3716","JANEAN",0.001,89.451,3716,"F","F","F"
"3717","JAIMEE",0.001,89.452,3717,"F","F","F"
"3718","JACKQUELINE",0.001,89.453,3718,"F","F","F"
"3719","HISAKO",0.001,89.455,3719,"F","F","F"
"3720","HERMA",0.001,89.456,3720,"F","F","F"
"3721","HELAINE",0.001,89.457,3721,"F","F","F"
"3722","GWYNETH",0.001,89.458,3722,"F","F","F"
"3723","GLENN",0.001,89.459,3723,"F","B","M"
"3724","GITA",0.001,89.46,3724,"F","F","F"
"3725","EUSTOLIA",0.001,89.461,3725,"F","F","F"
"3726","EMELINA",0.001,89.462,3726,"F","F","F"
"3727","ELIN",0.001,89.464,3727,"F","F","F"
"3728","EDRIS",0.001,89.465,3728,"F","F","F"
"3729","DONNETTE",0.001,89.466,3729,"F","F","F"
"3730","DONNETTA",0.001,89.467,3730,"F","F","F"
"3731","DIERDRE",0.001,89.468,3731,"F","F","F"
"3732","DENAE",0.001,89.469,3732,"F","F","F"
"3733","DARCEL",0.001,89.47,3733,"F","F","F"
"3734","CLAUDE",0.001,89.472,3734,"F","B","M"
"3735","CLARISA",0.001,89.473,3735,"F","F","F"
"3736","CINDERELLA",0.001,89.474,3736,"F","F","F"
"3737","CHIA",0.001,89.475,3737,"F","F","F"
"3738","CHARLESETTA",0.001,89.476,3738,"F","F","F"
"3739","CHARITA",0.001,89.477,3739,"F","F","F"
"3740","CELSA",0.001,89.478,3740,"F","F","F"
"3741","CASSY",0.001,89.479,3741,"F","F","F"
"3742","CASSI",0.001,89.481,3742,"F","F","F"
"3743","CARLEE",0.001,89.482,3743,"F","F","F"
"3744","BRUNA",0.001,89.483,3744,"F","F","F"
"3745","BRITTANEY",0.001,89.484,3745,"F","F","F"
"3746","BRANDE",0.001,89.485,3746,"F","F","F"
"3747","BILLI",0.001,89.486,3747,"F","F","F"
"3748","BAO",0.001,89.487,3748,"F","F","F"
"3749","ANTONETTA",0.001,89.488,3749,"F","F","F"
"3750","ANGLA",0.001,89.49,3750,"F","F","F"
"3751","ANGELYN",0.001,89.491,3751,"F","F","F"
"3752","ANALISA",0.001,89.492,3752,"F","F","F"
"3753","ALANE",0.001,89.493,3753,"F","F","F"
"3754","WENONA",0.001,89.494,3754,"F","F","F"
"3755","WENDIE",0.001,89.495,3755,"F","F","F"
"3756","VERONIQUE",0.001,89.496,3756,"F","F","F"
"3757","VANNESA",0.001,89.497,3757,"F","F","F"
"3758","TOBIE",0.001,89.498,3758,"F","F","F"
"3759","TEMPIE",0.001,89.5,3759,"F","F","F"
"3760","SUMIKO",0.001,89.501,3760,"F","F","F"
"3761","SULEMA",0.001,89.502,3761,"F","F","F"
"3762","SPARKLE",0.001,89.503,3762,"F","F","F"
"3763","SOMER",0.001,89.504,3763,"F","F","F"
"3764","SHEBA",0.001,89.505,3764,"F","F","F"
"3765","SHAYNE",0.001,89.506,3765,"F","B","M"
"3766","SHARICE",0.001,89.507,3766,"F","F","F"
"3767","SHANEL",0.001,89.508,3767,"F","F","F"
"3768","SHALON",0.001,89.509,3768,"F","F","F"
"3769","SAGE",0.001,89.511,3769,"F","F","F"
"3770","ROY",0.001,89.512,3770,"F","B","M"
"3771","ROSIO",0.001,89.513,3771,"F","F","F"
"3772","ROSELIA",0.001,89.514,3772,"F","F","F"
"3773","RENAY",0.001,89.515,3773,"F","F","F"
"3774","REMA",0.001,89.516,3774,"F","F","F"
"3775","REENA",0.001,89.517,3775,"F","F","F"
"3776","PORSCHE",0.001,89.518,3776,"F","F","F"
"3777","PING",0.001,89.519,3777,"F","F","F"
"3778","PEG",0.001,89.52,3778,"F","F","F"
"3779","OZIE",0.001,89.522,3779,"F","F","F"
"3780","ORETHA",0.001,89.523,3780,"F","F","F"
"3781","ORALEE",0.001,89.524,3781,"F","F","F"
"3782","ODA",0.001,89.525,3782,"F","F","F"
"3783","NU",0.001,89.526,3783,"F","F","F"
"3784","NGAN",0.001,89.527,3784,"F","F","F"
"3785","NAKESHA",0.001,89.528,3785,"F","F","F"
"3786","MILLY",0.001,89.529,3786,"F","F","F"
"3787","MARYBELLE",0.001,89.53,3787,"F","F","F"
"3788","MARLIN",0.001,89.531,3788,"F","B","M"
"3789","MARIS",0.001,89.533,3789,"F","F","F"
"3790","MARGRETT",0.001,89.534,3790,"F","F","F"
"3791","MARAGARET",0.001,89.535,3791,"F","F","F"
"3792","MANIE",0.001,89.536,3792,"F","F","F"
"3793","LURLENE",0.001,89.537,3793,"F","F","F"
"3794","LILLIA",0.001,89.538,3794,"F","F","F"
"3795","LIESELOTTE",0.001,89.539,3795,"F","F","F"
"3796","LAVELLE",0.001,89.54,3796,"F","F","F"
"3797","LASHAUNDA",0.001,89.541,3797,"F","F","F"
"3798","LAKEESHA",0.001,89.542,3798,"F","F","F"
"3799","KEITH",0.001,89.544,3799,"F","B","M"
"3800","KAYCEE",0.001,89.545,3800,"F","F","F"
"3801","KALYN",0.001,89.546,3801,"F","F","F"
"3802","JOYA",0.001,89.547,3802,"F","F","F"
"3803","JOETTE",0.001,89.548,3803,"F","F","F"
"3804","JENAE",0.001,89.549,3804,"F","F","F"
"3805","JANIECE",0.001,89.55,3805,"F","F","F"
"3806","ILLA",0.001,89.551,3806,"F","F","F"
"3807","GRISEL",0.001,89.552,3807,"F","F","F"
"3808","GLAYDS",0.001,89.553,3808,"F","F","F"
"3809","GENEVIE",0.001,89.555,3809,"F","F","F"
"3810","GALA",0.001,89.556,3810,"F","F","F"
"3811","FREDDA",0.001,89.557,3811,"F","F","F"
"3812","FRED",0.001,89.558,3812,"F","B","M"
"3813","ELMER",0.001,89.559,3813,"F","B","M"
"3814","ELEONOR",0.001,89.56,3814,"F","F","F"
"3815","DEBERA",0.001,89.561,3815,"F","F","F"
"3816","DEANDREA",0.001,89.562,3816,"F","F","F"
"3817","DAN",0.001,89.563,3817,"F","B","M"
"3818","CORRINNE",0.001,89.564,3818,"F","F","F"
"3819","CORDIA",0.001,89.566,3819,"F","F","F"
"3820","CONTESSA",0.001,89.567,3820,"F","F","F"
"3821","COLENE",0.001,89.568,3821,"F","F","F"
"3822","CLEOTILDE",0.001,89.569,3822,"F","F","F"
"3823","CHARLOTT",0.001,89.57,3823,"F","F","F"
"3824","CHANTAY",0.001,89.571,3824,"F","F","F"
"3825","CECILLE",0.001,89.572,3825,"F","F","F"
"3826","BEATRIS",0.001,89.573,3826,"F","F","F"
"3827","AZALEE",0.001,89.574,3827,"F","F","F"
"3828","ARLEAN",0.001,89.575,3828,"F","F","F"
"3829","ARDATH",0.001,89.577,3829,"F","F","F"
"3830","ANJELICA",0.001,89.578,3830,"F","F","F"
"3831","ANJA",0.001,89.579,3831,"F","F","F"
"3832","ALFREDIA",0.001,89.58,3832,"F","F","F"
"3833","ALEISHA",0.001,89.581,3833,"F","F","F"
"3834","ADAM",0.001,89.582,3834,"F","B","M"
"3835","ZADA",0.001,89.583,3835,"F","F","F"
"3836","YUONNE",0.001,89.584,3836,"F","F","F"
"3837","XIAO",0.001,89.585,3837,"F","F","F"
"3838","WILLODEAN",0.001,89.586,3838,"F","F","F"
"3839","WHITLEY",0.001,89.587,3839,"F","F","F"
"3840","VENNIE",0.001,89.588,3840,"F","F","F"
"3841","VANNA",0.001,89.589,3841,"F","F","F"
"3842","TYISHA",0.001,89.591,3842,"F","F","F"
"3843","TOVA",0.001,89.592,3843,"F","F","F"
"3844","TORIE",0.001,89.593,3844,"F","F","F"
"3845","TONISHA",0.001,89.594,3845,"F","F","F"
"3846","TILDA",0.001,89.595,3846,"F","F","F"
"3847","TIEN",0.001,89.596,3847,"F","F","F"
"3848","TEMPLE",0.001,89.597,3848,"F","F","F"
"3849","SIRENA",0.001,89.598,3849,"F","F","F"
"3850","SHERRIL",0.001,89.599,3850,"F","F","F"
"3851","SHANTI",0.001,89.6,3851,"F","F","F"
"3852","SHAN",0.001,89.601,3852,"F","F","F"
"3853","SENAIDA",0.001,89.602,3853,"F","F","F"
"3854","SAMELLA",0.001,89.603,3854,"F","F","F"
"3855","ROBBYN",0.001,89.604,3855,"F","F","F"
"3856","RENDA",0.001,89.606,3856,"F","F","F"
"3857","REITA",0.001,89.607,3857,"F","F","F"
"3858","PHEBE",0.001,89.608,3858,"F","F","F"
"3859","PAULITA",0.001,89.609,3859,"F","F","F"
"3860","NOBUKO",0.001,89.61,3860,"F","F","F"
"3861","NGUYET",0.001,89.611,3861,"F","F","F"
"3862","NEOMI",0.001,89.612,3862,"F","F","F"
"3863","MOON",0.001,89.613,3863,"F","F","F"
"3864","MIKAELA",0.001,89.614,3864,"F","F","F"
"3865","MELANIA",0.001,89.615,3865,"F","F","F"
"3866","MAXIMINA",0.001,89.616,3866,"F","F","F"
"3867","MARG",0.001,89.617,3867,"F","F","F"
"3868","MAISIE",0.001,89.618,3868,"F","F","F"
"3869","LYNNA",0.001,89.619,3869,"F","F","F"
"3870","LILLI",0.001,89.62,3870,"F","F","F"
"3871","LAYNE",0.001,89.622,3871,"F","F","F"
"3872","LASHAUN",0.001,89.623,3872,"F","F","F"
"3873","LAKENYA",0.001,89.624,3873,"F","F","F"
"3874","LAEL",0.001,89.625,3874,"F","F","F"
"3875","KIRSTIE",0.001,89.626,3875,"F","F","F"
"3876","KATHLINE",0.001,89.627,3876,"F","F","F"
"3877","KASHA",0.001,89.628,3877,"F","F","F"
"3878","KARLYN",0.001,89.629,3878,"F","F","F"
"3879","KARIMA",0.001,89.63,3879,"F","F","F"
"3880","JOVAN",0.001,89.631,3880,"F","F","F"
"3881","JOSEFINE",0.001,89.632,3881,"F","F","F"
"3882","JENNELL",0.001,89.633,3882,"F","F","F"
"3883","JACQUI",0.001,89.634,3883,"F","F","F"
"3884","JACKELYN",0.001,89.635,3884,"F","F","F"
"3885","HYO",0.001,89.636,3885,"F","F","F"
"3886","HIEN",0.001,89.638,3886,"F","F","F"
"3887","GRAZYNA",0.001,89.639,3887,"F","F","F"
"3888","FLORRIE",0.001,89.64,3888,"F","F","F"
"3889","FLORIA",0.001,89.641,3889,"F","F","F"
"3890","ELEONORA",0.001,89.642,3890,"F","F","F"
"3891","DWANA",0.001,89.643,3891,"F","F","F"
"3892","DORLA",0.001,89.644,3892,"F","F","F"
"3893","DONG",0.001,89.645,3893,"F","B","M"
"3894","DELMY",0.001,89.646,3894,"F","F","F"
"3895","DEJA",0.001,89.647,3895,"F","F","F"
"3896","DEDE",0.001,89.648,3896,"F","F","F"
"3897","DANN",0.001,89.649,3897,"F","F","F"
"3898","CRYSTA",0.001,89.65,3898,"F","F","F"
"3899","CLELIA",0.001,89.651,3899,"F","F","F"
"3900","CLARIS",0.001,89.652,3900,"F","F","F"
"3901","CLARENCE",0.001,89.654,3901,"F","B","M"
"3902","CHIEKO",0.001,89.655,3902,"F","F","F"
"3903","CHERLYN",0.001,89.656,3903,"F","F","F"
"3904","CHERELLE",0.001,89.657,3904,"F","F","F"
"3905","CHARMAIN",0.001,89.658,3905,"F","F","F"
"3906","CHARA",0.001,89.659,3906,"F","F","F"
"3907","CAMMY",0.001,89.66,3907,"F","F","F"
"3908","BEE",0.001,89.661,3908,"F","F","F"
"3909","ARNETTE",0.001,89.662,3909,"F","F","F"
"3910","ARDELLE",0.001,89.663,3910,"F","F","F"
"3911","ANNIKA",0.001,89.664,3911,"F","F","F"
"3912","AMIEE",0.001,89.665,3912,"F","F","F"
"3913","AMEE",0.001,89.666,3913,"F","F","F"
"3914","ALLENA",0.001,89.667,3914,"F","F","F"
"3915","YVONE",0.001,89.668,3915,"F","F","F"
"3916","YUKI",0.001,89.67,3916,"F","F","F"
"3917","YOSHIE",0.001,89.671,3917,"F","F","F"
"3918","YEVETTE",0.001,89.672,3918,"F","F","F"
"3919","YAEL",0.001,89.673,3919,"F","F","F"
"3920","WILLETTA",0.001,89.674,3920,"F","F","F"
"3921","VONCILE",0.001,89.675,3921,"F","F","F"
"3922","VENETTA",0.001,89.676,3922,"F","F","F"
"3923","TULA",0.001,89.677,3923,"F","F","F"
"3924","TONETTE",0.001,89.678,3924,"F","F","F"
"3925","TIMIKA",0.001,89.679,3925,"F","F","F"
"3926","TEMIKA",0.001,89.68,3926,"F","F","F"
"3927","TELMA",0.001,89.681,3927,"F","F","F"
"3928","TEISHA",0.001,89.682,3928,"F","F","F"
"3929","TAREN",0.001,89.683,3929,"F","F","F"
"3930","TA",0.001,89.684,3930,"F","F","F"
"3931","STACEE",0.001,89.685,3931,"F","F","F"
"3932","SHIN",0.001,89.686,3932,"F","F","F"
"3933","SHAWNTA",0.001,89.687,3933,"F","F","F"
"3934","SATURNINA",0.001,89.688,3934,"F","F","F"
"3935","RICARDA",0.001,89.689,3935,"F","F","F"
"3936","POK",0.001,89.69,3936,"F","F","F"
"3937","PASTY",0.001,89.691,3937,"F","F","F"
"3938","ONIE",0.001,89.692,3938,"F","F","F"
"3939","NUBIA",0.001,89.693,3939,"F","F","F"
"3940","MORA",0.001,89.694,3940,"F","F","F"
"3941","MIKE",0.001,89.695,3941,"F","B","M"
"3942","MARIELLE",0.001,89.696,3942,"F","F","F"
"3943","MARIELLA",0.001,89.697,3943,"F","F","F"
"3944","MARIANELA",0.001,89.699,3944,"F","F","F"
"3945","MARDELL",0.001,89.7,3945,"F","F","F"
"3946","MANY",0.001,89.701,3946,"F","F","F"
"3947","LUANNA",0.001,89.702,3947,"F","F","F"
"3948","LOISE",0.001,89.703,3948,"F","F","F"
"3949","LISABETH",0.001,89.704,3949,"F","F","F"
"3950","LINDSY",0.001,89.705,3950,"F","F","F"
"3951","LILLIANA",0.001,89.706,3951,"F","F","F"
"3952","LILLIAM",0.001,89.707,3952,"F","F","F"
"3953","LELAH",0.001,89.708,3953,"F","F","F"
"3954","LEIGHA",0.001,89.709,3954,"F","F","F"
"3955","LEANORA",0.001,89.71,3955,"F","F","F"
"3956","LANG",0.001,89.711,3956,"F","F","F"
"3957","KRISTEEN",0.001,89.712,3957,"F","F","F"
"3958","KHALILAH",0.001,89.713,3958,"F","F","F"
"3959","KEELEY",0.001,89.714,3959,"F","F","F"
"3960","KANDRA",0.001,89.715,3960,"F","F","F"
"3961","JUNKO",0.001,89.716,3961,"F","F","F"
"3962","JOAQUINA",0.001,89.717,3962,"F","F","F"
