"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"7216","Nicaragua","NIC",1984,863.861666884,58.7,NA,NA
"7217","Nicaragua","NIC",1985,725.9782759227,58.7,NA,NA
"7218","Nicaragua","NIC",1986,763.223107195,59.4,NA,NA
"7219","Nicaragua","NIC",1987,997.0166436271,60,NA,NA
"7220","Nicaragua","NIC",1988,667.012506032,60.5,NA,NA
"7221","Nicaragua","NIC",1989,251.4450239347,61,NA,NA
"7222","Nicaragua","NIC",1990,244.9660834819,61.6,NA,NA
"7223","Nicaragua","NIC",1991,352.8660865798,61.5,NA,NA
"7224","Nicaragua","NIC",1992,414.6867770941,61.1,NA,NA
"7225","Nicaragua","NIC",1993,396.4745198303,60.6,NA,NA
"7226","Nicaragua","NIC",1994,656.4292347228,60.1,NA,NA
"7227","Nicaragua","NIC",1995,688.1851565381,59.6,57.4886699968,42
"7228","Nicaragua","NIC",1996,701.5462577263,59.1,58.0443588723,40.2
"7229","Nicaragua","NIC",1997,701.2607517036,59.6,47.7014225819,38.7
"7230","Nicaragua","NIC",1998,727.3163632903,60.2,52.8249425343,37.1
"7231","Nicaragua","NIC",1999,749.2706796452,60.7,51.403697385,35.7
"7232","Nicaragua","NIC",2000,775.8292200686,61.4,53.9859384443,34.4
"7233","Nicaragua","NIC",2001,796.8436268766,61.5,54.3697507759,32.9
"7234","Nicaragua","NIC",2002,771.3833951858,61.6,56.8743638785,31.5
"7235","Nicaragua","NIC",2003,775.700024853,61.7,61.2105738611,30.4
"7236","Nicaragua","NIC",2004,833.9725725202,61.8,65.8835069,29.2
"7237","Nicaragua","NIC",2005,898.3480377898,61.8,70.8187259451,28.1
"7238","Nicaragua","NIC",2006,952.0909804227,61.9,77.7774267319,26.8
"7239","Nicaragua","NIC",2007,1017.6033895176,62.3,92.592236628,25.7
"7240","Nicaragua","NIC",2008,1130.7170315578,62.6,105.0827095153,24.6
"7241","Nicaragua","NIC",2009,1088.1658203218,62.4,104.6948743135,23.7
"7242","Nicaragua","NIC",2010,1131.8241091789,NA,NA,22.6
"7243","Niger","NER",1960,138.3438393502,NA,NA,NA
"7244","Niger","NER",1961,145.2721454174,NA,NA,NA
"7245","Niger","NER",1962,154.4312252632,NA,NA,NA
"7246","Niger","NER",1963,165.3050622851,NA,NA,NA
"7247","Niger","NER",1964,159.4961728736,NA,NA,NA
"7248","Niger","NER",1965,177.5253086609,NA,NA,NA
"7249","Niger","NER",1966,180.1470781895,NA,NA,NA
"7250","Niger","NER",1967,165.9132043779,NA,NA,NA
"7251","Niger","NER",1968,156.1097872511,NA,NA,NA
"7252","Niger","NER",1969,147.601395804,NA,NA,NA
"7253","Niger","NER",1970,147.9223801717,NA,NA,NA
"7254","Niger","NER",1971,152.9694401484,NA,NA,NA
"7255","Niger","NER",1972,159.7731874294,NA,NA,NA
"7256","Niger","NER",1973,197.9949927783,NA,NA,NA
"7257","Niger","NER",1974,208.4236684431,NA,NA,NA
"7258","Niger","NER",1975,206.7941532898,NA,NA,NA
"7259","Niger","NER",1976,203.7805815237,NA,NA,NA
"7260","Niger","NER",1977,239.9977351726,NA,NA,NA
"7261","Niger","NER",1978,320.1579508974,NA,NA,NA
"7262","Niger","NER",1979,369.6785984705,NA,NA,NA
"7263","Niger","NER",1980,427.2727801086,57.2,NA,NA
"7264","Niger","NER",1981,359.526778876,57.1,NA,NA
"7265","Niger","NER",1982,324.9965060689,56.8,NA,NA
"7266","Niger","NER",1983,282.5495213846,56.7,NA,NA
"7267","Niger","NER",1984,222.7640226429,56.9,NA,NA
"7268","Niger","NER",1985,213.6261189554,56.6,NA,NA
"7269","Niger","NER",1986,274.622341474,56.5,NA,NA
"7270","Niger","NER",1987,313.1611793787,56.5,NA,NA
"7271","Niger","NER",1988,310.8067530284,56.5,NA,NA
"7272","Niger","NER",1989,288.4786211034,57,NA,NA
"7273","Niger","NER",1990,318.5179015737,57.5,NA,NA
"7274","Niger","NER",1991,289.6832828257,57.9,NA,NA
"7275","Niger","NER",1992,282.5339754678,58.3,NA,NA
"7276","Niger","NER",1993,187.27911383,58.7,NA,NA
"7277","Niger","NER",1994,176.2044045641,59.1,NA,NA
"7278","Niger","NER",1995,204.9116919498,59.6,7.0074302338,115.3
"7279","Niger","NER",1996,209.2424023834,60.2,6.6629074856,111.9
"7280","Niger","NER",1997,187.6380674409,60.8,6.7570863375,108.3
"7281","Niger","NER",1998,203.8859241677,61.4,7.5766120628,104.6
"7282","Niger","NER",1999,191.3300011074,62,7.2066580926,101.2
"7283","Niger","NER",2000,164.6489475745,62.6,5.4871837039,97.8
"7284","Niger","NER",2001,172.0286993397,63,6.1837160886,94.6
"7285","Niger","NER",2002,185.4132721385,63,6.8635145553,91.7
"7286","Niger","NER",2003,225.3957071258,62.9,7.8846321224,89
"7287","Niger","NER",2004,243.3180937246,63,9.1198620874,86.2
"7288","Niger","NER",2005,262.0567859012,62.8,15.3235588938,83.6
"7289","Niger","NER",2006,270.8089713459,62.6,16.2127014567,81.3
"7290","Niger","NER",2007,307.6591344394,62.4,16.1055121936,78.9
"7291","Niger","NER",2008,371.6199823523,62.1,21.3807159652,76.7
"7292","Niger","NER",2009,351.2742354313,62.7,20.8891984788,74.7
"7293","Niger","NER",2010,357.7121525555,NA,NA,72.5
"7294","Nigeria","NGA",1960,91.3676624038,NA,NA,NA
"7295","Nigeria","NGA",1961,95.2252957857,NA,NA,NA
"7296","Nigeria","NGA",1962,102.4159612762,NA,NA,NA
"7297","Nigeria","NGA",1963,105.4356157443,NA,NA,NA
"7298","Nigeria","NGA",1964,110.8813302064,NA,NA,NA
"7299","Nigeria","NGA",1965,114.744437972,NA,NA,NA
"7300","Nigeria","NGA",1966,121.6383587802,NA,NA,NA
"7301","Nigeria","NGA",1967,97.2111795444,NA,NA,NA
"7302","Nigeria","NGA",1968,94.9962337209,NA,NA,NA
"7303","Nigeria","NGA",1969,118.4179310646,NA,NA,NA
"7304","Nigeria","NGA",1970,218.7316096,NA,NA,NA
"7305","Nigeria","NGA",1971,156.2976538117,NA,NA,NA
"7306","Nigeria","NGA",1972,203.9227197597,NA,NA,NA
"7307","Nigeria","NGA",1973,245.6707161897,NA,NA,NA
"7308","Nigeria","NGA",1974,392.1270279199,NA,NA,NA
"7309","Nigeria","NGA",1975,426.4427916522,NA,NA,NA
"7310","Nigeria","NGA",1976,541.3782203021,NA,NA,NA
"7311","Nigeria","NGA",1977,521.2916209663,NA,NA,NA
"7312","Nigeria","NGA",1978,512.5306227428,NA,NA,NA
"7313","Nigeria","NGA",1979,643.6499313914,NA,NA,NA
"7314","Nigeria","NGA",1980,849.8664115598,56.6,NA,NA
"7315","Nigeria","NGA",1981,772.104631721,57,NA,NA
"7316","Nigeria","NGA",1982,624.9828014244,57,NA,NA
"7317","Nigeria","NGA",1983,428.1279260763,57.1,NA,NA
"7318","Nigeria","NGA",1984,336.7428863114,56.9,NA,NA
"7319","Nigeria","NGA",1985,330.9840249498,56.6,NA,NA
"7320","Nigeria","NGA",1986,229.5181170825,56.3,NA,NA
"7321","Nigeria","NGA",1987,259.4103322339,56.3,NA,NA
"7322","Nigeria","NGA",1988,246.3863434425,56,NA,NA
"7323","Nigeria","NGA",1989,250.6321085635,55.8,NA,NA
"7324","Nigeria","NGA",1990,291.8695097419,55.6,NA,NA
"7325","Nigeria","NGA",1991,273.1713944999,55.5,NA,NA
"7326","Nigeria","NGA",1992,319.2975892073,55.5,NA,NA
"7327","Nigeria","NGA",1993,203.4922532877,55.5,NA,NA
"7328","Nigeria","NGA",1994,220.2215999937,55.6,NA,NA
"7329","Nigeria","NGA",1995,255.5006658522,55.6,9.6537242245,123.3
"7330","Nigeria","NGA",1996,313.4406052956,55.6,13.767424737,121.3
"7331","Nigeria","NGA",1997,314.3035731063,55.7,13.8850485444,119
"7332","Nigeria","NGA",1998,272.4436395291,55.8,15.4971373594,116.5
"7333","Nigeria","NGA",1999,287.9182899181,55.9,15.9901764447,114.1
"7334","Nigeria","NGA",2000,371.769298921,56,16.9508597934,111.5
"7335","Nigeria","NGA",2001,378.8317789965,56.1,18.0120443893,109.1
"7336","Nigeria","NGA",2002,455.3318464432,56.2,17.6378445793,106.8
"7337","Nigeria","NGA",2003,508.4354047625,56.1,38.0185608322,104.5
"7338","Nigeria","NGA",2004,644.0306630289,56,44.4443074925,102
"7339","Nigeria","NGA",2005,802.7887851181,56,52.608123723,99.5
"7340","Nigeria","NGA",2006,1024.6157523429,56,56.935667879,97.2
"7341","Nigeria","NGA",2007,1129.0860748911,56,59.3646693259,94.7
"7342","Nigeria","NGA",2008,1374.6849534672,56.1,73.4377770512,92.8
"7343","Nigeria","NGA",2009,1091.1343729561,56.2,69.2973691764,90.4
"7344","Nigeria","NGA",2010,1222.4772641353,NA,NA,88.4
"7345","Northern Mariana Islands","MNP",1960,NA,NA,NA,NA
"7346","Northern Mariana Islands","MNP",1961,NA,NA,NA,NA
"7347","Northern Mariana Islands","MNP",1962,NA,NA,NA,NA
"7348","Northern Mariana Islands","MNP",1963,NA,NA,NA,NA
"7349","Northern Mariana Islands","MNP",1964,NA,NA,NA,NA
"7350","Northern Mariana Islands","MNP",1965,NA,NA,NA,NA
"7351","Northern Mariana Islands","MNP",1966,NA,NA,NA,NA
"7352","Northern Mariana Islands","MNP",1967,NA,NA,NA,NA
"7353","Northern Mariana Islands","MNP",1968,NA,NA,NA,NA
"7354","Northern Mariana Islands","MNP",1969,NA,NA,NA,NA
"7355","Northern Mariana Islands","MNP",1970,NA,NA,NA,NA
"7356","Northern Mariana Islands","MNP",1971,NA,NA,NA,NA
"7357","Northern Mariana Islands","MNP",1972,NA,NA,NA,NA
"7358","Northern Mariana Islands","MNP",1973,NA,NA,NA,NA
"7359","Northern Mariana Islands","MNP",1974,NA,NA,NA,NA
"7360","Northern Mariana Islands","MNP",1975,NA,NA,NA,NA
"7361","Northern Mariana Islands","MNP",1976,NA,NA,NA,NA
"7362","Northern Mariana Islands","MNP",1977,NA,NA,NA,NA
"7363","Northern Mariana Islands","MNP",1978,NA,NA,NA,NA
"7364","Northern Mariana Islands","MNP",1979,NA,NA,NA,NA
"7365","Northern Mariana Islands","MNP",1980,NA,NA,NA,NA
"7366","Northern Mariana Islands","MNP",1981,NA,NA,NA,NA
"7367","Northern Mariana Islands","MNP",1982,NA,NA,NA,NA
"7368","Northern Mariana Islands","MNP",1983,NA,NA,NA,NA
"7369","Northern Mariana Islands","MNP",1984,NA,NA,NA,NA
"7370","Northern Mariana Islands","MNP",1985,NA,NA,NA,NA
"7371","Northern Mariana Islands","MNP",1986,NA,NA,NA,NA
"7372","Northern Mariana Islands","MNP",1987,NA,NA,NA,NA
"7373","Northern Mariana Islands","MNP",1988,NA,NA,NA,NA
"7374","Northern Mariana Islands","MNP",1989,NA,NA,NA,NA
"7375","Northern Mariana Islands","MNP",1990,NA,NA,NA,NA
"7376","Northern Mariana Islands","MNP",1991,NA,NA,NA,NA
"7377","Northern Mariana Islands","MNP",1992,NA,NA,NA,NA
"7378","Northern Mariana Islands","MNP",1993,NA,NA,NA,NA
"7379","Northern Mariana Islands","MNP",1994,NA,NA,NA,NA
"7380","Northern Mariana Islands","MNP",1995,NA,NA,NA,NA
"7381","Northern Mariana Islands","MNP",1996,NA,NA,NA,NA
"7382","Northern Mariana Islands","MNP",1997,NA,NA,NA,NA
"7383","Northern Mariana Islands","MNP",1998,NA,NA,NA,NA
"7384","Northern Mariana Islands","MNP",1999,NA,NA,NA,NA
"7385","Northern Mariana Islands","MNP",2000,NA,NA,NA,NA
"7386","Northern Mariana Islands","MNP",2001,NA,NA,NA,NA
"7387","Northern Mariana Islands","MNP",2002,NA,NA,NA,NA
"7388","Northern Mariana Islands","MNP",2003,NA,NA,NA,NA
"7389","Northern Mariana Islands","MNP",2004,NA,NA,NA,NA
"7390","Northern Mariana Islands","MNP",2005,NA,NA,NA,NA
"7391","Northern Mariana Islands","MNP",2006,NA,NA,NA,NA
"7392","Northern Mariana Islands","MNP",2007,NA,NA,NA,NA
"7393","Northern Mariana Islands","MNP",2008,NA,NA,NA,NA
"7394","Northern Mariana Islands","MNP",2009,NA,NA,NA,NA
"7395","Northern Mariana Islands","MNP",2010,NA,NA,NA,NA
"7396","Norway","NOR",1960,1441.8526897131,NA,NA,NA
"7397","Norway","NOR",1961,1560.2384865778,NA,NA,NA
"7398","Norway","NOR",1962,1667.2098605863,NA,NA,NA
"7399","Norway","NOR",1963,1775.3584681661,NA,NA,NA
"7400","Norway","NOR",1964,1938.0624543802,NA,NA,NA
"7401","Norway","NOR",1965,2164.566494805,NA,NA,NA
"7402","Norway","NOR",1966,2317.2022929229,NA,NA,NA
"7403","Norway","NOR",1967,2513.7375702504,NA,NA,NA
"7404","Norway","NOR",1968,2660.3650528368,NA,NA,NA
"7405","Norway","NOR",1969,2872.7772224069,NA,NA,NA
"7406","Norway","NOR",1970,3283.4623729941,NA,NA,NA
"7407","Norway","NOR",1971,3709.1158317338,NA,NA,NA
"7408","Norway","NOR",1972,4378.306118391,NA,NA,NA
"7409","Norway","NOR",1973,5640.4727738939,NA,NA,NA
"7410","Norway","NOR",1974,6744.2468257355,NA,NA,NA
"7411","Norway","NOR",1975,8127.2665028513,NA,NA,NA
"7412","Norway","NOR",1976,8836.4966123933,NA,NA,NA
"7413","Norway","NOR",1977,10158.2450942218,NA,NA,NA
"7414","Norway","NOR",1978,11336.6096645638,NA,NA,NA
"7415","Norway","NOR",1979,12901.4824450908,NA,NA,NA
"7416","Norway","NOR",1980,15574.2768758398,63.1,NA,NA
"7417","Norway","NOR",1981,15333.4933993995,63.6,NA,NA
"7418","Norway","NOR",1982,15030.531048591,63.4,NA,NA
"7419","Norway","NOR",1983,14706.0183125219,64.7,NA,NA
"7420","Norway","NOR",1984,14758.1093155356,64.8,NA,NA
"7421","Norway","NOR",1985,15472.4777314256,65,NA,NA
"7422","Norway","NOR",1986,18518.3165048977,66.2,NA,NA
"7423","Norway","NOR",1987,22079.7210909463,67,NA,NA
"7424","Norway","NOR",1988,23772.1742644828,66.2,NA,NA
"7425","Norway","NOR",1989,23839.7236775343,64.8,NA,NA
"7426","Norway","NOR",1990,27731.8134613915,64.5,NA,NA
"7427","Norway","NOR",1991,28077.3884617937,63.2,NA,NA
"7428","Norway","NOR",1992,29931.6391834999,62.9,NA,NA
"7429","Norway","NOR",1993,27404.5308601187,62.6,NA,NA
"7430","Norway","NOR",1994,28713.5640060314,62.9,NA,NA
"7431","Norway","NOR",1995,34155.9276782932,63.6,3108.7436181809,4.7
"7432","Norway","NOR",1996,36557.4753440207,64.9,3169.3475941484,4.4
"7433","Norway","NOR",1997,35926.3098125854,66.4,3007.6114874376,4.2
"7434","Norway","NOR",1998,34101.7937526767,67.3,3141.4178256749,4.1
"7435","Norway","NOR",1999,35660.3781829756,67.1,3310.2050955362,4
"7436","Norway","NOR",2000,37472.3710260698,67.3,3145.5022746672,3.8
"7437","Norway","NOR",2001,37873.4436237022,67.4,3323.8628395246,3.7
"7438","Norway","NOR",2002,42293.3070141342,67.6,4127.9246806764,3.6
"7439","Norway","NOR",2003,49313.7914826274,66.6,4921.4407947075,3.4
"7440","Norway","NOR",2004,56311.9881370065,66.4,5416.2918832471,3.3
"7441","Norway","NOR",2005,65324.1538893014,66.1,5919.6512623369,3.2
"7442","Norway","NOR",2006,72249.5748521842,66.4,6220.9415159732,3.1
"7443","Norway","NOR",2007,82294.1630146025,67.3,7306.2723773227,3
"7444","Norway","NOR",2008,93586.68086733,68.4,8018.8635699387,3
"7445","Norway","NOR",2009,78408.7137820053,66.9,7661.6097747809,2.9
"7446","Norway","NOR",2010,84839.5918203536,NA,NA,2.8
"7447","Oman","OMN",1960,79.3458095334,NA,NA,NA
"7448","Oman","OMN",1961,79.9789920655,NA,NA,NA
"7449","Oman","OMN",1962,96.28781548,NA,NA,NA
"7450","Oman","OMN",1963,100.0156239558,NA,NA,NA
"7451","Oman","OMN",1964,100.7056144058,NA,NA,NA
"7452","Oman","OMN",1965,100.3563096026,NA,NA,NA
"7453","Oman","OMN",1966,104.6198421327,NA,NA,NA
"7454","Oman","OMN",1967,160.8835709615,NA,NA,NA
"7455","Oman","OMN",1968,275.3784012445,NA,NA,NA
"7456","Oman","OMN",1969,339.1441967837,NA,NA,NA
"7457","Oman","OMN",1970,350.3057744879,NA,NA,NA
"7458","Oman","OMN",1971,397.0858830184,NA,NA,NA
"7459","Oman","OMN",1972,466.1786745872,NA,NA,NA
"7460","Oman","OMN",1973,589.5554421962,NA,NA,NA
"7461","Oman","OMN",1974,1922.284499795,NA,NA,NA
"7462","Oman","OMN",1975,2334.1108226264,NA,NA,NA
"7463","Oman","OMN",1976,2707.2823717511,NA,NA,NA
"7464","Oman","OMN",1977,2746.3881221078,NA,NA,NA
"7465","Oman","OMN",1978,2596.9078718882,NA,NA,NA
"7466","Oman","OMN",1979,3343.8329145837,NA,NA,NA
"7467","Oman","OMN",1980,5063.5509500451,52,NA,NA
"7468","Oman","OMN",1981,5807.9558011534,52.2,NA,NA
"7469","Oman","OMN",1982,5716.1269847923,52.5,NA,NA
"7470","Oman","OMN",1983,5686.279292694,52.5,NA,NA
"7471","Oman","OMN",1984,6009.7879287562,52.5,NA,NA
"7472","Oman","OMN",1985,6503.1899433746,52.5,NA,NA
"7473","Oman","OMN",1986,4562.0252985694,53,NA,NA
"7474","Oman","OMN",1987,4680.9037578921,53.8,NA,NA
"7475","Oman","OMN",1988,4844.253089452,54.1,NA,NA
"7476","Oman","OMN",1989,5215.9711574348,54.3,NA,NA
"7477","Oman","OMN",1990,6255.1935611354,55.4,NA,NA
"7478","Oman","OMN",1991,5824.9809396806,56.3,NA,NA
"7479","Oman","OMN",1992,6129.9678928548,57.3,NA,NA
"7480","Oman","OMN",1993,5911.3844343983,58.4,NA,NA
"7481","Oman","OMN",1994,5918.9697199734,59.2,NA,NA
"7482","Oman","OMN",1995,6183.9111084679,59.5,229.0642627037,26
"7483","Oman","OMN",1996,6763.8732684991,59.6,241.3906361957,24.1
"7484","Oman","OMN",1997,6987.7202738009,59.2,231.0015746613,22.1
"7485","Oman","OMN",1998,6224.2890833721,58.7,222.3901657079,20.4
"7486","Oman","OMN",1999,6953.2452184523,58.5,233.1672110158,18.8
"7487","Oman","OMN",2000,8774.9338498471,57.9,248.794707635,17.4
"7488","Oman","OMN",2001,8752.8689049022,57.4,245.3587933956,16.1
"7489","Oman","OMN",2002,8706.2579134008,57.2,257.7856379034,14.9
"7490","Oman","OMN",2003,9221.9893741886,57,271.7116854315,13.8
"7491","Oman","OMN",2004,10374.3130825574,56.7,286.7214389716,12.7
"7492","Oman","OMN",2005,12720.7016108521,56.5,307.148325829,11.7
"7493","Oman","OMN",2006,14776.8994824584,56.2,322.4876287656,10.9
"7494","Oman","OMN",2007,16360.0591010611,55.9,379.0421992115,10
"7495","Oman","OMN",2008,22968.4567357432,55.6,454.0829203104,9.2
"7496","Oman","OMN",2009,17280.0972352585,55.7,496.6499567777,8.4
"7497","Oman","OMN",2010,NA,NA,NA,7.8
"7498","Pakistan","PAK",1960,80.728209175,NA,NA,NA
"7499","Pakistan","PAK",1961,86.2067052392,NA,NA,NA
"7500","Pakistan","PAK",1962,87.8265701811,NA,NA,NA
"7501","Pakistan","PAK",1963,91.8875523075,NA,NA,NA
"7502","Pakistan","PAK",1964,101.2334450824,NA,NA,NA
"7503","Pakistan","PAK",1965,113.1826461768,NA,NA,NA
"7504","Pakistan","PAK",1966,121.1902175869,NA,NA,NA
"7505","Pakistan","PAK",1967,135.1543325598,NA,NA,NA
"7506","Pakistan","PAK",1968,143.804338978,NA,NA,NA
"7507","Pakistan","PAK",1969,149.3822432082,NA,NA,NA
"7508","Pakistan","PAK",1970,168.855524431,NA,NA,NA
"7509","Pakistan","PAK",1971,173.7081091304,NA,NA,NA
"7510","Pakistan","PAK",1972,148.3493284317,NA,NA,NA
"7511","Pakistan","PAK",1973,97.9813726358,NA,NA,NA
"7512","Pakistan","PAK",1974,132.0107600491,NA,NA,NA
"7513","Pakistan","PAK",1975,165.5896963061,NA,NA,NA
"7514","Pakistan","PAK",1976,188.844438525,NA,NA,NA
"7515","Pakistan","PAK",1977,207.4782460026,NA,NA,NA
"7516","Pakistan","PAK",1978,236.6438582681,NA,NA,NA
"7517","Pakistan","PAK",1979,253.2087744766,NA,NA,NA
"7518","Pakistan","PAK",1980,294.3087791907,51.6,NA,NA
"7519","Pakistan","PAK",1981,337.4226749934,51.8,NA,NA
"7520","Pakistan","PAK",1982,356.5025744046,51.8,NA,NA
"7521","Pakistan","PAK",1983,321.6579657317,50.8,NA,NA
"7522","Pakistan","PAK",1984,337.5052173261,50.7,NA,NA
"7523","Pakistan","PAK",1985,326.2260071293,50.7,NA,NA
"7524","Pakistan","PAK",1986,323.156371124,50.7,NA,NA
"7525","Pakistan","PAK",1987,326.9376313131,50.7,NA,NA
"7526","Pakistan","PAK",1988,365.2505562893,50.6,NA,NA
"7527","Pakistan","PAK",1989,369.8258834563,50.6,NA,NA
"7528","Pakistan","PAK",1990,357.732043624,50.7,NA,NA
"7529","Pakistan","PAK",1991,395.3372263164,50.7,NA,NA
"7530","Pakistan","PAK",1992,412.1270858372,50.7,NA,NA
"7531","Pakistan","PAK",1993,425.335790398,50.1,NA,NA
"7532","Pakistan","PAK",1994,418.0956814205,50.5,NA,NA
"7533","Pakistan","PAK",1995,476.1494840011,49.4,14.7336934473,89.3
"7534","Pakistan","PAK",1996,484.3313054379,50,14.6924192604,86.9
"7535","Pakistan","PAK",1997,465.0321981108,50.6,14.3681356225,84.7
"7536","Pakistan","PAK",1998,451.2935071055,50.6,15.2245600938,82.4
"7537","Pakistan","PAK",1999,445.7976721023,50.9,15.2859147036,80.6
"7538","Pakistan","PAK",2000,511.7025554788,51.3,14.5636061189,79.5
"7539","Pakistan","PAK",2001,490.0431321605,51.1,12.7301034283,78.7
"7540","Pakistan","PAK",2002,480.7402850737,51,14.3921581708,77.7
"7541","Pakistan","PAK",2003,543.5866407817,51.5,15.3902120924,76.6
"7542","Pakistan","PAK",2004,628.6264898519,51.9,17.3803524399,75.7
"7543","Pakistan","PAK",2005,690.848625151,52.9,18.3398298939,74.7
"7544","Pakistan","PAK",2006,789.4085567826,54,20.3801795925,73.8
"7545","Pakistan","PAK",2007,870.6294733676,53.7,21.8238284526,72.7
"7546","Pakistan","PAK",2008,978.7951857505,53.6,21.6104213529,71.9
"7547","Pakistan","PAK",2009,950.1192268464,54.3,22.5568381141,70.7
"7548","Pakistan","PAK",2010,1006.9459277804,NA,NA,69.7
"7549","Palau","PLW",1960,NA,NA,NA,NA
"7550","Palau","PLW",1961,NA,NA,NA,NA
"7551","Palau","PLW",1962,NA,NA,NA,NA
"7552","Palau","PLW",1963,NA,NA,NA,NA
"7553","Palau","PLW",1964,NA,NA,NA,NA
"7554","Palau","PLW",1965,NA,NA,NA,NA
"7555","Palau","PLW",1966,NA,NA,NA,NA
"7556","Palau","PLW",1967,NA,NA,NA,NA
"7557","Palau","PLW",1968,NA,NA,NA,NA
"7558","Palau","PLW",1969,NA,NA,NA,NA
"7559","Palau","PLW",1970,NA,NA,NA,NA
"7560","Palau","PLW",1971,NA,NA,NA,NA
"7561","Palau","PLW",1972,NA,NA,NA,NA
"7562","Palau","PLW",1973,NA,NA,NA,NA
"7563","Palau","PLW",1974,NA,NA,NA,NA
"7564","Palau","PLW",1975,NA,NA,NA,NA
"7565","Palau","PLW",1976,NA,NA,NA,NA
"7566","Palau","PLW",1977,NA,NA,NA,NA
"7567","Palau","PLW",1978,NA,NA,NA,NA
"7568","Palau","PLW",1979,NA,NA,NA,NA
"7569","Palau","PLW",1980,NA,NA,NA,NA
"7570","Palau","PLW",1981,NA,NA,NA,NA
"7571","Palau","PLW",1982,NA,NA,NA,NA
"7572","Palau","PLW",1983,NA,NA,NA,NA
"7573","Palau","PLW",1984,NA,NA,NA,NA
"7574","Palau","PLW",1985,NA,NA,NA,NA
"7575","Palau","PLW",1986,NA,NA,NA,NA
"7576","Palau","PLW",1987,NA,NA,NA,NA
"7577","Palau","PLW",1988,NA,NA,NA,NA
"7578","Palau","PLW",1989,NA,NA,NA,NA
"7579","Palau","PLW",1990,5095.6325800252,NA,NA,NA
"7580","Palau","PLW",1991,5420.1409087971,NA,NA,NA
"7581","Palau","PLW",1992,5187.555052221,NA,NA,NA
"7582","Palau","PLW",1993,4644.0501682472,NA,NA,NA
"7583","Palau","PLW",1994,4970.6617472031,NA,NA,NA
"7584","Palau","PLW",1995,5519.7055755187,NA,611.5728189493,22.5
"7585","Palau","PLW",1996,6115.2368034362,NA,702.3478360039,22
"7586","Palau","PLW",1997,6247.2685134091,NA,692.7702207922,21.5
"7587","Palau","PLW",1998,6334.0891912321,NA,590.5727415257,20.9
"7588","Palau","PLW",1999,6012.1318075864,NA,608.9212556812,20.4
"7589","Palau","PLW",2000,6251.9820571667,NA,659.8445816258,19.5
"7590","Palau","PLW",2001,6424.9046490053,NA,594.567658791,19.1
"7591","Palau","PLW",2002,6103.0501200634,NA,630.2213786821,18.6
"7592","Palau","PLW",2003,6230.4802518022,NA,636.3979704612,18.1
"7593","Palau","PLW",2004,6744.4326617179,NA,766.8480247715,17.7
"7594","Palau","PLW",2005,7305.7369637295,NA,760.1136781438,17.2
"7595","Palau","PLW",2006,7826.3954824846,NA,810.9934239802,16.6
"7596","Palau","PLW",2007,8166.2690128243,NA,875.6621049523,16.2
"7597","Palau","PLW",2008,8225.9424330137,NA,960.9622386302,15.8
"7598","Palau","PLW",2009,8094.5631967794,NA,980.5424381795,15.1
"7599","Palau","PLW",2010,8287.6944452073,NA,NA,14.9
"7600","Panama","PAN",1960,368.4935650996,NA,NA,NA
"7601","Panama","PAN",1961,399.1536875015,NA,NA,NA
"7602","Panama","PAN",1962,422.0679589571,NA,NA,NA
"7603","Panama","PAN",1963,454.3694027093,NA,NA,NA
"7604","Panama","PAN",1964,473.8517888142,NA,NA,NA
"7605","Panama","PAN",1965,505.4122008138,NA,NA,NA
"7606","Panama","PAN",1966,534.7048748872,NA,NA,NA
"7607","Panama","PAN",1967,578.2058447387,NA,NA,NA
"7608","Panama","PAN",1968,604.1219717632,NA,NA,NA
"7609","Panama","PAN",1969,644.175708566,NA,NA,NA
"7610","Panama","PAN",1970,673.1257274036,NA,NA,NA
"7611","Panama","PAN",1971,738.6670188116,NA,NA,NA
"7612","Panama","PAN",1972,789.8131653079,NA,NA,NA
"7613","Panama","PAN",1973,879.5184252153,NA,NA,NA
"7614","Panama","PAN",1974,979.0192522816,NA,NA,NA
"7615","Panama","PAN",1975,1068.4136882975,NA,NA,NA
