"","day.num","day.of.week","holiday","mean.temp","rel.humid","tot.mort","resp.mort","SO2","TSP"
"2937",2937,5,0,3.4,99.3,34,1,97.23,103.5
"2938",2938,6,0,6.1,89,26,1,98.39,134.05
"2939",2939,7,0,6.5,90.7,30,2,89.77,148.4
"2940",2940,1,0,6.4,90.7,26,2,86.12,158.96
"2941",2941,2,0,8.4,76,38,4,130.16,207
"2942",2942,3,0,7.9,96.3,37,5,140.32,191
"2943",2943,4,0,7.5,91,26,3,126.59,144
"2944",2944,5,0,6.1,87,24,1,165.4,230.5
"2945",2945,6,0,8.5,39.7,31,2,67.71,104
"2946",2946,7,0,5.6,46.3,24,6,100.78,148.16
"2947",2947,1,0,3.3,89.7,36,5,108.27,158.05
"2948",2948,2,0,3.9,95.7,41,4,128,197.5
"2949",2949,3,0,5,94.6,22,0,175.25,240.5
"2950",2950,4,0,5.9,94.7,30,3,164.25,243.5
"2951",2951,5,0,6,99.7,28,1,80.5,163.5
"2952",2952,6,0,6.6,84.7,28,3,91.5,150
"2953",2953,7,0,7.2,43.3,21,1,55.75,81
"2954",2954,1,0,6.2,40,33,2,162.25,202
"2955",2955,2,0,3.9,82.3,24,1,99,163
"2956",2956,3,0,4.4,81.3,27,1,129.25,234.5
"2957",2957,4,0,4.4,86.3,30,1,108,215
"2958",2958,5,0,5.6,84,32,1,125.25,233
"2959",2959,6,0,5.4,96,23,0,94.5,172
"2960",2960,7,0,6.2,90.7,23,2,64.5,148
"2961",2961,1,0,6.2,79.7,34,2,205.5,248.5
"2962",2962,2,0,8.3,40.7,31,2,102.59,150
"2963",2963,3,0,7.4,50.7,29,0,135.7,204.5
"2964",2964,4,0,7.7,41,27,1,92.25,164.5
"2965",2965,5,0,6.2,82.7,33,2,57.75,149
"2966",2966,6,0,9,39.3,21,2,51.75,104
"2967",2967,7,0,7.3,40,30,2,78.25,145
"2968",2968,1,0,7.8,41.3,29,4,170.79,261.5
"2969",2969,2,0,8.5,43,26,1,147.78,298
"2970",2970,3,0,8.8,50.7,26,2,149.88,258.5
"2971",2971,4,0,7.8,67.7,36,1,110.13,257
"2972",2972,5,0,9,67,40,2,107.39,241.28
"2973",2973,6,0,8.6,55.3,28,2,72.78,264
"2974",2974,7,0,7.2,46.3,29,4,49.58,166
"2975",2975,1,0,8.3,50.3,30,1,99.2,214
"2976",2976,2,0,5.5,64.7,33,4,86.37,276.5
"2977",2977,3,0,6.9,53.7,21,0,94.65,257.25
"2978",2978,4,0,6.2,36.7,32,1,30.66,136
"2979",2979,5,0,6.1,36.3,20,0,54.3,123
"2980",2980,6,0,5.9,36.3,36,2,79.43,144.5
"2981",2981,7,0,7.2,48.3,34,7,61.56,174
"2982",2982,1,0,8.3,43.7,34,0,74.82,175.82
"2983",2983,2,0,6.5,36.7,37,3,90.62,173.26
"2984",2984,3,0,7.2,36.7,47,7,33.59,102.5
"2985",2985,4,0,6.3,36.3,38,6,93.13,167.5
"2986",2986,5,0,7.1,46.3,39,3,41.71,168
"2987",2987,6,0,5.6,83.3,31,1,38.92,133
"2988",2988,7,0,6.6,58,28,2,31.05,167
"2989",2989,1,0,8.5,54.7,39,4,76.23,169.5
"2990",2990,2,0,7.7,35.7,34,2,21.6,126
"2991",2991,3,0,7.4,37,35,1,55.36,139.18
"2992",2992,4,0,7.4,36,35,3,71.8,144.7
"2993",2993,5,0,9.5,35.3,35,4,56.3,220
"2994",2994,6,0,10.9,40,29,4,33.59,189.5
"2995",2995,7,0,12.5,45.7,26,2,27.05,103
"2996",2996,1,0,12.6,45.7,44,2,39.34,148
"2997",2997,2,0,12.4,50.7,29,4,38.37,155
"2998",2998,3,0,11.8,58.3,39,3,77.08,160.5
"2999",2999,4,0,13.5,40,40,6,28.99,115.5
"3000",3000,5,0,13.8,34.3,43,3,33.17,153.5
"3001",3001,6,0,9.9,45,28,2,18.14,170.5
"3002",3002,7,0,11,39.7,33,4,27.23,161.5
"3003",3003,1,0,9.8,87.3,51,2,38.38,227.5
"3004",3004,2,0,10.9,76.7,35,3,56.85,170
"3005",3005,3,0,12.7,52,31,1,65.63,168
"3006",3006,4,0,14.2,36,29,1,12.03,108
"3007",3007,5,0,12.7,47.7,43,2,23.08,122.94
"3008",3008,6,0,15.6,32.3,24,2,18.81,108
"3009",3009,7,0,13.2,33,22,1,10.27,68
"3010",3010,1,0,13.5,36.6,28,1,19.42,86
"3011",3011,2,0,12,39,30,2,18.51,141
"3012",3012,3,0,7.8,73,30,0,18.81,95.5
"3013",3013,4,0,8.4,59.2,33,2,18.27,76
"3014",3014,5,0,10.7,59,27,2,25.75,114
"3015",3015,6,0,10.3,63.3,32,2,22.63,117
"3016",3016,7,1,10.5,65,24,0,39.28,104.5
"3017",3017,1,1,10.2,80,26,1,17.78,93.5
"3018",3018,2,0,13,57.3,36,4,24.99,122
"3019",3019,3,0,10.9,83.3,29,3,33.71,129
"3020",3020,4,0,10.4,87.3,35,2,33.17,104.5
"3021",3021,5,0,13.3,63.7,27,3,24.99,120.5
"3022",3022,6,0,14.2,65.3,41,5,20.87,113
"3023",3023,7,0,15.5,56,34,1,27.05,84
"3024",3024,1,0,13.6,61,24,0,39.41,143.5
"3025",3025,2,0,12.1,82,19,2,35.53,161.5
"3026",3026,3,0,13.7,71.7,31,0,32.08,105.5
"3027",3027,4,0,15.6,40.3,28,1,37.71,155
"3028",3028,5,0,12.7,37,32,3,57.94,123.5
"3029",3029,6,0,13.2,44,29,0,10.57,160
"3030",3030,7,0,13.7,56.3,31,4,17.9,173.5
"3031",3031,1,0,16.4,47.7,42,4,58.24,224.5
"3032",3032,2,0,18.5,37.3,19,2,34.98,178.5
"3033",3033,3,0,17,53.7,32,5,65.81,161.5
"3034",3034,4,0,18.6,45.7,29,0,60.79,189
"3035",3035,5,0,19.4,40,24,2,26.14,176.5
"3036",3036,6,0,17.3,50.7,33,2,14.75,149
"3037",3037,7,0,13.6,61.3,23,1,12.51,118
"3038",3038,1,1,12.9,41,31,4,25.73,120.08
"3039",3039,2,0,13.9,50.3,32,1,24.68,121.09
"3040",3040,3,0,15.5,46.3,25,0,30.8,163.5
"3041",3041,4,0,14.1,60,30,1,21.41,148.5
"3042",3042,5,0,14.9,65,25,1,7.12,140
"3043",3043,6,0,14.6,73.3,30,3,27.96,103
"3044",3044,7,1,16.5,62,45,2,10.33,98.5
"3045",3045,1,0,15.6,64.7,26,1,19.51,131
"3046",3046,2,0,16,66.3,38,3,5.18,120.5
"3047",3047,3,0,15,63,29,1,7.24,113.5
"3048",3048,4,0,16.5,64,32,0,7.06,109.5
"3049",3049,5,0,19.9,53.3,15,2,11.3,185.5
"3050",3050,6,0,21.6,49,26,0,10.57,169
"3051",3051,7,0,20.1,57.7,29,3,10.82,130.5
"3052",3052,1,0,21.3,38,38,4,9.24,163
"3053",3053,2,0,20.2,55.7,29,2,14.09,190
"3054",3054,3,0,17.5,68,33,1,5.91,181.95
"3055",3055,4,0,14.3,65.3,28,0,11.2,100.89
"3056",3056,5,0,14.3,74.7,26,1,23.34,131.93
"3057",3057,6,0,18.3,57.7,22,1,14.42,130.91
"3058",3058,7,0,19.2,59.7,33,2,10.01,127.65
"3059",3059,1,0,20.3,61,27,2,6.49,126.23
"3060",3060,2,0,18.2,63.7,25,3,5,124.4
"3061",3061,3,0,17.4,70.7,35,3,2.81,122.96
"3062",3062,4,0,16.1,76,22,1,-1.1,117.19
"3063",3063,5,0,17.2,68.3,23,2,2.49,119.06
"3064",3064,6,0,17.9,54.3,31,0,2.62,118.22
"3065",3065,7,0,17.4,51.3,31,0,3.72,116
"3066",3066,1,0,18.6,36.7,32,1,4.86,107.46
"3067",3067,2,0,20.7,39,38,4,7.84,106.55
"3068",3068,3,0,23.4,34,24,0,1.7,101.03
"3069",3069,4,0,23.3,34,23,0,-0.6,97.32
"3070",3070,5,0,19.6,50,31,3,2.24,102.53
"3071",3071,6,0,16,78,23,0,-1.49,100.68
"3072",3072,7,0,17.1,70,20,0,2.07,106.9
"3073",3073,1,0,18.6,58,33,1,2.85,110.93
"3074",3074,2,0,20.1,47.3,29,1,5.29,110.56
"3075",3075,3,0,21.9,42.7,18,1,9.09,111.57
"3076",3076,4,0,22.6,38.3,31,3,9.58,109.1
"3077",3077,5,0,23.1,37.3,32,1,8.74,106.57
"3078",3078,6,0,20.9,49,31,0,6.83,108.27
"3079",3079,7,0,14.4,62.3,22,0,12.98,110.55
"3080",3080,1,0,14.8,70,37,2,12.82,111.73
"3081",3081,2,0,13,80,27,0,11.56,102.13
"3082",3082,3,0,17.2,57,24,2,3.93,106.53
"3083",3083,4,0,20.1,40,29,0,0.93,104.48
"3084",3084,5,0,21.4,44.3,28,2,7.92,106.69
"3085",3085,6,0,22.3,38,24,1,1.07,104.35
"3086",3086,7,0,20.7,57,33,6,7.19,109.49
"3087",3087,1,0,22.8,45.3,28,3,10.82,111.38
"3088",3088,2,0,20.6,57.3,33,0,7.16,118.39
"3089",3089,3,0,22.4,40.3,22,0,5.52,109.56
"3090",3090,4,0,23.1,49,30,2,12.14,118.85
"3091",3091,5,0,20.1,60,31,1,7.1,118.73
"3092",3092,6,0,18.2,60.3,27,0,5.08,114.99
"3093",3093,7,0,21.7,44.7,23,1,9.24,113.79
"3094",3094,1,0,24,40.7,25,3,8.39,112.26
"3095",3095,2,0,21.8,52.7,20,1,9.97,117.58
"3096",3096,3,0,23.6,44,30,0,11.65,116.16
"3097",3097,4,0,25.1,40.3,28,1,8.96,112.66
"3098",3098,5,0,20.7,75.3,30,0,0.29,119.61
"3099",3099,6,0,20.5,60.3,28,0,8.58,119.3
"3100",3100,7,0,21.7,51,30,0,10.68,116.54
"3101",3101,1,0,21.7,51,23,1,10.8,116.55
"3102",3102,2,0,22.1,48.7,28,0,11.88,116.5
"3103",3103,3,0,23.5,47,28,0,13.72,118.14
"3104",3104,4,0,23.7,48.3,26,2,14.21,119.01
"3105",3105,5,0,20.3,72.3,31,0,6.18,124.11
"3106",3106,6,0,23.6,45.3,23,2,13.61,117.38
"3107",3107,7,0,20.4,66.7,17,0,11.82,125.54
"3108",3108,1,0,19.9,68,24,0,10.98,125.5
"3109",3109,2,0,24.3,56.7,32,1,14.47,123.91
"3110",3110,3,0,26.4,45,22,2,16.21,120.36
"3111",3111,4,0,25.5,43.7,30,4,14.86,118.47
"3112",3112,5,0,25.8,41.3,25,0,12.77,115.61
"3113",3113,6,0,26,44.3,29,1,10.79,119.75
"3114",3114,7,0,26.5,41,32,0,11.06,115.95
"3115",3115,1,0,27.3,40.3,29,2,17.99,115.57
"3116",3116,2,0,24.9,46,30,1,10.64,120.53
"3117",3117,3,0,24.6,50,25,1,15.38,122.07
"3118",3118,4,0,26.5,43.7,24,0,14.42,120.31
"3119",3119,5,0,22.6,51,32,0,17.53,119.96
"3120",3120,6,0,22.7,37.3,11,1,5,105.52
"3121",3121,7,0,23.7,39,24,2,5,110.76
"3122",3122,1,0,25.5,32.7,20,1,15.29,97.83
"3123",3123,2,0,26.4,34.3,21,3,13.68,103.25
"3124",3124,3,0,27,46.3,19,3,65.6,124.13
"3125",3125,4,0,28.1,42,33,2,32.63,121.04
"3126",3126,5,0,29.2,41,35,4,27.22,120.88
"3127",3127,6,0,29.1,41,25,2,28.59,121.03
"3128",3128,7,0,27.3,40.7,32,2,13.49,119.07
"3129",3129,1,0,27.3,36.3,33,2,22.92,110.54
"3130",3130,2,0,28.9,33,33,1,23.45,103.82
"3131",3131,3,0,29.1,37.3,32,3,35.93,189.49
"3132",3132,4,0,28,49.7,44,4,24.57,164.48
"3133",3133,5,0,27.3,61,31,2,18.36,140.34
"3134",3134,6,0,25.9,59,29,4,17.05,127.41
"3135",3135,7,0,25.6,53.3,34,3,5,128.43
"3136",3136,1,0,27.1,52,36,4,5.49,125.74
"3137",3137,2,0,27,60.3,35,3,13.73,157.59
"3138",3138,3,0,27.5,54,19,3,12.93,139.48
"3139",3139,4,0,21.6,86.3,22,2,10.35,118.78
"3140",3140,5,0,23.2,69,23,4,12.81,122.23
"3141",3141,6,0,24,53,26,1,8.37,110.16
"3142",3142,7,0,25.5,56,23,0,21.26,114.47
"3143",3143,1,0,27,52.3,30,4,9.25,111.02
"3144",3144,2,0,27.6,55,19,2,9.01,131.72
"3145",3145,3,0,27.9,57.7,22,6,5.59,137.75
"3146",3146,4,0,27.7,56.3,23,3,3.58,136.03
"3147",3147,5,0,27,62,16,1,12.58,135.93
"3148",3148,6,0,27.6,60,20,1,16.88,134.75
"3149",3149,7,0,28.5,57.3,20,2,5,108.44
"3150",3150,1,1,28.8,60.7,35,2,5,127.41
"3151",3151,2,0,27.9,57,22,3,5,112.75
"3152",3152,3,0,27.9,55.3,28,4,5,98.95
"3153",3153,4,0,28.1,56,21,0,4.03,94.64
"3154",3154,5,0,27.6,55.3,32,3,7.88,115.33
"3155",3155,6,0,25.4,74.7,19,0,9.05,132.58
"3156",3156,7,0,23.6,48.3,14,1,1.45,100.68
"3157",3157,1,0,18.9,75.3,22,1,4.83,82.57
"3158",3158,2,0,20.8,59.3,17,1,15.11,94.64
"3159",3159,3,0,21.4,63.3,17,1,13.67,85.15
"3160",3160,4,0,21.9,69.7,29,2,21.32,139.48
"3161",3161,5,0,20.6,54.3,21,0,18.43,75.67
"3162",3162,6,0,23.2,53.3,27,1,20.1,122.5
"3163",3163,7,0,24.2,67.3,25,4,14.75,106
"3164",3164,1,0,22.1,81,17,3,24.24,126.5
"3165",3165,2,0,21.9,72.3,26,0,34.99,106
"3166",3166,3,0,22.9,71,27,1,30.4,118
"3167",3167,4,0,22.7,76.7,26,2,26.16,133.41
"3168",3168,5,0,22.3,60,26,1,17.26,91
"3169",3169,6,0,20.8,43.7,17,0,22,86.5
"3170",3170,7,0,22.1,61,16,2,22.75,98.5
"3171",3171,1,0,23.5,69,19,2,39,137.5
"3172",3172,2,0,26.4,52.3,22,0,46,137.5
"3173",3173,3,0,23.1,65.7,32,4,24.35,129
"3174",3174,4,0,21.7,49,30,2,32.22,117
"3175",3175,5,0,21,59.3,25,0,45.6,148.93
"3176",3176,6,0,22,58,16,0,36,131.68
"3177",3177,7,0,22.5,50,24,1,28.5,113.58
"3178",3178,1,0,21.6,69,25,0,36,141.17
"3179",3179,2,0,19.6,77,33,1,42.75,175.66
"3180",3180,3,0,15.8,71.3,23,1,16.02,75.64
"3181",3181,4,0,15,75.3,24,0,30.5,93.5
"3182",3182,5,0,15.1,73,19,2,41.51,103.5
"3183",3183,6,0,16.9,54.3,19,1,35.32,89.5
"3184",3184,7,0,18.6,38.3,27,2,27.63,95.5
"3185",3185,1,0,19.4,49.3,29,0,47.53,115
"3186",3186,2,0,18.7,61.7,24,0,41.75,126.86
"3187",3187,3,0,19,65.3,31,2,50.25,152.38
"3188",3188,4,0,19.3,66.3,29,1,62.19,209.29
"3189",3189,5,0,19.2,74,38,0,47.04,179
"3190",3190,6,0,20,75.3,22,0,42.94,180
"3191",3191,7,0,20.3,74.7,25,0,28.73,140.5
"3192",3192,1,0,18.5,74,31,3,51.53,198.94
"3193",3193,2,0,19,75,27,2,76.31,277.41
"3194",3194,3,0,18.7,75.7,28,1,85.88,322.5
"3195",3195,4,0,18,67.3,28,3,68.86,218.77
"3196",3196,5,0,20,86,24,3,52.74,204.98
"3197",3197,6,0,19.9,75.3,28,4,35.22,196.35
"3198",3198,7,0,20.4,68.3,27,0,27.33,128
"3199",3199,1,0,19.1,52.8,23,2,38.19,169
"3200",3200,2,0,16.5,67.3,29,2,35.26,108.5
"3201",3201,3,0,15.7,68.3,33,3,48.62,134.27
"3202",3202,4,0,16.2,72.7,28,5,45.99,173.94
"3203",3203,5,0,16.7,84,26,1,66.06,179
"3204",3204,6,0,16.1,44.7,25,1,41.23,138.5
"3205",3205,7,0,15.9,60.3,33,1,65.11,114.5
"3206",3206,1,0,14.6,92.3,32,1,58.6,172.21
"3207",3207,2,0,11.2,94.3,36,0,61.87,151
"3208",3208,3,0,15.1,97,34,1,23.07,74.01
"3209",3209,4,0,16.5,92,39,2,35.85,115.07
"3210",3210,5,0,16.9,93.3,31,2,29.48,104.12
"3211",3211,6,0,18.5,87.3,38,0,48.43,112.29
"3212",3212,7,0,18.4,83.7,23,0,42.88,118.72
"3213",3213,1,0,18.6,86,26,2,56.24,142.44
"3214",3214,2,0,18.3,88.3,36,0,73.68,222
"3215",3215,3,0,16.5,92.3,26,1,30.17,147.5
"3216",3216,4,0,17.2,84.7,30,2,33.68,127
"3217",3217,5,0,14.5,63.3,36,2,37.38,133.41
"3218",3218,6,0,15.7,77.7,37,2,29.61,148.07
"3219",3219,7,0,15,76.7,36,3,30.38,136
"3220",3220,1,0,15.1,83.3,19,0,44.58,210.15
"3221",3221,2,0,13.9,89.7,24,1,94.52,272.24
"3222",3222,3,0,13.7,81.7,28,0,66.57,176.5
"3223",3223,4,0,13,87,28,2,79.67,208.43
"3224",3224,5,0,15,74.7,28,1,93,204
"3225",3225,6,0,14.4,82,34,3,72.25,173
"3226",3226,7,0,12,84.7,22,2,25.25,119.5
"3227",3227,1,0,9.8,62.7,29,1,28,91
"3228",3228,2,1,8.8,71,29,1,67.7,112.5
"3229",3229,3,0,10,74.7,29,0,107.9,183
"3230",3230,4,0,9.8,78.7,25,1,73.9,168
"3231",3231,5,0,6.8,62.7,22,2,52.27,116.16
"3232",3232,6,0,5.7,59.7,25,1,61,139.44
"3233",3233,7,0,4.1,77,25,4,93.75,134.5
"3234",3234,1,0,6,71.7,22,0,149.25,214.5
"3235",3235,2,0,7.7,73.3,31,1,160.5,245.5
"3236",3236,3,0,7,77.7,29,2,180.13,289
"3237",3237,4,0,7.8,80.7,30,3,151.5,269.5
"3238",3238,5,0,10.1,69.7,24,2,168,232
"3239",3239,6,0,8.6,80.3,34,3,158.31,300.69
"3240",3240,7,0,8.5,86.7,26,2,121.25,262
"3241",3241,1,0,7,94.3,24,2,128,280
"3242",3242,2,0,6.3,93.7,34,0,108.75,190.5
"3243",3243,3,0,5.9,93,40,2,96,239.5
"3244",3244,4,0,7.2,92,29,2,111.23,246
"3245",3245,5,0,7.4,88.3,29,2,112,185.5
"3246",3246,6,0,7.5,87.7,33,0,126,191
"3247",3247,7,0,5.5,87.3,30,1,41.75,130
"3248",3248,1,0,5.2,56.7,33,2,48.25,82
"3249",3249,2,0,4.1,42,32,2,104.75,121
"3250",3250,3,0,1.4,43,28,1,99.03,102.5
"3251",3251,4,0,1.4,47.7,26,0,159,173.5
"3252",3252,5,0,2.2,63,36,1,139.29,236.88
"3253",3253,6,0,3.5,68.3,35,2,181.16,223.95
"3254",3254,7,0,3.9,76.7,25,1,124.54,213.6
"3255",3255,1,0,3.8,80.7,33,2,169.3,228.5
"3256",3256,2,0,5.9,75.7,44,4,140.5,179.5
"3257",3257,3,0,4.2,88,43,3,99.5,245.5
"3258",3258,4,0,5.5,97.7,33,1,107.12,203.22
"3259",3259,5,0,6.1,0,35,2,90.79,116.92
"3260",3260,6,0,7.5,94,36,2,77.07,164.34
"3261",3261,7,0,6.7,89,36,2,67.56,129.85
"3262",3262,1,0,5.2,90.7,26,0,79.75,139.5
"3263",3263,2,0,9.3,34.7,35,3,70.72,94.5
"3264",3264,3,0,7,39,28,1,80.37,101.5
"3265",3265,4,1,5.7,37.7,24,3,129.76,104
"3266",3266,5,0,4.9,56.7,31,3,154.15,150.31
"3267",3267,6,0,4.5,63.3,30,5,168.47,178.14
"3268",3268,7,0,5.5,71.3,35,0,175.15,208.56
"3269",3269,1,0,4.3,76.7,38,1,170.07,275
"3270",3270,2,0,5.6,70.3,35,3,261.25,298.5
"3271",3271,3,0,7,62.7,33,2,197.5,189.5
"3272",3272,4,0,4.4,80.7,30,3,128.25,188
"3273",3273,5,0,2.3,65,32,5,89.25,105
"3274",3274,6,0,0.8,75.3,48,2,120.75,136
"3275",3275,7,0,1.8,80.3,30,2,141.75,186.5
"3276",3276,1,0,5.1,57,31,1,175.82,137.5
"3277",3277,2,0,7.6,45.3,40,5,123.25,148
"3278",3278,3,0,5,65.3,48,2,122,164
"3279",3279,4,0,3.3,85.3,40,6,184.5,281.5
"3280",3280,5,0,5.1,85.3,30,3,210.25,272.99
"3281",3281,6,0,6.5,85,26,1,115.75,218
"3282",3282,7,1,2.1,93.7,38,1,102.78,205.73
"3283",3283,1,1,2,96,26,2,95.25,213
"3284",3284,2,0,2.4,98.3,25,5,113.75,149
"3285",3285,3,0,0.8,0,42,3,128.25,113.47
"3286",3286,4,0,0.2,96.7,29,1,151.5,156.55
"3287",3287,5,0,0.1,95,33,3,168,161.11
"3288",3288,6,0,2.8,80.3,41,4,171.54,149.25
"3289",3289,7,1,4.9,69.3,39,0,136.56,244.71
"3290",3290,1,0,3.4,78,37,1,216.24,239.03
"3291",3291,2,0,3.1,76.3,37,2,131.25,233.86
"3292",3292,3,0,-1,95.3,33,0,214.15,196.35
"3293",3293,4,0,-1.7,96,24,2,221.14,217.34
"3294",3294,5,1,-1.3,89.7,32,4,153.89,208.33
"3295",3295,6,0,-1.4,92.7,43,1,132.74,204.57
"3296",3296,7,0,-0.9,96.7,25,1,179.28,178.83
"3297",3297,1,0,0.5,96.7,41,5,269.98,158.04
"3298",3298,2,0,3.3,88.3,43,5,238.94,181.76
"3299",3299,3,0,3.6,86,32,4,191.94,195.44
"3300",3300,4,0,5.4,88.7,38,5,208.84,178.11
"3301",3301,5,0,5.6,81,40,2,185.41,247
"3302",3302,6,0,2.8,96,28,0,99.72,186.97
"3303",3303,7,0,2,0,45,3,116.45,94.5
"3304",3304,1,0,0.5,95,32,1,150.64,157
"3305",3305,2,0,0.2,92,39,4,166.65,173.5
"3306",3306,3,0,1.2,94.3,35,5,138.24,188.7
"3307",3307,4,0,0.9,94.1,46,5,222.56,155.93
"3308",3308,5,0,1.6,93.4,36,0,303.92,179.21
"3309",3309,6,0,2.7,92.6,48,3,243.32,172.32
"3310",3310,7,0,2.7,90.3,35,3,111.72,135.24
"3311",3311,1,0,3.5,81.7,31,6,270.34,180.94
"3312",3312,2,0,0.8,88,25,2,204.28,152.5
"3313",3313,3,0,1.8,82.7,29,3,277.9,196
"3314",3314,4,0,1.8,84.3,40,5,308.92,243
"3315",3315,5,0,0.8,84.7,42,3,300.63,219.5
"3316",3316,6,0,2.8,69.7,32,3,242,205
"3317",3317,7,0,4,65.3,23,4,254.25,210
"3318",3318,1,0,7.8,47.7,25,1,309,249
"3319",3319,2,0,7.5,44.7,35,7,274.25,219.5
"3320",3320,3,0,8.7,44.6,44,7,334.25,330
"3321",3321,4,0,7.6,49,31,2,232.75,256.5
"3322",3322,5,0,5.4,78.3,31,0,204.25,272
"3323",3323,6,0,3.7,97.3,36,5,119.25,170
"3324",3324,7,0,2.4,96.7,26,1,113.75,139
"3325",3325,1,0,1.2,96,33,2,171.25,138.5
"3326",3326,2,0,1.7,90.7,25,2,189,160.5
"3327",3327,3,0,6.1,77.1,33,3,254.25,214.5
"3328",3328,4,0,7.9,65.3,33,2,176,238.5
"3329",3329,5,0,7.3,70.3,40,2,150.5,166.5
"3330",3330,6,0,7,71.7,35,7,182.75,233
"3331",3331,7,0,6.7,72.3,27,1,162.5,222
"3332",3332,1,0,9.6,51.3,37,1,111,239
"3333",3333,2,0,6.8,61.7,29,0,79.25,162
"3334",3334,3,0,9.3,35.3,35,1,82.75,109
"3335",3335,4,0,8.7,41.3,28,1,172,148.5
"3336",3336,5,0,8.1,47.9,28,1,104.4,119
"3337",3337,6,0,9.8,53.5,24,1,169.82,194.74
"3338",3338,7,0,10.1,59.7,34,2,151.97,213.71
"3339",3339,1,0,10.2,71,24,1,171.1,251.65
"3340",3340,2,0,8.9,88.3,34,1,87.93,296
"3341",3341,3,0,7.5,99.3,34,1,62.91,238.5
"3342",3342,4,0,7.9,99.7,48,4,100.38,145
"3343",3343,5,0,8.9,99.3,30,2,74.1,85
"3344",3344,6,0,8.4,87.7,32,1,78.84,70.57
"3345",3345,7,0,9.1,61.3,25,2,64.51,52
"3346",3346,1,0,8.3,45.7,38,1,139.26,124.89
"3347",3347,2,0,8.6,47,35,4,140.51,121.5
"3348",3348,3,0,8.5,49.3,35,2,125.55,130.5
"3349",3349,4,0,9.8,44.7,36,5,129.12,111
"3350",3350,5,0,7.6,81.3,29,2,84.38,100.5
"3351",3351,6,0,12.6,41.3,27,1,84.25,81.05
"3352",3352,7,0,12,41,31,1,93.75,90
"3353",3353,1,0,11.4,48,23,2,102.5,140.5
"3354",3354,2,0,11.7,53,25,1,132.5,179.5
"3355",3355,3,0,11.4,65.7,27,4,85.75,139.5
"3356",3356,4,0,10.4,64.3,30,5,107.75,173.5
"3357",3357,5,0,11.5,48.3,34,2,166,177.5
"3358",3358,6,0,13.2,43.7,26,4,135.25,162
"3359",3359,7,0,14.4,48.7,28,1,121.21,208.5
"3360",3360,1,0,13.3,64,23,2,68.71,100.5
"3361",3361,2,0,10.8,70.7,27,2,55.51,89
"3362",3362,3,0,10.6,64.3,34,2,41.38,93.5
"3363",3363,4,0,10.1,83.3,34,1,65.5,115
"3364",3364,5,0,9.6,93,34,1,75,145.94
"3365",3365,6,0,10.3,92.3,26,2,48.77,131.28
"3366",3366,7,0,10.4,85,23,3,51.5,70.5
"3367",3367,1,0,10.7,77.7,27,2,66.21,85.58
"3368",3368,2,0,11.9,81.3,29,1,66.95,71.5
"3369",3369,3,0,12.4,66.7,34,1,56.72,89.89
"3370",3370,4,0,13.4,57,29,2,46.42,112.07
"3371",3371,5,0,10.3,55,29,1,32.75,67
"3372",3372,6,0,13.7,48,22,1,63,94.5
"3373",3373,7,1,16.7,46,23,1,71.75,92
"3374",3374,1,1,17.3,39.3,26,2,60.75,72.5
"3375",3375,2,0,17.7,41.3,28,3,69.92,116
"3376",3376,3,0,18.4,38.3,33,2,84.75,104.5
"3377",3377,4,0,18.1,37.3,32,4,56.48,91.5
"3378",3378,5,0,16.8,53,31,2,55.25,172
"3379",3379,6,0,13.7,73.7,39,3,28.93,156.91
"3380",3380,7,0,14.8,55.7,38,1,25.75,60.5
"3381",3381,1,0,12.7,73,26,0,25,74.5
"3382",3382,2,0,10.7,98,33,0,20.99,69.19
"3383",3383,3,0,11.8,63,25,4,29.75,71.79
"3384",3384,4,0,10.5,69.7,31,3,29.25,87
"3385",3385,5,0,12.1,53.3,21,3,59.49,91.99
"3386",3386,6,0,11.1,82,26,1,13.42,92.68
"3387",3387,7,0,13.5,66,25,1,29.77,69.19
"3388",3388,1,0,15.3,66.3,30,1,46.81,96
"3389",3389,2,0,15.9,54.3,29,2,46.81,107.5
"3390",3390,3,0,12.3,92,31,1,24.95,81.05
"3391",3391,4,0,11.2,88,29,1,22.35,72.83
"3392",3392,5,0,12.4,64.7,18,1,29.3,67.36
"3393",3393,6,0,15.9,38.7,16,1,33,70
"3394",3394,7,0,12.8,62,29,3,17.5,80
"3395",3395,1,0,9.8,80,24,2,25,54.5
"3396",3396,2,0,12.9,58,17,1,34.75,77
"3397",3397,3,0,11.2,78.7,29,2,37,57
"3398",3398,4,0,13.3,65.7,26,2,34.25,68
"3399",3399,5,0,10.3,80.3,17,0,31.25,70
"3400",3400,6,0,9.2,75.3,28,0,34,48
"3401",3401,7,0,12.3,51.3,26,1,40,61.5
"3402",3402,1,0,14.9,40.7,23,1,40.25,61
"3403",3403,2,1,11,75.3,27,4,19.5,44
"3404",3404,3,0,9,85.3,21,0,46,69.5
"3405",3405,4,0,9.3,82,28,2,51.25,42.47
"3406",3406,5,0,10.6,60.3,24,1,41,66.5
"3407",3407,6,0,13.5,47.3,30,0,41.75,78.31
"3408",3408,7,0,15,36,22,0,26.29,73.75
"3409",3409,1,1,16.2,31.7,29,1,35.5,69.5
"3410",3410,2,0,18,43.7,22,1,28.25,112
"3411",3411,3,0,18.6,36.7,33,1,26.5,99
