"","V1","V2","V3","V4","V5","V6","V7","V8","V9","Class"
"29675",56,0,80,0,6,2,24,75,50,"High"
"29676",48,4,83,0,46,0,35,37,2,"Rad.Flow"
"29677",55,0,76,0,-14,16,21,92,70,"High"
"29678",85,1,88,0,0,29,3,88,84,"Bypass"
"29679",46,1,81,0,46,5,35,35,0,"Rad.Flow"
"29680",37,1,77,0,34,0,41,44,2,"Rad.Flow"
"29681",44,5,76,-2,44,3,32,32,0,"Rad.Flow"
"29682",55,0,93,0,50,0,38,44,6,"High"
"29683",45,-6,77,0,44,0,32,34,2,"Rad.Flow"
"29684",37,0,80,0,16,-8,43,65,22,"Rad.Flow"
"29685",44,3,77,0,42,-12,33,35,2,"Rad.Flow"
"29686",46,3,76,0,46,0,29,29,0,"Rad.Flow"
"29687",37,0,79,0,2,-4,43,77,34,"Rad.Flow"
"29688",56,3,81,0,56,1,24,24,0,"Rad.Flow"
"29689",37,0,76,0,26,2,40,50,10,"Rad.Flow"
"29690",37,0,76,0,36,-15,39,40,2,"Rad.Flow"
"29691",37,0,104,0,20,-26,67,83,16,"Rad.Flow"
"29692",41,-5,80,-1,38,-23,39,41,2,"Rad.Flow"
"29693",46,0,77,0,46,24,31,30,0,"Rad.Flow"
"29694",55,-1,95,0,34,0,40,62,22,"High"
"29695",41,0,77,8,38,-11,36,38,2,"Rad.Flow"
"29696",102,0,103,0,70,-24,1,33,32,"Bypass"
"29697",45,0,79,-2,46,10,33,32,0,"Rad.Flow"
"29698",37,0,76,0,36,-5,39,40,2,"Rad.Flow"
"29699",55,0,96,0,54,-2,41,42,2,"Rad.Flow"
"29700",55,5,85,0,54,0,31,31,0,"Rad.Flow"
"29701",37,0,79,-5,10,0,42,69,26,"Rad.Flow"
"29702",56,-1,97,3,50,0,41,48,6,"High"
"29703",37,-3,77,-1,34,-6,41,44,2,"Rad.Flow"
"29704",55,0,77,0,38,-11,22,39,16,"High"
"29705",56,0,98,0,46,4,42,51,10,"High"
"29706",55,-3,77,0,-4,0,21,82,60,"High"
"29707",45,0,84,1,44,0,39,40,2,"Rad.Flow"
"29708",55,0,77,0,20,22,22,57,34,"High"
"29709",37,0,79,0,18,-26,43,61,18,"Rad.Flow"
"29710",49,-3,88,0,46,-30,39,41,2,"Rad.Flow"
"29711",37,0,81,0,16,9,44,65,22,"Rad.Flow"
"29712",56,-4,86,0,56,5,31,30,0,"Rad.Flow"
"29713",81,0,84,2,-14,0,4,100,96,"Bypass"
"29714",81,0,84,0,-14,12,3,100,96,"Bypass"
"29715",45,0,81,0,46,48,36,35,0,"Rad.Flow"
"29716",51,-5,84,0,52,0,33,32,0,"Rad.Flow"
"29717",56,0,96,0,42,4,40,55,14,"High"
"29718",52,2,82,1,52,0,30,30,0,"Rad.Flow"
"29719",52,-1,86,-5,52,0,34,35,0,"Rad.Flow"
"29720",55,5,83,0,54,0,28,29,0,"Rad.Flow"
"29721",42,0,81,0,42,27,39,40,0,"Rad.Flow"
"29722",41,0,89,3,42,21,48,48,0,"Rad.Flow"
"29723",44,2,86,1,42,-19,43,45,2,"Rad.Flow"
"29724",41,0,87,2,38,-9,46,48,2,"Rad.Flow"
"29725",37,0,76,7,26,-18,39,50,10,"Rad.Flow"
"29726",49,3,87,0,46,-6,38,41,2,"Rad.Flow"
"29727",55,0,83,1,-30,3,27,114,86,"High"
"29728",37,0,95,-2,26,0,58,70,12,"Rad.Flow"
"29729",108,4,109,3,72,7,1,36,36,"Bypass"
"29730",43,-1,76,0,42,-8,32,34,2,"Rad.Flow"
"29731",37,0,76,0,36,2,40,40,0,"Rad.Flow"
"29732",38,0,83,8,38,0,45,44,0,"Rad.Flow"
"29733",55,-1,97,-3,46,0,42,51,8,"High"
"29734",37,0,91,0,18,31,53,73,20,"Rad.Flow"
"29735",42,2,93,0,42,0,51,52,2,"Rad.Flow"
"29736",42,1,86,4,42,0,44,45,2,"Rad.Flow"
"29737",42,4,84,0,42,0,42,43,0,"Rad.Flow"
"29738",41,3,83,0,38,0,42,44,2,"Rad.Flow"
"29739",55,0,77,0,18,1,22,59,38,"High"
"29740",56,0,85,0,56,6,29,28,0,"Rad.Flow"
"29741",43,0,84,0,44,15,41,41,0,"Rad.Flow"
"29742",37,0,83,0,2,7,46,80,34,"Rad.Flow"
"29743",56,0,78,0,24,-16,22,55,32,"High"
"29744",45,-4,109,0,44,0,65,66,0,"Rad.Flow"
"29745",37,0,104,0,28,28,67,76,8,"Rad.Flow"
"29746",41,0,80,0,42,24,39,39,0,"Rad.Flow"
"29747",37,0,79,0,34,6,43,46,2,"Rad.Flow"
"29748",41,0,86,0,42,31,46,45,0,"Rad.Flow"
"29749",56,3,97,0,44,7,41,53,12,"High"
"29750",37,0,78,-7,-6,0,41,86,44,"Rad.Flow"
"29751",51,0,85,2,50,0,34,36,2,"Rad.Flow"
"29752",55,0,77,0,54,0,22,23,2,"Rad.Flow"
"29753",43,0,81,-1,44,22,37,37,0,"Rad.Flow"
"29754",49,-1,86,0,50,15,38,37,0,"Rad.Flow"
"29755",38,1,77,0,38,15,39,38,0,"Rad.Flow"
"29756",45,0,83,0,44,-11,38,39,2,"Rad.Flow"
"29757",45,2,93,-3,44,0,48,49,0,"Rad.Flow"
"29758",38,1,77,0,36,-26,39,41,2,"Rad.Flow"
"29759",37,0,92,0,16,6,54,76,22,"Rad.Flow"
"29760",44,0,99,-2,42,-16,56,58,2,"Rad.Flow"
"29761",45,-3,90,0,44,0,45,46,0,"Rad.Flow"
"29762",42,-4,108,0,42,0,66,66,0,"Rad.Flow"
"29763",52,0,78,-3,52,-4,26,26,0,"Rad.Flow"
"29764",37,0,75,-1,20,-2,38,54,16,"Rad.Flow"
"29765",56,0,78,0,8,0,22,70,48,"High"
"29766",38,0,81,0,38,0,43,43,0,"Rad.Flow"
"29767",56,0,86,4,54,-24,31,32,2,"Rad.Flow"
"29768",48,0,77,0,46,0,28,30,2,"Rad.Flow"
"29769",37,0,94,0,12,-2,57,81,24,"Rad.Flow"
"29770",45,1,77,8,44,0,32,34,2,"Rad.Flow"
"29771",44,0,81,-2,44,9,37,37,0,"Rad.Flow"
"29772",48,0,85,-6,46,0,37,39,2,"Rad.Flow"
"29773",56,0,77,0,-10,6,21,87,66,"High"
"29774",40,0,88,-3,38,0,48,50,2,"Rad.Flow"
"29775",37,0,76,0,20,-2,40,55,16,"Rad.Flow"
"29776",37,0,96,0,30,-15,59,65,6,"Rad.Flow"
"29777",37,0,95,-6,24,0,58,72,14,"Rad.Flow"
"29778",49,0,81,0,46,-21,32,34,2,"Rad.Flow"
"29779",45,0,83,0,44,-27,37,39,2,"Rad.Flow"
"29780",56,0,96,0,54,-24,40,42,2,"Rad.Flow"
"29781",56,0,77,0,-10,15,21,87,66,"High"
"29782",56,-1,81,0,56,9,25,24,0,"Rad.Flow"
"29783",44,0,76,-2,44,12,32,32,0,"Rad.Flow"
"29784",54,8,77,0,-22,0,24,101,78,"High"
"29785",47,0,109,3,46,0,62,62,0,"Rad.Flow"
"29786",38,2,96,0,36,-18,58,60,2,"Rad.Flow"
"29787",47,0,84,-6,46,0,38,38,0,"Rad.Flow"
"29788",37,0,77,0,-6,-27,41,85,44,"Rad.Flow"
"29789",56,0,78,0,26,3,22,52,30,"High"
"29790",43,-1,97,0,42,-8,53,55,2,"Rad.Flow"
"29791",47,-3,87,0,46,0,40,41,0,"Rad.Flow"
"29792",55,0,82,0,-32,16,26,115,90,"High"
"29793",43,0,84,0,44,26,41,41,0,"Rad.Flow"
"29794",55,-2,108,0,54,-4,52,53,2,"Rad.Flow"
"29795",37,0,108,8,36,0,71,71,0,"Rad.Flow"
"29796",56,0,96,6,34,0,40,62,22,"High"
"29797",45,0,79,0,46,21,34,33,0,"Rad.Flow"
"29798",46,-2,84,0,46,0,38,38,0,"Rad.Flow"
"29799",37,2,104,0,24,2,66,80,14,"Rad.Flow"
"29800",44,1,83,0,44,0,38,39,0,"Rad.Flow"
"29801",41,-4,77,0,42,3,36,35,0,"Rad.Flow"
"29802",56,3,96,3,52,0,40,44,4,"High"
"29803",37,0,81,0,28,13,44,52,8,"Rad.Flow"
"29804",38,0,106,0,38,9,68,67,0,"Rad.Flow"
"29805",51,3,86,0,52,7,35,35,0,"Rad.Flow"
"29806",37,0,106,0,18,3,69,88,18,"Rad.Flow"
"29807",37,0,77,0,36,-9,40,41,2,"Rad.Flow"
"29808",37,0,83,4,36,-7,45,46,2,"Rad.Flow"
"29809",37,0,106,0,30,28,68,75,6,"Rad.Flow"
"29810",41,0,97,-1,42,19,56,55,0,"Rad.Flow"
"29811",58,2,86,0,56,0,29,30,0,"Rad.Flow"
"29812",46,0,81,1,44,-28,35,37,2,"Rad.Flow"
"29813",44,0,83,0,44,17,39,39,0,"Rad.Flow"
"29814",37,-3,81,0,36,-2,44,44,0,"Rad.Flow"
"29815",63,-3,111,0,62,0,49,49,0,"Rad.Flow"
"29816",41,2,88,0,42,1,47,47,0,"Rad.Flow"
"29817",37,0,76,0,24,9,40,53,14,"Rad.Flow"
"29818",50,0,77,-3,50,0,27,28,0,"Rad.Flow"
"29819",37,0,80,0,34,17,43,46,2,"Rad.Flow"
"29820",37,0,77,3,36,0,39,41,2,"Rad.Flow"
"29821",37,0,76,2,24,16,39,53,14,"Rad.Flow"
"29822",37,0,100,0,34,-27,64,67,4,"Rad.Flow"
"29823",37,1,106,0,34,0,69,72,4,"Rad.Flow"
"29824",37,0,97,0,28,-16,60,69,8,"Rad.Flow"
"29825",39,-3,79,1,38,0,40,40,0,"Rad.Flow"
"29826",41,0,84,7,38,-5,43,45,2,"Rad.Flow"
"29827",43,0,84,4,42,0,42,43,2,"Rad.Flow"
"29828",56,0,81,0,-2,-15,25,83,58,"High"
"29829",43,-3,79,0,42,-16,35,37,2,"Rad.Flow"
"29830",41,0,106,0,42,29,65,64,0,"Rad.Flow"
"29831",44,0,82,0,42,-28,38,41,2,"Rad.Flow"
"29832",45,-5,86,0,44,0,42,42,0,"Rad.Flow"
"29833",50,-2,81,0,50,0,30,32,2,"Rad.Flow"
"29834",42,3,78,-1,42,0,36,37,2,"Rad.Flow"
"29835",41,0,79,0,38,-28,38,41,2,"Rad.Flow"
"29836",37,0,76,0,26,-26,39,50,10,"Rad.Flow"
"29837",37,0,76,3,28,5,39,48,8,"Rad.Flow"
"29838",44,0,80,0,44,4,36,36,0,"Rad.Flow"
"29839",45,0,79,0,44,-18,33,35,2,"Rad.Flow"
"29840",53,0,85,0,52,-30,32,33,2,"Rad.Flow"
"29841",55,0,77,-7,-30,-12,21,108,86,"High"
"29842",48,0,83,0,46,-3,34,36,2,"Rad.Flow"
"29843",37,2,82,3,-4,0,45,87,42,"Rad.Flow"
"29844",49,1,79,0,46,-4,30,32,2,"Rad.Flow"
"29845",56,0,95,0,42,-22,40,54,14,"High"
"29846",81,0,85,7,-12,1,4,98,94,"Bypass"
"29847",56,0,76,0,-2,13,20,79,58,"High"
"29848",49,1,77,0,50,6,28,28,0,"Rad.Flow"
"29849",49,1,95,-5,50,0,46,46,0,"Rad.Flow"
"29850",41,-3,78,-2,42,-4,37,37,0,"Rad.Flow"
"29851",46,5,87,0,46,10,41,41,0,"Rad.Flow"
"29852",41,0,81,0,38,-27,40,42,2,"Rad.Flow"
"29853",67,0,109,0,68,0,43,42,0,"Rad.Flow"
"29854",37,0,77,0,24,23,40,54,14,"Rad.Flow"
"29855",42,0,83,7,42,0,42,42,0,"Rad.Flow"
"29856",51,0,85,0,50,-3,34,36,2,"Rad.Flow"
"29857",123,275,105,0,36,-2,-18,69,86,"Bypass"
"29858",85,5,88,8,-2,0,3,91,88,"Bypass"
"29859",42,0,76,-4,42,0,35,35,0,"Rad.Flow"
"29860",37,4,78,-1,16,0,41,63,22,"Rad.Flow"
"29861",56,0,92,0,-2,-6,36,95,58,"High"
"29862",53,0,102,0,54,4,49,48,0,"Rad.Flow"
"29863",37,0,79,-3,10,0,42,69,26,"Rad.Flow"
"29864",56,0,95,0,44,16,40,51,12,"High"
"29865",46,0,81,0,44,-30,35,37,2,"Rad.Flow"
"29866",54,0,87,-6,54,0,33,33,0,"Rad.Flow"
"29867",37,0,100,0,36,2,64,64,0,"Rad.Flow"
"29868",55,5,95,-3,50,0,40,46,6,"High"
"29869",37,0,77,0,18,-5,41,59,18,"Rad.Flow"
"29870",56,0,96,-2,54,28,40,42,2,"Rad.Flow"
"29871",55,0,93,0,38,-8,37,54,16,"High"
"29872",37,0,79,0,10,-4,42,69,26,"Rad.Flow"
"29873",46,0,80,0,44,-20,34,36,2,"Rad.Flow"
"29874",37,0,79,0,28,18,42,51,8,"Rad.Flow"
"29875",41,0,86,-7,42,3,45,44,0,"Rad.Flow"
"29876",56,0,77,0,18,16,22,59,38,"High"
"29877",56,0,79,0,56,18,23,22,0,"Rad.Flow"
"29878",83,0,87,6,-6,-30,4,95,90,"Bypass"
"29879",37,5,80,0,34,6,43,46,4,"Rad.Flow"
"29880",37,0,97,0,26,4,60,71,12,"Rad.Flow"
"29881",56,0,98,6,46,0,42,51,10,"High"
"29882",37,0,79,0,8,5,43,72,28,"Rad.Flow"
"29883",38,1,90,0,8,8,52,82,30,"Rad.Flow"
"29884",40,-3,79,0,38,0,38,40,2,"Rad.Flow"
"29885",44,0,87,0,44,7,43,43,0,"Rad.Flow"
"29886",56,3,92,0,56,15,36,35,0,"Rad.Flow"
"29887",42,1,85,0,42,0,44,44,0,"Rad.Flow"
"29888",38,1,83,0,38,21,45,44,0,"Rad.Flow"
"29889",49,4,80,0,50,5,31,31,0,"Rad.Flow"
"29890",52,0,82,-1,52,0,29,30,0,"Rad.Flow"
"29891",46,0,89,-1,46,4,43,42,0,"Rad.Flow"
"29892",45,-2,79,0,44,-7,34,35,2,"Rad.Flow"
"29893",45,1,81,0,46,25,35,34,0,"Rad.Flow"
"29894",55,0,77,0,-14,-2,21,92,70,"High"
"29895",45,0,80,-4,46,25,35,34,0,"Rad.Flow"
"29896",37,0,80,0,34,-1,43,46,4,"Rad.Flow"
"29897",37,0,79,4,12,0,43,66,24,"Rad.Flow"
"29898",37,0,76,-3,36,-4,39,40,0,"Rad.Flow"
"29899",56,0,87,0,56,17,31,30,0,"Rad.Flow"
"29900",41,0,77,0,42,9,36,36,0,"Rad.Flow"
"29901",55,0,93,0,52,-9,38,42,4,"High"
"29902",56,4,75,9,-2,22,19,77,58,"High"
"29903",51,5,80,0,52,18,29,28,0,"Rad.Flow"
"29904",49,1,82,0,50,28,33,33,0,"Rad.Flow"
"29905",43,0,83,0,44,11,39,39,0,"Rad.Flow"
"29906",41,0,75,0,42,22,34,34,0,"Rad.Flow"
"29907",49,0,95,-1,50,0,46,46,0,"Rad.Flow"
"29908",37,0,80,0,8,-14,43,72,30,"Rad.Flow"
"29909",45,0,86,0,44,-16,40,42,2,"Rad.Flow"
"29910",85,-1,88,-3,6,-9,3,83,80,"Bypass"
"29911",55,-2,98,0,46,8,42,51,8,"High"
"29912",37,0,79,0,30,-6,43,48,6,"Rad.Flow"
"29913",37,0,79,2,28,0,42,50,8,"Rad.Flow"
"29914",55,0,77,3,30,0,22,46,24,"High"
"29915",45,4,83,0,44,-1,38,39,2,"Rad.Flow"
"29916",41,5,75,0,42,16,34,34,0,"Rad.Flow"
"29917",39,0,76,0,38,-1,37,37,0,"Rad.Flow"
"29918",107,4,108,0,70,0,1,38,38,"Bypass"
"29919",51,0,82,0,52,17,31,30,0,"Rad.Flow"
"29920",102,0,102,-6,70,-5,1,33,32,"Bypass"
"29921",42,4,79,0,42,0,36,37,2,"Rad.Flow"
"29922",56,0,77,0,-6,28,21,85,64,"High"
"29923",53,0,87,-1,52,-2,34,35,2,"Rad.Flow"
"29924",46,1,80,0,44,-20,34,36,2,"Rad.Flow"
"29925",42,1,76,-3,42,0,34,35,0,"Rad.Flow"
"29926",42,0,80,3,42,0,38,39,0,"Rad.Flow"
"29927",38,1,76,0,38,7,38,37,0,"Rad.Flow"
"29928",42,3,75,0,42,1,33,34,0,"Rad.Flow"
"29929",39,3,93,0,34,-6,54,60,6,"Rad.Flow"
"29930",45,-1,77,-3,44,-5,32,34,2,"Rad.Flow"
"29931",40,0,76,0,38,0,35,37,2,"Rad.Flow"
"29932",56,0,97,-1,54,0,40,42,2,"Rad.Flow"
"29933",38,1,75,0,38,18,37,36,0,"Rad.Flow"
"29934",37,3,77,-4,36,0,40,41,0,"Rad.Flow"
"29935",56,0,80,0,20,-9,24,59,36,"High"
"29936",47,-1,88,-3,46,-5,41,41,0,"Rad.Flow"
"29937",44,3,85,0,42,-17,41,44,2,"Rad.Flow"
"29938",37,0,91,-5,16,0,53,75,22,"Rad.Flow"
"29939",55,0,93,5,8,0,37,85,48,"High"
"29940",50,0,83,-3,50,0,32,33,2,"Rad.Flow"
"29941",41,0,87,3,38,0,46,48,2,"Rad.Flow"
"29942",49,1,102,0,50,10,53,53,0,"Rad.Flow"
"29943",80,2,84,4,-28,0,4,112,108,"Bypass"
"29944",37,0,76,0,26,7,39,50,10,"Rad.Flow"
"29945",37,1,77,7,20,0,40,56,16,"Rad.Flow"
"29946",41,0,79,0,42,4,39,38,0,"Rad.Flow"
"29947",42,0,87,-3,42,-5,45,46,0,"Rad.Flow"
"29948",46,0,76,0,46,0,30,29,0,"Rad.Flow"
"29949",37,0,106,0,34,17,69,73,4,"Rad.Flow"
"29950",105,0,106,-5,70,0,1,36,36,"Bypass"
"29951",55,0,79,-7,20,0,23,58,34,"High"
"29952",63,1,112,0,62,0,49,50,2,"Rad.Flow"
"29953",51,0,86,0,52,3,35,34,0,"Rad.Flow"
"29954",47,0,83,2,46,0,35,36,0,"Rad.Flow"
"29955",81,-4,85,-8,-40,0,4,126,122,"Bypass"
"29956",43,0,81,0,44,26,38,37,0,"Rad.Flow"
"29957",37,0,75,0,36,23,38,39,0,"Rad.Flow"
"29958",41,-5,78,0,42,0,37,37,0,"Rad.Flow"
"29959",55,2,78,0,42,0,23,37,14,"High"
"29960",37,4,77,0,0,11,40,77,38,"Rad.Flow"
"29961",47,2,86,0,46,0,40,40,0,"Rad.Flow"
"29962",43,3,79,1,42,0,35,37,2,"Rad.Flow"
"29963",37,0,90,-6,36,0,52,53,2,"Rad.Flow"
"29964",55,-3,87,0,54,-8,32,33,2,"Rad.Flow"
"29965",44,0,81,6,44,0,37,37,0,"Rad.Flow"
"29966",56,0,96,0,54,-17,40,42,2,"Rad.Flow"
"29967",37,0,81,0,20,-21,44,60,16,"Rad.Flow"
"29968",38,-3,109,-2,38,0,72,71,0,"Rad.Flow"
"29969",85,0,88,-5,2,0,3,86,82,"Bypass"
"29970",43,0,77,0,42,-16,34,35,2,"Rad.Flow"
"29971",56,0,79,3,0,3,23,79,56,"High"
"29972",56,0,83,0,54,-27,27,29,2,"Rad.Flow"
"29973",43,0,102,0,44,18,59,58,0,"Rad.Flow"
"29974",43,0,79,3,42,-2,35,37,2,"Rad.Flow"
"29975",46,0,85,-7,44,-30,39,41,2,"Rad.Flow"
"29976",37,0,77,2,34,0,40,43,2,"Rad.Flow"
"29977",56,0,78,4,10,7,22,68,46,"High"
"29978",56,0,96,0,54,-6,40,42,2,"Rad.Flow"
"29979",55,0,77,0,16,23,22,62,40,"High"
"29980",51,0,86,-6,52,0,35,35,0,"Rad.Flow"
"29981",56,-5,98,0,44,-1,42,54,12,"High"
"29982",58,-3,108,0,56,0,50,51,0,"Rad.Flow"
"29983",39,1,80,-5,38,0,41,41,0,"Rad.Flow"
"29984",37,0,104,0,26,-8,67,78,12,"Rad.Flow"
"29985",37,0,96,0,38,19,59,57,0,"Rad.Flow"
"29986",47,4,93,0,46,0,47,47,0,"Rad.Flow"
"29987",55,0,82,0,-10,17,26,92,66,"High"
"29988",43,0,85,7,42,0,42,44,2,"Rad.Flow"
"29989",45,0,86,0,44,-12,40,42,2,"Rad.Flow"
"29990",44,1,77,-1,42,-27,33,35,2,"Rad.Flow"
"29991",37,0,77,4,-10,0,41,88,46,"Rad.Flow"
"29992",55,-3,77,0,34,-11,22,44,22,"High"
"29993",38,0,76,0,38,8,38,37,0,"Rad.Flow"
"29994",37,1,98,0,30,-18,61,67,6,"Rad.Flow"
"29995",37,0,77,-1,24,-13,40,54,14,"Rad.Flow"
"29996",37,0,77,0,38,19,39,38,0,"Rad.Flow"
"29997",37,-1,82,0,36,-13,45,46,2,"Rad.Flow"
"29998",44,0,78,0,42,-12,34,37,2,"Rad.Flow"
"29999",43,0,79,0,42,-3,35,37,2,"Rad.Flow"
"30000",37,0,76,0,34,-25,40,43,2,"Rad.Flow"
"30001",46,0,82,2,46,7,36,35,0,"Rad.Flow"
"30002",38,0,77,0,38,1,40,39,0,"Rad.Flow"
"30003",37,0,84,5,30,0,47,53,6,"Rad.Flow"
"30004",46,0,83,0,46,14,37,37,0,"Rad.Flow"
"30005",37,0,104,-7,16,-27,67,89,22,"Rad.Flow"
"30006",51,0,109,0,50,-3,59,60,2,"Rad.Flow"
"30007",76,3,80,0,-42,0,4,124,120,"Bypass"
"30008",56,0,96,-2,50,-3,40,47,6,"High"
"30009",43,1,86,0,42,0,42,44,2,"Rad.Flow"
"30010",55,0,93,0,10,-9,37,82,46,"High"
"30011",43,0,82,0,42,12,39,41,2,"Rad.Flow"
"30012",43,0,85,0,44,19,42,41,0,"Rad.Flow"
"30013",37,0,80,0,12,17,43,67,24,"Rad.Flow"
"30014",38,-1,86,0,38,0,48,47,0,"Rad.Flow"
"30015",56,0,77,0,20,-13,22,57,36,"High"
"30016",55,0,96,0,46,30,41,50,8,"High"
"30017",55,0,77,0,36,-3,22,41,20,"High"
"30018",38,0,92,0,12,5,54,79,24,"Rad.Flow"
"30019",56,0,77,0,16,-22,22,62,40,"High"
"30020",37,0,93,5,28,2,56,65,8,"Rad.Flow"
"30021",37,0,103,0,34,11,66,69,4,"Rad.Flow"
"30022",37,4,79,0,34,0,42,46,4,"Rad.Flow"
"30023",46,0,90,-3,46,0,43,43,0,"Rad.Flow"
"30024",56,0,81,0,0,27,25,81,56,"High"
"30025",39,2,86,0,38,0,47,47,0,"Rad.Flow"
"30026",46,0,84,2,46,4,38,37,0,"Rad.Flow"
"30027",44,0,95,0,44,7,52,51,0,"Rad.Flow"
"30028",41,-2,76,-4,42,0,35,35,0,"Rad.Flow"
"30029",46,2,81,0,44,-18,35,37,2,"Rad.Flow"
"30030",53,0,79,0,52,-25,25,27,2,"Rad.Flow"
"30031",47,0,79,6,46,0,32,32,0,"Rad.Flow"
"30032",37,-2,81,1,-2,0,44,83,40,"Rad.Flow"
"30033",55,0,77,0,10,24,22,67,46,"High"
"30034",53,1,78,0,52,-2,25,26,2,"Rad.Flow"
"30035",42,3,79,1,42,0,37,37,0,"Rad.Flow"
"30036",49,0,82,0,50,18,33,33,0,"Rad.Flow"
"30037",49,-1,89,0,46,-19,40,42,2,"Rad.Flow"
"30038",55,0,92,0,26,-9,36,66,30,"High"
"30039",41,0,82,0,42,0,41,41,0,"Rad.Flow"
"30040",50,0,86,-4,50,0,36,37,0,"Rad.Flow"
"30041",56,4,98,0,52,18,42,46,4,"High"
"30042",44,0,77,0,44,1,33,33,0,"Rad.Flow"
"30043",56,0,80,5,-4,0,24,85,62,"High"
"30044",37,0,77,0,20,19,40,56,16,"Rad.Flow"
"30045",42,2,86,-1,42,0,44,45,2,"Rad.Flow"
"30046",55,0,93,2,44,-1,37,49,12,"High"
"30047",37,-1,82,-4,38,22,45,43,0,"Rad.Flow"
"30048",56,0,97,0,46,11,41,50,10,"High"
"30049",44,0,81,-3,44,21,37,37,0,"Rad.Flow"
"30050",49,1,80,0,50,2,31,31,0,"Rad.Flow"
"30051",39,-1,75,0,38,0,35,36,0,"Rad.Flow"
"30052",48,0,85,0,46,-10,37,39,2,"Rad.Flow"
"30053",37,0,76,-1,30,12,39,45,6,"Rad.Flow"
"30054",37,0,97,0,30,-25,60,66,6,"Rad.Flow"
"30055",39,0,93,3,34,1,55,60,6,"Rad.Flow"
"30056",45,0,83,0,46,10,37,36,0,"Rad.Flow"
"30057",41,0,86,-1,42,4,45,44,0,"Rad.Flow"
"30058",37,0,78,0,10,0,41,68,26,"Rad.Flow"
"30059",45,0,78,-3,44,0,33,34,2,"Rad.Flow"
"30060",37,0,90,0,30,16,53,59,6,"Rad.Flow"
"30061",37,0,105,-1,18,4,68,87,18,"Rad.Flow"
"30062",85,-5,88,0,0,0,3,88,84,"Bypass"
"30063",53,0,79,0,52,-3,26,27,2,"Rad.Flow"
"30064",37,3,90,-3,6,0,53,85,32,"Rad.Flow"
"30065",46,3,84,-5,46,8,39,38,0,"Rad.Flow"
"30066",42,-2,76,0,42,0,33,34,2,"Rad.Flow"
"30067",45,0,82,0,46,12,37,35,0,"Rad.Flow"
"30068",42,0,87,-3,42,0,45,46,2,"Rad.Flow"
"30069",37,0,79,0,8,14,42,71,28,"Rad.Flow"
"30070",56,0,99,5,46,0,42,52,10,"High"
"30071",37,0,104,0,28,31,66,75,8,"Rad.Flow"
"30072",105,-4,107,0,70,0,1,37,36,"Bypass"
"30073",37,0,97,0,26,2,60,71,12,"Rad.Flow"
"30074",41,-2,89,1,42,0,48,48,0,"Rad.Flow"
"30075",46,-2,86,0,46,0,40,40,0,"Rad.Flow"
"30076",55,0,97,0,50,-4,41,48,6,"High"
"30077",37,4,108,16,26,0,71,82,12,"Rad.Flow"
"30078",55,0,77,0,16,-29,22,62,40,"High"
"30079",38,0,93,0,34,27,55,59,4,"Rad.Flow"
"30080",48,0,89,2,46,0,41,42,2,"Rad.Flow"
"30081",45,0,83,0,46,4,37,36,0,"Rad.Flow"
"30082",41,4,77,0,38,-17,36,38,2,"Rad.Flow"
"30083",45,0,88,3,44,3,43,44,2,"Rad.Flow"
"30084",55,0,82,0,-38,15,26,121,94,"High"
"30085",44,0,78,0,44,4,34,34,0,"Rad.Flow"
"30086",52,-1,77,0,52,0,25,26,0,"Rad.Flow"
"30087",58,0,97,3,56,0,39,40,2,"Rad.Flow"
"30088",42,3,86,0,42,0,44,45,0,"Rad.Flow"
"30089",55,0,77,0,-24,25,21,103,82,"High"
"30090",55,0,82,0,-20,-26,26,103,76,"High"
"30091",37,5,79,0,36,-1,42,43,2,"Rad.Flow"
"30092",55,0,92,0,24,-1,37,69,32,"High"
"30093",81,5,84,0,-20,0,4,105,102,"Bypass"
"30094",80,-4,84,-6,-42,17,5,128,124,"Bypass"
"30095",56,5,95,0,38,0,40,57,18,"High"
"30096",42,-2,77,0,42,0,34,35,2,"Rad.Flow"
"30097",37,0,76,8,28,0,40,48,8,"Rad.Flow"
"30098",44,1,77,0,44,3,33,33,0,"Rad.Flow"
"30099",55,0,98,0,54,21,42,44,2,"Rad.Flow"
"30100",41,0,82,-3,38,-8,41,43,2,"Rad.Flow"
"30101",44,0,82,0,44,9,38,38,0,"Rad.Flow"
"30102",37,0,79,0,10,12,42,68,26,"Rad.Flow"
"30103",55,0,96,0,52,-24,41,44,4,"High"
"30104",37,0,104,0,20,7,67,84,16,"Rad.Flow"
"30105",50,0,87,-5,50,0,37,38,0,"Rad.Flow"
"30106",38,-2,92,0,26,2,54,66,12,"Rad.Flow"
"30107",52,0,83,0,52,0,30,31,0,"Rad.Flow"
"30108",46,0,92,1,46,0,46,46,0,"Rad.Flow"
"30109",37,0,107,0,30,5,70,76,6,"Rad.Flow"
"30110",53,-5,87,0,54,0,34,33,0,"Rad.Flow"
"30111",55,2,77,0,28,0,22,48,26,"High"
"30112",108,-1,109,0,72,6,1,36,36,"Bypass"
"30113",41,-5,81,0,42,1,39,39,0,"Rad.Flow"
"30114",52,-1,90,0,52,0,38,38,0,"Rad.Flow"
"30115",37,2,77,1,36,0,39,41,2,"Rad.Flow"
"30116",37,0,83,0,28,-3,46,54,8,"Rad.Flow"
