"","ID","CNo","XCOO","YCOO","SiO2_T","TiO2_T","Al2O3_T","Fe2O3_T","MnO_T","MgO_T","CaO_T","Na2O_T","K2O_T","P2O5_T","SO3_T","Cl_T","F_T","LOI_T","As_T","Ba_T","Bi_T","Ce_T","Co_T","Cr_T","Cs_T","Cu_T","Ga_T","Hf_T","La_T","Mo_T","Nb_T","Ni_T","Pb_T","Rb_T","Sb_T","Sc_T","Sn_T","Sr_T","Ta_T","Th_T","U_T","V_T","W_T","Y_T","Zn_T","Zr_T"
"568",5631,26,-308660.5,6351394.1,74.12,0.367,10.4,1.92,0.061,0.23,1.16,2.81,2.95,0.253,0.005,0.006,0.01,5.46,1,693,1.5,35,1.5,1.5,2.5,5,13,8,10,3,5,4,20,75,2.5,4,1,151,2.5,8,1.5,24,2.5,10,29,269
"569",5632,112,265958.7,5620622.5,77.93,0.619,7.48,2.32,0.057,0.51,1.28,0.78,1.92,0.108,0.06,0.007,0.01,6.65,4,372,4,69,4,55,2.5,15,7,2.5,92,1,11,20,19,67,5,8,1,83,2.5,10,1.5,30,7,23,42,493
"570",5633,21,197887,5988796.8,75.21,0.504,9.25,3.49,0.062,0.99,0.95,0.75,2.57,0.153,0.04,0.011,0.048,5.7,7,382,1.5,58,5,48,2.5,14,13,2.5,59,2,7,16,15,100,2.5,11,1,67,2.5,12,1.5,51,2.5,13,59,268
"571",5634,145,-42627.8,7016732.3,70.49,0.661,11.15,3.74,0.086,1.09,1.83,2.18,2.43,0.208,0.005,0.013,0.01,5.88,6,392,5,86,7,37,2.5,16,14,2.5,86,1,16,17,14,107,2.5,10,1,134,2.5,8,4,60,2.5,27,73,271
"572",5635,54,-66730.5,5872533.7,91.92,0.154,3.07,0.65,0.019,0.09,0.36,0.4,1.05,0.086,0.02,0.012,0.01,2,1,212,1.5,27,1.5,8,2.5,5,4,2.5,53,1,2,1.5,11,32,2.5,1,1,35,2.5,7,1.5,10,2.5,4,26,171
"573",5636,55,-203408.5,6382810.2,65.1,0.48,12.52,3.23,0.11,0.66,2.18,2.94,2.28,0.362,0.005,0.012,0.01,9.77,3,675,5,32,5,31,2.5,15,15,2.5,59,1,1,9,20,62,2.5,8,1,250,2.5,8,1.5,60,2.5,13,77,227
"574",5637,124,132705.6,7137777.5,58.53,0.905,16.14,6.4,0.097,2.63,1.9,2.31,2.68,0.205,0.01,0.01,0.037,7.81,12,606,6,67,16,111,2.5,23,22,8,73,4,1,44,19,128,2.5,17,3,145,2.5,8,1.5,121,2.5,19,103,190
"575",5638,106,-25519.4,6568160,51.94,0.724,15.71,7.02,0.071,2.45,1.92,1.46,3.08,0.237,0.03,0.009,0.01,15.02,9,612,1.5,104,10,76,7,35,21,2.5,84,1,9,42,24,165,2.5,17,1,118,10,22,12,106,2.5,33,180,137
"576",5639,81,-76476.9,6820854,57.47,0.724,14.01,6.8,0.074,1.53,1.53,1.8,2.95,0.26,0.05,0.008,0.01,12.51,15,588,1.5,89,11,58,8,17,19,2.5,193,9,14,26,25,137,2.5,16,1,119,2.5,19,6,98,6,31,82,191
"577",5640,126,-49675.9,5564440.8,80.24,0.714,7.52,2.27,0.08,0.4,0.61,0.85,1.81,0.15,0.005,0.008,0.01,5.02,8,395,1.5,68,4,62,2.5,5,7,13,89,1,9,11,37,62,2.5,7,2,76,2.5,12,1.5,45,2.5,24,105,566
"578",5641,1,-418702.3,6554474.1,67.18,0.514,12.64,3.79,0.132,0.94,1.71,2.33,2.85,0.263,0.01,0.008,0.025,7.3,6,569,1.5,95,8,44,2.5,19,14,9,74,1,11,20,25,128,2.5,12,7,166,2.5,13,3,57,8,23,89,237
"579",5642,34,-243442.6,6747100.4,72.01,0.5,10.57,2.59,0.059,0.55,1.48,2.4,2.7,0.165,0.01,0.011,0.051,6.6,4,574,1.5,65,4,15,2.5,5,13,2.5,78,1,12,3,18,96,2.5,7,1,187,2.5,8,1.5,40,2.5,17,43,309
"580",5643,33,196704.4,5942419.4,87.26,0.265,4.63,1.02,0.048,0.18,0.36,0.55,1.55,0.118,0.005,0.01,0.01,3.84,2,290,1.5,10,1.5,21,2.5,5,1.5,5,46,1,5,1.5,16,48,2.5,4,1,50,2.5,7,1.5,9,2.5,7,29,281
"581",5644,22,249097.3,5998401.4,85.88,0.298,5.44,1.35,0.057,0.27,0.49,0.62,1.84,0.115,0.005,0.008,0.01,3.38,1,329,1.5,26,1.5,164,2.5,11,4,2.5,88,21,5,98,16,50,2.5,3,3,53,2.5,10,1.5,14,2.5,9,35,250
"582",5646,20,-309585.2,6657470.7,66.07,0.581,13.11,4.18,0.119,1.02,1.62,2.56,3.31,0.244,0.005,0.008,0.069,6.8,6,671,1.5,78,7,22,9,17,16,2.5,132,2,14,15,29,144,2.5,12,1,165,6,14,7,67,6,22,93,271
"583",5647,97,168348.6,5688381,86.52,0.356,4.14,1.17,0.029,0.25,1.45,0.55,1.29,0.111,0.05,0.009,0.01,3.86,3,253,1.5,10,1.5,35,2.5,5,3,2.5,40,1,4,8,10,49,2.5,3,1,81,2.5,10,1.5,23,2.5,12,27,423
"584",5649,31,-256269.6,6591905.3,71.09,0.471,11.64,1.48,0.041,0.32,1.39,2.86,2.93,0.206,0.005,0.01,0.065,7.22,3,626,1.5,24,1.5,13,2.5,5,9,2.5,40,1,7,3,20,89,2.5,8,1,164,5,10,3,30,2.5,18,31,381
"585",5650,135,231257.8,7169711.3,73.01,0.179,11.85,1.11,0.023,0.34,1.63,3.12,2.5,0.126,0.005,0.008,0.01,5.87,1,619,1.5,34,1.5,20,2.5,5,14,2.5,35,1,5,1.5,19,77,8,3,1,193,2.5,7,1.5,15,2.5,6,22,100
"586",5651,103,-188388.2,5680394,82.51,0.625,6.76,1.87,0.074,0.32,0.48,0.77,2.02,0.131,0.005,0.006,0.01,4.14,7,400,3,47,6,48,2.5,5,5,5,65,3,14,18,21,77,2.5,6,2,70,2.5,8,1.5,28,2.5,22,41,449
"587",5653,125,-97615.8,5570429.3,78.05,0.731,7.85,2.26,0.061,0.39,0.58,0.79,1.87,0.194,0.005,0.007,0.01,6.89,9,407,1.5,63,7,63,2.5,5,9,9,76,1,10,9,37,76,2.5,9,1,68,2.5,13,1.5,41,2.5,24,87,521
"588",5654,63,-220907.4,5838069.2,88.43,0.293,4.02,1.08,0.04,0.19,0.47,0.54,1.39,0.144,0.02,0.008,0.01,3.16,4,281,4,10,1.5,24,2.5,5,4,2.5,44,1,3,4,12,46,2.5,4,1,54,2.5,5,1.5,2.5,2.5,9,37,290
"589",5655,32,-261237.5,6661663.5,72.47,0.404,11.12,1.82,0.043,0.42,1.48,2.52,3.02,0.187,0.005,0.007,0.01,6.14,3,608,1.5,44,1.5,15,2.5,5,11,2.5,73,1,8,5,22,99,2.5,9,3,180,2.5,12,3,39,2.5,17,43,274
"590",5656,33,-251779.3,6698866.7,76.51,0.42,9.53,1.96,0.077,0.34,1.14,2.13,2.82,0.218,0.005,0.009,0.01,4.59,2,581,1.5,53,1.5,9,2.5,5,10,8,42,1,9,6,17,91,2.5,6,1,164,2.5,9,1.5,26,2.5,16,51,339
"591",5657,68,31509.7,5800400.4,84.33,0.327,5.1,1.73,0.037,0.34,0.62,0.5,1.38,0.194,0.005,0.004,0.01,5.22,3,260,1.5,32,1.5,31,2.5,5,5,2.5,22,1,6,12,14,64,2.5,6,2,51,2.5,6,1.5,37,2.5,8,49,272
"592",5658,57,-187859,6479900.1,63.02,0.687,13.84,5.26,0.104,1.18,1.19,1.54,3.18,0.216,0.005,0.008,0.044,9.42,11,588,3,99,14,41,2.5,19,18,2.5,70,4,17,24,27,154,2.5,14,1,94,2.5,16,10,103,2.5,28,81,198
"593",5659,131,208369.2,7279880.2,61.05,0.608,12.82,5.49,0.079,1.26,2.38,2.84,2.71,0.283,0.005,0.007,0.01,10.21,11,595,3,84,7,53,2.5,5,16,6,69,5,10,13,12,96,2.5,12,1,173,2.5,12,4,109,9,29,74,229
"594",5660,28,-293975.4,6450913.8,79.02,0.331,7.85,1.21,0.031,0.22,0.9,1.89,2.22,0.095,0.005,0.006,0.01,5.99,3,544,1.5,30,1.5,5,2.5,5,10,6,33,1,5,1.5,15,61,2.5,3,1,119,2.5,9,1.5,26,2.5,7,23,292
"595",5661,54,-209874.6,6335894.1,69.88,0.338,12.28,2.04,0.074,0.27,1.26,3.26,3.27,0.212,0.005,0.008,0.01,6.82,3,772,1.5,39,3,12,2.5,13,13,2.5,10,1,9,6,23,111,2.5,5,1,201,2.5,8,1.5,29,10,9,62,254
"596",5662,96,-35037.1,6762539.6,62.22,0.57,12.77,5.02,0.054,1.27,1.94,1.89,2.46,0.239,0.02,0.004,0.01,11.25,7,496,1.5,80,6,51,2.5,15,15,2.5,101,5,10,25,20,94,2.5,15,5,122,2.5,14,5,71,2.5,34,83,224
"597",5663,17,4024.8,6009719.3,78.73,0.361,5.53,1.86,0.034,0.97,3.75,0.68,1.88,0.16,0.05,0.007,0.01,5.75,5,320,10,34,1.5,40,2.5,5,4,5,51,1,7,12,8,58,2.5,5,1,81,2.5,2.5,1.5,25,2.5,14,31,301
"598",5664,73,-145904.9,6424692.6,71.52,0.341,10.25,1.09,0.025,0.26,1.4,2.69,2.52,0.144,0.03,0.009,0.01,9.48,1,583,1.5,46,1.5,11,2.5,14,9,2.5,73,1,6,4,14,79,2.5,5,1,227,2.5,5,4,16,2.5,18,20,159
"599",5665,69,-73978.4,7126623.4,70.77,0.672,11.26,3.65,0.072,1.07,1.28,1.57,2.45,0.199,0.005,0.011,0.01,6.7,8,402,1.5,53,8,56,5,20,13,2.5,67,3,14,26,16,111,2.5,11,1,112,2.5,12,4,82,2.5,17,60,210
"600",5666,67,-91270.3,7027367.6,67.04,0.775,11.93,4.9,0.211,1.59,0.91,0.91,2.22,0.152,0.005,0.012,0.01,9.05,10,351,1.5,68,14,65,2.5,18,15,6,45,1,7,39,14,109,2.5,12,3,56,2.5,13,1.5,95,2.5,18,91,208
"601",5667,111,210720,5625320.9,82.6,0.628,7.39,2.12,0.042,0.44,0.57,0.88,1.98,0.089,0.005,0.006,0.01,2.99,4,375,1.5,54,4,57,2.5,5,6,7,39,1,9,15,14,73,2.5,5,1,70,2.5,10,1.5,40,2.5,25,30,578
"602",5668,126,151207.1,7237640.8,69.73,0.477,11.49,2.14,0.06,0.42,1.22,2.92,3.1,0.193,0.005,0.004,0.01,7.95,6,706,1.5,25,1.5,16,2.5,5,14,2.5,24,1,12,7,13,87,2.5,5,1,131,2.5,6,4,26,2.5,13,47,260
"603",5670,104,-124250.4,5671157.5,89.77,0.263,3.52,0.75,0.033,0.08,0.2,0.35,1.01,0.144,0.005,0.005,0.01,3.7,5,233,4,10,1.5,22,2.5,5,1.5,2.5,24,1,6,5,15,39,2.5,3,2,33,2.5,7,5,21,2.5,5,36,253
"604",5671,86,-15908.5,7168517.6,56.95,0.927,17.65,6.37,0.053,1.59,0.61,0.49,3.83,0.161,0.005,0.006,0.106,10.98,28,462,4,79,1.5,87,13,13,25,2.5,75,47,15,21,23,185,2.5,19,2,47,2.5,13,7,218,8,19,77,152
"605",5672,95,-43408.2,6708154,58.63,0.682,15.25,6.53,0.084,1.97,2.08,1.79,3.33,0.208,0.04,0.015,0.055,9.02,10,609,1.5,98,15,75,8,33,20,2.5,85,2,1,36,22,154,2.5,16,1,116,2.5,20,1.5,98,6,31,121,208
"606",5673,40,-109536.6,5929002.1,81.73,0.557,6.87,2.11,0.094,0.46,0.4,0.69,2.08,0.087,0.005,0.007,0.01,4.68,4,363,1.5,33,5,42,2.5,5,6,2.5,113,1,10,13,21,68,2.5,6,1,60,2.5,10,3,14,2.5,14,49,320
"607",5674,123,258939.4,5586657.9,50.4,0.274,4.37,1.57,0.028,0.49,20.3,0.24,0.85,0.167,0.06,0.01,0.01,21,2,143,1.5,41,1.5,36,2.5,5,5,9,42,10,1,12,7,41,2.5,4,1,667,2.5,2.5,1.5,37,2.5,8,46,166
"608",5675,20,146522.3,5996442.9,85.94,0.297,5.01,1.52,0.062,0.3,0.55,0.67,1.66,0.088,0.01,0.007,0.01,3.68,6,306,1.5,41,1.5,28,2.5,5,5,7,82,1,5,3,7,65,2.5,3,1,57,2.5,9,1.5,31,2.5,6,35,251
"609",5677,44,84621.7,5902674.9,87.3,0.42,4.58,1.19,0.059,0.2,0.38,0.56,1.37,0.11,0.005,0.006,0.01,3.54,1,281,1.5,42,1.5,41,2.5,5,4,9,96,2,5,8,13,54,2.5,3,1,49,2.5,7,1.5,15,6,9,30,499
"610",5678,83,124495.7,5738682.6,94.06,0.119,2.13,0.42,0.047,0.04,0.13,0.31,0.64,0.065,0.005,0.009,0.044,1.86,2,149,1.5,10,1.5,8,2.5,5,1.5,2.5,111,1,6,4,7,28,2.5,1,1,22,2.5,6,1.5,8,2.5,1.5,22,111
"611",5679,6,-382666.6,6516594.9,65.49,0.596,12.96,4.32,0.086,1.11,1.62,2.02,2.89,0.245,0.005,0.006,0.01,8.32,10,532,1.5,98,7,50,6,23,14,2.5,102,4,11,14,30,115,2.5,15,3,153,2.5,13,6,84,2.5,31,82,282
"612",5680,21,-297903.8,6705943.9,59.4,0.656,14.31,5.28,0.151,1.47,1.13,1.99,3.69,0.25,0.005,0.008,0.01,11.34,7,697,6,103,12,36,8,20,18,2.5,133,2,20,28,36,168,7,12,6,132,2.5,14,5,79,7,26,126,213
"613",5682,52,-133164.4,7084658.2,64.77,0.679,11.36,4.38,0.186,1.25,1.48,1.25,2.3,0.183,0.11,0.009,0.01,11.76,8,342,1.5,84,8,45,2.5,19,14,2.5,57,1,12,34,18,115,2.5,11,3,80,2.5,13,4,86,2.5,21,89,196
"614",5683,63,-134170.5,6780470.8,76.16,0.499,9.23,2.52,0.068,0.57,0.68,1.45,2.64,0.111,0.005,0.012,0.01,5.77,3,446,1.5,60,3,19,2.5,5,8,2.5,43,1,14,11,17,102,2.5,5,3,83,2.5,10,1.5,29,2.5,14,46,243
"615",5684,127,2799.9,5557423.7,79.96,0.674,7.5,2.21,0.056,0.41,0.62,0.89,1.89,0.124,0.005,0.009,0.071,5.27,8,395,1.5,55,1.5,66,7,13,9,9,59,1,10,20,28,71,2.5,6,1,76,8,11,4,38,2.5,26,82,570
"616",5685,15,-353112.8,6409510.1,76.22,0.33,9.83,1.95,0.068,0.41,1.1,2.42,2.5,0.154,0.005,0.012,0.072,4.7,2,627,3,30,1.5,12,2.5,5,10,5,10,1,6,6,15,66,2.5,4,2,145,2.5,6,1.5,20,2.5,12,37,246
"617",5686,6,-45957.2,6078645.1,86.43,0.374,4.69,1.77,0.048,0.27,0.45,0.49,1.41,0.142,0.005,0.007,0.101,3.61,5,280,1.5,25,1.5,28,2.5,5,4,2.5,54,1,8,12,18,61,2.5,5,1,46,2.5,5,1.5,29,2.5,6,55,286
"618",5687,87,-331771.4,5747485.2,87.19,0.197,3.75,1.13,0.03,0.12,0.19,0.39,1.09,0.142,0.005,0.003,0.032,5.59,5,243,1.5,10,1.5,16,2.5,5,4,2.5,10,1,6,9,28,46,2.5,3,3,39,2.5,7,1.5,13,2.5,7,27,135
"619",5688,7,-379363.2,6569363.5,70.94,0.435,11.75,2.66,0.059,0.66,1.63,2.73,2.78,0.184,0.005,0.005,0.01,5.87,3,546,1.5,53,3,20,2.5,5,14,7,26,1,12,11,20,92,2.5,8,2,177,2.5,9,1.5,36,2.5,23,48,317
"620",5689,112,63703.3,7050553.5,67.86,0.686,11.83,4.21,0.071,1.37,2.08,2.22,2.41,0.232,0.005,0.007,0.01,6.7,7,488,1.5,68,1.5,62,2.5,17,15,6,30,1,14,23,19,111,2.5,13,1,140,2.5,14,6,65,2.5,24,71,300
"621",5690,41,-251887.1,6390258.3,64.68,0.546,12.06,3.46,0.096,0.84,2.34,2.8,2.39,0.229,0.005,0.005,0.01,10.24,4,769,1.5,49,1.5,41,2.5,5,14,2.5,27,1,11,18,19,80,2.5,10,2,299,2.5,2.5,1.5,51,2.5,12,64,254
"622",5691,89,-113237.1,6366915,77.59,0.161,3.61,0.77,0.036,0.15,5.71,0.64,1.01,0.215,0.09,0.011,0.042,9.79,3,238,1.5,34,1.5,4,2.5,5,1.5,2.5,46,1,5,5,7,45,6,3,3,74,2.5,6,1.5,7,2.5,11,38,145
"623",5692,8,-369390.9,6619499.7,62.58,0.639,13.4,4.13,0.088,1.01,1.6,2.26,2.88,0.24,0.005,0.005,0.01,10.84,5,589,1.5,53,10,26,5,13,17,2.5,42,1,16,18,29,124,5,10,5,161,2.5,12,5,73,6,22,80,275
"624",5693,12,-365890.1,6260540.7,78,0.409,7.4,2.56,0.04,0.61,1.2,0.91,1.96,0.155,0.04,0.006,0.11,6.37,6,383,3,54,6,38,2.5,5,9,2.5,10,1,7,13,19,76,2.5,6,1,93,2.5,9,1.5,44,5,17,60,249
"625",5694,106,-39898,5658829.7,94.05,0.142,1.93,0.6,0.024,0.06,0.16,0.18,0.59,0.078,0.005,0.004,0.01,2.05,1,133,1.5,10,1.5,15,2.5,5,1.5,2.5,10,3,3,1.5,15,34,2.5,2,1,21,2.5,8,4,11,2.5,1.5,38,173
"626",5695,36,-312437.9,5942155.8,85.7,0.314,4.88,1.54,0.036,0.29,0.6,0.64,1.37,0.084,0.005,0.006,0.01,4.36,4,280,1.5,31,1.5,28,2.5,5,7,9,10,1,5,9,16,57,2.5,5,1,54,2.5,10,1.5,18,7,9,35,235
"627",5696,10,-344351.5,6717522.3,64.44,0.672,13.2,4.36,0.122,1.2,1.65,2.58,3.09,0.239,0.005,0.019,0.01,8.13,3,680,1.5,67,15,31,2.5,13,17,6,29,1,14,19,28,120,7,10,1,171,2.5,13,3,67,2.5,21,96,278
"628",5697,25,-320191.1,6299368.6,80.39,0.35,6.51,1.25,0.034,0.14,2.49,1.19,2.36,0.172,0.05,0.007,0.01,4.77,1,562,1.5,20,1.5,22,2.5,5,8,7,22,1,6,9,14,61,2.5,3,1,125,2.5,7,1.5,21,7,10,31,354
"629",5698,11,-297701,6041542.8,85.49,0.377,4.9,1.38,0.047,0.26,0.44,0.64,1.43,0.112,0.005,0.019,0.01,4.67,1,285,1.5,26,1.5,30,2.5,5,3,2.5,42,1,7,6,22,61,2.5,6,1,49,2.5,11,4,17,2.5,7,38,331
"630",5699,116,111754.1,7298603,12.46,0.117,2.59,1.14,0.033,0.1,0.88,0.42,0.48,0.344,0.09,0.005,0.01,81.2,4,206,1.5,22,1.5,8,2.5,5,1.5,2.5,10,1,6,8,6,13,2.5,6,3,51,2.5,6,1.5,13,2.5,8,17,37
"631",5700,80,-85909.3,6773014.2,69.75,0.447,11.17,3.56,0.08,1.18,1.58,2.23,2.81,0.182,0.005,0.012,0.077,6.65,1,533,3,43,1.5,30,6,12,12,2.5,64,1,14,13,26,108,2.5,10,5,107,2.5,12,5,53,2.5,23,82,243
"632",5701,87,-8520.5,7216637,67.99,0.874,12.22,4.59,0.079,1.51,1.6,2.13,1.96,0.244,0.005,0.012,0.01,6.46,4,467,1.5,54,4,82,2.5,5,17,10,111,6,17,29,12,62,7,15,1,130,2.5,9,1.5,105,2.5,26,73,265
"633",5702,58,140227.6,5841429.6,93.65,0.122,2.36,0.45,0.015,0.04,0.15,0.33,0.8,0.066,0.005,0.006,0.01,1.93,1,169,1.5,10,1.5,7,2.5,5,1.5,2.5,106,1,3,1.5,5,28,2.5,1,2,25,2.5,2.5,1.5,2.5,2.5,4,11,193
"634",5703,95,62034,5706947.3,88.88,0.319,4.39,1.02,0.041,0.2,0.26,0.47,1.38,0.076,0.005,0.006,0.01,2.82,1,260,1.5,22,1.5,24,2.5,5,3,2.5,31,1,9,8,20,57,2.5,2,1,42,2.5,10,1.5,23,2.5,6,32,235
"635",5704,30,-276729.9,6543632.7,49.75,0.239,7.34,8.27,0.09,0.28,1.66,1.8,1.83,0.259,0.24,0.005,0.03,27.97,12,449,6,47,1.5,27,2.5,13,5,2.5,36,56,1,10,16,49,2.5,7,1,122,2.5,2.5,30,39,2.5,35,34,180
"636",5705,47,-201940.3,6687797.2,73.19,0.413,9.58,2.59,0.093,0.48,1.12,1.83,2.49,0.191,0.005,0.007,0.01,7.75,5,557,1.5,38,1.5,20,2.5,5,11,2.5,10,3,10,11,18,76,2.5,4,4,125,2.5,11,1.5,32,2.5,14,83,217
"637",5706,37,-255678.3,5944930.1,89.82,0.213,3.3,0.86,0.025,0.11,0.19,0.4,0.91,0.054,0.005,0.007,0.01,3.93,3,203,1.5,23,1.5,19,2.5,5,1.5,2.5,54,1,5,5,11,36,2.5,3,1,33,2.5,6,1.5,7,2.5,5,20,200
"638",5707,41,-55775,5916414,88.78,0.293,4,1.11,0.033,0.19,0.43,0.62,1.27,0.097,0.005,0.013,0.01,2.98,1,252,1.5,34,1.5,20,2.5,5,3,2.5,41,1,4,1.5,12,51,2.5,4,1,47,2.5,7,1.5,22,2.5,9,25,280
"639",5708,64,-175835,5831103.8,90.73,0.277,3.64,0.73,0.026,0.13,0.27,0.52,1.22,0.082,0.005,0.008,0.01,2.2,2,248,1.5,10,1.5,20,2.5,5,1.5,2.5,36,1,4,5,9,47,2.5,3,1,42,2.5,9,1.5,8,2.5,5,17,260
"640",5709,24,-263215.5,5990866.2,85.53,0.352,5.24,1.49,0.051,0.28,0.45,0.65,1.47,0.19,0.005,0.008,0.01,4.06,6,289,1.5,10,1.5,27,2.5,5,8,7,104,1,7,14,15,49,2.5,4,1,53,2.5,10,1.5,31,6,10,48,263
"641",5710,43,43328.6,5910699.7,89.49,0.214,4.03,1,0.023,0.15,0.28,0.53,1.22,0.084,0.005,0.006,0.01,2.8,2,248,1.5,26,1.5,14,2.5,5,1.5,2.5,45,1,7,10,9,42,2.5,3,3,39,2.5,2.5,1.5,13,2.5,6,21,181
"642",5711,131,190350.3,5541323.2,77.63,0.652,7.42,2.31,0.074,0.56,1.21,0.95,1.81,0.21,0.07,0.008,0.01,6.8,5,375,1.5,67,1.5,65,2.5,10,7,8,77,1,10,17,20,71,2.5,7,4,77,2.5,12,1.5,31,2.5,25,54,538
"643",5712,69,62943.1,5806742.4,79.41,0.5,6.43,1.8,0.039,0.61,2.12,0.73,1.83,0.165,0.07,0.005,0.01,5.96,4,349,1.5,37,1.5,48,2.5,15,6,2.5,47,1,8,16,17,60,2.5,6,1,83,2.5,11,4,28,2.5,18,36,454
"644",5713,8,112835.3,6038417,85.85,0.331,4.71,1.61,0.034,0.3,0.54,0.56,1.5,0.139,0.01,0.008,0.01,4.16,6,281,1.5,10,1.5,23,2.5,5,6,2.5,72,1,5,5,8,47,2.5,4,1,48,2.5,9,1.5,29,6,11,32,262
"645",5714,46,-208975.7,6640721.1,68.47,0.617,11.56,3.68,0.059,0.76,1.15,1.5,2.9,0.219,0.04,0.005,0.01,8.72,5,573,5,67,8,28,2.5,16,15,2.5,74,3,16,11,26,124,2.5,9,4,115,2.5,11,6,46,2.5,20,70,189
"646",5715,118,8088.8,5611446.2,88.87,0.237,2.95,0.77,0.014,0.13,0.41,0.24,0.75,0.043,0.03,0.008,0.01,5.37,3,179,1.5,10,1.5,23,2.5,5,1.5,5,48,1,3,8,10,36,2.5,3,1,42,2.5,8,1.5,8,2.5,8,29,174
"647",5716,16,-47071.2,6011542.8,87.03,0.277,4.06,1.67,0.032,0.32,1.34,0.53,1.31,0.123,0.03,0.006,0.01,3.1,3,233,1.5,10,1.5,24,2.5,5,4,8,20,1,3,4,10,51,2.5,3,1,54,2.5,11,1.5,23,2.5,8,31,224
"648",5717,105,-30045.1,6408260,80.02,0.258,6.83,2.05,0.049,0.49,1.25,1.15,1.76,0.121,0.06,0.008,0.01,5.74,6,335,1.5,40,1.5,24,2.5,11,8,2.5,72,1,4,21,14,63,2.5,6,5,81,2.5,7,1.5,28,8,18,60,174
"649",5718,61,-331373.6,5849939.4,90,0.248,3.47,0.83,0.041,0.1,0.31,0.46,1.1,0.123,0.005,0.008,0.01,3.11,2,237,1.5,10,1.5,18,2.5,5,3,2.5,10,1,6,1.5,18,41,2.5,1,1,39,2.5,7,1.5,10,2.5,6,26,226
"650",5719,132,218430.5,7329582.5,56.93,0.821,15.44,7.76,0.14,2.58,2.84,2.84,3.17,0.248,0.005,0.02,0.01,6.83,11,794,1.5,94,26,70,2.5,21,21,2.5,125,17,9,35,24,131,9,16,1,190,2.5,16,1.5,209,2.5,29,118,224
"651",5720,77,-108496.6,6618439.9,63.15,0.623,13.58,5.31,0.126,1.67,1.69,1.94,3.57,0.302,0.005,0.005,0.046,7.65,6,564,3,137,16,53,9,28,18,5,87,3,14,34,36,161,2.5,16,1,132,2.5,18,7,71,2.5,42,110,204
"652",5721,120,37543.5,6646980.3,61.45,0.659,13.5,5.08,0.046,1.64,1.65,1.76,3.04,0.174,0.01,0.011,0.01,10.74,11,506,1.5,98,7,71,8,34,18,2.5,91,3,16,33,25,117,2.5,16,1,110,2.5,15,10,87,9,36,101,191
"653",5722,38,-200942.8,5937066.5,82.84,0.46,6.73,2.13,0.044,0.46,0.57,0.68,1.87,0.118,0.02,0.01,0.074,3.75,7,340,1.5,41,1.5,44,2.5,5,6,2.5,62,1,7,9,10,63,2.5,6,1,61,2.5,8,1.5,44,2.5,10,43,301
"654",5723,132,-59060.9,5533813,80.15,0.587,7.58,2.55,0.083,0.57,0.57,0.84,1.61,0.145,0.03,0.006,0.01,5.01,10,339,1.5,55,1.5,57,2.5,5,8,2.5,61,3,11,17,20,72,2.5,6,1,57,2.5,11,1.5,36,2.5,16,67,312
"655",5725,104,-28681.2,6369872.3,75.48,0.238,7.29,1.75,0.028,0.93,3.02,1.08,1.88,0.143,0.08,0.008,0.01,7.85,4,351,1.5,27,1.5,23,2.5,14,8,2.5,24,2,5,13,8,70,2.5,5,1,100,2.5,7,1.5,22,2.5,13,44,96
"656",5726,60,-159692.8,6632805.3,74.73,0.493,9.51,3.29,0.059,0.77,0.84,1.09,2.39,0.185,0.005,0.009,0.01,6.37,5,403,1.5,78,6,34,2.5,15,12,2.5,58,1,11,17,22,111,2.5,9,2,66,2.5,14,5,50,9,23,67,264
"657",5727,46,197804.3,5878711.5,89.1,0.213,3.94,0.72,0.032,0.14,0.47,0.52,1.44,0.079,0.02,0.009,0.01,3.1,1,269,1.5,30,1.5,19,2.5,5,3,2.5,26,1,4,1.5,15,53,2.5,4,1,49,2.5,8,1.5,5,2.5,4,33,252
"658",5728,29,-287343.3,6498843,73.53,0.398,9.4,2.27,0.081,0.52,1.47,2.05,2.39,0.229,0.005,0.007,0.01,7.39,3,566,1.5,43,1.5,22,2.5,5,11,5,37,1,8,7,20,72,2.5,6,1,154,2.5,8,1.5,34,9,14,44,431
"659",5729,114,90383.4,7197362.2,68.71,0.613,12.39,3.59,0.071,1.22,1.95,2.64,2.44,0.224,0.005,0.01,0.026,5.85,14,475,1.5,50,6,63,2.5,5,14,2.5,43,3,9,29,13,115,2.5,10,3,185,2.5,9,1.5,66,2.5,19,78,233
"660",5730,38,-300228.3,6241218.4,80.49,0.51,6.63,2.52,0.065,0.4,0.6,0.73,1.75,0.267,0.005,0.01,0.01,5.75,10,391,1.5,34,1.5,41,2.5,5,6,2.5,53,1,9,16,33,61,2.5,6,1,67,2.5,12,1.5,47,7,19,94,362
"661",5731,15,-97343.4,6014873.5,88.93,0.303,4.12,1.09,0.047,0.18,0.28,0.49,1.25,0.109,0.005,0.011,0.06,2.93,2,253,6,26,1.5,16,2.5,5,5,6,86,1,5,3,12,51,2.5,1,2,38,2.5,5,1.5,12,2.5,8,31,241
"662",5733,4,-149246.2,6076701.8,85.9,0.396,5.17,1.59,0.059,0.28,0.31,0.51,1.47,0.114,0.005,0.004,0.074,3.94,5,287,5,33,1.5,34,2.5,5,6,2.5,31,1,7,8,13,63,2.5,5,1,44,2.5,7,1.5,28,2.5,9,32,297
