"","id","nhood","hour","month","reason","resident","age","male","race","citation"
"2775",2775,"5",11,"Feb","mech/reg",1,"40+",1,"B",0
"2776",2776,"6",2,"Jan","MV danger",0,"30-39",1,"H",1
"2777",2777,"1",9,"Jan","MV nodanger",1,"40+",0,"A",1
"2778",2778,"4",13,"Feb","MV nodanger",0,"40+",1,"B",1
"2779",2779,"7",6,"Jan","MV danger",0,"40+",1,"B",1
"2780",2780,"4",2,"Feb","MV danger",0,"40+",1,"A",1
"2781",2781,"6",9,"Jan","MV nodanger",0,"18-29",1,"B",1
"2782",2782,"5",9,"Feb","MV danger",1,"18-29",0,"W",1
"2783",2783,"2",3,"Jan","MV nodanger",0,"18-29",1,"B",1
"2784",2784,"1",21,"Feb","MV nodanger",1,"40+",0,"B",1
"2785",2785,"2",17,"Feb","MV danger",1,"40+",1,"B",1
"2786",2786,"2",16,"Mar","mech/reg",0,"40+",1,"B",1
"2787",2787,"6",0,"Feb","MV danger",0,"18-29",1,"W",1
"2788",2788,"6",9,"Jan","MV nodanger",0,"18-29",1,"W",1
"2789",2789,"4",13,"Feb","MV nodanger",1,"40+",1,"B",1
"2790",2790,"5",23,"Feb","MV nodanger",1,"40+",0,"W",1
"2791",2791,"1",21,"Jan","MV danger",1,"40+",0,"B",0
"2792",2792,"3",12,"Jan","MV danger",0,"18-29",1,"A",1
"2793",2793,"2",3,"Jan","mech/reg",0,"18-29",1,"B",0
"2794",2794,"7",13,"Mar","MV nodanger",1,"30-39",1,"H",0
"2795",2795,"6",15,"Feb","MV danger",1,"18-29",0,"W",1
"2796",2796,"4",3,"Jan","MV nodanger",1,"40+",1,"B",0
"2797",2797,"1",14,"Jan","MV danger",0,"40+",0,"A",1
"2798",2798,"4",6,"Jan","MV nodanger",1,"18-29",0,"B",0
"2799",2799,"3",3,"Mar","MV nodanger",1,"18-29",1,"B",0
"2800",2800,"1",7,"Jan","MV nodanger",1,"40+",1,"B",0
"2801",2801,"6",4,"Feb","MV danger",1,"40+",1,"B",0
"2802",2802,"1",8,"Feb","MV nodanger",0,"18-29",1,"B",1
"2803",2803,"5",2,"Feb","MV nodanger",0,"18-29",1,"B",0
"2804",2804,"3",20,"Feb","mech/reg",0,"18-29",1,"H",1
"2805",2805,"1",3,"Jan","MV danger",1,"30-39",0,"B",1
"2806",2806,"3",13,"Jan","MV danger",0,"18-29",1,"B",1
"2807",2807,"3",7,"Feb","MV nodanger",0,"18-29",1,"W",1
"2808",2808,"4",11,"Feb","MV danger",0,"40+",1,"W",1
"2809",2809,"3",11,"Feb","mech/reg",0,"40+",1,"W",1
"2810",2810,"6",20,"Jan","MV nodanger",1,"under 18",0,"W",1
"2811",2811,"1",2,"Jan","MV nodanger",1,"18-29",0,"B",0
"2812",2812,"4",0,"Jan","MV nodanger",1,"40+",1,"H",1
"2813",2813,"1",17,"Feb","MV danger",0,"under 18",1,"W",1
"2814",2814,"5",7,"Feb","MV nodanger",0,"40+",1,"W",1
"2815",2815,"6",20,"Jan","MV danger",1,"18-29",0,"B",1
"2816",2816,"1",19,"Jan","MV nodanger",1,"18-29",1,"B",1
"2817",2817,"5",8,"Jan","MV danger",0,"under 18",0,"W",1
"2818",2818,"4",14,"Jan","MV nodanger",0,"30-39",0,"B",1
"2819",2819,"2",3,"Feb","MV nodanger",0,"18-29",1,"B",1
"2820",2820,"3",19,"Feb","MV nodanger",0,"18-29",0,"B",1
"2821",2821,"3",20,"Feb","MV danger",0,"18-29",1,"W",0
"2822",2822,"1",21,"Feb","MV nodanger",0,"18-29",1,"B",1
"2823",2823,"4",23,"Feb","MV nodanger",1,"18-29",1,"B",1
"2824",2824,"5",13,"Feb","MV nodanger",0,"under 18",1,"B",0
"2825",2825,"1",11,"Jan","MV danger",1,"30-39",1,"H",1
"2826",2826,"6",8,"Jan","MV danger",0,"30-39",0,"B",1
"2827",2827,"2",19,"Jan","mech/reg",0,"18-29",1,"B",1
"2828",2828,"7",2,"Feb","MV danger",1,"40+",1,"W",0
"2829",2829,"6",3,"Jan","MV nodanger",0,"18-29",1,"B",1
"2830",2830,"5",12,"Feb","MV nodanger",0,"40+",1,"W",1
"2831",2831,"2",1,"Feb","MV danger",1,"30-39",1,"B",1
"2832",2832,"3",9,"Jan","mech/reg",1,"40+",1,"W",1
"2833",2833,"2",22,"Feb","MV danger",0,"40+",1,"B",1
"2834",2834,"2",2,"Feb","MV nodanger",1,"40+",1,"B",0
"2835",2835,"3",21,"Feb","MV nodanger",0,"18-29",1,"H",1
"2836",2836,"4",23,"Jan","mech/reg",0,"40+",0,"H",0
"2837",2837,"5",20,"Jan","mech/reg",0,"30-39",1,"B",1
"2838",2838,"1",10,"Feb","MV nodanger",0,"40+",0,"B",1
"2839",2839,"4",22,"Feb","MV danger",1,"18-29",1,"H",1
"2840",2840,"5",4,"Feb","mech/reg",0,"18-29",1,"B",0
"2841",2841,"7",5,"Jan","MV nodanger",0,"18-29",1,"B",0
"2842",2842,"1",15,"Feb","MV nodanger",1,"18-29",1,"B",0
"2843",2843,"2",21,"Feb","MV nodanger",1,"18-29",1,"B",0
"2844",2844,"5",15,"Jan","MV nodanger",0,"30-39",1,"B",1
"2845",2845,"3",15,"Jan","MV danger",1,"under 18",1,"W",1
"2846",2846,"6",8,"Jan","MV nodanger",0,"18-29",1,"W",1
"2847",2847,"6",13,"Jan","mech/reg",0,"18-29",1,"A",1
"2848",2848,"2",17,"Jan","MV nodanger",1,"40+",1,"B",1
"2849",2849,"1",6,"Feb","MV nodanger",1,"18-29",0,"B",1
"2850",2850,"3",21,"Feb","MV danger",1,"40+",1,"W",1
"2851",2851,"6",15,"Feb","MV danger",1,"40+",1,"W",1
"2852",2852,"1",2,"Jan","MV danger",1,"30-39",1,"A",0
"2853",2853,"4",2,"Jan","MV danger",1,"40+",1,"B",1
"2854",2854,"4",9,"Jan","MV nodanger",0,"30-39",1,"H",1
"2855",2855,"7",21,"Jan","MV nodanger",1,"18-29",1,"H",0
"2856",2856,"7",9,"Feb","MV nodanger",1,"18-29",1,"B",1
"2857",2857,"7",10,"Jan","mech/reg",0,"30-39",1,"H",0
"2858",2858,"7",7,"Jan","MV nodanger",0,"40+",1,"W",0
"2859",2859,"2",8,"Feb","mech/reg",0,"40+",0,"B",1
"2860",2860,"2",16,"Feb","MV nodanger",1,"40+",1,"B",1
"2861",2861,"2",3,"Feb","mech/reg",1,"18-29",0,"B",0
"2862",2862,"6",3,"Feb","MV danger",0,"18-29",1,"A",0
"2863",2863,"3",20,"Feb","MV nodanger",1,"18-29",1,"B",0
"2864",2864,"3",6,"Feb","MV nodanger",0,"30-39",1,"B",0
"2865",2865,"7",8,"Jan","MV nodanger",1,"18-29",1,"A",1
"2866",2866,"7",10,"Jan","MV nodanger",0,"18-29",1,"A",1
"2867",2867,"6",11,"Jan","MV nodanger",0,"18-29",1,"W",1
"2868",2868,"4",17,"Feb","MV nodanger",0,"18-29",0,"H",1
"2869",2869,"6",0,"Feb","MV nodanger",0,"40+",1,"B",0
"2870",2870,"6",22,"Mar","MV nodanger",0,"18-29",1,"B",0
"2871",2871,"3",2,"Feb","MV nodanger",1,"18-29",1,"A",0
"2872",2872,"3",1,"Jan","MV nodanger",0,"18-29",1,"B",0
"2873",2873,"1",18,"Jan","MV nodanger",1,"40+",0,"A",0
"2874",2874,"5",23,"Feb","mech/reg",0,"30-39",1,"B",0
"2875",2875,"6",20,"Jan","mech/reg",0,"40+",1,"A",0
"2876",2876,"2",7,"Feb","MV danger",0,"30-39",0,"B",1
"2877",2877,"3",6,"Jan","MV danger",1,"18-29",1,"B",1
"2878",2878,"7",20,"Feb","MV nodanger",1,"30-39",0,"W",1
"2879",2879,"7",19,"Jan","MV nodanger",1,"30-39",0,"B",1
"2880",2880,"2",9,"Feb","mech/reg",1,"18-29",1,"B",1
"2881",2881,"4",8,"Feb","mech/reg",1,"40+",1,"H",0
"2882",2882,"6",19,"Feb","MV danger",0,"30-39",1,"B",1
"2883",2883,"2",8,"Feb","mech/reg",1,"under 18",1,"B",0
"2884",2884,"5",5,"Jan","mech/reg",1,"30-39",0,"B",0
"2885",2885,"7",6,"Jan","MV nodanger",0,"30-39",0,"B",0
"2886",2886,"4",14,"Feb","mech/reg",0,"18-29",1,"B",0
"2887",2887,"3",18,"Jan","MV nodanger",0,"30-39",0,"W",0
"2888",2888,"4",13,"Feb","MV danger",1,"18-29",1,"B",1
"2889",2889,"5",15,"Jan","mech/reg",0,"18-29",1,"B",1
"2890",2890,"3",7,"Feb","MV nodanger",1,"40+",1,"B",0
"2891",2891,"4",10,"Jan","MV nodanger",1,"18-29",0,"B",1
"2892",2892,"3",23,"Feb","MV nodanger",0,"40+",0,"W",1
"2893",2893,"3",7,"Feb","MV nodanger",0,"18-29",1,"A",1
"2894",2894,"6",13,"Jan","MV danger",0,"18-29",1,"A",1
"2895",2895,"1",19,"Feb","MV nodanger",1,"18-29",1,"A",0
"2896",2896,"1",15,"Feb","MV nodanger",0,"40+",0,"B",1
"2897",2897,"2",4,"Jan","mech/reg",1,"18-29",0,"B",0
"2898",2898,"1",4,"Jan","MV nodanger",0,"18-29",1,"A",0
"2899",2899,"2",13,"Feb","MV danger",1,"40+",1,"B",1
"2900",2900,"6",3,"Feb","MV danger",0,"40+",1,"B",0
"2901",2901,"3",14,"Feb","mech/reg",1,"30-39",1,"B",1
"2902",2902,"7",19,"Jan","MV nodanger",1,"40+",1,"W",1
"2903",2903,"6",10,"Feb","mech/reg",0,"40+",0,"B",1
"2904",2904,"4",6,"Feb","mech/reg",0,"18-29",0,"B",0
"2905",2905,"7",3,"Feb","MV danger",0,"40+",1,"W",1
"2906",2906,"7",17,"Jan","MV nodanger",0,"30-39",1,"H",0
"2907",2907,"3",3,"Jan","MV danger",1,"30-39",1,"W",1
"2908",2908,"7",23,"Feb","MV nodanger",1,"40+",1,"B",1
"2909",2909,"5",17,"Jan","MV nodanger",0,"18-29",1,"B",0
"2910",2910,"1",6,"Feb","MV nodanger",0,"18-29",1,"B",0
"2911",2911,"5",10,"Feb","mech/reg",0,"under 18",1,"B",0
"2912",2912,"6",16,"Feb","mech/reg",0,"30-39",1,"W",1
"2913",2913,"4",1,"Jan","MV nodanger",0,"18-29",1,"B",0
"2914",2914,"7",9,"Feb","MV nodanger",1,"40+",0,"W",1
"2915",2915,"3",14,"Feb","mech/reg",0,"18-29",1,"B",1
"2916",2916,"1",4,"Jan","MV nodanger",0,"40+",1,"B",0
"2917",2917,"4",7,"Feb","mech/reg",1,"18-29",1,"B",1
"2918",2918,"6",7,"Jan","MV nodanger",1,"18-29",1,"B",1
"2919",2919,"6",20,"Feb","MV nodanger",1,"30-39",1,"B",0
"2920",2920,"5",9,"Jan","MV nodanger",0,"18-29",1,"W",1
"2921",2921,"4",3,"Jan","MV nodanger",1,"40+",0,"A",0
"2922",2922,"5",5,"Jan","MV nodanger",0,"18-29",1,"B",1
"2923",2923,"1",21,"Jan","MV nodanger",0,"18-29",0,"B",0
"2924",2924,"5",23,"Jan","mech/reg",1,"18-29",1,"B",0
"2925",2925,"5",3,"Jan","MV danger",0,"30-39",1,"B",0
"2926",2926,"1",1,"Jan","MV nodanger",0,"30-39",1,"B",1
"2927",2927,"6",1,"Feb","mech/reg",1,"40+",1,"B",1
"2928",2928,"3",13,"Jan","MV nodanger",1,"18-29",1,"W",0
"2929",2929,"5",13,"Jan","MV danger",1,"30-39",1,"W",1
"2930",2930,"7",19,"Jan","MV danger",0,"40+",0,"H",1
"2931",2931,"7",6,"Feb","MV danger",0,"40+",1,"B",1
"2932",2932,"7",23,"Feb","mech/reg",0,"18-29",0,"B",0
"2933",2933,"3",17,"Jan","MV nodanger",0,"40+",1,"W",0
"2934",2934,"2",6,"Feb","MV danger",0,"18-29",0,"B",0
"2935",2935,"6",7,"Feb","MV danger",0,"18-29",1,"W",1
"2936",2936,"2",18,"Jan","mech/reg",0,"40+",1,"B",1
"2937",2937,"5",8,"Jan","MV danger",1,"18-29",1,"B",1
"2938",2938,"1",6,"Feb","MV nodanger",1,"18-29",1,"B",0
"2939",2939,"4",13,"Feb","MV danger",1,"30-39",1,"H",1
"2940",2940,"6",12,"Feb","mech/reg",1,"18-29",1,"B",1
"2941",2941,"1",22,"Feb","MV nodanger",1,"40+",1,"B",1
"2942",2942,"2",3,"Jan","mech/reg",1,"18-29",0,"B",1
"2943",2943,"5",2,"Feb","MV danger",0,"18-29",1,"B",1
"2944",2944,"2",7,"Jan","mech/reg",0,"30-39",1,"B",1
"2945",2945,"1",21,"Jan","MV nodanger",1,"40+",1,"B",0
"2946",2946,"7",15,"Feb","MV nodanger",1,"40+",1,"B",1
"2947",2947,"3",15,"Jan","MV danger",0,"18-29",0,"W",1
"2948",2948,"1",17,"Feb","MV nodanger",1,"18-29",1,"W",1
"2949",2949,"4",18,"Jan","mech/reg",0,"18-29",1,"A",1
"2950",2950,"7",8,"Jan","mech/reg",1,"18-29",1,"B",1
"2951",2951,"7",4,"Feb","MV danger",0,"30-39",1,"B",1
"2952",2952,"4",13,"Feb","MV danger",0,"40+",1,"W",1
"2953",2953,"1",18,"Feb","MV nodanger",1,"18-29",0,"B",0
"2954",2954,"2",4,"Feb","MV danger",1,"18-29",1,"B",0
"2955",2955,"6",22,"Feb","MV nodanger",0,"40+",1,"W",0
"2956",2956,"5",10,"Jan","MV danger",1,"40+",1,"W",1
"2957",2957,"2",10,"Feb","MV danger",1,"40+",1,"B",1
"2958",2958,"5",8,"Feb","MV danger",0,"30-39",1,"B",1
"2959",2959,"5",14,"Feb","MV danger",1,"40+",1,"B",1
"2960",2960,"7",20,"Jan","mech/reg",0,"40+",1,"W",1
"2961",2961,"2",1,"Jan","MV danger",0,"18-29",1,"B",0
"2962",2962,"5",10,"Feb","MV nodanger",1,"18-29",0,"B",0
"2963",2963,"4",1,"Jan","MV nodanger",1,"18-29",1,"B",0
"2964",2964,"4",0,"Feb","MV nodanger",1,"18-29",0,"A",1
"2965",2965,"5",17,"Jan","MV danger",1,"18-29",1,"W",1
"2966",2966,"7",1,"Feb","MV danger",0,"40+",1,"B",1
"2967",2967,"4",5,"Jan","mech/reg",0,"18-29",1,"B",1
"2968",2968,"4",9,"Jan","MV nodanger",1,"18-29",0,"H",0
"2969",2969,"1",21,"Feb","MV nodanger",1,"18-29",1,"A",1
"2970",2970,"5",6,"Feb","mech/reg",1,"30-39",1,"W",1
"2971",2971,"3",3,"Feb","MV nodanger",0,"40+",1,"B",0
"2972",2972,"6",20,"Jan","MV nodanger",0,"18-29",0,"B",1
"2973",2973,"4",3,"Feb","mech/reg",1,"18-29",1,"H",0
"2974",2974,"7",18,"Feb","MV nodanger",1,"40+",1,"B",0
"2975",2975,"7",5,"Jan","MV danger",1,"30-39",1,"B",0
"2976",2976,"3",6,"Jan","MV nodanger",1,"18-29",1,"B",0
"2977",2977,"5",1,"Jan","MV nodanger",0,"30-39",1,"B",1
"2978",2978,"7",9,"Feb","MV nodanger",0,"18-29",1,"A",1
"2979",2979,"2",2,"Feb","mech/reg",0,"18-29",1,"B",0
"2980",2980,"5",10,"Jan","MV nodanger",1,"40+",0,"B",1
"2981",2981,"1",10,"Feb","MV danger",1,"18-29",1,"B",1
"2982",2982,"1",3,"Jan","MV nodanger",1,"under 18",1,"H",1
"2983",2983,"6",9,"Jan","MV nodanger",1,"18-29",0,"B",1
"2984",2984,"6",3,"Jan","MV danger",1,"40+",1,"B",0
"2985",2985,"5",14,"Feb","MV nodanger",0,"30-39",1,"B",1
"2986",2986,"3",19,"Feb","MV nodanger",1,"18-29",1,"W",1
"2987",2987,"4",12,"Feb","MV nodanger",0,"30-39",0,"B",1
"2988",2988,"4",14,"Jan","MV nodanger",0,"30-39",1,"B",1
"2989",2989,"4",6,"Jan","MV danger",1,"18-29",1,"H",1
"2990",2990,"2",9,"Jan","MV nodanger",0,"30-39",1,"B",1
"2991",2991,"6",17,"Jan","mech/reg",1,"18-29",1,"A",1
"2992",2992,"4",10,"Jan","MV danger",1,"18-29",1,"H",1
"2993",2993,"3",21,"Feb","mech/reg",1,"40+",0,"W",1
"2994",2994,"7",16,"Jan","MV nodanger",0,"under 18",0,"B",0
"2995",2995,"6",5,"Feb","MV nodanger",0,"18-29",1,"W",1
"2996",2996,"7",14,"Jan","mech/reg",1,"40+",0,"B",0
"2997",2997,"6",6,"Feb","MV nodanger",0,"18-29",1,"B",0
"2998",2998,"5",18,"Feb","mech/reg",0,"18-29",1,"B",0
"2999",2999,"3",1,"Jan","MV danger",1,"30-39",1,"B",1
"3000",3000,"2",21,"Feb","MV nodanger",1,"30-39",1,"H",0
"3001",3001,"3",11,"Feb","MV nodanger",0,"40+",1,"W",0
"3002",3002,"5",18,"Jan","MV danger",0,"40+",0,"B",0
"3003",3003,"3",7,"Feb","mech/reg",0,"18-29",1,"B",0
"3004",3004,"1",21,"Jan","MV nodanger",0,"18-29",1,"B",0
"3005",3005,"6",16,"Jan","MV nodanger",0,"18-29",0,"H",1
"3006",3006,"2",14,"Feb","MV danger",0,"30-39",1,"B",1
"3007",3007,"2",5,"Jan","MV nodanger",0,"30-39",1,"B",1
"3008",3008,"6",20,"Feb","mech/reg",0,"40+",1,"H",1
"3009",3009,"1",4,"Feb","MV nodanger",0,"30-39",1,"B",1
"3010",3010,"3",22,"Feb","MV danger",1,"30-39",1,"B",1
"3011",3011,"3",1,"Feb","mech/reg",1,"30-39",1,"B",1
"3012",3012,"7",6,"Feb","MV danger",1,"18-29",0,"A",1
"3013",3013,"6",11,"Jan","mech/reg",1,"under 18",0,"W",1
"3014",3014,"2",4,"Feb","MV nodanger",1,"40+",1,"B",0
"3015",3015,"2",20,"Mar","MV nodanger",0,"18-29",1,"B",0
"3016",3016,"2",2,"Feb","MV nodanger",1,"30-39",0,"B",1
"3017",3017,"2",14,"Jan","MV nodanger",1,"30-39",1,"B",1
"3018",3018,"6",18,"Jan","MV nodanger",1,"18-29",0,"A",1
"3019",3019,"4",2,"Jan","MV danger",0,"40+",1,"B",1
"3020",3020,"3",18,"Feb","MV nodanger",1,"18-29",1,"W",1
"3021",3021,"1",12,"Feb","MV danger",1,"40+",1,"B",1
"3022",3022,"3",14,"Feb","MV danger",1,"18-29",1,"H",1
"3023",3023,"5",21,"Jan","MV nodanger",0,"40+",1,"B",0
"3024",3024,"6",9,"Feb","MV danger",0,"18-29",0,"W",1
"3025",3025,"4",15,"Feb","MV nodanger",0,"40+",1,"A",1
"3026",3026,"5",7,"Jan","MV nodanger",1,"18-29",1,"B",0
"3027",3027,"1",21,"Jan","MV nodanger",0,"40+",1,"B",0
"3028",3028,"7",17,"Feb","mech/reg",0,"18-29",1,"B",1
"3029",3029,"3",15,"Jan","mech/reg",1,"40+",0,"A",1
"3030",3030,"3",23,"Feb","mech/reg",1,"30-39",1,"W",0
"3031",3031,"4",14,"Feb","MV danger",1,"18-29",0,"A",1
"3032",3032,"6",3,"Feb","MV nodanger",1,"40+",0,"B",0
"3033",3033,"1",7,"Feb","MV nodanger",0,"30-39",1,"B",1
"3034",3034,"1",9,"Feb","MV nodanger",1,"18-29",0,"B",1
"3035",3035,"6",9,"Feb","MV nodanger",1,"40+",0,"W",0
"3036",3036,"2",11,"Feb","MV nodanger",1,"30-39",0,"B",1
"3037",3037,"5",1,"Jan","MV nodanger",0,"30-39",0,"B",0
"3038",3038,"1",2,"Jan","MV nodanger",1,"40+",0,"B",1
"3039",3039,"7",6,"Feb","MV danger",0,"40+",1,"H",1
"3040",3040,"3",7,"Jan","MV nodanger",1,"40+",1,"W",0
"3041",3041,"5",19,"Jan","MV danger",0,"18-29",0,"W",0
"3042",3042,"5",22,"Jan","MV nodanger",1,"under 18",1,"B",0
"3043",3043,"4",6,"Jan","MV danger",1,"40+",1,"H",1
"3044",3044,"2",9,"Jan","MV danger",0,"40+",1,"B",1
"3045",3045,"2",23,"Feb","mech/reg",1,"18-29",1,"B",0
"3046",3046,"2",18,"Jan","MV danger",1,"18-29",1,"B",1
"3047",3047,"3",21,"Jan","MV nodanger",1,"40+",0,"W",0
"3048",3048,"2",21,"Jan","MV nodanger",1,"40+",1,"B",1
"3049",3049,"3",14,"Feb","MV nodanger",0,"18-29",1,"W",1
"3050",3050,"2",16,"Feb","MV nodanger",0,"40+",0,"H",0
"3051",3051,"3",13,"Feb","MV danger",0,"18-29",1,"A",1
"3052",3052,"1",15,"Feb","MV danger",1,"18-29",0,"H",0
"3053",3053,"5",5,"Jan","MV nodanger",1,"18-29",0,"B",1
"3054",3054,"6",15,"Jan","MV nodanger",1,"30-39",1,"A",1
"3055",3055,"6",4,"Feb","MV nodanger",1,"18-29",0,"W",0
"3056",3056,"1",5,"Feb","MV nodanger",0,"40+",1,"W",1
"3057",3057,"3",18,"Feb","MV nodanger",0,"18-29",1,"A",0
"3058",3058,"6",11,"Feb","MV nodanger",1,"40+",1,"H",1
"3059",3059,"2",11,"Jan","MV nodanger",0,"18-29",1,"B",1
"3060",3060,"2",22,"Jan","MV nodanger",0,"18-29",1,"B",1
"3061",3061,"7",2,"Feb","MV danger",1,"18-29",1,"B",1
"3062",3062,"3",12,"Jan","mech/reg",1,"30-39",1,"B",0
"3063",3063,"3",3,"Feb","MV nodanger",0,"40+",1,"B",1
"3064",3064,"7",15,"Jan","mech/reg",1,"18-29",1,"A",0
"3065",3065,"3",2,"Jan","mech/reg",1,"30-39",1,"W",0
"3066",3066,"7",23,"Feb","MV danger",1,"40+",1,"B",0
"3067",3067,"4",8,"Jan","MV nodanger",1,"30-39",1,"A",0
"3068",3068,"2",5,"Feb","MV nodanger",1,"18-29",0,"B",1
"3069",3069,"4",5,"Feb","MV nodanger",0,"40+",1,"W",1
"3070",3070,"6",2,"Jan","MV nodanger",0,"30-39",1,"W",1
"3071",3071,"2",3,"Jan","MV nodanger",0,"under 18",1,"B",0
"3072",3072,"3",18,"Jan","MV danger",0,"18-29",1,"W",1
"3073",3073,"4",1,"Jan","MV danger",1,"30-39",1,"H",1
"3074",3074,"5",2,"Feb","MV nodanger",1,"40+",0,"B",0
"3075",3075,"4",9,"Jan","MV danger",1,"30-39",1,"B",1
"3076",3076,"6",17,"Feb","MV nodanger",0,"40+",1,"W",1
"3077",3077,"5",0,"Jan","mech/reg",1,"30-39",1,"B",1
"3078",3078,"3",19,"Jan","mech/reg",1,"30-39",1,"W",0
"3079",3079,"3",6,"Feb","MV nodanger",0,"30-39",1,"B",0
"3080",3080,"1",22,"Feb","MV nodanger",0,"18-29",1,"B",1
"3081",3081,"7",8,"Jan","MV danger",1,"30-39",1,"H",1
"3082",3082,"4",14,"Jan","mech/reg",0,"18-29",1,"A",1
"3083",3083,"6",14,"Jan","MV danger",0,"40+",1,"A",1
"3084",3084,"7",2,"Feb","mech/reg",0,"18-29",0,"B",0
"3085",3085,"7",7,"Feb","MV nodanger",0,"18-29",1,"A",0
"3086",3086,"1",14,"Jan","mech/reg",0,"30-39",0,"B",1
"3087",3087,"1",5,"Feb","MV nodanger",1,"18-29",1,"B",1
"3088",3088,"4",15,"Jan","mech/reg",1,"18-29",1,"H",1
"3089",3089,"7",8,"Feb","MV nodanger",1,"18-29",0,"A",1
"3090",3090,"2",17,"Jan","mech/reg",1,"30-39",1,"B",1
"3091",3091,"1",21,"Feb","mech/reg",0,"18-29",1,"H",1
"3092",3092,"1",2,"Jan","MV danger",1,"30-39",0,"B",1
"3093",3093,"5",16,"Jan","MV nodanger",0,"40+",1,"B",0
"3094",3094,"7",1,"Feb","MV nodanger",1,"40+",0,"H",1
"3095",3095,"2",23,"Feb","MV danger",1,"40+",1,"H",1
"3096",3096,"4",1,"Feb","MV nodanger",0,"18-29",1,"A",0
"3097",3097,"3",4,"Jan","MV nodanger",1,"40+",1,"W",0
"3098",3098,"4",12,"Jan","MV nodanger",1,"30-39",1,"B",1
"3099",3099,"4",3,"Jan","MV nodanger",0,"30-39",0,"B",1
"3100",3100,"6",0,"Feb","MV nodanger",1,"18-29",0,"W",0
"3101",3101,"7",4,"Jan","mech/reg",0,"30-39",1,"B",1
"3102",3102,"2",15,"Feb","MV nodanger",1,"40+",0,"B",1
"3103",3103,"2",19,"Jan","MV nodanger",0,"40+",1,"B",1
"3104",3104,"5",6,"Feb","MV nodanger",0,"40+",1,"B",1
"3105",3105,"5",21,"Jan","MV danger",0,"18-29",1,"B",0
"3106",3106,"7",12,"Feb","MV danger",1,"30-39",1,"W",1
"3107",3107,"2",23,"Jan","MV nodanger",0,"18-29",1,"B",1
"3108",3108,"2",15,"Feb","MV nodanger",1,"18-29",1,"H",0
"3109",3109,"4",11,"Jan","mech/reg",1,"18-29",1,"B",1
"3110",3110,"7",3,"Jan","MV nodanger",1,"18-29",1,"A",0
"3111",3111,"7",4,"Jan","MV nodanger",0,"30-39",1,"H",0
"3112",3112,"7",2,"Jan","MV nodanger",0,"18-29",1,"A",1
"3113",3113,"6",4,"Jan","MV nodanger",0,"18-29",0,"A",1
"3114",3114,"1",21,"Jan","mech/reg",1,"40+",1,"A",1
"3115",3115,"2",11,"Jan","MV danger",0,"40+",1,"B",1
"3116",3116,"3",15,"Feb","MV nodanger",0,"18-29",1,"A",1
"3117",3117,"4",14,"Jan","MV nodanger",1,"40+",1,"H",1
"3118",3118,"7",3,"Feb","MV danger",1,"40+",1,"B",0
"3119",3119,"1",11,"Jan","MV danger",0,"18-29",1,"A",1
"3120",3120,"4",20,"Feb","MV danger",1,"18-29",1,"H",1
"3121",3121,"6",10,"Jan","MV nodanger",1,"40+",1,"B",1
"3122",3122,"3",1,"Feb","MV nodanger",0,"18-29",1,"A",0
"3123",3123,"3",23,"Feb","MV nodanger",1,"30-39",1,"B",0
"3124",3124,"5",12,"Jan","MV nodanger",1,"under 18",1,"B",1
"3125",3125,"6",8,"Jan","MV danger",1,"40+",1,"W",1
"3126",3126,"3",21,"Feb","MV nodanger",0,"under 18",1,"B",0
"3127",3127,"2",19,"Jan","mech/reg",1,"18-29",1,"H",0
"3128",3128,"2",19,"Feb","MV danger",1,"40+",1,"H",1
"3129",3129,"1",6,"Jan","MV nodanger",1,"18-29",1,"B",1
"3130",3130,"1",23,"Jan","mech/reg",1,"18-29",1,"A",0
"3131",3131,"2",20,"Feb","MV danger",1,"40+",1,"B",1
"3132",3132,"1",16,"Feb","MV nodanger",0,"30-39",1,"W",1
"3133",3133,"2",11,"Jan","mech/reg",1,"under 18",0,"B",1
"3134",3134,"1",8,"Jan","MV nodanger",1,"18-29",1,"W",1
"3135",3135,"6",15,"Jan","mech/reg",0,"18-29",0,"B",1
"3136",3136,"3",12,"Jan","mech/reg",0,"40+",0,"W",1
"3137",3137,"4",7,"Jan","mech/reg",0,"40+",1,"H",1
"3138",3138,"5",3,"Jan","MV nodanger",1,"30-39",0,"W",1
"3139",3139,"5",15,"Feb","MV nodanger",0,"18-29",1,"B",0
"3140",3140,"3",23,"Jan","MV danger",0,"40+",1,"B",1
"3141",3141,"7",16,"Jan","mech/reg",0,"40+",1,"B",0
"3142",3142,"2",5,"Jan","MV nodanger",1,"18-29",1,"B",0
"3143",3143,"2",21,"Feb","mech/reg",1,"18-29",1,"B",0
"3144",3144,"3",13,"Feb","MV nodanger",0,"under 18",1,"W",1
"3145",3145,"2",22,"Feb","MV nodanger",1,"40+",1,"B",1
"3146",3146,"3",4,"Feb","MV danger",0,"40+",0,"W",1
"3147",3147,"5",5,"Feb","MV nodanger",1,"18-29",1,"H",0
"3148",3148,"2",14,"Feb","MV nodanger",1,"30-39",1,"B",1
"3149",3149,"7",20,"Jan","MV nodanger",0,"40+",1,"B",0
"3150",3150,"1",21,"Feb","mech/reg",0,"under 18",1,"B",0
"3151",3151,"5",13,"Feb","MV nodanger",0,"40+",0,"W",1
"3152",3152,"7",6,"Feb","MV nodanger",1,"30-39",1,"H",1
