"Package","Item","Title","csv","doc"
"MASS","menarche","Age of Menarche in Warsaw",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/menarche.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/menarche.html">DOC</a>
"MASS","michelson","Michelson's Speed of Light Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/michelson.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/michelson.html">DOC</a>
"MASS","minn38","Minnesota High School Graduates of 1938",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/minn38.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/minn38.html">DOC</a>
"MASS","motors","Accelerated Life Testing of Motorettes",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/motors.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/motors.html">DOC</a>
"MASS","muscle","Effect of Calcium Chloride on Muscle Contraction in Rat Hearts",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/muscle.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/muscle.html">DOC</a>
"MASS","newcomb","Newcomb's Measurements of the Passage Time of Light",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/newcomb.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/newcomb.html">DOC</a>
"MASS","nlschools","Eighth-Grade Pupils in the Netherlands",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/nlschools.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/nlschools.html">DOC</a>
"MASS","npk","Classical N, P, K Factorial Experiment",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/npk.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/npk.html">DOC</a>
"MASS","npr1","US Naval Petroleum Reserve No. 1 data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/npr1.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/npr1.html">DOC</a>
"MASS","oats","Data from an Oats Field Trial",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/oats.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/oats.html">DOC</a>
"MASS","painters","The Painter's Data of de Piles",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/painters.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/painters.html">DOC</a>
"MASS","petrol","N. L. Prater's Petrol Refinery Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/petrol.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/petrol.html">DOC</a>
"MASS","quine","Absenteeism from School in Rural New South Wales",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/quine.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/quine.html">DOC</a>
"MASS","road","Road Accident Deaths in US States",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/road.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/road.html">DOC</a>
"MASS","rotifer","Numbers of Rotifers by Fluid Density",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/rotifer.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/rotifer.html">DOC</a>
"MASS","ships","Ships Damage Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/ships.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/ships.html">DOC</a>
"MASS","shrimp","Percentage of Shrimp in Shrimp Cocktail",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/shrimp.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/shrimp.html">DOC</a>
"MASS","shuttle","Space Shuttle Autolander Problem",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/shuttle.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/shuttle.html">DOC</a>
"MASS","snails","Snail Mortality Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/snails.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/snails.html">DOC</a>
"MASS","steam","The Saturated Steam Pressure Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/steam.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/steam.html">DOC</a>
"MASS","stormer","The Stormer Viscometer Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/stormer.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/stormer.html">DOC</a>
"MASS","survey","Student Survey Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/survey.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/survey.html">DOC</a>
"MASS","synth.te","Synthetic Classification Problem",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/synth.te.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/synth.te.html">DOC</a>
"MASS","synth.tr","Synthetic Classification Problem",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/synth.tr.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/synth.tr.html">DOC</a>
"MASS","topo","Spatial Topographic Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/topo.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/topo.html">DOC</a>
"MASS","waders","Counts of Waders at 15 Sites in South Africa",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/waders.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/waders.html">DOC</a>
"MASS","whiteside","House Insulation: Whiteside's Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/whiteside.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/whiteside.html">DOC</a>
"MASS","wtloss","Weight Loss Data from an Obese Patient",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/MASS/wtloss.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/MASS/wtloss.html">DOC</a>
"plm","Cigar","Cigarette Consumption",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/Cigar.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/Cigar.html">DOC</a>
"plm","Crime","Crime in North Carolina",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/Crime.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/Crime.html">DOC</a>
"plm","EmplUK","Employment and Wages in the United Kingdom",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/EmplUK.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/EmplUK.html">DOC</a>
"plm","Gasoline","Gasoline Consumption",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/Gasoline.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/Gasoline.html">DOC</a>
"plm","Grunfeld","Grunfeld's Investment Data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/Grunfeld.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/Grunfeld.html">DOC</a>
"plm","Hedonic","Hedonic Prices of Census Tracts in the Boston Area",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/Hedonic.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/Hedonic.html">DOC</a>
"plm","LaborSupply","Wages and Hours Worked",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/LaborSupply.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/LaborSupply.html">DOC</a>
"plm","Males","Wages and Education of Young Males",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/Males.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/Males.html">DOC</a>
"plm","Produc","US States Production",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/Produc.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/Produc.html">DOC</a>
"plm","Snmesp","Employment and Wages in Spain",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/Snmesp.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/Snmesp.html">DOC</a>
"plm","SumHes","The Penn World Table, v. 5",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/SumHes.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/SumHes.html">DOC</a>
"plm","Wages","Panel Data of Individual Wages",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plm/Wages.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plm/Wages.html">DOC</a>
"plyr","baseball","Yearly batting records for all major league baseball players",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/plyr/baseball.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/plyr/baseball.html">DOC</a>
"pscl","AustralianElectionPolling","Political opinion polls in Australia, 2004-07",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/AustralianElectionPolling.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/AustralianElectionPolling.html">DOC</a>
"pscl","AustralianElections","elections to Australian House of Representatives, 1949-2007",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/AustralianElections.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/AustralianElections.html">DOC</a>
"pscl","EfronMorris","Batting Averages for 18 major league baseball players, 1970",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/EfronMorris.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/EfronMorris.html">DOC</a>
"pscl","RockTheVote","Voter turnout experiment, using Rock The Vote ads",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/RockTheVote.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/RockTheVote.html">DOC</a>
"pscl","UKHouseOfCommons","1992 United Kingdom electoral returns",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/UKHouseOfCommons.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/UKHouseOfCommons.html">DOC</a>
"pscl","absentee","Absentee and Machine Ballots in Pennsylvania State Senate Races",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/absentee.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/absentee.html">DOC</a>
"pscl","admit","Applications to a Political Science PhD Program",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/admit.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/admit.html">DOC</a>
"pscl","bioChemists","article production by graduate students in biochemistry Ph.D. programs",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/bioChemists.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/bioChemists.html">DOC</a>
"pscl","ca2006","California Congressional Districts in 2006",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/ca2006.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/ca2006.html">DOC</a>
"pscl","iraqVote","U.S. Senate vote on the use of force against Iraq, 2002.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/iraqVote.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/iraqVote.html">DOC</a>
"pscl","politicalInformation","Interviewer ratings of respondent levels of political information",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/politicalInformation.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/politicalInformation.html">DOC</a>
"pscl","presidentialElections","elections for U.S. President, 1932-2012, by state",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/presidentialElections.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/presidentialElections.html">DOC</a>
"pscl","prussian","Prussian army horse kick data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/prussian.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/prussian.html">DOC</a>
"pscl","unionDensity","cross national rates of trade union density",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/unionDensity.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/unionDensity.html">DOC</a>
"pscl","vote92","Reports of voting in the 1992 U.S. Presidential election.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/pscl/vote92.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/pscl/vote92.html">DOC</a>
"reshape2","french_fries","Sensory data from a french fries experiment.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/reshape2/french_fries.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/reshape2/french_fries.html">DOC</a>
"reshape2","smiths","Demo data describing the Smiths.",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/reshape2/smiths.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/reshape2/smiths.html">DOC</a>
"reshape2","tips","Tipping data",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/reshape2/tips.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/reshape2/tips.html">DOC</a>
"rpart","car.test.frame","Automobile Data from 'Consumer Reports' 1990",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/rpart/car.test.frame.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/rpart/car.test.frame.html">DOC</a>
"rpart","car90","Automobile Data from 'Consumer Reports' 1990",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/rpart/car90.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/rpart/car90.html">DOC</a>
"rpart","cu.summary","Automobile Data from 'Consumer Reports' 1990",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/rpart/cu.summary.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/rpart/cu.summary.html">DOC</a>
"rpart","kyphosis","Data on Children who have had Corrective Spinal Surgery",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/rpart/kyphosis.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/rpart/kyphosis.html">DOC</a>
"rpart","solder","Soldering of Components on Printed-Circuit Boards",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/rpart/solder.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/rpart/solder.html">DOC</a>
"rpart","stagec","Stage C Prostate Cancer",<a href="http://smasongarrison.github.io/smasongarrison.github.io/csv/rpart/stagec.csv">CSV</a>,<a href="http://smasongarrison.github.io/smasongarrison.github.io/doc/rpart/stagec.html">DOC</a>
