"","year","pop","rgdppc","savrat","country","com","opec","name"
"2688",1969,60069,8974,31.4,125,0,0,"GERMANY WEST"
"2689",1970,60651,9425,32,125,0,0,"GERMANY WEST"
"2690",1971,61303,9585,31.2,125,0,0,"GERMANY WEST"
"2691",1972,61675,9906,30.8,125,0,0,"GERMANY WEST"
"2692",1973,61976,10315,30.7,125,0,0,"GERMANY WEST"
"2693",1974,62059,10211,27.2,125,0,0,"GERMANY WEST"
"2694",1975,61829,10094,25.2,125,0,0,"GERMANY WEST"
"2695",1976,61527,10712,27,125,0,0,"GERMANY WEST"
"2696",1977,61396,11032,26.2,125,0,0,"GERMANY WEST"
"2697",1978,61323,11375,26.2,125,0,0,"GERMANY WEST"
"2698",1979,61364,11886,28,125,0,0,"GERMANY WEST"
"2699",1980,61563,11920,27.1,125,0,0,"GERMANY WEST"
"2700",1981,61678,11806,24.6,125,0,0,"GERMANY WEST"
"2701",1982,61635,11666,23.4,125,0,0,"GERMANY WEST"
"2702",1983,61422,11956,24.5,125,0,0,"GERMANY WEST"
"2703",1984,61176,12302,24.3,125,0,0,"GERMANY WEST"
"2704",1985,61058,12535,23.5,125,0,0,"GERMANY WEST"
"2705",1960,8327,2093,21.2,126,0,0,"GREECE"
"2706",1961,8398,2318,23.6,126,0,0,"GREECE"
"2707",1962,8448,2337,23,126,0,0,"GREECE"
"2708",1963,8480,2581,24.5,126,0,0,"GREECE"
"2709",1964,8510,2800,28,126,0,0,"GREECE"
"2710",1965,8550,3067,29.5,126,0,0,"GREECE"
"2711",1966,8614,3187,26,126,0,0,"GREECE"
"2712",1967,8716,3322,25.2,126,0,0,"GREECE"
"2713",1968,8741,3557,26.3,126,0,0,"GREECE"
"2714",1969,8773,3904,29.7,126,0,0,"GREECE"
"2715",1970,8793,4224,30.3,126,0,0,"GREECE"
"2716",1971,8831,4506,30,126,0,0,"GREECE"
"2717",1972,8889,4869,30.7,126,0,0,"GREECE"
"2718",1973,8929,5208,36.4,126,0,0,"GREECE"
"2719",1974,8962,4967,29.2,126,0,0,"GREECE"
"2720",1975,9047,5201,27.2,126,0,0,"GREECE"
"2721",1976,9167,5418,26.3,126,0,0,"GREECE"
"2722",1977,9309,5518,25.8,126,0,0,"GREECE"
"2723",1978,9430,5791,26.2,126,0,0,"GREECE"
"2724",1979,9548,5896,27.9,126,0,0,"GREECE"
"2725",1980,9643,5901,26.3,126,0,0,"GREECE"
"2726",1981,9729,5903,22.4,126,0,0,"GREECE"
"2727",1982,9790,5971,20.6,126,0,0,"GREECE"
"2728",1983,9847,5935,20.4,126,0,0,"GREECE"
"2729",1984,9896,6007,19.1,126,0,0,"GREECE"
"2730",1985,9934,6224,20,126,0,0,"GREECE"
"2731",1960,176,4964,28.8,128,0,0,"ICELAND"
"2732",1961,179,4874,25.8,128,0,0,"ICELAND"
"2733",1962,182,5146,24.3,128,0,0,"ICELAND"
"2734",1963,185,5594,29,128,0,0,"ICELAND"
"2735",1964,190,5955,32.4,128,0,0,"ICELAND"
"2736",1965,194,6215,32.1,128,0,0,"ICELAND"
"2737",1966,197,6665,32.6,128,0,0,"ICELAND"
"2738",1967,199,6583,36.2,128,0,0,"ICELAND"
"2739",1968,201,6147,33.4,128,0,0,"ICELAND"
"2740",1969,203,6161,26.9,128,0,0,"ICELAND"
"2741",1970,204,6772,24.6,128,0,0,"ICELAND"
"2742",1971,206,7689,37.8,128,0,0,"ICELAND"
"2743",1972,209,7887,26.8,128,0,0,"ICELAND"
"2744",1973,212,8241,33.2,128,0,0,"ICELAND"
"2745",1974,215,8691,39.5,128,0,0,"ICELAND"
"2746",1975,218,8701,37,128,0,0,"ICELAND"
"2747",1976,220,9036,26.9,128,0,0,"ICELAND"
"2748",1977,222,9810,32.1,128,0,0,"ICELAND"
"2749",1978,224,10344,26.6,128,0,0,"ICELAND"
"2750",1979,226,10860,26.7,128,0,0,"ICELAND"
"2751",1980,228,11566,28.4,128,0,0,"ICELAND"
"2752",1981,231,11875,28.2,128,0,0,"ICELAND"
"2753",1982,234,11961,28.7,128,0,0,"ICELAND"
"2754",1983,237,11527,22.3,128,0,0,"ICELAND"
"2755",1984,239,11945,25.5,128,0,0,"ICELAND"
"2756",1985,241,12209,23.9,128,0,0,"ICELAND"
"2757",1960,2832,3311,17.2,129,0,0,"IRELAND"
"2758",1961,2818,3479,18.4,129,0,0,"IRELAND"
"2759",1962,2830,3615,20.4,129,0,0,"IRELAND"
"2760",1963,2850,3769,21.6,129,0,0,"IRELAND"
"2761",1964,2864,3927,23.5,129,0,0,"IRELAND"
"2762",1965,2876,4000,25.7,129,0,0,"IRELAND"
"2763",1966,2884,4005,23,129,0,0,"IRELAND"
"2764",1967,2900,4162,21.9,129,0,0,"IRELAND"
"2765",1968,2913,4510,24.8,129,0,0,"IRELAND"
"2766",1969,2926,4812,28.4,129,0,0,"IRELAND"
"2767",1970,2950,5015,26.5,129,0,0,"IRELAND"
"2768",1971,2978,5130,26.3,129,0,0,"IRELAND"
"2769",1972,3024,5391,28.4,129,0,0,"IRELAND"
"2770",1973,3073,5595,31.1,129,0,0,"IRELAND"
"2771",1974,3124,5711,29.8,129,0,0,"IRELAND"
"2772",1975,3177,5806,22.5,129,0,0,"IRELAND"
"2773",1976,3228,5836,25.8,129,0,0,"IRELAND"
"2774",1977,3272,6258,27.8,129,0,0,"IRELAND"
"2775",1978,3314,6641,28.5,129,0,0,"IRELAND"
"2776",1979,3368,6801,31.9,129,0,0,"IRELAND"
"2777",1980,3401,6823,26.7,129,0,0,"IRELAND"
"2778",1981,3443,6985,28.1,129,0,0,"IRELAND"
"2779",1982,3480,7033,29,129,0,0,"IRELAND"
"2780",1983,3504,6907,26.2,129,0,0,"IRELAND"
"2781",1984,3529,7122,25.3,129,0,0,"IRELAND"
"2782",1985,3540,7275,22.6,129,0,0,"IRELAND"
"2783",1960,50200,4564,33.8,130,0,0,"ITALY"
"2784",1961,50522,4919,34.9,130,0,0,"ITALY"
"2785",1962,50844,5208,35.5,130,0,0,"ITALY"
"2786",1963,51198,5498,35.7,130,0,0,"ITALY"
"2787",1964,51600,5579,32.6,130,0,0,"ITALY"
"2788",1965,51987,5691,29.2,130,0,0,"ITALY"
"2789",1966,52330,6009,28.8,130,0,0,"ITALY"
"2790",1967,52668,6418,30.1,130,0,0,"ITALY"
"2791",1968,52985,6776,30.6,130,0,0,"ITALY"
"2792",1969,53318,7174,31.4,130,0,0,"ITALY"
"2793",1970,53822,7568,31,130,0,0,"ITALY"
"2794",1971,54074,7603,29,130,0,0,"ITALY"
"2795",1972,54381,7731,28.6,130,0,0,"ITALY"
"2796",1973,54751,8275,30.3,130,0,0,"ITALY"
"2797",1974,55111,8669,30.6,130,0,0,"ITALY"
"2798",1975,55441,8282,25,130,0,0,"ITALY"
"2799",1976,55718,8809,27.2,130,0,0,"ITALY"
"2800",1977,55955,9016,25.4,130,0,0,"ITALY"
"2801",1978,56155,9284,24.9,130,0,0,"ITALY"
"2802",1979,56318,9831,25.2,130,0,0,"ITALY"
"2803",1980,56434,10323,27,130,0,0,"ITALY"
"2804",1981,56508,10285,24.4,130,0,0,"ITALY"
"2805",1982,56640,10262,23.9,130,0,0,"ITALY"
"2806",1983,56836,10297,22.9,130,0,0,"ITALY"
"2807",1984,57005,10561,24.3,130,0,0,"ITALY"
"2808",1985,57141,10808,24.1,130,0,0,"ITALY"
"2809",1960,315,7921,40.6,131,0,0,"LUXEMBOURG"
"2810",1961,319,8353,43.6,131,0,0,"LUXEMBOURG"
"2811",1962,323,8443,44.7,131,0,0,"LUXEMBOURG"
"2812",1963,326,7921,38.4,131,0,0,"LUXEMBOURG"
"2813",1964,330,7848,34,131,0,0,"LUXEMBOURG"
"2814",1965,333,8569,37.2,131,0,0,"LUXEMBOURG"
"2815",1966,335,8447,33.8,131,0,0,"LUXEMBOURG"
"2816",1967,335,7837,23.9,131,0,0,"LUXEMBOURG"
"2817",1968,337,8150,22.9,131,0,0,"LUXEMBOURG"
"2818",1969,339,9023,26,131,0,0,"LUXEMBOURG"
"2819",1970,340,9782,32.1,131,0,0,"LUXEMBOURG"
"2820",1971,345,9965,33.9,131,0,0,"LUXEMBOURG"
"2821",1972,348,10506,32.9,131,0,0,"LUXEMBOURG"
"2822",1973,353,11224,32.6,131,0,0,"LUXEMBOURG"
"2823",1974,357,11433,28,131,0,0,"LUXEMBOURG"
"2824",1975,361,10705,26.6,131,0,0,"LUXEMBOURG"
"2825",1976,362,10940,26.4,131,0,0,"LUXEMBOURG"
"2826",1977,362,10992,21.5,131,0,0,"LUXEMBOURG"
"2827",1978,362,11546,26.3,131,0,0,"LUXEMBOURG"
"2828",1979,364,11697,22.6,131,0,0,"LUXEMBOURG"
"2829",1980,365,11893,26.1,131,0,0,"LUXEMBOURG"
"2830",1981,366,11842,26.1,131,0,0,"LUXEMBOURG"
"2831",1982,366,11962,26.6,131,0,0,"LUXEMBOURG"
"2832",1983,366,12225,24.7,131,0,0,"LUXEMBOURG"
"2833",1984,366,12900,24.7,131,0,0,"LUXEMBOURG"
"2834",1985,367,13175,22.2,131,0,0,"LUXEMBOURG"
"2835",1960,329,1374,23.2,132,0,0,"MALTA"
"2836",1961,329,1375,21.5,132,0,0,"MALTA"
"2837",1962,329,1333,22.4,132,0,0,"MALTA"
"2838",1963,328,1348,24.1,132,0,0,"MALTA"
"2839",1964,324,1369,27.9,132,0,0,"MALTA"
"2840",1965,319,1487,26,132,0,0,"MALTA"
"2841",1966,317,1631,26.6,132,0,0,"MALTA"
"2842",1967,319,1751,29.1,132,0,0,"MALTA"
"2843",1968,319,1921,32.8,132,0,0,"MALTA"
"2844",1969,323,2072,34.9,132,0,0,"MALTA"
"2845",1970,326,2424,29.2,132,0,0,"MALTA"
"2846",1971,324,2442,25.8,132,0,0,"MALTA"
"2847",1972,322,2523,22.7,132,0,0,"MALTA"
"2848",1973,322,2632,19.2,132,0,0,"MALTA"
"2849",1974,324,2829,19.9,132,0,0,"MALTA"
"2850",1975,328,3128,17.9,132,0,0,"MALTA"
"2851",1976,334,3534,19.4,132,0,0,"MALTA"
"2852",1977,343,3843,18.7,132,0,0,"MALTA"
"2853",1978,353,4013,18,132,0,0,"MALTA"
"2854",1979,360,4249,18.3,132,0,0,"MALTA"
"2855",1980,364,4483,19.1,132,0,0,"MALTA"
"2856",1981,364,4647,22.2,132,0,0,"MALTA"
"2857",1982,362,4856,28.5,132,0,0,"MALTA"
"2858",1983,357,4864,24.6,132,0,0,"MALTA"
"2859",1984,351,5022,23.2,132,0,0,"MALTA"
"2860",1985,344,5321,21.9,132,0,0,"MALTA"
"2861",1960,11487,6077,26.7,133,0,0,"NETHERLANDS"
"2862",1961,11639,6225,26.9,133,0,0,"NETHERLANDS"
"2863",1962,11806,6402,25.9,133,0,0,"NETHERLANDS"
"2864",1963,11966,6577,24.7,133,0,0,"NETHERLANDS"
"2865",1964,12128,7117,28.7,133,0,0,"NETHERLANDS"
"2866",1965,12294,7396,27.7,133,0,0,"NETHERLANDS"
"2867",1966,12456,7528,28.3,133,0,0,"NETHERLANDS"
"2868",1967,12598,7853,28.7,133,0,0,"NETHERLANDS"
"2869",1968,12730,8301,29.7,133,0,0,"NETHERLANDS"
"2870",1969,12879,8749,29.1,133,0,0,"NETHERLANDS"
"2871",1970,13039,9199,30.2,133,0,0,"NETHERLANDS"
"2872",1971,13195,9466,28.9,133,0,0,"NETHERLANDS"
"2873",1972,13329,9683,26.9,133,0,0,"NETHERLANDS"
"2874",1973,13439,10064,27.5,133,0,0,"NETHERLANDS"
"2875",1974,13545,10375,26.2,133,0,0,"NETHERLANDS"
"2876",1975,13666,10255,23,133,0,0,"NETHERLANDS"
"2877",1976,13774,10700,23.1,133,0,0,"NETHERLANDS"
"2878",1977,13856,10902,24,133,0,0,"NETHERLANDS"
"2879",1978,13942,11108,24.1,133,0,0,"NETHERLANDS"
"2880",1979,14038,11286,23,133,0,0,"NETHERLANDS"
"2881",1980,14150,11284,22.5,133,0,0,"NETHERLANDS"
"2882",1981,14247,11079,19.1,133,0,0,"NETHERLANDS"
"2883",1982,14313,10869,19.1,133,0,0,"NETHERLANDS"
"2884",1983,14367,10983,19.6,133,0,0,"NETHERLANDS"
"2885",1984,14424,11288,20.2,133,0,0,"NETHERLANDS"
"2886",1985,14492,11539,21.1,133,0,0,"NETHERLANDS"
"2887",1960,3581,5610,30.4,134,0,0,"NORWAY"
"2888",1961,3610,5854,30.9,134,0,0,"NORWAY"
"2889",1962,3639,6078,30.8,134,0,0,"NORWAY"
"2890",1963,3667,6364,31.5,134,0,0,"NORWAY"
"2891",1964,3694,6656,31.4,134,0,0,"NORWAY"
"2892",1965,3723,6950,32.9,134,0,0,"NORWAY"
"2893",1966,3753,7213,33.4,134,0,0,"NORWAY"
"2894",1967,3785,7576,34.7,134,0,0,"NORWAY"
"2895",1968,3819,7654,31.4,134,0,0,"NORWAY"
"2896",1969,3851,7960,28.5,134,0,0,"NORWAY"
"2897",1970,3877,8034,34.3,134,0,0,"NORWAY"
"2898",1971,3903,8321,36.5,134,0,0,"NORWAY"
"2899",1972,3933,8746,30.9,134,0,0,"NORWAY"
"2900",1973,3961,9070,33.9,134,0,0,"NORWAY"
"2901",1974,3985,9461,36.8,134,0,0,"NORWAY"
"2902",1975,4007,9773,37.9,134,0,0,"NORWAY"
"2903",1976,4026,10428,38.8,134,0,0,"NORWAY"
"2904",1977,4043,10728,36.8,134,0,0,"NORWAY"
"2905",1978,4059,11205,28.7,134,0,0,"NORWAY"
"2906",1979,4073,11719,28.7,134,0,0,"NORWAY"
"2907",1980,4091,12141,30,134,0,0,"NORWAY"
"2908",1981,4100,12206,28.8,134,0,0,"NORWAY"
"2909",1982,4115,12177,29.2,134,0,0,"NORWAY"
"2910",1983,4133,12714,27.1,134,0,0,"NORWAY"
"2911",1984,4140,13449,29.6,134,0,0,"NORWAY"
"2912",1985,4153,14144,27,134,0,0,"NORWAY"
"2913",1960,8943,1869,22.2,136,0,0,"PORTUGAL"
"2914",1961,8937,2001,20.9,136,0,0,"PORTUGAL"
"2915",1962,9020,2070,22.6,136,0,0,"PORTUGAL"
"2916",1963,9081,2192,21.1,136,0,0,"PORTUGAL"
"2917",1964,9123,2244,23,136,0,0,"PORTUGAL"
"2918",1965,9129,2407,24.1,136,0,0,"PORTUGAL"
"2919",1966,9108,2469,23.5,136,0,0,"PORTUGAL"
"2920",1967,9103,2646,24.7,136,0,0,"PORTUGAL"
"2921",1968,9115,2922,23.5,136,0,0,"PORTUGAL"
"2922",1969,9097,3006,23.1,136,0,0,"PORTUGAL"
"2923",1970,9044,3306,27.6,136,0,0,"PORTUGAL"
"2924",1971,8644,3740,26.3,136,0,0,"PORTUGAL"
"2925",1972,8631,3994,28.2,136,0,0,"PORTUGAL"
"2926",1973,8633,4459,29,136,0,0,"PORTUGAL"
"2927",1974,8754,4645,25.4,136,0,0,"PORTUGAL"
"2928",1975,9093,4310,18.9,136,0,0,"PORTUGAL"
"2929",1976,9355,4461,19.9,136,0,0,"PORTUGAL"
"2930",1977,9455,4644,23,136,0,0,"PORTUGAL"
"2931",1978,9558,4690,24,136,0,0,"PORTUGAL"
"2932",1979,9661,4848,24.9,136,0,0,"PORTUGAL"
"2933",1980,9766,4982,26.7,136,0,0,"PORTUGAL"
"2934",1981,9855,5017,27,136,0,0,"PORTUGAL"
"2935",1982,9930,5118,27.8,136,0,0,"PORTUGAL"
"2936",1983,10009,5082,21.9,136,0,0,"PORTUGAL"
"2937",1984,10089,4974,18.2,136,0,0,"PORTUGAL"
"2938",1985,10157,5070,17.8,136,0,0,"PORTUGAL"
"2939",1960,18403,431,15.8,137,1,0,"ROMANIA"
"2940",1961,18538,469,23.7,137,1,0,"ROMANIA"
"2941",1962,18673,466,24.8,137,1,0,"ROMANIA"
"2942",1963,18810,509,29.4,137,1,0,"ROMANIA"
"2943",1964,19005,534,26,137,1,0,"ROMANIA"
"2944",1965,19202,590,25.3,137,1,0,"ROMANIA"
"2945",1966,19401,605,27.2,137,1,0,"ROMANIA"
"2946",1967,19602,660,30.4,137,1,0,"ROMANIA"
"2947",1968,19805,698,30.4,137,1,0,"ROMANIA"
"2948",1969,20010,744,30.3,137,1,0,"ROMANIA"
"2949",1970,20253,809,30.8,137,1,0,"ROMANIA"
"2950",1971,20470,862,31.5,137,1,0,"ROMANIA"
"2951",1972,20663,936,31.8,137,1,0,"ROMANIA"
"2952",1973,20828,1029,31,137,1,0,"ROMANIA"
"2953",1974,21029,1103,32.5,137,1,0,"ROMANIA"
"2954",1975,21245,1230,32.5,137,1,0,"ROMANIA"
"2955",1976,21446,1367,35.1,137,1,0,"ROMANIA"
"2956",1977,21658,1412,34.2,137,1,0,"ROMANIA"
"2957",1978,21855,1523,36.4,137,1,0,"ROMANIA"
"2958",1979,22048,1530,35.3,137,1,0,"ROMANIA"
"2959",1980,22201,1422,37.1,137,1,0,"ROMANIA"
"2960",1981,22353,1412,32.1,137,1,0,"ROMANIA"
"2961",1982,22478,1529,29.9,137,1,0,"ROMANIA"
"2962",1983,22553,1748,26.9,137,1,0,"ROMANIA"
"2963",1984,22625,1813,27.1,137,1,0,"ROMANIA"
"2964",1985,22725,1995,24,137,1,0,"ROMANIA"
"2965",1960,30455,3123,19.3,138,0,0,"SPAIN"
"2966",1961,30746,3492,21.8,138,0,0,"SPAIN"
"2967",1962,31067,3821,23.7,138,0,0,"SPAIN"
"2968",1963,31394,4111,23.2,138,0,0,"SPAIN"
"2969",1964,31722,4311,24.4,138,0,0,"SPAIN"
"2970",1965,32056,4580,26.7,138,0,0,"SPAIN"
"2971",1966,32394,4869,28,138,0,0,"SPAIN"
"2972",1967,32735,5040,27.3,138,0,0,"SPAIN"
"2973",1968,33080,5299,27.6,138,0,0,"SPAIN"
"2974",1969,33428,5717,29.1,138,0,0,"SPAIN"
"2975",1970,33779,5861,28.1,138,0,0,"SPAIN"
"2976",1971,34190,6025,26.4,138,0,0,"SPAIN"
"2977",1972,34448,6490,27.8,138,0,0,"SPAIN"
"2978",1973,34810,6943,28.8,138,0,0,"SPAIN"
"2979",1974,35147,7291,29.9,138,0,0,"SPAIN"
"2980",1975,35515,7238,28.5,138,0,0,"SPAIN"
"2981",1976,35937,7387,27.3,138,0,0,"SPAIN"
"2982",1977,36367,7444,25.8,138,0,0,"SPAIN"
"2983",1978,36778,7412,24.2,138,0,0,"SPAIN"
"2984",1979,37108,7348,23.6,138,0,0,"SPAIN"
"2985",1980,37386,7390,23.9,138,0,0,"SPAIN"
"2986",1981,37756,7239,22.3,138,0,0,"SPAIN"
"2987",1982,37980,7301,22.9,138,0,0,"SPAIN"
"2988",1983,38172,7375,22.3,138,0,0,"SPAIN"
"2989",1984,38342,7380,20.9,138,0,0,"SPAIN"
"2990",1985,38574,7536,20.7,138,0,0,"SPAIN"
"2991",1960,7480,7592,25.5,139,0,0,"SWEDEN"
"2992",1961,7520,7957,24.9,139,0,0,"SWEDEN"
"2993",1962,7562,8233,24.7,139,0,0,"SWEDEN"
"2994",1963,7604,8601,24.4,139,0,0,"SWEDEN"
"2995",1964,7661,9139,26.2,139,0,0,"SWEDEN"
"2996",1965,7734,9402,27,139,0,0,"SWEDEN"
"2997",1966,7808,9486,26.2,139,0,0,"SWEDEN"
"2998",1967,7868,9723,25.6,139,0,0,"SWEDEN"
"2999",1968,7914,10014,25.1,139,0,0,"SWEDEN"
"3000",1969,7968,10419,26,139,0,0,"SWEDEN"
"3001",1970,8043,10766,27.9,139,0,0,"SWEDEN"
"3002",1971,8098,10763,25.6,139,0,0,"SWEDEN"
"3003",1972,8122,10963,24.5,139,0,0,"SWEDEN"
"3004",1973,8137,11363,23.3,139,0,0,"SWEDEN"
"3005",1974,8161,11697,25.1,139,0,0,"SWEDEN"
"3006",1975,8193,11958,26.4,139,0,0,"SWEDEN"
"3007",1976,8222,12021,25.9,139,0,0,"SWEDEN"
"3008",1977,8252,11706,22.2,139,0,0,"SWEDEN"
"3009",1978,8276,11812,18.9,139,0,0,"SWEDEN"
"3010",1979,8294,12261,21.2,139,0,0,"SWEDEN"
"3011",1980,8310,12456,22.7,139,0,0,"SWEDEN"
"3012",1981,8320,12370,19.3,139,0,0,"SWEDEN"
"3013",1982,8325,12475,18.8,139,0,0,"SWEDEN"
"3014",1983,8331,12682,18.3,139,0,0,"SWEDEN"
"3015",1984,8337,13198,19.4,139,0,0,"SWEDEN"
"3016",1985,8350,13451,21.3,139,0,0,"SWEDEN"
"3017",1960,5362,9409,28.7,140,0,0,"SWITZERLAND"
"3018",1961,5434,10077,31.1,140,0,0,"SWITZERLAND"
"3019",1962,5574,10322,30.9,140,0,0,"SWITZERLAND"
"3020",1963,5694,10583,30.5,140,0,0,"SWITZERLAND"
"3021",1964,5789,10979,31.6,140,0,0,"SWITZERLAND"
"3022",1965,5856,11150,29.5,140,0,0,"SWITZERLAND"
"3023",1966,5918,11307,28.8,140,0,0,"SWITZERLAND"
"3024",1967,5992,11519,29.2,140,0,0,"SWITZERLAND"
"3025",1968,6068,11778,28.6,140,0,0,"SWITZERLAND"
"3026",1969,6136,12316,28.6,140,0,0,"SWITZERLAND"
"3027",1970,6267,12942,31,140,0,0,"SWITZERLAND"
"3028",1971,6324,13335,31.2,140,0,0,"SWITZERLAND"
"3029",1972,6385,13599,30.5,140,0,0,"SWITZERLAND"
"3030",1973,6431,13905,30.4,140,0,0,"SWITZERLAND"
"3031",1974,6443,14091,30.7,140,0,0,"SWITZERLAND"
"3032",1975,6405,12991,24.1,140,0,0,"SWITZERLAND"
"3033",1976,6346,12845,23.3,140,0,0,"SWITZERLAND"
"3034",1977,6327,13169,23,140,0,0,"SWITZERLAND"
"3035",1978,6337,13183,24.6,140,0,0,"SWITZERLAND"
"3036",1979,6351,13535,27.4,140,0,0,"SWITZERLAND"
"3037",1980,6319,14301,29.8,140,0,0,"SWITZERLAND"
"3038",1981,6354,14387,27.8,140,0,0,"SWITZERLAND"
"3039",1982,6391,14146,27,140,0,0,"SWITZERLAND"
"3040",1983,6419,14207,27.6,140,0,0,"SWITZERLAND"
"3041",1984,6442,14397,28.3,140,0,0,"SWITZERLAND"
"3042",1985,6470,14864,28.6,140,0,0,"SWITZERLAND"
"3043",1960,27508,1622,16.8,141,0,0,"TURKEY"
"3044",1961,28200,1631,17.2,141,0,0,"TURKEY"
"3045",1962,28914,1670,17.5,141,0,0,"TURKEY"
"3046",1963,29641,1813,17.5,141,0,0,"TURKEY"
"3047",1964,30387,1816,17.1,141,0,0,"TURKEY"
"3048",1965,31150,1812,16.7,141,0,0,"TURKEY"
"3049",1966,31944,1989,20,141,0,0,"TURKEY"
"3050",1967,32757,2018,19.4,141,0,0,"TURKEY"
"3051",1968,33590,2109,20,141,0,0,"TURKEY"
"3052",1969,34445,2163,19.6,141,0,0,"TURKEY"
"3053",1970,35321,2202,21.3,141,0,0,"TURKEY"
"3054",1971,36248,2368,19.5,141,0,0,"TURKEY"
"3055",1972,37217,2463,19.7,141,0,0,"TURKEY"
"3056",1973,38201,2471,21.7,141,0,0,"TURKEY"
"3057",1974,39162,2658,24.5,141,0,0,"TURKEY"
"3058",1975,40078,2838,27.2,141,0,0,"TURKEY"
"3059",1976,40952,3007,26.3,141,0,0,"TURKEY"
"3060",1977,41777,3112,27.4,141,0,0,"TURKEY"
"3061",1978,42593,3052,20.8,141,0,0,"TURKEY"
"3062",1979,43466,2955,21.1,141,0,0,"TURKEY"
"3063",1980,44438,2874,23.2,141,0,0,"TURKEY"
"3064",1981,45500,2858,24.5,141,0,0,"TURKEY"
"3065",1982,46657,2868,22.6,141,0,0,"TURKEY"
"3066",1983,47877,2909,21.7,141,0,0,"TURKEY"
"3067",1984,49105,3022,20.7,141,0,0,"TURKEY"
"3068",1985,50306,3077,22.5,141,0,0,"TURKEY"
"3069",1960,52557,6823,17.3,142,0,0,"U.K."
"3070",1961,52951,6971,17.3,142,0,0,"U.K."
"3071",1962,53412,6978,16.3,142,0,0,"U.K."
"3072",1963,53690,7222,16.4,142,0,0,"U.K."
"3073",1964,54034,7573,19.5,142,0,0,"U.K."
"3074",1965,54378,7679,19.2,142,0,0,"U.K."
"3075",1966,54650,7789,18.9,142,0,0,"U.K."
"3076",1967,54933,7973,19.6,142,0,0,"U.K."
"3077",1968,55156,8250,20.2,142,0,0,"U.K."
"3078",1969,55372,8314,20.1,142,0,0,"U.K."
"3079",1970,55632,8537,20.1,142,0,0,"U.K."
"3080",1971,55928,8655,19.6,142,0,0,"U.K."
"3081",1972,56097,8970,18.6,142,0,0,"U.K."
"3082",1973,56223,9605,20.6,142,0,0,"U.K."
"3083",1974,56236,9411,19.4,142,0,0,"U.K."
"3084",1975,56226,9312,17,142,0,0,"U.K."
"3085",1976,56216,9549,18.6,142,0,0,"U.K."
"3086",1977,56190,9769,18.4,142,0,0,"U.K."
"3087",1978,56178,10133,18.1,142,0,0,"U.K."
"3088",1979,56242,10438,18.2,142,0,0,"U.K."
"3089",1980,56330,10167,15.6,142,0,0,"U.K."
"3090",1981,56352,10017,14.2,142,0,0,"U.K."
"3091",1982,56306,10217,15.4,142,0,0,"U.K."
"3092",1983,56347,10625,16.3,142,0,0,"U.K."
"3093",1984,56460,10892,17.2,142,0,0,"U.K."
"3094",1985,56618,11237,17.2,142,0,0,"U.K."
"3095",1960,214400,2397,37.9,143,1,0,"U.S.S.R."
"3096",1961,217896,2542,39.4,143,1,0,"U.S.S.R."
"3097",1962,221449,2656,38.4,143,1,0,"U.S.S.R."
"3098",1963,225060,2681,38.4,143,1,0,"U.S.S.R."
"3099",1964,227571,2854,39.5,143,1,0,"U.S.S.R."
"3100",1965,230109,3049,39.9,143,1,0,"U.S.S.R."
"3101",1966,232676,3247,39.9,143,1,0,"U.S.S.R."
"3102",1967,235272,3454,40.2,143,1,0,"U.S.S.R."
"3103",1968,237896,3730,40.6,143,1,0,"U.S.S.R."
"3104",1969,240550,3808,37.9,143,1,0,"U.S.S.R."
"3105",1970,242770,4088,38.3,143,1,0,"U.S.S.R."
"3106",1971,244956,4281,38.6,143,1,0,"U.S.S.R."
"3107",1972,247162,4429,38.2,143,1,0,"U.S.S.R."
"3108",1973,249388,4773,38.4,143,1,0,"U.S.S.R."
"3109",1974,251634,4990,38.4,143,1,0,"U.S.S.R."
"3110",1975,253900,5194,39.4,143,1,0,"U.S.S.R."
"3111",1976,256186,5440,38.4,143,1,0,"U.S.S.R."
"3112",1977,258493,5659,39.3,143,1,0,"U.S.S.R."
"3113",1978,260821,5874,39,143,1,0,"U.S.S.R."
"3114",1979,263170,5946,38.4,143,1,0,"U.S.S.R."
"3115",1980,265540,6119,37.9,143,1,0,"U.S.S.R."
"3116",1981,267720,6300,37.9,143,1,0,"U.S.S.R."
"3117",1982,270142,6499,38.2,143,1,0,"U.S.S.R."
"3118",1983,272586,6737,38.4,143,1,0,"U.S.S.R."
"3119",1984,275052,6946,38.3,143,1,0,"U.S.S.R."
"3120",1985,277540,7049,38.6,143,1,0,"U.S.S.R."
"3121",1960,18401,1921,28.2,144,1,0,"YUGOSLAVIA"
"3122",1961,18613,2041,28.8,144,1,0,"YUGOSLAVIA"
"3123",1962,18819,2008,30.3,144,1,0,"YUGOSLAVIA"
"3124",1963,19029,2199,31.6,144,1,0,"YUGOSLAVIA"
"3125",1964,19222,2444,33.4,144,1,0,"YUGOSLAVIA"
"3126",1965,19434,2407,29.9,144,1,0,"YUGOSLAVIA"
"3127",1966,19644,2533,28.3,144,1,0,"YUGOSLAVIA"
"3128",1967,19839,2621,28.3,144,1,0,"YUGOSLAVIA"
"3129",1968,20029,2758,27,144,1,0,"YUGOSLAVIA"
"3130",1969,20208,3184,27.8,144,1,0,"YUGOSLAVIA"
