"","start","ad.O3","ad.NOx","ad.NO","ad.WS","ad.WD","ad.T","ad.Td","sz.O3","sz.NOx","sz.NO","sz.WS","sz.WD","sz.T","sz.Td","lu.O3","lu.NOx","lu.NO","lu.WS","lu.WD","lu.T","lu.Td"
"8673","29.06.2004 16:00",59.1,12.5,2.7,4.78,338,22,10.43,61.2,8.8,1.5,1.04,287,24.6,9.811,66.1,6,0.2,2.06,11,22.4,8.475
"8674","29.06.2004 16:30",57.3,13.9,2.3,4.41,336,21.7,10.435,61.6,11.4,3.4,1.47,283,24,9.353,66.9,7.1,0.3,2.03,27,22.8,8.431
"8675","29.06.2004 17:00",56.9,12.7,2.4,3.63,335,21.6,11.036,63.4,9.3,2,0.88,280,24,9.087,66,8.1,0.9,2.17,353,22.6,7.457
"8676","29.06.2004 17:30",49.4,20.9,3.2,2.43,330,21.4,10.823,63.2,11.1,2.8,1.27,285,23.6,8.227,66.2,7.8,1,2.41,0,22.7,7.468
"8677","29.06.2004 18:00",59,12.5,1.4,3.74,337,21.7,10.281,62.9,10,1.9,1.27,289,23.2,7.675,64.1,7.8,1,2.54,349,22.5,6.937
"8678","29.06.2004 18:30",60,9.7,1,2.91,341,21.1,10.399,58.3,9.6,1.3,0.97,325,22.2,8.115,61.2,8.4,1.5,2.34,354,22.3,6.878
"8679","29.06.2004 19:00",53.3,18.4,1.9,1.86,319,20.8,10.241,58.6,9.2,1,0.82,345,21.8,7.974,60.2,7.1,0.3,2.13,348,22.1,6.741
"8680","29.06.2004 19:30",51.3,16.3,1.6,1.67,265,20.2,10.434,57.1,10.8,1.8,0.36,339,21.5,7.776,62.3,7,0.9,1.59,357,21.4,7.033
"8681","29.06.2004 20:00",39.2,18.9,0.5,0.14,150,19.1,10.88,51.8,11.1,1.9,0.47,325,20.6,8.87,60.8,7.7,0.2,1.1,54,21.3,6.11
"8682","29.06.2004 20:30",36.6,14.7,1.1,0.65,135,18.3,11.188,39.1,17,4.2,0.36,183,18.9,9.396,52.2,9.7,0.7,1.01,14,20.6,6.79
"8683","29.06.2004 21:00",27.2,21.6,1.7,0.85,186,17.6,11.063,38.3,20.7,6.1,0.14,272,18.5,8.637,32.4,28.9,5.4,0.46,358,19.7,7.572
"8684","29.06.2004 21:30",30.1,14.5,1,0.97,161,16.6,10.98,36.1,13.6,1.7,0.29,163,17.6,9.271,38.4,12.8,0.6,1.7,264,18.4,8.6
"8685","29.06.2004 22:00",33.5,10.5,1.3,1.51,179,16.2,10.705,34.4,10.4,1,0.14,306,16.9,9.483,38.4,13.6,0.4,1.73,264,17.2,8.794
"8686","29.06.2004 22:30",30.4,11.5,1.1,1.19,171,15.6,10.884,35.1,9.9,1.2,0.28,321,16.7,9.628,36.2,14.5,0.8,1.31,258,17,8.479
"8687","29.06.2004 23:00",30.3,11.1,0.8,1.19,166,15.8,10.704,33.9,8.4,1,0.03,262,16.3,9.599,36.4,11.6,0.7,0.78,245,16.6,8.461
"8688","29.06.2004 23:30",26.6,13,1,0.52,292,15,10.549,36.9,5.7,1.2,0.1,91,15.6,9.164,37.4,5.6,0.3,1.33,274,15.8,8.636
"8689","30.06.2004 00:00",21.8,15.4,1.5,0.53,191,14.4,10.769,33.7,6.5,1,0.15,191,15.6,9.299,39.8,5.1,0.5,1.86,267,15.1,8.462
"8690","30.06.2004 00:30",20.4,14.2,1.2,1.34,158,13.9,10.677,33.7,4.6,0.6,0.11,17,15.2,9.598,35.1,5.2,0.8,1.24,259,14.9,8.655
"8691","30.06.2004 01:00",20.4,11.9,0.8,1.06,163,13.9,10.529,30.8,5.3,0.7,0.27,29,14.6,9.53,36.7,4.6,0.6,2.2,269,14.3,8.544
"8692","30.06.2004 01:30",24.2,9.4,0.7,0.33,158,14.3,10.384,29.6,6.2,1.3,0.15,71,14.7,9.502,36.3,4.6,0.5,2.01,264,14.1,8.504
"8693","30.06.2004 02:00",22,10.2,0.2,1.34,173,13.7,10.446,31.1,5.3,1.1,0.09,46,14.2,9.208,32.7,5.3,0.9,1.47,270,13.8,8.323
"8694","30.06.2004 02:30",22.4,10.9,1.1,1.57,188,13.6,10.292,27.4,7.5,1.2,0.06,324,14.1,9.174,37.7,4.9,0.6,1.45,271,13.3,8.405
"8695","30.06.2004 03:00",19.3,12.5,1.3,0.54,151,13.6,10.33,30.7,5.1,1.2,0.08,77,13.5,8.861,NA,NA,NA,1.63,252,13.4,8.087
"8696","30.06.2004 03:30",11.6,19.5,2,0.44,189,13,10.038,25.2,7,1.1,0.02,69,13.6,9.217,NA,NA,NA,0.72,284,12.8,8.484
"8697","30.06.2004 04:00",4.2,42.5,19.5,0.18,176,12.8,10.077,22.5,10.1,1.3,0.17,6,13.3,9.065,15.4,11.9,0.9,1.08,312,12,9.007
"8698","30.06.2004 04:30",3.6,32.9,9.7,0.34,128,12.5,10.102,19.8,12.9,1.2,0.08,109,13.2,9.066,6.3,36.8,14,0.73,302,11.9,8.946
"8699","30.06.2004 05:00",4.7,49,25.2,0.43,147,12.7,10.05,11.6,27.5,6.6,0.09,62,13.2,9.125,4.6,41.9,16.5,1.21,278,11.8,8.685
"8700","30.06.2004 05:30",2,134.2,101.8,0.43,161,12.6,10.077,8.2,38.9,15.6,0.17,151,13.4,9.337,5.1,58.7,32.8,1.21,288,11.8,8.447
"8701","30.06.2004 06:00",1.6,120.1,91.6,0.56,144,12.6,10.235,9.2,32.9,11.2,0.18,35,13.6,9.705,6.9,48.5,25.9,1.59,284,12,8.437
"8702","30.06.2004 06:30",3,99.1,70.4,0.24,76,13.2,10.252,11.6,41.8,18.2,0.27,4,14.9,9.902,8,50.9,28.7,0.87,322,12.6,9.133
"8703","30.06.2004 07:00",9.6,50.2,29.4,0.67,43,14.8,11.386,16.4,34,13,0.42,132,16,10.578,10.3,49.7,25.6,0.98,347,13.4,9.55
"8704","30.06.2004 07:30",20.5,30.6,12.5,1.57,2,16.2,11.234,26.2,25,9,0.28,229,17.1,10.427,17.4,41.5,18.3,0.52,279,14.6,9.798
"8705","30.06.2004 08:00",26.6,23,7.5,0.83,5,17.3,10.938,36.9,12.8,3.5,0.6,142,17.7,10.188,27.8,23.5,7.2,0.34,150,16.5,10.402
"8706","30.06.2004 08:30",37.2,9.9,3,0.53,38,19,10.863,38.3,12.7,3.2,0.81,281,19.4,10.484,30.7,20.4,5.6,0.82,6,17,11.056
"8707","30.06.2004 09:00",31.2,19.7,6.8,2.79,344,18.4,10.7,37.3,14.7,4.1,1.41,322,20,11.096,31.5,18.4,5.4,1.66,342,17.5,11.151
"8708","30.06.2004 09:30",41.4,10.6,3.3,2.33,342,19.2,10.19,41.1,13.1,3.2,1.15,305,21,11.455,38,16.2,4.7,1.46,354,18.4,11.401
"8709","30.06.2004 10:00",40.8,11.4,3.8,1.41,343,19.7,11.672,43.4,13.9,3.1,1.04,289,22,11.669,46.3,11.3,3.3,0.77,334,19,11.314
"8710","30.06.2004 10:30",38.4,19.3,5.9,1.34,319,20.5,12.193,46,15,3.9,1.28,294,22.4,12.299,56,6.5,2.1,1.46,355,20,11.123
"8711","30.06.2004 11:00",48,15.1,4.3,2.26,337,21.5,11.975,51.9,13.3,2.8,0.65,262,22.6,11.382,60.6,5.5,1.3,1.85,349,21,11.119
"8712","30.06.2004 11:30",53.5,14.7,4.1,2.96,335,22.4,11.803,56,13.9,3.8,0.88,156,22.6,11.352,64.4,5.3,0.9,0.97,8,21.7,10.619
"8713","30.06.2004 12:00",61.4,9.8,2.2,3.69,345,23,12.055,57.4,18,4.9,0.81,287,24.3,11.947,67.2,5.7,0.8,0.84,355,22.5,10.601
"8714","30.06.2004 12:30",63.6,11.9,2.9,3.56,338,23.9,11.941,62,16.2,3.3,1.1,290,25.3,12.486,67.6,5.2,0.6,1.68,341,23.1,10.823
"8715","30.06.2004 13:00",63.6,15.4,3.2,3.15,318,24.5,11.352,NA,NA,NA,0.4,248,24.5,11.929,71,6.5,0.9,1.25,354,24,10.693
"8716","30.06.2004 13:30",63.6,19.8,4.2,3.52,306,24.5,10.968,NA,NA,NA,0.39,181,25.2,11.597,72.3,7.7,1.4,1.67,15,24.3,11.309
"8717","30.06.2004 14:00",64,19.9,4.7,3.13,304,25.3,11.146,72.4,11.9,2.2,0.39,232,26.4,11.299,74,7.6,0.8,1.54,9,25,11.204
"8718","30.06.2004 14:30",66.7,18,3.6,3.07,297,25.1,10.746,73.7,15.2,4.1,0.3,234,27.1,10.835,77.1,8.9,1.3,0.85,350,25.6,11.23
"8719","30.06.2004 15:00",69.2,16.5,3,2.64,298,25.6,10.626,71.9,19.2,5.1,0.4,186,27,10.243,81.3,8.7,0.8,0.4,53,25.9,12.58
"8720","30.06.2004 15:30",71.4,14.9,3.1,1.69,299,26.1,11.301,75,14.3,2.3,0.27,220,27,10.157,82,10.8,0.9,1.05,125,26.6,12.928
"8721","30.06.2004 16:00",70,16.4,2.6,1.43,341,25.8,11.109,76.5,13.7,2.2,0.72,274,26.9,9.634,84.5,12,1.5,1.88,124,26.5,12.587
"8722","30.06.2004 16:30",56.6,26.5,4.7,1.54,283,25.7,11.94,75.7,15,3.7,1.23,296,27.9,11.373,86.2,8.5,0.6,0.74,142,26.7,12.911
"8723","30.06.2004 17:00",52.5,23.7,4.5,1.52,286,25,12.813,73.2,16.7,1.8,0.49,269,27.1,11.286,88,9.4,1.1,1.01,22,26.2,13.025
"8724","30.06.2004 17:30",61.6,14.4,1.9,0.39,325,25.8,12.767,74.2,15.7,2.1,0.61,278,26.6,10.844,89,9.5,0.4,0.77,85,26.7,12.946
"8725","30.06.2004 18:00",57,19.9,2.7,0.4,305,24.6,12.771,77.2,12.1,1.7,0.74,316,26.5,11.427,85.3,15.5,1.3,0.82,108,26.5,12.478
"8726","30.06.2004 18:30",31.9,35.2,5.2,0.76,245,23.2,13.182,78,10.2,1.3,0.55,313,26.1,11.301,83.1,19.4,1.3,1.06,135,26.2,12.816
"8727","30.06.2004 19:00",21.2,40.8,7.4,0.69,171,22.1,14.129,59.5,19.6,4.3,0.39,197,24.4,13.431,81.8,17.6,0.9,1.27,170,25.4,12.812
"8728","30.06.2004 19:30",24.9,31,3.4,0.97,143,21.9,13.763,50.2,19.3,3.7,0.38,152,23.8,14.165,67.6,26.5,0.9,1.39,147,24.6,12.708
"8729","30.06.2004 20:00",26.5,28.7,1.7,1.9,189,21.3,13.302,41.8,20.2,2.2,0.15,237,22.8,14.294,76.1,18.2,0.9,0.23,109,24.3,12.846
"8730","30.06.2004 20:30",28.9,27,2.4,0.86,164,20.8,13.183,48.5,13.8,1.8,0.09,298,22.3,13.774,51.6,32.8,1,0.75,160,23.8,13.269
"8731","30.06.2004 21:00",26.2,25.4,1.9,1.3,184,20.2,13.2,43.6,13.7,1.6,0.15,174,21.4,13.748,51.7,14.8,1.1,0.77,202,22.9,13.853
"8732","30.06.2004 21:30",31.6,19.7,1.1,1.42,187,20,13.106,40,14.2,2.5,0.56,127,20.7,13.286,52.8,5.4,0.3,1.32,252,21.9,13.992
"8733","30.06.2004 22:00",34.7,14.6,0.9,0.81,153,19.8,12.75,44.6,9.3,0.7,0.14,125,20.2,13.129,51.1,5.3,0.5,2.09,249,21.2,12.9
"8734","30.06.2004 22:30",27.6,17.5,1,0.67,281,18.6,13.09,40.4,10.4,1.1,0.18,54,19.3,13.182,48.4,10.4,0.2,1.3,240,20.8,12.857
"8735","30.06.2004 23:00",23.7,18.8,0.9,0.29,161,18.3,13.147,42.9,8.2,1.3,0.08,101,19.1,12.901,36,20.1,0.7,1.02,188,20.6,13.068
"8736","30.06.2004 23:30",16.7,24.2,2.3,0.3,231,17.4,13.249,37,9.8,1.4,0.27,20,18.5,12.951,47.2,10.6,0.3,1.21,235,20.1,12.572
"8737","01.07.2004 00:00",16.4,18.6,1.1,1.13,148,17.1,13.216,35.6,8.7,1.4,0.09,171,18.4,12.899,46.3,9.1,0,1.39,213,19.5,11.585
"8738","01.07.2004 00:30",24.3,14,0.3,0.62,165,17.3,12.931,40.4,5.3,0.9,0.23,347,18.3,12.65,47.9,6.2,0,1.47,189,18.8,12.456
"8739","01.07.2004 01:00",19.5,16.3,1,0.31,154,16.6,12.848,38.1,6.2,1.4,0.13,343,18,12.516,45.7,8.1,0.5,1.88,191,18.9,13.158
"8740","01.07.2004 01:30",21.5,13,1.3,0.95,163,16.7,12.571,38.9,4.7,0.9,0.14,355,17.5,12.505,47.3,6.5,0.5,1.17,210,17.8,11.996
"8741","01.07.2004 02:00",22.4,11.6,1,0.67,161,16.2,12.824,32.3,6.8,1.3,0.05,351,17.4,12.409,44.1,5.7,0.4,1.23,200,17.9,11.78
"8742","01.07.2004 02:30",19.8,13.9,0.5,0.6,147,16.6,12.75,32.8,5.6,0.9,0.18,12,17.3,12.292,41.2,5.6,0.6,1.1,237,17.1,10.905
"8743","01.07.2004 03:00",22.4,10.5,0.6,0.51,116,16.6,12.789,33.7,6.3,1.6,0.12,97,17.3,12.102,41.3,5.1,0.6,1.99,262,16.8,9.723
"8744","01.07.2004 03:30",18.3,12.6,1.6,0.35,301,16.5,12.906,33.2,5.2,0.5,0.16,13,17.3,12.186,41.1,4.8,0.6,2.11,256,16.6,9.343
"8745","01.07.2004 04:00",6.9,30.7,8.6,0.33,301,16.3,12.903,27.7,11.1,1.7,0.13,25,17.3,12.123,30.9,9.7,1,1.33,252,16.8,9.388
"8746","01.07.2004 04:30",20,22.4,4.5,1.55,313,17.1,13.662,26.3,11.6,1.7,0.2,281,17.7,12.613,19.5,23,3.6,2.38,265,16.1,9.107
"8747","01.07.2004 05:00",11.1,37.4,14.7,0.86,153,17.2,13.45,24.4,18.4,5.4,0.19,95,17.6,12.538,33.2,10.5,0.6,1.4,256,16.5,10.177
"8748","01.07.2004 05:30",10.9,33.1,9.6,0.77,67,17.1,13.372,20.4,25.5,6.7,0.29,149,17.9,12.377,24.4,20.2,1.9,0.63,174,17.3,10.431
"8749","01.07.2004 06:00",2.8,79.7,45.9,0.9,205,17.5,13.465,23,20.2,4.6,0.25,328,18.3,12.452,17.2,54.8,28.8,0.91,170,17.7,9.339
"8750","01.07.2004 06:30",4.3,47.9,21.9,0.46,75,18,14.635,19.5,28.8,7.5,0.19,259,18.9,13.18,29.9,23.5,6.8,1.07,63,18,9.595
"8751","01.07.2004 07:00",5.4,66.4,34.9,0.51,222,18.6,14.41,11.2,41.5,11.6,0.07,215,19.2,13.267,2.6,134.4,91.4,0.37,307,18.9,10.15
"8752","01.07.2004 07:30",8,56.1,25.1,0.34,245,18.9,13.978,14,37.4,10.6,0.32,288,20,13.643,9.7,57.5,22.7,1.18,316,18.6,11.966
"8753","01.07.2004 08:00",13.9,34.1,9.5,0.47,123,19.5,14.235,15.9,32.5,8.1,0.45,303,20.3,13.836,23.5,34.4,7.6,0.9,335,19.6,12.076
"8754","01.07.2004 08:30",14.5,41.1,12.1,0.06,242,20.1,13.785,34.3,20.8,5.3,0.65,312,21.4,11.993,29.5,23.4,4.4,1.93,307,20.5,10.486
"8755","01.07.2004 09:00",10.9,44.7,14.4,0.23,302,20,14.098,44,18,4.6,1.04,300,22,10.955,38.1,19.7,3.1,3.2,338,19.7,11.57
"8756","01.07.2004 09:30",16.5,40.9,11.9,0.85,320,20.4,12.954,52.7,10.6,2,2.66,287,21.1,10.189,30.4,26.2,3.7,3.22,331,19.3,10.991
"8757","01.07.2004 10:00",42.4,20.1,4.3,3.34,336,20.6,11.331,54.4,9.3,2.1,2.58,290,20.3,10.386,41.5,12.4,1.4,2.35,324,17.6,12.517
"8758","01.07.2004 10:30",52.8,10.8,1.9,4.34,338,20,11.439,52.4,9.6,1.8,2.24,295,19.1,11.058,28.9,24.4,5.1,1.27,81,17.4,13.068
"8759","01.07.2004 11:00",NA,NA,NA,3.21,326,18.7,12.361,46.7,10.8,1.5,0.71,348,18.8,12.203,30,23.3,5.2,1.36,351,18.1,12.239
"8760","01.07.2004 11:30",NA,NA,NA,1.3,308,18.8,13.455,41,16.8,5.2,0.37,342,17.9,13.632,38,13.5,3.5,1.59,330,19,11.826
"8761","01.07.2004 12:00",54.4,10.4,2.3,1.41,339,19.7,12.536,40.4,15.8,5.4,0.19,270,18.4,12.212,33,20.3,4.9,1.65,351,19.3,11.547
"8762","01.07.2004 12:30",49.7,12.8,2.8,2.61,316,19.4,12.679,37,17,4.8,0.49,294,19,13.495,29,21.3,5.4,3.02,315,19.3,8.298
"8763","01.07.2004 13:00",43.6,17.3,3.3,2.69,303,18.9,12.228,32,18.8,5,0.31,332,18.4,12.855,31.6,17.4,4,2.01,322,19.4,7.428
"8764","01.07.2004 13:30",44.7,15.4,2.7,1.64,304,18.6,12.492,31.5,15.8,4.9,0.27,133,18.5,12.079,29.4,18.1,4.4,2.17,340,19.3,6.95
"8765","01.07.2004 14:00",44.5,11.6,2.2,0.58,5,19,12.669,35,15.9,4.4,0.23,306,18.8,11.541,33.2,16.3,4.5,1.2,349,19.6,6.52
"8766","01.07.2004 14:30",30,25.7,5,1.51,311,18.4,12.302,35.1,12.4,2,0.2,336,18.6,11.567,35.1,18.2,5.2,2.03,287,20.2,6.749
"8767","01.07.2004 15:00",31.2,20.8,4,0.28,316,18.5,12.665,32.7,12.8,2.7,0.32,310,18.8,11.661,39,13.4,3.4,3.1,273,20.5,6.485
"8768","01.07.2004 15:30",38.7,12.2,2.3,0.88,38,18.9,11.538,32.6,13.3,2.4,0.48,288,18.7,11.662,46.9,6.5,2.1,1.68,229,20.8,7.705
"8769","01.07.2004 16:00",39.4,12.9,2.4,0.52,37,19.4,11.136,34.4,12.1,2.8,0.48,326,19.3,11.547,46.9,8.2,1.8,1.38,186,21.2,8.472
"8770","01.07.2004 16:30",27.7,27.9,7.1,1.42,324,18.9,11.046,36.4,10.8,1.9,0.35,340,19.1,10.855,37,18.6,3.7,1.99,226,20.4,7.715
"8771","01.07.2004 17:00",16.8,30.6,7.9,0.25,276,18.3,12.694,31.3,16.1,3.8,0.06,187,19.1,10.982,36.3,13.4,2.7,2.95,307,20.4,8.656
"8772","01.07.2004 17:30",24.2,15.6,2.3,0.7,66,18.4,12.855,28.4,14.5,2.9,0.75,294,18.6,11.567,29.2,15.5,2.4,3.44,328,19.5,9.87
"8773","01.07.2004 18:00",13,41,12.9,1.05,320,18.3,12.048,40.3,10.8,2.4,1.24,288,19.2,10.297,26.6,16.6,2.2,1.9,316,18.8,10.676
"8774","01.07.2004 18:30",11.1,34.5,8.8,0.86,318,18,12.342,35.2,16.1,5.4,0.37,301,18.7,10.982,33.9,9.4,1.6,1.48,292,18.8,10.701
"8775","01.07.2004 19:00",11.7,30.8,5.7,0.27,118,17.8,11.952,21.8,27.3,8.3,0.19,130,18.5,11.377,29.8,11.7,1.4,3.06,285,18.7,9.293
"8776","01.07.2004 19:30",25.1,10.7,1.3,0.87,91,17.4,11.68,20.7,29,12,0.11,262,18.1,11.835,31.2,6,1,1.71,325,18.3,9.325
"8777","01.07.2004 20:00",21.2,16.9,1.7,0.59,149,17.6,11.827,19,25.3,10.4,0.13,115,17.7,12.054,33.4,5.3,0.8,2.15,354,17.8,9.813
"8778","01.07.2004 20:30",20,13.2,1.3,0.97,106,17.1,12.534,32.8,10.3,2.9,1.11,320,18,11.328,35.6,5.8,0.9,1.45,30,17.3,10.663
"8779","01.07.2004 21:00",19.4,10.8,1.2,0.4,116,17.1,12.287,34.8,10.1,2.1,0.41,300,17.9,11.023,34.2,6,0.7,1.63,26,17,10.425
"8780","01.07.2004 21:30",18.2,9.8,1.1,0.17,81,16.8,12.886,34,8.6,1.5,0.21,358,17.7,10.95,32.6,7.1,0.7,1.32,64,16.9,10.783
"8781","01.07.2004 22:00",17,12.8,2.1,0.14,316,16.9,12.26,35.4,7.4,1.4,0.94,355,17.6,10.924,32.8,6.8,0.2,1.19,20,16.6,10.63
"8782","01.07.2004 22:30",14,13.3,1.3,1.08,146,16.4,13.246,33.1,7.5,1.5,0.32,12,17.5,11.106,34.1,5.8,0.6,1.4,66,16.5,10.402
"8783","01.07.2004 23:00",17.3,13.1,2.5,0.35,127,16.4,12.77,28.3,7.1,1.2,0.15,69,17.3,11.65,26.5,11,0.9,0.77,29,16.4,10.172
"8784","01.07.2004 23:30",17.5,9.5,1.2,1.07,150,16.2,12.975,25.1,5.8,0.7,0.34,297,16.8,12.143,28.8,7,0.8,0.86,336,16,10.471
"8785","02.07.2004 00:00",16.9,8.1,1.1,0.19,101,16,13.226,22.5,5.6,0.7,0.53,329,16.8,12.265,29.5,5.9,1.1,1.08,356,15.9,10.525
"8786","02.07.2004 00:30",13.1,12,1.4,0.2,189,15.9,13.346,25.9,5.7,1,0.29,344,16.9,11.949,32.4,5.1,0.7,0.7,340,15.7,10.649
"8787","02.07.2004 01:00",15.3,7.9,0.3,0.5,136,15.9,13.383,20,6.2,1.4,0.25,181,16.5,12.417,33.1,4.6,0.6,0.63,341,15.9,10.138
"8788","02.07.2004 01:30",7.4,15.9,2.7,0.35,159,15.6,13.603,19.1,6.4,2,0.21,119,16.3,12.362,32.4,5,0.8,0.14,313,15.8,10.215
"8789","02.07.2004 02:00",8,14.9,2.3,0.3,137,15.6,13.142,18,5.1,0.8,0.1,181,16.2,12.382,24.4,7.9,0.6,0.25,310,15.7,10.333
"8790","02.07.2004 02:30",3.7,19.6,4.4,0.24,217,15.5,13.452,18.9,4.8,0.8,0.13,56,16.1,12.324,21,9.3,0,0.49,270,15.4,11.075
"8791","02.07.2004 03:00",6.2,14.4,2.4,0.88,146,15.4,13.388,15.2,6.2,1.6,0.11,350,15.9,12.494,16.9,13,0.9,0.56,187,15.4,11.015
"8792","02.07.2004 03:30",8.3,13.9,2.9,1.24,186,15,13.306,15.1,6.1,1.3,0.12,323,15.8,12.321,6.2,20.3,2,0.27,301,14.9,11.159
"8793","02.07.2004 04:00",10.4,11.7,1,0.38,134,14.9,13.121,15.5,6.2,1.2,0.15,4,15.8,12.225,6.4,21.8,3.7,0.22,288,14.7,11.808
"8794","02.07.2004 04:30",4.1,28.9,12.2,0.82,192,15,13.064,14,12.4,4.5,0.21,355,15.8,11.975,3.2,36.9,18.7,0.72,278,14.8,11.555
"8795","02.07.2004 05:00",4.6,27.5,11.8,0.72,238,14.8,13.057,11.4,16.7,5.8,0.55,292,15.7,12.319,14.4,21.6,5.5,2.06,312,14.4,11.479
"8796","02.07.2004 05:30",2.5,38.9,21.7,0.96,353,14.9,13.052,18.6,9.9,1.6,1.27,337,15.5,12.828,16.8,16.4,1.2,2.05,306,14.4,10.845
"8797","02.07.2004 06:00",17.4,24,10.2,1.79,305,15.3,12.042,19.6,17.2,5.9,0.41,5,15.3,12.247,22.5,9.7,1.6,0.85,77,14.1,11.02
"8798","02.07.2004 06:30",23.2,18.5,5.7,2.44,311,15.6,11.208,14.8,25.1,9,0.25,340,15.2,12.187,25,10.3,1.9,0.89,216,13.9,10.935
"8799","02.07.2004 07:00",27,11.8,2.9,3.64,340,15.3,11.196,23.6,11.3,2.3,0.65,338,14.9,12.004,19.5,16.1,3.9,2.43,245,13.3,10.922
"8800","02.07.2004 07:30",26.7,16,5.1,3.47,318,15,11.237,30.7,10.4,2.5,0.31,330,14.6,11.191,24.4,7.4,1.5,1.61,233,13.5,11.328
"8801","02.07.2004 08:00",31.3,11.7,3.4,4.26,331,14.2,10.858,23,18.7,6.2,0.44,148,14.3,11.743,20.8,11,2.3,1.29,239,13.8,11.412
"8802","02.07.2004 08:30",30.3,12.3,3.2,1.31,298,14.2,11.228,28.6,13.2,4.6,0.1,32,14.3,11.563,16.8,19.3,4.8,1.17,178,13.9,12.033
"8803","02.07.2004 09:00",28.7,11.2,2.1,0.39,9,14.4,11.497,24.5,16.7,4.4,0.09,235,14.7,12.081,19.3,17.8,4.3,1.07,176,14,11.785
"8804","02.07.2004 09:30",31.9,10.9,2.7,0.36,194,14.7,11.735,22.1,20.4,7.2,0.2,179,14.6,12.233,17.1,19.6,4.6,0.86,206,14.2,11.963
"8805","02.07.2004 10:00",30.3,12.7,3.3,1,349,14.8,12.015,22.6,18.5,6.6,0.42,278,14.7,12.313,19.9,17.4,3.7,1.07,190,14.2,12.294
"8806","02.07.2004 10:30",29.1,16.9,6.1,1.34,301,14.5,11.795,20.3,19.4,4.8,0.28,167,14.7,12.26,17.8,18,4.9,0.77,162,14.3,12.288
"8807","02.07.2004 11:00",32.3,11.6,3.5,1.33,282,15,11.955,18.6,25.9,9,0.08,181,14.7,12.472,21,17.1,5.5,1.26,181,14.4,12.352
"8808","02.07.2004 11:30",30.4,14.5,5.1,1.75,319,15,12.083,21.1,23.1,11.4,0.26,242,14.8,12.623,26.9,11.7,5.6,0.92,194,14.8,11.592
"8809","02.07.2004 12:00",31,13.2,5.3,2.95,336,15.8,12.264,20.8,16,5.9,0.28,200,15,12.266,33.8,6.3,3,1.8,161,16.5,13.155
"8810","02.07.2004 12:30",32,7.6,2.3,2.6,341,16.2,11.948,21.7,20,10.3,0.4,121,15.3,12.154,34.5,5.5,2.6,2.71,148,16.3,12.303
"8811","02.07.2004 13:00",31.8,10.2,3.3,0.83,324,16.3,11.184,29.1,10.8,4.4,0.75,150,16.9,11.654,35,6.2,3.5,2.33,166,16.4,11.322
"8812","02.07.2004 13:30",35.4,5.9,1.8,1.05,68,16.8,11.041,32.4,8.7,3.3,0.34,119,17.5,10.456,36.4,5.4,2.7,1.87,197,18.9,11.021
"8813","02.07.2004 14:00",36.1,6.7,2,0.6,158,17.4,11.169,35.5,11.4,5.5,0.08,227,18.4,9.943,39.2,5.1,2.1,2.1,219,18.9,10.591
"8814","02.07.2004 14:30",34.8,8.2,2.5,0.42,226,17.8,10.904,33.2,15.7,8,0.69,124,19.1,10.519,38.5,5.5,2.3,4.49,247,19.8,8.786
"8815","02.07.2004 15:00",32.4,11,2.8,0.42,31,18.6,11.182,40.2,8.2,3.2,0.34,154,19.9,9.088,39,7.9,3.9,4.46,256,20.3,7.658
"8816","02.07.2004 15:30",35.4,13.2,4.5,0.46,326,18.8,10.625,39.6,7.7,2.8,0.48,300,19.9,9.76,37.3,7.4,3.3,5.06,267,20.6,7.829
"8817","02.07.2004 16:00",32.3,12.9,3.5,0.84,326,18.5,11.473,41,7.5,2.3,0.3,176,20.9,9.976,37.5,8.1,3.7,5.17,277,20.3,7.389
"8818","02.07.2004 16:30",31.4,13.5,3.5,0.19,1,18.7,11.85,40.4,11.9,5.1,0.07,33,20.5,8.905,36.4,13.5,8.2,5.96,278,20.5,6.949
"8819","02.07.2004 17:00",23.8,22.5,6.3,0.84,258,18.1,11.744,40.9,9.2,2.6,0.55,157,20.9,9.519,37.5,6.3,3.3,4.61,274,20.7,7.128
"8820","02.07.2004 17:30",25.8,16.5,4.1,0.61,232,18.8,11.468,39.9,9.7,2.7,0.52,157,20.6,8.39,38,6,2.5,4.61,268,21.1,7.381
"8821","02.07.2004 18:00",18.7,24.8,9,0.49,235,18.5,11.895,37.1,10.1,2.7,0.27,273,20.6,8.422,38.5,6.5,2.6,5.73,269,20.9,5.833
"8822","02.07.2004 18:30",13.2,25.6,6.9,0.25,236,17.9,12.656,28.1,14.9,4.7,0.28,178,19.9,10.268,34.3,8.9,2.1,5.37,279,20.4,6.03
"8823","02.07.2004 19:00",18,18.8,4.8,0.6,203,17.4,11.614,24.2,13.2,3.9,0.25,172,19.2,11.403,33.9,8.2,1.3,3.84,277,19.7,6.473
"8824","02.07.2004 19:30",4.1,37.1,13.4,0.25,347,16.9,12.28,16,19.1,5.8,0.38,142,18.7,11.614,30.7,7.7,1,3.88,290,19.5,6.801
"8825","02.07.2004 20:00",9,26.4,7.7,0.37,153,16.8,11.43,25.8,11.4,2.9,0.53,284,18.5,9.485,28.9,8.6,1.8,3.81,322,17.6,8.217
