"","source","destination","id","t","n","category"
"35540",4923,9672,"0858B",2005-10-23,1,"Cattle"
"35541",4923,9672,"0858C",2005-10-23,1,"Cattle"
"35542",4924,9047,"0858D",2005-10-06,1,"Cattle"
"35543",4924,9047,"0858E",2005-10-06,1,"Cattle"
"35544",4925,10285,"0858F",2005-10-27,1,"Cattle"
"35545",4925,10285,"08590",2005-10-27,1,"Cattle"
"35546",4925,10285,"08591",2005-09-10,1,"Cattle"
"35547",4925,10285,"08592",2005-09-10,1,"Cattle"
"35548",4925,10285,"08593",2005-09-10,1,"Cattle"
"35549",4925,10285,"08594",2005-09-10,1,"Cattle"
"35550",4925,10285,"08595",2005-09-10,1,"Cattle"
"35551",729,537,"08596",2005-09-08,1,"Cattle"
"35552",4926,10286,"08597",2005-08-27,1,"Cattle"
"35553",4926,10286,"08598",2005-08-27,1,"Cattle"
"35554",4926,10286,"08599",2005-08-27,1,"Cattle"
"35555",4926,10286,"0859A",2005-08-27,1,"Cattle"
"35556",4926,10286,"0859B",2005-08-27,1,"Cattle"
"35557",4926,10286,"0859C",2005-10-20,1,"Cattle"
"35558",4926,10286,"0859D",2005-08-27,1,"Cattle"
"35559",4927,10139,"0859E",2005-09-25,1,"Cattle"
"35560",4927,10139,"0859F",2005-09-25,1,"Cattle"
"35561",4927,10139,"085A0",2005-09-25,1,"Cattle"
"35562",4927,10139,"085A1",2005-09-25,1,"Cattle"
"35563",4927,10139,"085A2",2005-09-25,1,"Cattle"
"35564",4927,10139,"085A3",2005-09-25,1,"Cattle"
"35565",4787,10139,"085A4",2005-08-17,1,"Cattle"
"35566",4787,10139,"085A5",2005-08-17,1,"Cattle"
"35567",4344,10139,"085A6",2005-08-17,1,"Cattle"
"35568",4928,10139,"085A7",2005-08-17,1,"Cattle"
"35569",4928,10139,"085A8",2005-08-17,1,"Cattle"
"35570",4928,10139,"085A9",2005-08-17,1,"Cattle"
"35571",4928,10139,"085AA",2005-08-17,1,"Cattle"
"35572",4099,10139,"085AB",2005-08-16,1,"Cattle"
"35573",4099,10139,"085AC",2005-08-16,1,"Cattle"
"35574",1645,10139,"085AD",2005-08-17,1,"Cattle"
"35575",1645,10139,"085AE",2005-08-17,1,"Cattle"
"35576",1645,10139,"085AF",2005-08-17,1,"Cattle"
"35577",1645,10139,"085B0",2005-08-17,1,"Cattle"
"35578",4929,10139,"085B1",2005-08-17,1,"Cattle"
"35579",4929,10139,"085B2",2005-08-17,1,"Cattle"
"35580",4930,10286,"085B3",2005-08-08,1,"Cattle"
"35581",2962,8951,"085B4",2005-10-25,1,"Cattle"
"35582",2962,8951,"085B5",2005-10-25,1,"Cattle"
"35583",4693,10287,"085B6",2005-09-12,1,"Cattle"
"35584",4693,10287,"085B7",2005-09-12,1,"Cattle"
"35585",4693,10287,"085B8",2005-09-12,1,"Cattle"
"35586",4693,10287,"085B9",2005-09-12,1,"Cattle"
"35587",4693,10287,"085BA",2005-09-12,1,"Cattle"
"35588",4693,10287,"085BB",2005-09-12,1,"Cattle"
"35589",4693,10287,"085BC",2005-09-12,1,"Cattle"
"35590",4693,10287,"085BD",2005-09-12,1,"Cattle"
"35591",4693,10287,"085BE",2005-09-12,1,"Cattle"
"35592",4931,10288,"085BF",2005-09-26,1,"Cattle"
"35593",4931,10288,"085C0",2005-09-26,1,"Cattle"
"35594",4931,10288,"085C1",2005-09-26,1,"Cattle"
"35595",4932,10289,"085C2",2005-10-21,1,"Cattle"
"35596",4932,10289,"085C3",2005-10-21,1,"Cattle"
"35597",4933,10290,"085C4",2005-08-10,1,"Cattle"
"35598",19,10291,"085C5",2005-09-15,1,"Cattle"
"35599",19,10291,"085C6",2005-09-15,1,"Cattle"
"35600",19,10291,"085C7",2005-09-15,1,"Cattle"
"35601",4020,10291,"085C8",2005-10-07,1,"Cattle"
"35602",4020,10291,"085C9",2005-10-07,1,"Cattle"
"35603",4020,10291,"085CA",2005-10-07,1,"Cattle"
"35604",4020,10291,"085CB",2005-10-07,1,"Cattle"
"35605",4020,10291,"085CC",2005-10-07,1,"Cattle"
"35606",4020,10291,"085CD",2005-10-07,1,"Cattle"
"35607",4020,10291,"085CE",2005-10-07,1,"Cattle"
"35608",4020,10291,"085CF",2005-10-07,1,"Cattle"
"35609",4020,10291,"085D0",2005-10-07,1,"Cattle"
"35610",4020,10291,"085D1",2005-10-07,1,"Cattle"
"35611",4020,10291,"085D2",2005-10-07,1,"Cattle"
"35612",4020,10291,"085D3",2005-10-07,1,"Cattle"
"35613",4020,10291,"085D4",2005-10-07,1,"Cattle"
"35614",4020,10291,"085D5",2005-10-07,1,"Cattle"
"35615",4020,10291,"085D6",2005-10-07,1,"Cattle"
"35616",2049,10291,"085D7",2005-09-30,1,"Cattle"
"35617",2049,10291,"085D8",2005-09-30,1,"Cattle"
"35618",2049,10291,"085D9",2005-09-30,1,"Cattle"
"35619",4734,10291,"085DA",2005-09-29,1,"Cattle"
"35620",19,3256,"085DB",2005-09-26,1,"Cattle"
"35621",19,3256,"085DC",2005-09-26,1,"Cattle"
"35622",19,3256,"085DD",2005-09-26,1,"Cattle"
"35623",3256,8225,"085DE",2005-10-20,1,"Cattle"
"35624",19,3256,"085DF",2005-09-26,1,"Cattle"
"35625",19,3256,"085E0",2005-09-26,1,"Cattle"
"35626",19,3256,"085E1",2005-09-26,1,"Cattle"
"35627",19,3256,"085E2",2005-09-26,1,"Cattle"
"35628",4934,10292,"085E3",2005-09-10,1,"Cattle"
"35629",4934,10292,"085E4",2005-09-10,1,"Cattle"
"35630",4934,10292,"085E5",2005-09-10,1,"Cattle"
"35631",4934,10292,"085E6",2005-09-10,1,"Cattle"
"35632",4934,10292,"085E7",2005-09-10,1,"Cattle"
"35633",4934,10292,"085E8",2005-09-10,1,"Cattle"
"35634",4934,10292,"085E9",2005-09-10,1,"Cattle"
"35635",4934,10292,"085EA",2005-09-10,1,"Cattle"
"35636",4935,8743,"085EB",2005-08-26,1,"Cattle"
"35637",4935,8743,"085EC",2005-08-26,1,"Cattle"
"35638",3478,8743,"085ED",2005-08-31,1,"Cattle"
"35639",4935,8743,"085EE",2005-08-26,1,"Cattle"
"35640",4935,8743,"085EF",2005-08-26,1,"Cattle"
"35641",4935,8743,"085F0",2005-08-26,1,"Cattle"
"35642",4936,8743,"085F1",2005-09-09,1,"Cattle"
"35643",4936,8743,"085F2",2005-09-09,1,"Cattle"
"35644",4935,8743,"085F3",2005-08-26,1,"Cattle"
"35645",4935,8743,"085F4",2005-08-26,1,"Cattle"
"35646",3478,8743,"085F5",2005-08-31,1,"Cattle"
"35647",3478,8743,"085F6",2005-08-31,1,"Cattle"
"35648",3478,8743,"085F7",2005-08-31,1,"Cattle"
"35649",3478,8743,"085F8",2005-08-31,1,"Cattle"
"35650",3478,8743,"085F9",2005-08-31,1,"Cattle"
"35651",3478,8743,"085FA",2005-08-31,1,"Cattle"
"35652",3478,8743,"085FB",2005-08-31,1,"Cattle"
"35653",3478,8743,"085FC",2005-08-31,1,"Cattle"
"35654",4935,8743,"085FD",2005-08-26,1,"Cattle"
"35655",3478,8743,"085FE",2005-08-31,1,"Cattle"
"35656",3478,8743,"085FF",2005-08-31,1,"Cattle"
"35657",3478,8743,"08600",2005-08-31,1,"Cattle"
"35658",4936,8743,"08601",2005-09-09,1,"Cattle"
"35659",4936,8743,"08602",2005-09-09,1,"Cattle"
"35660",4936,8743,"08603",2005-09-09,1,"Cattle"
"35661",4936,8743,"08604",2005-09-09,1,"Cattle"
"35662",4936,8743,"08605",2005-09-09,1,"Cattle"
"35663",4936,8743,"08606",2005-09-09,1,"Cattle"
"35664",4936,8743,"08607",2005-09-09,1,"Cattle"
"35665",4936,8743,"08608",2005-09-09,1,"Cattle"
"35666",3478,8743,"08609",2005-08-31,1,"Cattle"
"35667",4030,8743,"0860A",2005-09-13,1,"Cattle"
"35668",4030,8743,"0860B",2005-09-13,1,"Cattle"
"35669",4030,8743,"0860C",2005-09-13,1,"Cattle"
"35670",4937,8743,"0860D",2005-09-01,1,"Cattle"
"35671",4937,8743,"0860E",2005-09-01,1,"Cattle"
"35672",4937,8743,"0860F",2005-09-01,1,"Cattle"
"35673",4937,8743,"08610",2005-09-01,1,"Cattle"
"35674",4937,8743,"08611",2005-09-01,1,"Cattle"
"35675",3478,8743,"08612",2005-08-31,1,"Cattle"
"35676",3478,8743,"08613",2005-08-31,1,"Cattle"
"35677",4938,8743,"08614",2005-08-31,1,"Cattle"
"35678",4938,8743,"08615",2005-08-31,1,"Cattle"
"35679",4938,8743,"08616",2005-08-31,1,"Cattle"
"35680",4938,8743,"08617",2005-08-31,1,"Cattle"
"35681",4938,8743,"08618",2005-08-31,1,"Cattle"
"35682",4938,8743,"08619",2005-08-31,1,"Cattle"
"35683",4938,8743,"0861A",2005-08-31,1,"Cattle"
"35684",4938,8743,"0861B",2005-08-31,1,"Cattle"
"35685",4938,8743,"0861C",2005-08-31,1,"Cattle"
"35686",4938,8743,"0861D",2005-08-31,1,"Cattle"
"35687",4938,8743,"0861E",2005-08-31,1,"Cattle"
"35688",4938,8743,"0861F",2005-08-31,1,"Cattle"
"35689",4939,8743,"08620",2005-09-27,1,"Cattle"
"35690",4939,8743,"08621",2005-09-27,1,"Cattle"
"35691",4939,8743,"08622",2005-09-27,1,"Cattle"
"35692",4939,8743,"08623",2005-09-27,1,"Cattle"
"35693",4939,8743,"08624",2005-09-27,1,"Cattle"
"35694",4939,8743,"08625",2005-09-27,1,"Cattle"
"35695",4939,8743,"08626",2005-09-27,1,"Cattle"
"35696",4939,8743,"08627",2005-09-27,1,"Cattle"
"35697",4939,8743,"08628",2005-09-27,1,"Cattle"
"35698",3478,8743,"08629",2005-08-31,1,"Cattle"
"35699",4940,8743,"0862A",2005-09-13,1,"Cattle"
"35700",4940,8743,"0862B",2005-09-13,1,"Cattle"
"35701",4940,8743,"0862C",2005-09-13,1,"Cattle"
"35702",4940,8743,"0862D",2005-09-13,1,"Cattle"
"35703",4940,8743,"0862E",2005-09-13,1,"Cattle"
"35704",4940,8743,"0862F",2005-09-13,1,"Cattle"
"35705",4940,8743,"08630",2005-09-13,1,"Cattle"
"35706",4941,8743,"08631",2005-10-27,1,"Cattle"
"35707",4941,8743,"08632",2005-10-27,1,"Cattle"
"35708",4941,8743,"08633",2005-10-27,1,"Cattle"
"35709",4941,8743,"08634",2005-10-27,1,"Cattle"
"35710",4941,8743,"08635",2005-10-27,1,"Cattle"
"35711",3478,8743,"08636",2005-08-31,1,"Cattle"
"35712",4942,8743,"08637",2005-09-13,1,"Cattle"
"35713",4942,8743,"08638",2005-09-13,1,"Cattle"
"35714",4942,8743,"08639",2005-09-13,1,"Cattle"
"35715",4942,8743,"0863A",2005-09-13,1,"Cattle"
"35716",4942,8743,"0863B",2005-09-13,1,"Cattle"
"35717",4942,8743,"0863C",2005-09-13,1,"Cattle"
"35718",4942,8743,"0863D",2005-09-13,1,"Cattle"
"35719",4942,8743,"0863E",2005-09-13,1,"Cattle"
"35720",4942,8743,"0863F",2005-09-13,1,"Cattle"
"35721",4942,8743,"08640",2005-09-13,1,"Cattle"
"35722",4942,8743,"08641",2005-09-13,1,"Cattle"
"35723",4942,8743,"08642",2005-09-13,1,"Cattle"
"35724",4943,8743,"08643",2005-09-21,1,"Cattle"
"35725",4943,8743,"08644",2005-09-21,1,"Cattle"
"35726",4943,8743,"08645",2005-09-21,1,"Cattle"
"35727",4943,8743,"08646",2005-09-21,1,"Cattle"
"35728",4373,8743,"08647",2005-09-13,1,"Cattle"
"35729",4373,8743,"08648",2005-09-13,1,"Cattle"
"35730",4373,8743,"08649",2005-09-13,1,"Cattle"
"35731",4373,8743,"0864A",2005-09-13,1,"Cattle"
"35732",4373,8743,"0864B",2005-09-13,1,"Cattle"
"35733",1065,8743,"0864C",2005-09-16,1,"Cattle"
"35734",1065,8743,"0864D",2005-09-16,1,"Cattle"
"35735",1065,8743,"0864E",2005-09-16,1,"Cattle"
"35736",1065,8743,"0864F",2005-09-16,1,"Cattle"
"35737",1065,8743,"08650",2005-09-16,1,"Cattle"
"35738",1065,8743,"08651",2005-09-16,1,"Cattle"
"35739",1065,8743,"08652",2005-09-16,1,"Cattle"
"35740",1065,8743,"08653",2005-09-16,1,"Cattle"
"35741",4944,8743,"08654",2005-10-27,1,"Cattle"
"35742",4944,8743,"08655",2005-10-27,1,"Cattle"
"35743",4944,8743,"08656",2005-10-27,1,"Cattle"
"35744",4944,8743,"08657",2005-10-27,1,"Cattle"
"35745",4944,8743,"08658",2005-10-27,1,"Cattle"
"35746",4944,8743,"08659",2005-10-27,1,"Cattle"
"35747",4944,8743,"0865A",2005-10-27,1,"Cattle"
"35748",4944,8743,"0865B",2005-10-27,1,"Cattle"
"35749",4944,8743,"0865C",2005-10-27,1,"Cattle"
"35750",4944,8743,"0865D",2005-10-27,1,"Cattle"
"35751",4944,8743,"0865E",2005-10-27,1,"Cattle"
"35752",4944,8743,"0865F",2005-10-27,1,"Cattle"
"35753",4944,8743,"08660",2005-10-27,1,"Cattle"
"35754",4944,8743,"08661",2005-10-27,1,"Cattle"
"35755",4944,8743,"08662",2005-10-27,1,"Cattle"
"35756",4944,8743,"08663",2005-10-27,1,"Cattle"
"35757",4944,8743,"08664",2005-10-27,1,"Cattle"
"35758",4944,8743,"08665",2005-10-27,1,"Cattle"
"35759",4944,8743,"08666",2005-10-27,1,"Cattle"
"35760",4944,8743,"08667",2005-10-27,1,"Cattle"
"35761",4944,8743,"08668",2005-10-27,1,"Cattle"
"35762",1001,8743,"08669",2005-10-27,1,"Cattle"
"35763",1001,8743,"0866A",2005-10-27,1,"Cattle"
"35764",1001,8743,"0866B",2005-10-27,1,"Cattle"
"35765",4945,8743,"0866C",2005-09-12,1,"Cattle"
"35766",4945,8743,"0866D",2005-09-12,1,"Cattle"
"35767",4945,8743,"0866E",2005-09-12,1,"Cattle"
"35768",4945,8743,"0866F",2005-09-12,1,"Cattle"
"35769",4738,6488,"08670",2005-09-22,1,"Cattle"
"35770",4738,6488,"08671",2005-09-22,1,"Cattle"
"35771",4738,6488,"08672",2005-09-22,1,"Cattle"
"35772",4738,6488,"08673",2005-09-22,1,"Cattle"
"35773",4738,6488,"08674",2005-09-22,1,"Cattle"
"35774",4946,8743,"08675",2005-10-28,1,"Cattle"
"35775",4946,8743,"08676",2005-10-28,1,"Cattle"
"35776",4946,8743,"08677",2005-10-28,1,"Cattle"
"35777",3478,8743,"08678",2005-08-31,1,"Cattle"
"35778",3478,8743,"08679",2005-08-31,1,"Cattle"
"35779",3478,8743,"0867A",2005-08-31,1,"Cattle"
"35780",3478,8743,"0867B",2005-08-31,1,"Cattle"
"35781",4947,8743,"0867C",2005-09-09,1,"Cattle"
"35782",4947,8743,"0867D",2005-09-09,1,"Cattle"
"35783",4947,8743,"0867E",2005-09-09,1,"Cattle"
"35784",4947,8743,"0867F",2005-09-09,1,"Cattle"
"35785",3478,8743,"08680",2005-08-31,1,"Cattle"
"35786",3478,8743,"08681",2005-08-31,1,"Cattle"
"35787",4943,8743,"08682",2005-09-21,1,"Cattle"
"35788",4948,8743,"08683",2005-09-14,1,"Cattle"
"35789",4948,8743,"08684",2005-09-14,1,"Cattle"
"35790",4948,8743,"08685",2005-09-14,1,"Cattle"
"35791",4948,8743,"08686",2005-09-14,1,"Cattle"
"35792",4948,8743,"08687",2005-09-14,1,"Cattle"
"35793",4948,8743,"08688",2005-09-14,1,"Cattle"
"35794",4948,8743,"08689",2005-09-14,1,"Cattle"
"35795",4948,8743,"0868A",2005-09-14,1,"Cattle"
"35796",4948,8743,"0868B",2005-09-14,1,"Cattle"
"35797",4948,8743,"0868C",2005-09-14,1,"Cattle"
"35798",4948,8743,"0868D",2005-09-14,1,"Cattle"
"35799",4948,8743,"0868E",2005-09-14,1,"Cattle"
"35800",4948,8743,"0868F",2005-09-14,1,"Cattle"
"35801",4948,8743,"08690",2005-09-14,1,"Cattle"
"35802",4948,8743,"08691",2005-09-14,1,"Cattle"
"35803",4948,8743,"08692",2005-09-14,1,"Cattle"
"35804",4948,8743,"08693",2005-09-14,1,"Cattle"
"35805",4948,8743,"08694",2005-09-14,1,"Cattle"
"35806",4948,8743,"08695",2005-09-14,1,"Cattle"
"35807",4948,8743,"08696",2005-09-14,1,"Cattle"
"35808",4948,8743,"08697",2005-09-14,1,"Cattle"
"35809",4948,8743,"08698",2005-09-14,1,"Cattle"
"35810",4948,8743,"08699",2005-09-14,1,"Cattle"
"35811",4948,8743,"0869A",2005-09-14,1,"Cattle"
"35812",4948,8743,"0869B",2005-09-14,1,"Cattle"
"35813",4948,8743,"0869C",2005-09-14,1,"Cattle"
"35814",4948,8743,"0869D",2005-09-14,1,"Cattle"
"35815",4948,8743,"0869E",2005-09-14,1,"Cattle"
"35816",4948,8743,"0869F",2005-09-14,1,"Cattle"
"35817",4948,8743,"086A0",2005-09-14,1,"Cattle"
"35818",4948,8743,"086A1",2005-09-14,1,"Cattle"
"35819",4949,8743,"086A2",2005-09-21,1,"Cattle"
"35820",4949,8743,"086A3",2005-09-21,1,"Cattle"
"35821",4949,8743,"086A4",2005-09-21,1,"Cattle"
"35822",4949,8743,"086A5",2005-09-21,1,"Cattle"
"35823",4949,8743,"086A6",2005-09-21,1,"Cattle"
"35824",4950,8743,"086A7",2005-09-21,1,"Cattle"
"35825",3236,8743,"086A8",2005-10-25,1,"Cattle"
"35826",3236,8743,"086A9",2005-10-25,1,"Cattle"
"35827",3236,8743,"086AA",2005-10-25,1,"Cattle"
"35828",3236,8743,"086AB",2005-10-25,1,"Cattle"
"35829",3236,8743,"086AC",2005-10-25,1,"Cattle"
"35830",3236,8743,"086AD",2005-10-25,1,"Cattle"
"35831",3236,8743,"086AE",2005-10-25,1,"Cattle"
"35832",3236,8743,"086AF",2005-10-25,1,"Cattle"
"35833",3236,8743,"086B0",2005-10-25,1,"Cattle"
"35834",3236,8743,"086B1",2005-10-25,1,"Cattle"
"35835",3236,8743,"086B2",2005-10-25,1,"Cattle"
"35836",3236,8743,"086B3",2005-10-25,1,"Cattle"
"35837",3236,8743,"086B4",2005-10-25,1,"Cattle"
"35838",3236,8743,"086B5",2005-10-25,1,"Cattle"
"35839",3236,8743,"086B6",2005-10-25,1,"Cattle"
"35840",3236,8743,"086B7",2005-10-25,1,"Cattle"
"35841",3236,8743,"086B8",2005-10-25,1,"Cattle"
"35842",3236,8743,"086B9",2005-10-25,1,"Cattle"
"35843",3236,8743,"086BA",2005-10-25,1,"Cattle"
"35844",3236,8743,"086BB",2005-10-25,1,"Cattle"
"35845",4943,8743,"086BC",2005-09-21,1,"Cattle"
"35846",4951,8743,"086BD",2005-09-21,1,"Cattle"
"35847",4951,8743,"086BE",2005-09-21,1,"Cattle"
"35848",4951,8743,"086BF",2005-09-21,1,"Cattle"
"35849",4951,8743,"086C0",2005-09-21,1,"Cattle"
"35850",4951,8743,"086C1",2005-09-21,1,"Cattle"
"35851",4952,10293,"086C2",2005-10-13,1,"Cattle"
"35852",4952,10293,"086C3",2005-10-13,1,"Cattle"
"35853",4952,10293,"086C4",2005-10-13,1,"Cattle"
"35854",4953,10107,"086C5",2005-08-24,1,"Cattle"
"35855",3021,10107,"086C6",2005-08-24,1,"Cattle"
"35856",4954,10294,"086C7",2005-09-17,1,"Cattle"
"35857",4954,10294,"086C8",2005-08-28,1,"Cattle"
"35858",4954,10294,"086C9",2005-08-28,1,"Cattle"
"35859",4955,4954,"086CA",2005-10-07,1,"Cattle"
"35860",4956,10295,"086CB",2005-09-14,1,"Cattle"
"35861",4956,10295,"086CC",2005-09-14,1,"Cattle"
"35862",4956,9163,"086CD",2005-10-20,1,"Cattle"
"35863",4956,9163,"086CE",2005-10-20,1,"Cattle"
"35864",4956,9163,"086CF",2005-10-20,1,"Cattle"
"35865",4956,9163,"086D0",2005-10-20,1,"Cattle"
"35866",3412,9213,"086D1",2005-10-20,1,"Cattle"
"35867",3412,9213,"086D2",2005-10-20,1,"Cattle"
"35868",3412,9213,"086D3",2005-10-20,1,"Cattle"
"35869",3412,9213,"086D4",2005-10-20,1,"Cattle"
"35870",3412,9213,"086D5",2005-10-20,1,"Cattle"
"35871",3412,9213,"086D6",2005-10-20,1,"Cattle"
"35872",3412,9213,"086D7",2005-10-20,1,"Cattle"
"35873",3412,9213,"086D8",2005-10-20,1,"Cattle"
"35874",3412,9213,"086D9",2005-10-20,1,"Cattle"
"35875",3412,9213,"086DA",2005-10-20,1,"Cattle"
"35876",3412,9213,"086DB",2005-10-20,1,"Cattle"
"35877",3412,9213,"086DC",2005-10-20,1,"Cattle"
"35878",3412,9213,"086DD",2005-10-20,1,"Cattle"
"35879",3412,9213,"086DE",2005-10-20,1,"Cattle"
"35880",3412,9213,"086DF",2005-10-20,1,"Cattle"
"35881",3412,9213,"086E0",2005-10-20,1,"Cattle"
"35882",3412,9213,"086E1",2005-10-20,1,"Cattle"
"35883",3412,9213,"086E2",2005-10-20,1,"Cattle"
"35884",3412,9213,"086E3",2005-10-20,1,"Cattle"
"35885",3412,9213,"086E4",2005-10-20,1,"Cattle"
"35886",3412,9213,"086E5",2005-10-20,1,"Cattle"
"35887",3412,9213,"086E6",2005-10-20,1,"Cattle"
"35888",3412,9213,"086E7",2005-10-20,1,"Cattle"
"35889",3412,9213,"086E8",2005-10-20,1,"Cattle"
"35890",3412,9213,"086E9",2005-10-20,1,"Cattle"
"35891",3412,9213,"086EA",2005-10-20,1,"Cattle"
"35892",4831,9213,"086EB",2005-10-30,1,"Cattle"
"35893",4831,9213,"086EC",2005-10-30,1,"Cattle"
"35894",4831,9213,"086ED",2005-10-30,1,"Cattle"
"35895",4831,9213,"086EE",2005-10-30,1,"Cattle"
"35896",4831,9213,"086EF",2005-10-30,1,"Cattle"
"35897",4831,9213,"086F0",2005-10-30,1,"Cattle"
"35898",4831,9213,"086F1",2005-10-30,1,"Cattle"
"35899",4831,9213,"086F2",2005-10-30,1,"Cattle"
"35900",4831,9213,"086F3",2005-10-30,1,"Cattle"
"35901",4831,9213,"086F4",2005-10-30,1,"Cattle"
"35902",4831,9213,"086F5",2005-10-30,1,"Cattle"
"35903",4831,9213,"086F6",2005-10-30,1,"Cattle"
"35904",4955,10296,"086F7",2005-10-15,1,"Cattle"
"35905",4955,10296,"086F8",2005-10-15,1,"Cattle"
"35906",4957,10294,"086F9",2005-08-28,1,"Cattle"
"35907",4957,10294,"086FA",2005-08-28,1,"Cattle"
"35908",4958,10297,"086FB",2005-10-30,1,"Cattle"
"35909",4958,10298,"086FC",2005-09-16,1,"Cattle"
"35910",4959,10283,"086FD",2005-09-28,1,"Cattle"
"35911",4959,10283,"086FE",2005-09-28,1,"Cattle"
"35912",4959,10283,"086FF",2005-09-28,1,"Cattle"
"35913",4959,10283,"08700",2005-09-28,1,"Cattle"
"35914",4959,10283,"08701",2005-09-28,1,"Cattle"
"35915",4959,10283,"08702",2005-09-28,1,"Cattle"
"35916",4959,10283,"08703",2005-09-28,1,"Cattle"
"35917",4959,10283,"08704",2005-09-28,1,"Cattle"
"35918",4959,10283,"08705",2005-09-28,1,"Cattle"
"35919",4959,10283,"08706",2005-09-28,1,"Cattle"
"35920",4960,10299,"08707",2005-08-18,1,"Cattle"
"35921",4961,10299,"08708",2005-10-06,1,"Cattle"
"35922",4961,10299,"08709",2005-10-06,1,"Cattle"
"35923",4961,10299,"0870A",2005-10-06,1,"Cattle"
"35924",4961,10299,"0870B",2005-10-06,1,"Cattle"
"35925",4961,10299,"0870C",2005-10-06,1,"Cattle"
"35926",4961,10299,"0870D",2005-10-06,1,"Cattle"
"35927",2787,2107,"0870E",2005-10-22,1,"Cattle"
"35928",2787,2107,"0870F",2005-10-22,1,"Cattle"
"35929",2787,2107,"08710",2005-10-22,1,"Cattle"
"35930",2787,2107,"08711",2005-10-22,1,"Cattle"
"35931",2787,2107,"08712",2005-10-22,1,"Cattle"
"35932",4962,10300,"08713",2005-09-05,1,"Cattle"
"35933",4962,10300,"08714",2005-09-05,1,"Cattle"
"35934",4962,10300,"08715",2005-09-05,1,"Cattle"
"35935",4963,6412,"08716",2005-10-29,1,"Cattle"
"35936",4963,10127,"08717",2005-10-11,1,"Cattle"
"35937",4963,10127,"08718",2005-10-11,1,"Cattle"
"35938",4963,10127,"08719",2005-10-11,1,"Cattle"
"35939",4963,10127,"0871A",2005-10-11,1,"Cattle"
"35940",4963,10127,"0871B",2005-10-11,1,"Cattle"
"35941",4963,10127,"0871C",2005-10-11,1,"Cattle"
"35942",4963,10127,"0871D",2005-10-11,1,"Cattle"
"35943",4963,10127,"0871E",2005-10-11,1,"Cattle"
"35944",4963,10127,"0871F",2005-10-11,1,"Cattle"
"35945",4963,10127,"08720",2005-10-11,1,"Cattle"
"35946",4963,10127,"08721",2005-10-11,1,"Cattle"
"35947",4963,10127,"08722",2005-10-11,1,"Cattle"
"35948",4963,10127,"08723",2005-10-11,1,"Cattle"
"35949",4963,10127,"08724",2005-10-11,1,"Cattle"
"35950",4963,10127,"08725",2005-10-11,1,"Cattle"
"35951",4963,10127,"08726",2005-10-11,1,"Cattle"
"35952",4963,10127,"08727",2005-10-11,1,"Cattle"
"35953",4963,10301,"08728",2005-10-16,1,"Cattle"
"35954",4963,10127,"08729",2005-10-11,1,"Cattle"
"35955",4963,10127,"0872A",2005-10-11,1,"Cattle"
"35956",4963,10127,"0872B",2005-10-11,1,"Cattle"
"35957",4963,10301,"0872C",2005-10-16,1,"Cattle"
"35958",4963,10127,"0872D",2005-10-11,1,"Cattle"
"35959",4964,10302,"0872E",2005-09-27,1,"Cattle"
"35960",4964,10302,"0872F",2005-09-27,1,"Cattle"
"35961",4964,10302,"08730",2005-09-27,1,"Cattle"
"35962",4964,10302,"08731",2005-09-27,1,"Cattle"
"35963",4964,10302,"08732",2005-09-27,1,"Cattle"
"35964",4750,10302,"08733",2005-09-27,1,"Cattle"
"35965",4750,10302,"08734",2005-09-27,1,"Cattle"
"35966",4750,10302,"08735",2005-09-27,1,"Cattle"
"35967",4750,10302,"08736",2005-09-27,1,"Cattle"
"35968",4965,10303,"08737",2005-10-27,1,"Cattle"
"35969",4965,10303,"08738",2005-10-27,1,"Cattle"
"35970",4965,10303,"08739",2005-10-27,1,"Cattle"
"35971",4965,10303,"0873A",2005-10-27,1,"Cattle"
"35972",4965,10303,"0873B",2005-10-27,1,"Cattle"
"35973",4965,10303,"0873C",2005-10-27,1,"Cattle"
"35974",4965,10303,"0873D",2005-10-27,1,"Cattle"
"35975",4965,10303,"0873E",2005-10-27,1,"Cattle"
"35976",4965,10303,"0873F",2005-10-27,1,"Cattle"
"35977",4965,10303,"08740",2005-10-27,1,"Cattle"
"35978",4965,10303,"08741",2005-10-27,1,"Cattle"
"35979",4965,10303,"08742",2005-10-27,1,"Cattle"
"35980",4966,10304,"08743",2005-10-30,1,"Cattle"
"35981",4966,10304,"08744",2005-10-30,1,"Cattle"
"35982",4966,10304,"08745",2005-10-30,1,"Cattle"
"35983",4967,10305,"08746",2005-10-28,1,"Cattle"
"35984",4967,10305,"08747",2005-10-28,1,"Cattle"
"35985",4967,10305,"08748",2005-10-28,1,"Cattle"
"35986",4967,10305,"08749",2005-10-28,1,"Cattle"
"35987",4968,10306,"0874A",2005-10-13,1,"Cattle"
"35988",4968,10306,"0874B",2005-10-13,1,"Cattle"
"35989",4968,10306,"0874C",2005-10-13,1,"Cattle"
"35990",4968,10306,"0874D",2005-10-13,1,"Cattle"
"35991",4968,10306,"0874E",2005-10-13,1,"Cattle"
"35992",4968,10306,"0874F",2005-10-13,1,"Cattle"
"35993",4968,10306,"08750",2005-10-13,1,"Cattle"
"35994",4969,10306,"08751",2005-10-13,1,"Cattle"
"35995",4969,10306,"08752",2005-10-13,1,"Cattle"
