"","IncidntNum","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Location","lon","lat","violent","HrOfDay","TimeOfDay","HourOfWeek","censusBlock"
"85882",120814767,"ASSAULT","BATTERY","Monday",2012-10-08,"15:00","CENTRAL","NONE","500 Block of BUSH ST",-122.40598800798,37.7905465610885,"TRUE","15",15,87,"06075011700"
"2132",126003821,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Friday",2012-01-06,"12:15","SOUTHERN","NONE","1400 Block of HARRISON ST",-122.412007158826,37.771051363526,"FALSE","12",12.25,12.25,"06075017802"
"115823",120866166,"DRUG/NARCOTIC","PLANTING/CULTIVATING MARIJUANA","Friday",2012-10-26,"20:30","BAYVIEW","NONE","1100 Block of QUESADA AV",-122.381468675697,37.7275423814807,"FALSE","20",20.5,20.5,"06075023200"
"113451",120644075,"BURGLARY","BURGLARY, FORCIBLE ENTRY","Monday",2012-08-13,"16:30","SOUTHERN","NONE","0 Block of 1ST ST",-122.39793435347,37.7898920488242,"FALSE","16",16.5,88.5,"06075061500"
"69921",120638874,"VEHICLE THEFT","STOLEN TRUCK","Saturday",2012-08-11,"22:00","SOUTHERN","NONE","2ND ST / HARRISON ST",-122.395163154488,37.7843096998676,"FALSE","22",22,46,"06075061500"
"103106",120971135,"LARCENY/THEFT","LOST PROPERTY, GRAND THEFT","Saturday",2012-12-01,"19:15","INGLESIDE","NONE","300 Block of CORDOVA ST",-122.435381404301,37.7108372723153,"FALSE","19",19.25,43.25,"06075026302"
"8411",120085059,"OTHER OFFENSES","TRAFFIC VIOLATION","Monday",2012-01-30,"23:00","INGLESIDE","ARREST, CITED","MANSELL ST / HOLYOKE ST",-122.4060374411,37.7202355835219,"FALSE","23",23,95,"06075025900"
"31238",120298155,"OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Sunday",2012-04-15,"08:55","CENTRAL","ARREST, BOOKED","LEAVENWORTH ST / POST ST",-122.414996719991,37.7874530734464,"FALSE","08",8.91666666666667,56.9166666666667,"06075012201"
"6201",120062223,"LARCENY/THEFT","PETTY THEFT BICYCLE","Saturday",2012-01-21,"12:00","SOUTHERN","NONE","0 Block of TOWNSEND ST",-122.388114583568,37.781884379472,"FALSE","12",12,36,"06075060700"
"47930",126073501,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Friday",2012-05-18,"20:00","NORTHERN","NONE","3500 Block of FILLMORE ST",-122.436529466225,37.8017225448841,"FALSE","20",20,20,"06075012902"
"53806",120481190,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday",2012-06-17,"16:00","CENTRAL","NONE","300 Block of POST ST",-122.407309751547,37.7883971527512,"FALSE","16",16,64,"06075011700"
"53458",120502536,"LARCENY/THEFT","GRAND THEFT FROM PERSON","Wednesday",2012-06-20,"13:00","BAYVIEW","NONE","3RD ST / OAKDALE AV",-122.390697630683,37.7347969947349,"FALSE","13",13,133,"06075061200"
"77390",120732824,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Wednesday",2012-09-12,"18:00","SOUTHERN","NONE","6TH ST / HOWARD ST",-122.407163046954,37.779737633899,"FALSE","18",18,138,"06075017601"
"115411",120805299,"NON-CRIMINAL","TURNED IN GUN","Sunday",2012-10-07,"12:30","TARAVAL","NONE","2000 Block of RIVERA ST",-122.488004508419,37.7461367350681,"FALSE","12",12.5,60.5,"06075032901"
"100844",120949712,"WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Saturday",2012-11-24,"00:22","CENTRAL","ARREST, CITED","BROADWAY ST / KEARNY ST",-122.405475929231,37.7980180687744,"FALSE","00",0.366666666666667,24.3666666666667,"06075010600"
"61712",120578286,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-07-22,"10:30","RICHMOND","NONE","3300 Block of BALBOA ST",-122.494208318535,37.7758886598339,"FALSE","10",10.5,58.5,"06075047801"
"1672",120018555,"LARCENY/THEFT","GRAND THEFT PICKPOCKET","Saturday",2012-01-07,"16:45","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"FALSE","16",16.75,40.75,"06075018000"
"79062",120749675,"NON-CRIMINAL","AIDED CASE","Tuesday",2012-09-18,"18:00","RICHMOND","NONE","400 Block of 6TH AV",-122.464241709387,37.7798418171799,"FALSE","18",18,114,"06075045200"
"6411",120047134,"VEHICLE THEFT","STOLEN AUTOMOBILE","Monday",2012-01-16,"18:00","CENTRAL","NONE","CHESTNUT ST / GRANT AV",-122.408335794054,37.8043665967987,"FALSE","18",18,90,"06075010100"
"90761",120858345,"ROBBERY","ROBBERY ON THE STREET, STRONGARM","Wednesday",2012-10-24,"17:50","PARK","NONE","DUBOCE AV / NOE ST",-122.433575097282,37.7691767476277,"TRUE","17",17.8333333333333,137.833333333333,"06075016900"
"38632",120364922,"BURGLARY","BURGLARY OF RESIDENCE, UNLAWFUL ENTRY","Monday",2012-05-07,"23:00","INGLESIDE","NONE","1500 Block of ALEMANY BL",-122.435506512566,37.727742065052,"FALSE","23",23,95,"06075025500"
"90392",126160653,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday",2012-10-15,"00:01","CENTRAL","NONE","800 Block of SANSOME ST",-122.402064010903,37.7978176720603,"FALSE","00",0.0166666666666667,72.0166666666667,"06075010500"
"82757",120782261,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Saturday",2012-09-29,"19:45","SOUTHERN","ARREST, CITED","MARKET ST / JONES ST",-122.411979487494,37.7809039696758,"FALSE","19",19.75,43.75,"06075017601"
"5671",120060192,"LARCENY/THEFT","GRAND THEFT PICKPOCKET","Sunday",2012-01-22,"17:45","SOUTHERN","NONE","700 Block of 3RD ST",-122.392296937232,37.7785337622475,"FALSE","17",17.75,65.75,"06075060700"
"119457",121046525,"FRAUD","FALSE PRETENSES, GRAND THEFT","Saturday",2012-12-22,"10:15","BAYVIEW","NONE","4700 Block of 3RD ST",-122.390550794216,37.7353373491858,"FALSE","10",10.25,34.25,"06075061200"
"92249",126166786,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Tuesday",2012-09-18,"15:45","RICHMOND","NONE","JOHNFKENNEDY DR / GREAT HY",-122.510925873417,37.7704317243551,"FALSE","15",15.75,111.75,NA
"24326",120232335,"OTHER OFFENSES","RESISTING ARREST","Wednesday",2012-03-21,"23:37","MISSION","ARREST, BOOKED","CAPP ST / 20TH ST",-122.41796448376,37.7586968166489,"FALSE","23",23.6166666666667,143.616666666667,"06075020800"
"21280",120203273,"ASSAULT","BATTERY","Sunday",2012-03-11,"03:30","SOUTHERN","NONE","9TH ST / MISSION ST",-122.414714295579,37.7762310404758,"TRUE","03",3.5,51.5,"06075017601"
"9341",120091391,"ASSAULT","AGGRAVATED ASSAULT WITH BODILY FORCE","Thursday",2012-02-02,"10:09","CENTRAL","NONE","GEARY ST / POWELL ST",-122.408231026261,37.787359494956,"TRUE","10",10.15,154.15,"06075012302"
"58358",120547532,"DISORDERLY CONDUCT","DISTURBING THE PEACE, FIGHTING","Wednesday",2012-07-11,"19:45","SOUTHERN","NONE","6TH ST / MISSION ST",-122.408710606663,37.7809706722053,"FALSE","19",19.75,139.75,"06075017601"
"31634",120296808,"LARCENY/THEFT","GRAND THEFT PICKPOCKET","Friday",2012-04-13,"17:20","SOUTHERN","NONE","0 Block of THE EMBARCADEROSOUTH ST",-122.39393932754,37.7950716881906,"FALSE","17",17.3333333333333,17.3333333333333,"06075010500"
"3226",120033462,"FRAUD","CREDIT CARD, THEFT BY USE OF","Thursday",2012-01-12,"15:00","NORTHERN","NONE","300 Block of FULTON ST",-122.422608678886,37.7788085768142,"FALSE","15",15,159,"06075016200"
"86120",120755274,"DRUG/NARCOTIC","POSSESSION OF OPIUM DERIVATIVE","Thursday",2012-09-20,"13:52","MISSION","ARREST, BOOKED","3000 Block of 16TH ST",-122.420160020789,37.7649879261081,"FALSE","13",13.8666666666667,157.866666666667,"06075020100"
"70029",120662732,"NON-CRIMINAL","AIDED CASE, SICK PERSON","Monday",2012-08-20,"13:13","PARK","NONE","1800 Block of HAIGHT ST",-122.453184854527,37.7692386881268,"FALSE","13",13.2166666666667,85.2166666666667,"06075016600"
"51016",120477161,"OTHER OFFENSES","POSSESSION OF BURGLARY TOOLS","Sunday",2012-06-17,"22:55","NORTHERN","ARREST, BOOKED","POST ST / LARKIN ST",-122.41827417166,37.7870372043685,"FALSE","22",22.9166666666667,70.9166666666667,"06075012202"
"18852",120185314,"WARRANTS","ENROUTE TO DEPARTMENT OF CORRECTIONS","Monday",2012-03-05,"20:34","BAYVIEW","ARREST, BOOKED","1700 Block of LASALLE AV",-122.391823514287,37.7383216053557,"FALSE","20",20.5666666666667,92.5666666666667,"06075061200"
"120396",126204007,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Saturday",2012-12-22,"14:00","INGLESIDE","NONE","200 Block of PROSPECT AV",-122.419655152379,37.7418348189803,"FALSE","14",14,38,"06075025300"
"1757",120020180,"KIDNAPPING","FALSE IMPRISONMENT","Sunday",2012-01-08,"02:00","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"TRUE","02",2,50,"06075018000"
"96064",120907732,"DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE","Friday",2012-11-09,"14:26","MISSION","ARREST, BOOKED","2000 Block of MISSION ST",-122.419621866547,37.7640924758154,"FALSE","14",14.4333333333333,14.4333333333333,"06075020100"
"5653",120058993,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Sunday",2012-01-22,"08:00","TENDERLOIN","NONE","400 Block of JONES ST",-122.41278401175,37.7850754632056,"FALSE","08",8,56,"06075012301"
"51100",120480283,"ROBBERY","ATTEMPTED ROBBERY WITH A GUN","Monday",2012-06-18,"22:50","SOUTHERN","NONE","MINNA ST / 3RD ST",-122.401494315269,37.7858284327692,"TRUE","22",22.8333333333333,94.8333333333333,"06075061500"
"9303",120090337,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Sunday",2012-01-29,"01:00","RICHMOND","NONE","300 Block of SPRUCE ST",-122.453556716007,37.787860432486,"FALSE","01",1,49,"06075013300"
"44087",120413892,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Friday",2012-05-25,"07:45","NORTHERN","NONE","1500 Block of OFARRELL ST",-122.429730769441,37.7836243239698,"FALSE","07",7.75,7.75,"06075015900"
"84890",120803588,"ASSAULT","CHILD ABUSE (PHYSICAL)","Saturday",2012-10-06,"20:50","INGLESIDE","ARREST, BOOKED","1500 Block of VISITACION AV",-122.413599340613,37.7131485591098,"TRUE","20",20.8333333333333,44.8333333333333,"06075026401"
"78309",120742124,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday",2012-09-15,"20:00","CENTRAL","NONE","STOCKTON ST / BEACH ST",-122.410690675854,37.8078911906226,"FALSE","20",20,44,"06075010100"
"74456",120695824,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Friday",2012-08-31,"11:00","BAYVIEW","NONE","700 Block of VERMONT ST",-122.403984245201,37.7606812349111,"FALSE","11",11,11,"06075022704"
"66540",120627394,"FRAUD","DEFRAUDING AN INNKEEPER","Wednesday",2012-08-08,"10:30","TENDERLOIN","ARREST, CITED","200 Block of MASON ST",-122.409501484443,37.7855032625541,"FALSE","10",10.5,130.5,"06075012301"
"90195",120850476,"DRUG/NARCOTIC","POSSESSION OF MARIJUANA","Monday",2012-10-22,"10:23","RICHMOND","ARREST, BOOKED","800 Block of LA PLAYA ST",-122.509921419837,37.7723096497991,"FALSE","10",10.3833333333333,82.3833333333333,"06075047901"
"119766",121049632,"NON-CRIMINAL","FOUND PROPERTY","Sunday",2012-12-30,"12:34","SOUTHERN","UNFOUNDED","700 Block of MISSION ST",-122.402880888565,37.7857300417364,"FALSE","12",12.5666666666667,60.5666666666667,NA
"35605",120339317,"NON-CRIMINAL","FOUND PROPERTY","Sunday",2012-04-29,"08:40","SOUTHERN","NONE","0 Block of HAWTHORNE ST",-122.398388053356,37.784964398091,"FALSE","08",8.66666666666667,56.6666666666667,"06075061500"
"47485",120413591,"VEHICLE THEFT","STOLEN AUTOMOBILE","Thursday",2012-05-24,"14:00","MISSION","NONE","700 Block of DOLORES ST",-122.425809163063,37.7582117327682,"FALSE","14",14,158,"06075020600"
"68495",120648312,"OTHER OFFENSES","PROBATION VIOLATION","Wednesday",2012-08-15,"14:43","NORTHERN","ARREST, BOOKED","LAGUNA ST / GEARY BL",-122.427991151911,37.7849531241612,"FALSE","14",14.7166666666667,134.716666666667,"06075015900"
"11724",120123530,"NON-CRIMINAL","AIDED CASE, INJURED PERSON","Monday",2012-02-13,"14:05","MISSION","NONE","1000 Block of POTRERO AV",-122.406656623063,37.7568256145423,"FALSE","14",14.0833333333333,86.0833333333333,"06075022802"
"78976",120747613,"LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Monday",2012-09-17,"22:00","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"FALSE","22",22,94,"06075018000"
"122544",120458763,"RECOVERED VEHICLE","RECOVERED VEHICLE - STOLEN OUTSIDE SF","Sunday",2012-06-10,"23:09","INGLESIDE","NONE","BOSWORTH ST / ROUSSEAU ST",-122.430279612614,37.7333118541351,"FALSE","23",23.15,71.15,"06075025500"
"55801",120518210,"NON-CRIMINAL","LOST PROPERTY","Sunday",2012-07-01,"12:00","SOUTHERN","NONE","800 Block of MARKET ST",-122.407036790381,37.78475328357,"FALSE","12",12,60,"06075017601"
"60692",120566924,"OTHER OFFENSES","TRAFFIC VIOLATION","Wednesday",2012-07-18,"14:24","INGLESIDE","ARREST, CITED","BOSWORTH ST / LIPPARD AV",-122.435838640562,37.733874419666,"FALSE","14",14.4,134.4,"06075031100"
"16067",120160322,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday",2012-02-25,"22:00","BAYVIEW","NONE","1800 Block of OAKDALE AV",-122.395289798686,37.737277377459,"FALSE","22",22,46,"06075061200"
"63582",126106005,"NON-CRIMINAL","LOST PROPERTY","Friday",2012-07-27,"08:56","INGLESIDE","NONE","ELSIE ST / HOLLYPARK CR",-122.420679825559,37.7379270162901,"FALSE","08",8.93333333333333,8.93333333333333,"06075025401"
"104219",120982085,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Wednesday",2012-12-05,"17:08","PARK","NONE","200 Block of STATES ST",-122.440204547557,37.7641365594196,"FALSE","17",17.1333333333333,137.133333333333,"06075017000"
"31019",120291836,"LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Tuesday",2012-04-10,"07:30","MISSION","NONE","500 Block of DOUGLASS ST",-122.43876265844,37.7545816565776,"FALSE","07",7.5,103.5,"06075021200"
"114006",120691151,"ASSAULT","BATTERY","Thursday",2012-08-30,"19:50","SOUTHERN","EXCEPTIONAL CLEARANCE","800 Block of MISSION ST",-122.4049702326,37.7838778192476,"TRUE","19",19.8333333333333,163.833333333333,"06075017601"
"119546",121047454,"DRUG/NARCOTIC","POSSESSION OF COCAINE","Saturday",2012-12-29,"15:57","MISSION","ARREST, BOOKED","POTRERO AV / DIVISION ST",-122.408011336061,37.7692444493655,"FALSE","15",15.95,39.95,"06075017700"
"117106",121003973,"ASSAULT","BATTERY","Thursday",2012-12-13,"14:16","CENTRAL","NONE","KEARNY ST / GEARY ST",-122.403434086745,37.78764305018,"TRUE","14",14.2666666666667,158.266666666667,"06075011700"
"112864",120579949,"NON-CRIMINAL","FOUND PROPERTY","Monday",2012-07-23,"07:45","MISSION","NONE","600 Block of VALENCIA ST",-122.421737705281,37.7629080944622,"FALSE","07",7.75,79.75,"06075020700"
"97435",120923233,"WARRANTS","WARRANT ARREST","Wednesday",2012-11-14,"16:30","SOUTHERN","ARREST, BOOKED","800 Block of BRYANT ST",-122.403675173997,37.7751775060199,"FALSE","16",16.5,136.5,"06075018000"
"61616",120558313,"OTHER OFFENSES","FAILURE TO HEED RED LIGHT AND SIREN","Sunday",2012-07-15,"14:19","MISSION","ARREST, BOOKED","23RD ST / BARTLETT ST",-122.419705544806,37.7537707037081,"FALSE","14",14.3166666666667,62.3166666666667,"06075020900"
"50964",120205326,"DRUG/NARCOTIC","SALE OF MARIJUANA","Monday",2012-03-12,"16:50","PARK","ARREST, BOOKED","1100 Block of MASONIC AV",-122.445215895329,37.7702537728098,"FALSE","16",16.8333333333333,88.8333333333333,"06075016600"
"116029",120892315,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Sunday",2012-11-04,"13:24","BAYVIEW","NONE","WISCONSIN ST / 23RD ST",-122.398695589689,37.7547456011189,"FALSE","13",13.4,61.4,"06075061400"
"53770",120443576,"MISSING PERSON","MISSING JUVENILE","Monday",2012-06-04,"08:00","SOUTHERN","LOCATED","0 Block of MOSS ST",-122.407867537061,37.7776864127303,"FALSE","08",8,80,"06075017802"
"39498",120370866,"BURGLARY","BURGLARY OF HOTEL ROOM, FORCIBLE ENTRY","Thursday",2012-05-10,"07:05","SOUTHERN","NONE","1700 Block of MARKET ST",-122.422028627574,37.7729233680138,"FALSE","07",7.08333333333333,151.083333333333,"06075020100"
"45493",120425239,"MISSING PERSON","MISSING JUVENILE","Tuesday",2012-05-29,"10:45","BAYVIEW","NONE","1400 Block of PHELPS ST",-122.394419029727,37.7364325374603,"FALSE","10",10.75,106.75,"06075061200"
"68981",120631050,"OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Saturday",2012-07-28,"12:00","NORTHERN","NONE","3700 Block of BUCHANAN ST",-122.433625072117,37.8043076341498,"FALSE","12",12,36,"06075012602"
"47440",120443811,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Monday",2012-06-04,"20:01","PARK","NONE","FELL ST / STANYAN ST",-122.453981622365,37.7714278595913,"FALSE","20",20.0166666666667,92.0166666666667,NA
"114065",120694945,"BURGLARY","BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY","Friday",2012-08-31,"05:39","CENTRAL","NONE","1200 Block of CALIFORNIA ST",-122.415006571292,37.7912674262573,"FALSE","05",5.65,5.65,"06075011901"
"57392",120521780,"OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Thursday",2012-06-28,"09:00","BAYVIEW","NONE","0 Block of REUEL CT",-122.382403089163,37.7364586704805,"FALSE","09",9,153,"06075023103"
"21387",120207366,"BURGLARY","BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY","Saturday",2012-02-11,"13:00","TARAVAL","NONE","2900 Block of 20TH AV",-122.47621033505,37.7331912593616,"FALSE","13",13,37,"06075033100"
"2905",120033666,"TRESPASS","TRESPASSING","Thursday",2012-01-12,"20:15","SOUTHERN","ARREST, BOOKED","0 Block of SHERIDAN ST",-122.411254332676,37.7726302698236,"FALSE","20",20.25,164.25,"06075017802"
"101309",120955123,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Saturday",2012-11-24,"21:00","NORTHERN","NONE","JACKSON ST / VANNESS AV",-122.423049294192,37.7939338236045,"FALSE","21",21,45,"06075011000"
"120579",126206354,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday",2012-12-23,"11:00","CENTRAL","NONE","2400 Block of LEAVENWORTH ST",-122.418084607223,37.8034860449105,"FALSE","11",11,59,"06075010300"
"54375",120361699,"MISSING PERSON","MISSING ADULT","Monday",2012-05-07,"01:45","CENTRAL","LOCATED","300 Block of GEARY ST",-122.40826243338,37.7873893922824,"FALSE","01",1.75,73.75,"06075012302"
"70980",120641849,"VEHICLE THEFT","STOLEN AND RECOVERED VEHICLE","Sunday",2012-08-05,"16:00","PARK","NONE","700 Block of BAKER ST",-122.441753111419,37.7775276106423,"FALSE","16",16,64,"06075015700"
"78088",120734660,"NON-CRIMINAL","AIDED CASE","Thursday",2012-09-06,"12:00","INGLESIDE","NONE","200 Block of CHICAGO WY",-122.431853279937,37.7103549863023,"FALSE","12",12,156,"06075026302"
"20463",120202087,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Friday",2012-03-09,"23:00","CENTRAL","NONE","1100 Block of SANSOME ST",-122.402570426239,37.8003250067622,"FALSE","23",23,23,"06075010500"
"15467",120152959,"NON-CRIMINAL","LOST PROPERTY","Thursday",2012-02-23,"16:40","NORTHERN","NONE","100 Block of LARKIN ST",-122.416544595157,37.778678327516,"FALSE","16",16.6666666666667,160.666666666667,"06075012402"
"4722",120046697,"OTHER OFFENSES","PAROLE VIOLATION","Tuesday",2012-01-17,"16:40","SOUTHERN","ARREST, BOOKED","0 Block of 6TH ST",-122.409313361824,37.781403453253,"FALSE","16",16.6666666666667,112.666666666667,"06075017601"
"12506",120128148,"KIDNAPPING","FALSE IMPRISONMENT","Tuesday",2012-02-14,"23:00","NORTHERN","ARREST, BOOKED","600 Block of EDDY ST",-122.418595425917,37.7831409335128,"TRUE","23",23,119,"06075012402"
"43020",120402801,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Sunday",2012-05-20,"02:00","NORTHERN","NONE","FILLMORE ST / LOMBARD ST",-122.436049203586,37.7998412228823,"FALSE","02",2,50,"06075012800"
"34462",120303607,"VEHICLE THEFT","STOLEN AUTOMOBILE","Monday",2012-04-16,"20:00","RICHMOND","NONE","GEARY BL / 16TH AV",-122.475083723052,37.7805256850862,"FALSE","20",20,92,"06075047600"
"108",120001817,"OTHER OFFENSES","TRAFFIC VIOLATION","Sunday",2012-01-01,"14:40","CENTRAL","ARREST, CITED","700 Block of THE EMBARCADERONORTH ST",-122.399173123156,37.8013025667916,"FALSE","14",14.6666666666667,62.6666666666667,"06075010500"
"91542",120868714,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Sunday",2012-10-28,"03:50","CENTRAL","NONE","SUTTER ST / LEAVENWORTH ST",-122.415186938172,37.7883866790789,"FALSE","03",3.83333333333333,51.8333333333333,"06075012000"
"114031",120692381,"NON-CRIMINAL","LOST PROPERTY","Wednesday",2012-08-29,"19:00","SOUTHERN","NONE","100 Block of 4TH ST",-122.404232173868,37.7844961026759,"FALSE","19",19,139,NA
"106377",120430783,"LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Tuesday",2012-05-29,"13:30","INGLESIDE","NONE","3100 Block of MISSION ST",-122.418671973629,37.7473989780829,"FALSE","13",13.5,109.5,"06075025200"
"90366",120856236,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Wednesday",2012-10-24,"04:07","MISSION","ARREST, CITED","17TH ST / ALABAMA ST",-122.412296739398,37.7641921009331,"FALSE","04",4.11666666666667,124.116666666667,"06075022801"
"7873",120072335,"VEHICLE THEFT","STOLEN AUTOMOBILE","Thursday",2012-01-26,"16:06","NORTHERN","ARREST, BOOKED","700 Block of ELLIS ST",-122.41921634903,37.7840808070188,"FALSE","16",16.1,160.1,"06075012202"
"19671",120192698,"DRUG/NARCOTIC","POSSESSION OF CONTROLLED SUBSTANCE FOR SALE","Thursday",2012-03-08,"13:58","TENDERLOIN","ARREST, BOOKED","100 Block of GOLDEN GATE AV",-122.413557984762,37.7819360191293,"FALSE","13",13.9666666666667,157.966666666667,"06075012501"
"57070",120535060,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Saturday",2012-07-07,"02:20","INGLESIDE","PSYCHOPATHIC CASE","1600 Block of SUNNYDALE AV",-122.417227138844,37.7122513264493,"FALSE","02",2.33333333333333,26.3333333333333,"06075060502"
"60560",126100035,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Monday",2012-07-16,"15:04","CENTRAL","NONE","500 Block of POST ST",-122.410091218555,37.7881124315902,"FALSE","15",15.0666666666667,87.0666666666667,"06075012100"
