"","id","parity","age","year","next.ivl","event","prev.ivl","ses","parish"
"6165",949,0,29,1860,1.944,1,NA,"lower","SKL"
"6166",949,1,31,1862,2.56,1,1.944,"lower","SKL"
"6167",949,2,34,1865,2.571,1,2.56,"lower","SKL"
"6168",949,3,36,1867,3.893,1,2.571,"lower","SKL"
"6169",949,4,40,1871,2.453,1,3.893,"lower","SKL"
"6170",949,5,42,1874,4.309,1,2.453,"lower","SKL"
"6171",949,6,47,1878,0.258,0,4.309,"lower","SKL"
"6172",950,0,34,1865,1.166,1,NA,"lower","SKL"
"6173",950,1,35,1866,1.739,1,1.166,"lower","SKL"
"6174",950,2,36,1868,2.103,1,1.739,"lower","SKL"
"6175",950,3,39,1870,2.563,1,2.103,"lower","SKL"
"6176",950,4,41,1872,1.974,1,2.563,"lower","SKL"
"6177",950,5,43,1874,3.908,0,1.974,"lower","SKL"
"6178",951,0,34,1865,1.073,1,NA,"farmer","SKL"
"6179",951,1,35,1866,6.812,0,1.073,"farmer","SKL"
"6180",952,0,31,1863,0.98,1,NA,"lower","SKL"
"6181",952,1,32,1864,1.303,1,0.98,"lower","SKL"
"6182",952,2,34,1865,1.955,1,1.303,"lower","SKL"
"6183",952,3,36,1867,1.678,1,1.955,"lower","SKL"
"6184",952,4,37,1869,1.251,1,1.678,"lower","SKL"
"6185",952,5,39,1870,2.913,1,1.251,"lower","SKL"
"6186",952,6,42,1873,0.63,0,2.913,"lower","SKL"
"6187",953,0,24,1855,1.257,1,NA,"farmer","SKL"
"6188",953,1,25,1856,1.569,0,1.257,"farmer","SKL"
"6189",954,0,24,1855,1.851,1,NA,"farmer","SKL"
"6190",954,1,25,1857,3.214,1,1.851,"farmer","SKL"
"6191",954,2,29,1860,2.648,1,3.214,"farmer","SKL"
"6192",954,3,31,1863,2.423,1,2.648,"farmer","SKL"
"6193",954,4,34,1865,2.68,1,2.423,"farmer","SKL"
"6194",954,5,36,1868,10.665,0,2.68,"farmer","SKL"
"6195",955,0,26,1857,0.32,1,NA,"farmer","SKL"
"6196",955,1,26,1858,1.725,1,0.32,"farmer","SKL"
"6197",955,3,28,1859,2.387,1,0,"farmer","SKL"
"6198",955,4,30,1862,0.632,0,2.387,"farmer","SKL"
"6199",956,0,21,1852,0.082,1,NA,"unknown","SKL"
"6200",956,1,21,1852,2.19,1,0.082,"unknown","SKL"
"6201",956,2,23,1855,2.001,1,2.19,"unknown","SKL"
"6202",956,3,25,1857,1.941,1,2.001,"unknown","SKL"
"6203",956,4,27,1859,1.739,1,1.941,"unknown","SKL"
"6204",956,5,29,1860,1.936,1,1.739,"unknown","SKL"
"6205",956,6,31,1862,1.922,1,1.936,"unknown","SKL"
"6206",956,7,33,1864,2.177,1,1.922,"unknown","SKL"
"6207",956,8,35,1866,0.977,1,2.177,"unknown","SKL"
"6208",956,9,36,1867,2.582,1,0.977,"unknown","SKL"
"6209",956,10,38,1870,1.52,1,2.582,"unknown","SKL"
"6210",956,11,40,1871,2.283,1,1.52,"unknown","SKL"
"6211",956,12,42,1874,0.282,0,2.283,"unknown","SKL"
"6212",957,0,32,1864,0.988,1,NA,"farmer","SKL"
"6213",957,1,33,1865,2.631,1,0.988,"farmer","SKL"
"6214",957,2,36,1867,1.884,0,2.631,"farmer","SKL"
"6215",958,0,39,1870,0.509,1,NA,"unknown","SKL"
"6216",958,1,39,1871,2.984,1,0.509,"unknown","SKL"
"6217",958,2,42,1874,4.929,0,2.984,"unknown","SKL"
"6218",959,0,26,1857,1.114,1,NA,"farmer","SKL"
"6219",959,1,27,1858,2.163,1,1.114,"farmer","SKL"
"6220",959,2,29,1860,2.538,1,2.163,"farmer","SKL"
"6221",959,3,31,1863,3.116,1,2.538,"farmer","SKL"
"6222",959,4,35,1866,3.852,1,3.116,"farmer","SKL"
"6223",959,5,38,1870,8.582,0,3.852,"farmer","SKL"
"6224",960,0,30,1862,0.712,1,NA,"farmer","SKL"
"6225",960,1,31,1863,2.68,1,0.712,"farmer","SKL"
"6226",960,2,34,1865,2.218,1,2.68,"farmer","SKL"
"6227",960,3,36,1867,11.112,0,2.218,"farmer","SKL"
"6228",961,0,24,1856,0.126,1,NA,"lower","SKL"
"6229",961,1,24,1856,0.019,0,0.126,"lower","SKL"
"6230",962,0,40,1872,0.813,1,NA,"farmer","SKL"
"6231",962,1,41,1873,2.324,1,0.813,"farmer","SKL"
"6232",962,2,43,1875,3.61,0,2.324,"farmer","SKL"
"6233",963,0,34,1865,0.561,1,NA,"lower","SKL"
"6234",963,1,34,1866,1.15,1,0.561,"lower","SKL"
"6235",963,2,35,1867,3.535,1,1.15,"lower","SKL"
"6236",963,3,39,1871,3.37,1,3.535,"lower","SKL"
"6237",963,4,42,1874,4.732,0,3.37,"lower","SKL"
"6238",964,0,20,1852,0.854,1,NA,"unknown","SKL"
"6239",964,1,21,1853,1.999,1,0.854,"unknown","SKL"
"6240",964,2,23,1855,3.354,1,1.999,"unknown","SKL"
"6241",964,3,26,1858,2.812,1,3.354,"unknown","SKL"
"6242",964,4,29,1861,2.245,1,2.812,"unknown","SKL"
"6243",964,5,32,1863,7.28,0,2.245,"unknown","SKL"
"6244",965,0,30,1862,0.668,1,NA,"lower","SKL"
"6245",965,1,31,1863,2.234,1,0.668,"lower","SKL"
"6246",965,2,33,1865,2.267,1,2.234,"lower","SKL"
"6247",965,3,35,1867,2.593,1,2.267,"lower","SKL"
"6248",965,4,38,1870,2.188,1,2.593,"lower","SKL"
"6249",965,5,40,1872,2.724,1,2.188,"lower","SKL"
"6250",965,6,43,1875,3.661,1,2.724,"lower","SKL"
"6251",965,7,47,1878,0.412,0,3.661,"lower","SKL"
"6252",966,0,23,1854,0.572,1,NA,"farmer","SKL"
"6253",966,1,23,1855,1.52,1,0.572,"farmer","SKL"
"6254",966,2,25,1856,3.149,1,1.52,"farmer","SKL"
"6255",966,3,28,1860,2.333,1,3.149,"farmer","SKL"
"6256",966,4,30,1862,1.895,1,2.333,"farmer","SKL"
"6257",966,5,32,1864,2.888,1,1.895,"farmer","SKL"
"6258",966,6,35,1867,2.93,1,2.888,"farmer","SKL"
"6259",966,7,38,1870,2.954,1,2.93,"farmer","SKL"
"6260",966,8,41,1873,6.205,0,2.954,"farmer","SKL"
"6261",967,0,21,1852,0.293,1,NA,"unknown","SKL"
"6262",967,1,21,1853,4.616,1,0.293,"unknown","SKL"
"6263",967,2,26,1857,3.776,1,4.616,"unknown","SKL"
"6264",967,3,29,1861,3.778,1,3.776,"unknown","SKL"
"6265",967,4,33,1865,2.623,1,3.778,"unknown","SKL"
"6266",967,5,36,1868,3.633,1,2.623,"unknown","SKL"
"6267",967,6,39,1871,3.012,1,3.633,"unknown","SKL"
"6268",967,7,42,1874,4.62,0,3.012,"unknown","SKL"
"6269",968,0,27,1859,0.75,1,NA,"lower","SKL"
"6270",968,1,28,1860,2.448,1,0.75,"lower","SKL"
"6271",968,2,30,1862,2.094,1,2.448,"lower","SKL"
"6272",968,3,32,1864,2.741,1,2.094,"lower","SKL"
"6273",968,4,35,1867,1.202,0,2.741,"lower","SKL"
"6274",969,0,35,1867,3.463,1,NA,"farmer","SKL"
"6275",969,1,39,1871,2.305,0,3.463,"farmer","SKL"
"6276",970,0,23,1855,1.251,1,NA,"farmer","SKL"
"6277",970,1,25,1857,2.502,1,1.251,"farmer","SKL"
"6278",970,2,27,1859,1.925,1,2.502,"farmer","SKL"
"6279",970,3,29,1861,2.105,1,1.925,"farmer","SKL"
"6280",970,4,31,1863,2.85,1,2.105,"farmer","SKL"
"6281",970,5,34,1866,2.303,1,2.85,"farmer","SKL"
"6282",970,6,36,1868,2.615,1,2.303,"farmer","SKL"
"6283",970,7,39,1871,2.59,1,2.615,"farmer","SKL"
"6284",970,8,42,1873,5.452,0,2.59,"farmer","SKL"
"6285",971,0,26,1858,0.274,1,NA,"lower","SKL"
"6286",971,1,26,1858,2.645,1,0.274,"lower","SKL"
"6287",971,2,29,1861,2.976,1,2.645,"lower","SKL"
"6288",971,3,32,1864,2.795,1,2.976,"lower","SKL"
"6289",971,4,35,1867,3.19,1,2.795,"lower","SKL"
"6290",971,5,38,1870,0.832,1,3.19,"lower","SKL"
"6291",971,6,39,1871,1.374,1,0.832,"lower","SKL"
"6292",971,7,40,1872,3.767,1,1.374,"lower","SKL"
"6293",971,8,44,1876,3.232,0,3.767,"lower","SKL"
"6294",972,0,28,1860,0.917,1,NA,"farmer","NOR"
"6295",972,1,29,1861,17.907,0,0.917,"farmer","NOR"
"6296",973,0,23,1855,0.808,1,NA,"unknown","SKL"
"6297",973,1,24,1856,1.61,1,0.808,"unknown","SKL"
"6298",973,2,25,1857,1.884,1,1.61,"unknown","SKL"
"6299",973,3,27,1859,2.593,1,1.884,"unknown","SKL"
"6300",973,4,30,1862,2.606,1,2.593,"unknown","SKL"
"6301",973,5,32,1864,1.424,1,2.606,"unknown","SKL"
"6302",973,6,34,1866,2.899,1,1.424,"unknown","SKL"
"6303",973,7,37,1869,4.027,1,2.899,"unknown","SKL"
"6304",973,8,41,1873,1.703,1,4.027,"unknown","SKL"
"6305",973,9,42,1874,3.51,0,1.703,"unknown","SKL"
"6306",974,0,20,1852,1.714,1,NA,"unknown","SKL"
"6307",974,1,22,1854,1.363,1,1.714,"unknown","SKL"
"6308",974,2,23,1855,1.106,1,1.363,"unknown","SKL"
"6309",974,3,24,1856,1.051,1,1.106,"unknown","SKL"
"6310",974,4,25,1857,1.177,1,1.051,"unknown","SKL"
"6311",974,5,26,1858,1.333,1,1.177,"unknown","SKL"
"6312",974,6,28,1860,1.489,1,1.333,"unknown","SKL"
"6313",974,7,29,1861,1.399,1,1.489,"unknown","SKL"
"6314",974,8,31,1863,1.484,1,1.399,"unknown","SKL"
"6315",974,9,32,1864,4.208,1,1.484,"unknown","SKL"
"6316",974,10,36,1868,4.52,1,4.208,"unknown","SKL"
"6317",974,11,41,1873,6.282,0,4.52,"unknown","SKL"
"6318",975,0,22,1854,0.43,1,NA,"farmer","SKL"
"6319",975,1,23,1855,2.716,1,0.43,"farmer","SKL"
"6320",975,2,25,1857,2.22,1,2.716,"farmer","SKL"
"6321",975,3,28,1860,7.245,1,2.22,"farmer","SKL"
"6322",975,4,35,1867,12.157,0,7.245,"farmer","SKL"
"6323",976,0,21,1853,1.339,1,NA,"farmer","SKL"
"6324",976,1,23,1855,3.663,1,1.339,"farmer","SKL"
"6325",976,2,26,1858,3.014,1,3.663,"farmer","SKL"
"6326",976,3,29,1861,2.869,1,3.014,"farmer","SKL"
"6327",976,4,32,1864,2.954,1,2.869,"farmer","SKL"
"6328",976,5,35,1867,3.039,1,2.954,"farmer","SKL"
"6329",976,6,38,1870,2.856,1,3.039,"farmer","SKL"
"6330",976,7,41,1873,2.231,1,2.856,"farmer","SKL"
"6331",976,8,43,1875,3.651,0,2.231,"farmer","SKL"
"6332",977,0,29,1861,0.83,1,NA,"farmer","SKL"
"6333",977,1,30,1862,2.182,1,0.83,"farmer","SKL"
"6334",977,2,32,1864,2.368,1,2.182,"farmer","SKL"
"6335",977,3,35,1867,3.505,0,2.368,"farmer","SKL"
"6336",978,0,20,1852,1.054,1,NA,"unknown","SKL"
"6337",978,1,21,1853,2.015,1,1.054,"unknown","SKL"
"6338",978,2,23,1855,1.678,1,2.015,"unknown","SKL"
"6339",978,3,25,1857,1.999,1,1.678,"unknown","SKL"
"6340",978,4,27,1859,1.766,1,1.999,"unknown","SKL"
"6341",978,5,28,1860,1.889,1,1.766,"unknown","SKL"
"6342",978,6,30,1862,2.371,1,1.889,"unknown","SKL"
"6343",978,7,33,1865,1.938,1,2.371,"unknown","SKL"
"6344",978,8,35,1867,4.572,1,1.938,"unknown","SKL"
"6345",978,9,39,1871,3.031,1,4.572,"unknown","SKL"
"6346",978,10,42,1874,1.938,0,3.031,"unknown","SKL"
"6347",979,0,27,1859,0.969,1,NA,"lower","SKL"
"6348",979,1,28,1860,2.226,1,0.969,"lower","SKL"
"6349",979,2,30,1862,1.755,1,2.226,"lower","SKL"
"6350",979,3,32,1864,1.908,1,1.755,"lower","SKL"
"6351",979,4,34,1866,5.481,0,1.908,"lower","SKL"
"6352",980,0,30,1862,0.079,1,NA,"lower","SKL"
"6353",980,1,30,1862,4.728,1,0.079,"lower","SKL"
"6354",980,2,34,1866,2.396,1,4.728,"lower","SKL"
"6355",980,3,37,1869,3.964,0,2.396,"lower","SKL"
"6356",981,0,27,1859,0.405,1,NA,"unknown","SKL"
"6357",981,1,27,1859,1.977,1,0.405,"unknown","SKL"
"6358",981,2,29,1861,1.569,1,1.977,"unknown","SKL"
"6359",981,3,31,1863,2.114,1,1.569,"unknown","SKL"
"6360",981,4,33,1865,2.182,1,2.114,"unknown","SKL"
"6361",981,5,35,1867,12.133,0,2.182,"unknown","SKL"
"6362",982,0,32,1864,0.761,1,NA,"lower","SKL"
"6363",982,1,32,1865,2.491,1,0.761,"lower","SKL"
"6364",982,2,35,1867,4.561,1,2.491,"lower","SKL"
"6365",982,3,39,1872,2.834,1,4.561,"lower","SKL"
"6366",982,4,42,1874,4.236,1,2.834,"lower","SKL"
"6367",982,5,47,1879,0.477,0,4.236,"lower","SKL"
"6368",983,0,26,1858,3.083,1,NA,"lower","SKL"
"6369",983,1,29,1861,3.518,1,3.083,"lower","SKL"
"6370",983,2,32,1864,14.819,0,3.518,"lower","SKL"
"6371",984,0,30,1862,0.411,1,NA,"farmer","SKL"
"6372",984,1,30,1862,1.355,1,0.411,"farmer","SKL"
"6373",984,2,32,1864,1.29,1,1.355,"farmer","SKL"
"6374",984,3,33,1865,1.615,1,1.29,"farmer","SKL"
"6375",984,4,35,1867,1.812,0,1.615,"farmer","SKL"
"6376",985,0,22,1854,1.142,1,NA,"lower","SKL"
"6377",985,1,23,1856,3.08,1,1.142,"lower","SKL"
"6378",985,2,26,1859,1.84,1,3.08,"lower","SKL"
"6379",985,3,28,1860,2.85,1,1.84,"lower","SKL"
"6380",985,4,31,1863,2.815,1,2.85,"lower","SKL"
"6381",985,5,34,1866,1.361,1,2.815,"lower","SKL"
"6382",985,6,35,1867,2.445,1,1.361,"lower","SKL"
"6383",985,7,38,1870,2.554,1,2.445,"lower","SKL"
"6384",985,8,40,1872,2.486,1,2.554,"lower","SKL"
"6385",985,9,43,1875,4.269,0,2.486,"lower","SKL"
"6386",986,0,22,1854,0.838,1,NA,"lower","SKL"
"6387",986,1,22,1855,1.339,1,0.838,"lower","SKL"
"6388",986,2,24,1856,1.906,1,1.339,"lower","SKL"
"6389",986,3,26,1858,0.005,1,1.906,"lower","SKL"
"6390",986,4,26,1858,2.073,1,0.005,"lower","SKL"
"6391",986,5,28,1860,0.241,1,2.073,"lower","SKL"
"6392",986,6,28,1860,2.335,1,0.241,"lower","SKL"
"6393",986,7,30,1863,2.697,1,2.335,"lower","SKL"
"6394",986,8,33,1865,1.558,1,2.697,"lower","SKL"
"6395",986,9,35,1867,2.826,1,1.558,"lower","SKL"
"6396",986,10,37,1870,6.081,1,2.826,"lower","SKL"
"6397",986,11,43,1876,3.519,0,6.081,"lower","SKL"
"6398",987,0,28,1861,1.232,1,NA,"lower","SKL"
"6399",987,1,29,1862,3.19,1,1.232,"lower","SKL"
"6400",987,2,33,1865,2.215,1,3.19,"lower","SKL"
"6401",987,3,35,1867,2.648,1,2.215,"lower","SKL"
"6402",987,4,38,1870,2.182,1,2.648,"lower","SKL"
"6403",987,5,40,1872,1.889,0,2.182,"lower","SKL"
"6404",988,0,22,1854,0.378,1,NA,"unknown","SKL"
"6405",988,1,22,1854,2.259,1,0.378,"unknown","SKL"
"6406",988,2,24,1857,0.016,0,2.259,"unknown","SKL"
"6407",989,0,23,1855,0.778,1,NA,"unknown","SKL"
"6408",989,1,23,1856,1.632,1,0.778,"unknown","SKL"
"6409",989,2,25,1857,1.654,1,1.632,"unknown","SKL"
"6410",989,3,27,1859,1.802,1,1.654,"unknown","SKL"
"6411",989,4,28,1861,2.338,1,1.802,"unknown","SKL"
"6412",989,5,31,1863,1.468,1,2.338,"unknown","SKL"
"6413",989,6,32,1865,2.16,1,1.468,"unknown","SKL"
"6414",989,7,34,1867,1.78,1,2.16,"unknown","SKL"
"6415",989,8,36,1868,2.07,1,1.78,"unknown","SKL"
"6416",989,9,38,1871,2.732,1,2.07,"unknown","SKL"
"6417",989,10,41,1873,6.041,0,2.732,"unknown","SKL"
"6418",990,0,29,1862,0.72,1,NA,"lower","SKL"
"6419",990,1,30,1862,1.038,1,0.72,"lower","SKL"
"6420",990,2,31,1864,1.24,1,1.038,"lower","SKL"
"6421",990,3,32,1865,3.45,0,1.24,"lower","SKL"
"6422",991,0,24,1857,0.999,1,NA,"farmer","SKL"
"6423",991,1,25,1858,2.379,1,0.999,"farmer","SKL"
"6424",991,2,28,1860,2.322,1,2.379,"farmer","SKL"
"6425",991,3,30,1863,2.921,1,2.322,"farmer","SKL"
"6426",991,4,33,1865,6.054,1,2.921,"farmer","SKL"
"6427",991,6,39,1872,3.442,1,0,"farmer","SKL"
"6428",991,8,43,1875,0.071,0,0,"farmer","SKL"
"6429",992,0,23,1856,0.594,1,NA,"lower","SKL"
"6430",992,1,24,1856,2.913,1,0.594,"lower","SKL"
"6431",992,2,27,1859,2.341,1,2.913,"lower","SKL"
"6432",992,3,29,1862,2.319,1,2.341,"lower","SKL"
"6433",992,4,32,1864,0.991,1,2.319,"lower","SKL"
"6434",992,5,33,1865,14.356,0,0.991,"lower","SKL"
"6435",993,0,27,1859,0.268,1,NA,"farmer","SKL"
"6436",993,1,27,1860,2.615,1,0.268,"farmer","SKL"
"6437",993,2,30,1862,2.839,1,2.615,"farmer","SKL"
"6438",993,3,33,1865,3.759,1,2.839,"farmer","SKL"
"6439",993,4,36,1869,4.649,1,3.759,"farmer","SKL"
"6440",993,5,41,1874,1.27,1,4.649,"farmer","SKL"
"6441",993,6,42,1875,4.593,0,1.27,"farmer","SKL"
"6442",994,0,22,1854,1.24,1,NA,"farmer","SKL"
"6443",994,1,23,1855,2.163,1,1.24,"farmer","SKL"
"6444",994,2,25,1857,1.99,1,2.163,"farmer","SKL"
"6445",994,3,27,1859,2.283,1,1.99,"farmer","SKL"
"6446",994,4,29,1862,2.834,1,2.283,"farmer","SKL"
"6447",994,5,32,1865,2.73,1,2.834,"farmer","SKL"
"6448",994,6,35,1867,4.531,1,2.73,"farmer","SKL"
"6449",994,7,39,1872,7.629,0,4.531,"farmer","SKL"
"6450",995,0,23,1856,0.778,1,NA,"farmer","SKL"
"6451",995,1,24,1856,1.75,1,0.778,"farmer","SKL"
"6452",995,2,26,1858,1.807,1,1.75,"farmer","SKL"
"6453",995,3,27,1860,1.862,1,1.807,"farmer","SKL"
"6454",995,4,29,1862,2.327,1,1.862,"farmer","SKL"
"6455",995,5,32,1864,1.112,1,2.327,"farmer","SKL"
"6456",995,6,33,1865,3.258,1,1.112,"farmer","SKL"
"6457",996,0,21,1854,0.966,1,NA,"lower","SKL"
"6458",996,1,22,1855,2.7,1,0.966,"lower","SKL"
"6459",996,2,25,1858,3.242,1,2.7,"lower","SKL"
"6460",996,3,28,1861,3.088,1,3.242,"lower","SKL"
"6461",996,4,31,1864,2.404,1,3.088,"lower","SKL"
"6462",996,5,34,1866,2.79,1,2.404,"lower","SKL"
"6463",996,6,37,1869,1.706,0,2.79,"lower","SKL"
"6464",997,0,34,1866,0.882,1,NA,"farmer","SKL"
"6465",997,1,35,1867,1.993,1,0.882,"farmer","SKL"
"6466",997,2,37,1869,1.949,1,1.993,"farmer","SKL"
"6467",997,3,39,1871,1.514,0,1.949,"farmer","SKL"
"6468",998,0,21,1854,0.539,1,NA,"unknown","SKL"
"6469",998,1,22,1854,3.042,1,0.539,"unknown","SKL"
"6470",998,2,25,1857,3.242,1,3.042,"unknown","SKL"
"6471",998,3,28,1861,2.697,1,3.242,"unknown","SKL"
"6472",998,4,31,1863,4.282,1,2.697,"unknown","SKL"
"6473",998,5,35,1868,4,1,4.282,"unknown","SKL"
"6474",998,6,39,1872,3.343,0,4,"unknown","SKL"
"6475",999,0,31,1864,1.374,1,NA,"lower","SKL"
"6476",999,1,33,1865,1.276,1,1.374,"lower","SKL"
"6477",999,2,34,1867,2.721,1,1.276,"lower","SKL"
"6478",999,3,37,1869,2.401,1,2.721,"lower","SKL"
"6479",999,4,39,1872,1.583,1,2.401,"lower","SKL"
"6480",999,5,41,1873,1.925,1,1.583,"lower","SKL"
"6481",999,6,43,1875,0.131,0,1.925,"lower","SKL"
"6482",1000,0,31,1864,0.706,1,NA,"farmer","SKL"
"6483",1000,1,32,1865,2.815,1,0.706,"farmer","SKL"
"6484",1000,2,35,1867,4.192,1,2.815,"farmer","SKL"
"6485",1000,3,39,1872,2.07,1,4.192,"farmer","SKL"
"6486",1000,4,41,1874,6.035,0,2.07,"farmer","SKL"
"6487",1001,0,24,1856,0.309,1,NA,"farmer","SKL"
"6488",1001,1,24,1857,2.086,1,0.309,"farmer","SKL"
"6489",1001,2,26,1859,2.732,1,2.086,"farmer","SKL"
"6490",1001,3,29,1862,1.714,1,2.732,"farmer","SKL"
"6491",1001,4,31,1863,2.513,1,1.714,"farmer","SKL"
"6492",1001,5,33,1866,2.371,1,2.513,"farmer","SKL"
"6493",1001,6,36,1868,3.338,1,2.371,"farmer","SKL"
"6494",1001,7,39,1872,3.028,1,3.338,"farmer","SKL"
"6495",1001,8,42,1875,2.538,1,3.028,"farmer","SKL"
"6496",1001,9,44,1877,2.509,0,2.538,"farmer","SKL"
"6497",1002,0,22,1855,0.69,1,NA,"farmer","SKL"
"6498",1002,1,23,1856,0.988,1,0.69,"farmer","SKL"
"6499",1002,2,24,1857,3.787,1,0.988,"farmer","SKL"
"6500",1002,3,28,1860,3.417,1,3.787,"farmer","SKL"
"6501",1002,4,31,1864,2.817,1,3.417,"farmer","SKL"
"6502",1002,5,34,1867,3.518,1,2.817,"farmer","SKL"
"6503",1002,6,38,1870,2.938,0,3.518,"farmer","SKL"
"6504",1003,0,38,1870,2.429,1,NA,"lower","SKL"
"6505",1003,1,40,1873,6.783,0,2.429,"lower","SKL"
"6506",1004,0,21,1854,0.249,1,NA,"lower","SKL"
"6507",1004,1,22,1854,1.251,1,0.249,"lower","SKL"
"6508",1004,2,23,1855,0.928,1,1.251,"lower","SKL"
"6509",1004,3,24,1856,2.185,1,0.928,"lower","SKL"
"6510",1004,4,26,1859,16.354,0,2.185,"lower","SKL"
"6511",1005,0,25,1858,0.758,1,NA,"lower","SKL"
"6512",1005,1,26,1859,1.84,1,0.758,"lower","SKL"
"6513",1005,2,28,1861,2.094,1,1.84,"lower","SKL"
"6514",1005,3,30,1863,2.092,1,2.094,"lower","SKL"
"6515",1005,4,32,1865,3.206,1,2.092,"lower","SKL"
"6516",1005,5,35,1868,1.752,1,3.206,"lower","SKL"
"6517",1005,6,37,1870,7.343,1,1.752,"lower","SKL"
"6518",1005,7,44,1877,2.542,0,7.343,"lower","SKL"
"6519",1006,0,34,1866,1.051,1,NA,"farmer","SKL"
"6520",1006,1,35,1867,4.233,0,1.051,"farmer","SKL"
"6521",1008,0,21,1854,0.882,1,NA,"lower","SKL"
"6522",1008,1,22,1855,2.628,1,0.882,"lower","SKL"
"6523",1008,2,25,1857,3.108,1,2.628,"lower","SKL"
"6524",1008,3,28,1860,2.278,1,3.108,"lower","SKL"
"6525",1008,4,30,1863,3.469,1,2.278,"lower","SKL"
"6526",1008,5,33,1866,3.099,1,3.469,"lower","SKL"
"6527",1008,6,36,1869,10.539,0,3.099,"lower","SKL"
"6528",1009,0,23,1856,1.095,1,NA,"farmer","SKL"
"6529",1009,1,24,1857,1.191,1,1.095,"farmer","SKL"
"6530",1009,2,25,1858,1.889,1,1.191,"farmer","SKL"
"6531",1009,3,27,1860,2.051,1,1.889,"farmer","SKL"
"6532",1009,4,29,1862,2.472,1,2.051,"farmer","SKL"
"6533",1009,5,31,1864,1.958,1,2.472,"farmer","SKL"
"6534",1009,6,33,1866,1.654,0,1.958,"farmer","SKL"
"6535",1010,0,20,1853,0.827,1,NA,"farmer","SKL"
"6536",1010,1,21,1854,1.766,1,0.827,"farmer","SKL"
"6537",1010,2,23,1856,1.183,1,1.766,"farmer","SKL"
"6538",1010,3,24,1857,2.259,1,1.183,"farmer","SKL"
"6539",1010,4,27,1859,1.927,1,2.259,"farmer","SKL"
"6540",1010,5,28,1861,2.439,1,1.927,"farmer","SKL"
"6541",1010,6,31,1864,3.061,1,2.439,"farmer","SKL"
"6542",1010,7,34,1867,2.765,1,3.061,"farmer","SKL"
"6543",1010,8,37,1870,2.752,1,2.765,"farmer","SKL"
"6544",1010,9,39,1872,7.528,0,2.752,"farmer","SKL"
"6545",1011,0,29,1862,0.323,1,NA,"lower","SKL"
"6546",1011,1,29,1862,5.013,1,0.323,"lower","SKL"
"6547",1011,2,34,1867,12.56,0,5.013,"lower","SKL"
"6548",1012,0,20,1853,0.331,1,NA,"farmer","SKL"
"6549",1012,1,21,1854,0.219,0,0.331,"farmer","SKL"
"6550",1013,0,27,1860,0.131,1,NA,"lower","SKL"
"6551",1013,1,28,1860,1.596,1,0.131,"lower","SKL"
"6552",1013,2,29,1862,2.434,1,1.596,"lower","SKL"
"6553",1013,3,32,1865,4.104,1,2.434,"lower","SKL"
"6554",1013,4,36,1869,11.24,0,4.104,"lower","SKL"
"6555",1014,0,39,1872,0.46,1,NA,"farmer","SKL"
"6556",1014,1,40,1873,0.392,1,0.46,"farmer","SKL"
"6557",1014,2,40,1873,2.946,1,0.392,"farmer","SKL"
"6558",1014,3,43,1876,3.911,0,2.946,"farmer","SKL"
"6559",1015,0,19,1852,0.627,1,NA,"farmer","SKL"
"6560",1015,1,20,1852,1.585,1,0.627,"farmer","SKL"
"6561",1015,2,21,1854,0.904,1,1.585,"farmer","SKL"
"6562",1015,3,22,1855,5.04,1,0.904,"farmer","SKL"
"6563",1015,4,27,1860,2.897,1,5.04,"farmer","SKL"
"6564",1015,5,30,1863,2.491,1,2.897,"farmer","SKL"
"6565",1015,6,32,1865,4.769,1,2.491,"farmer","SKL"
"6566",1015,7,37,1870,9.786,0,4.769,"farmer","SKL"
"6567",1016,0,28,1861,0.446,1,NA,"lower","SKL"
"6568",1016,1,29,1862,2.174,1,0.446,"lower","SKL"
"6569",1016,2,31,1864,2.218,1,2.174,"lower","SKL"
"6570",1016,3,33,1866,2.675,0,2.218,"lower","SKL"
"6571",1017,0,27,1860,1.027,1,NA,"lower","SKL"
"6572",1017,1,28,1861,2.943,1,1.027,"lower","SKL"
"6573",1017,2,31,1864,2.96,1,2.943,"lower","SKL"
"6574",1017,3,34,1867,3.072,1,2.96,"lower","SKL"
"6575",1017,4,37,1870,4.794,1,3.072,"lower","SKL"
"6576",1017,5,42,1875,5.296,0,4.794,"lower","SKL"
"6577",1018,0,26,1859,1.125,1,NA,"lower","SKL"
"6578",1018,1,27,1860,1.837,1,1.125,"lower","SKL"
"6579",1018,3,29,1862,3.108,1,0,"lower","SKL"
"6580",1018,4,32,1865,0.674,0,3.108,"lower","SKL"
"6581",1019,0,25,1858,1.18,1,NA,"farmer","SKL"
"6582",1019,1,26,1859,1.218,1,1.18,"farmer","SKL"
"6583",1019,2,27,1860,1.533,1,1.218,"farmer","SKL"
"6584",1019,3,29,1862,1.875,1,1.533,"farmer","SKL"
"6585",1019,4,31,1864,1.32,1,1.875,"farmer","SKL"
"6586",1019,5,32,1865,2.951,1,1.32,"farmer","SKL"
"6587",1019,6,35,1868,3.362,1,2.951,"farmer","SKL"
"6588",1019,7,38,1871,1.503,1,3.362,"farmer","SKL"
"6589",1019,8,40,1873,2.251,1,1.503,"farmer","SKL"
"6590",1019,9,42,1875,4.831,0,2.251,"farmer","SKL"
"6591",1020,0,28,1861,0.479,1,NA,"lower","SKL"
