"","x","y","river","habitat"
"6162",61.5,61.5,0.24,3
"6163",61.5,62.5,0.24,3
"6164",61.5,63.5,0.24,2
"6165",61.5,64.5,0.24,2
"6166",61.5,65.5,0.24,2
"6167",61.5,66.5,0.24,2
"6168",61.5,67.5,0.24,2
"6169",61.5,68.5,0.24,2
"6170",61.5,69.5,0.24,2
"6171",61.5,70.5,0.24,2
"6172",61.5,71.5,0.24,2
"6173",61.5,72.5,0.24,1
"6174",61.5,73.5,0.24,1
"6175",61.5,74.5,0.24,1
"6176",61.5,75.5,0.24,1
"6177",61.5,76.5,0.24,1
"6178",61.5,77.5,0.24,1
"6179",61.5,78.5,0.24,1
"6180",61.5,79.5,0.24,1
"6181",61.5,80.5,0.24,1
"6182",61.5,81.5,0.24,1
"6183",61.5,82.5,0.24,2
"6184",61.5,83.5,0.24,2
"6185",61.5,84.5,0.24,2
"6186",61.5,85.5,0.24,2
"6187",61.5,86.5,0.24,2
"6188",61.5,87.5,0.24,2
"6189",61.5,88.5,0.24,2
"6190",61.5,89.5,0.24,3
"6191",61.5,90.5,0.24,3
"6192",61.5,91.5,0.24,3
"6193",61.5,92.5,0.24,3
"6194",61.5,93.5,0.24,3
"6195",61.5,94.5,0.24,3
"6196",61.5,95.5,0.24,3
"6197",61.5,96.5,0.24,3
"6198",61.5,97.5,0.24,3
"6199",61.5,98.5,0.24,3
"6200",61.5,99.5,0.24,3
"6201",62.5,0.5,0.26,1
"6202",62.5,1.5,0.26,1
"6203",62.5,2.5,0.26,1
"6204",62.5,3.5,0.26,1
"6205",62.5,4.5,0.26,1
"6206",62.5,5.5,0.26,1
"6207",62.5,6.5,0.26,1
"6208",62.5,7.5,0.26,2
"6209",62.5,8.5,0.26,2
"6210",62.5,9.5,0.26,2
"6211",62.5,10.5,0.26,2
"6212",62.5,11.5,0.26,2
"6213",62.5,12.5,0.26,2
"6214",62.5,13.5,0.26,3
"6215",62.5,14.5,0.26,3
"6216",62.5,15.5,0.26,3
"6217",62.5,16.5,0.26,3
"6218",62.5,17.5,0.26,3
"6219",62.5,18.5,0.26,3
"6220",62.5,19.5,0.26,3
"6221",62.5,20.5,0.26,3
"6222",62.5,21.5,0.26,3
"6223",62.5,22.5,0.26,3
"6224",62.5,23.5,0.26,3
"6225",62.5,24.5,0.26,3
"6226",62.5,25.5,0.26,3
"6227",62.5,26.5,0.26,3
"6228",62.5,27.5,0.26,3
"6229",62.5,28.5,0.26,3
"6230",62.5,29.5,0.26,3
"6231",62.5,30.5,0.26,3
"6232",62.5,31.5,0.26,3
"6233",62.5,32.5,0.26,3
"6234",62.5,33.5,0.26,3
"6235",62.5,34.5,0.26,3
"6236",62.5,35.5,0.26,3
"6237",62.5,36.5,0.26,3
"6238",62.5,37.5,0.26,3
"6239",62.5,38.5,0.26,3
"6240",62.5,39.5,0.26,3
"6241",62.5,40.5,0.26,3
"6242",62.5,41.5,0.26,3
"6243",62.5,42.5,0.26,3
"6244",62.5,43.5,0.26,3
"6245",62.5,44.5,0.26,3
"6246",62.5,45.5,0.26,3
"6247",62.5,46.5,0.26,3
"6248",62.5,47.5,0.26,3
"6249",62.5,48.5,0.26,3
"6250",62.5,49.5,0.26,3
"6251",62.5,50.5,0.26,3
"6252",62.5,51.5,0.26,3
"6253",62.5,52.5,0.26,3
"6254",62.5,53.5,0.26,3
"6255",62.5,54.5,0.26,3
"6256",62.5,55.5,0.26,3
"6257",62.5,56.5,0.26,3
"6258",62.5,57.5,0.26,3
"6259",62.5,58.5,0.26,3
"6260",62.5,59.5,0.26,3
"6261",62.5,60.5,0.26,3
"6262",62.5,61.5,0.26,3
"6263",62.5,62.5,0.26,2
"6264",62.5,63.5,0.26,2
"6265",62.5,64.5,0.26,2
"6266",62.5,65.5,0.26,2
"6267",62.5,66.5,0.26,2
"6268",62.5,67.5,0.26,2
"6269",62.5,68.5,0.26,2
"6270",62.5,69.5,0.26,2
"6271",62.5,70.5,0.26,1
"6272",62.5,71.5,0.26,1
"6273",62.5,72.5,0.26,1
"6274",62.5,73.5,0.26,1
"6275",62.5,74.5,0.26,1
"6276",62.5,75.5,0.26,1
"6277",62.5,76.5,0.26,1
"6278",62.5,77.5,0.26,1
"6279",62.5,78.5,0.26,1
"6280",62.5,79.5,0.26,1
"6281",62.5,80.5,0.26,1
"6282",62.5,81.5,0.26,1
"6283",62.5,82.5,0.26,1
"6284",62.5,83.5,0.26,2
"6285",62.5,84.5,0.26,2
"6286",62.5,85.5,0.26,2
"6287",62.5,86.5,0.26,2
"6288",62.5,87.5,0.26,2
"6289",62.5,88.5,0.26,2
"6290",62.5,89.5,0.26,3
"6291",62.5,90.5,0.26,3
"6292",62.5,91.5,0.26,3
"6293",62.5,92.5,0.26,3
"6294",62.5,93.5,0.26,3
"6295",62.5,94.5,0.26,3
"6296",62.5,95.5,0.26,3
"6297",62.5,96.5,0.26,3
"6298",62.5,97.5,0.26,3
"6299",62.5,98.5,0.26,3
"6300",62.5,99.5,0.26,3
"6301",63.5,0.5,0.28,1
"6302",63.5,1.5,0.28,1
"6303",63.5,2.5,0.28,1
"6304",63.5,3.5,0.28,1
"6305",63.5,4.5,0.28,1
"6306",63.5,5.5,0.28,1
"6307",63.5,6.5,0.28,1
"6308",63.5,7.5,0.28,2
"6309",63.5,8.5,0.28,2
"6310",63.5,9.5,0.28,2
"6311",63.5,10.5,0.28,2
"6312",63.5,11.5,0.28,2
"6313",63.5,12.5,0.28,2
"6314",63.5,13.5,0.28,3
"6315",63.5,14.5,0.28,3
"6316",63.5,15.5,0.28,3
"6317",63.5,16.5,0.28,3
"6318",63.5,17.5,0.28,3
"6319",63.5,18.5,0.28,3
"6320",63.5,19.5,0.28,3
"6321",63.5,20.5,0.28,3
"6322",63.5,21.5,0.28,3
"6323",63.5,22.5,0.28,3
"6324",63.5,23.5,0.28,3
"6325",63.5,24.5,0.28,3
"6326",63.5,25.5,0.28,3
"6327",63.5,26.5,0.28,3
"6328",63.5,27.5,0.28,3
"6329",63.5,28.5,0.28,3
"6330",63.5,29.5,0.28,3
"6331",63.5,30.5,0.28,3
"6332",63.5,31.5,0.28,3
"6333",63.5,32.5,0.28,3
"6334",63.5,33.5,0.28,3
"6335",63.5,34.5,0.28,3
"6336",63.5,35.5,0.28,3
"6337",63.5,36.5,0.28,3
"6338",63.5,37.5,0.28,3
"6339",63.5,38.5,0.28,3
"6340",63.5,39.5,0.28,3
"6341",63.5,40.5,0.28,3
"6342",63.5,41.5,0.28,3
"6343",63.5,42.5,0.28,3
"6344",63.5,43.5,0.28,3
"6345",63.5,44.5,0.28,3
"6346",63.5,45.5,0.28,3
"6347",63.5,46.5,0.28,3
"6348",63.5,47.5,0.28,3
"6349",63.5,48.5,0.28,3
"6350",63.5,49.5,0.28,3
"6351",63.5,50.5,0.28,3
"6352",63.5,51.5,0.28,3
"6353",63.5,52.5,0.28,3
"6354",63.5,53.5,0.28,3
"6355",63.5,54.5,0.28,3
"6356",63.5,55.5,0.28,3
"6357",63.5,56.5,0.28,3
"6358",63.5,57.5,0.28,3
"6359",63.5,58.5,0.28,3
"6360",63.5,59.5,0.28,3
"6361",63.5,60.5,0.28,3
"6362",63.5,61.5,0.28,2
"6363",63.5,62.5,0.28,2
"6364",63.5,63.5,0.28,2
"6365",63.5,64.5,0.28,2
"6366",63.5,65.5,0.28,2
"6367",63.5,66.5,0.28,2
"6368",63.5,67.5,0.28,2
"6369",63.5,68.5,0.28,2
"6370",63.5,69.5,0.28,1
"6371",63.5,70.5,0.28,1
"6372",63.5,71.5,0.28,1
"6373",63.5,72.5,0.28,1
"6374",63.5,73.5,0.28,1
"6375",63.5,74.5,0.28,1
"6376",63.5,75.5,0.28,1
"6377",63.5,76.5,0.28,1
"6378",63.5,77.5,0.28,1
"6379",63.5,78.5,0.28,1
"6380",63.5,79.5,0.28,1
"6381",63.5,80.5,0.28,1
"6382",63.5,81.5,0.28,1
"6383",63.5,82.5,0.28,1
"6384",63.5,83.5,0.28,2
"6385",63.5,84.5,0.28,2
"6386",63.5,85.5,0.28,2
"6387",63.5,86.5,0.28,2
"6388",63.5,87.5,0.28,2
"6389",63.5,88.5,0.28,2
"6390",63.5,89.5,0.28,2
"6391",63.5,90.5,0.28,3
"6392",63.5,91.5,0.28,3
"6393",63.5,92.5,0.28,3
"6394",63.5,93.5,0.28,3
"6395",63.5,94.5,0.28,3
"6396",63.5,95.5,0.28,3
"6397",63.5,96.5,0.28,3
"6398",63.5,97.5,0.28,3
"6399",63.5,98.5,0.28,3
"6400",63.5,99.5,0.28,3
"6401",64.5,0.5,0.3,1
"6402",64.5,1.5,0.3,1
"6403",64.5,2.5,0.3,1
"6404",64.5,3.5,0.3,1
"6405",64.5,4.5,0.3,1
"6406",64.5,5.5,0.3,1
"6407",64.5,6.5,0.3,2
"6408",64.5,7.5,0.3,2
"6409",64.5,8.5,0.3,2
"6410",64.5,9.5,0.3,2
"6411",64.5,10.5,0.3,2
"6412",64.5,11.5,0.3,2
"6413",64.5,12.5,0.3,2
"6414",64.5,13.5,0.3,2
"6415",64.5,14.5,0.3,3
"6416",64.5,15.5,0.3,3
"6417",64.5,16.5,0.3,3
"6418",64.5,17.5,0.3,3
"6419",64.5,18.5,0.3,3
"6420",64.5,19.5,0.3,3
"6421",64.5,20.5,0.3,3
"6422",64.5,21.5,0.3,3
"6423",64.5,22.5,0.3,3
"6424",64.5,23.5,0.3,3
"6425",64.5,24.5,0.3,3
"6426",64.5,25.5,0.3,3
"6427",64.5,26.5,0.3,3
"6428",64.5,27.5,0.3,3
"6429",64.5,28.5,0.3,3
"6430",64.5,29.5,0.3,3
"6431",64.5,30.5,0.3,3
"6432",64.5,31.5,0.3,3
"6433",64.5,32.5,0.3,3
"6434",64.5,33.5,0.3,3
"6435",64.5,34.5,0.3,3
"6436",64.5,35.5,0.3,3
"6437",64.5,36.5,0.3,3
"6438",64.5,37.5,0.3,3
"6439",64.5,38.5,0.3,3
"6440",64.5,39.5,0.3,3
"6441",64.5,40.5,0.3,3
"6442",64.5,41.5,0.3,3
"6443",64.5,42.5,0.3,3
"6444",64.5,43.5,0.3,3
"6445",64.5,44.5,0.3,3
"6446",64.5,45.5,0.3,3
"6447",64.5,46.5,0.3,3
"6448",64.5,47.5,0.3,3
"6449",64.5,48.5,0.3,3
"6450",64.5,49.5,0.3,3
"6451",64.5,50.5,0.3,3
"6452",64.5,51.5,0.3,3
"6453",64.5,52.5,0.3,3
"6454",64.5,53.5,0.3,3
"6455",64.5,54.5,0.3,3
"6456",64.5,55.5,0.3,3
"6457",64.5,56.5,0.3,3
"6458",64.5,57.5,0.3,3
"6459",64.5,58.5,0.3,3
"6460",64.5,59.5,0.3,2
"6461",64.5,60.5,0.3,2
"6462",64.5,61.5,0.3,2
"6463",64.5,62.5,0.3,2
"6464",64.5,63.5,0.3,2
"6465",64.5,64.5,0.3,2
"6466",64.5,65.5,0.3,2
"6467",64.5,66.5,0.3,2
"6468",64.5,67.5,0.3,1
"6469",64.5,68.5,0.3,1
"6470",64.5,69.5,0.3,1
"6471",64.5,70.5,0.3,1
"6472",64.5,71.5,0.3,1
"6473",64.5,72.5,0.3,1
"6474",64.5,73.5,0.3,1
"6475",64.5,74.5,0.3,1
"6476",64.5,75.5,0.3,1
"6477",64.5,76.5,0.3,1
"6478",64.5,77.5,0.3,1
"6479",64.5,78.5,0.3,1
"6480",64.5,79.5,0.3,1
"6481",64.5,80.5,0.3,1
"6482",64.5,81.5,0.3,1
"6483",64.5,82.5,0.3,1
"6484",64.5,83.5,0.3,1
"6485",64.5,84.5,0.3,2
"6486",64.5,85.5,0.3,2
"6487",64.5,86.5,0.3,2
"6488",64.5,87.5,0.3,2
"6489",64.5,88.5,0.3,2
"6490",64.5,89.5,0.3,2
"6491",64.5,90.5,0.3,3
"6492",64.5,91.5,0.3,3
"6493",64.5,92.5,0.3,3
"6494",64.5,93.5,0.3,3
"6495",64.5,94.5,0.3,3
"6496",64.5,95.5,0.3,3
"6497",64.5,96.5,0.3,3
"6498",64.5,97.5,0.3,3
"6499",64.5,98.5,0.3,3
"6500",64.5,99.5,0.3,3
"6501",65.5,0.5,0.32,1
"6502",65.5,1.5,0.32,1
"6503",65.5,2.5,0.32,1
"6504",65.5,3.5,0.32,1
"6505",65.5,4.5,0.32,1
"6506",65.5,5.5,0.32,1
"6507",65.5,6.5,0.32,2
"6508",65.5,7.5,0.32,2
"6509",65.5,8.5,0.32,2
"6510",65.5,9.5,0.32,2
"6511",65.5,10.5,0.32,2
"6512",65.5,11.5,0.32,2
"6513",65.5,12.5,0.32,2
"6514",65.5,13.5,0.32,2
"6515",65.5,14.5,0.32,3
"6516",65.5,15.5,0.32,3
"6517",65.5,16.5,0.32,3
"6518",65.5,17.5,0.32,3
"6519",65.5,18.5,0.32,3
"6520",65.5,19.5,0.32,3
"6521",65.5,20.5,0.32,3
"6522",65.5,21.5,0.32,3
"6523",65.5,22.5,0.32,3
"6524",65.5,23.5,0.32,3
"6525",65.5,24.5,0.32,3
"6526",65.5,25.5,0.32,3
"6527",65.5,26.5,0.32,3
"6528",65.5,27.5,0.32,3
"6529",65.5,28.5,0.32,3
"6530",65.5,29.5,0.32,3
"6531",65.5,30.5,0.32,3
"6532",65.5,31.5,0.32,3
"6533",65.5,32.5,0.32,3
"6534",65.5,33.5,0.32,3
"6535",65.5,34.5,0.32,3
"6536",65.5,35.5,0.32,3
"6537",65.5,36.5,0.32,3
"6538",65.5,37.5,0.32,3
"6539",65.5,38.5,0.32,3
"6540",65.5,39.5,0.32,3
"6541",65.5,40.5,0.32,3
"6542",65.5,41.5,0.32,3
"6543",65.5,42.5,0.32,3
"6544",65.5,43.5,0.32,3
"6545",65.5,44.5,0.32,3
"6546",65.5,45.5,0.32,3
"6547",65.5,46.5,0.32,3
"6548",65.5,47.5,0.32,3
"6549",65.5,48.5,0.32,3
"6550",65.5,49.5,0.32,3
"6551",65.5,50.5,0.32,3
"6552",65.5,51.5,0.32,3
"6553",65.5,52.5,0.32,3
"6554",65.5,53.5,0.32,3
"6555",65.5,54.5,0.32,3
"6556",65.5,55.5,0.32,3
"6557",65.5,56.5,0.32,3
"6558",65.5,57.5,0.32,2
"6559",65.5,58.5,0.32,2
"6560",65.5,59.5,0.32,2
"6561",65.5,60.5,0.32,2
"6562",65.5,61.5,0.32,2
"6563",65.5,62.5,0.32,2
"6564",65.5,63.5,0.32,2
"6565",65.5,64.5,0.32,2
"6566",65.5,65.5,0.32,1
"6567",65.5,66.5,0.32,1
"6568",65.5,67.5,0.32,1
"6569",65.5,68.5,0.32,1
"6570",65.5,69.5,0.32,1
"6571",65.5,70.5,0.32,1
"6572",65.5,71.5,0.32,1
"6573",65.5,72.5,0.32,1
"6574",65.5,73.5,0.32,1
"6575",65.5,74.5,0.32,1
"6576",65.5,75.5,0.32,1
"6577",65.5,76.5,0.32,1
"6578",65.5,77.5,0.32,1
"6579",65.5,78.5,0.32,1
"6580",65.5,79.5,0.32,1
"6581",65.5,80.5,0.32,1
"6582",65.5,81.5,0.32,1
"6583",65.5,82.5,0.32,1
"6584",65.5,83.5,0.32,1
"6585",65.5,84.5,0.32,2
"6586",65.5,85.5,0.32,2
"6587",65.5,86.5,0.32,2
"6588",65.5,87.5,0.32,2
"6589",65.5,88.5,0.32,2
"6590",65.5,89.5,0.32,2
"6591",65.5,90.5,0.32,2
"6592",65.5,91.5,0.32,3
"6593",65.5,92.5,0.32,3
"6594",65.5,93.5,0.32,3
"6595",65.5,94.5,0.32,3
"6596",65.5,95.5,0.32,3
"6597",65.5,96.5,0.32,3
"6598",65.5,97.5,0.32,3
"6599",65.5,98.5,0.32,3
"6600",65.5,99.5,0.32,3
"6601",66.5,0.5,0.34,1
"6602",66.5,1.5,0.34,1
"6603",66.5,2.5,0.34,1
"6604",66.5,3.5,0.34,1
"6605",66.5,4.5,0.34,1
"6606",66.5,5.5,0.34,1
"6607",66.5,6.5,0.34,2
"6608",66.5,7.5,0.34,2
"6609",66.5,8.5,0.34,2
"6610",66.5,9.5,0.34,2
"6611",66.5,10.5,0.34,2
"6612",66.5,11.5,0.34,2
"6613",66.5,12.5,0.34,2
"6614",66.5,13.5,0.34,2
"6615",66.5,14.5,0.34,2
"6616",66.5,15.5,0.34,3
"6617",66.5,16.5,0.34,3
"6618",66.5,17.5,0.34,3
"6619",66.5,18.5,0.34,3
"6620",66.5,19.5,0.34,3
"6621",66.5,20.5,0.34,3
"6622",66.5,21.5,0.34,3
"6623",66.5,22.5,0.34,3
"6624",66.5,23.5,0.34,3
"6625",66.5,24.5,0.34,3
"6626",66.5,25.5,0.34,3
"6627",66.5,26.5,0.34,3
"6628",66.5,27.5,0.34,3
"6629",66.5,28.5,0.34,3
"6630",66.5,29.5,0.34,3
"6631",66.5,30.5,0.34,3
"6632",66.5,31.5,0.34,3
"6633",66.5,32.5,0.34,3
"6634",66.5,33.5,0.34,3
"6635",66.5,34.5,0.34,3
"6636",66.5,35.5,0.34,3
"6637",66.5,36.5,0.34,3
"6638",66.5,37.5,0.34,3
"6639",66.5,38.5,0.34,3
"6640",66.5,39.5,0.34,3
"6641",66.5,40.5,0.34,3
"6642",66.5,41.5,0.34,3
"6643",66.5,42.5,0.34,3
"6644",66.5,43.5,0.34,3
"6645",66.5,44.5,0.34,3
"6646",66.5,45.5,0.34,3
"6647",66.5,46.5,0.34,3
"6648",66.5,47.5,0.34,3
"6649",66.5,48.5,0.34,3
"6650",66.5,49.5,0.34,3
"6651",66.5,50.5,0.34,3
"6652",66.5,51.5,0.34,3
"6653",66.5,52.5,0.34,3
"6654",66.5,53.5,0.34,3
"6655",66.5,54.5,0.34,2
"6656",66.5,55.5,0.34,2
"6657",66.5,56.5,0.34,2
"6658",66.5,57.5,0.34,2
"6659",66.5,58.5,0.34,2
"6660",66.5,59.5,0.34,2
"6661",66.5,60.5,0.34,2
"6662",66.5,61.5,0.34,2
"6663",66.5,62.5,0.34,2
"6664",66.5,63.5,0.34,1
"6665",66.5,64.5,0.34,1
"6666",66.5,65.5,0.34,1
"6667",66.5,66.5,0.34,1
"6668",66.5,67.5,0.34,1
"6669",66.5,68.5,0.34,1
"6670",66.5,69.5,0.34,1
"6671",66.5,70.5,0.34,1
"6672",66.5,71.5,0.34,1
"6673",66.5,72.5,0.34,1
"6674",66.5,73.5,0.34,1
"6675",66.5,74.5,0.34,1
"6676",66.5,75.5,0.34,1
"6677",66.5,76.5,0.34,1
"6678",66.5,77.5,0.34,1
"6679",66.5,78.5,0.34,1
"6680",66.5,79.5,0.34,1
"6681",66.5,80.5,0.34,1
"6682",66.5,81.5,0.34,1
"6683",66.5,82.5,0.34,1
"6684",66.5,83.5,0.34,1
"6685",66.5,84.5,0.34,2
"6686",66.5,85.5,0.34,2
"6687",66.5,86.5,0.34,2
"6688",66.5,87.5,0.34,2
"6689",66.5,88.5,0.34,2
"6690",66.5,89.5,0.34,2
"6691",66.5,90.5,0.34,2
"6692",66.5,91.5,0.34,2
"6693",66.5,92.5,0.34,3
"6694",66.5,93.5,0.34,3
"6695",66.5,94.5,0.34,3
"6696",66.5,95.5,0.34,3
"6697",66.5,96.5,0.34,3
"6698",66.5,97.5,0.34,3
"6699",66.5,98.5,0.34,3
"6700",66.5,99.5,0.34,3
"6701",67.5,0.5,0.36,1
"6702",67.5,1.5,0.36,1
"6703",67.5,2.5,0.36,1
"6704",67.5,3.5,0.36,1
"6705",67.5,4.5,0.36,1
"6706",67.5,5.5,0.36,2
"6707",67.5,6.5,0.36,2
"6708",67.5,7.5,0.36,2
"6709",67.5,8.5,0.36,2
"6710",67.5,9.5,0.36,2
"6711",67.5,10.5,0.36,2
"6712",67.5,11.5,0.36,2
"6713",67.5,12.5,0.36,2
"6714",67.5,13.5,0.36,2
"6715",67.5,14.5,0.36,2
"6716",67.5,15.5,0.36,2
"6717",67.5,16.5,0.36,3
"6718",67.5,17.5,0.36,3
"6719",67.5,18.5,0.36,3
"6720",67.5,19.5,0.36,3
"6721",67.5,20.5,0.36,3
"6722",67.5,21.5,0.36,3
"6723",67.5,22.5,0.36,3
"6724",67.5,23.5,0.36,3
"6725",67.5,24.5,0.36,3
"6726",67.5,25.5,0.36,3
"6727",67.5,26.5,0.36,3
"6728",67.5,27.5,0.36,3
"6729",67.5,28.5,0.36,3
"6730",67.5,29.5,0.36,3
"6731",67.5,30.5,0.36,3
"6732",67.5,31.5,0.36,3
"6733",67.5,32.5,0.36,3
"6734",67.5,33.5,0.36,3
"6735",67.5,34.5,0.36,3
"6736",67.5,35.5,0.36,3
"6737",67.5,36.5,0.36,3
"6738",67.5,37.5,0.36,3
"6739",67.5,38.5,0.36,3
"6740",67.5,39.5,0.36,3
"6741",67.5,40.5,0.36,2
"6742",67.5,41.5,0.36,2
"6743",67.5,42.5,0.36,2
"6744",67.5,43.5,0.36,2
"6745",67.5,44.5,0.36,2
"6746",67.5,45.5,0.36,2
"6747",67.5,46.5,0.36,2
"6748",67.5,47.5,0.36,2
"6749",67.5,48.5,0.36,2
"6750",67.5,49.5,0.36,2
"6751",67.5,50.5,0.36,2
"6752",67.5,51.5,0.36,2
"6753",67.5,52.5,0.36,2
"6754",67.5,53.5,0.36,2
"6755",67.5,54.5,0.36,2
"6756",67.5,55.5,0.36,2
"6757",67.5,56.5,0.36,2
"6758",67.5,57.5,0.36,2
"6759",67.5,58.5,0.36,2
"6760",67.5,59.5,0.36,2
"6761",67.5,60.5,0.36,1
"6762",67.5,61.5,0.36,1
"6763",67.5,62.5,0.36,1
"6764",67.5,63.5,0.36,1
"6765",67.5,64.5,0.36,1
"6766",67.5,65.5,0.36,1
"6767",67.5,66.5,0.36,1
"6768",67.5,67.5,0.36,1
"6769",67.5,68.5,0.36,1
"6770",67.5,69.5,0.36,1
"6771",67.5,70.5,0.36,1
"6772",67.5,71.5,0.36,1
"6773",67.5,72.5,0.36,1
"6774",67.5,73.5,0.36,1
"6775",67.5,74.5,0.36,1
"6776",67.5,75.5,0.36,1
"6777",67.5,76.5,0.36,1
"6778",67.5,77.5,0.36,1
"6779",67.5,78.5,0.36,1
"6780",67.5,79.5,0.36,1
"6781",67.5,80.5,0.36,1
"6782",67.5,81.5,0.36,1
"6783",67.5,82.5,0.36,1
"6784",67.5,83.5,0.36,1
"6785",67.5,84.5,0.36,1
"6786",67.5,85.5,0.36,2
"6787",67.5,86.5,0.36,2
"6788",67.5,87.5,0.36,2
"6789",67.5,88.5,0.36,2
"6790",67.5,89.5,0.36,2
"6791",67.5,90.5,0.36,2
"6792",67.5,91.5,0.36,2
"6793",67.5,92.5,0.36,2
"6794",67.5,93.5,0.36,3
"6795",67.5,94.5,0.36,3
"6796",67.5,95.5,0.36,3
"6797",67.5,96.5,0.36,3
"6798",67.5,97.5,0.36,3
"6799",67.5,98.5,0.36,3
"6800",67.5,99.5,0.36,3
"6801",68.5,0.5,0.38,1
"6802",68.5,1.5,0.38,1
"6803",68.5,2.5,0.38,1
"6804",68.5,3.5,0.38,1
"6805",68.5,4.5,0.38,1
"6806",68.5,5.5,0.38,2
"6807",68.5,6.5,0.38,2
"6808",68.5,7.5,0.38,2
"6809",68.5,8.5,0.38,2
"6810",68.5,9.5,0.38,2
"6811",68.5,10.5,0.38,2
"6812",68.5,11.5,0.38,2
"6813",68.5,12.5,0.38,2
"6814",68.5,13.5,0.38,2
"6815",68.5,14.5,0.38,2
"6816",68.5,15.5,0.38,2
"6817",68.5,16.5,0.38,2
"6818",68.5,17.5,0.38,2
"6819",68.5,18.5,0.38,2
"6820",68.5,19.5,0.38,3
"6821",68.5,20.5,0.38,3
"6822",68.5,21.5,0.38,3
"6823",68.5,22.5,0.38,3
"6824",68.5,23.5,0.38,3
"6825",68.5,24.5,0.38,3
"6826",68.5,25.5,0.38,3
"6827",68.5,26.5,0.38,3
"6828",68.5,27.5,0.38,3
"6829",68.5,28.5,0.38,3
"6830",68.5,29.5,0.38,3
"6831",68.5,30.5,0.38,3
"6832",68.5,31.5,0.38,3
"6833",68.5,32.5,0.38,3
"6834",68.5,33.5,0.38,3
"6835",68.5,34.5,0.38,3
"6836",68.5,35.5,0.38,3
"6837",68.5,36.5,0.38,2
"6838",68.5,37.5,0.38,2
"6839",68.5,38.5,0.38,2
"6840",68.5,39.5,0.38,2
"6841",68.5,40.5,0.38,2
"6842",68.5,41.5,0.38,2
"6843",68.5,42.5,0.38,2
"6844",68.5,43.5,0.38,2
"6845",68.5,44.5,0.38,2
"6846",68.5,45.5,0.38,2
"6847",68.5,46.5,0.38,2
"6848",68.5,47.5,0.38,2
"6849",68.5,48.5,0.38,2
"6850",68.5,49.5,0.38,2
"6851",68.5,50.5,0.38,2
"6852",68.5,51.5,0.38,2
"6853",68.5,52.5,0.38,2
"6854",68.5,53.5,0.38,2
"6855",68.5,54.5,0.38,2
"6856",68.5,55.5,0.38,2
"6857",68.5,56.5,0.38,2
"6858",68.5,57.5,0.38,2
"6859",68.5,58.5,0.38,1
"6860",68.5,59.5,0.38,1
"6861",68.5,60.5,0.38,1
"6862",68.5,61.5,0.38,1
"6863",68.5,62.5,0.38,1
"6864",68.5,63.5,0.38,1
"6865",68.5,64.5,0.38,1
"6866",68.5,65.5,0.38,1
"6867",68.5,66.5,0.38,1
"6868",68.5,67.5,0.38,1
"6869",68.5,68.5,0.38,1
"6870",68.5,69.5,0.38,1
"6871",68.5,70.5,0.38,1
"6872",68.5,71.5,0.38,1
"6873",68.5,72.5,0.38,1
"6874",68.5,73.5,0.38,1
"6875",68.5,74.5,0.38,1
"6876",68.5,75.5,0.38,1
"6877",68.5,76.5,0.38,1
"6878",68.5,77.5,0.38,1
"6879",68.5,78.5,0.38,1
"6880",68.5,79.5,0.38,1
"6881",68.5,80.5,0.38,1
"6882",68.5,81.5,0.38,1
"6883",68.5,82.5,0.38,1
"6884",68.5,83.5,0.38,1
"6885",68.5,84.5,0.38,1
"6886",68.5,85.5,0.38,2
"6887",68.5,86.5,0.38,2
"6888",68.5,87.5,0.38,2
"6889",68.5,88.5,0.38,2
"6890",68.5,89.5,0.38,2
"6891",68.5,90.5,0.38,2
"6892",68.5,91.5,0.38,2
"6893",68.5,92.5,0.38,2
"6894",68.5,93.5,0.38,2
"6895",68.5,94.5,0.38,3
"6896",68.5,95.5,0.38,3
"6897",68.5,96.5,0.38,3
"6898",68.5,97.5,0.38,3
"6899",68.5,98.5,0.38,3
"6900",68.5,99.5,0.38,3
"6901",69.5,0.5,0.4,1
"6902",69.5,1.5,0.4,1
"6903",69.5,2.5,0.4,1
"6904",69.5,3.5,0.4,1
"6905",69.5,4.5,0.4,1
"6906",69.5,5.5,0.4,2
"6907",69.5,6.5,0.4,2
"6908",69.5,7.5,0.4,2
"6909",69.5,8.5,0.4,2
"6910",69.5,9.5,0.4,2
"6911",69.5,10.5,0.4,2
"6912",69.5,11.5,0.4,2
"6913",69.5,12.5,0.4,2
"6914",69.5,13.5,0.4,2
"6915",69.5,14.5,0.4,2
"6916",69.5,15.5,0.4,2
"6917",69.5,16.5,0.4,2
"6918",69.5,17.5,0.4,2
"6919",69.5,18.5,0.4,2
"6920",69.5,19.5,0.4,2
"6921",69.5,20.5,0.4,2
"6922",69.5,21.5,0.4,2
"6923",69.5,22.5,0.4,2
"6924",69.5,23.5,0.4,2
"6925",69.5,24.5,0.4,3
"6926",69.5,25.5,0.4,3
"6927",69.5,26.5,0.4,3
"6928",69.5,27.5,0.4,3
"6929",69.5,28.5,0.4,3
"6930",69.5,29.5,0.4,3
"6931",69.5,30.5,0.4,3
"6932",69.5,31.5,0.4,3
"6933",69.5,32.5,0.4,2
"6934",69.5,33.5,0.4,2
"6935",69.5,34.5,0.4,2
"6936",69.5,35.5,0.4,2
"6937",69.5,36.5,0.4,2
"6938",69.5,37.5,0.4,2
