"","twotheta","nontronite","montmorillonite","clinochlore","antigorite","chamosite","hematite","goethite"
"1923",24.22,16.08974,15.44839,0.893642,6.480766,14.533,92.278,31.00516
"1924",24.23,6.108978,0.544071,13.87392,17.43131,6.511,100.254,10.56175
"1925",24.24,14.12804,3.461998,23.85425,18.38211,12.489,83.2,32.54727
"1926",24.25,19.32118,14.46755,18.83463,30.33365,7.468,131.149,3.467407
"1927",24.26,18.33989,20.51113,18.81618,15.28544,1.554,69.099,29.51505
"1928",24.27,8.358414,12.5158,7.797768,13.2375,18.424,75.049,31.49727
"1929",24.28,3.62326,17.52004,15.77941,44.18983,9.402,72,35.47931
"1930",24.29,9.392456,4.540535,5.761108,21.14241,6.38,65.951,33.46109
"1931",24.3,7.40799,14.54426,19.74286,40.09701,17.359,42.902,22.44269
"1932",24.31,33.42409,12.54771,20.72466,27.05188,21.337,26.853,26.42412
"1933",24.32,13.44,16.55071,19.70651,34.00701,7.316,44.852,39.40532
"1934",24.33,2.455719,12.55328,3.311577,51.93831,16.298,44.804,27.38631
"1935",24.34,30.47125,4.555397,10.66864,33.89439,0.28,21.761,27.36708
"1936",24.35,14.48659,6.557053,2.648911,28.85078,16.262,46.72,57.34767
"1937",24.36,22.50174,6.558266,20.62958,34.8094,14.244,36.678,21.32803
"1938",24.37,13.51671,7.559044,7.610302,44.76831,15.226,59.638,41.3082
"1939",24.38,38.53146,6.55938,17.59109,65.70002,32.209,36.597,36.28816
"1940",24.39,13.54605,5.465416,22.57195,66.66171,16.191,42.558,43.26791
"1941",24.4,45.56042,12.46488,9.55286,48.62368,4.174,2.48,4.247482
"1942",24.41,31.5746,21.46391,11.53388,76.58598,5.157,11.481,21.22685
"1943",24.42,22.58858,9.462513,1.514969,70.54859,7.14,37.442,22.12204
"1944",24.43,28.60236,18.46068,0.24091,86.51151,24.123,18.404,43.10117
"1945",24.44,16.61592,4.458416,10.74011,114.4771,19.108,32.743,26.08011
"1946",24.45,13.62932,6.442623,10.72118,136.9715,12.093,15.772,20.05885
"1947",24.46,3.643036,3.43948,6.703682,137.9378,17.712,37.736,3.155426
"1948",24.47,9.65657,1.200745,20.68624,191.906,2.7,20.701,23.13374
"1949",24.48,33.42188,6.20602,16.66885,203.8747,22.687,15.665,29.11188
"1950",24.49,29.43501,4.760231,10.65153,211.8436,0.325,16.63,34.0898
"1951",24.5,16.44797,1.750317,9.63427,254.8125,18.663,16.596,11.06749
"1952",24.51,57.46074,18.73985,7.617065,322.7821,13.651,26.562,36.04498
"1953",24.52,27.47333,4.730957,9.59993,360.5856,12.639,22.528,19.76094
"1954",24.53,6.485733,22.72169,27.58285,408.556,14.627,27.495,25.73804
"1955",24.54,28.76276,13.71204,22.56584,518.5269,7.615,27.462,31.71492
"1956",24.55,41.77478,16.59395,9.548904,567.4979,8.603,12.429,31.69167
"1957",24.56,17.78662,0.583538,9.533367,649.4695,11.84,28.397,28.66826
"1958",24.57,26.7982,4.572414,1.518997,674.4417,22.777,41.363,10.65025
"1959",24.58,7.190353,9.560909,21.5047,805.4141,9.765,7.332,1.632065
"1960",24.59,16.81656,10.54981,6.490471,907.3867,0.754,22.003,13.61366
"1961",24.6,17.82329,15.53835,5.476311,937.3599,13.743,9.972,50.59508
"1962",24.61,12.8298,14.5265,18.46223,916.3334,16.726,6.942,2.423691
"1963",24.62,42.83614,3.514282,8.448215,952.3082,24.459,0.087,52.74731
"1964",24.63,16.8423,9.501656,5.085045,923.2842,27.45,36.008,13.35831
"1965",24.64,22.8483,4.511349,23.0712,848.2609,15.442,13.978,14.33725
"1966",24.65,26.85413,9.472328,3.942554,794.2379,6.433,17.949,33.31616
"1967",24.66,21.08769,4.455635,16.0418,749.2153,21.425,22.921,8.106384
"1968",24.67,54.09317,18.43857,13.02625,654.1932,19.281,3.108,5.870117
"1969",24.68,30.09848,11.42113,11.0108,651.1714,10.273,44.863,51.84647
"1970",24.69,43.10361,8.404778,7.995449,509.1502,14.266,1.833,24.82265
"1971",24.7,21.5341,7.388149,1.019806,414.7496,21.259,44.804,27.79874
"1972",24.71,19.53893,12.48368,12.9646,350.7293,36.252,29.776,34.77466
"1973",24.72,9.543579,4.466324,16.96642,316.7094,21.245,12.747,26.75052
"1974",24.73,33.5481,2.448582,10.95101,297.6897,10.24,21.719,52.72627
"1975",24.74,7.440964,5.43037,15.9357,236.7606,25.235,18.691,12.70192
"1976",24.75,38.93213,5.588207,18.9205,208.7419,17.23,30.664,20.6795
"1977",24.76,9.933243,2.38932,10.90668,174.1555,17.208,12.396,26.07654
"1978",24.77,1.934692,21.36637,9.892975,141.1383,14.731,39.369,14.05386
"1979",24.78,19.93594,21.34306,0.87936,161.1215,7.727,25.343,20.03102
"1980",24.79,35.31204,20.31936,20.29935,117.1051,3.723,31.318,16.00803
"1981",24.8,6.312943,14.29529,5.285912,119.0041,2.719,20.294,39.98486
"1982",24.81,31.31366,3.729969,15.27255,104.989,20.715,41.27,34.96155
"1983",24.82,14.31598,25.24268,3.259262,102.9506,5.712,2.247,25.93806
"1984",24.83,32.31837,18.21438,5.246048,92.93645,20.709,10.224,13.91443
"1985",24.84,26.32886,8.186295,11.23293,82.92277,10.705,1.657,18.89066
"1986",24.85,27.33087,3.157833,13.21987,67.50112,21.702,3.681,49.86673
"1987",24.86,16.32776,12.12897,2.207134,90.48846,29.699,2.294,12.43307
"1988",24.87,39.32939,27.09975,21.19448,83.24574,21.233,58.273,12.40892
"1989",24.88,30.33089,22.0787,15.1819,81.41711,9.233,6.251,19.38463
"1990",24.89,15.33215,31.04848,0.169415,82.40821,16.232,20.117,26.36026
"1991",24.9,14.33325,5.018166,28.15699,84.16248,31.232,28.096,17.33577
"1992",24.91,18.33461,21.98749,15.14464,75.15466,10.231,40.076,41.31117
"1993",24.92,11.33578,3.956436,19.13239,95.14895,17.231,45.055,15.2865
"1994",24.93,26.33678,8.925014,21.12021,65.14379,16.231,38.035,39.26282
"1995",24.94,29.33759,9.893234,21.10813,102.1392,25.232,5.015,32.23924
"1996",24.95,3.338211,5.861092,21.09613,73.13511,30.232,29.97,46.21558
"1997",24.96,31.33865,14.23455,25.08456,80.13161,25.233,28.95,19.1918
"1998",24.97,15.33894,10.20167,13.07308,96.115,29.234,31.931,0.832047
"1999",24.98,34.33905,9.168423,12.0617,83.11259,12.235,10.912,35.14304
"2000",24.99,1.891129,12.17411,11.93267,74.1107,37.236,32.893,37.11801
"2001",25,65.10675,13.30829,26.9215,85.10938,12.237,44.874,15.09291
"2002",25.01,47.1044,13.2739,31.91043,74.10859,25.239,17.856,19.06775
"2003",25.02,25.10184,6.239136,23.90031,69.55432,33.241,18.838,28.05139
"2004",25.03,7.90097,18.14452,21.8903,74.55463,24.243,30.82,39.02611
"2005",25.04,23.09103,13.10899,31.88039,48.55544,35.245,22.802,18.0007
"2006",25.05,10.08279,27.07372,45.74163,50.15701,10.248,14.215,20.97525
"2007",25.06,19.05978,18.03807,49.90453,60.15891,25.25,17.428,27.94975
"2008",25.07,21.9843,15.00206,54.89498,77.16134,41.253,16.404,41.92419
"2009",25.08,29.97539,3.965687,67.56606,34.16439,20.776,7.62,15.89856
"2010",25.09,7.966232,24.92894,84.60313,49.1663,32.951,20.354,21.87288
"2011",25.1,28.95689,21.03123,88.58552,46.17051,57.955,33.328,24.84712
"2012",25.11,13.94731,10.98449,121.6838,37.17527,60.959,30.303,35.82158
"2013",25.12,22.8773,12.94665,179.6749,24.01623,75.919,15.277,44.79752
"2014",25.13,31.86728,31.90845,254.5935,26.02209,74.924,23.252,51.77342
"2015",25.14,26.85706,4.869881,395.5849,49.07094,80.928,44.228,18.74927
"2016",25.15,39.03674,8.830959,474.5762,39.07792,111.933,25.203,16.72508
"2017",25.16,43.02606,26.79168,720.5679,31.08675,150.973,21.179,2.299149
"2018",25.17,14.0031,15.46554,797.5594,25.09614,132.978,0.155,2.675888
"2019",25.18,23.99313,15.42558,916.5513,33.10607,205.984,8.131,17.65086
"2020",25.19,10.98294,12.38541,721.5433,20.46125,240.99,43.108,6.625824
"2021",25.2,28.9725,2.671585,609.5354,23.1553,334.997,17.084,7.506409
"2022",25.21,41.96184,27.28776,486.5275,10.16686,390.004,12.061,17.6969
"2023",25.22,37.95094,14.24677,460.8096,24.17897,393.71,12.038,33.67183
"2024",25.23,39.9398,22.20544,455.8031,20.19173,349.717,19.016,30.64897
"2025",25.24,10.93164,2.163769,475.7965,36.20501,264.744,13.994,18.62643
"2026",25.25,22.92325,19.1218,385.7899,9.218857,238.752,24.972,9.603958
"2027",25.26,16.91528,12.07948,297.7836,14.23326,271.76,27.611,25.58151
"2028",25.27,16.9064,22.03683,177.7774,27.24821,256.768,1.59,2.440903
"2029",25.28,8.897308,16.99384,120.7712,30.26369,235.776,15.568,42.53519
"2030",25.29,44.88799,11.349,84.76524,10.27972,170.785,16.548,36.51132
"2031",25.3,21.58206,23.30742,55.47781,21.29629,135.794,1.767,37.4875
"2032",25.31,29.33987,19.26549,54.47215,21.3134,111.803,10.746,29.46373
"2033",25.32,41.33105,13.22319,57.46662,28.33105,97.812,17.733,34.44
"2034",25.33,29.32199,23.18165,43.61966,23.34924,91.822,27.719,11.41632
"2035",25.34,6.313034,20.13976,65.6144,39.36797,73.458,4.294,1.643997
"2036",25.35,1.694809,13.26536,22.61061,33.38723,72.468,51.691,21.1819
"2037",25.36,44.29559,13.22277,45.60696,26.40714,55.478,7.676,26.1573
"2038",25.37,15.2858,12.17982,27.48727,14.42759,37.489,32.661,19.1328
"2039",25.38,6.275803,19.13652,17.48743,34.44857,58.499,8.647,18.23354
"2040",25.39,13.26562,26.06066,34.24196,39.47008,31.51,25.633,35.20914
"2041",25.4,28.25523,19.01327,28.24268,35.49432,39.648,13.181,24.21872
"2042",25.41,39.24467,13.7938,40.24353,27.51908,26.406,39.167,37.1945
"2043",25.42,11.2339,15.80746,33.24454,39.54436,22.419,20.154,16.17041
"2044",25.43,15.22296,11.65084,30.24569,26.57019,17.433,72.145,4.1483
"2045",25.44,1.788193,7.598541,12.24697,22.69405,52.446,12.136,6.126328
"2046",25.45,22.19952,0.554531,33.50586,41.7209,23.46,37.13,14.81169
"2047",25.46,35.18706,14.50982,12.50742,41.7483,25.398,35.125,10.78999
"2048",25.47,20.17439,22.46479,16.5091,48.7762,33.413,24.12,18.76843
"2049",25.48,24.88712,1.419445,12.51093,36.80462,27.428,23.115,27.74701
"2050",25.49,21.87553,15.45425,17.51287,42.23324,12.487,26.11,18.72575
"2051",25.5,42.8638,17.4373,23.51495,56.26268,20.502,24.105,27.70464
"2052",25.51,17.85188,11.39083,10.51715,62.29261,34.518,0.899,37.68367
"2053",25.52,33.83983,11.34405,5.519485,52.40233,38.533,2.096,26.66286
"2054",25.53,37.82759,16.2971,5.324467,71.43338,24.55,14.261,19.64218
"2055",25.54,28.81519,15.2466,29.32706,37.46489,3.566,7.423,40.62207
"2056",25.55,29.80261,16.19903,17.3298,59.94633,17.583,38.418,22.60208
"2057",25.56,12.7899,21.15115,9.33268,67.97878,15.6,37.414,42.58228
"2058",25.57,28.77699,26.10296,15.33569,64.01166,22.617,21.41,35.56262
"2059",25.58,16.76398,12.05445,22.33884,88.55137,19.634,18.406,0.543137
"2060",25.59,47.75076,19.0061,19.34212,66.5853,20.651,12.402,18.52377
"2061",25.6,31.73743,15.95744,13.34721,68.61966,5.669,22.303,18.50459
"2062",25.61,28.72392,9.908482,1.350765,53.65443,21.687,12.299,24.48558
"2063",25.62,13.71027,19.85922,4.645546,74.68963,12.705,24.296,22.46718
"2064",25.63,12.69647,21.80966,11.34351,49.28489,23.724,5.708,27.44897
"2065",25.64,24.68251,15.7578,10.34517,57.32085,3.742,0.715,41.43095
"2066",25.65,11.66843,27.70908,20.34695,65.35923,10.714,32.278,2.586899
"2067",25.66,17.65416,20.65129,18.34888,57.76439,17.3,40.271,18.39421
"2068",25.67,47.63977,10.46778,20.35093,64.8035,22.314,19.264,7.375519
"2069",25.68,34.62805,30.96986,28.35342,31.84295,35.327,43.257,5.356995
"2070",25.69,29.6162,24.92286,5.356033,49.88276,31.326,5.377,27.33862
"2071",25.7,17.60419,8.855995,3.35878,61.92493,28.341,37.37,24.32043
"2072",25.71,17.59203,19.80852,4.361664,53.96743,23.355,21.363,26.30241
"2073",25.72,3.579727,7.760773,15.36467,37.01104,7.369,39.356,10.28575
"2074",25.73,3.432709,19.71278,7.367817,36.05498,22.384,40.35,17.26929
"2075",25.74,35.55237,25.66455,6.37109,41.09926,7.399,20.343,20.25299
"2076",25.75,31.53726,17.61658,18.68301,39.14386,4.586,27.468,25.23805
"2077",25.76,33.52203,7.530556,19.68653,50.18879,22.427,14.461,19.53177
"2078",25.77,23.5087,20.4821,11.6902,27.23404,49.441,46.587,20.51595
"2079",25.78,21.99188,17.60804,15.69398,29.27962,16.454,20.581,18.49908
"2080",25.79,34.97852,15.5591,19.69787,24.3255,29.468,18.576,31.48349
"2081",25.8,7.965012,25.50992,7.70187,18.3717,50.482,36.572,9.468018
"2082",25.81,24.95142,15.4605,7.705975,25.55769,16.498,22.567,20.25011
"2083",25.82,29.9377,5.406765,13.71019,16.86811,24.516,1.442,22.23836
"2084",25.83,7.929031,7.356873,23.71602,20.9152,6.534,27.552,6.228348
"2085",25.84,8.920273,7.965103,7.721958,25.96256,12.552,10.547,20.21848
"2086",25.85,3.088593,31.91475,21.50211,26.01151,4.57,17.542,9.791245
"2087",25.86,30.90039,18.86421,14.50828,41.0639,20.588,3.537,43.2294
"2088",25.87,30.88928,11.81344,4.514557,18.11337,20.607,38.394,23.21474
"2089",25.88,31.8781,15.0955,6.520954,21.16312,13.7,39.389,22.20021
"2090",25.89,17.86679,6.044312,13.52747,15.21312,7.72,26.384,33.18579
"2091",25.9,11.85791,1.007103,6.49165,12.26503,12.75,14.383,40.17154
"2092",25.91,26.84891,19.94024,0.501598,3.3172,2.771,21.383,25.1655
"2093",25.92,25.83981,23.88724,2.505058,30.36962,12.107,29.382,22.15958
"2094",25.93,0.964264,8.82299,22.51184,2.577713,16.127,14.382,40.15379
"2095",25.94,5.55336,11.76968,17.51875,18.47429,16.149,3.382,11.14816
"2096",25.95,9.433945,11.30551,9.822727,0.473469,6.17,9.381,22.85735
"2097",25.96,24.42117,22.2404,16.82987,30.58137,8.753,33.382,21.1252
"2098",25.97,37.40475,2.186512,9.838428,3.636436,10.265,19.387,12.10788
"2099",25.98,5.608139,8.132454,7.152908,7.691734,21.282,39.391,9.090698
"2100",25.99,17.37558,2.078217,11.85213,15.74725,12.3,26.395,13.07364
"2101",26,34.35924,5.023811,5.857288,16.80343,16.317,30.399,36.05673
"2102",26.01,19.34282,13.67641,3.862556,0.140179,21.335,27.404,11.03993
"2103",26.02,15.32634,7.621685,19.86794,23.91654,8.353,12.408,33.02328
"2104",26.03,0.309769,11.56682,8.873428,9.973473,15.371,17.586,33.00677
"2105",26.04,23.29294,19.5118,9.879028,6.969395,1.389,41.33,32.99327
"2106",26.05,24.27606,16.45184,0.928459,17.08798,15.407,17.129,36.97992
"2107",26.06,28.25914,8.396538,4.93428,14.14555,12.741,12.869,15.96851
"2108",26.07,17.24217,0.341106,10.94041,3.795639,31.762,12.866,32.95723
"2109",26.08,25.22514,1.285419,13.94665,14.56671,9.782,21.862,34.94688
"2110",26.09,39.20802,24.22961,11.95297,13.62418,4.802,2.859,30.93671
"2111",26.1,38.19086,1.17366,16.95943,8.682884,2.823,14.857,30.92665
"2112",26.11,14.17358,21.11759,12.96598,2.918495,11.844,2.854,14.91887
"2113",26.12,25.15627,22.06048,2.972645,11.9775,0.866,25.851,20.91122
"2114",26.13,22.13887,11.00417,4.979416,10.03665,26.887,16.849,24.9234
"2115",26.14,38.1214,1.947735,12.98629,5.095936,5.908,50.846,19.91605
"2116",26.15,32.10385,6.108803,8.993263,14.15535,23.929,17.843,8.908783
"2117",26.16,29.08627,22.83107,14.00035,12.21489,11.95,25.841,2.901703
"2118",26.17,12.06859,25.77082,15.00904,6.27467,14.972,36.839,6.796555
"2119",26.18,11.94914,0.289532,5.017822,2.334568,8.993,50.838,25.78972
"2120",26.19,4.824982,2.350395,2.027248,2.394588,15.015,16.837,10.78304
"2121",26.2,24.80055,2.587143,13.03678,2.454712,11.036,17.836,31.77649
"2122",26.21,6.776077,21.52459,11.04642,7.485058,13.058,27.834,0.229919
"2123",26.22,16.75154,20.46194,24.05614,19.57138,13.079,7.833,28.76364
"2124",26.23,21.14874,5.399471,14.06596,10.62792,19.101,13.832,22.75734
"2125",26.24,7.124161,4.336918,11.07588,13.68456,7.123,47.831,31.75262
"2126",26.25,3.900421,10.27539,2.911774,1.743031,32.145,29.97,23.74803
"2127",26.26,10.07393,15.21379,6.099121,2.801598,19.167,42.97,34.74356
"2128",26.27,20.04865,13.1521,1.110119,12.86024,20.188,26.97,22.73926
"2129",26.28,1.023331,10.08868,0.877407,16.91896,2.788,23.536,17.73511
"2130",26.29,6.998047,1.973164,10.13467,5.977787,8.353,75.538,13.73106
"2131",26.3,21.97275,11.96367,1.853065,24.03668,26.375,18.539,8.727325
"2132",26.31,21.94745,10.90047,22.15829,9.09565,14.398,40.541,32.72372
"2133",26.32,13.92249,11.8372,4.169727,18.15544,27.421,31.542,43.72029
"2134",26.33,3.897507,14.77388,2.181622,0.78471,2.443,39.544,27.71693
"2135",26.34,3.127457,12.71049,14.1936,13.27624,20.466,24.546,17.71471
"2136",26.35,43.84583,3.647049,8.205669,7.335674,0.511,37.547,16.7126
"2137",26.36,21.81912,12.58355,25.21783,16.39515,20.512,27.551,37.53073
"2138",26.37,21.7925,4.521255,6.230083,5.454659,28.534,35.554,50.52893
"2139",26.38,22.76588,3.458908,2.24242,5.485798,2.735,30.558,52.52824
"2140",26.39,12.73929,2.396526,16.25578,14.57073,13.757,51.562,27.52769
"2141",26.4,29.71268,6.105675,22.26923,9.630905,11.781,0.566,40.52776
"2142",26.41,9.686096,14.0433,4.717243,23.69111,12.804,19.57,18.53134
"2143",26.42,28.65952,5.980888,6.293846,6.766708,13.829,37.574,31.03264
"2144",26.43,12.37901,5.918457,9.305016,7.826931,0.146,20.578,36.03647
"2145",26.44,29.35243,10.84644,3.316265,17.88716,31.878,1.582,30.04039
"2146",26.45,0.325806,10.78396,11.32759,12.94844,6.903,22.587,42.04529
"2147",26.46,46.29909,19.72146,8.339001,4.008659,10.927,17.592,33.05025
"2148",26.47,30.27234,18.65895,12.35049,6.068878,17.952,11.598,33.8959
"2149",26.48,26.24557,6.244823,5.362049,3.129749,22.976,34.604,15.90111
"2150",26.49,24.21878,12.68921,18.37369,2.190605,19.001,3.391,25.90643
"2151",26.5,28.19328,6.623226,17.38663,12.25144,4.025,34.613,13.91185
"2152",26.51,16.4198,12.55722,3.399651,2.312252,15.05,2.617,35.91739
"2153",26.52,18.39531,22.4912,2.587257,13.37304,24.075,27.62,49.92303
"2154",26.53,29.37079,8.425171,10.42448,8.433784,4.099,21.623,30.92877
"2155",26.54,21.34622,2.640869,11.75335,19.49449,22.125,19.401,32.82916
"2156",26.55,28.15154,16.29158,16.76522,14.55516,20.151,43.405,14.83606
"2157",26.56,8.126907,3.224022,16.77715,7.615788,16.177,26.408,37.84309
"2158",26.57,18.10229,20.15646,5.042419,15.67636,30.203,31.411,2.14978
"2159",26.58,39.07764,3.088913,1.054958,0.736881,23.229,33.415,12.8562
"2160",26.59,34.05298,4.021507,10.0686,4.797478,1.745,8.582,32.86234
"2161",26.6,9.02829,5.338066,16.08227,14.858,16.28,24.417,10.87271
"2162",26.61,36.0036,0.728539,22.09596,2.918449,23.475,45.415,40.88322
"2163",26.62,38.9789,11.20428,12.10967,13.97882,11.501,29.415,19.89384
"2164",26.63,18.95418,11.13762,8.123402,0.960903,11.528,30.415,36.90457
"2165",26.64,24.88864,10.07101,3.86285,5.10009,15.554,35.133,19.91542
"2166",26.65,24.86455,8.965927,14.14867,21.161,15.58,27.133,28.92769
"2167",26.66,33.84047,14.89932,16.1602,7.221802,15.708,37.135,14.94005
"2168",26.67,46.13986,9.832741,9.171761,6.282501,3.735,44.137,40.95255
"2169",26.68,34.117,1.251411,6.183331,5.656902,0.237,45.139,53.96513
"2170",26.69,42.09416,0.318737,7.194916,3.400093,30.79,35.141,21.97783
"2171",26.7,48.07127,11.61364,4.206524,12.45698,18.817,40.143,7.990616
"2172",26.71,39.04839,6.546043,12.21814,0.486263,25.844,49.098,27.00351
"2173",26.72,46.0255,12.50894,7.229778,17.56957,16.902,17.9,27.01649
"2174",26.73,39.00259,10.44141,6.242302,10.62528,17.929,1.909,31.09993
"2175",26.74,34.97968,12.37394,15.25484,6.319141,14.956,27.084,33.11311
"2176",26.75,44.95673,1.306519,7.267395,6.732391,1.983,57.076,10.12639
"2177",26.76,33.935,14.23914,8.279953,11.78379,17.009,27.069,43.13974
"2178",26.77,32.91325,18.1718,24.29253,7.163933,16.036,57.061,2.153183
"2179",26.78,25.89149,18.10452,11.30511,3.883816,39.064,24.053,18.1667
"2180",26.79,19.8699,23.03729,0.317699,4.931416,23.092,32.045,17.1803
"2181",26.8,37.84828,11.97012,23.33022,5.978859,10.12,24.038,6.194016
"2182",26.81,25.82671,7.903011,15.34274,10.02615,9.148,45.03,38.20779
"2183",26.82,21.80511,4.835964,19.0923,7.92672,19.175,17.023,27.22867
"2184",26.83,19.78354,3.079311,15.10495,15.11542,8.203,28.639,28.2426
"2185",26.84,12.76199,7.012405,29.11761,6.157394,7.77,37.565,15.25661
"2186",26.85,31.74043,16.94556,5.130302,4.800808,9.621,37.561,37.15265
"2187",26.86,24.71892,16.87883,4.143013,7.237606,10.644,34.553,9.166794
"2188",26.87,22.09021,18.81277,4.216839,8.27634,18.667,46.545,35.18103
"2189",26.88,16.06868,0.748699,21.22958,6.314896,32.69,1.464,27.19531
"2190",26.89,23.04716,16.6847,9.243057,17.81801,6.712,68.527,17.2097
"2191",26.9,22.02563,19.62085,11.25655,3.856163,0.735,71.517,32.22415
"2192",26.91,24.00409,4.557087,8.270058,3.894089,27.758,5.507,37.23866
"2193",26.92,44.98254,0.493393,27.28358,18.9318,4.78,25.497,29.25325
"2194",26.93,13.69621,17.42976,3.297134,19.96928,0.806,43.487,34.26788
"2195",26.94,6.674698,25.36622,4.689301,21.00653,15.829,1.523,0.282578
"2196",26.95,20.65317,17.30277,23.3216,30.04355,13.602,25.466,20.7028
"2197",26.96,13.09334,14.23956,2.334415,7.080338,18.625,1.546,4.30072
"2198",26.97,20.07184,2.823555,18.34535,4.11689,22.647,19.441,39.30429
"2199",26.98,21.08359,9.111862,21.35631,11.1532,1.669,20.428,22.30885
"2200",26.99,21.06427,22.04737,8.367268,21.18927,24.692,10.419,18.31343
"2201",27,11.04492,1.982975,4.378254,0.774895,27.19,38.41,35.31807
"2202",27.01,11.02701,2.918682,12.38925,2.740608,15.212,9.402,39.3237
"2203",27.02,32.21852,6.854511,11.40027,7.291088,24.234,26.342,36.32938
"2204",27.03,22.20053,9.790451,6.411293,8.322536,15.256,27.333,16.33507
"2205",27.04,7.182465,18.72797,2.422321,8.6502,12.278,6.324,45.34077
"2206",27.05,8.9375,16.66561,11.43436,2.681126,8.3,2.315,9.252121
"2207",27.06,18.92038,13.60336,12.4464,9.711723,2.321,31.306,12.75101
"2208",27.07,14.9032,5.458775,19.45845,6.742046,0.657,14.298,27.7542
"2209",27.08,35.88599,24.47633,25.4705,17.77209,14.363,28.289,8.757416
"2210",27.09,23.86871,12.41155,11.48255,9.801853,0.551,31.307,15.76073
"2211",27.1,19.85136,8.23439,9.494831,8.831329,12.571,50.298,19.67252
"2212",27.11,7.834,7.169884,8.489792,11.86051,4.409,33.289,46.67581
"2213",27.12,1.183456,18.10551,14.50296,10.8894,14.609,40.28,24.67903
"2214",27.13,36.79185,8.041348,1.517548,15.82808,1.806,52.271,29.68222
"2215",27.14,4.403397,3.977322,4.467865,7.856377,9.823,36.262,24.68535
"2216",27.15,35.38675,2.915211,4.54414,15.87614,0.156,11.255,23.26888
"2217",27.16,24.37006,17.8533,9.852215,25.90447,19.333,17.953,3.271988
"2218",27.17,25.35338,20.79181,3.864208,15.9325,28.349,31.946,17.27513
"2219",27.18,14.96164,5.730473,8.442665,3.960205,23.365,52.939,8.27829
