"","Age","Sex","Year","Population"
"7596",20,"Female",1950,1.129799
"7597",21,"Female",1950,1.152217
"7598",22,"Female",1950,1.173486
"7599",23,"Female",1950,1.208122
"7600",24,"Female",1950,1.22239
"7601",25,"Female",1950,1.237642
"7602",26,"Female",1950,1.268578
"7603",27,"Female",1950,1.280181
"7604",28,"Female",1950,1.252691
"7605",29,"Female",1950,1.25189
"7606",30,"Female",1950,1.230152
"7607",31,"Female",1950,1.195485
"7608",32,"Female",1950,1.170095
"7609",33,"Female",1950,1.173279
"7610",34,"Female",1950,1.172619
"7611",35,"Female",1950,1.168644
"7612",36,"Female",1950,1.17095
"7613",37,"Female",1950,1.162252
"7614",38,"Female",1950,1.145431
"7615",39,"Female",1950,1.114478
"7616",40,"Female",1950,1.083104
"7617",41,"Female",1950,1.060176
"7618",42,"Female",1950,1.03436
"7619",43,"Female",1950,1.0078
"7620",44,"Female",1950,0.983852
"7621",45,"Female",1950,0.962363
"7622",46,"Female",1950,0.932271
"7623",47,"Female",1950,0.912657
"7624",48,"Female",1950,0.896554
"7625",49,"Female",1950,0.872407
"7626",50,"Female",1950,0.866456
"7627",51,"Female",1950,0.854577
"7628",52,"Female",1950,0.835826
"7629",53,"Female",1950,0.812813
"7630",54,"Female",1950,0.792135
"7631",55,"Female",1950,0.771799
"7632",56,"Female",1950,0.7484
"7633",57,"Female",1950,0.726278
"7634",58,"Female",1950,0.707092
"7635",59,"Female",1950,0.683066
"7636",60,"Female",1950,0.650774
"7637",61,"Female",1950,0.626674
"7638",62,"Female",1950,0.606339
"7639",63,"Female",1950,0.588246
"7640",64,"Female",1950,0.57304
"7641",65,"Female",1950,0.560497
"7642",66,"Female",1950,0.548453
"7643",67,"Female",1950,0.530302
"7644",68,"Female",1950,0.498462
"7645",69,"Female",1950,0.464233
"7646",70,"Female",1950,0.427339
"7647",71,"Female",1950,0.390441
"7648",72,"Female",1950,0.354017
"7649",73,"Female",1950,0.327163
"7650",74,"Female",1950,0.30138
"7651",0,"Male",1951,1.684949
"7652",1,"Male",1951,1.690292
"7653",2,"Male",1951,1.756869
"7654",3,"Male",1951,1.777711
"7655",4,"Male",1951,1.921043
"7656",5,"Male",1951,1.360232
"7657",6,"Male",1951,1.385225
"7658",7,"Male",1951,1.418529
"7659",8,"Male",1951,1.486158
"7660",9,"Male",1951,1.310725
"7661",10,"Male",1951,1.247365
"7662",11,"Male",1951,1.183246
"7663",12,"Male",1951,1.16893
"7664",13,"Male",1951,1.151965
"7665",14,"Male",1951,1.098835
"7666",15,"Male",1951,1.063792
"7667",16,"Male",1951,1.087809
"7668",17,"Male",1951,1.040779
"7669",18,"Male",1951,1.048971
"7670",19,"Male",1951,1.075762
"7671",20,"Male",1951,1.117969
"7672",21,"Male",1951,1.143437
"7673",22,"Male",1951,1.119371
"7674",23,"Male",1951,1.184287
"7675",24,"Male",1951,1.187607
"7676",25,"Male",1951,1.175726
"7677",26,"Male",1951,1.223698
"7678",27,"Male",1951,1.257263
"7679",28,"Male",1951,1.168375
"7680",29,"Male",1951,1.221751
"7681",30,"Male",1951,1.227377
"7682",31,"Male",1951,1.184957
"7683",32,"Male",1951,1.12339
"7684",33,"Male",1951,1.152124
"7685",34,"Male",1951,1.153914
"7686",35,"Male",1951,1.13096
"7687",36,"Male",1951,1.140525
"7688",37,"Male",1951,1.13592
"7689",38,"Male",1951,1.129561
"7690",39,"Male",1951,1.106017
"7691",40,"Male",1951,1.06377
"7692",41,"Male",1951,1.061305
"7693",42,"Male",1951,1.048557
"7694",43,"Male",1951,1.022423
"7695",44,"Male",1951,0.995596
"7696",45,"Male",1951,0.981215
"7697",46,"Male",1951,0.944258
"7698",47,"Male",1951,0.92986
"7699",48,"Male",1951,0.923472
"7700",49,"Male",1951,0.864301
"7701",50,"Male",1951,0.867856
"7702",51,"Male",1951,0.865284
"7703",52,"Male",1951,0.840135
"7704",53,"Male",1951,0.805759
"7705",54,"Male",1951,0.790477
"7706",55,"Male",1951,0.779493
"7707",56,"Male",1951,0.755898
"7708",57,"Male",1951,0.736134
"7709",58,"Male",1951,0.73275
"7710",59,"Male",1951,0.714895
"7711",60,"Male",1951,0.663697
"7712",61,"Male",1951,0.641809
"7713",62,"Male",1951,0.628881
"7714",63,"Male",1951,0.602695
"7715",64,"Male",1951,0.572049
"7716",65,"Male",1951,0.551141
"7717",66,"Male",1951,0.531749
"7718",67,"Male",1951,0.511912
"7719",68,"Male",1951,0.471755
"7720",69,"Male",1951,0.442597
"7721",70,"Male",1951,0.405108
"7722",71,"Male",1951,0.370082
"7723",72,"Male",1951,0.331014
"7724",73,"Male",1951,0.305866
"7725",74,"Male",1951,0.276559
"7726",0,"Female",1951,1.630078
"7727",1,"Female",1951,1.616068
"7728",2,"Female",1951,1.70134
"7729",3,"Female",1951,1.717503
"7730",4,"Female",1951,1.837594
"7731",5,"Female",1951,1.313162
"7732",6,"Female",1951,1.335332
"7733",7,"Female",1951,1.359281
"7734",8,"Female",1951,1.433317
"7735",9,"Female",1951,1.265669
"7736",10,"Female",1951,1.200631
"7737",11,"Female",1951,1.141338
"7738",12,"Female",1951,1.125315
"7739",13,"Female",1951,1.111417
"7740",14,"Female",1951,1.070941
"7741",15,"Female",1951,1.047032
"7742",16,"Female",1951,1.067756
"7743",17,"Female",1951,1.021293
"7744",18,"Female",1951,1.036395
"7745",19,"Female",1951,1.067771
"7746",20,"Female",1951,1.108783
"7747",21,"Female",1951,1.141679
"7748",22,"Female",1951,1.139104
"7749",23,"Female",1951,1.200098
"7750",24,"Female",1951,1.209849
"7751",25,"Female",1951,1.206318
"7752",26,"Female",1951,1.261583
"7753",27,"Female",1951,1.292791
"7754",28,"Female",1951,1.220042
"7755",29,"Female",1951,1.26732
"7756",30,"Female",1951,1.274134
"7757",31,"Female",1951,1.221969
"7758",32,"Female",1951,1.172832
"7759",33,"Female",1951,1.194386
"7760",34,"Female",1951,1.18943
"7761",35,"Female",1951,1.170046
"7762",36,"Female",1951,1.17843
"7763",37,"Female",1951,1.172842
"7764",38,"Female",1951,1.165407
"7765",39,"Female",1951,1.132476
"7766",40,"Female",1951,1.088436
"7767",41,"Female",1951,1.076097
"7768",42,"Female",1951,1.059325
"7769",43,"Female",1951,1.031047
"7770",44,"Female",1951,1.004936
"7771",45,"Female",1951,0.991961
"7772",46,"Female",1951,0.952392
"7773",47,"Female",1951,0.935492
"7774",48,"Female",1951,0.923135
"7775",49,"Female",1951,0.866904
"7776",50,"Female",1951,0.871827
"7777",51,"Female",1951,0.871306
"7778",52,"Female",1951,0.84527
"7779",53,"Female",1951,0.811106
"7780",54,"Female",1951,0.794811
"7781",55,"Female",1951,0.783303
"7782",56,"Female",1951,0.758096
"7783",57,"Female",1951,0.737657
"7784",58,"Female",1951,0.7342
"7785",59,"Female",1951,0.716275
"7786",60,"Female",1951,0.664239
"7787",61,"Female",1951,0.641262
"7788",62,"Female",1951,0.63015
"7789",63,"Female",1951,0.608227
"7790",64,"Female",1951,0.583137
"7791",65,"Female",1951,0.571196
"7792",66,"Female",1951,0.562838
"7793",67,"Female",1951,0.549416
"7794",68,"Female",1951,0.513072
"7795",69,"Female",1951,0.483058
"7796",70,"Female",1951,0.444386
"7797",71,"Female",1951,0.406714
"7798",72,"Female",1951,0.363905
"7799",73,"Female",1951,0.338991
"7800",74,"Female",1951,0.310091
"7801",0,"Male",1952,1.745913
"7802",1,"Male",1952,1.75979
"7803",2,"Male",1952,1.753093
"7804",3,"Male",1952,1.777002
"7805",4,"Male",1952,1.781563
"7806",5,"Male",1952,1.884204
"7807",6,"Male",1952,1.362308
"7808",7,"Male",1952,1.401399
"7809",8,"Male",1952,1.406117
"7810",9,"Male",1952,1.49059
"7811",10,"Male",1952,1.337997
"7812",11,"Male",1952,1.246907
"7813",12,"Male",1952,1.184174
"7814",13,"Male",1952,1.166052
"7815",14,"Male",1952,1.155347
"7816",15,"Male",1952,1.06417
"7817",16,"Male",1952,1.072433
"7818",17,"Male",1952,1.09224
"7819",18,"Male",1952,1.036937
"7820",19,"Male",1952,1.034521
"7821",20,"Male",1952,1.069025
"7822",21,"Male",1952,1.130597
"7823",22,"Male",1952,1.123459
"7824",23,"Male",1952,1.149133
"7825",24,"Male",1952,1.186056
"7826",25,"Male",1952,1.171752
"7827",26,"Male",1952,1.198808
"7828",27,"Male",1952,1.253323
"7829",28,"Male",1952,1.194612
"7830",29,"Male",1952,1.181464
"7831",30,"Male",1952,1.241836
"7832",31,"Male",1952,1.229446
"7833",32,"Male",1952,1.155026
"7834",33,"Male",1952,1.148192
"7835",34,"Male",1952,1.172685
"7836",35,"Male",1952,1.150886
"7837",36,"Male",1952,1.14276
"7838",37,"Male",1952,1.147138
"7839",38,"Male",1952,1.135203
"7840",39,"Male",1952,1.123125
"7841",40,"Male",1952,1.084982
"7842",41,"Male",1952,1.062761
"7843",42,"Male",1952,1.058584
"7844",43,"Male",1952,1.044559
"7845",44,"Male",1952,1.016731
"7846",45,"Male",1952,0.996729
"7847",46,"Male",1952,0.968436
"7848",47,"Male",1952,0.944174
"7849",48,"Male",1952,0.941242
"7850",49,"Male",1952,0.893545
"7851",50,"Male",1952,0.859151
"7852",51,"Male",1952,0.867131
"7853",52,"Male",1952,0.854858
"7854",53,"Male",1952,0.815505
"7855",54,"Male",1952,0.787233
"7856",55,"Male",1952,0.779304
"7857",56,"Male",1952,0.763224
"7858",57,"Male",1952,0.741837
"7859",58,"Male",1952,0.738322
"7860",59,"Male",1952,0.731043
"7861",60,"Male",1952,0.68867
"7862",61,"Male",1952,0.647593
"7863",62,"Male",1952,0.634236
"7864",63,"Male",1952,0.617044
"7865",64,"Male",1952,0.585799
"7866",65,"Male",1952,0.558728
"7867",66,"Male",1952,0.539903
"7868",67,"Male",1952,0.522241
"7869",68,"Male",1952,0.489042
"7870",69,"Male",1952,0.453961
"7871",70,"Male",1952,0.418467
"7872",71,"Male",1952,0.381562
"7873",72,"Male",1952,0.343513
"7874",73,"Male",1952,0.31284
"7875",74,"Male",1952,0.284777
"7876",0,"Female",1952,1.683324
"7877",1,"Female",1952,1.690218
"7878",2,"Female",1952,1.694211
"7879",3,"Female",1952,1.720801
"7880",4,"Female",1952,1.706343
"7881",5,"Female",1952,1.813669
"7882",6,"Female",1952,1.316213
"7883",7,"Female",1952,1.342036
"7884",8,"Female",1952,1.358214
"7885",9,"Female",1952,1.436054
"7886",10,"Female",1952,1.285106
"7887",11,"Female",1952,1.201962
"7888",12,"Female",1952,1.143546
"7889",13,"Female",1952,1.124634
"7890",14,"Female",1952,1.116608
"7891",15,"Female",1952,1.057259
"7892",16,"Female",1952,1.055617
"7893",17,"Female",1952,1.070873
"7894",18,"Female",1952,1.021253
"7895",19,"Female",1952,1.029876
"7896",20,"Female",1952,1.071269
"7897",21,"Female",1952,1.121436
"7898",22,"Female",1952,1.131458
"7899",23,"Female",1952,1.164698
"7900",24,"Female",1952,1.202955
"7901",25,"Female",1952,1.19681
"7902",26,"Female",1952,1.232032
"7903",27,"Female",1952,1.286267
"7904",28,"Female",1952,1.239345
"7905",29,"Female",1952,1.232936
"7906",30,"Female",1952,1.28885
"7907",31,"Female",1952,1.269521
"7908",32,"Female",1952,1.201341
"7909",33,"Female",1952,1.197043
"7910",34,"Female",1952,1.210452
"7911",35,"Female",1952,1.186028
"7912",36,"Female",1952,1.180063
"7913",37,"Female",1952,1.182649
"7914",38,"Female",1952,1.171344
"7915",39,"Female",1952,1.152934
"7916",40,"Female",1952,1.111045
"7917",41,"Female",1952,1.082445
"7918",42,"Female",1952,1.073249
"7919",43,"Female",1952,1.056899
"7920",44,"Female",1952,1.029419
"7921",45,"Female",1952,1.011786
"7922",46,"Female",1952,0.982665
"7923",47,"Female",1952,0.95491
"7924",48,"Female",1952,0.945182
"7925",49,"Female",1952,0.895258
"7926",50,"Female",1952,0.864002
"7927",51,"Female",1952,0.874331
"7928",52,"Female",1952,0.861998
"7929",53,"Female",1952,0.822297
"7930",54,"Female",1952,0.79459
"7931",55,"Female",1952,0.787615
"7932",56,"Female",1952,0.771021
"7933",57,"Female",1952,0.74901
"7934",58,"Female",1952,0.74574
"7935",59,"Female",1952,0.739867
"7936",60,"Female",1952,0.697261
"7937",61,"Female",1952,0.655214
"7938",62,"Female",1952,0.64354
"7939",63,"Female",1952,0.6303
"7940",64,"Female",1952,0.602481
"7941",65,"Female",1952,0.580908
"7942",66,"Female",1952,0.572403
"7943",67,"Female",1952,0.562315
"7944",68,"Female",1952,0.532818
"7945",69,"Female",1952,0.498597
"7946",70,"Female",1952,0.462723
"7947",71,"Female",1952,0.423412
"7948",72,"Female",1952,0.381169
"7949",73,"Female",1952,0.348935
"7950",74,"Female",1952,0.321307
"7951",0,"Male",1953,1.804555
"7952",1,"Male",1953,1.811834
"7953",2,"Male",1953,1.814632
"7954",3,"Male",1953,1.768222
"7955",4,"Male",1953,1.781037
"7956",5,"Male",1953,1.751606
"7957",6,"Male",1953,1.883949
"7958",7,"Male",1953,1.376699
"7959",8,"Male",1953,1.388107
"7960",9,"Male",1953,1.409078
"7961",10,"Male",1953,1.517918
"7962",11,"Male",1953,1.337257
"7963",12,"Male",1953,1.247516
"7964",13,"Male",1953,1.179063
"7965",14,"Male",1953,1.170784
"7966",15,"Male",1953,1.121264
"7967",16,"Male",1953,1.068939
"7968",17,"Male",1953,1.075931
"7969",18,"Male",1953,1.088845
"7970",19,"Male",1953,1.021444
"7971",20,"Male",1953,1.026919
"7972",21,"Male",1953,1.078197
"7973",22,"Male",1953,1.111858
"7974",23,"Male",1953,1.150886
"7975",24,"Male",1953,1.147713
"7976",25,"Male",1953,1.168708
"7977",26,"Male",1953,1.19385
"7978",27,"Male",1953,1.224554
"7979",28,"Male",1953,1.195255
"7980",29,"Male",1953,1.20161
"7981",30,"Male",1953,1.197829
"7982",31,"Male",1953,1.245759
"7983",32,"Male",1953,1.199492
"7984",33,"Male",1953,1.17845
"7985",34,"Male",1953,1.166139
"7986",35,"Male",1953,1.167009
"7987",36,"Male",1953,1.16091
"7988",37,"Male",1953,1.150159
"7989",38,"Male",1953,1.139401
"7990",39,"Male",1953,1.127315
"7991",40,"Male",1953,1.105114
"7992",41,"Male",1953,1.083476
"7993",42,"Male",1953,1.055886
"7994",43,"Male",1953,1.053969
"7995",44,"Male",1953,1.039591
"7996",45,"Male",1953,1.015948
"7997",46,"Male",1953,0.984149
"7998",47,"Male",1953,0.96695
"7999",48,"Male",1953,0.95329
"8000",49,"Male",1953,0.912864
"8001",50,"Male",1953,0.885314
"8002",51,"Male",1953,0.855625
"8003",52,"Male",1953,0.856353
"8004",53,"Male",1953,0.831596
"8005",54,"Male",1953,0.797806
"8006",55,"Male",1953,0.777087
"8007",56,"Male",1953,0.763929
"8008",57,"Male",1953,0.750295
"8009",58,"Male",1953,0.743941
"8010",59,"Male",1953,0.731988
"8011",60,"Male",1953,0.704209
"8012",61,"Male",1953,0.672286
"8013",62,"Male",1953,0.638275
"8014",63,"Male",1953,0.620253
"8015",64,"Male",1953,0.599409
"8016",65,"Male",1953,0.572211
"8017",66,"Male",1953,0.546711
"8018",67,"Male",1953,0.528945
"8019",68,"Male",1953,0.500185
"8020",69,"Male",1953,0.472252
"8021",70,"Male",1953,0.429225
"8022",71,"Male",1953,0.394352
"8023",72,"Male",1953,0.355837
"8024",73,"Male",1953,0.325378
"8025",74,"Male",1953,0.291324
"8026",0,"Female",1953,1.741746
"8027",1,"Female",1953,1.736643
"8028",2,"Female",1953,1.759691
"8029",3,"Female",1953,1.709183
"8030",4,"Female",1953,1.710793
"8031",5,"Female",1953,1.687495
"8032",6,"Female",1953,1.815109
"8033",7,"Female",1953,1.322481
"8034",8,"Female",1953,1.338387
"8035",9,"Female",1953,1.359502
"8036",10,"Female",1953,1.456088
"8037",11,"Female",1953,1.286286
"8038",12,"Female",1953,1.20381
"8039",13,"Female",1953,1.141037
"8040",14,"Female",1953,1.131242
"8041",15,"Female",1953,1.102374
"8042",16,"Female",1953,1.062274
"8043",17,"Female",1953,1.058635
"8044",18,"Female",1953,1.07074
"8045",19,"Female",1953,1.013321
"8046",20,"Female",1953,1.032992
"8047",21,"Female",1953,1.082467
"8048",22,"Female",1953,1.111736
"8049",23,"Female",1953,1.153851
"8050",24,"Female",1953,1.165526
"8051",25,"Female",1953,1.189493
"8052",26,"Female",1953,1.221051
"8053",27,"Female",1953,1.252802
"8054",28,"Female",1953,1.236785
"8055",29,"Female",1953,1.247705
"8056",30,"Female",1953,1.250137
"8057",31,"Female",1953,1.285804
"8058",32,"Female",1953,1.24875
"8059",33,"Female",1953,1.224433
"8060",34,"Female",1953,1.211401
"8061",35,"Female",1953,1.20489
"8062",36,"Female",1953,1.195186
"8063",37,"Female",1953,1.185492
"8064",38,"Female",1953,1.17537
"8065",39,"Female",1953,1.158516
"8066",40,"Female",1953,1.135278
"8067",41,"Female",1953,1.105086
"8068",42,"Female",1953,1.076661
"8069",43,"Female",1953,1.070811
"8070",44,"Female",1953,1.055659
"8071",45,"Female",1953,1.034079
"8072",46,"Female",1953,1.002437
"8073",47,"Female",1953,0.983697
"8074",48,"Female",1953,0.962979
"8075",49,"Female",1953,0.918743
"8076",50,"Female",1953,0.889592
"8077",51,"Female",1953,0.863735
"8078",52,"Female",1953,0.864884
"8079",53,"Female",1953,0.840521
"8080",54,"Female",1953,0.806936
"8081",55,"Female",1953,0.788832
"8082",56,"Female",1953,0.776614
"8083",57,"Female",1953,0.763373
"8084",58,"Female",1953,0.757028
"8085",59,"Female",1953,0.747292
"8086",60,"Female",1953,0.720761
"8087",61,"Female",1953,0.688707
"8088",62,"Female",1953,0.656237
"8089",63,"Female",1953,0.641762
"8090",64,"Female",1953,0.623909
"8091",65,"Female",1953,0.599941
"8092",66,"Female",1953,0.580929
"8093",67,"Female",1953,0.570234
"8094",68,"Female",1953,0.546444
"8095",69,"Female",1953,0.519399
"8096",70,"Female",1953,0.477705
"8097",71,"Female",1953,0.441221
"8098",72,"Female",1953,0.398822
"8099",73,"Female",1953,0.366165
"8100",74,"Female",1953,0.330594
"8101",0,"Male",1954,1.866924
"8102",1,"Male",1954,1.863552
"8103",2,"Male",1954,1.85947
"8104",3,"Male",1954,1.82735
"8105",4,"Male",1954,1.774315
"8106",5,"Male",1954,1.757127
"8107",6,"Male",1954,1.750731
"8108",7,"Male",1954,1.902883
"8109",8,"Male",1954,1.36375
"8110",9,"Male",1954,1.390775
"8111",10,"Male",1954,1.43313
"8112",11,"Male",1954,1.517719
"8113",12,"Male",1954,1.338342
"8114",13,"Male",1954,1.240525
"8115",14,"Male",1954,1.185917
"8116",15,"Male",1954,1.139473
"8117",16,"Male",1954,1.123044
"8118",17,"Male",1954,1.072771
"8119",18,"Male",1954,1.075298
"8120",19,"Male",1954,1.073623
"8121",20,"Male",1954,1.015588
"8122",21,"Male",1954,1.035947
"8123",22,"Male",1954,1.064936
"8124",23,"Male",1954,1.140572
"8125",24,"Male",1954,1.149925
"8126",25,"Male",1954,1.132395
"8127",26,"Male",1954,1.19271
"8128",27,"Male",1954,1.219299
"8129",28,"Male",1954,1.175162
"8130",29,"Male",1954,1.198696
"8131",30,"Male",1954,1.21802
"8132",31,"Male",1954,1.20598
"8133",32,"Male",1954,1.219153
"8134",33,"Male",1954,1.224182
"8135",34,"Male",1954,1.196684
"8136",35,"Male",1954,1.160395
"8137",36,"Male",1954,1.177547
"8138",37,"Male",1954,1.171532
"8139",38,"Male",1954,1.137618
"8140",39,"Male",1954,1.132267
"8141",40,"Male",1954,1.114766
"8142",41,"Male",1954,1.105279
"8143",42,"Male",1954,1.074487
"8144",43,"Male",1954,1.052739
"8145",44,"Male",1954,1.051782
"8146",45,"Male",1954,1.038784
"8147",46,"Male",1954,1.005465
"8148",47,"Male",1954,0.982977
"8149",48,"Male",1954,0.975646
"8150",49,"Male",1954,0.928364
"8151",50,"Male",1954,0.903013
"8152",51,"Male",1954,0.880711
"8153",52,"Male",1954,0.846002
"8154",53,"Male",1954,0.836157
"8155",54,"Male",1954,0.816115
"8156",55,"Male",1954,0.790124
"8157",56,"Male",1954,0.763972
"8158",57,"Male",1954,0.753476
"8159",58,"Male",1954,0.753742
"8160",59,"Male",1954,0.734341
"8161",60,"Male",1954,0.706083
"8162",61,"Male",1954,0.688815
"8163",62,"Male",1954,0.66266
"8164",63,"Male",1954,0.623313
"8165",64,"Male",1954,0.603018
"8166",65,"Male",1954,0.586582
"8167",66,"Male",1954,0.560411
"8168",67,"Male",1954,0.535145
"8169",68,"Male",1954,0.50856
"8170",69,"Male",1954,0.485092
"8171",70,"Male",1954,0.447496
"8172",71,"Male",1954,0.405065
"8173",72,"Male",1954,0.369997
"8174",73,"Male",1954,0.338189
"8175",74,"Male",1954,0.303865
"8176",0,"Female",1954,1.80373
"8177",1,"Female",1954,1.790109
"8178",2,"Female",1954,1.797025
"8179",3,"Female",1954,1.772633
"8180",4,"Female",1954,1.702349
"8181",5,"Female",1954,1.696812
"8182",6,"Female",1954,1.688624
"8183",7,"Female",1954,1.824193
"8184",8,"Female",1954,1.317468
"8185",9,"Female",1954,1.339344
"8186",10,"Female",1954,1.378036
"8187",11,"Female",1954,1.458161
"8188",12,"Female",1954,1.288729
"8189",13,"Female",1954,1.200132
"8190",14,"Female",1954,1.149987
"8191",15,"Female",1954,1.117619
"8192",16,"Female",1954,1.104421
"8193",17,"Female",1954,1.065891
"8194",18,"Female",1954,1.059742
"8195",19,"Female",1954,1.062259
"8196",20,"Female",1954,1.017542
"8197",21,"Female",1954,1.044512
"8198",22,"Female",1954,1.07543
"8199",23,"Female",1954,1.132964
"8200",24,"Female",1954,1.154999
"8201",25,"Female",1954,1.154436
"8202",26,"Female",1954,1.214837
"8203",27,"Female",1954,1.24098
"8204",28,"Female",1954,1.21096
"8205",29,"Female",1954,1.242894
"8206",30,"Female",1954,1.26364
"8207",31,"Female",1954,1.250864
"8208",32,"Female",1954,1.267394
"8209",33,"Female",1954,1.272739
"8210",34,"Female",1954,1.239003
"8211",35,"Female",1954,1.205448
"8212",36,"Female",1954,1.214831
"8213",37,"Female",1954,1.203513
"8214",38,"Female",1954,1.173929
"8215",39,"Female",1954,1.163678
"8216",40,"Female",1954,1.146401
"8217",41,"Female",1954,1.13078
"8218",42,"Female",1954,1.097653
"8219",43,"Female",1954,1.075547
"8220",44,"Female",1954,1.071273
"8221",45,"Female",1954,1.059344
"8222",46,"Female",1954,1.025983
"8223",47,"Female",1954,1.00314
"8224",48,"Female",1954,0.991449
"8225",49,"Female",1954,0.939338
"8226",50,"Female",1954,0.911239
"8227",51,"Female",1954,0.887691
"8228",52,"Female",1954,0.855135
"8229",53,"Female",1954,0.846104
"8230",54,"Female",1954,0.827159
"8231",55,"Female",1954,0.803543
"8232",56,"Female",1954,0.780029
"8233",57,"Female",1954,0.771339
"8234",58,"Female",1954,0.7723
"8235",59,"Female",1954,0.755276
