"","lon","lat","raw","anomaly","infill"
"5647",-117.88,39.3,18,0.4479,0
"5648",-114.53,37.35,11,-0.13381,1
"5649",-114.5,37.32,15,0.11657,1
"5650",-115.78,40.83,26,0.43002,0
"5651",-114.85,39.28,16,-0.31156,0
"5652",-116.3,40.65,28,0.25712,1
"5653",-115.97,39.52,21,-0.24575,1
"5654",-118.78,39.45,5,-0.50381,0
"5655",-119.25,39.6,5,-0.3473,1
"5656",-116,39.27,5,-0.65094,0
"5657",-119.4,40.58,19,0.51642,0
"5658",-114.63,38.63,4,-0.95486,0
"5659",-115.22,41.55,17,0.07985,1
"5660",-119.93,39.08,86,1.22147,0
"5661",-117.48,40.95,31,1.18457,0
"5662",-117.22,37.72,2,-0.66836,0
"5663",-114.22,39,9,-0.86074,1
"5664",-118.65,38.53,1,-1.06988,0
"5665",-118.15,40.67,27,0.74702,0
"5666",-115.68,36.58,1,-0.53299,0
"5667",-115.43,41.87,52,0.01786,0
"5668",-115.67,40.42,22,0.31705,0
"5669",-115.62,40.47,24,-0.11901,1
"5670",-118.43,40.9,17,0.12334,1
"5671",-115.22,37.62,4,-0.47921,1
"5672",-115.03,39.27,11,-0.8391,0
"5673",-118.22,41.77,23,0.55069,1
"5674",-119.07,39.47,1,-1.02662,0
"5675",-114.65,38.32,11,-0.60027,1
"5676",-115.55,40.7,37,0.76857,1
"5677",-115.47,40.68,71,0.3847,0
"5678",-115.13,36.17,0,-1.00653,0
"5679",-115.17,36.08,0,-1.00422,1
"5680",-116.4,36.63,5,0.15321,0
"5681",-118.72,41.52,25,0.67202,1
"5682",-119.85,39.23,96,1.8199,1
"5683",-114.47,36.57,2,-0.20882,1
"5684",-118.47,40.18,8,-0.33593,0
"5685",-118.55,40.07,1,-1.18329,0
"5686",-115,38.85,9,-0.72975,1
"5687",-115.25,41.32,28,0.71539,0
"5688",-119.92,39.17,117,1.22157,0
"5689",-117.72,42,24,0.30476,1
"5690",-114.77,39.4,9,-0.96641,0
"5691",-115.02,41.28,27,0.41933,1
"5692",-116.73,41.2,19,0.62347,1
"5693",-118.1,38.38,0,-1.18118,0
"5694",-119.77,38.95,16,0.9792,0
"5695",-114.2,41.27,11,-0.285,0
"5696",-118.32,37.97,6,-0.46513,1
"5697",-115.95,41.78,25,-0.04665,1
"5698",-119.87,39.35,136,2.08193,1
"5699",-119.33,39.8,11,0.27702,1
"5700",-115.82,41.48,26,0.09234,1
"5701",-115.08,36.2,0,-1.00603,1
"5702",-117.78,41.57,43,0.88532,0
"5703",-114.45,36.55,2,-0.12859,0
"5704",-116.1,41.95,33,0.25784,0
"5705",-115.12,37.27,5,-0.29008,1
"5706",-115.98,36.25,2,-0.29997,1
"5707",-118.93,41.3,15,0.64317,1
"5708",-117.53,41.5,40,1.88378,0
"5709",-117.68,40.22,17,-0.18207,1
"5710",-114.53,41.07,21,-0.16128,0
"5711",-116.12,40.42,21,0.03035,1
"5712",-114.45,37.93,15,-0.31048,0
"5713",-116.12,40.43,22,0.08802,1
"5714",-116.17,38.45,4,-0.35121,0
"5715",-115.45,36.08,5,-0.0447,1
"5716",-117.47,38.98,16,-0.03339,1
"5717",-119.78,39.5,17,0.90503,0
"5718",-115.5,40.2,27,-0.32269,0
"5719",-114.98,39.28,19,-0.35748,1
"5720",-118.3,40.47,11,-0.45653,0
"5721",-119.8,40.32,18,0.83767,0
"5722",-114.68,41.88,16,0.00112,1
"5723",-117.02,37.27,0,-1.08034,0
"5724",-118.82,38.95,5,-0.44157,0
"5725",-114.92,35.47,0,-0.94794,0
"5726",-119.63,41.85,29,0.33989,0
"5727",-117.58,37.67,0,-1.22523,1
"5728",-119.33,38.82,11,0.36214,0
"5729",-119.33,38.95,6,-0.0988,1
"5730",-117.17,38.78,8,-0.21461,1
"5731",-116.2,39.07,17,-0.01539,1
"5732",-119.95,38.97,74,1.3328,1
"5733",-119.88,39.62,40,1.08025,1
"5734",-118.67,40.9,15,0.06619,1
"5735",-115.02,38.43,5,-0.71989,1
"5736",-119.62,39.95,17,0.4701,1
"5737",-115.72,37.68,3,-0.632,1
"5738",-118.6,38.6,0,-1.56028,0
"5739",-117.23,38.07,0,-1.40593,0
"5740",-119.52,38.7,22,0.89586,1
"5741",-116.23,41.32,21,-0.14953,1
"5742",-116.07,41.35,25,0.37126,0
"5743",-114.52,36.43,2,-0.24937,1
"5744",-119.65,39.3,43,0.97036,1
"5745",-119.92,41.58,46,1.14834,1
"5746",-119.12,39.08,4,-0.42583,1
"5747",-119.28,39.7,9,0.09493,1
"5748",-119.37,38.75,19,0.79276,0
"5749",-114.97,41.12,26,0.23633,0
"5750",-115.78,41.67,29,-0.21136,1
"5751",-114.75,41.43,23,0.31404,1
"5752",-117.8,40.9,26,0.49283,0
"5753",-119.17,38.98,3,-0.64923,0
"5754",-71.98,44.15,45,-0.79392,0
"5755",-71.88,44.1,68,-0.42188,0
"5756",-71.93,44.03,62,-0.57888,1
"5757",-71.17,44.48,48,-1.13181,0
"5758",-71.68,44.28,68,-0.18305,0
"5759",-71.72,43.32,70,-0.52395,1
"5760",-71.52,43.17,81,0.32884,1
"5761",-71.97,43.25,80,-0.40233,0
"5762",-71.98,43.73,69,-0.44773,0
"5763",-71.63,43.87,79,-0.34885,0
"5764",-71.7,44.17,116,-0.20962,1
"5765",-71.47,43.72,70,-0.41933,1
"5766",-72.35,43.38,76,0.27288,0
"5767",-71.52,43.2,67,-0.13386,1
"5768",-71.12,44,109,0.24497,1
"5769",-71.88,43.08,79,-0.35049,1
"5770",-71.33,44.87,72,-0.32645,0
"5771",-72.07,42.92,70,-0.60268,0
"5772",-70.95,43.15,58,-0.93429,0
"5773",-71.7,43.07,86,-0.00536,1
"5774",-71.67,43.45,66,-0.49128,0
"5775",-71.07,43.05,76,-0.47195,1
"5776",-71.13,44.78,72,0.09694,0
"5777",-71.45,44.27,78,-0.85432,1
"5778",-71.28,45.08,78,0.09494,0
"5779",-72.18,42.75,100,0.33762,0
"5780",-71.65,43.47,65,-0.52754,1
"5781",-71.42,43.42,62,-0.70285,0
"5782",-71.37,43.43,62,-0.69493,1
"5783",-71.9,43.98,71,-0.07799,0
"5784",-71.95,43.57,67,-0.40196,1
"5785",-70.83,43.05,71,-0.68013,1
"5786",-71.82,42.77,77,-0.49564,1
"5787",-71.8,42.78,77,-0.45364,1
"5788",-71.78,42.77,77,-0.4525,1
"5789",-72.28,43.7,78,0.23433,0
"5790",-71.47,44.42,50,-1.61307,0
"5791",-71.47,44.37,61,-0.82069,1
"5792",-72.32,42.95,72,-0.14604,0
"5793",-71.47,43.55,55,-0.83675,0
"5794",-71.48,43.55,71,-0.23194,0
"5795",-71.57,44.48,50,-0.64664,0
"5796",-72.32,43.63,102,1.12963,0
"5797",-71.67,44.05,104,0.79545,0
"5798",-71.98,42.9,78,-0.39295,1
"5799",-71.47,43,97,0.55198,0
"5800",-72.2,43.12,70,-0.2127,1
"5801",-71.4,42.98,68,-0.28161,0
"5802",-71.2,44.62,79,0.2697,0
"5803",-71.65,42.83,70,-0.51727,0
"5804",-72,44.32,41,-1.07084,0
"5805",-71.48,43.73,76,-0.27727,1
"5806",-72.08,43.33,86,-0.116,1
"5807",-71.48,42.78,67,-0.56988,0
"5808",-71.17,43.43,64,-0.97349,0
"5809",-72.17,43.37,84,0.28929,0
"5810",-71.37,43.25,70,-0.14782,0
"5811",-71.13,44.05,108,0.17158,1
"5812",-71.63,44.75,51,-0.64743,0
"5813",-71.15,43.2,71,-0.77631,1
"5814",-72.23,42.95,71,-0.26142,1
"5815",-71.95,42.85,72,-0.47115,1
"5816",-71.25,44.27,150,0.68018,0
"5817",-71.73,43.77,68,-0.4408,0
"5818",-71.65,43.75,70,-0.3417,1
"5819",-70.78,43.07,71,-0.66014,1
"5820",-71.88,43.48,65,-0.55297,0
"5821",-71.78,42.88,78,-0.40886,0
"5822",-71.72,43.07,84,-0.08704,1
"5823",-72.32,43,68,-0.15998,1
"5824",-71.3,43.9,104,0.09759,1
"5825",-72.43,43.08,82,0.19535,0
"5826",-72.4,43.07,81,0.13398,1
"5827",-71.73,43.08,87,-0.03065,1
"5828",-71.85,43.8,76,-0.36126,0
"5829",-71.52,45,62,-0.25582,1
"5830",-71.6,44.38,61,-0.24833,1
"5831",-71.32,42.78,73,-0.49342,1
"5832",-71.2,43.58,66,-0.42444,0
"5833",-71.23,43.6,60,-0.63688,1
"5834",-71.68,43.98,114,0.42537,0
"5835",-71.33,44.5,81,-0.22311,0
"5836",-74.58,39.45,84,-0.05704,1
"5837",-74.43,39.38,80,-0.268,0
"5838",-75.08,39.88,98,0.09389,1
"5839",-74.43,39.62,101,0.05047,1
"5840",-74.87,39.27,84,-0.12234,0
"5841",-74.03,40.17,91,-0.14645,0
"5842",-75.08,40.83,104,0.22527,0
"5843",-74.95,39.8,104,0.22487,0
"5844",-74.53,40.72,107,0.11763,1
"5845",-74.58,40.48,87,-0.11318,1
"5846",-74.4,40.9,92,-0.19536,0
"5847",-74.75,41.15,110,0.32909,1
"5848",-75.23,39.43,96,0.16143,0
"5849",-74.87,40.08,81,-0.30324,0
"5850",-74.5,41.12,101,-0.02635,1
"5851",-74.35,40.75,110,0.17776,0
"5852",-75.42,39.47,93,0.13834,0
"5853",-74.95,38.95,69,-0.36794,0
"5854",-74.22,40.87,94,-0.18899,1
"5855",-74.43,41.03,97,-0.1825,0
"5856",-74.37,40.75,103,0.0367,0
"5857",-74.53,39.73,98,0.0698,0
"5858",-75.1,39.65,102,0.20405,0
"5859",-74.92,40.63,98,0.01252,0
"5860",-74.3,40.65,102,0.07614,1
"5861",-74.78,41.17,100,0.09419,0
"5862",-74.23,40.67,98,0.01212,0
"5863",-74.2,40.63,86,-0.2536,1
"5864",-74.3,40.83,96,-0.18303,1
"5865",-74.88,40.57,98,0.01187,0
"5866",-75.17,39.23,85,-0.07983,1
"5867",-74.28,40.25,88,-0.15544,0
"5868",-75.12,39.7,95,0.04763,1
"5869",-74.33,41.13,105,-0.03972,1
"5870",-74.8,39.63,141,0.94182,0
"5871",-74.67,41.3,114,0.51124,1
"5872",-74.57,40.27,87,-0.15905,0
"5873",-74.78,39.8,98,0.06994,0
"5874",-74.25,40.72,90,-0.18188,1
"5875",-74.05,40.73,75,-0.45958,0
"5876",-74.18,40.1,95,-0.05868,1
"5877",-74.95,40.37,81,-0.31385,0
"5878",-74.85,41.25,134,0.9718,0
"5879",-74.23,40.88,91,-0.25327,0
"5880",-74,40.27,87,-0.23621,0
"5881",-74.78,40.78,115,0.13657,0
"5882",-74.4,41.02,106,6e-05,1
"5883",-74.17,41.1,97,-0.16655,1
"5884",-74.57,40.55,88,-0.06728,0
"5885",-74.93,39.9,102,0.18131,0
"5886",-74.73,39.45,83,-0.38921,0
"5887",-74.15,40.98,87,-0.30724,0
"5888",-75.05,39.4,106,0.38744,0
"5889",-75.07,39.37,117,0.65011,0
"5890",-74.53,41.02,104,-0.02131,1
"5891",-74.97,39.97,88,-0.15558,0
"5892",-74.5,40.83,111,0.07946,0
"5893",-74.17,40.7,85,-0.2179,0
"5894",-74.43,40.47,86,-0.2187,0
"5895",-74.03,40.95,92,0.04818,0
"5896",-74.75,41.05,94,0.00604,0
"5897",-74.5,41.03,97,-0.16465,1
"5898",-74.75,40.67,99,0.01264,1
"5899",-74.22,40.78,89,-0.24171,0
"5900",-74.15,40.9,89,-0.22415,0
"5901",-74.68,39.97,115,0.55834,0
"5902",-75.18,40.68,129,0.79164,0
"5903",-75.2,40.7,108,0.39938,0
"5904",-74.4,40.6,106,0.17983,0
"5905",-74.52,39.42,83,-0.10517,0
"5906",-74.73,40.73,114,0.19529,1
"5907",-74.67,40.33,85,-0.18404,1
"5908",-74.27,40.6,86,-0.27311,0
"5909",-74.02,40.83,95,-0.07347,0
"5910",-74.27,41.13,93,-0.13906,0
"5911",-74.33,40.43,84,-0.26572,0
"5912",-74,40.45,81,-0.37324,1
"5913",-74.02,40.47,80,-0.39653,0
"5914",-75.23,39.5,101,0.25201,1
"5915",-75.3,39.47,88,-0.02876,1
"5916",-74.62,40.58,92,-0.0594,0
"5917",-74.47,40.97,101,-0.0814,1
"5918",-74.6,41.22,102,0.13738,0
"5919",-75.4,39.78,82,-0.17053,0
"5920",-74.22,39.95,97,-0.07644,0
"5921",-74.77,40.23,83,-0.25355,0
"5922",-74.77,40.22,71,-0.55495,1
"5923",-74.35,39.6,103,0.07252,0
"5924",-75,39.48,105,0.29297,0
"5925",-74.3,41.05,99,-0.00811,0
"5926",-74.8,40.45,86,-0.15695,1
"5927",-74.35,40.65,95,-0.09257,0
"5928",-74.6,40.9,103,-0.00275,1
"5929",-74.05,41.02,92,-0.14134,0
"5930",-75.33,39.67,54,-0.99751,0
"5931",-104.33,36.18,1,-1.18719,1
"5932",-106.43,36.23,9,-0.2049,1
"5933",-107.72,35.05,2,-0.66786,0
"5934",-107.9,33.55,0,-1.25039,0
"5935",-106.95,32.07,1,-0.28915,1
"5936",-106.75,32.28,2,-0.06952,0
"5937",-105.95,32.88,3,-0.20074,1
"5938",-105.95,32.98,2,-0.46395,1
"5939",-104.38,34.6,6,-0.28608,1
"5940",-103.87,35.93,5,-0.62602,1
"5941",-106.62,35.1,2,-0.79558,1
"5942",-106.62,35.05,2,-0.78868,1
"5943",-106.07,36.1,6,-0.43142,1
"5944",-107,32.98,0,-1.0468,1
"5945",-108.92,33.4,1,-0.89618,1
"5946",-103.17,35.9,13,-0.08416,1
"5947",-105.75,33.93,7,-0.29172,1
"5948",-108.82,31.95,0,-1.03936,1
"5949",-105.17,33.63,7,-0.15484,1
"5950",-108.53,33.88,0,-1.5839,1
"5951",-103.18,34.12,9,-0.17835,1
"5952",-104.4,32.85,7,0.04591,1
"5953",-106.17,36.65,30,-0.23318,1
"5954",-107.83,34,1,-0.65706,1
"5955",-105.03,36.3,6,-0.90446,1
"5956",-108,36.83,4,-0.87785,0
"5957",-106.27,35.78,12,-0.00453,1
"5958",-106.32,36.52,21,-0.57409,1
"5959",-108.12,33.45,0,-1.33002,1
"5960",-104.1,35.53,10,-0.12088,0
"5961",-103.13,34.88,7,-0.59529,1
"5962",-106.57,35.28,4,-0.44397,1
"5963",-106.82,34.43,0,-1.26483,1
"5964",-106.37,33.88,4,-0.26189,1
"5965",-108.33,33.8,0,-1.47377,1
"5966",-104.4,33.48,7,-0.03841,1
"5967",-105.25,36.3,6,-1.10992,1
"5968",-108.78,35.08,7,-0.50073,1
"5969",-107.97,36.67,3,-0.88049,1
"5970",-107.98,35.27,2,-0.81103,1
"5971",-106.9,33.77,0,-1.1424,1
"5972",-106.45,36.73,23,-0.54529,1
"5973",-108.75,33.07,0,-1.29169,0
"5974",-103.68,35.98,10,-0.27312,1
"5975",-107.33,32.23,0,-0.90683,1
"5976",-103.38,34.9,5,-0.82854,0
"5977",-103.85,35.52,7,-0.46884,1
"5978",-105.57,33.55,9,-0.05331,1
"5979",-103.97,36.78,5,-1.0704,1
"5980",-104.23,32.42,3,-0.50676,0
"5981",-104.27,32.33,4,-0.28321,1
"5982",-104.45,32.18,7,-0.08694,1
"5983",-105.88,33.63,7,0.09984,0
"5984",-104.77,32.1,6,-0.29406,1
"5985",-105.6,36.73,15,0.01308,1
"5986",-107.97,36.07,3,-0.62821,1
"5987",-105.38,36.17,6,-1.14597,1
"5988",-105.38,36.13,11,-0.69993,1
"5989",-106.58,36.92,16,-0.56377,0
"5990",-107.67,33.35,0,-1.17148,1
"5991",-104.95,36.47,2,-1.30057,0
"5992",-105,33.9,9,0.0937,1
"5993",-103.15,36.45,7,-0.66275,0
"5994",-108.63,32.98,0,-1.29194,1
"5995",-108.52,32.87,0,-1.29512,1
"5996",-105.58,34.93,10,-0.11166,1
"5997",-105.73,32.95,12,0.26914,1
"5998",-103.2,34.4,6,-0.55091,0
"5999",-103.22,34.6,5,-0.64704,1
"6000",-106.32,35.63,6,-0.30306,1
"6001",-107.63,31.83,0,-0.90805,1
"6002",-107.63,31.82,0,-0.90842,1
"6003",-104.18,35.4,9,-0.29616,1
"6004",-105.6,34.25,8,-0.38852,1
"6005",-105.68,34.1,5,-0.59697,1
"6006",-106.63,35.23,2,-0.78419,1
"6007",-105.65,35.82,6,-1.09297,1
"6008",-103.35,33.48,15,0.25655,1
"6009",-108.15,35.68,5,-0.51711,1
"6010",-106.97,36.02,10,-0.10297,1
"6011",-107.52,35.1,4,-0.27211,1
"6012",-104.42,35.03,7,-0.36831,1
"6013",-105.9,35.95,3,-1.02657,1
"6014",-104.17,36.68,12,-0.5653,0
"6015",-108.63,32.53,0,-1.16628,0
"6016",-107.85,34.15,1,-0.75211,1
"6017",-104.78,36.67,3,-1.18025,1
"6018",-105.53,35,10,-0.11238,1
"6019",-107.75,32.27,0,-0.95416,1
"6020",-107.7,32.25,0,-0.94291,1
"6021",-103.83,36.77,7,-0.79871,1
"6022",-105.05,35.18,6,-0.54936,1
"6023",-107,36.93,12,-0.64628,1
"6024",-104.53,34.08,12,0.14758,0
"6025",-105.4,34.47,9,0.01177,1
"6026",-103.9,32.53,6,-0.15672,1
"6027",-105.27,36.57,12,-0.53438,1
"6028",-105.57,36.7,17,-0.30738,1
"6029",-108.93,31.48,0,-0.94693,1
"6030",-108.35,35.05,8,-0.52849,1
"6031",-106.18,36.33,11,-0.19696,1
"6032",-106.73,36.6,13,-0.29723,1
"6033",-107.18,33.15,0,-1.06757,0
"6034",-103.65,33.95,12,0.09571,1
"6035",-105.28,36.62,20,-0.43414,1
"6036",-105.28,32.93,10,0.02096,1
"6037",-104.07,33.7,6,-0.23736,1
"6038",-107.03,33.18,0,-1.05461,1
"6039",-106.8,33.22,0,-1.05341,1
"6040",-106.83,33.3,0,-1.05636,1
"6041",-106.08,35.98,6,-0.51399,1
"6042",-106.07,34.75,4,-0.63927,1
"6043",-108.23,36.75,3,-0.85909,1
"6044",-108.2,36.72,3,-0.85051,1
"6045",-107.88,32.6,0,-1.11361,1
"6046",-105.1,33,10,0.12417,1
"6047",-108.67,34.65,5,-0.76334,1
"6048",-103.55,34.22,5,-0.49552,1
"6049",-103.92,36.87,12,-0.64279,1
"6050",-103.6,34.8,3,-0.9191,0
"6051",-108.15,32.8,1,-0.61325,0
"6052",-105.52,33.5,7,-0.22182,1
"6053",-104.25,34.47,6,-0.28915,0
"6054",-104.25,34.37,11,0.06721,0
"6055",-105.03,35.9,3,-1.03131,1
"6056",-108.53,35.47,12,-0.14661,1
"6057",-108.4,36.73,2,-0.95888,1
"6058",-108.02,32.22,0,-0.98439,0
"6059",-105.65,34.15,14,0.02477,1
"6060",-105.43,35.7,2,-1.30447,1
"6061",-108.75,35.52,6,-0.54862,1
"6062",-108.78,35.52,10,-0.17573,1
"6063",-108.57,35.45,11,-0.30664,1
"6064",-108.77,35.6,10,-0.16517,1
"6065",-105.43,35.9,10,-0.81081,1
"6066",-106.97,36.43,15,-0.25615,1
"6067",-104.65,34.68,8,-0.22369,1
"6068",-106.38,36.33,13,-0.11248,1
"6069",-108.22,33.2,1,-0.85364,1
"6070",-108.88,33.32,0,-1.4111,1
"6071",-105.77,35.58,6,-0.69124,1
"6072",-107.35,33.57,0,-1.14638,1
"6073",-107.48,36.7,4,-1.1381,1
"6074",-108.75,35.33,8,-0.50468,1
"6075",-106.08,34.27,11,-0.03547,1
"6076",-107.9,35.17,3,-0.57861,1
"6077",-103.62,36.6,6,-0.78979,1
"6078",-108.32,31.92,0,-1.00237,1
"6079",-105.47,35.75,9,-0.95066,1
"6080",-104.02,34.72,6,-0.47467,1
"6081",-107.15,32.67,0,-1.02543,1
"6082",-103.22,36.05,10,-0.30608,1
"6083",-107.98,31.85,0,-0.93856,1
"6084",-107.73,33.17,1,-0.59852,1
"6085",-108,34.5,5,-0.47889,0
"6086",-107.57,32.9,0,-1.11591,1
"6087",-103.13,32.7,15,0.10413,1
"6088",-103.2,32.68,17,0.25765,1
"6089",-108.78,33.72,0,-1.56239,1
"6090",-104.17,35.87,4,-0.70621,1
"6091",-104.73,32.82,6,-0.10729,1
"6092",-107.27,33.23,0,-1.08382,1
"6093",-103.9,34.63,6,-0.33668,0
"6094",-103.3,35.78,10,-0.33154,1
"6095",-103.2,32.12,12,0.1116,1
"6096",-106.68,35.77,21,0.16295,0
"6097",-108.63,33.98,2,-0.84812,1
"6098",-106.73,32.62,3,0.0971,0
"6099",-107.13,34.03,0,-1.19837,0
"6100",-107.68,32.92,0,-1.15058,1
"6101",-107.4,35.03,1,-0.77246,1
"6102",-104.42,34.58,7,-0.19093,1
"6103",-104.38,36.95,7,-1.10807,1
"6104",-104.25,32.48,3,-0.48507,1
"6105",-104.37,36.98,13,-0.7699,1
"6106",-104.38,32.63,3,-0.404,1
"6107",-106.7,31.87,1,-0.22216,1
"6108",-107.65,32.73,0,-1.1027,1
"6109",-105.22,35.6,0,-1.74609,1
"6110",-105.15,35.65,1,-1.33221,1
"6111",-105.18,35.58,0,-1.72896,1
"6112",-105.2,35.53,0,-1.71003,0
"6113",-106.5,35.83,16,-0.48357,1
"6114",-104.68,36.08,2,-1.07914,1
"6115",-107.02,36.33,8,-0.60489,1
"6116",-103.42,35.37,7,-0.59991,1
"6117",-108.7,32.35,0,-1.11242,1
"6118",-106.3,35.88,11,-0.37021,1
"6119",-106.73,34.8,0,-1.38088,1
"6120",-106.75,34.77,0,-1.3645,0
"6121",-104.08,32.28,6,-0.08466,1
"6122",-103.38,32.97,19,0.40809,0
"6123",-105.62,32.43,9,0.46091,0
"6124",-108.93,33.83,0,-1.5987,0
"6125",-107.57,36.23,3,-0.56353,1
"6126",-107.23,34.12,1,-0.66138,1
"6127",-103.73,32.83,10,0.17412,1
"6128",-107.3,35.3,1,-0.89262,0
"6129",-104.58,36.55,4,-0.825,1
"6130",-105.47,32.92,9,-0.09042,1
"6131",-103.37,35.6,10,-0.34246,1
"6132",-107.95,33.35,1,-0.80015,1
"6133",-108.45,35.33,15,-0.30781,1
"6134",-108.52,35.37,13,-0.39072,1
"6135",-106.08,34.92,7,-0.32143,1
"6136",-103.63,34.43,7,-0.38016,1
"6137",-105.78,33.17,5,-0.42818,1
"6138",-104.77,36.35,2,-1.17674,1
"6139",-104.2,36.07,5,-0.63413,1
"6140",-108.02,32.93,0,-1.27183,1
"6141",-105.43,35.6,7,-0.68198,1
"6142",-108.8,33.4,0,-1.44735,1
"6143",-103.93,35,6,-0.56535,1
"6144",-103.97,35.78,10,-0.28651,1
"6145",-103.92,35.82,14,-0.06478,0
"6146",-105.82,32.95,9,0.01269,0
"6147",-106.25,34.52,14,0.11455,0
"6148",-103.12,35.65,14,-0.13967,1
"6149",-107.17,33.38,1,-0.42579,0
"6150",-107.62,36.82,7,-0.8829,1
"6151",-108.7,36.28,2,-0.75952,1
"6152",-104.27,35.07,12,0.01221,1
"6153",-106.32,32,3,0.13048,1
"6154",-105.7,33.53,18,0.4144,1
"6155",-103.2,35.55,12,-0.25425,1
"6156",-105.05,36.18,3,-1.0742,1
"6157",-103.43,32.18,17,0.44748,0
"6158",-106.03,36.3,8,-0.40323,1
"6159",-104.47,36.02,0,-1.58611,0
"6160",-106.1,32.38,1,-0.42595,0
"6161",-106.05,33.48,2,-0.53082,1
"6162",-107.38,36.27,8,-0.05762,1
"6163",-107.87,36.32,3,-0.69347,1
"6164",-106.02,35.08,2,-0.86102,1
"6165",-103.73,36.3,7,-0.48799,1
"6166",-104.95,34.78,5,-0.50287,1
"6167",-103.38,32.65,12,0.18665,1
"6168",-105.68,35.58,4,-0.87718,1
"6169",-105.63,34.63,5,-0.22445,1
"6170",-105.68,36.17,11,-0.56034,1
"6171",-103.58,36.32,10,-0.34247,1
"6172",-106.22,34.6,7,-0.35498,0
"6173",-105.13,33.35,10,0.16233,1
"6174",-105.17,33.35,7,-0.10141,1
"6175",-108.25,32.85,1,-0.83349,1
"6176",-108.02,35.8,5,-0.42778,1
"6177",-106.67,35.65,7,-0.32745,1
"6178",-103.33,34.18,8,-0.16762,1
"6179",-103.43,34.23,5,-0.47113,1
"6180",-103.28,35.22,6,-0.70792,1
"6181",-103.93,32.5,8,0.01602,1
"6182",-105.9,34.43,6,-0.35715,1
"6183",-103.75,34.9,3,-0.90388,1
"6184",-104.73,32.2,4,-0.38829,1
"6185",-108.5,34.35,4,-0.40461,1
"6186",-103.73,34.82,5,-0.707,1
"6187",-104.95,34.27,10,0.01283,1
"6188",-104.43,36.9,4,-1.17482,1
"6189",-104.43,36.92,6,-1.01995,1
"6190",-104.45,36.88,5,-1.04013,1
"6191",-104.42,36.87,5,-1.03501,1
"6192",-104.5,36.75,4,-1.04837,1
"6193",-105.4,36.7,52,0.0288,0
"6194",-108.73,32.7,0,-1.17694,1
"6195",-106.95,36.18,15,-0.16805,1
"6196",-105.47,35.37,0,-1.65729,1
"6197",-103.4,33.97,6,-0.38541,1
"6198",-107.22,33.75,0,-1.16027,1
"6199",-103.35,35.6,9,-0.40888,1
"6200",-105.43,35.85,10,-0.71314,1
"6201",-109.03,31.85,1,-0.18591,1
"6202",-104.45,33.4,8,0.04507,1
"6203",-104.53,33.3,7,-0.04216,0
"6204",-104.2,35.95,4,-0.71208,1
"6205",-105.67,33.33,11,0.05812,1
"6206",-105.57,32.8,10,-0.00891,1
"6207",-103.5,34.42,6,-0.4642,1
"6208",-107.62,35.08,2,-0.60155,1
"6209",-103.33,35.12,3,-1.00958,0
"6210",-106.98,33.68,0,-1.1183,0
"6211",-107.62,35.33,1,-0.81557,1
"6212",-106.45,35.22,13,-0.38889,1
"6213",-106.37,35.17,7,-0.59955,1
"6214",-106.38,35.07,7,-0.48037,1
"6215",-105.95,35.68,8,-0.52061,1
"6216",-105.97,35.65,5,-0.74783,1
"6217",-108.07,32.8,0,-1.25341,0
"6218",-104.68,34.95,12,-0.0154,0
"6219",-103.2,36.23,9,-0.42115,1
"6220",-106.78,35.97,20,-0.21702,1
"6221",-105.42,35.42,1,-1.2077,1
"6222",-108.73,36.77,2,-0.78977,1
"6223",-104.65,36.45,4,-0.86103,1
"6224",-108.28,32.77,2,-0.34659,1
"6225",-106.03,36.82,9,-0.9334,1
"6226",-106.88,34.08,1,-0.68415,0
"6227",-104.05,35.87,9,-0.34361,1
"6228",-104.58,36.37,4,-0.87833,0
"6229",-105.97,35.17,4,-0.55165,1
"6230",-107.47,35.93,3,-0.6809,1
"6231",-104.02,34.45,6,-0.38488,1
"6232",-106.3,34.8,16,-0.09488,1
"6233",-105.57,36.42,11,-0.4575,1
"6234",-105.42,36.38,16,-0.50626,1
"6235",-103.33,33.25,15,0.25145,1
"6236",-104.5,36.33,5,-0.75218,1
"6237",-103.05,34.3,7,-0.44975,1
"6238",-108.13,35.43,5,-0.51495,1
"6239",-106.08,33.32,1,-0.70012,1
"6240",-106.58,36.72,11,-0.52127,1
"6241",-108.77,35.85,6,-0.37408,1
"6242",-108.65,35.9,3,-0.70036,1
"6243",-107.18,35.8,5,-0.55709,1
"6244",-104.42,35.47,8,-0.33503,1
"6245",-105.97,36.65,13,-0.0574,1
"6246",-105.82,36.03,12,-0.05442,1
"6247",-107.23,33.13,0,-1.07205,1
"6248",-103.6,35.18,3,-0.97265,1
"6249",-103.68,35.2,3,-0.97904,0
"6250",-106.05,33.08,0,-1.26547,0
"6251",-108.37,32.67,0,-1.25462,1
"6252",-103.45,35.35,6,-0.68102,1
"6253",-104.93,35.82,1,-1.29655,1
"6254",-104.48,35.38,20,0.34708,0
"6255",-105.22,34.6,5,-0.37697,1
"6256",-104.95,36.88,9,-0.82442,1
"6257",-105.37,35.27,3,-0.7499,0
"6258",-109,32.68,0,-1.09567,1
"6259",-106.17,32.78,2,-0.26387,1
"6260",-108.37,32.55,0,-1.20625,0
"6261",-105.57,33.23,10,-0.09439,1
"6262",-108.13,32.55,0,-1.16296,1
