"","gender","age","homework","desk","room","study","computer","software","internet","literature","poetry","art","textbook","dictionary","dishwasher","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV1READ","PV2READ","PV3READ","PV4READ","PV5READ","PV1SCIE","PV2SCIE","PV3SCIE","PV4SCIE","PV5SCIE","SENWGT_STU","possessions"
"7711","male","5",3,1,1,1,1,1,1,0,0,1,1,1,1,598.9329,574.7858,597.375,571.67,543.6283,517.1561,529.9872,561.2631,529.1853,523.5717,593.7523,574.1701,614.2671,610.5371,589.0899,0.0766,10
"7712","female","6",16,1,1,1,1,1,1,1,1,1,1,1,1,698.0916,690.3022,718.344,740.9332,696.5337,687.9559,683.1901,714.9625,714.9625,714.9625,732.4133,708.1686,759.4554,758.5229,741.7382,0.1141,12
"7713","male","5",1,1,1,1,1,1,1,0,0,1,0,1,1,598.4655,670.9067,611.7074,651.4332,599.2444,549.3141,619.8853,560.5414,595.025,587.8075,616.7848,672.7341,627.9746,655.0168,638.232,0.1012,9
"7714","male","6",7,1,0,0,1,1,1,1,1,1,1,1,1,681.7339,643.566,667.713,662.2605,680.176,662.3884,578.9861,627.1028,609.46,679.2292,746.6803,671.1488,699.1235,704.7184,772.79,0.1012,10
"7715","male","5",10,1,1,1,1,1,1,0,0,1,1,1,1,789.3831,668.6478,663.1952,732.5206,762.1203,667.8416,605.2899,601.2802,642.9813,649.3969,752.182,671.0556,664.5282,751.2495,709.2876,0.1006,10
"7716","female","5",5,1,1,1,1,1,1,1,1,1,1,1,1,630.0125,630.0125,584.0551,618.3284,575.4868,634.0223,623.6962,603.0442,645.1426,580.8035,642.6147,640.7497,606.2477,647.2771,591.3279,0.1141,12
"7717","female","5",4,1,1,1,1,1,1,1,1,0,1,1,1,691.0812,726.9123,697.3127,707.4389,726.9123,722.1907,726.1623,722.1907,698.3614,726.1623,768.8736,760.4812,764.2111,719.4517,760.4812,0.1141,11
"7718","male","6",5,1,0,1,1,0,1,1,0,1,1,1,1,629.623,613.2653,655.3279,646.7596,639.7492,587.8075,553.3238,595.025,646.3495,586.2036,647.1839,622.9392,649.9814,689.1458,654.6438,0.1012,9
"7719","male","5",6,1,1,1,1,0,1,0,0,1,1,1,1,393.8386,454.5957,382.1545,382.9335,375.923,387.241,411.2994,359.9749,350.3515,395.2605,403.6181,434.3902,398.9556,384.9683,398.0231,0.1012,9
"7720","female","6",9,1,1,1,1,1,1,1,1,1,1,1,0,468.4608,455.2189,489.4921,451.3242,468.4608,470.1561,441.5609,467.7732,451.0927,497.1626,494.1626,455.9306,491.3652,475.5129,496.9601,0.1006,11
"7721","female","6",20,1,1,1,1,0,1,0,0,1,1,1,0,545.4198,497.9047,522.0517,518.157,485.4417,636.4052,579.2149,614.1645,570.4775,587.158,609.6046,562.9802,593.7523,586.2924,548.9929,0.0614,8
"7722","male","4",4,1,1,1,1,1,1,0,1,1,1,1,0,485.5974,420.9456,493.3868,421.7246,434.9665,480.9082,429.5837,454.444,448.8304,421.5643,472.7154,429.821,470.8504,433.5509,405.5763,0.0624,10
"7723","male","6",0,1,1,1,1,1,1,1,1,1,1,1,1,442.6001,471.4208,455.842,494.7889,446.4948,446.6651,471.5254,465.1099,478.743,442.6554,519.8993,503.1145,482.5998,515.2369,480.7348,0.0659,12
"7724","male","4",2,1,1,1,1,1,1,1,0,1,1,1,1,552.9755,442.3664,530.3864,468.0714,427.5666,608.5779,546.0261,572.4903,539.6106,535.6009,587.2249,577.9,562.9802,551.7904,521.0183,0.0624,11
"7725","female","6",4,1,1,1,1,1,1,1,0,1,1,1,1,445.4043,434.4991,476.5618,463.3198,460.983,482.309,468.8058,493.4294,506.1384,527.5847,528.8512,520.4588,548.4334,526.0537,537.2436,0.0614,11
"7726","male","6",10,1,1,1,1,1,1,0,0,1,1,1,0,445.2485,445.2485,428.1119,449.9221,423.4382,485.8803,485.8803,509.1367,467.4355,466.6336,508.0567,508.0567,474.4871,488.4744,489.4069,0.0162,9
"7727","male","4",2,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,474.4586,491.5953,451.8695,455.7641,462.7746,525.4964,567.1975,487.003,509.4575,501.438,598.4148,622.6595,537.8031,551.7904,557.3853,0.0659,5
"7728","female","6",3,1,1,0,1,1,1,0,0,1,1,1,0,496.5026,520.6496,522.2075,490.2711,568.9438,526.5521,567.0619,534.4952,517.8147,575.005,541.7195,570.6266,551.0444,514.6774,544.517,0.0162,8
"7729","male","6",3,1,0,1,1,1,1,0,1,1,1,1,1,558.0386,561.1544,531.5548,487.1553,533.1126,569.2024,604.4879,545.144,505.8487,516.274,569.4144,562.887,522.79,470.5707,513.4651,0.0851,10
"7730","female","6",10,1,1,1,1,1,1,1,0,1,1,1,0,544.7967,542.4599,515.1971,510.5234,525.3233,541.644,555.1473,526.5521,536.8782,586.1254,538.922,526.7997,510.9474,509.0824,564.0992,0.0738,10
"7731","male","7",1,0,1,0,1,1,1,0,0,0,1,1,1,543.5504,540.4346,524.077,525.6348,528.7506,521.246,524.4538,523.6519,530.8694,548.5122,530.7162,539.1085,514.8639,553.0959,549.3659,0.0444,7
"7732","male","6",9,1,1,1,1,1,1,0,0,1,1,1,1,559.5965,568.1648,577.5121,623.4694,589.1961,517.7977,591.5766,571.528,581.9533,551.4794,549.1794,596.7363,597.6688,607.9261,586.4789,0.0829,10
"7733","male","5",7,1,1,1,1,1,1,1,1,1,1,1,1,472.9787,455.842,476.0944,510.3677,489.3363,430.6262,441.8535,431.4282,459.4963,437.8438,456.4901,419.1906,461.1526,518.0343,478.8698,0.0851,12
"7734","female","5",1,0,1,1,1,1,1,0,0,0,1,1,1,448.3642,465.5009,434.3434,445.2485,453.0379,471.9036,508.4419,523.5337,525.1224,468.7263,431.5927,455.8374,439.9851,448.3775,415.7404,0.0738,8
"7735","male","5",6,1,1,1,1,1,1,1,0,0,1,1,1,511.2245,519.7928,524.4664,515.1192,527.5822,504.4052,535.6811,510.8208,509.2169,545.3044,520.3655,528.7579,529.6904,535.2853,530.6229,0.0851,10
"7736","male","6",4,1,1,1,1,1,1,0,0,1,1,1,1,580.472,624.0925,556.325,556.325,563.3354,580.5098,593.3409,554.8475,542.0164,558.8573,584.1477,620.5147,566.4304,551.5106,544.9832,0.0851,10
"7737","female","6",4,1,0,1,1,1,1,1,0,0,1,1,0,580.9394,583.2762,579.3815,610.539,589.5077,578.4206,593.5125,564.123,579.2149,587.158,544.7035,538.1761,527.9187,563.3532,545.636,0.0738,8
"7738","male","5",2,1,1,1,1,1,1,1,0,0,0,1,1,640.7618,691.3927,691.3927,689.0559,630.6356,580.5098,618.2012,618.2012,599.7565,570.0845,632.0776,651.6598,651.6598,657.2548,605.0354,0.0851,9
"7739","male","5",10,1,1,0,1,0,1,0,0,0,1,1,1,543.1609,533.8137,576.6552,541.6031,541.6031,483.5546,501.9994,552.5219,507.613,526.8597,498.3588,507.6837,569.2279,514.2111,518.8736,0.0851,7
"7740","male","5",2,1,1,1,1,1,1,0,0,1,1,1,1,464.4103,476.8733,440.2633,462.8525,445.7158,469.8414,482.6725,428.9422,504.325,440.9713,496.4938,496.4938,429.3547,527.2659,462.9243,0.0998,10
"7741","female","5",3,1,1,1,1,1,1,1,1,1,1,1,1,486.4543,514.496,497.3594,428.034,464.644,531.0003,554.0353,542.9149,521.4685,535.7661,507.9634,549.9254,535.9381,491.1787,512.6259,0.0994,12
"7742","female","5",10,1,1,1,1,1,1,1,1,1,1,1,1,506.5509,501.0983,532.2558,504.993,478.5091,550.858,527.0287,564.3613,566.7442,507.9653,527.5457,491.1787,563.9127,562.9802,508.8959,0.0994,12
"7743","male","5",15,1,1,1,1,1,1,NA,NA,NA,1,1,1,513.4834,542.3041,541.5252,526.7253,528.2832,556.5316,554.1258,581.3919,514.0285,525.2558,615.9455,614.0806,642.0552,591.7009,593.5658,0.0998,9
"7744","female","5",3,1,1,1,1,1,1,0,0,0,0,1,1,491.8289,532.3337,503.513,514.4181,526.1022,527.3464,524.1692,503.5171,498.7513,482.0708,531.4621,558.5043,531.4621,536.1246,519.3398,0.1165,8
"7745","male","5",7,1,1,1,1,1,1,0,0,1,1,1,1,668.5699,617.9389,633.5177,656.1069,594.5708,680.0312,623.0931,630.3106,650.3592,607.8561,691.0108,649.9814,663.9687,666.7661,650.9138,0.0998,10
"7746","male","6",2,0,1,0,1,0,1,0,0,0,1,0,0,519.7149,564.1143,522.8307,519.7149,498.6836,419.399,463.506,469.9216,478.743,385.7173,505.166,541.533,547.1279,542.4655,488.3812,0.0998,4
"7747","female","5",4,1,1,1,1,1,1,0,0,0,1,1,0,594.5708,532.2558,558.7397,578.2131,543.1609,591.9238,568.0945,590.3352,591.1295,594.3068,590.6751,569.2279,575.7553,586.0127,586.9452,0.0994,8
"7748","female","6",3,1,1,1,1,1,1,0,0,1,1,1,1,424.6066,426.1645,396.5649,371.6389,389.5544,495.2563,535.7661,472.2213,453.9522,458.718,487.4487,531.2756,457.6091,433.3644,429.6345,0.0994,10
"7749","female","5",7,1,1,1,1,0,1,0,1,0,1,1,1,456.7768,513.6392,480.9238,540.1231,507.4077,556.8153,607.6512,554.4324,579.056,563.1698,534.9123,573.1443,529.3174,580.6043,551.6971,0.0994,9
"7750","male","5",1,1,1,1,1,1,1,0,0,0,0,1,1,488.3237,514.8076,464.9556,482.8712,508.5761,523.5717,538.8086,513.9483,463.4258,548.432,541.533,553.6554,522.8833,500.5035,572.3051,0.1165,8
"7751","male","5",5,1,1,1,1,1,1,1,0,1,1,1,1,514.3402,483.1827,483.1827,469.1619,497.9826,524.4538,499.5935,519.6422,499.5935,522.8499,539.3883,494.6289,503.9537,483.439,497.4263,0.0998,11
"7752","male","5",1,1,1,1,1,1,1,0,1,1,1,1,1,531.3211,511.0687,574.9416,566.3733,530.5421,553.5644,539.1294,562.3858,535.9216,514.2691,543.398,524.7482,565.7777,583.495,505.166,0.0942,11
"7753","male","5",10,1,1,1,1,1,1,NA,NA,1,NA,1,1,522.5191,515.5086,501.4878,523.298,497.5931,554.9277,559.7394,567.7589,562.9472,562.1452,519.5263,539.1085,527.9187,540.041,508.3364,0.0942,9
"7754","male","5",6,1,1,1,1,0,1,0,0,1,1,1,1,497.671,538.9547,529.6074,508.5761,507.7972,476.2569,560.4612,550.8378,532.3931,498.7114,466.934,544.3305,507.9634,521.9508,456.6766,0.1061,9
"7755","male","5",10,1,1,1,1,1,1,1,0,1,1,1,1,598.3876,612.4085,605.398,591.3772,612.4085,548.5122,582.1939,566.155,569.3628,562.9472,598.2283,634.5953,596.3633,571.1861,608.4856,0.1061,11
"7756","male","6",3,1,1,1,1,1,1,0,0,1,1,1,1,626.5851,675.6582,660.0795,628.143,664.7531,577.9436,662.9497,628.4661,642.9011,635.6836,605.1287,685.3226,647.0906,678.7952,663.8754,0.0942,10
"7757","male","5",4,1,1,0,1,0,1,1,0,1,1,1,1,628.7662,627.9872,602.2823,662.2605,658.3658,615.8756,620.6872,558.9375,627.9047,643.9436,639.4442,644.1067,604.0097,657.1615,699.1235,0.0942,9
"7758","male","7",2,1,1,1,1,1,1,0,0,1,1,1,1,502.6562,527.5822,446.5727,508.8877,485.5196,496.3857,531.6713,458.6943,467.5157,507.613,522.2305,544.6102,468.1462,494.2559,518.5006,0.1061,10
"7759","male","5",6,1,0,1,1,1,1,1,1,1,1,1,1,606.0991,557.026,591.2993,609.2148,592.0782,577.6228,561.5839,583.2364,574.415,559.98,608.6721,564.8452,589.0899,579.765,576.9675,0.0942,11
"7760","male","5",2,1,1,1,1,1,1,1,1,1,1,1,1,457.4778,410.7415,441.1201,466.8251,452.0252,456.5291,408.4124,418.0357,474.9738,427.6591,493.0436,398.8624,411.9172,490.2462,478.1238,0.0942,12
"7761","male","7",0,1,1,0,1,1,1,0,0,1,1,1,0,394.0723,437.6928,464.9556,445.4822,411.2089,363.1827,432.1499,390.4488,391.2507,381.6274,421.2421,453.8791,461.3391,417.5121,426.837,0.0929,8
"7762","female","5",21,1,1,1,1,1,1,0,1,1,1,1,1,621.7557,631.8819,644.3449,633.4398,652.1343,691.2126,664.2061,618.9304,580.8035,632.4337,664.4349,656.0425,637.3928,568.3887,672.8273,0.0845,11
"7763","female","6",3,1,1,1,1,1,1,0,1,1,0,1,0,515.1971,540.902,512.8603,531.5548,499.6183,587.7934,610.8284,540.1348,606.8569,565.5527,543.3047,602.0515,499.4778,563.8195,483.6255,0.0845,9
"7764","male","6",4,1,1,1,1,1,1,0,1,1,1,1,1,429.6697,448.3642,419.5435,451.48,419.5435,448.9908,417.7149,470.6433,410.4974,470.6433,419.4703,397.0906,425.0653,398.9556,425.0653,0.0223,11
"7765","female","6",2,1,1,1,1,1,1,1,0,1,1,0,0,512.0813,522.9864,562.7123,487.1553,553.365,521.8657,538.5462,617.9772,526.6316,551.2552,519.9925,526.52,579.6718,515.3301,512.5326,0.0845,9
"7766","male","5",5,1,1,1,1,0,1,0,0,0,1,1,1,443.379,435.5897,462.0735,468.305,472.1997,443.4574,435.4379,419.399,476.3371,474.7332,423.853,484.4648,434.1104,460.2201,498.4521,0.0929,8
"7767","female","5",10,1,1,1,1,1,1,1,1,1,1,1,1,519.1697,510.6013,492.6858,505.1488,487.2332,523.8515,548.4751,517.497,539.7377,506.3766,532.2081,550.8579,563.9127,568.5752,548.0604,0.0223,12
"7768","female","5",2,1,1,1,1,1,1,0,0,0,1,1,1,471.4987,537.7084,495.6457,467.604,469.1619,492.6351,526.7904,471.1887,451.331,494.2237,494.6289,551.5106,505.8187,472.2492,485.304,0.0845,9
"7769","female","5",2,1,1,1,1,1,1,1,1,1,1,1,0,656.8858,635.8545,597.6866,621.0547,621.8336,597.484,637.1995,622.1076,610.9873,605.4271,633.5696,703.5062,649.4219,651.2868,625.1772,0.0845,11
"7770","female","5",12,1,1,1,1,1,1,1,1,1,1,1,0,539.9673,599.1665,596.0508,580.472,565.6722,603.7591,613.2908,600.5818,600.5818,616.468,626.1097,632.6371,616.7848,654.0843,597.2025,0.0845,11
"7771","female","6",0,1,1,1,1,0,1,0,0,1,0,1,1,319.528,338.2225,280.5811,284.4758,254.0972,286.035,278.0919,312.2472,284.4464,281.2692,280.1567,283.8866,302.5364,259.6419,274.5617,0.0845,8
"7772","female","5",8,1,1,1,1,0,1,1,1,1,1,1,1,583.5878,597.6087,546.9777,613.9663,576.5773,570.4775,565.7116,542.6766,584.7751,612.5759,576.7811,617.8105,580.511,572.1186,630.8653,0.075,11
"7773","male","4",18,1,1,1,1,1,1,1,1,1,1,1,1,567.9311,602.2044,595.9729,642.7091,628.6883,587.2461,588.85,633.7589,679.4698,568.8014,645.9717,625.4569,684.2037,706.5834,649.7016,0.0842,12
"7774","female","5",14,1,1,1,1,1,1,0,1,1,1,1,0,682.0455,609.6043,602.5939,593.2466,618.1726,642.6803,621.2339,641.0916,623.6168,659.3608,673.107,622.7527,646.0649,623.6852,652.5923,0.0723,10
"7775","male","5",6,1,1,1,1,1,1,0,0,1,1,1,1,609.2927,553.2092,533.7358,566.4512,621.7557,623.0129,604.5681,574.8962,609.3798,598.1526,654.0843,618.6498,589.7426,620.5147,581.3502,0.0842,10
"7776","male","5",2,1,1,1,1,1,1,1,0,1,1,1,1,533.8916,563.4912,556.4808,561.1544,537.7863,595.6665,553.1635,603.686,578.8257,552.3615,588.9966,612.3088,584.3342,587.1317,606.7139,0.0842,11
"7777","male","6",4,0,1,0,1,1,1,1,1,1,1,1,1,571.9037,612.4085,547.7567,554.7671,557.1039,523.6519,561.3433,513.2266,549.3141,510.0188,577.9,621.727,551.7904,636.6468,590.0224,0.0757,10
"7778","female","5",5,1,1,1,1,1,1,1,0,1,0,1,1,469.2398,484.8185,493.3868,498.0604,505.8498,490.0933,471.8242,527.4259,505.1852,507.5681,478.9631,543.3047,547.9672,519.0601,537.7098,0.075,10
"7779","male","6",7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.5775,387.4513,406.1458,434.1876,389.0092,389.4865,418.3565,403.1195,458.4537,399.1098,436.3484,455.9306,458.7281,457.7956,465.2555,0.0757,1
"7780","female","6",8,1,1,1,1,1,1,1,1,1,1,1,1,567.2301,522.0517,606.177,550.0935,518.157,576.832,509.3156,541.088,560.1514,508.5213,564.6587,510.5744,574.9161,554.4013,501.2495,0.075,12
"7781","female","5",2,1,1,1,1,1,1,1,1,1,1,1,1,574.7858,578.6805,592.7014,570.1122,602.8275,585.4899,603.7591,608.5249,636.3258,568.8094,580.6975,599.3473,629.1869,610.5371,562.0477,0.0723,12
"7782","male","6",4,1,1,1,1,1,1,0,0,0,1,1,1,498.372,481.2354,482.7933,495.2563,503.8246,503.6033,497.9896,447.4671,480.3468,519.6422,496.2141,488.7542,455.1846,521.3913,540.9735,0.0757,9
"7783","male","7",2,1,1,1,1,1,1,0,0,1,0,1,1,560.4533,608.7475,590.053,579.9268,577.59,571.2072,629.7492,612.9084,602.4831,590.4539,603.0772,645.0392,659.0265,648.7691,637.5793,0.0757,9
"7784","male","4",1,1,1,1,1,0,1,0,0,1,1,1,1,572.449,616.8484,610.6169,613.7327,616.0695,565.2728,607.7759,596.5487,642.2596,616.5973,605.8747,664.6214,647.8366,663.6889,638.5117,0.0891,9
"7785","female","5",2,1,1,1,1,1,1,0,1,1,0,1,1,492.3742,478.3533,488.4795,525.0896,522.7528,602.4882,553.2409,569.9215,581.0418,590.5735,606.8072,525.6807,545.263,576.9675,614.2671,0.0989,10
"7786","male","5",0,1,0,1,1,0,1,0,1,0,0,1,0,359.7211,399.447,389.3208,395.5523,369.0684,402.5582,397.7465,391.3309,412.9835,422.6068,395.5054,418.8176,428.1425,421.6151,446.7922,0.0891,6
"7787","male","4",0,1,1,0,1,0,1,0,0,1,0,1,0,403.6532,448.8316,426.2424,472.9787,476.8733,405.6858,422.5266,384.0332,444.1791,435.3577,471.3167,497.4263,484.3715,530.9959,513.2786,0.0934,6
"7788","female","5",1,0,0,0,1,1,1,0,0,0,0,0,1,440.0296,407.3142,422.893,426.7877,384.725,450.4572,444.1027,459.9889,432.1881,407.5645,449.2167,473.4614,446.4192,428.702,424.972,0.1204,4
"7789","male","5",0,1,1,1,1,1,1,0,1,1,1,1,1,294.9135,345.5445,344.7655,298.0293,345.5445,295.0173,295.8193,329.501,266.9493,295.8193,304.7743,316.8967,350.4662,281.4621,316.8967,0.0891,11
"7790","male","5",0,0,1,1,1,0,1,1,0,0,1,1,1,405.2111,440.2633,425.4635,369.38,447.2737,430.6262,408.1718,396.1426,356.8473,425.0126,440.8243,455.7441,457.6091,393.2674,468.799,0.0891,8
"7791","male","5",1,1,1,1,1,1,1,0,0,1,1,1,0,591.5329,628.143,656.1848,606.3328,623.4694,573.9338,610.8233,611.6253,572.3299,621.2486,634.9683,640.5632,656.4155,645.2257,685.3226,0.0891,9
"7792","female","6",0,1,1,1,1,1,1,1,0,1,1,0,1,438.1601,430.3708,457.6336,488.7911,452.181,571.5101,578.6589,580.2475,596.928,571.5101,485.5837,513.5584,511.6934,522.8833,489.3137,0.0989,10
"7793","female","5",5,1,1,1,1,0,1,0,0,1,1,1,1,742.5689,745.6847,698.9484,740.2321,710.6325,735.9323,785.1795,731.1664,779.6193,727.1949,794.2372,805.4271,747.6128,790.5073,737.3555,0.0989,9
"7794","female","5",0,1,1,1,1,0,1,0,0,0,1,1,0,497.2036,488.6353,474.6144,459.0357,513.5613,513.2871,487.8692,532.3506,508.5213,558.5628,517.5681,519.433,550.2051,516.6356,546.4752,0.0989,7
"7795","female","5",10,1,1,1,1,1,1,1,1,1,1,1,0,453.4273,401.2385,465.8903,416.8173,447.9748,538.9434,484.136,557.2125,469.8384,524.6458,525.6807,438.9593,497.7061,470.6639,491.1787,0.0177,11
"7796","female","5",3,1,1,1,1,1,1,0,0,1,0,1,1,460.2041,468.7724,492.1405,471.1092,499.151,485.4863,501.3725,519.6416,518.053,500.5782,490.6192,494.3491,499.0116,501.809,497.1466,0.0712,9
"7797","male","5",1,1,1,1,1,1,1,0,0,0,1,1,1,471.4208,432.4739,442.6001,480.768,479.9891,477.1391,470.7235,460.2982,485.9605,500.3955,534.0731,466.934,504.2335,518.2208,512.6259,0.0849,9
"7798","female","6",1,1,1,1,1,0,0,1,0,1,1,1,1,310.9597,355.3591,333.5488,365.4853,324.9805,405.1815,404.3872,440.1312,426.6279,421.0677,323.0511,377.1354,351.0257,368.743,355.6882,0.0177,9
"7799","male","4",5,1,1,1,1,1,1,0,1,1,1,1,1,420.8677,421.6467,417.752,397.4996,436.4465,469.9216,475.5352,489.1682,457.8924,448.269,439.6121,436.8146,426.5573,408.84,412.5699,0.0712,11
"7800","male","5",1,1,1,0,1,1,1,0,0,0,0,1,0,448.9874,444.3138,442.7559,441.198,442.7559,465.6712,483.314,490.5315,474.4926,490.5315,453.1332,468.9855,482.9728,471.7829,482.9728,0.0712,6
"7801","female","5",5,1,1,0,1,1,1,0,0,0,1,1,1,559.5965,536.2284,498.8394,517.5339,460.6714,648.9553,635.452,614.0057,573.4958,602.091,646.8109,616.9713,605.7814,577.8068,547.9672,0.0177,8
"7802","female","5",3,1,1,1,1,0,0,0,0,1,0,1,1,417.6741,377.1693,391.9692,402.0953,360.0327,411.6154,347.2763,414.7927,395.7292,386.1975,443.4353,343.6591,431.3129,420.1231,394.0134,0.0177,7
"7803","male","6",2,1,1,NA,1,0,1,1,0,0,1,1,1,503.8246,527.9716,516.2876,525.6348,541.2136,516.4344,507.613,476.3371,485.9605,570.1647,540.041,515.7963,468.2395,495.2816,548.4334,0.0712,8
"7804","male","6",0,1,1,1,1,0,1,0,0,1,0,1,0,494.7889,538.4094,518.157,494.7889,485.4417,568.4806,570.0845,570.8864,549.2339,562.867,573.8903,588.8101,616.7848,556.1731,568.2954,0.0712,7
"7805","male","5",2,1,1,1,1,1,1,0,0,1,0,1,1,645.9807,621.0547,613.2653,642.8649,561.8554,660.7845,595.025,602.2425,677.6253,576.5803,688.5863,627.9746,662.4767,709.1011,600,0.0849,9
"7806","female","5",0,1,1,0,1,1,1,0,0,1,1,1,1,297.0167,311.0375,385.0366,343.7529,364.0053,341.7162,355.2194,378.2544,353.6308,394.1406,352.8907,362.2156,436.8146,353.8232,421.8948,0.0183,9
"7807","female","6",2,1,1,1,1,1,1,0,1,1,1,1,0,412.2994,383.4787,424.7624,452.8042,379.584,442.5935,429.0903,452.9196,487.8692,419.5585,411.2645,416.8594,449.4965,492.3909,394.4797,0.0712,10
"7808","male","7",12,1,1,0,1,0,1,0,0,1,0,1,0,473.7576,475.3155,455.0631,445.7158,466.7472,466.7138,499.5935,476.3371,479.5449,499.5935,523.8157,544.3305,542.4655,520.0858,535.9381,0.0169,6
"7809","male","5",4,1,1,1,1,1,1,1,1,1,1,1,0,596.9076,608.5917,628.8441,642.086,613.2653,622.5317,597.6714,636.1648,674.6581,643.3823,612.4021,584.4275,628.2544,664.6214,625.4569,0.0712,11
"7810","female","5",2,1,1,1,1,1,1,0,0,1,1,1,0,314.1533,300.1324,269.7539,352.3212,332.8478,404.4667,361.5739,348.8649,452.9196,445.7708,315.5912,280.1567,278.2917,346.3633,356.6207,0.0183,9
"7811","female","5",2,1,1,1,1,1,1,0,0,1,0,1,1,539.9673,543.083,523.6096,522.8307,514.2623,561.7401,585.5694,583.9807,570.4775,585.5694,511.6934,627.3219,576.9675,563.9127,556.4528,0.0956,9
"7812","male","4",10,1,1,1,1,1,1,1,1,1,1,1,1,400.6154,423.9835,448.9095,404.51,419.3099,401.9968,406.0065,397.9871,389.9676,391.5715,392.3349,425.9045,394.1999,368.0903,396.9974,0.1043,12
"7813","female","5",20,1,1,1,1,0,1,1,0,1,0,1,0,615.68,686.5633,585.3014,651.5111,630.4798,644.11,690.9743,620.2807,676.6767,643.3157,626.5759,675.9978,625.6434,654.5505,633.1033,0.0956,8
"7814","female","4",20,1,1,1,1,1,1,0,0,0,1,1,1,580.0047,564.4259,572.9942,559.7523,580.0047,578.3411,557.6891,575.1639,591.0501,568.0151,596.643,591.0481,530.4364,586.3857,565.8709,0.0956,9
"7815","female","4",3,1,1,1,1,0,1,0,0,0,0,1,1,581.3289,540.0452,588.3393,540.8241,567.308,591.9238,537.1164,631.6394,556.9742,563.3287,609.8844,581.9097,627.6016,607.0869,587.5047,0.0956,7
"7816","male","5",5,0,1,1,1,1,1,1,1,0,0,1,0,668.4141,649.7196,648.1617,675.4245,629.4672,617.72,592.8597,620.9278,662.629,610.5025,671.1488,654.364,672.0813,687.0011,648.7691,0.1043,8
"7817","female","6",14,0,0,1,1,1,1,1,1,1,1,1,0,536.3063,547.9903,562.0112,530.8537,534.7484,578.6589,588.1906,604.0768,584.219,569.1271,533.1406,570.4401,565.7777,557.3853,518.2208,0.0956,9
"7818","female","5",1,1,1,0,1,0,1,0,0,0,0,1,1,511.0687,426.1645,426.1645,448.7537,448.7537,595.3394,534.9718,492.8734,509.5539,552.4466,581.63,484.6512,450.1492,463.204,521.0183,0.0956,6
"7819","male","5",3,1,1,1,1,1,1,1,1,1,1,1,1,565.7501,555.6239,524.4664,582.8867,546.2767,613.4697,562.9472,528.4636,594.223,550.1161,611.1899,611.1899,564.5655,619.5822,574.8228,0.1043,12
"7820","male","5",1,1,1,1,1,0,1,0,0,0,1,1,1,374.8325,328.8752,363.9274,341.3382,317.9701,367.2726,354.4415,372.8862,376.094,358.4512,369.0228,370.8877,375.5502,332.6557,352.238,0.1043,8
"7821","female","5",5,1,1,1,1,1,1,1,0,0,1,1,0,563.8028,575.4868,585.613,539.6557,553.6766,597.484,606.2214,611.7816,599.8669,551.414,549.3659,594.1253,606.2477,576.4081,555.8933,0.0956,9
"7822","female","6",5,1,1,1,1,1,1,1,1,1,1,1,1,599.1665,618.64,652.1343,640.4502,599.1665,658.6459,667.3833,701.5386,705.5102,658.6459,642.0552,668.1649,687.7471,679.3547,642.0552,0.0956,12
"7823","female","5",8,1,1,1,1,1,1,1,1,1,1,1,1,637.4903,674.1003,672.5425,646.0586,662.4163,643.3951,682.3163,743.4782,660.87,675.1675,671.0556,690.6378,732.5998,641.216,669.1906,0.1111,12
"7824","female","5",3,1,1,1,1,1,1,0,0,1,1,1,1,531.4769,564.9712,577.4342,544.7188,537.7084,499.7839,510.1099,558.5628,521.2302,525.2018,522.6035,564.5655,576.6878,552.4431,558.9705,0.1111,10
"7825","female","6",8,1,1,1,1,1,1,0,0,0,0,1,1,520.1823,479.6775,499.9299,527.9716,477.3407,541.088,518.8473,526.7904,528.379,493.4294,568.0157,499.9441,534.4461,541.906,519.5263,0.1111,8
"7826","female","6",5,1,1,1,1,1,1,0,0,0,1,1,1,518.936,511.9255,515.8202,540.7462,501.7993,502.9611,537.9108,545.8539,583.9807,522.0246,508.7094,551.6039,556.2663,578.646,534.8191,0.1058,9
"7827","female","5",10,1,1,1,1,1,1,0,0,1,1,1,1,411.4426,459.7367,465.1893,406.769,471.4208,452.0458,512.4134,471.9036,425.8336,467.932,489.9664,517.9411,480.6416,453.5994,514.2111,0.1111,10
"7828","female","6",8,1,1,1,1,1,1,1,1,1,1,1,1,601.6591,547.9124,614.9011,567.3859,548.6914,619.5658,590.1764,647.3667,613.2114,593.3536,675.718,620.7012,696.2327,626.2962,606.7139,0.1111,12
"7829","female","6",4,1,1,1,1,1,1,0,0,1,0,1,1,452.96,443.6127,505.9277,489.57,452.181,454.7465,441.2432,474.6042,458.718,480.9587,455.7441,441.7568,498.6386,500.5035,466.0015,0.1058,9
"7830","female","7",6,1,1,1,1,1,1,0,0,1,1,1,1,614.8232,609.3706,598.4655,603.1391,606.2549,603.2825,552.4466,589.7792,606.4597,621.5516,627.3219,627.3219,586.2924,618.9295,654.364,0.1111,10
