"","group","I01","I02","I03","I04","I05","I06","I07","I08","I09","I10","I11"
"3023",4,3,3,4,3,4,3,4,4,3,3,4
"3024",4,3,3,3,2,4,2,2,3,3,2,3
"3025",4,3,1,2,2,2,2,1,3,2,1,1
"3026",4,2,2,1,2,2,1,2,2,2,2,1
"3027",4,2,2,3,2,2,2,3,3,3,3,3
"3028",4,1,2,2,1,2,1,1,3,3,2,1
"3029",4,2,3,2,2,3,3,1,3,3,1,2
"3030",4,3,2,3,3,3,2,2,4,2,2,3
"3031",4,2,2,3,2,3,3,2,3,3,1,3
"3032",4,2,1,2,2,2,2,3,3,3,2,3
"3033",4,2,3,3,1,4,3,2,4,4,3,3
"3034",4,1,2,4,3,2,2,3,4,3,3,3
"3035",4,2,4,3,3,2,4,2,3,4,4,3
"3036",4,2,2,2,2,2,2,3,2,2,1,1
"3037",4,1,1,2,2,2,2,1,3,3,1,1
"3038",4,2,3,2,2,2,3,2,2,3,2,2
"3039",4,3,2,2,1,3,2,2,3,3,2,2
"3040",4,3,2,3,3,3,4,2,3,3,3,3
"3041",4,3,2,3,2,3,3,2,3,3,3,2
"3042",4,1,1,2,2,2,2,2,2,3,2,1
"3043",4,3,3,3,4,3,2,3,2,2,3,3
"3044",4,3,2,3,3,3,4,3,3,3,3,3
"3045",4,2,2,2,2,3,1,3,3,2,2,3
"3046",4,3,3,3,3,4,3,3,2,4,3,3
"3047",4,2,3,3,2,4,1,2,3,3,2,2
"3048",4,1,2,2,1,2,2,1,2,1,1,1
"3049",4,2,3,2,3,3,2,3,3,3,4,3
"3050",4,1,3,3,2,3,2,3,4,3,3,3
"3051",4,2,2,2,1,3,1,2,2,1,2,2
"3052",4,1,1,3,2,2,2,2,3,3,2,2
"3053",4,3,2,3,3,1,2,2,3,3,2,2
"3054",4,3,2,3,3,3,3,4,4,4,4,3
"3055",4,3,3,3,3,3,3,3,3,4,3,3
"3056",4,2,3,2,3,3,2,2,3,3,1,1
"3057",4,2,2,2,2,1,2,2,4,4,2,1
"3058",4,2,2,2,1,3,2,2,3,2,3,2
"3059",4,1,2,2,2,1,1,2,3,3,1,2
"3060",4,4,3,2,4,2,3,4,4,4,3,3
"3061",4,2,3,3,4,3,2,3,3,4,3,2
"3062",4,1,2,3,1,2,2,1,4,2,1,2
"3063",4,1,3,2,3,3,3,3,3,2,2,3
"3064",4,2,3,3,3,3,3,2,3,3,2,2
"3065",4,2,2,4,2,2,1,3,3,4,3,1
"3066",4,2,2,2,2,2,2,2,2,3,1,1
"3067",4,2,2,3,4,3,3,4,3,4,3,3
"3068",4,2,2,3,2,2,2,3,3,4,2,2
"3069",4,3,3,4,3,4,3,2,4,4,3,4
"3070",4,2,2,2,3,3,2,2,4,2,2,3
"3071",4,2,2,2,2,2,2,1,3,3,3,2
"3072",4,2,2,1,1,2,2,2,3,2,2,2
"3073",4,2,2,3,2,3,3,4,2,3,2,3
"3074",4,1,2,2,2,3,3,2,4,3,1,2
"3075",4,2,3,4,3,3,2,2,2,4,2,3
"3076",4,4,3,3,2,3,2,3,4,4,3,2
"3077",4,2,3,2,2,2,2,1,2,2,2,2
"3078",4,2,2,1,2,3,2,2,3,3,2,2
"3079",4,3,2,3,2,2,2,3,3,3,2,2
"3080",4,3,2,3,2,3,2,2,3,3,3,1
"3081",4,3,2,2,3,3,3,3,4,4,3,3
"3082",4,3,3,2,4,3,3,4,3,3,3,3
"3083",4,3,2,1,2,1,2,1,3,2,2,1
"3084",4,1,3,3,2,2,2,2,3,3,3,3
"3085",4,3,4,3,3,3,2,4,4,4,3,3
"3086",4,1,1,2,2,3,1,1,4,2,2,1
"3087",4,1,2,3,4,3,4,3,4,3,2,3
"3088",4,2,2,3,3,4,2,3,4,3,3,3
"3089",4,3,4,3,2,2,3,3,4,3,3,3
"3090",4,4,3,3,4,2,3,3,4,2,4,3
"3091",4,2,2,3,2,1,2,2,4,3,2,2
"3092",4,1,3,3,2,3,2,3,3,2,2,2
"3093",4,2,3,2,2,2,2,2,4,3,2,3
"3094",4,3,4,2,3,3,2,3,4,4,2,3
"3095",4,3,3,3,2,2,3,2,3,3,4,2
"3096",4,4,4,4,2,3,4,3,3,4,4,3
"3097",4,1,2,2,1,3,1,2,2,3,2,2
"3098",4,1,2,2,1,2,3,2,4,3,2,2
"3099",4,3,3,4,2,3,2,2,4,4,3,3
"3100",4,3,3,3,2,3,4,2,2,2,2,3
"3101",4,2,3,2,2,3,3,2,3,2,3,2
"3102",4,2,2,2,2,2,3,1,2,3,1,2
"3103",4,3,4,3,3,4,2,3,3,3,3,3
"3104",4,1,2,3,2,2,2,1,3,3,2,2
"3105",4,3,2,3,3,2,3,3,2,4,3,3
"3106",4,3,3,4,3,3,3,3,3,3,3,2
"3107",4,2,2,3,1,2,2,1,3,2,2,1
"3108",4,3,3,4,3,4,2,3,4,3,3,3
"3109",4,3,3,3,3,3,3,3,4,4,3,4
"3110",4,2,3,3,3,2,2,2,4,3,2,3
"3111",4,3,2,3,3,3,2,4,4,4,2,3
"3112",4,1,2,3,3,2,2,1,3,3,2,3
"3113",4,3,3,1,3,4,2,3,4,3,1,2
"3114",4,2,2,2,3,2,3,2,4,3,3,2
"3115",4,2,2,2,1,3,2,1,4,3,1,2
"3116",4,2,2,3,2,2,2,2,2,4,1,2
"3117",4,2,3,2,3,3,3,2,3,3,3,2
"3118",4,2,2,2,3,2,2,2,4,2,3,2
"3119",4,2,3,3,3,3,3,3,4,3,3,2
"3120",4,2,2,3,3,2,2,2,3,2,2,2
"3121",4,3,3,3,3,3,2,4,4,3,3,3
"3122",4,2,4,2,3,2,3,1,3,4,1,2
"3123",4,1,2,2,2,2,2,2,3,4,3,2
"3124",4,1,1,2,1,2,1,1,2,2,1,1
"3125",4,3,3,3,3,3,4,3,4,3,3,4
"3126",4,2,1,3,1,2,2,3,3,4,3,3
"3127",4,2,2,4,3,4,3,2,3,4,3,3
"3128",4,3,4,3,3,4,2,4,2,4,2,3
"3129",4,2,2,1,2,1,1,1,2,1,2,1
"3130",4,1,1,2,1,2,2,2,3,3,2,2
"3131",4,4,2,2,2,3,3,2,4,3,3,3
"3132",4,4,3,2,2,3,2,3,2,2,3,2
"3133",4,1,1,2,1,1,1,1,3,2,1,1
"3134",4,3,4,4,3,3,4,3,4,3,2,3
"3135",4,2,3,1,2,2,2,1,3,3,1,1
"3136",4,2,3,2,3,2,4,3,3,3,2,3
"3137",4,3,3,3,4,3,4,4,4,4,2,4
"3138",4,1,2,1,3,2,3,2,3,3,2,3
"3139",4,2,2,3,2,2,2,1,3,3,3,2
"3140",4,3,1,2,2,1,3,2,2,2,2,2
"3141",4,3,3,3,2,4,3,4,4,4,3,2
"3142",4,3,2,3,3,3,3,2,3,3,2,2
"3143",4,3,2,3,3,2,3,2,3,3,2,2
"3144",4,1,2,2,2,1,3,2,3,4,2,1
"3145",4,2,1,1,2,3,2,1,2,2,1,1
"3146",4,1,2,3,3,2,1,2,2,4,2,2
"3147",4,3,3,3,3,3,3,3,3,4,3,2
"3148",4,2,3,3,2,3,1,2,2,3,2,2
"3149",4,3,2,3,2,2,3,2,3,3,3,3
"3150",4,3,3,2,2,3,3,3,3,4,3,2
"3151",4,2,3,3,2,3,3,3,3,1,3,3
"3152",4,3,3,3,3,3,3,2,3,3,3,3
"3153",4,3,2,2,2,3,2,2,4,3,3,3
"3154",4,2,2,2,2,2,2,2,3,3,4,2
"3155",4,2,2,3,2,3,3,3,3,3,2,2
"3156",4,3,2,2,2,2,1,2,3,4,3,2
"3157",4,2,2,2,2,2,3,3,3,4,1,1
"3158",4,1,2,2,2,3,2,3,2,3,2,2
"3159",4,2,2,3,2,3,2,3,4,3,4,2
"3160",4,1,2,2,2,3,3,3,3,3,3,3
"3161",4,2,2,2,2,3,2,3,3,2,2,1
"3162",4,2,2,1,3,3,3,2,3,3,2,3
"3163",4,4,3,3,2,4,3,3,3,3,3,3
"3164",4,3,2,2,3,3,1,2,2,3,2,2
"3165",4,2,2,2,3,3,3,2,2,2,2,3
"3166",4,3,3,4,3,3,2,3,3,4,3,4
"3167",4,2,3,3,3,2,2,3,3,3,3,2
"3168",4,3,3,3,3,4,3,4,4,4,3,4
"3169",4,3,2,2,2,3,3,1,2,3,2,1
"3170",4,2,2,3,2,3,2,3,3,2,2,3
"3171",4,3,4,3,3,3,3,3,4,3,4,4
"3172",4,2,2,3,3,2,2,1,2,2,2,1
"3173",4,2,2,2,3,3,3,2,4,3,2,3
"3174",4,2,2,4,3,3,3,3,4,4,2,3
"3175",4,4,3,3,3,4,3,4,4,3,3,3
"3176",4,3,3,3,3,4,3,3,4,3,4,4
"3177",4,1,3,1,2,1,1,2,3,2,1,2
"3178",4,2,1,3,1,3,2,3,3,3,2,2
"3179",4,1,2,2,3,2,1,2,4,2,3,2
"3180",4,2,3,3,3,3,2,2,3,2,2,3
"3181",4,2,2,3,2,3,3,3,4,3,3,3
"3182",4,3,3,4,3,3,2,3,3,2,2,4
"3183",4,3,3,3,1,3,3,3,3,4,2,2
"3184",4,2,2,4,3,3,3,3,3,4,3,3
"3185",4,3,2,3,4,2,3,4,4,4,3,3
"3186",4,2,2,4,3,3,3,2,3,2,2,4
"3187",4,3,3,2,2,3,3,2,3,2,3,2
"3188",4,1,2,2,2,3,2,1,3,4,2,1
"3189",4,2,2,3,1,3,1,2,2,4,2,2
"3190",4,2,2,2,2,2,1,2,3,4,2,1
"3191",4,2,2,3,2,2,1,2,3,2,2,2
"3192",4,1,2,2,1,2,1,2,3,3,2,1
"3193",4,3,2,4,2,4,4,3,4,4,3,3
"3194",4,3,2,4,3,3,3,2,4,2,3,3
"3195",4,2,2,3,2,2,1,1,3,4,2,2
"3196",4,2,2,3,1,3,2,3,4,2,2,2
"3197",4,1,2,3,3,1,3,1,3,3,3,2
"3198",4,3,2,3,2,3,3,3,3,3,3,3
"3199",4,3,2,2,2,2,1,2,3,2,3,2
"3200",4,3,2,3,3,3,3,3,3,3,2,3
"3201",4,2,2,2,2,3,2,3,4,2,3,3
"3202",4,2,2,3,2,4,2,2,2,3,3,2
"3203",4,2,1,2,2,2,3,2,3,3,1,2
"3204",4,2,2,3,3,2,3,2,3,3,2,3
"3205",4,3,1,3,3,3,2,4,4,2,3,3
"3206",4,3,3,2,1,2,2,2,3,1,2,2
"3207",4,3,3,3,3,2,4,3,3,4,4,3
"3208",4,2,2,2,2,3,1,2,3,3,2,2
"3209",4,2,2,3,2,2,2,3,3,3,3,2
"3210",4,2,2,3,2,2,2,2,3,3,2,2
"3211",4,3,2,3,3,3,3,3,4,4,3,3
"3212",4,3,3,3,3,3,2,3,3,2,3,3
"3213",4,2,2,2,2,3,3,2,3,3,3,2
"3214",4,3,3,3,3,4,4,3,4,4,3,3
"3215",4,3,3,1,3,3,2,2,3,3,1,2
"3216",4,3,2,3,4,3,2,2,2,3,2,2
"3217",4,2,3,3,3,3,3,3,3,3,3,3
"3218",4,1,1,2,2,3,2,2,3,3,1,2
"3219",4,2,3,3,3,3,4,4,4,4,4,4
"3220",4,2,3,2,1,2,1,2,3,2,2,2
"3221",4,3,3,3,3,2,3,2,4,2,2,2
"3222",4,2,2,3,4,2,2,2,2,3,2,2
"3223",4,2,2,3,2,2,2,1,3,4,2,1
"3224",4,2,2,2,1,3,1,1,3,1,2,2
"3225",4,2,3,3,3,3,2,3,4,2,3,3
"3226",4,2,3,3,2,2,2,1,3,2,2,2
"3227",4,3,2,3,2,3,2,3,3,3,2,2
"3228",4,2,3,4,2,4,1,3,3,4,4,4
"3229",4,3,4,3,2,3,2,2,1,3,4,3
"3230",4,2,2,3,3,2,2,2,3,3,1,3
"3231",4,1,2,2,3,3,2,3,3,3,3,3
"3232",4,2,2,2,2,2,2,2,3,3,3,2
"3233",4,2,4,2,2,3,2,2,3,3,3,2
"3234",4,4,3,3,3,3,3,4,3,3,1,3
"3235",4,2,2,1,3,2,2,2,3,3,1,2
"3236",4,3,3,3,2,3,3,3,3,3,3,3
"3237",4,3,3,2,2,2,3,2,3,3,3,3
"3238",4,3,3,4,3,3,3,4,4,4,3,3
"3239",4,2,3,3,3,2,2,3,2,2,3,1
"3240",4,2,3,3,2,3,2,2,3,3,2,3
"3241",4,2,3,1,3,2,3,2,3,3,2,3
"3242",4,3,2,3,2,3,2,3,2,3,2,3
"3243",4,2,1,1,2,1,2,1,3,3,2,1
"3244",4,3,2,2,3,2,2,3,3,4,3,2
"3245",4,2,2,3,2,3,2,2,3,3,2,1
"3246",4,2,1,2,2,2,3,2,3,3,4,3
"3247",4,3,3,2,2,2,2,3,3,3,3,2
"3248",4,2,2,2,3,2,2,2,2,3,1,2
"3249",4,4,2,3,2,3,2,3,3,2,2,3
"3250",4,1,2,3,3,3,3,1,3,3,3,2
"3251",4,2,3,3,3,2,2,2,3,2,3,2
"3252",4,3,4,4,3,4,3,4,3,4,3,3
"3253",4,4,4,3,4,4,3,4,3,4,3,4
"3254",4,3,2,3,3,3,3,3,3,1,2,3
"3255",4,1,2,4,2,4,2,3,3,4,3,3
"3256",4,2,2,2,2,2,2,1,2,3,1,2
"3257",4,3,2,4,3,3,3,3,3,3,3,3
"3258",4,1,3,2,2,2,3,3,4,3,3,3
"3259",4,2,3,3,3,3,1,2,3,2,2,2
"3260",4,2,3,2,4,2,3,3,4,3,3,2
"3261",4,2,2,2,2,2,1,3,4,4,2,3
"3262",4,3,2,3,2,3,4,3,3,4,3,3
"3263",4,2,3,2,2,3,2,1,4,1,3,2
"3264",4,2,2,2,3,3,3,4,3,3,3,3
"3265",4,3,4,3,4,4,3,4,4,4,3,3
"3266",4,3,2,3,2,3,3,3,3,4,3,3
"3267",4,4,2,3,3,3,3,3,2,4,2,3
"3268",4,1,2,2,1,2,3,2,3,3,1,2
"3269",4,2,3,3,2,2,3,3,3,3,3,2
"3270",4,2,2,3,1,2,2,1,3,2,3,1
"3271",4,3,2,2,2,2,1,2,2,3,3,2
"3272",4,1,2,2,2,2,1,3,3,3,1,2
"3273",4,2,2,3,1,2,1,1,3,2,1,1
"3274",4,3,3,4,4,4,3,3,4,3,1,4
"3275",4,3,3,3,3,3,4,3,4,4,4,3
"3276",4,2,2,2,1,2,2,2,4,3,3,2
"3277",4,3,3,3,2,3,3,3,3,3,3,3
"3278",4,3,3,3,2,2,3,1,3,4,2,3
"3279",4,4,3,3,3,3,3,4,4,4,3,4
"3280",4,2,3,2,2,3,2,2,2,3,2,2
"3281",4,2,3,3,4,2,2,3,4,3,2,2
"3282",4,2,4,3,3,3,3,3,3,3,3,3
"3283",4,3,3,2,3,3,4,3,4,4,3,4
"3284",4,3,4,3,4,2,2,3,3,4,3,4
"3285",4,2,1,2,2,2,1,1,3,4,1,3
"3286",4,2,2,2,2,3,2,3,4,3,3,3
"3287",4,4,3,3,3,3,4,4,3,4,3,4
"3288",4,2,2,2,1,3,2,2,2,4,3,2
"3289",4,1,2,3,2,3,3,1,3,3,1,2
"3290",4,4,2,3,1,3,3,3,3,3,2,3
"3291",4,2,2,3,2,3,3,3,3,4,2,2
"3292",4,2,2,2,2,2,2,1,3,2,2,1
"3293",4,3,3,4,2,3,4,3,4,4,2,3
"3294",4,4,2,3,2,3,1,2,3,3,3,2
"3295",4,3,2,3,2,3,2,2,3,2,3,3
"3296",4,1,2,1,2,2,3,1,1,3,3,1
"3297",4,3,3,3,2,2,2,3,4,2,3,2
"3298",4,2,3,3,3,2,2,2,3,2,2,3
"3299",4,2,2,3,3,3,2,2,3,3,3,3
"3300",4,2,2,2,2,3,2,2,2,4,2,2
"3301",4,2,3,4,3,4,2,3,3,4,1,4
"3302",4,2,3,3,2,2,2,3,2,3,3,2
"3303",4,2,2,2,3,1,1,2,4,4,2,2
"3304",4,3,3,2,2,2,2,2,4,2,3,2
"3305",4,2,2,3,2,3,2,2,3,2,2,3
"3306",4,2,2,2,2,3,3,3,4,3,2,2
"3307",4,3,3,2,2,3,1,2,3,3,2,2
"3308",4,2,4,3,3,4,3,3,4,3,3,3
"3309",4,3,3,3,2,3,3,3,3,3,2,2
"3310",4,3,2,3,3,3,3,3,3,4,3,2
"3311",4,1,1,2,3,3,3,2,2,4,2,2
"3312",4,3,3,3,3,2,3,2,4,4,2,2
"3313",4,2,2,3,2,3,3,3,4,3,3,2
"3314",4,2,3,3,3,3,2,3,3,4,2,2
"3315",4,3,2,2,2,3,2,3,3,3,2,3
"3316",4,3,3,2,2,3,4,4,4,4,3,3
"3317",4,1,1,2,3,1,1,1,3,1,1,2
"3318",4,2,3,1,3,3,4,3,3,3,1,3
"3319",4,2,1,2,2,1,2,1,2,3,2,2
"3320",4,2,2,3,2,3,3,2,3,3,2,2
"3321",4,3,2,3,3,4,4,4,4,4,3,3
"3322",4,2,2,3,3,2,3,3,3,2,1,1
"3323",4,1,1,2,2,2,1,2,3,3,1,2
"3324",4,1,3,3,2,4,3,4,4,3,3,3
"3325",4,1,2,3,2,2,2,1,3,1,1,2
"3326",4,4,3,3,4,3,3,4,3,4,4,4
"3327",4,4,3,3,3,4,3,4,3,3,3,3
"3328",4,3,3,3,2,3,2,3,4,2,3,3
"3329",4,3,3,3,2,3,3,3,2,4,2,3
"3330",4,2,2,3,2,2,2,2,2,4,1,2
"3331",4,2,2,2,2,2,2,1,3,4,2,2
"3332",4,2,3,3,1,3,3,3,3,3,2,2
"3333",4,3,2,4,3,3,3,3,4,3,3,4
"3334",4,2,4,3,1,4,3,2,4,3,2,3
"3335",4,3,4,3,4,4,3,3,4,4,3,3
"3336",4,4,3,3,2,3,3,3,4,3,3,3
"3337",4,2,2,4,3,2,3,3,3,4,2,3
"3338",4,2,2,3,2,3,2,2,2,3,2,2
"3339",4,2,3,2,2,2,2,3,2,3,2,1
"3340",4,2,2,2,2,2,1,2,3,4,3,2
"3341",4,2,3,2,3,2,2,2,3,4,2,2
"3342",4,1,2,2,1,2,2,1,3,4,3,2
"3343",4,1,3,2,2,2,2,2,3,3,2,2
"3344",4,2,3,3,2,2,2,3,3,2,4,2
"3345",4,1,2,2,1,1,2,1,3,4,3,1
"3346",4,3,3,3,3,4,2,3,3,4,3,3
"3347",4,1,2,1,3,2,3,2,2,2,2,2
"3348",4,2,2,2,2,3,2,3,3,3,3,2
"3349",4,3,3,3,3,2,3,2,3,3,3,3
"3350",4,2,2,2,2,3,2,1,2,3,2,1
"3351",4,3,3,3,3,3,2,3,3,3,4,3
"3352",4,2,1,1,1,2,1,1,3,2,2,1
"3353",4,2,3,4,2,2,3,2,4,2,3,2
"3354",4,4,3,2,2,3,3,3,3,4,4,3
"3355",4,2,2,2,1,1,3,1,4,3,2,2
"3356",4,2,3,2,2,2,3,2,4,3,2,3
"3357",4,2,1,3,2,2,3,3,2,4,3,3
"3358",4,3,3,3,3,3,2,3,4,3,2,3
"3359",4,3,2,2,3,2,3,4,3,3,2,2
"3360",4,1,1,2,1,2,1,1,3,3,1,2
"3361",4,2,1,3,3,3,2,3,3,4,3,2
"3362",4,3,3,3,3,3,3,4,3,2,3,2
"3363",4,2,1,3,3,2,2,3,3,2,3,2
"3364",4,4,3,3,3,3,4,3,4,4,3,3
"3365",4,1,3,3,2,3,2,2,3,3,2,2
"3366",4,2,2,2,1,2,1,2,3,3,2,1
"3367",4,3,3,4,3,3,4,2,4,4,1,3
"3368",4,3,3,4,3,3,4,3,4,4,3,3
"3369",4,4,3,3,3,3,3,4,3,4,3,4
"3370",4,2,2,2,1,1,2,1,2,3,2,1
"3371",4,3,3,4,2,4,4,4,4,3,3,4
"3372",4,2,1,2,2,3,1,1,2,3,2,2
"3373",4,2,2,3,3,2,2,2,3,2,2,1
"3374",4,2,3,3,3,3,3,4,3,4,4,4
"3375",4,3,3,3,3,3,3,3,3,3,2,3
"3376",4,3,3,2,3,3,4,3,3,4,2,3
"3377",4,3,2,3,3,1,3,3,3,3,2,2
"3378",4,2,3,3,3,3,2,1,3,4,1,2
"3379",4,2,3,1,2,3,3,2,4,3,2,2
"3380",4,3,3,3,3,4,4,4,3,2,3,4
"3381",4,2,2,2,2,3,3,2,3,3,3,2
"3382",4,1,2,4,2,1,1,1,3,2,2,1
"3383",4,1,1,1,1,1,1,1,1,2,1,1
"3384",4,3,2,2,2,2,2,2,3,3,4,1
"3385",4,2,3,3,4,3,3,4,4,3,4,2
"3386",4,2,3,4,2,3,3,2,4,3,3,2
"3387",4,3,3,3,3,3,3,4,4,3,1,3
"3388",4,2,3,2,4,3,2,4,3,4,2,3
"3389",4,4,2,2,2,4,3,3,3,3,2,3
"3390",4,1,1,2,1,2,3,1,3,3,1,1
"3391",4,2,2,3,2,3,3,2,3,2,4,3
"3392",4,2,2,3,2,3,4,2,4,3,3,2
"3393",4,2,3,4,4,2,2,2,4,3,3,2
"3394",4,3,2,1,1,2,3,2,3,3,2,3
"3395",4,2,3,2,2,2,2,2,3,4,2,3
"3396",4,2,2,2,3,3,2,2,3,3,1,2
"3397",4,2,2,3,3,3,2,3,3,4,1,2
"3398",4,2,2,2,2,3,2,3,3,2,3,2
"3399",4,3,2,2,2,3,1,2,2,4,2,1
"3400",4,3,2,2,2,3,2,2,2,4,1,3
"3401",4,2,3,2,2,2,3,2,2,2,3,1
"3402",4,2,2,1,2,1,1,1,2,2,1,1
"3403",4,2,2,3,3,3,3,2,4,3,2,3
"3404",4,2,2,4,2,2,3,3,4,3,2,2
"3405",4,1,2,2,3,2,2,1,4,3,3,1
"3406",4,2,3,3,3,3,4,2,2,4,4,3
"3407",4,2,3,3,4,3,3,4,4,4,4,4
"3408",4,2,2,2,2,3,3,3,3,2,3,2
"3409",4,2,2,2,2,3,2,2,3,2,3,2
"3410",4,3,3,4,3,2,1,2,2,3,3,2
"3411",4,3,3,3,2,3,2,2,3,3,3,1
"3412",4,3,2,3,2,3,4,4,4,4,3,4
"3413",4,3,1,4,1,3,2,2,2,2,3,2
"3414",4,2,3,4,3,4,3,2,3,2,3,2
"3415",4,3,3,3,1,3,3,3,3,4,2,2
"3416",4,2,2,3,2,2,3,3,3,3,2,2
"3417",4,3,2,2,2,3,3,2,3,3,3,2
"3418",4,3,2,2,3,2,3,1,4,3,2,2
"3419",4,2,1,2,1,2,2,1,2,3,2,1
"3420",4,1,2,3,2,2,1,1,3,3,2,3
"3421",4,2,2,3,1,3,1,2,2,2,2,1
"3422",4,3,1,3,3,2,3,2,3,4,3,3
"3423",4,2,1,2,2,3,3,2,3,4,3,2
"3424",4,4,3,3,3,3,3,2,3,4,3,2
"3425",4,2,3,3,2,3,3,3,3,4,2,3
"3426",4,3,3,2,2,3,1,2,4,3,2,2
"3427",4,3,2,3,2,2,2,2,3,3,2,3
"3428",4,2,2,3,1,2,2,1,3,4,1,2
"3429",4,1,3,2,3,3,3,3,2,4,3,2
"3430",4,4,3,3,4,4,3,4,4,4,4,4
"3431",4,2,2,3,4,3,3,3,4,4,2,3
"3432",4,1,3,3,3,3,2,2,4,2,3,2
"3433",4,2,2,3,2,3,2,2,3,3,2,1
"3434",4,1,2,3,3,3,1,2,4,3,3,1
"3435",4,1,1,2,3,1,2,2,3,2,3,2
"3436",4,3,3,4,4,2,4,3,3,2,4,2
"3437",4,4,3,3,3,3,3,2,3,4,3,4
"3438",4,3,4,3,3,4,4,4,4,4,2,3
"3439",4,3,4,3,3,3,2,3,3,3,2,3
"3440",4,2,3,3,3,3,3,2,4,4,3,2
"3441",4,3,3,4,3,3,3,3,3,4,3,2
"3442",4,2,1,2,3,2,2,3,3,2,2,3
"3443",4,3,2,2,2,3,2,3,3,4,3,2
"3444",4,2,3,3,1,2,3,4,3,4,2,3
"3445",4,3,3,3,2,4,2,4,4,3,4,4
"3446",4,1,3,3,3,4,3,2,3,3,2,2
"3447",4,2,2,2,2,2,2,2,2,2,3,2
"3448",4,1,2,2,1,2,2,1,3,3,1,1
"3449",4,2,3,3,2,2,2,2,3,3,2,2
"3450",4,4,3,3,3,4,3,3,4,3,1,2
"3451",4,2,4,3,2,3,3,3,4,3,2,3
"3452",4,2,3,2,2,2,2,3,3,3,2,1
"3453",4,2,3,2,3,3,1,2,3,4,2,3
"3454",4,2,3,3,2,1,2,2,4,3,1,2
"3455",4,3,2,3,2,3,3,3,4,3,2,2
"3456",4,2,2,2,2,2,2,3,3,4,4,3
"3457",4,2,2,3,3,3,3,3,3,3,3,2
"3458",4,3,3,4,4,3,3,4,3,4,3,2
"3459",4,2,3,3,2,3,3,3,3,4,3,3
"3460",4,2,2,2,1,3,2,2,2,2,3,2
"3461",4,1,3,2,2,3,2,1,4,4,3,1
"3462",4,3,2,2,2,3,3,2,3,3,2,2
"3463",4,3,2,1,2,2,2,2,3,1,3,2
"3464",4,2,2,3,2,3,2,2,3,4,2,2
"3465",4,1,1,2,2,2,2,1,2,2,1,1
"3466",4,2,2,2,2,3,2,1,3,3,3,2
"3467",4,2,2,2,1,2,2,2,3,2,2,2
"3468",4,3,2,1,3,2,2,3,3,4,3,2
"3469",4,4,3,4,3,3,2,3,3,4,3,4
"3470",4,2,2,1,2,1,2,2,3,3,1,2
"3471",4,1,1,2,1,3,2,1,2,3,2,1
"3472",4,2,2,2,3,2,4,2,3,3,3,2
"3473",4,3,4,3,3,3,2,4,3,4,3,3
"3474",4,4,3,3,3,3,4,4,3,4,4,4
"3475",4,3,2,2,2,2,2,3,4,4,2,1
"3476",4,3,4,4,2,3,3,4,3,4,4,4
"3477",4,3,4,4,4,3,4,4,4,4,2,3
"3478",4,2,2,3,2,4,2,2,4,4,2,2
"3479",4,3,3,1,4,3,2,3,4,2,3,4
"3480",4,3,2,2,2,1,2,3,2,2,2,1
"3481",4,1,2,2,2,3,1,1,3,3,1,2
"3482",4,3,2,2,2,2,2,2,3,3,3,3
"3483",4,3,3,3,2,3,2,2,3,2,2,2
"3484",4,3,3,4,4,3,3,4,4,4,3,4
"3485",4,2,3,4,4,4,3,4,4,3,3,4
"3486",4,2,2,2,3,3,2,3,3,3,2,4
"3487",4,3,3,2,2,3,2,3,3,3,3,4
"3488",4,3,2,2,2,2,2,3,3,4,2,2
"3489",4,2,4,4,2,3,3,3,3,3,3,3
"3490",4,3,2,3,2,3,3,4,3,3,3,3
"3491",4,1,1,1,2,2,1,1,3,2,1,1
"3492",4,3,2,3,2,2,2,2,2,4,4,2
"3493",4,3,2,3,2,2,3,2,2,4,2,1
"3494",4,2,3,4,2,2,3,2,3,3,2,2
"3495",4,2,2,2,3,3,1,1,3,2,3,1
"3496",4,2,2,1,2,3,2,2,4,3,2,1
"3497",4,2,2,3,4,3,2,2,3,4,3,3
"3498",4,2,1,2,1,1,2,1,2,3,1,1
"3499",4,2,2,3,2,3,3,2,2,2,2,3
"3500",4,3,3,2,3,3,2,3,3,3,4,3
"3501",4,2,3,4,2,3,2,3,3,2,3,3
"3502",4,3,2,2,1,3,2,2,3,3,2,2
"3503",4,2,2,2,2,3,3,3,3,3,2,3
"3504",4,2,1,2,1,2,2,1,2,3,2,2
"3505",4,2,2,3,2,3,3,3,3,2,3,3
"3506",4,3,3,2,2,2,3,2,3,4,3,1
"3507",4,2,1,2,2,3,3,2,2,2,1,2
"3508",4,1,2,2,2,2,1,2,3,2,1,2
"3509",4,3,3,2,2,2,2,2,3,3,1,2
"3510",4,3,4,4,3,3,3,4,4,4,4,3
"3511",4,1,3,3,2,3,2,3,3,3,4,2
"3512",4,2,4,3,4,4,3,3,3,2,3,3
"3513",4,3,2,2,3,4,4,3,4,3,3,3
"3514",4,3,3,3,1,3,2,3,3,3,2,2
"3515",4,2,2,2,2,2,2,2,3,3,2,2
"3516",4,3,2,2,2,2,2,1,3,4,3,2
"3517",4,3,2,3,1,2,2,3,3,3,2,2
"3518",4,2,3,2,2,2,3,2,3,2,1,1
"3519",4,1,3,2,2,3,2,2,4,2,2,2
"3520",4,1,3,3,2,2,3,1,3,3,2,2
