"","WV01","WV02","WV03","WV04","WV05","WV06","WV07","WV08","WV09","WV10","WV11","WV12","WV13","WV14"
"2640",0,0,0,0,1,0,0,0,0,0,1,0,0,3
"2641",2,1,0,0,1,0,0,1,0,2,0,0,1,0
"2642",0,1,0,0,1,2,0,0,0,2,0,0,1,0
"2643",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2644",2,1,2,1,3,0,0,1,2,0,0,0,1,2
"2645",0,1,2,0,1,2,0,1,0,3,1,0,3,2
"2646",3,0,1,0,0,0,0,0,0,3,0,0,0,0
"2647",0,0,1,2,3,1,0,3,0,0,1,0,0,1
"2648",0,3,1,0,3,1,0,3,0,3,0,3,0,2
"2649",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2650",0,0,0,0,3,0,1,0,0,2,0,2,0,3
"2651",3,0,3,0,3,2,1,0,0,3,1,0,0,0
"2652",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2653",0,0,0,0,0,0,0,0,0,0,0,2,1,3
"2654",0,1,0,0,3,2,0,1,0,2,2,0,2,3
"2655",0,1,0,1,0,0,0,0,0,0,0,0,1,3
"2656",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2657",0,0,0,0,1,1,0,1,0,0,0,0,1,2
"2658",2,0,0,0,1,3,0,0,0,0,0,0,1,1
"2659",1,2,3,1,0,2,1,0,0,3,1,2,2,3
"2660",0,0,0,0,3,0,0,0,0,0,0,0,0,0
"2661",0,0,0,1,1,0,0,0,0,0,0,0,3,0
"2662",0,1,0,2,3,0,0,0,0,3,2,0,0,1
"2663",3,0,1,1,3,0,0,1,2,3,0,0,1,0
"2664",1,0,1,0,3,3,0,1,2,2,1,0,1,1
"2665",0,1,0,0,3,0,0,3,0,0,0,3,1,1
"2666",0,1,0,0,3,1,0,1,0,0,0,0,3,3
"2667",0,3,0,0,2,0,1,3,0,0,0,3,3,1
"2668",0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2669",1,1,1,0,1,1,3,1,3,2,0,0,1,3
"2670",0,1,0,0,1,2,0,1,0,3,0,0,1,3
"2671",0,1,2,0,3,2,2,0,0,3,3,1,1,3
"2672",0,0,2,0,3,0,0,1,0,3,0,0,1,0
"2673",0,1,0,2,1,3,0,1,0,3,1,1,1,3
"2674",3,3,1,1,3,1,0,1,2,0,1,3,1,0
"2675",3,0,2,1,1,3,0,1,2,0,0,0,1,1
"2676",0,1,0,0,3,1,1,1,0,2,0,0,1,3
"2677",0,0,1,0,1,1,0,2,0,2,0,3,1,3
"2678",0,0,0,1,3,0,0,0,0,3,0,0,0,0
"2679",0,0,1,3,3,2,0,1,0,0,1,1,1,1
"2680",0,1,3,0,3,2,0,0,0,3,0,0,3,3
"2681",0,0,0,0,0,0,0,1,0,3,0,1,1,0
"2682",0,0,0,0,1,0,0,0,0,2,0,2,0,3
"2683",2,3,0,0,0,0,0,0,0,2,3,0,3,0
"2684",0,3,0,1,3,3,0,1,2,0,2,3,2,3
"2685",0,0,0,0,0,0,0,0,0,1,0,0,3,0
"2686",0,0,3,0,0,1,0,0,0,0,0,0,1,3
"2687",0,0,3,0,0,0,1,2,0,3,3,0,3,0
"2688",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2689",0,0,0,0,1,1,0,0,0,2,0,0,0,3
"2690",0,1,0,0,1,1,1,0,0,0,0,0,1,0
"2691",0,0,3,0,1,0,0,0,0,0,2,0,1,3
"2692",0,0,0,0,0,0,1,0,0,0,0,0,1,3
"2693",0,0,0,0,0,0,0,0,0,0,0,0,1,2
"2694",0,0,0,0,0,0,0,0,0,1,0,0,1,3
"2695",0,0,0,0,0,0,0,0,0,0,0,1,1,3
"2696",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2697",0,1,0,0,0,0,0,0,0,2,0,0,0,2
"2698",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2699",0,3,0,0,0,2,0,1,0,0,0,0,1,3
"2700",0,0,0,0,3,0,0,0,0,3,0,0,0,3
"2701",0,1,0,0,3,1,0,1,0,2,0,0,3,2
"2702",0,3,0,0,0,0,2,0,0,2,0,0,3,3
"2703",0,1,0,0,0,0,0,0,0,3,0,0,1,2
"2704",2,1,0,0,3,0,0,0,0,3,0,0,0,3
"2705",0,1,0,0,1,2,0,0,0,2,0,3,1,1
"2706",0,0,3,0,2,0,0,0,0,2,0,0,3,0
"2707",0,0,0,0,0,0,0,0,0,3,0,0,0,1
"2708",0,3,0,1,0,0,0,1,0,0,1,3,0,2
"2709",0,0,0,2,3,0,1,1,0,0,0,3,0,2
"2710",3,0,0,0,1,0,0,0,0,2,0,0,1,3
"2711",0,0,0,0,3,0,0,2,0,3,0,3,0,1
"2712",2,0,0,0,0,0,0,0,0,0,0,0,1,2
"2713",0,0,2,0,0,0,0,0,0,3,0,2,1,3
"2714",0,1,0,0,0,2,0,0,1,2,0,2,1,2
"2715",0,3,0,0,0,2,1,0,0,0,0,0,1,2
"2716",1,0,1,1,0,1,0,1,2,3,3,0,1,1
"2717",0,3,0,0,0,0,0,0,0,1,0,0,0,1
"2718",0,0,0,0,0,0,0,0,0,2,0,0,2,0
"2719",0,0,0,0,0,0,0,1,0,1,0,0,2,2
"2720",1,1,0,0,3,0,0,1,2,3,0,1,1,0
"2721",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2722",0,3,3,0,0,0,0,0,0,3,1,0,1,3
"2723",0,3,2,2,3,3,0,1,0,0,0,3,1,3
"2724",0,3,2,1,3,0,0,1,0,0,1,3,1,0
"2725",1,0,0,1,2,3,0,1,0,0,1,3,1,1
"2726",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2727",0,1,0,0,0,0,0,3,0,3,3,0,1,3
"2728",0,0,0,0,3,0,0,0,0,2,0,0,0,3
"2729",2,2,1,1,1,3,0,0,0,3,0,0,1,3
"2730",2,0,1,0,1,0,0,0,0,2,0,3,0,3
"2731",1,0,3,0,2,1,1,1,0,2,3,0,0,1
"2732",0,0,0,0,1,0,0,0,0,3,0,0,1,1
"2733",0,3,0,1,1,0,0,0,0,0,3,3,0,1
"2734",0,0,3,0,3,2,0,0,0,3,0,1,0,0
"2735",0,1,0,1,1,0,0,1,0,3,0,0,0,1
"2736",0,1,0,0,0,0,0,0,0,3,0,3,1,2
"2737",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2738",0,0,0,0,0,0,0,0,0,3,0,0,0,3
"2739",1,3,1,1,1,0,2,3,0,0,1,0,1,1
"2740",0,0,0,1,1,1,0,0,0,1,0,1,1,3
"2741",0,3,0,0,1,0,0,0,0,3,0,0,1,2
"2742",2,3,0,0,1,0,0,0,0,2,3,2,1,0
"2743",0,0,0,0,1,0,0,0,0,2,0,0,0,1
"2744",0,0,0,0,0,0,0,1,0,3,0,3,1,3
"2745",0,1,0,1,0,0,0,0,0,3,0,0,0,3
"2746",0,0,0,0,1,0,0,0,0,0,0,0,1,3
"2747",0,0,0,0,3,0,0,0,0,0,0,0,1,3
"2748",0,0,0,0,0,3,0,0,0,0,1,0,0,3
"2749",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2750",2,0,1,2,1,0,0,1,2,2,0,0,1,0
"2751",0,1,0,1,3,0,0,0,0,2,0,0,0,2
"2752",0,1,0,0,1,0,0,0,0,0,0,0,1,3
"2753",0,1,0,0,0,3,0,1,2,2,0,0,1,0
"2754",3,2,1,1,3,1,0,1,0,0,2,0,2,1
"2755",0,0,0,0,0,3,2,1,0,0,0,0,3,1
"2756",0,1,0,0,1,0,0,0,0,0,0,0,1,0
"2757",3,0,0,1,0,0,0,0,0,3,0,0,1,2
"2758",0,3,0,0,0,0,0,0,0,0,0,0,1,3
"2759",2,0,1,3,3,0,0,1,0,3,2,0,1,0
"2760",2,0,0,0,1,0,0,0,0,0,0,3,2,2
"2761",0,1,2,1,3,2,1,0,0,2,0,0,0,3
"2762",3,0,1,1,3,2,2,3,0,3,1,3,0,1
"2763",0,2,1,0,0,2,0,3,0,3,0,0,0,1
"2764",0,0,0,0,3,0,0,0,0,0,0,0,1,3
"2765",3,3,2,1,3,3,0,1,2,0,2,2,1,2
"2766",0,0,0,0,1,2,1,0,0,1,3,0,1,2
"2767",3,0,2,1,3,2,3,1,0,3,0,2,1,1
"2768",0,2,1,2,3,2,0,1,0,2,0,0,1,1
"2769",0,1,0,0,3,0,1,0,0,0,0,0,1,2
"2770",0,3,1,1,1,1,0,0,0,0,0,1,1,2
"2771",0,0,0,0,3,0,0,0,0,0,0,0,1,3
"2772",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2773",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2774",0,3,0,0,1,0,0,0,0,0,0,3,0,2
"2775",3,1,1,1,1,1,1,1,0,0,0,0,1,0
"2776",0,1,0,0,0,0,0,0,0,0,0,0,3,3
"2777",2,0,1,3,3,2,0,0,0,0,0,0,1,3
"2778",0,1,2,0,3,2,0,0,0,2,0,0,2,1
"2779",0,0,0,0,0,2,1,2,0,2,3,0,0,0
"2780",0,0,0,1,1,0,0,2,0,0,0,0,2,0
"2781",0,0,0,1,3,1,0,1,0,0,0,0,1,3
"2782",2,0,3,0,0,0,0,0,0,2,0,0,1,3
"2783",0,3,0,0,0,3,0,0,0,1,0,0,1,2
"2784",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2785",0,2,0,0,1,0,0,3,0,0,0,0,1,3
"2786",2,3,1,3,1,0,0,3,0,0,0,2,1,3
"2787",0,0,0,0,0,0,0,0,0,1,0,0,3,1
"2788",2,1,1,2,0,3,0,2,0,1,2,0,0,1
"2789",0,1,0,0,0,0,0,0,0,0,0,0,1,3
"2790",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2791",0,1,3,0,3,0,1,1,0,0,0,0,0,0
"2792",3,0,2,0,3,1,3,1,2,0,0,3,1,2
"2793",0,0,2,1,0,2,0,3,0,3,1,0,1,1
"2794",0,1,0,2,3,0,1,2,0,2,0,1,1,3
"2795",0,0,3,0,3,3,3,0,0,2,0,0,1,1
"2796",0,1,0,0,0,0,0,1,0,0,0,0,1,3
"2797",0,3,0,0,0,0,0,3,0,0,0,0,1,3
"2798",3,3,1,1,3,2,0,1,2,3,1,0,1,3
"2799",0,0,0,0,3,0,3,0,0,3,0,0,1,0
"2800",0,0,0,0,0,0,3,0,0,3,0,0,1,3
"2801",0,1,0,1,1,0,0,1,0,3,0,0,0,0
"2802",2,1,0,0,0,0,0,1,0,0,0,0,0,1
"2803",1,2,2,2,3,0,0,1,0,0,0,3,0,0
"2804",0,0,0,0,3,0,0,1,0,0,0,0,0,0
"2805",0,0,0,0,0,0,1,0,0,3,0,0,0,3
"2806",1,0,0,0,1,0,0,1,0,1,0,0,1,3
"2807",0,0,0,0,0,0,0,0,0,0,0,0,3,3
"2808",0,1,0,0,3,0,0,0,0,3,0,2,3,3
"2809",0,0,0,0,1,0,0,1,2,0,0,0,0,3
"2810",0,1,0,1,0,0,0,0,0,3,0,0,3,3
"2811",2,0,3,0,0,0,0,1,0,2,0,0,3,0
"2812",0,0,0,0,1,0,0,0,0,2,0,0,1,0
"2813",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2814",0,0,0,0,0,0,1,1,0,3,0,2,1,1
"2815",0,0,0,0,1,0,0,1,0,3,0,0,1,0
"2816",0,0,0,0,3,2,0,0,0,3,0,0,0,2
"2817",0,0,0,0,0,0,1,0,0,0,3,3,0,2
"2818",3,3,1,1,1,2,2,1,2,0,0,0,1,2
"2819",0,0,0,0,3,0,0,0,0,0,0,1,3,3
"2820",0,0,0,0,0,0,0,0,0,1,2,0,1,0
"2821",2,0,0,0,3,0,0,1,0,2,0,0,1,2
"2822",0,0,0,0,1,0,0,0,0,2,0,0,0,3
"2823",0,0,1,0,0,1,2,1,0,0,0,0,0,1
"2824",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2825",0,0,1,0,3,0,3,0,0,3,0,0,0,3
"2826",0,0,0,0,3,0,0,0,0,0,0,0,3,3
"2827",0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2828",0,0,0,0,1,0,1,1,0,3,0,0,0,3
"2829",0,3,0,0,1,1,0,3,0,1,0,0,0,2
"2830",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2831",0,1,0,0,3,0,0,0,0,0,0,0,1,3
"2832",0,0,0,0,3,0,0,0,0,0,0,0,0,0
"2833",0,0,0,1,3,0,0,0,0,1,0,0,1,1
"2834",0,0,1,0,1,3,0,1,1,0,0,1,1,1
"2835",3,0,1,3,3,1,0,1,0,3,0,0,1,1
"2836",3,0,0,1,3,0,0,1,2,3,0,3,1,0
"2837",0,3,1,0,0,0,0,0,0,3,0,1,1,0
"2838",2,2,1,1,0,0,0,1,0,2,0,1,1,2
"2839",0,1,0,0,0,0,0,1,0,0,0,0,1,3
"2840",0,0,0,0,0,0,0,0,0,0,0,1,1,3
"2841",0,0,0,0,0,2,0,1,0,3,0,0,1,1
"2842",0,1,0,0,0,0,0,1,0,3,1,0,0,2
"2843",3,3,3,1,1,2,1,1,3,0,0,0,1,1
"2844",0,1,0,0,3,0,0,0,0,3,0,2,1,3
"2845",3,0,1,1,3,2,0,1,0,0,1,3,1,3
"2846",0,0,0,2,3,1,1,1,0,0,0,3,1,3
"2847",0,0,0,0,3,3,0,0,0,0,0,0,1,1
"2848",0,0,0,3,0,3,0,1,0,3,0,3,1,2
"2849",0,0,0,1,3,0,0,1,0,3,0,0,0,3
"2850",0,3,0,1,3,0,0,0,0,0,0,3,1,3
"2851",0,0,0,0,0,0,0,0,0,1,0,0,3,3
"2852",0,0,0,0,1,0,0,0,0,1,0,0,1,3
"2853",2,0,0,0,3,0,0,0,0,2,0,3,1,1
"2854",2,3,1,3,1,2,1,1,0,2,1,0,2,3
"2855",0,0,0,0,0,0,0,0,0,2,0,0,0,0
"2856",0,0,0,2,3,3,0,0,0,0,1,0,3,1
"2857",2,0,0,0,0,0,0,1,0,0,0,1,1,1
"2858",2,0,0,0,0,0,0,0,0,0,0,0,1,0
"2859",1,2,3,1,1,3,0,1,0,2,1,3,1,3
"2860",0,0,2,1,0,1,0,1,0,0,1,0,2,1
"2861",0,3,2,1,1,1,2,1,0,3,0,0,0,0
"2862",0,1,1,1,2,2,0,1,0,0,2,0,0,1
"2863",0,1,0,0,3,0,0,0,0,0,0,0,0,0
"2864",3,1,0,2,3,1,0,0,0,3,0,0,0,1
"2865",0,0,0,0,0,0,0,0,0,1,0,0,1,3
"2866",1,0,0,3,0,0,2,1,0,3,0,2,0,1
"2867",2,0,0,0,0,0,0,0,0,1,0,0,0,0
"2868",2,0,1,0,3,2,0,0,0,0,0,0,1,1
"2869",0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2870",0,1,0,0,3,0,0,0,0,3,0,0,3,0
"2871",0,1,0,0,2,0,0,0,0,3,1,1,0,0
"2872",2,0,2,1,3,2,1,1,2,0,2,3,0,1
"2873",0,0,0,0,3,0,0,0,0,0,0,0,3,0
"2874",0,1,0,0,0,0,1,0,0,0,0,3,1,3
"2875",0,1,0,3,3,0,1,3,0,3,0,1,1,0
"2876",0,0,0,0,1,0,0,3,0,0,0,1,0,1
"2877",0,0,0,0,0,2,0,1,0,0,0,0,0,1
"2878",0,0,0,0,0,0,0,0,0,0,0,1,3,3
"2879",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2880",0,1,0,2,0,0,0,2,0,2,0,0,0,0
"2881",0,0,0,0,0,0,0,1,0,0,0,0,1,3
"2882",3,0,1,1,3,0,0,0,0,0,1,2,1,2
"2883",2,0,0,0,0,0,0,0,0,2,0,0,0,3
"2884",0,0,0,0,0,0,0,1,0,1,0,0,0,3
"2885",0,0,0,0,0,3,0,0,0,0,0,0,1,1
"2886",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2887",2,1,0,0,3,0,0,1,0,3,3,0,0,2
"2888",2,0,0,0,0,0,0,1,0,2,0,0,0,2
"2889",0,0,0,1,0,3,0,0,0,2,0,0,1,3
"2890",0,1,0,0,0,0,0,0,0,3,0,0,1,3
"2891",0,1,1,0,0,2,0,1,0,3,0,0,2,0
"2892",0,0,1,0,0,3,1,3,0,3,0,2,1,2
"2893",2,1,1,1,0,2,0,3,0,3,0,3,1,1
"2894",3,1,0,1,0,3,1,1,0,0,0,0,2,0
"2895",0,0,2,2,1,1,0,1,0,3,0,0,1,2
"2896",0,1,0,0,0,0,0,0,0,0,0,0,3,3
"2897",1,3,0,1,0,1,0,1,0,0,2,2,1,1
"2898",0,1,0,0,0,0,0,0,0,0,0,3,0,0
"2899",0,0,0,0,0,0,0,0,0,3,0,0,0,3
"2900",0,1,0,0,3,0,0,1,0,3,2,0,1,3
"2901",0,0,0,0,0,0,0,0,0,1,0,0,1,3
"2902",0,0,0,2,0,3,0,3,0,2,0,3,0,1
"2903",0,1,2,1,1,0,0,0,0,1,1,0,0,3
"2904",2,1,0,1,0,2,0,0,0,1,0,0,3,3
"2905",0,3,0,0,0,0,0,0,0,0,0,0,3,2
"2906",0,0,0,0,3,2,0,0,0,0,0,0,0,3
"2907",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2908",2,0,0,0,0,0,0,1,0,2,0,0,1,3
"2909",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2910",1,2,1,2,3,1,0,0,0,3,0,0,1,3
"2911",0,1,1,0,0,0,0,1,0,2,3,2,1,2
"2912",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2913",0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2914",0,0,0,0,0,0,3,0,0,0,0,0,3,2
"2915",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2916",0,1,0,0,1,0,0,0,0,0,0,0,0,3
"2917",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2918",2,2,1,1,3,2,3,1,0,0,0,0,0,2
"2919",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2920",0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2921",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2922",0,3,0,0,0,0,0,0,0,0,0,3,2,3
"2923",0,1,0,0,0,0,0,1,0,3,0,2,0,3
"2924",0,2,0,0,0,0,0,0,0,0,0,0,0,3
"2925",0,0,0,0,0,0,0,0,0,2,0,0,0,3
"2926",0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2927",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2928",0,0,0,0,0,0,0,0,0,0,0,2,0,2
"2929",0,0,0,0,3,1,0,1,0,3,0,0,1,0
"2930",0,0,0,0,0,0,0,0,0,2,0,0,3,3
"2931",0,1,0,0,0,0,0,0,0,0,2,0,1,1
"2932",0,0,0,0,3,0,1,3,0,0,0,0,3,0
"2933",0,0,0,0,1,3,0,0,0,0,0,3,0,3
"2934",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2935",0,3,0,0,0,0,0,3,0,1,0,0,0,2
"2936",0,1,0,0,3,0,0,1,0,3,0,0,1,3
"2937",0,0,0,1,0,0,0,0,0,0,0,2,1,3
"2938",0,0,0,0,0,0,0,0,0,2,0,0,0,1
"2939",3,3,1,2,0,0,0,2,0,1,1,3,3,1
"2940",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2941",0,0,0,0,3,0,0,1,0,0,2,1,0,0
"2942",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"2943",0,0,0,0,1,0,0,0,0,2,0,0,1,0
"2944",0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2945",3,3,1,1,0,2,1,0,0,2,0,1,1,3
"2946",0,1,0,0,1,0,0,0,0,3,0,3,0,3
"2947",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2948",0,3,0,2,0,3,0,0,0,2,0,0,0,3
"2949",0,1,0,0,0,0,0,0,0,0,0,0,1,3
"2950",0,1,0,0,1,0,0,3,0,0,0,0,1,3
"2951",0,0,0,0,0,0,0,0,0,3,0,0,1,1
"2952",0,0,0,0,0,0,0,1,0,3,0,3,1,0
"2953",0,1,2,0,0,0,0,0,0,3,0,0,0,1
"2954",0,2,1,1,3,1,0,0,0,3,0,0,1,3
"2955",0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2956",0,0,0,3,2,2,0,1,0,2,1,3,1,3
"2957",3,0,1,1,1,0,0,1,2,2,0,0,1,2
"2958",3,0,1,1,3,2,0,1,2,3,3,2,0,1
"2959",0,1,0,0,0,0,0,0,0,3,0,0,0,2
"2960",0,1,0,1,1,0,0,0,0,2,0,0,0,1
"2961",0,1,0,0,0,0,0,0,0,0,0,2,1,3
"2962",0,1,0,0,0,0,0,0,0,2,0,3,1,3
"2963",0,3,0,1,3,1,0,1,2,0,0,3,1,2
"2964",0,1,0,0,0,0,0,0,0,1,0,0,1,2
"2965",0,3,2,0,3,0,3,0,0,0,1,1,1,3
"2966",0,1,0,0,1,0,0,1,0,2,0,0,1,2
"2967",0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2968",0,1,0,0,0,0,0,0,0,3,0,2,0,3
"2969",2,3,0,0,0,0,0,0,0,2,0,3,1,1
"2970",0,0,0,0,0,0,0,0,0,1,1,0,0,3
"2971",0,0,0,0,3,0,0,0,0,3,0,1,3,3
"2972",1,2,1,1,0,2,0,1,0,0,2,0,1,1
"2973",3,1,0,0,3,2,0,0,0,0,0,0,0,3
"2974",0,0,0,0,0,0,0,0,0,3,0,3,1,3
"2975",0,0,0,0,0,0,0,0,0,3,0,0,0,3
"2976",2,1,0,0,0,2,0,0,0,1,0,0,1,0
"2977",0,0,2,0,0,1,0,1,2,2,0,0,3,0
"2978",3,0,0,1,3,2,0,1,2,2,3,0,2,0
"2979",0,1,0,0,0,3,0,1,0,3,0,0,1,3
"2980",0,0,1,2,1,3,2,0,0,2,0,3,1,3
"2981",0,1,0,0,0,0,0,0,0,0,0,1,1,3
"2982",2,1,0,0,1,0,0,1,0,3,0,0,1,2
"2983",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2984",0,1,0,0,0,0,0,1,0,0,2,0,1,2
"2985",0,0,0,0,0,3,1,1,0,3,0,0,3,3
"2986",0,1,0,0,0,0,0,1,0,3,1,2,1,1
"2987",0,0,0,0,0,0,0,0,0,1,1,0,3,3
"2988",1,0,0,0,0,0,0,1,0,2,0,0,1,3
"2989",0,1,1,0,0,0,0,1,0,0,0,0,1,1
"2990",0,0,0,0,0,0,0,0,0,0,0,2,0,3
"2991",0,0,0,0,3,1,0,0,0,0,0,0,1,0
"2992",3,3,1,0,1,1,0,1,2,0,0,3,1,1
"2993",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2994",0,1,0,0,3,0,0,0,0,0,0,0,0,3
"2995",0,0,0,0,0,0,0,0,0,0,0,3,0,1
"2996",0,1,1,0,3,2,0,1,2,2,0,0,0,1
"2997",0,0,0,0,0,0,0,1,0,2,0,0,0,1
"2998",2,0,0,1,3,2,1,1,0,3,0,0,1,1
"2999",0,1,0,0,0,0,1,0,0,2,0,2,0,3
"3000",0,0,0,2,3,0,3,0,0,3,0,0,1,0
"3001",0,0,1,0,1,1,1,1,0,3,0,2,2,3
"3002",0,0,0,0,3,0,0,0,0,0,0,0,1,0
"3003",0,0,0,2,3,0,1,0,0,3,0,0,0,1
"3004",0,1,0,0,0,2,0,0,0,0,0,3,1,1
"3005",0,0,0,0,3,1,0,1,2,3,0,2,1,3
"3006",0,0,0,0,0,0,0,0,0,0,0,0,3,3
"3007",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3008",0,1,0,0,0,0,0,0,0,3,0,2,3,3
"3009",0,0,0,1,0,0,0,1,0,0,0,0,1,3
"3010",0,1,0,0,3,0,0,0,0,2,0,0,3,1
"3011",2,0,0,0,0,3,0,0,0,0,0,0,3,0
"3012",0,0,1,1,2,2,0,1,0,0,3,0,1,1
"3013",0,0,3,0,3,2,1,2,0,0,0,2,1,1
"3014",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3015",0,0,0,0,0,0,0,1,0,0,0,3,1,2
"3016",0,1,0,0,0,0,0,0,0,2,0,1,0,2
"3017",2,1,0,0,1,0,0,0,0,3,0,0,1,2
"3018",0,1,0,1,0,2,0,2,0,2,3,0,1,1
"3019",2,0,2,0,3,0,0,1,0,3,3,0,0,3
"3020",0,1,1,0,0,0,0,3,0,0,0,2,0,1
"3021",2,0,0,0,0,0,0,0,0,2,0,0,3,3
"3022",3,1,0,0,0,0,2,1,0,2,0,0,3,3
"3023",1,2,2,1,3,3,2,1,0,0,0,3,1,0
"3024",0,1,0,0,0,0,0,0,0,2,0,0,3,2
"3025",3,0,1,1,1,2,0,1,2,0,0,3,0,3
"3026",3,0,0,1,3,1,0,1,0,3,0,0,1,1
"3027",0,1,0,2,3,3,1,1,0,0,0,2,3,3
"3028",0,1,0,1,1,0,0,1,0,1,2,0,0,3
"3029",0,1,0,0,0,0,0,0,0,2,0,0,0,0
"3030",1,2,0,2,0,0,0,1,0,2,0,2,0,0
"3031",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3032",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3033",0,0,0,1,0,0,0,0,0,3,0,0,1,1
"3034",2,1,0,0,3,0,0,1,0,3,0,0,1,1
"3035",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3036",0,1,0,0,0,0,0,0,0,3,0,0,0,0
"3037",0,0,0,0,0,0,0,0,0,0,0,0,2,0
"3038",0,1,0,0,0,0,0,0,0,3,0,0,1,0
"3039",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3040",2,1,0,1,2,1,0,3,1,1,3,0,0,2
"3041",0,3,2,0,3,0,1,1,0,2,0,3,1,3
"3042",0,1,1,0,0,2,0,1,0,3,0,0,1,0
"3043",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3044",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3045",0,2,0,1,2,0,0,1,0,3,0,3,1,0
"3046",1,0,3,0,3,0,2,1,0,3,0,0,1,2
"3047",0,1,2,0,3,0,0,1,0,3,0,0,0,0
"3048",0,1,1,3,0,2,2,1,0,0,0,0,1,3
"3049",0,0,0,0,0,2,0,0,0,0,0,0,1,3
"3050",3,0,1,1,1,2,3,1,0,0,1,0,1,1
"3051",0,3,3,1,0,2,1,3,0,3,1,2,1,1
"3052",2,2,3,0,0,2,0,1,0,1,0,0,1,1
"3053",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3054",0,1,0,0,1,0,0,0,0,1,0,0,0,2
"3055",0,1,0,1,0,0,3,1,0,2,1,0,0,1
"3056",0,3,0,0,1,0,0,1,0,0,3,2,0,0
"3057",3,0,0,1,3,0,2,1,2,2,0,0,2,0
"3058",0,1,1,2,1,0,0,0,0,0,0,0,1,0
"3059",1,3,3,0,0,0,2,1,0,0,0,0,1,0
"3060",0,0,0,0,0,0,3,0,0,0,0,0,1,3
"3061",3,0,1,1,1,0,3,1,3,0,0,0,1,2
"3062",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3063",0,0,0,0,0,0,0,1,0,0,0,0,1,1
"3064",0,1,0,0,0,0,0,1,0,0,2,0,2,1
"3065",2,0,0,0,1,0,0,0,0,1,0,0,0,3
"3066",0,3,0,2,1,2,0,0,0,3,1,3,1,0
"3067",3,0,1,1,0,2,3,1,2,3,3,0,2,1
"3068",2,0,0,2,1,2,0,3,0,0,0,0,0,1
"3069",0,1,0,3,1,0,0,0,0,2,0,0,3,0
"3070",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3071",0,0,3,0,0,0,0,0,0,0,0,0,2,3
"3072",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3073",0,0,0,0,0,0,0,0,0,0,0,0,3,3
"3074",0,0,0,0,1,0,0,0,0,3,0,0,0,2
