"","X.Y..m..d.","NYSE"
"5965","1989-09-26",191.47
"5966","1989-09-27",191.82
"5967","1989-09-28",193.55
"5968","1989-09-29",193.97
"5969","1989-10-02",194.9
"5970","1989-10-03",196.84
"5971","1989-10-04",197.98
"5972","1989-10-05",198.05
"5973","1989-10-06",198.94
"5974","1989-10-09",199.34
"5975","1989-10-10",199
"5976","1989-10-11",197.81
"5977","1989-10-12",196.98
"5978","1989-10-13",185.56
"5979","1989-10-16",189.76
"5980","1989-10-17",188.89
"5981","1989-10-18",189.32
"5982","1989-10-19",192.17
"5983","1989-10-20",192.12
"5984","1989-10-23",190.9
"5985","1989-10-24",190.05
"5986","1989-10-25",189.52
"5987","1989-10-26",187.22
"5988","1989-10-27",185.6
"5989","1989-10-30",185.59
"5990","1989-10-31",188.24
"5991","1989-11-01",188.84
"5992","1989-11-02",187.64
"5993","1989-11-03",187.28
"5994","1989-11-06",184.77
"5995","1989-11-07",185.74
"5996","1989-11-08",187.48
"5997","1989-11-09",185.75
"5998","1989-11-10",187.9
"5999","1989-11-13",188.22
"6000","1989-11-14",187.51
"6001","1989-11-15",188.76
"6002","1989-11-16",188.75
"6003","1989-11-17",189.28
"6004","1989-11-20",188.03
"6005","1989-11-21",188.05
"6006","1989-11-22",189.21
"6007","1989-11-24",190.29
"6008","1989-11-27",191.13
"6009","1989-11-28",191.34
"6010","1989-11-29",190.25
"6011","1989-11-30",191.3
"6012","1989-12-01",193.66
"6013","1989-12-04",194.07
"6014","1989-12-05",193.19
"6015","1989-12-06",192.82
"6016","1989-12-07",192.38
"6017","1989-12-08",192.92
"6018","1989-12-11",192.83
"6019","1989-12-12",194.44
"6020","1989-12-13",195.01
"6021","1989-12-14",193.01
"6022","1989-12-15",193.45
"6023","1989-12-18",190.17
"6024","1989-12-19",189.4
"6025","1989-12-20",189.54
"6026","1989-12-21",190.5
"6027","1989-12-22",191.95
"6028","1989-12-26",191.72
"6029","1989-12-27",192.69
"6030","1989-12-28",193.59
"6031","1989-12-29",195.04
"6032","1990-01-02",198
"6033","1990-01-03",197.8
"6034","1990-01-04",196.29
"6035","1990-01-05",194.64
"6036","1990-01-08",195.33
"6037","1990-01-09",193.35
"6038","1990-01-10",192.12
"6039","1990-01-11",192.78
"6040","1990-01-12",188.32
"6041","1990-01-15",186.71
"6042","1990-01-16",188.37
"6043","1990-01-17",186.86
"6044","1990-01-18",187.07
"6045","1990-01-19",187.56
"6046","1990-01-22",183.2
"6047","1990-01-23",183.6
"6048","1990-01-24",182.64
"6049","1990-01-25",180.61
"6050","1990-01-26",180.21
"6051","1990-01-29",179.73
"6052","1990-01-30",178.43
"6053","1990-01-31",181.5
"6054","1990-02-01",181.52
"6055","1990-02-02",182.75
"6056","1990-02-05",183.35
"6057","1990-02-06",182.33
"6058","1990-02-07",184.31
"6059","1990-02-08",184.09
"6060","1990-02-09",184.39
"6061","1990-02-12",182.55
"6062","1990-02-13",182.85
"6063","1990-02-14",183.21
"6064","1990-02-15",184.7
"6065","1990-02-16",183.75
"6066","1990-02-20",181.37
"6067","1990-02-21",181.07
"6068","1990-02-22",180.28
"6069","1990-02-23",179.35
"6070","1990-02-26",181.26
"6071","1990-02-27",182.16
"6072","1990-02-28",183.07
"6073","1990-03-01",183.52
"6074","1990-03-02",184.97
"6075","1990-03-05",184.15
"6076","1990-03-06",186.17
"6077","1990-03-07",185.77
"6078","1990-03-08",187.35
"6079","1990-03-09",186.18
"6080","1990-03-12",186.51
"6081","1990-03-13",185.25
"6082","1990-03-14",185.68
"6083","1990-03-15",186.2
"6084","1990-03-16",187.92
"6085","1990-03-19",188.66
"6086","1990-03-20",187.71
"6087","1990-03-21",186.82
"6088","1990-03-22",184.7
"6089","1990-03-23",185.45
"6090","1990-03-26",185.6
"6091","1990-03-27",187.4
"6092","1990-03-28",187.77
"6093","1990-03-29",187.17
"6094","1990-03-30",186.85
"6095","1990-04-02",186.08
"6096","1990-04-03",188.55
"6097","1990-04-04",187.31
"6098","1990-04-05",187.15
"6099","1990-04-06",186.78
"6100","1990-04-09",187.35
"6101","1990-04-10",187.63
"6102","1990-04-11",187.57
"6103","1990-04-12",188.8
"6104","1990-04-16",188.94
"6105","1990-04-17",188.91
"6106","1990-04-18",186.93
"6107","1990-04-19",185.57
"6108","1990-04-20",184.06
"6109","1990-04-23",181.93
"6110","1990-04-24",181.51
"6111","1990-04-25",182.3
"6112","1990-04-26",182.66
"6113","1990-04-27",180.74
"6114","1990-04-30",181.49
"6115","1990-05-01",182.22
"6116","1990-05-02",183.34
"6117","1990-05-03",183.97
"6118","1990-05-04",185.38
"6119","1990-05-07",186.45
"6120","1990-05-08",187.11
"6121","1990-05-09",187.49
"6122","1990-05-10",188.14
"6123","1990-05-11",192.24
"6124","1990-05-14",193.65
"6125","1990-05-15",193.31
"6126","1990-05-16",193.14
"6127","1990-05-17",193.49
"6128","1990-05-18",193.55
"6129","1990-05-21",195.28
"6130","1990-05-22",195.58
"6131","1990-05-23",195.85
"6132","1990-05-24",195.47
"6133","1990-05-25",193.71
"6134","1990-05-29",196.57
"6135","1990-05-30",196.75
"6136","1990-05-31",196.94
"6137","1990-06-01",198.03
"6138","1990-06-04",200.21
"6139","1990-06-05",199.93
"6140","1990-06-06",199.15
"6141","1990-06-07",198.21
"6142","1990-06-08",196.05
"6143","1990-06-11",197.42
"6144","1990-06-12",199.66
"6145","1990-06-13",199
"6146","1990-06-14",197.98
"6147","1990-06-15",197.86
"6148","1990-06-18",194.93
"6149","1990-06-19",195.61
"6150","1990-06-20",195.84
"6151","1990-06-21",196.49
"6152","1990-06-22",194.24
"6153","1990-06-25",192.6
"6154","1990-06-26",192.47
"6155","1990-06-27",193.87
"6156","1990-06-28",195.18
"6157","1990-06-29",195.48
"6158","1990-07-02",196.22
"6159","1990-07-03",196.61
"6160","1990-07-05",194.45
"6161","1990-07-06",195.78
"6162","1990-07-09",196.23
"6163","1990-07-10",194.76
"6164","1990-07-11",197.11
"6165","1990-07-12",199.32
"6166","1990-07-13",200.33
"6167","1990-07-16",201.13
"6168","1990-07-17",200.49
"6169","1990-07-18",199.83
"6170","1990-07-19",199.38
"6171","1990-07-20",197.65
"6172","1990-07-23",194.22
"6173","1990-07-24",194.45
"6174","1990-07-25",195.1
"6175","1990-07-26",194.55
"6176","1990-07-27",193.32
"6177","1990-07-30",194.18
"6178","1990-07-31",194.6
"6179","1990-08-01",194.38
"6180","1990-08-02",192.36
"6181","1990-08-03",188.82
"6182","1990-08-06",183.32
"6183","1990-08-07",183.45
"6184","1990-08-08",185.4
"6185","1990-08-09",186.24
"6186","1990-08-10",184.15
"6187","1990-08-13",185.63
"6188","1990-08-14",186.1
"6189","1990-08-15",186.54
"6190","1990-08-16",182.73
"6191","1990-08-17",180.19
"6192","1990-08-20",180.42
"6193","1990-08-21",176.94
"6194","1990-08-22",174.22
"6195","1990-08-23",168.88
"6196","1990-08-24",171.05
"6197","1990-08-27",176.18
"6198","1990-08-28",176.26
"6199","1990-08-29",177.78
"6200","1990-08-30",175.23
"6201","1990-08-31",176.97
"6202","1990-09-04",177.13
"6203","1990-09-05",177.93
"6204","1990-09-06",176.06
"6205","1990-09-07",177.51
"6206","1990-09-10",176.7
"6207","1990-09-11",176.39
"6208","1990-09-12",177.09
"6209","1990-09-13",175.16
"6210","1990-09-14",174.15
"6211","1990-09-17",174.62
"6212","1990-09-18",174.88
"6213","1990-09-19",173.91
"6214","1990-09-20",171.22
"6215","1990-09-21",171.03
"6216","1990-09-24",167.51
"6217","1990-09-25",169.2
"6218","1990-09-26",167.52
"6219","1990-09-27",165.36
"6220","1990-09-28",167.85
"6221","1990-10-01",172.22
"6222","1990-10-02",172.59
"6223","1990-10-03",170.8
"6224","1990-10-04",171.33
"6225","1990-10-05",170.7
"6226","1990-10-08",171.65
"6227","1990-10-09",167.41
"6228","1990-10-10",164.97
"6229","1990-10-11",162.2
"6230","1990-10-12",164.42
"6231","1990-10-15",165.84
"6232","1990-10-16",163.64
"6233","1990-10-17",163.59
"6234","1990-10-18",167.05
"6235","1990-10-19",170.4
"6236","1990-10-22",171.52
"6237","1990-10-23",170.5
"6238","1990-10-24",170.6
"6239","1990-10-25",169.51
"6240","1990-10-26",166.71
"6241","1990-10-29",165.24
"6242","1990-10-30",166.08
"6243","1990-10-31",166.17
"6244","1990-11-01",167.59
"6245","1990-11-02",170.07
"6246","1990-11-05",171.49
"6247","1990-11-06",170.21
"6248","1990-11-07",167.47
"6249","1990-11-08",168.14
"6250","1990-11-09",171.17
"6251","1990-11-12",174.07
"6252","1990-11-13",173.31
"6253","1990-11-14",174.68
"6254","1990-11-15",173.12
"6255","1990-11-16",173.3
"6256","1990-11-19",174.34
"6257","1990-11-20",172.48
"6258","1990-11-21",172.73
"6259","1990-11-23",172.39
"6260","1990-11-26",172.96
"6261","1990-11-27",173.87
"6262","1990-11-28",173.91
"6263","1990-11-29",173.14
"6264","1990-11-30",176.06
"6265","1990-12-03",177.07
"6266","1990-12-04",178.19
"6267","1990-12-05",180.11
"6268","1990-12-06",179.71
"6269","1990-12-07",179.07
"6270","1990-12-10",179.58
"6271","1990-12-11",178.42
"6272","1990-12-12",180.25
"6273","1990-12-13",180.06
"6274","1990-12-14",178.71
"6275","1990-12-17",178.22
"6276","1990-12-18",180.19
"6277","1990-12-19",180.35
"6278","1990-12-20",180.32
"6279","1990-12-21",180.87
"6280","1990-12-24",180.01
"6281","1990-12-26",180.6
"6282","1990-12-27",179.48
"6283","1990-12-28",179.65
"6284","1990-12-31",180.49
"6285","1991-01-02",178.62
"6286","1991-01-03",176.41
"6287","1991-01-04",175.95
"6288","1991-01-07",173.07
"6289","1991-01-08",172.61
"6290","1991-01-09",170.97
"6291","1991-01-10",172.43
"6292","1991-01-11",172.78
"6293","1991-01-14",171.21
"6294","1991-01-15",171.7
"6295","1991-01-16",173
"6296","1991-01-17",178.98
"6297","1991-01-18",180.87
"6298","1991-01-21",180.38
"6299","1991-01-22",179.2
"6300","1991-01-23",180.16
"6301","1991-01-24",182.64
"6302","1991-01-25",183.38
"6303","1991-01-28",183.47
"6304","1991-01-29",183.37
"6305","1991-01-30",186.02
"6306","1991-01-31",187.59
"6307","1991-02-01",187.4
"6308","1991-02-04",190.28
"6309","1991-02-05",191.89
"6310","1991-02-06",195.38
"6311","1991-02-07",194.74
"6312","1991-02-08",196.1
"6313","1991-02-11",200.85
"6314","1991-02-12",199.43
"6315","1991-02-13",201.18
"6316","1991-02-14",198.92
"6317","1991-02-15",201.29
"6318","1991-02-19",201.4
"6319","1991-02-20",199.26
"6320","1991-02-21",199.27
"6321","1991-02-22",199.65
"6322","1991-02-25",200.5
"6323","1991-02-26",198.22
"6324","1991-02-27",200.74
"6325","1991-02-28",200.7
"6326","1991-03-01",202.39
"6327","1991-03-04",202.08
"6328","1991-03-05",205.74
"6329","1991-03-06",205.53
"6330","1991-03-07",205.36
"6331","1991-03-08",204.95
"6332","1991-03-11",204.04
"6333","1991-03-12",202.49
"6334","1991-03-13",204.6
"6335","1991-03-14",204.28
"6336","1991-03-15",204.08
"6337","1991-03-18",203.31
"6338","1991-03-19",200.66
"6339","1991-03-20",201.31
"6340","1991-03-21",200.79
"6341","1991-03-22",201.13
"6342","1991-03-25",202.39
"6343","1991-03-26",205.55
"6344","1991-03-27",205.32
"6345","1991-03-28",205.3
"6346","1991-04-01",203.41
"6347","1991-04-02",207.42
"6348","1991-04-03",207.4
"6349","1991-04-04",207.73
"6350","1991-04-05",205.66
"6351","1991-04-08",207.17
"6352","1991-04-09",204.74
"6353","1991-04-10",204.42
"6354","1991-04-11",206.64
"6355","1991-04-12",208.08
"6356","1991-04-15",208.59
"6357","1991-04-16",211.71
"6358","1991-04-17",213.21
"6359","1991-04-18",212.26
"6360","1991-04-19",210.23
"6361","1991-04-22",208.39
"6362","1991-04-23",208.68
"6363","1991-04-24",209.17
"6364","1991-04-25",207.5
"6365","1991-04-26",207.27
"6366","1991-04-29",204.62
"6367","1991-04-30",205.37
"6368","1991-05-01",208.03
"6369","1991-05-02",208.26
"6370","1991-05-03",208.4
"6371","1991-05-06",207.99
"6372","1991-05-07",206.65
"6373","1991-05-08",207.13
"6374","1991-05-09",209.48
"6375","1991-05-10",205.87
"6376","1991-05-13",206.28
"6377","1991-05-14",203.67
"6378","1991-05-15",202.1
"6379","1991-05-16",204.04
"6380","1991-05-17",204.15
"6381","1991-05-20",204.07
"6382","1991-05-21",205.6
"6383","1991-05-22",205.94
"6384","1991-05-23",205.45
"6385","1991-05-24",206.66
"6386","1991-05-28",208.87
"6387","1991-05-29",209.39
"6388","1991-05-30",211.5
"6389","1991-05-31",212.99
"6390","1991-06-03",212.18
"6391","1991-06-04",212.05
"6392","1991-06-05",210.88
"6393","1991-06-06",210.24
"6394","1991-06-07",208.19
"6395","1991-06-10",207.74
"6396","1991-06-11",208.83
"6397","1991-06-12",206.58
"6398","1991-06-13",207.08
"6399","1991-06-14",209.34
"6400","1991-06-17",208.38
"6401","1991-06-18",207.63
"6402","1991-06-19",205.78
"6403","1991-06-20",205.87
"6404","1991-06-21",206.87
"6405","1991-06-24",203.5
"6406","1991-06-25",203.21
"6407","1991-06-26",203.54
"6408","1991-06-27",204.94
"6409","1991-06-28",203.47
"6410","1991-07-01",206.67
"6411","1991-07-02",206.52
"6412","1991-07-03",204.47
"6413","1991-07-05",204.92
"6414","1991-07-08",206.73
"6415","1991-07-09",205.98
"6416","1991-07-10",205.87
"6417","1991-07-11",206.54
"6418","1991-07-12",208.16
"6419","1991-07-15",209.39
"6420","1991-07-16",209.12
"6421","1991-07-17",209.09
"6422","1991-07-18",211.09
"6423","1991-07-19",210.63
"6424","1991-07-22",209.95
"6425","1991-07-23",208.22
"6426","1991-07-24",207.69
"6427","1991-07-25",208.78
"6428","1991-07-26",208.78
"6429","1991-07-29",209.85
"6430","1991-07-30",211.64
"6431","1991-07-31",212.34
"6432","1991-08-01",211.97
"6433","1991-08-02",212.03
"6434","1991-08-05",210.99
"6435","1991-08-06",213.71
"6436","1991-08-07",213.75
"6437","1991-08-08",213.23
"6438","1991-08-09",212.17
"6439","1991-08-12",212.53
"6440","1991-08-13",213.36
"6441","1991-08-14",213.63
"6442","1991-08-15",213.38
"6443","1991-08-16",211.62
"6444","1991-08-19",206.84
"6445","1991-08-20",208.27
"6446","1991-08-21",213.89
"6447","1991-08-22",214.34
"6448","1991-08-23",215.75
"6449","1991-08-26",215.61
"6450","1991-08-27",215.26
"6451","1991-08-28",217.17
"6452","1991-08-29",217.12
"6453","1991-08-30",216.69
"6454","1991-09-03",215.13
"6455","1991-09-04",213.95
"6456","1991-09-05",213.47
"6457","1991-09-06",213.51
"6458","1991-09-09",213.14
"6459","1991-09-10",211
"6460","1991-09-11",211.21
"6461","1991-09-12",212.42
"6462","1991-09-13",210.58
"6463","1991-09-16",211.65
"6464","1991-09-17",211.54
"6465","1991-09-18",212.23
"6466","1991-09-19",212.74
"6467","1991-09-20",212.98
"6468","1991-09-23",212.02
"6469","1991-09-24",212.9
"6470","1991-09-25",212.53
"6471","1991-09-26",212.44
"6472","1991-09-27",212.21
"6473","1991-09-30",213.34
"6474","1991-10-01",214.01
"6475","1991-10-02",213.6
"6476","1991-10-03",211.73
"6477","1991-10-04",210.22
"6478","1991-10-07",209.16
"6479","1991-10-08",209.79
"6480","1991-10-09",207.95
"6481","1991-10-10",209.55
"6482","1991-10-11",210.07
"6483","1991-10-14",212.57
"6484","1991-10-15",214.9
"6485","1991-10-16",216.05
"6486","1991-10-17",215.8
"6487","1991-10-18",216.15
"6488","1991-10-21",214.88
"6489","1991-10-22",213.87
"6490","1991-10-23",213.81
"6491","1991-10-24",212.32
"6492","1991-10-25",211.82
"6493","1991-10-28",214.44
"6494","1991-10-29",215.58
"6495","1991-10-30",216.48
"6496","1991-10-31",216.54
"6497","1991-11-01",216.01
"6498","1991-11-04",215.43
"6499","1991-11-05",214.68
"6500","1991-11-06",215.3
"6501","1991-11-07",217.14
"6502","1991-11-08",216.82
"6503","1991-11-11",217.07
"6504","1991-11-12",219
"6505","1991-11-13",219.37
"6506","1991-11-14",219.22
"6507","1991-11-15",211.92
"6508","1991-11-18",213.03
"6509","1991-11-19",209.91
"6510","1991-11-20",209.43
"6511","1991-11-21",210.21
"6512","1991-11-22",208.16
"6513","1991-11-25",207.57
"6514","1991-11-26",208.77
"6515","1991-11-27",208.22
"6516","1991-11-29",207.75
"6517","1991-12-02",210.65
"6518","1991-12-03",210.55
"6519","1991-12-04",210.13
"6520","1991-12-05",208.96
"6521","1991-12-06",209.74
"6522","1991-12-09",209.21
"6523","1991-12-10",208.86
"6524","1991-12-11",208.53
"6525","1991-12-12",210.44
"6526","1991-12-13",211.9
"6527","1991-12-16",212.08
"6528","1991-12-17",211.21
"6529","1991-12-18",211.44
"6530","1991-12-19",210.91
"6531","1991-12-20",213.13
"6532","1991-12-23",218.13
"6533","1991-12-24",219.65
"6534","1991-12-26",222.61
"6535","1991-12-27",223.75
"6536","1991-12-30",228.22
"6537","1991-12-31",229.44
"6538","1992-01-02",229.17
"6539","1992-01-03",230.35
"6540","1992-01-06",229.85
"6541","1992-01-07",229.69
"6542","1992-01-08",230.23
"6543","1992-01-09",230.23
"6544","1992-01-10",228.95
"6545","1992-01-13",228.47
"6546","1992-01-14",231.57
"6547","1992-01-15",231.84
"6548","1992-01-16",230.55
"6549","1992-01-17",230.89
"6550","1992-01-20",229.67
"6551","1992-01-21",227.64
"6552","1992-01-22",230.19
"6553","1992-01-23",228.89
"6554","1992-01-24",229.17
"6555","1992-01-27",228.94
"6556","1992-01-28",228.95
"6557","1992-01-29",226.64
"6558","1992-01-30",227.37
"6559","1992-01-31",226.2
"6560","1992-02-03",226.61
"6561","1992-02-04",228.79
"6562","1992-02-05",228.87
"6563","1992-02-06",228.96
"6564","1992-02-07",227.65
"6565","1992-02-10",228.93
"6566","1992-02-11",228.94
"6567","1992-02-12",230.54
"6568","1992-02-13",228.73
"6569","1992-02-14",228.16
"6570","1992-02-18",225.65
"6571","1992-02-19",225.85
"6572","1992-02-20",228.6
"6573","1992-02-21",227.46
"6574","1992-02-24",227.62
"6575","1992-02-25",226.68
"6576","1992-02-26",229.23
"6577","1992-02-27",228.75
"6578","1992-02-28",228.21
"6579","1992-03-02",228.2
"6580","1992-03-03",228.43
"6581","1992-03-04",226.66
"6582","1992-03-05",224.92
"6583","1992-03-06",223.79
"6584","1992-03-09",224.15
"6585","1992-03-10",225.02
"6586","1992-03-11",223.55
"6587","1992-03-12",223.3
"6588","1992-03-13",224.3
"6589","1992-03-16",224.44
"6590","1992-03-17",226.01
"6591","1992-03-18",225.94
"6592","1992-03-19",226.25
"6593","1992-03-20",226.96
"6594","1992-03-23",226.39
"6595","1992-03-24",225.89
"6596","1992-03-25",225.39
"6597","1992-03-26",225.49
"6598","1992-03-27",223.31
"6599","1992-03-30",222.99
"6600","1992-03-31",223.25
"6601","1992-04-01",223.42
"6602","1992-04-02",221.51
"6603","1992-04-03",221.86
"6604","1992-04-06",223.79
"6605","1992-04-07",220
"6606","1992-04-08",217.92
"6607","1992-04-09",221.1
"6608","1992-04-10",223.27
"6609","1992-04-13",224.16
"6610","1992-04-14",227.31
"6611","1992-04-15",229.15
"6612","1992-04-16",228.9
"6613","1992-04-20",225.77
"6614","1992-04-21",225.7
"6615","1992-04-22",225.42
"6616","1992-04-23",226.16
"6617","1992-04-24",225.12
"6618","1992-04-27",224.94
"6619","1992-04-28",225.12
"6620","1992-04-29",226.58
"6621","1992-04-30",228.3
"6622","1992-05-01",227.2
"6623","1992-05-04",229.42
"6624","1992-05-05",229.5
"6625","1992-05-06",229.56
"6626","1992-05-07",229.08
"6627","1992-05-08",230.33
"6628","1992-05-11",230.47
"6629","1992-05-12",229.45
"6630","1992-05-13",229.44
"6631","1992-05-14",227.72
"6632","1992-05-15",226.31
"6633","1992-05-18",227.59
"6634","1992-05-19",229.32
"6635","1992-05-20",228.94
"6636","1992-05-21",227.47
"6637","1992-05-22",228.2
"6638","1992-05-26",226.86
"6639","1992-05-27",227.15
"6640","1992-05-28",229.24
"6641","1992-05-29",228.87
"6642","1992-06-01",229.9
"6643","1992-06-02",228.2
"6644","1992-06-03",228.65
"6645","1992-06-04",227.9
"6646","1992-06-05",227.88
"6647","1992-06-08",227.71
"6648","1992-06-09",225.95
"6649","1992-06-10",224.36
"6650","1992-06-11",225.1
"6651","1992-06-12",225.51
"6652","1992-06-15",225.62
"6653","1992-06-16",224.72
"6654","1992-06-17",221.45
"6655","1992-06-18",220.61
"6656","1992-06-19",221.96
"6657","1992-06-22",221.56
"6658","1992-06-23",221.99
"6659","1992-06-24",221.81
"6660","1992-06-25",221.53
"6661","1992-06-26",221.68
"6662","1992-06-29",224.44
"6663","1992-06-30",224.33
"6664","1992-07-01",226.75
"6665","1992-07-02",226.41
"6666","1992-07-06",227.44
"6667","1992-07-07",225.15
"6668","1992-07-08",225.49
"6669","1992-07-09",227.55
"6670","1992-07-10",227.88
"6671","1992-07-13",228.04
"6672","1992-07-14",229.51
"6673","1992-07-15",229.2
"6674","1992-07-16",229.49
"6675","1992-07-17",228.51
"6676","1992-07-20",227.51
"6677","1992-07-21",227.47
"6678","1992-07-22",226.13
"6679","1992-07-23",226.66
"6680","1992-07-24",226.48
"6681","1992-07-27",226.5
"6682","1992-07-28",229.54
"6683","1992-07-29",231.95
"6684","1992-07-30",232.89
"6685","1992-07-31",233.15
"6686","1992-08-03",233.66
"6687","1992-08-04",233.39
"6688","1992-08-05",232.29
"6689","1992-08-06",231.5
"6690","1992-08-07",230.79
"6691","1992-08-10",230.86
"6692","1992-08-11",230.61
"6693","1992-08-12",229.99
"6694","1992-08-13",229.95
"6695","1992-08-14",231.06
"6696","1992-08-17",231.6
"6697","1992-08-18",231.9
"6698","1992-08-19",230.41
"6699","1992-08-20",230.38
"6700","1992-08-21",228.61
"6701","1992-08-24",226.34
"6702","1992-08-25",226.47
"6703","1992-08-26",227.48
"6704","1992-08-27",227.73
"6705","1992-08-28",228.43
