"","Chromosome","Genome.Order","gm05296","gm03563","gm01535","gm07081","gm01750","gm03134","gm13330","gm13031","gm01524"
"1498",12,554,0.014261,0.091503,0.091503,-0.021488,-0.032747,0.064142,0.084872,0.010713,-0.03364
"1499",12,557,-0.050293,0.033333,0.033333,-0.052341,0.026045,-0.030425,0.048178,-0.003843,-0.004676
"1500",12,558,0.069539,-0.096383,-0.096383,-0.083161,-0.034424,-0.013051,-0.06906,-0.010733,-0.117795
"1501",12,559,-0.00192,0.050357,0.050357,0.006945,0.006979,0.001185,0.081573,0.042831,0.115259
"1502",12,560,0.076203,0.084589,0.084589,-0.003194,0.067114,0.01752,0.033455,0.055792,0.042084
"1503",12,561,-0.186399,0.095913,0.095913,NA,0.132527,-0.098294,0.186892,NA,-0.059631
"1504",12,562,0.083945,0.034767,0.034767,0.13241,0.004036,0.143116,-0.012278,0.038965,0.108827
"1505",12,563,-0.000141,-0.023359,-0.023359,-0.017637,0.02685,-0.046149,-0.018608,-0.023015,0.111318
"1506",12,564,0.036845,0.038143,0.038143,0.03115,-0.001612,-0.035747,NA,-0.055715,NA
"1507",12,565,0.014452,-0.061502,-0.061502,-0.058087,0.060584,-0.027467,-0.05527,-0.025799,0.038334
"1508",12,566,0.059865,-0.025739,-0.025739,0.018475,0.111167,0.043257,-0.050495,0.0078,0.075916
"1509",12,568,0.026902,-0.017897,-0.017897,-0.003634,0.03909,0.041929,-0.032411,-0.109768,-0.003042
"1510",12,569,-0.0247,-0.057717,-0.057717,-0.026627,0.017355,-0.017173,-0.061752,0.006555,0.084171
"1511",12,570,0.025547,-0.013964,-0.013964,0.1063,0.055367,0.001952,-0.074338,-0.004499,0.025795
"1512",12,571,0.127138,-0.138974,-0.138974,0.099963,-0.041306,0.060885,-0.175583,0.093494,0.094628
"1513",12,572,-0.040871,0.130656,0.130656,NA,0.105828,-0.006026,NA,0.057437,0.027807
"1514",12,573,0.077566,0.000834,0.000834,0.091725,0.037018,NA,0.001886,0.110759,0.030341
"1515",12,574,-0.013189,0.096611,0.096611,0.005507,0.051284,0.012741,-0.007043,-0.043757,0.063263
"1516",12,575,0.105219,0.083848,0.083848,0.053908,0.129289,0.120832,0.048786,0.09997,0.042515
"1517",12,576,0.058896,0.02113,0.02113,0.107641,-0.054185,0.034682,0.003022,0.048396,0.094517
"1518",12,577,-0.057307,-0.137396,-0.137396,-0.044808,0.050643,-0.082669,-0.123994,-0.048481,-0.139857
"1519",12,579,0.031212,-0.042446,-0.042446,0.006832,-0.000167,0.078496,-0.05103,0.06148,0.229627
"1520",12,580,0.047577,-0.06028,-0.06028,-0.028405,-0.012827,0.001419,-0.045363,0.028763,0.007384
"1521",12,581,0.149002,0.015044,0.015044,-0.000394,-0.061238,0.136317,0.044922,0.086512,0.060838
"1522",12,582,-0.026398,-0.023214,-0.023214,-0.044146,0.085835,-0.051763,-0.059196,-0.011984,-0.079088
"1523",12,583,0.025125,0.121367,0.121367,0.050053,0.056604,0.013931,0.124472,0.145443,0.111455
"1524",12,584,-0.000262,-0.006987,-0.006987,-0.003839,0.035949,-0.028813,-0.033311,0.006718,-0.116429
"1525",12,585,-0.110809,-0.01698,-0.01698,-0.059742,0.045183,0.01928,0.035635,0.017729,0.001708
"1526",12,586,0.041286,0.097677,0.097677,0.022845,0.087086,0.084439,0.099383,0.043731,-0.069415
"1527",12,587,0.018199,0.076133,0.076133,0.07132,0.013665,-0.039691,0.113088,0.082569,-0.061964
"1528",12,588,0.006539,0.102669,0.102669,0.034911,-0.009254,0.047177,0.102417,0.087436,-0.004435
"1529",12,590,0.019608,-0.039413,-0.039413,0.02598,0.050291,-0.032081,-0.061357,-0.00088,-0.053108
"1530",12,591,0.076083,0.182296,0.182296,0.052519,0.121603,0.145759,NA,0.082728,0.089006
"1531",12,592,0.073262,-0.05168,-0.05168,0.125069,0.059421,0.010367,-0.068568,0.130596,-0.005105
"1532",12,593,0.003858,0.08416,0.08416,-0.022622,-0.071492,-0.004229,0.121432,0.039413,0.076026
"1533",12,594,-0.077266,-0.118908,-0.118908,-0.014637,0.128098,-0.071435,NA,-0.081589,-0.059794
"1534",12,595,0.025175,-0.155781,-0.155781,0.033781,0.115113,0.032447,-0.124031,-0.0616,-0.142672
"1535",12,596,0.079649,0.044778,0.044778,0.04678,0.03942,0.061078,0.049881,0.008425,0.168235
"1536",12,597,0.106989,-0.004337,-0.004337,0.00362,-0.007122,0.072932,0.02644,0.097789,-0.035852
"1537",12,598,0.02194,-0.017346,-0.017346,0.043861,0.083253,0.003667,-0.030475,-0.000247,0.016772
"1538",12,599,0.011734,0.02743,0.02743,0.036506,0.045854,-0.012873,0.029684,0.030241,0.126424
"1539",12,601,0.189913,0.006321,0.006321,0.060634,0.029096,0.128695,-0.031311,0.114865,0.115665
"1540",12,602,0.060925,-0.034413,-0.034413,0.098054,-0.034666,0.003544,-0.04472,0.041885,0.082815
"1541",12,603,-0.041537,0.090098,0.090098,-0.002158,-0.021679,-0.057827,0.102064,0.004794,0.047518
"1542",12,604,-0.092869,-0.049244,-0.049244,-0.045675,0.029728,-0.042212,0.017271,-0.066409,-0.028485
"1543",12,605,-0.00432,-0.03222,-0.03222,-0.050453,0.102286,-0.006814,NA,-0.011326,0.155722
"1544",12,606,0.079063,-0.018857,-0.018857,0.047373,-0.080005,0.008079,0.032669,0.073038,-0.066794
"1545",12,607,-0.109732,0.051256,0.051256,-0.006878,0.002883,-0.059543,0.092734,0.013294,0.002496
"1546",12,608,-0.045802,-0.059961,-0.059961,-0.019999,0.11291,-0.058668,-0.037682,-0.088155,0.021028
"1547",12,609,0.130471,0.086563,0.086563,0.091021,0.007278,0.11375,-0.045806,0.191004,0.097164
"1548",12,610,-0.012498,-0.128492,-0.128492,-0.00412,0.021934,0.004519,-0.112563,-0.051952,-0.052629
"1549",12,612,0.072697,0.131428,0.131428,0.091469,0.021539,0.063902,0.023203,0.040353,-0.084131
"1550",12,613,0.046579,-0.125265,-0.125265,0.018641,0.034739,0.004778,-0.113449,-0.022097,0.027081
"1551",12,614,-0.00026,-0.083675,-0.083675,0.083581,0.038982,-0.016375,-0.11773,0.115408,0.030469
"1552",12,615,0.075934,-0.075247,-0.075247,-0.04779,NA,-0.015587,-0.099791,-0.000681,0.039696
"1553",12,616,NA,NA,NA,0.329068,0.1141,NA,NA,0.116662,-0.12052
"1554",12,617,-0.019472,-0.09566,-0.09566,0.046982,0.110671,-0.027208,-0.132995,-0.007754,0.074075
"1555",12,618,0.054994,0.021783,0.021783,-0.036171,0.01029,0.039941,0.040379,-0.033819,0.082512
"1556",12,619,0.012173,-0.0226,-0.0226,-0.01328,0.127897,-0.011021,0.030343,0.050747,0.027275
"1557",12,620,0.092858,0.097867,0.097867,0.00688,-0.017312,0.103244,0.098358,-0.014346,0.000883
"1558",12,621,0.004087,0.047515,0.047515,0.019063,-0.058182,0.015504,0.062955,0.071268,0.110821
"1559",12,623,-0.059666,-0.057005,-0.057005,0.003983,0.079432,-0.060978,-0.04731,-0.066859,-0.018477
"1560",12,624,0.196312,-0.026012,-0.026012,0.012728,-0.03053,0.140696,-0.055272,0.106662,NA
"1561",12,625,-0.013244,0.025022,0.025022,-0.038546,-0.029305,-0.006995,0.031486,0.011465,0.039731
"1562",12,626,-0.036957,-0.020015,-0.020015,-0.015858,-0.055334,-0.044452,-0.056078,-0.040283,0.021852
"1563",12,627,-0.049338,0.059975,0.059975,NA,NA,0.012982,0.07256,-0.051102,-0.007325
"1564",12,628,NA,NA,NA,NA,-0.068849,NA,NA,NA,NA
"1565",12,629,-0.027492,0.111123,0.111123,0.021531,0.162557,-0.014957,-0.006334,-0.003165,0.033278
"1566",12,630,0.053382,-0.009802,-0.009802,-0.007742,0.036782,0.032514,0.010511,0.031497,0.178256
"1567",12,631,-0.035583,-0.03935,-0.03935,0.052112,-0.006126,-0.013781,-0.02045,0.034212,0.051708
"1568",12,632,-0.03057,-0.058737,-0.058737,-0.0426,0.155097,-0.068716,-0.116261,-0.013267,-0.065144
"1569",12,634,0.039138,0.04895,0.04895,-0.003017,-0.019836,0.021836,0.075337,0.074696,0.073206
"1570",12,635,-0.056316,0.170003,0.170003,0.002913,-0.029746,-0.036753,0.023039,0.022233,-0.008382
"1571",12,636,-0.004025,0.060573,0.060573,0.049171,-0.028831,-0.03137,-0.058551,0.023501,-0.111743
"1572",12,637,-0.131218,0.061662,0.061662,0.215579,0.090993,0.016548,0.048591,0.124565,-0.070562
"1573",12,638,0.061176,0.042024,0.042024,0.062133,0.110082,0.091672,0.028475,0.125507,0.202579
"1574",12,639,0.012812,0.029762,0.029762,0.038621,-0.047156,0.144295,0.059914,0.025893,0.080217
"1575",12,640,-0.075052,-0.034385,-0.034385,NA,0.173054,-0.066302,0.005468,NA,-0.034217
"1576",12,641,0.125963,-0.009295,-0.009295,0.103612,0.047122,0.098839,0.012435,0.162285,0.113033
"1577",12,642,0.075092,0.005832,0.005832,0.021962,NA,0.006427,0.051386,0.056868,0.021587
"1578",12,643,NA,NA,NA,NA,0.059144,NA,NA,NA,NA
"1579",12,645,0.017595,-0.040347,-0.040347,0.020067,-0.084361,-0.033468,-0.051184,0.036642,0.090769
"1580",12,646,-0.076948,0.02748,0.02748,NA,-0.018503,-0.082913,-0.125275,-0.011441,-0.086073
"1581",12,647,0.003462,-0.009981,-0.009981,-0.050781,-0.046176,-0.041311,0.066785,0.002296,-0.029975
"1582",12,648,-0.022374,NA,NA,-0.062982,0.070795,-0.010043,NA,0.041421,0.017765
"1583",12,649,0.074493,0.016865,0.016865,0.056097,0.105053,0.04961,-0.032619,0.08874,0.111231
"1584",12,650,0.036754,0.03105,0.03105,0.062333,0.077149,-0.016721,0.053949,0.081111,0.069542
"1585",12,651,0.016163,0.079281,0.079281,0.002988,0.06239,0.061603,0.13438,0.018908,-0.029446
"1586",12,652,0.032199,0.067784,0.067784,0.055814,0.077106,0.083779,0.050998,0.037249,0.071798
"1587",12,653,0.125611,0.02773,0.02773,0.003258,0.043536,0.06562,0.128007,0.1007,0.094529
"1588",12,654,0.174189,0.082424,0.082424,0.078007,0.160705,0.144369,0.059264,0.235798,-0.052295
"1589",12,656,0.068101,0.096301,0.096301,-0.041262,0.128328,0.024154,0.105887,-0.025799,0.037708
"1590",12,657,0.03399,0.109539,0.109539,0.056586,-0.165443,0.099246,0.095849,0.049721,0.078187
"1591",12,658,-0.094485,-0.194776,-0.194776,-0.211294,-0.083929,-0.112852,-0.155855,-0.183671,-0.255
"1592",12,659,-0.072733,0.065366,0.065366,-0.045706,-0.013414,-0.010354,NA,-0.010001,NA
"1593",13,660,0.050252,NA,NA,NA,-0.075093,-0.050797,NA,-0.017995,NA
"1594",13,661,-0.033587,NA,NA,-0.057863,-0.057264,-0.043596,-0.012583,-0.050667,0.018815
"1595",13,662,0.000919,-0.027825,-0.027825,-0.06588,-0.060816,-0.037624,-0.099694,-0.004721,-0.064592
"1596",13,663,-0.056732,0.071795,0.071795,-0.063487,-0.066291,-0.006286,0.000907,-0.025157,NA
"1597",13,664,-0.015569,0.001286,0.001286,-0.016819,-0.02221,-0.005591,0.016342,-0.020861,0.029089
"1598",13,665,0.016614,NA,NA,NA,-0.083225,0.010777,NA,-0.056629,0.027313
"1599",13,668,-0.017568,-0.059523,-0.059523,-0.125051,-0.033645,-0.002436,-0.012947,-0.043218,-0.007786
"1600",13,669,-0.03832,-0.031025,-0.031025,-0.073438,-0.031826,-0.010571,-0.042748,-0.039285,0.014148
"1601",13,670,0.042453,-0.023107,-0.023107,-0.024357,0.04627,0.030551,-0.105151,-0.027623,0.020232
"1602",13,671,-0.038195,NA,NA,NA,-0.101952,0.085416,NA,-0.009893,0.056974
"1603",13,672,-0.128675,-0.035283,-0.035283,NA,-0.055746,-0.078664,NA,-0.049773,-0.087881
"1604",13,673,-0.031763,-0.045803,-0.045803,NA,-0.05124,-0.03921,-0.112914,-0.082248,-0.056548
"1605",13,674,0.012897,0.005876,0.005876,0.005249,NA,-0.000734,-0.043172,0.019636,0.098364
"1606",13,675,-0.063832,NA,NA,NA,-0.01301,0.011353,0.047747,-0.064401,0.083865
"1607",13,676,-0.044733,0.026837,0.026837,0.021826,-0.034862,0.051373,0.026637,0.018818,0.091367
"1608",13,677,0.026535,NA,NA,0.024047,0.010367,0.032753,-0.035065,-0.005902,NA
"1609",13,679,-0.009858,-0.063393,-0.063393,-0.005283,-0.03884,0.002315,-0.051316,-0.039735,0.050156
"1610",13,680,0.143726,-0.107517,-0.107517,-0.166323,-0.020004,-0.045675,-0.075599,-0.070146,-0.123372
"1611",13,681,-0.048271,NA,NA,NA,-0.169541,-0.015587,NA,-0.070429,0.065427
"1612",13,682,-0.092124,-0.153193,-0.153193,-0.178205,0.054563,-0.075848,-0.181433,-0.168802,-0.141777
"1613",13,683,-0.012616,-0.1103,-0.1103,0.007967,-0.088393,0.017434,-0.149275,-0.012315,-0.07814
"1614",13,684,-0.10427,-0.102155,-0.102155,-0.056011,-0.094168,-0.069145,-0.088407,-0.087067,0.007652
"1615",13,685,-0.021655,-0.052596,-0.052596,NA,-0.054578,-0.028795,-0.160268,-0.117379,-0.035372
"1616",13,686,-0.062218,0.06963,0.06963,NA,-0.114286,-0.073249,0.024414,-0.081653,NA
"1617",13,687,NA,NA,NA,NA,-0.019588,-0.073281,NA,-0.198589,-0.09857
"1618",13,688,-0.048264,0.004632,0.004632,NA,-0.076532,-0.002244,-0.083529,-0.01566,NA
"1619",13,690,-0.066986,NA,NA,NA,-0.106228,-0.100045,-0.170098,-0.143731,-0.105199
"1620",13,691,-0.113253,-0.142555,-0.142555,NA,-0.020777,-0.073232,-0.172396,-0.131241,-0.051891
"1621",13,692,NA,NA,NA,NA,-0.049499,-0.000404,0.022429,-0.079012,0.05144
"1622",13,693,-0.115379,-0.074382,-0.074382,-0.028102,0.047581,-0.03674,-0.071954,-0.049576,0.035482
"1623",13,694,-0.088965,-0.08208,-0.08208,-0.019158,0.062378,-0.023108,-0.132095,-0.027056,0.069344
"1624",13,695,NA,0.123111,0.123111,NA,0.039232,0.073046,0.027778,0.05093,NA
"1625",13,696,-0.059339,-0.036862,-0.036862,-0.028322,-0.077128,0.036712,-0.015427,-0.046241,0.114006
"1626",13,697,-0.128572,-0.016304,-0.016304,-0.037236,0.02772,-0.001108,-0.019089,-0.020616,0.048056
"1627",13,698,0.027848,-0.035456,-0.035456,-0.004905,0.067841,0.02306,-0.071471,0.012248,0.153965
"1628",13,699,-0.001119,-0.10582,-0.10582,0.155658,NA,0.025906,-0.163011,0.0559,0.091056
"1629",13,701,-0.026091,NA,NA,NA,NA,0.006987,NA,-0.136371,-0.01351
"1630",13,702,-0.079684,-0.05153,-0.05153,NA,-0.229149,-0.091829,NA,-0.220059,-0.119548
"1631",13,703,-0.35124,-0.164878,-0.164878,NA,NA,-0.15205,-0.181866,-0.242225,-0.166203
"1632",13,704,-0.083824,NA,NA,NA,-0.076895,-0.102957,NA,NA,NA
"1633",13,705,-0.039021,NA,NA,0.046933,-0.034569,-0.028897,NA,-0.120335,-0.016211
"1634",13,706,-0.029682,0.011635,0.011635,0.006175,-0.024469,0.001344,0.014471,-0.003896,0.126372
"1635",13,707,-0.043511,-0.026287,-0.026287,0.033294,-0.009809,-0.026303,-0.056344,0.024023,0.00705
"1636",13,708,0.020321,0.044888,0.044888,-0.016964,NA,0.030348,NA,0.016651,0.081024
"1637",13,709,NA,NA,NA,NA,0.006961,NA,NA,NA,NA
"1638",13,710,-0.000899,-0.032354,-0.032354,-0.076861,-0.018683,0.000643,0.02981,-0.004292,0.12171
"1639",13,712,-0.013722,0.069999,0.069999,-0.020497,0.046263,0.037821,0.08487,0.072729,0.052596
"1640",13,713,0.049719,0.050733,0.050733,0.05335,-0.014333,0.124699,0.055696,0.092384,0.07538
"1641",13,714,-0.013462,NA,NA,0.011937,0.034196,-0.02217,NA,-0.094933,0.088175
"1642",13,715,0.035311,0.013902,0.013902,-0.020824,0.058391,0.032689,0.008036,0.016898,0.167698
"1643",13,716,-0.006636,0.056658,0.056658,0,-0.00321,0.010588,0.004879,0.047255,0.029707
"1644",13,717,-0.009008,-0.067081,-0.067081,-0.032463,-0.033647,0.003439,-0.160923,-0.091229,0.035039
"1645",13,718,-0.052716,-0.023858,-0.023858,NA,-0.037009,-0.062798,-0.024091,NA,0.02587
"1646",13,719,-0.098025,-0.041884,-0.041884,-0.069851,0.026298,-0.049231,-0.055295,-0.087122,0.107645
"1647",13,720,0.013569,-0.021201,-0.021201,-0.038221,0.035636,0.026775,-0.073349,0.019774,0.122968
"1648",13,721,0.02486,0.008608,0.008608,-0.034804,0.064659,0.015965,-0.018162,0.007833,0.194487
"1649",13,723,0.006676,0.059518,0.059518,0.023859,0.0849,0.049883,0.011418,0.023581,0.037133
"1650",13,724,-0.002456,0.012087,0.012087,-0.015848,-0.083209,0.02239,0.002358,0.048314,-0.00237
"1651",13,725,-0.067404,0.077352,0.077352,NA,NA,-0.036705,NA,-0.050025,NA
"1652",13,726,-0.063075,0.180437,0.180437,-0.037118,-0.033364,0.034169,0.13489,0.051622,-0.064429
"1653",13,727,0.031386,-0.044621,-0.044621,-0.053377,0.457131,0.007865,-0.030296,-0.094518,-0.196158
"1654",14,728,-0.035225,0.006491,0.006491,-0.046553,0.506041,0.002932,-0.013334,-0.004206,-0.026185
"1655",14,729,-0.052275,-0.014978,-0.014978,0.026783,0.555545,0.029048,0.020388,0.001712,-0.219438
"1656",14,730,0.024592,NA,NA,-0.009633,0.465428,0.044184,NA,0.040014,NA
"1657",14,731,-0.041305,-0.01792,-0.01792,-0.045019,0.488138,-0.022667,0.023044,-0.033824,-0.02327
"1658",14,732,0.003966,0.091191,0.091191,0.081568,NA,0.040249,NA,0.093091,0.048834
"1659",14,734,NA,NA,NA,NA,0.548459,NA,NA,NA,NA
"1660",14,735,0.066782,0.151432,0.151432,-0.050396,0.495654,-0.019296,0.072964,0.042507,-0.170834
"1661",14,736,0.121408,0.262154,0.262154,NA,0.599716,0.052035,0.264587,0.038481,0.014574
"1662",14,737,0.021176,-0.068787,-0.068787,0.060574,0.476955,0.028151,-0.043312,-0.038223,0.118287
"1663",14,738,0.030119,-0.096403,-0.096403,-0.032113,0.447537,0.019693,-0.156638,-0.066578,0.025498
"1664",14,739,-0.088408,-0.067243,-0.067243,-0.032219,0.333543,-0.113299,-0.194031,-0.180321,-0.123105
"1665",14,740,-0.045744,NA,NA,0.03263,-0.050653,-0.053849,-0.276971,-0.079643,0.005336
"1666",14,741,-0.028286,-0.07193,-0.07193,-0.058496,0.10903,-0.050969,-0.074795,-0.024178,-0.078365
"1667",14,742,0.062734,-0.031332,-0.031332,0.072641,-0.022197,0.060482,-0.008081,-0.009402,0.056739
"1668",14,743,-0.075769,-0.127921,-0.127921,0.031521,-0.083389,-0.090845,-0.17477,-0.046594,-0.010278
"1669",14,745,-0.115801,-0.065333,-0.065333,NA,-0.076705,-0.086242,-0.112274,-0.151408,-0.15111
"1670",14,746,-0.099365,0.006791,0.006791,-0.049967,0.090185,-0.060956,-0.084598,-0.042644,-0.008588
"1671",14,747,0.092041,-0.032068,-0.032068,0.096964,-0.14632,0.118495,-0.003788,0.151062,0.13367
"1672",14,748,-0.122356,-0.201242,-0.201242,-0.078915,NA,-0.077541,-0.198184,-0.168111,-0.096178
"1673",14,749,NA,NA,NA,NA,-0.032349,NA,NA,NA,NA
"1674",14,750,-0.052738,0.040137,0.040137,0.007781,-0.039954,-0.049739,-0.166251,-0.107754,0.057755
"1675",14,751,-0.075232,-0.10689,-0.10689,0.017363,0.117576,-0.068683,-0.229309,-0.090262,-0.092401
"1676",14,752,0.062763,-0.012034,-0.012034,0.121171,0.004509,0.043402,0.003744,0.02841,0.096332
"1677",14,753,0.020567,-0.035233,-0.035233,0.024112,-0.017997,-0.004589,0.005212,-0.048227,0.042719
"1678",14,754,-0.001116,-0.042065,-0.042065,-0.00177,-0.073624,-0.024938,-0.060033,-0.027749,-0.003814
"1679",14,756,-0.131715,-0.151154,-0.151154,-0.08609,0.044946,-0.110326,-0.121438,-0.138244,-0.162343
"1680",14,757,0.000131,-0.002294,-0.002294,0.027,-0.106068,-0.006362,0.027504,0.010496,0.126296
"1681",14,758,-0.103249,-0.076982,-0.076982,-0.032559,-0.065236,-0.028,-0.143915,-0.107371,-0.005578
"1682",14,759,-0.057369,-0.055109,-0.055109,-0.049039,-0.005449,-0.072561,-0.046248,-0.008853,-0.049379
"1683",14,760,-0.022975,-0.032343,-0.032343,0.038608,-0.004766,-0.016045,0.021601,-0.031718,0.041052
"1684",14,761,0.001795,-0.049822,-0.049822,-0.033265,-0.019012,-0.006263,-0.187546,-0.054194,-0.040043
"1685",14,762,-0.009515,0.052994,0.052994,0.003576,-0.013654,-0.0346,-0.027204,-0.005146,-0.030147
"1686",14,763,0.00875,-0.096911,-0.096911,-0.058338,0.110782,-0.050357,-0.077924,0.007071,0.02785
"1687",14,764,0.048469,-0.123407,-0.123407,-0.071545,-0.02236,0.00017,-0.078503,-0.055102,-0.038595
"1688",14,765,-0.014319,0.010304,0.010304,0.022619,-0.024886,-0.032111,-0.063993,-0.054401,0.045478
"1689",14,767,-0.109431,NA,NA,NA,0.058685,0.146753,NA,NA,-0.038206
"1690",14,768,0.078317,0.032631,0.032631,0.049636,0.010105,0.071669,0.056812,0.043951,0.056063
"1691",14,769,0.187012,0.031396,0.031396,0.078104,0.07931,0.078709,-0.033167,0.218529,0.036523
"1692",14,770,0.036909,-0.170638,-0.170638,0.002322,-0.016089,-0.008793,-0.14403,0.043878,0.07547
"1693",14,771,0.17475,0.044642,0.044642,0.013705,0.062184,0.026136,0.056855,0.051941,-0.089422
"1694",14,772,-0.026254,-0.088052,-0.088052,-0.039783,-0.050739,-0.047325,-0.067069,0.050114,-0.001413
"1695",14,773,-0.019313,-0.03796,-0.03796,-0.016063,0.057637,-0.005946,0.074648,0.046428,-0.006782
"1696",14,774,0.056029,-0.021697,-0.021697,0.065602,NA,-0.023541,-0.042602,0.126555,0.00888
"1697",14,775,-0.126936,NA,NA,NA,-0.03637,NA,NA,NA,NA
"1698",14,776,-0.003961,0.425766,0.425766,NA,-0.031213,0.031309,0.296473,0.222218,-0.113222
"1699",14,779,-0.035476,0.025456,0.025456,-0.014625,-0.003212,0.019741,-0.022326,-0.026132,-0.041889
"1700",14,780,0.01263,0.062071,0.062071,-0.092475,0.084635,-0.047074,0.132884,0.014123,-0.031885
"1701",14,781,0.24537,0.020241,0.020241,-0.066277,-0.049255,0.160698,0.017235,0.067777,0.064222
"1702",14,782,-0.047268,0.029785,0.029785,0.208541,-0.032739,NA,0.100391,0.052676,-0.083551
"1703",14,783,-0.069893,0.011117,0.011117,0.011038,-0.038289,-0.031588,0.011352,0.029955,0.032043
"1704",14,784,0.013937,-0.070612,-0.070612,-0.033656,0.066487,-0.038121,-0.009985,-0.069257,-0.081527
"1705",14,785,0.045702,0.011612,0.011612,NA,0.02732,0.052465,0.063035,NA,-0.037599
"1706",14,786,0.005952,0.046506,0.046506,0.025983,0.074993,-0.020112,0.032441,0.061103,0.066961
"1707",14,787,0.200317,-0.053037,-0.053037,0.108749,0.25848,0.128168,-0.070632,0.137757,0.121348
"1708",14,788,0.066854,0.047044,0.047044,0.065215,0.00766,0.140049,0.063208,0.097596,0.05991
"1709",14,790,-0.074979,0.017031,0.017031,0.013667,-0.060522,-0.033525,-0.041214,-0.008928,-0.059251
"1710",14,791,-0.026063,-0.042454,-0.042454,-0.033866,0.115247,-0.059272,-0.044195,-0.026842,-0.011242
"1711",14,792,0.086416,-0.000662,-0.000662,0.021698,0.040595,0.057614,0.067937,0.106877,0.129754
"1712",14,793,0.051313,-0.001131,-0.001131,-0.02637,0.131909,0.029348,0.020947,0.039758,-0.098754
"1713",14,794,0.029435,0.036403,0.036403,-0.009755,-0.012301,0.018024,0.02698,0.077969,-0.066871
"1714",14,795,0.017401,0.040934,0.040934,-0.092005,0.038564,-0.027671,0.10305,0.000828,-0.129694
"1715",14,796,0.084479,-0.062528,-0.062528,0.019177,0.09855,0.031231,-0.030366,-0.038598,0.021732
"1716",14,797,0.318049,0.100145,0.100145,0.125419,0.152581,0.161729,0.131141,0.233624,0.001468
"1717",14,798,0.178944,0.111359,0.111359,0.084894,0.065444,0.12446,0.117314,0.05271,0.112376
"1718",14,799,0.04879,0.090607,0.090607,0.025672,0.201048,0.072281,0.067276,0.072502,0.122106
"1719",14,801,0.059037,0.052253,0.052253,0.057089,0.114683,0.018185,0.046891,0.078986,-0.061595
"1720",14,802,0.109641,0.009651,0.009651,0.047508,0.027777,0.101335,-0.005675,0.021834,0.171541
"1721",14,803,0.024269,0.067777,0.067777,0.015659,-0.088798,0.002991,0.098227,0.066803,0.114359
"1722",14,804,0.014566,-0.026636,-0.026636,NA,0.008326,0.023078,-0.090317,-0.05992,NA
"1723",14,805,0.033022,0.054467,0.054467,-0.011391,-0.029757,0.037834,0.027099,0.052574,0.052428
"1724",14,806,-0.011153,0.112665,0.112665,-0.058056,0.044722,NA,0.098307,-0.028045,NA
"1725",14,807,0.063365,0.027809,0.027809,-0.056589,0.057566,0.075458,0.078132,-0.001291,-0.07403
"1726",14,808,0.058488,0.05773,0.05773,0.00592,0.200552,0.087113,0.035108,0.041223,0.04727
