"","sex","A","P","C","Y","upper"
"7697",1,48,2009,1961,19329.1666666667,0
"7698",1,48,2009,1960,19349.6666666667,1
"7699",1,49,2009,1960,19324.8333333333,0
"7700",1,49,2009,1959,18481.3333333333,1
"7701",1,50,2009,1959,18446.1666666667,0
"7702",1,50,2009,1958,18501.5,1
"7703",1,51,2009,1958,18472,0
"7704",1,51,2009,1957,18364.5,1
"7705",1,52,2009,1957,18334.5,0
"7706",1,52,2009,1956,18458,1
"7707",1,53,2009,1956,18419,0
"7708",1,53,2009,1955,18216.8333333333,1
"7709",1,54,2009,1955,18176.1666666667,0
"7710",1,54,2009,1954,17632.6666666667,1
"7711",1,55,2009,1954,17584.3333333333,0
"7712",1,55,2009,1953,17933.8333333333,1
"7713",1,56,2009,1953,17884.6666666667,0
"7714",1,56,2009,1952,17500.3333333333,1
"7715",1,57,2009,1952,17455.6666666667,0
"7716",1,57,2009,1951,17243.5,1
"7717",1,58,2009,1951,17193,0
"7718",1,58,2009,1950,17487.8333333333,1
"7719",1,59,2009,1950,17436.1666666667,0
"7720",1,59,2009,1949,17322.6666666667,1
"7721",1,60,2009,1949,17265.3333333333,0
"7722",1,60,2009,1948,18194.8333333333,1
"7723",1,61,2009,1948,18120.6666666667,0
"7724",1,61,2009,1947,19213,1
"7725",1,62,2009,1947,19141,0
"7726",1,62,2009,1946,19809.6666666667,1
"7727",1,63,2009,1946,19725.8333333333,0
"7728",1,63,2009,1945,18943.1666666667,1
"7729",1,64,2009,1945,18853.3333333333,0
"7730",1,64,2009,1944,17700,1
"7731",1,65,2009,1944,17607.5,0
"7732",1,65,2009,1943,15933.8333333333,1
"7733",1,66,2009,1943,15846.1666666667,0
"7734",1,66,2009,1942,14915.3333333333,1
"7735",1,67,2009,1942,14824.1666666667,0
"7736",1,67,2009,1941,12970,1
"7737",1,68,2009,1941,12885.5,0
"7738",1,68,2009,1940,12382.3333333333,1
"7739",1,69,2009,1940,12294.6666666667,0
"7740",1,69,2009,1939,11647.5,1
"7741",1,70,2009,1939,11557,0
"7742",1,70,2009,1938,11223.5,1
"7743",1,71,2009,1938,11121,0
"7744",1,71,2009,1937,10395.8333333333,1
"7745",1,72,2009,1937,10298.1666666667,0
"7746",1,72,2009,1936,9834.33333333333,1
"7747",1,73,2009,1936,9729.66666666667,0
"7748",1,73,2009,1935,9048.16666666667,1
"7749",1,74,2009,1935,8938.83333333333,0
"7750",1,74,2009,1934,8477,1
"7751",1,75,2009,1934,8358,0
"7752",1,75,2009,1933,7783.16666666667,1
"7753",1,76,2009,1933,7662.83333333333,0
"7754",1,76,2009,1932,7231.66666666667,1
"7755",1,77,2009,1932,7113.33333333333,0
"7756",1,77,2009,1931,6758,1
"7757",1,78,2009,1931,6625,0
"7758",1,78,2009,1930,6344.16666666667,1
"7759",1,79,2009,1930,6207.33333333333,0
"7760",1,79,2009,1929,5914.5,1
"7761",1,80,2009,1929,5776,0
"7762",1,80,2009,1928,5596,1
"7763",1,81,2009,1928,5455.5,0
"7764",1,81,2009,1927,4896.33333333333,1
"7765",1,82,2009,1927,4755.16666666667,0
"7766",1,82,2009,1926,4572.16666666667,1
"7767",1,83,2009,1926,4423.33333333333,0
"7768",1,83,2009,1925,4056.66666666667,1
"7769",1,84,2009,1925,3912.33333333333,0
"7770",1,84,2009,1924,3628.5,1
"7771",1,85,2009,1924,3483.5,0
"7772",1,85,2009,1923,3039.83333333333,1
"7773",1,86,2009,1923,2907.16666666667,0
"7774",1,86,2009,1922,2589.66666666667,1
"7775",1,87,2009,1922,2456.33333333333,0
"7776",1,87,2009,1921,2311.83333333333,1
"7777",1,88,2009,1921,2187.16666666667,0
"7778",1,88,2009,1920,1925.33333333333,1
"7779",1,89,2009,1920,1811.66666666667,0
"7780",1,89,2009,1919,1380,1
"7781",1,90,2009,1919,1291.5,0
"7782",1,90,2009,1918,1131.33333333333,1
"7783",1,91,2009,1918,1043.66666666667,0
"7784",1,91,2009,1917,819.333333333333,1
"7785",1,92,2009,1917,750.666666666667,0
"7786",1,92,2009,1916,657,1
"7787",1,93,2009,1916,597,0
"7788",1,93,2009,1915,466.5,1
"7789",1,94,2009,1915,418.5,0
"7790",1,94,2009,1914,364.833333333333,1
"7791",1,95,2009,1914,331.166666666667,0
"7792",1,95,2009,1913,236.166666666667,1
"7793",1,96,2009,1913,212.833333333333,0
"7794",1,96,2009,1912,172,1
"7795",1,97,2009,1912,151,0
"7796",1,97,2009,1911,109.666666666667,1
"7797",1,98,2009,1911,95.3333333333333,0
"7798",1,98,2009,1910,99,1
"7799",1,99,2009,1910,113.5,0
"7800",1,99,2009,1909,120,1
"7801",1,0,2010,2010,16314,0
"7802",1,0,2010,2009,16264,1
"7803",1,1,2010,2009,16310.5,0
"7804",1,1,2010,2008,17015.5,1
"7805",1,2,2010,2008,17039,0
"7806",1,2,2010,2007,16708.3333333333,1
"7807",1,3,2010,2007,16726.6666666667,0
"7808",1,3,2010,2006,17032.5,1
"7809",1,4,2010,2006,17048,0
"7810",1,4,2010,2005,16673.1666666667,1
"7811",1,5,2010,2005,16676.8333333333,0
"7812",1,5,2010,2004,16747.6666666667,1
"7813",1,6,2010,2004,16762.8333333333,0
"7814",1,6,2010,2003,16780.8333333333,1
"7815",1,7,2010,2003,16785.1666666667,0
"7816",1,7,2010,2002,16695.5,1
"7817",1,8,2010,2002,16704.5,0
"7818",1,8,2010,2001,16839.1666666667,1
"7819",1,9,2010,2001,16842.8333333333,0
"7820",1,9,2010,2000,17351.1666666667,1
"7821",1,10,2010,2000,17357.8333333333,0
"7822",1,10,2010,1999,17155.1666666667,1
"7823",1,11,2010,1999,17163.3333333333,0
"7824",1,11,2010,1998,17329.1666666667,1
"7825",1,12,2010,1998,17336.3333333333,0
"7826",1,12,2010,1997,17731.5,1
"7827",1,13,2010,1997,17743.5,0
"7828",1,13,2010,1996,17849.8333333333,1
"7829",1,14,2010,1996,17859.1666666667,0
"7830",1,14,2010,1995,18549.5,1
"7831",1,15,2010,1995,18568,0
"7832",1,15,2010,1994,18573.8333333333,1
"7833",1,16,2010,1994,18615.6666666667,0
"7834",1,16,2010,1993,18094.3333333333,1
"7835",1,17,2010,1993,18104.1666666667,0
"7836",1,17,2010,1992,18306.3333333333,1
"7837",1,18,2010,1992,18324.6666666667,0
"7838",1,18,2010,1991,17542.5,1
"7839",1,19,2010,1991,17627.5,0
"7840",1,19,2010,1990,17701.6666666667,1
"7841",1,20,2010,1990,17786.8333333333,0
"7842",1,20,2010,1989,17337.3333333333,1
"7843",1,21,2010,1989,17437.6666666667,0
"7844",1,21,2010,1988,17022.8333333333,1
"7845",1,22,2010,1988,17099.6666666667,0
"7846",1,22,2010,1987,16576,1
"7847",1,23,2010,1987,16658,0
"7848",1,23,2010,1986,16557.3333333333,1
"7849",1,24,2010,1986,16614.6666666667,0
"7850",1,24,2010,1985,16062.6666666667,1
"7851",1,25,2010,1985,16093.3333333333,0
"7852",1,25,2010,1984,15501.8333333333,1
"7853",1,26,2010,1984,15548.1666666667,0
"7854",1,26,2010,1983,15174.5,1
"7855",1,27,2010,1983,15223.5,0
"7856",1,27,2010,1982,15671.1666666667,1
"7857",1,28,2010,1982,15716.8333333333,0
"7858",1,28,2010,1981,15455.5,1
"7859",1,29,2010,1981,15488,0
"7860",1,29,2010,1980,16385.6666666667,1
"7861",1,30,2010,1980,16422.3333333333,0
"7862",1,30,2010,1979,16713.8333333333,1
"7863",1,31,2010,1979,16746.1666666667,0
"7864",1,31,2010,1978,17311.6666666667,1
"7865",1,32,2010,1978,17321.8333333333,0
"7866",1,32,2010,1977,17223.6666666667,1
"7867",1,33,2010,1977,17228.8333333333,0
"7868",1,33,2010,1976,18037.8333333333,1
"7869",1,34,2010,1976,18052.6666666667,0
"7870",1,34,2010,1975,19327,1
"7871",1,35,2010,1975,19339.5,0
"7872",1,35,2010,1974,19101.6666666667,1
"7873",1,36,2010,1974,19118.3333333333,0
"7874",1,36,2010,1973,19205.3333333333,1
"7875",1,37,2010,1973,19207.1666666667,0
"7876",1,37,2010,1972,19989.6666666667,1
"7877",1,38,2010,1972,19997.3333333333,0
"7878",1,38,2010,1971,20017.5,1
"7879",1,39,2010,1971,20023,0
"7880",1,39,2010,1970,19098,1
"7881",1,40,2010,1970,19089,0
"7882",1,40,2010,1969,19161.1666666667,1
"7883",1,41,2010,1969,19159.3333333333,0
"7884",1,41,2010,1968,19889.3333333333,1
"7885",1,42,2010,1968,19883.6666666667,0
"7886",1,42,2010,1967,21222.5,1
"7887",1,43,2010,1967,21216.5,0
"7888",1,43,2010,1966,22829.8333333333,1
"7889",1,44,2010,1966,22812.6666666667,0
"7890",1,44,2010,1965,22018.8333333333,1
"7891",1,45,2010,1965,22003.1666666667,0
"7892",1,45,2010,1964,21653.6666666667,1
"7893",1,46,2010,1964,21638.3333333333,0
"7894",1,46,2010,1963,21045.5,1
"7895",1,47,2010,1963,21028,0
"7896",1,47,2010,1962,19906.3333333333,1
"7897",1,48,2010,1962,19884.1666666667,0
"7898",1,48,2010,1961,19288.6666666667,1
"7899",1,49,2010,1961,19264.3333333333,0
"7900",1,49,2010,1960,19273.5,1
"7901",1,50,2010,1960,19247,0
"7902",1,50,2010,1959,18382.8333333333,1
"7903",1,51,2010,1959,18354.6666666667,0
"7904",1,51,2010,1958,18413.6666666667,1
"7905",1,52,2010,1958,18384.8333333333,0
"7906",1,52,2010,1957,18266.1666666667,1
"7907",1,53,2010,1957,18227.8333333333,0
"7908",1,53,2010,1956,18339.8333333333,1
"7909",1,54,2010,1956,18299.6666666667,0
"7910",1,54,2010,1955,18091.1666666667,1
"7911",1,55,2010,1955,18046.8333333333,0
"7912",1,55,2010,1954,17490.3333333333,1
"7913",1,56,2010,1954,17444.6666666667,0
"7914",1,56,2010,1953,17784.6666666667,1
"7915",1,57,2010,1953,17733.8333333333,0
"7916",1,57,2010,1952,17365,1
"7917",1,58,2010,1952,17319,0
"7918",1,58,2010,1951,17085.6666666667,1
"7919",1,59,2010,1951,17028.8333333333,0
"7920",1,59,2010,1950,17327.5,1
"7921",1,60,2010,1950,17270.5,0
"7922",1,60,2010,1949,17140.3333333333,1
"7923",1,61,2010,1949,17072.6666666667,0
"7924",1,61,2010,1948,17972,1
"7925",1,62,2010,1948,17897.5,0
"7926",1,62,2010,1947,18986.3333333333,1
"7927",1,63,2010,1947,18903.6666666667,0
"7928",1,63,2010,1946,19551.5,1
"7929",1,64,2010,1946,19461,0
"7930",1,64,2010,1945,18679.5,1
"7931",1,65,2010,1945,18595.5,0
"7932",1,65,2010,1944,17413.5,1
"7933",1,66,2010,1944,17312,0
"7934",1,66,2010,1943,15669.1666666667,1
"7935",1,67,2010,1943,15579.8333333333,0
"7936",1,67,2010,1942,14637.1666666667,1
"7937",1,68,2010,1942,14541.3333333333,0
"7938",1,68,2010,1941,12710.5,1
"7939",1,69,2010,1941,12620,0
"7940",1,69,2010,1940,12120.5,1
"7941",1,70,2010,1940,12034,0
"7942",1,70,2010,1939,11367,1
"7943",1,71,2010,1939,11267.5,0
"7944",1,71,2010,1938,10910.5,1
"7945",1,72,2010,1938,10802.5,0
"7946",1,72,2010,1937,10086.6666666667,1
"7947",1,73,2010,1937,9972.83333333333,0
"7948",1,73,2010,1936,9506.16666666667,1
"7949",1,74,2010,1936,9387.33333333333,0
"7950",1,74,2010,1935,8713.16666666667,1
"7951",1,75,2010,1935,8596.83333333333,0
"7952",1,75,2010,1934,8121,1
"7953",1,76,2010,1934,8003,0
"7954",1,76,2010,1933,7425.83333333333,1
"7955",1,77,2010,1933,7309.16666666667,0
"7956",1,77,2010,1932,6864.66666666667,1
"7957",1,78,2010,1932,6734.33333333333,0
"7958",1,78,2010,1931,6365.16666666667,1
"7959",1,79,2010,1931,6238.33333333333,0
"7960",1,79,2010,1930,5937.16666666667,1
"7961",1,80,2010,1930,5803.83333333333,0
"7962",1,80,2010,1929,5497.33333333333,1
"7963",1,81,2010,1929,5357.16666666667,0
"7964",1,81,2010,1928,5160.33333333333,1
"7965",1,82,2010,1928,5005.66666666667,0
"7966",1,82,2010,1927,4478.16666666667,1
"7967",1,83,2010,1927,4342.33333333333,0
"7968",1,83,2010,1926,4137,1
"7969",1,84,2010,1926,3999.5,0
"7970",1,84,2010,1925,3625.33333333333,1
"7971",1,85,2010,1925,3482.66666666667,0
"7972",1,85,2010,1924,3205.33333333333,1
"7973",1,86,2010,1924,3072.16666666667,0
"7974",1,86,2010,1923,2643.5,1
"7975",1,87,2010,1923,2512.5,0
"7976",1,87,2010,1922,2200.83333333333,1
"7977",1,88,2010,1922,2078.66666666667,0
"7978",1,88,2010,1921,1949.66666666667,1
"7979",1,89,2010,1921,1836.83333333333,0
"7980",1,89,2010,1920,1601.66666666667,1
"7981",1,90,2010,1920,1505.33333333333,0
"7982",1,90,2010,1919,1123,1
"7983",1,91,2010,1919,1043,0
"7984",1,91,2010,1918,885.333333333333,1
"7985",1,92,2010,1918,814.666666666667,0
"7986",1,92,2010,1917,626.166666666667,1
"7987",1,93,2010,1917,570.333333333333,0
"7988",1,93,2010,1916,493.5,1
"7989",1,94,2010,1916,450,0
"7990",1,94,2010,1915,336.5,1
"7991",1,95,2010,1915,302.5,0
"7992",1,95,2010,1914,267.833333333333,1
"7993",1,96,2010,1914,238.166666666667,0
"7994",1,96,2010,1913,167.5,1
"7995",1,97,2010,1913,145.5,0
"7996",1,97,2010,1912,115.666666666667,1
"7997",1,98,2010,1912,101.333333333333,0
"7998",1,98,2010,1911,94.3333333333333,1
"7999",1,99,2010,1911,107.666666666667,0
"8000",1,99,2010,1910,141.333333333333,1
"8001",1,0,2011,2011,15092,0
"8002",1,0,2011,2010,16351.6666666667,1
"8003",1,1,2011,2010,16389.3333333333,0
"8004",1,1,2011,2009,16373.5,1
"8005",1,2,2011,2009,16390,0
"8006",1,2,2011,2008,17076.1666666667,1
"8007",1,3,2011,2008,17089.8333333333,0
"8008",1,3,2011,2007,16760.3333333333,1
"8009",1,4,2011,2007,16775.6666666667,0
"8010",1,4,2011,2006,17065.1666666667,1
"8011",1,5,2011,2006,17066.8333333333,0
"8012",1,5,2011,2005,16690.1666666667,1
"8013",1,6,2011,2005,16699.8333333333,0
"8014",1,6,2011,2004,16781.5,1
"8015",1,7,2011,2004,16785,0
"8016",1,7,2011,2003,16801.1666666667,1
"8017",1,8,2011,2003,16812.8333333333,0
"8018",1,8,2011,2002,16716.8333333333,1
"8019",1,9,2011,2002,16720.1666666667,0
"8020",1,9,2011,2001,16854.5,1
"8021",1,10,2011,2001,16862.5,0
"8022",1,10,2011,2000,17374.8333333333,1
"8023",1,11,2011,2000,17385.1666666667,0
"8024",1,11,2011,1999,17181,1
"8025",1,12,2011,1999,17190.5,0
"8026",1,12,2011,1998,17354,1
"8027",1,13,2011,1998,17364.5,0
"8028",1,13,2011,1997,17768,1
"8029",1,14,2011,1997,17780.5,0
"8030",1,14,2011,1996,17891.6666666667,1
"8031",1,15,2011,1996,17914.8333333333,0
"8032",1,15,2011,1995,18621.5,1
"8033",1,16,2011,1995,18656.5,0
"8034",1,16,2011,1994,18676.8333333333,1
"8035",1,17,2011,1994,18696.1666666667,0
"8036",1,17,2011,1993,18130.8333333333,1
"8037",1,18,2011,1993,18147.6666666667,0
"8038",1,18,2011,1992,18436.3333333333,1
"8039",1,19,2011,1992,18529.6666666667,0
"8040",1,19,2011,1991,17822.1666666667,1
"8041",1,20,2011,1991,17931.8333333333,0
"8042",1,20,2011,1990,18012.1666666667,1
"8043",1,21,2011,1990,18152.3333333333,0
"8044",1,21,2011,1989,17616.3333333333,1
"8045",1,22,2011,1989,17694.6666666667,0
"8046",1,22,2011,1988,17264.3333333333,1
"8047",1,23,2011,1988,17352.1666666667,0
"8048",1,23,2011,1987,16781.1666666667,1
"8049",1,24,2011,1987,16822.3333333333,0
"8050",1,24,2011,1986,16694.1666666667,1
"8051",1,25,2011,1986,16716.3333333333,0
"8052",1,25,2011,1985,16164.5,1
"8053",1,26,2011,1985,16205,0
"8054",1,26,2011,1984,15619.3333333333,1
"8055",1,27,2011,1984,15644.1666666667,0
"8056",1,27,2011,1983,15276,1
"8057",1,28,2011,1983,15279.5,0
"8058",1,28,2011,1982,15767.5,1
"8059",1,29,2011,1982,15772.5,0
"8060",1,29,2011,1981,15532.5,1
"8061",1,30,2011,1981,15544.5,0
"8062",1,30,2011,1980,16475,1
"8063",1,31,2011,1980,16491,0
"8064",1,31,2011,1979,16793,1
"8065",1,32,2011,1979,16807.5,0
"8066",1,32,2011,1978,17342.3333333333,1
"8067",1,33,2011,1978,17352.6666666667,0
"8068",1,33,2011,1977,17246.1666666667,1
"8069",1,34,2011,1977,17258.3333333333,0
"8070",1,34,2011,1976,18059.8333333333,1
"8071",1,35,2011,1976,18052.1666666667,0
"8072",1,35,2011,1975,19354,1
"8073",1,36,2011,1975,19356,0
"8074",1,36,2011,1974,19133.5,1
"8075",1,37,2011,1974,19132,0
"8076",1,37,2011,1973,19203.6666666667,1
"8077",1,38,2011,1973,19198.3333333333,0
"8078",1,38,2011,1972,19992.6666666667,1
"8079",1,39,2011,1972,19980.3333333333,0
"8080",1,39,2011,1971,20007.5,1
"8081",1,40,2011,1971,19986.5,0
"8082",1,40,2011,1970,19077.1666666667,1
"8083",1,41,2011,1970,19074.3333333333,0
"8084",1,41,2011,1969,19137.3333333333,1
"8085",1,42,2011,1969,19117.1666666667,0
"8086",1,42,2011,1968,19870.8333333333,1
"8087",1,43,2011,1968,19863.6666666667,0
"8088",1,43,2011,1967,21190.6666666667,1
"8089",1,44,2011,1967,21170.8333333333,0
"8090",1,44,2011,1966,22777.3333333333,1
"8091",1,45,2011,1966,22759.1666666667,0
"8092",1,45,2011,1965,21975,1
"8093",1,46,2011,1965,21962.5,0
"8094",1,46,2011,1964,21590.8333333333,1
"8095",1,47,2011,1964,21558.6666666667,0
"8096",1,47,2011,1963,20990,1
"8097",1,48,2011,1963,20969.5,0
"8098",1,48,2011,1962,19834.5,1
"8099",1,49,2011,1962,19807,0
"8100",1,49,2011,1961,19212.6666666667,1
"8101",1,50,2011,1961,19185.3333333333,0
"8102",1,50,2011,1960,19191.3333333333,1
"8103",1,51,2011,1960,19162.1666666667,0
"8104",1,51,2011,1959,18296.8333333333,1
"8105",1,52,2011,1959,18267.1666666667,0
"8106",1,52,2011,1958,18322.8333333333,1
"8107",1,53,2011,1958,18289.6666666667,0
"8108",1,53,2011,1957,18151.5,1
"8109",1,54,2011,1957,18113.5,0
"8110",1,54,2011,1956,18219.1666666667,1
"8111",1,55,2011,1956,18178.8333333333,0
"8112",1,55,2011,1955,17955.5,1
"8113",1,56,2011,1955,17908.5,0
"8114",1,56,2011,1954,17356.3333333333,1
"8115",1,57,2011,1954,17313.6666666667,0
"8116",1,57,2011,1953,17636.1666666667,1
"8117",1,58,2011,1953,17589.3333333333,0
"8118",1,58,2011,1952,17220.1666666667,1
"8119",1,59,2011,1952,17167.3333333333,0
"8120",1,59,2011,1951,16922,1
"8121",1,60,2011,1951,16872,0
"8122",1,60,2011,1950,17153.6666666667,1
"8123",1,61,2011,1950,17093.8333333333,0
"8124",1,61,2011,1949,16944,1
"8125",1,62,2011,1949,16883,0
"8126",1,62,2011,1948,17751,1
"8127",1,63,2011,1948,17679,0
"8128",1,63,2011,1947,18743.1666666667,1
"8129",1,64,2011,1947,18665.3333333333,0
"8130",1,64,2011,1946,19279.1666666667,1
"8131",1,65,2011,1946,19187.8333333333,0
"8132",1,65,2011,1945,18408.1666666667,1
"8133",1,66,2011,1945,18304.8333333333,0
"8134",1,66,2011,1944,17107.3333333333,1
"8135",1,67,2011,1944,17004.1666666667,0
"8136",1,67,2011,1943,15392.6666666667,1
"8137",1,68,2011,1943,15294.8333333333,0
"8138",1,68,2011,1942,14346.6666666667,1
"8139",1,69,2011,1942,14247.8333333333,0
"8140",1,69,2011,1941,12442.5,1
"8141",1,70,2011,1941,12355.5,0
"8142",1,70,2011,1940,11851.5,1
"8143",1,71,2011,1940,11755.5,0
"8144",1,71,2011,1939,11057.8333333333,1
"8145",1,72,2011,1939,10947.6666666667,0
"8146",1,72,2011,1938,10586.6666666667,1
"8147",1,73,2011,1938,10478.8333333333,0
"8148",1,73,2011,1937,9750.16666666667,1
"8149",1,74,2011,1937,9641.33333333333,0
"8150",1,74,2011,1936,9158.83333333333,1
"8151",1,75,2011,1936,9049.16666666667,0
"8152",1,75,2011,1935,8361.83333333333,1
"8153",1,76,2011,1935,8243.16666666667,0
"8154",1,76,2011,1934,7756.5,1
"8155",1,77,2011,1934,7628,0
"8156",1,77,2011,1933,7063.83333333333,1
"8157",1,78,2011,1933,6935.16666666667,0
"8158",1,78,2011,1932,6469,1
"8159",1,79,2011,1932,6334,0
"8160",1,79,2011,1931,5992.16666666667,1
"8161",1,80,2011,1931,5872.83333333333,0
"8162",1,80,2011,1930,5542.66666666667,1
"8163",1,81,2011,1930,5414.83333333333,0
"8164",1,81,2011,1929,5082.66666666667,1
"8165",1,82,2011,1929,4948.33333333333,0
"8166",1,82,2011,1928,4711.5,1
"8167",1,83,2011,1928,4572,0
"8168",1,83,2011,1927,4067.5,1
"8169",1,84,2011,1927,3928.5,0
"8170",1,84,2011,1926,3732,1
"8171",1,85,2011,1926,3602,0
"8172",1,85,2011,1925,3205.83333333333,1
"8173",1,86,2011,1925,3071.66666666667,0
"8174",1,86,2011,1924,2809,1
"8175",1,87,2011,1924,2679,0
"8176",1,87,2011,1923,2268.16666666667,1
"8177",1,88,2011,1923,2154.83333333333,0
"8178",1,88,2011,1922,1851.66666666667,1
"8179",1,89,2011,1922,1746.83333333333,0
"8180",1,89,2011,1921,1620.33333333333,1
"8181",1,90,2011,1921,1516.66666666667,0
"8182",1,90,2011,1920,1314.83333333333,1
"8183",1,91,2011,1920,1220.66666666667,0
"8184",1,91,2011,1919,892.5,1
"8185",1,92,2011,1919,822,0
"8186",1,92,2011,1918,687.5,1
"8187",1,93,2011,1918,631,0
"8188",1,93,2011,1917,467.666666666667,1
"8189",1,94,2011,1917,420.833333333333,0
"8190",1,94,2011,1916,371,1
"8191",1,95,2011,1916,335.5,0
"8192",1,95,2011,1915,244.666666666667,1
"8193",1,96,2011,1915,220.833333333333,0
"8194",1,96,2011,1914,186.333333333333,1
"8195",1,97,2011,1914,164.166666666667,0
"8196",1,97,2011,1913,109.5,1
"8197",1,98,2011,1913,95.5,0
"8198",1,98,2011,1912,104.666666666667,1
"8199",1,99,2011,1912,122.333333333333,0
"8200",1,99,2011,1911,138.666666666667,1
"8201",1,0,2012,2012,14995.5,0
"8202",1,0,2012,2011,15128.3333333333,1
"8203",1,1,2012,2011,15164.6666666667,0
"8204",1,1,2012,2010,16456.6666666667,1
"8205",1,2,2012,2010,16486.3333333333,0
"8206",1,2,2012,2009,16424.5,1
"8207",1,3,2012,2009,16442.5,0
"8208",1,3,2012,2008,17123.1666666667,1
"8209",1,4,2012,2008,17142.8333333333,0
"8210",1,4,2012,2007,16798.8333333333,1
"8211",1,5,2012,2007,16806.6666666667,0
"8212",1,5,2012,2006,17078.5,1
"8213",1,6,2012,2006,17088.5,0
"8214",1,6,2012,2005,16714,1
"8215",1,7,2012,2005,16718.5,0
"8216",1,7,2012,2004,16797,1
"8217",1,8,2012,2004,16805.5,0
"8218",1,8,2012,2003,16832.1666666667,1
"8219",1,9,2012,2003,16839.8333333333,0
"8220",1,9,2012,2002,16732,1
"8221",1,10,2012,2002,16740.5,0
"8222",1,10,2012,2001,16879.8333333333,1
"8223",1,11,2012,2001,16889.1666666667,0
"8224",1,11,2012,2000,17403.8333333333,1
"8225",1,12,2012,2000,17412.1666666667,0
"8226",1,12,2012,1999,17209.1666666667,1
"8227",1,13,2012,1999,17218.3333333333,0
"8228",1,13,2012,1998,17393.8333333333,1
"8229",1,14,2012,1998,17412.6666666667,0
"8230",1,14,2012,1997,17813.6666666667,1
"8231",1,15,2012,1997,17834.3333333333,0
"8232",1,15,2012,1996,17975.1666666667,1
"8233",1,16,2012,1996,18012.3333333333,0
"8234",1,16,2012,1995,18703.5,1
"8235",1,17,2012,1995,18715.5,0
"8236",1,17,2012,1994,18739,1
"8237",1,18,2012,1994,18762.5,0
"8238",1,18,2012,1993,18273.1666666667,1
"8239",1,19,2012,1993,18381.8333333333,0
"8240",1,19,2012,1992,18736.6666666667,1
"8241",1,20,2012,1992,18850.3333333333,0
"8242",1,20,2012,1991,18140,1
"8243",1,21,2012,1991,18238.5,0
"8244",1,21,2012,1990,18345.6666666667,1
"8245",1,22,2012,1990,18398.8333333333,0
"8246",1,22,2012,1989,17879.8333333333,1
"8247",1,23,2012,1989,17986.6666666667,0
"8248",1,23,2012,1988,17519.5,1
"8249",1,24,2012,1988,17599,0
"8250",1,24,2012,1987,16922,1
"8251",1,25,2012,1987,16980.5,0
"8252",1,25,2012,1986,16784.5,1
"8253",1,26,2012,1986,16830.5,0
"8254",1,26,2012,1985,16283.3333333333,1
"8255",1,27,2012,1985,16321.1666666667,0
"8256",1,27,2012,1984,15704,1
"8257",1,28,2012,1984,15739,0
"8258",1,28,2012,1983,15297,1
"8259",1,29,2012,1983,15311,0
"8260",1,29,2012,1982,15799,1
"8261",1,30,2012,1982,15820.5,0
"8262",1,30,2012,1981,15579.3333333333,1
"8263",1,31,2012,1981,15602.1666666667,0
"8264",1,31,2012,1980,16531.6666666667,1
"8265",1,32,2012,1980,16556.3333333333,0
"8266",1,32,2012,1979,16839.8333333333,1
"8267",1,33,2012,1979,16857.6666666667,0
"8268",1,33,2012,1978,17382.3333333333,1
"8269",1,34,2012,1978,17401.6666666667,0
"8270",1,34,2012,1977,17280,1
"8271",1,35,2012,1977,17289.5,0
"8272",1,35,2012,1976,18053.3333333333,1
"8273",1,36,2012,1976,18062.1666666667,0
"8274",1,36,2012,1975,19358.1666666667,1
"8275",1,37,2012,1975,19358.3333333333,0
"8276",1,37,2012,1974,19135,1
"8277",1,38,2012,1974,19139.5,0
"8278",1,38,2012,1973,19192.5,1
"8279",1,39,2012,1973,19192,0
"8280",1,39,2012,1972,19966.1666666667,1
"8281",1,40,2012,1972,19964.3333333333,0
"8282",1,40,2012,1971,19963,1
"8283",1,41,2012,1971,19960.5,0
"8284",1,41,2012,1970,19076.3333333333,1
"8285",1,42,2012,1970,19081.1666666667,0
