"","A","sex","P","D","Y","rate"
"4636",59,2,1990,242,25567.5,9.46514129265669
"4637",59,1,1991,337,24026,14.0264713227337
"4638",59,2,1991,244,25389.8333333333,9.61014579326371
"4639",59,1,1992,378,23982,15.7618213660245
"4640",59,2,1992,227,25219.8333333333,9.00085250365123
"4641",59,1,1993,356,24380.5,14.6018334324563
"4642",59,2,1993,232,25382.6666666667,9.14009560329884
"4643",59,1,1994,355,24915.3333333333,14.2482540871752
"4644",59,2,1994,219,25914,8.45103033109516
"4645",59,1,1995,356,25520.6666666667,13.9494788537395
"4646",59,2,1995,249,26353.5,9.44846035630941
"4647",59,1,1996,350,26248.3333333333,13.3341799479332
"4648",59,2,1996,225,27154.3333333333,8.28597031781299
"4649",59,1,1997,325,27021,12.0276821731246
"4650",59,2,1997,199,27820.3333333333,7.15304154036017
"4651",59,1,1998,328,27715.5,11.8345330230377
"4652",59,2,1998,242,27940.6666666667,8.66121066068574
"4653",59,1,1999,334,28363.5,11.775697639572
"4654",59,2,1999,232,28458.1666666667,8.15231714387786
"4655",59,1,2000,367,29212.6666666667,12.5630434286497
"4656",59,2,2000,220,29417.8333333333,7.47845694505034
"4657",59,1,2001,368,31384.3333333333,11.7255955731628
"4658",59,2,2001,240,31375.6666666667,7.64923985678923
"4659",59,1,2002,399,34033.3333333333,11.7238001958864
"4660",59,2,2002,221,34074.8333333333,6.48572504634408
"4661",59,1,2003,390,36430.5,10.7053156009388
"4662",59,2,2003,225,36458.3333333333,6.17142857142857
"4663",59,1,2004,390,38942.6666666667,10.0147224980313
"4664",59,2,2004,276,38559.3333333333,7.15780010027836
"4665",59,1,2005,417,40595.5,10.272074491015
"4666",59,2,2005,277,39956.5,6.93253913631074
"4667",59,1,2006,443,40322.3333333333,10.9864673836666
"4668",59,2,2006,257,39974.1666666667,6.4291521607705
"4669",59,1,2007,368,38138.1666666667,9.64912664041708
"4670",59,2,2007,233,38173.3333333333,6.10373733845617
"4671",59,1,2008,326,35815.6666666667,9.10216199614694
"4672",59,2,2008,221,36095.8333333333,6.12259032667667
"4673",59,1,2009,345,34758.8333333333,9.9255345164059
"4674",59,2,2009,201,35325.1666666667,5.68999438549476
"4675",59,1,2010,356,34356.3333333333,10.3619905112109
"4676",59,2,2010,205,34643.6666666667,5.91738749747429
"4677",59,1,2011,311,34089.3333333333,9.12308835608402
"4678",59,2,2011,179,34239.8333333333,5.22782918530561
"4679",59,1,2012,298,34510.8333333333,8.63496969550624
"4680",59,2,2012,198,34850.6666666667,5.68138342642895
"4681",60,1,1974,490,26758.1666666667,18.3121663791117
"4682",60,2,1974,263,28861.3333333333,9.11253811327728
"4683",60,1,1975,462,26068.5,17.7225386961275
"4684",60,2,1975,272,27995,9.71602071798536
"4685",60,1,1976,450,25599.1666666667,17.5786972232169
"4686",60,2,1976,273,27220.1666666667,10.0293287452318
"4687",60,1,1977,426,25562.6666666667,16.6649280200292
"4688",60,2,1977,262,27270.8333333333,9.60733384262796
"4689",60,1,1978,450,25816.5,17.4307129161583
"4690",60,2,1978,270,27536.3333333333,9.80522703337409
"4691",60,1,1979,434,25675.1666666667,16.9034929990717
"4692",60,2,1979,248,27227.8333333333,9.10832665103723
"4693",60,1,1980,526,26917.3333333333,19.5413116702992
"4694",60,2,1980,292,28865,10.1160575090941
"4695",60,1,1981,533,28101.1666666667,18.9671840433671
"4696",60,2,1981,281,30523.1666666667,9.206122125817
"4697",60,1,1982,445,26640.6666666667,16.7037861915368
"4698",60,2,1982,271,28848.6666666667,9.39384835809858
"4699",60,1,1983,431,25959.5,16.6027851075714
"4700",60,2,1983,262,28087.6666666667,9.32793752892729
"4701",60,1,1984,483,26113.3333333333,18.4962981873883
"4702",60,2,1984,293,28267.1666666667,10.3653826878062
"4703",60,1,1985,451,25670.8333333333,17.5685765297841
"4704",60,2,1985,274,27738.8333333333,9.877848743939
"4705",60,1,1986,432,25129.8333333333,17.1907228460197
"4706",60,2,1986,289,27172.8333333333,10.6356225887375
"4707",60,1,1987,466,24689,18.8748025436429
"4708",60,2,1987,250,26446.1666666667,9.45316586524827
"4709",60,1,1988,416,24532.1666666667,16.9573281338107
"4710",60,2,1988,292,26027.6666666667,11.2188312436766
"4711",60,1,1989,420,24126.8333333333,17.4080035368642
"4712",60,2,1989,247,25644.3333333333,9.63175750328208
"4713",60,1,1990,369,23822.8333333333,15.4893414581249
"4714",60,2,1990,249,25402,9.80237776553027
"4715",60,1,1991,386,23907.8333333333,16.1453359080357
"4716",60,2,1991,283,25322.1666666667,11.1759788854298
"4717",60,1,1992,417,23685.3333333333,17.6058320198154
"4718",60,2,1992,228,25168.1666666667,9.0590627048719
"4719",60,1,1993,350,23639.6666666667,14.8056233167416
"4720",60,2,1993,274,25003.3333333333,10.9585388614851
"4721",60,1,1994,374,24039.6666666667,15.5576200446484
"4722",60,2,1994,257,25164.6666666667,10.2127321376533
"4723",60,1,1995,396,24592.1666666667,16.102688525479
"4724",60,2,1995,287,25710.5,11.1627545166372
"4725",60,1,1996,384,25214.6666666667,15.2292316641108
"4726",60,2,1996,251,26151.5,9.59791981339503
"4727",60,1,1997,391,25913.1666666667,15.0888544433653
"4728",60,2,1997,245,26961.3333333333,9.08708768112358
"4729",60,1,1998,381,26698.6666666667,14.2703755493408
"4730",60,2,1998,259,27610.8333333333,9.38037606012133
"4731",60,1,1999,355,27373.8333333333,12.9685892245027
"4732",60,2,1999,234,27709,8.44490959616009
"4733",60,1,2000,332,28009.5,11.8531212624288
"4734",60,2,2000,225,28245.5,7.96587066966419
"4735",60,1,2001,321,28866.5,11.1201565828902
"4736",60,2,2001,216,29217.6666666667,7.3927874687689
"4737",60,1,2002,367,31008.8333333333,11.8353372426137
"4738",60,2,2002,247,31144.6666666667,7.93073185350087
"4739",60,1,2003,388,33634.8333333333,11.5356599557007
"4740",60,2,2003,265,33825,7.83444198078344
"4741",60,1,2004,457,36018.3333333333,12.6879829716348
"4742",60,2,2004,282,36183.6666666667,7.79357168519866
"4743",60,1,2005,413,38526.8333333333,10.7198013505738
"4744",60,2,2005,304,38267.5,7.94407787286862
"4745",60,1,2006,456,40160.1666666667,11.3545345512344
"4746",60,2,2006,274,39678.1666666667,6.90556099282141
"4747",60,1,2007,417,39884,10.4553204292448
"4748",60,2,2007,283,39703.1666666667,7.12789492022047
"4749",60,1,2008,415,37750,10.9933774834437
"4750",60,2,2008,269,37918.5,7.09416248005591
"4751",60,1,2009,389,35460.1666666667,10.9700556022955
"4752",60,2,2009,223,35880,6.21516164994426
"4753",60,1,2010,344,34410.8333333333,9.99685176664326
"4754",60,2,2010,210,35123.6666666667,5.97887464292832
"4755",60,1,2011,317,34025.6666666667,9.31649637038706
"4756",60,2,2011,228,34439.1666666667,6.62036925012704
"4757",60,1,2012,319,33762.5,9.44835246205109
"4758",60,2,2012,213,34037.8333333333,6.25774260993894
"4759",61,1,1974,527,26730.6666666667,19.7151835594573
"4760",61,2,1974,293,28686,10.2140416928118
"4761",61,1,1975,500,26266,19.0360161425417
"4762",61,2,1975,285,28573.3333333333,9.97433504433038
"4763",61,1,1976,502,25586.1666666667,19.6199769406646
"4764",61,2,1976,286,27710.3333333333,10.321059532545
"4765",61,1,1977,450,25138.1666666667,17.9010667709791
"4766",61,2,1977,238,26950,8.83116883116883
"4767",61,1,1978,531,25098.5,21.1566428272606
"4768",61,2,1978,281,27005.8333333333,10.4051593791465
"4769",61,1,1979,502,25335.3333333333,19.8142251927479
"4770",61,2,1979,293,27259.3333333333,10.7486120961628
"4771",61,1,1980,479,25192.3333333333,19.0137211056274
"4772",61,2,1980,287,26941.6666666667,10.6526446025363
"4773",61,1,1981,520,26417.6666666667,19.6837974587713
"4774",61,2,1981,283,28572,9.90480190396192
"4775",61,1,1982,537,27586,19.46639599797
"4776",61,2,1982,320,30227.6666666667,10.586328198229
"4777",61,1,1983,491,26157.6666666667,18.770787404585
"4778",61,2,1983,307,28563.3333333333,10.7480452794959
"4779",61,1,1984,477,25504,18.7029485570891
"4780",61,2,1984,299,27801.6666666667,10.7547509142138
"4781",61,1,1985,514,25637.8333333333,20.0484960377567
"4782",61,2,1985,308,27971,11.0114046691216
"4783",61,1,1986,485,25199.5,19.2464136193178
"4784",61,2,1986,313,27449.1666666667,11.4028962627888
"4785",61,1,1987,456,24666.1666666667,18.4868612201599
"4786",61,2,1987,307,26894.1666666667,11.4151148018467
"4787",61,1,1988,479,24235.6666666667,19.7642592872763
"4788",61,2,1988,277,26178.6666666667,10.5811347662219
"4789",61,1,1989,431,24104,17.8808496515101
"4790",61,2,1989,282,25771,10.9425323037523
"4791",61,1,1990,448,23734.5,18.8754766268512
"4792",61,2,1990,268,25398.1666666667,10.5519427255248
"4793",61,1,1991,374,23450.3333333333,15.9486005884778
"4794",61,2,1991,284,25159.1666666667,11.2881322248352
"4795",61,1,1992,443,23529.8333333333,18.827162680002
"4796",61,2,1992,313,25080,12.4800637958533
"4797",61,1,1993,431,23295.3333333333,18.5015596829122
"4798",61,2,1993,279,24925.3333333333,11.1934310473949
"4799",61,1,1994,439,23260,18.8736027515047
"4800",61,2,1994,268,24746.6666666667,10.8297413793103
"4801",61,1,1995,422,23663,17.8337488906732
"4802",61,2,1995,273,24932.8333333333,10.9494174348416
"4803",61,1,1996,381,24244.3333333333,15.7150124427701
"4804",61,2,1996,281,25488.8333333333,11.0244355371306
"4805",61,1,1997,385,24853,15.4910875950589
"4806",61,2,1997,243,25926.8333333333,9.37252910433849
"4807",61,1,1998,374,25555.6666666667,14.6347189794827
"4808",61,2,1998,264,26747.1666666667,9.87020432070687
"4809",61,1,1999,350,26348.8333333333,13.2833205771287
"4810",61,2,1999,274,27372.6666666667,10.0099856304343
"4811",61,1,2000,371,27013.8333333333,13.733704336667
"4812",61,2,2000,252,27476.5,9.17147380488781
"4813",61,1,2001,391,27639.5,14.1464208831564
"4814",61,2,2001,225,28034.5,8.02582532237065
"4815",61,1,2002,377,28498.3333333333,13.2288437920346
"4816",61,2,2002,242,28985.5,8.34900208725052
"4817",61,1,2003,389,30604,12.7107567638217
"4818",61,2,2003,262,30889.1666666667,8.48193811206734
"4819",61,1,2004,424,33217.5,12.7643561375781
"4820",61,2,2004,266,33555.3333333333,7.92720481592593
"4821",61,1,2005,441,35571.3333333333,12.3976235545477
"4822",61,2,2005,287,35874.1666666667,8.00018583474645
"4823",61,1,2006,473,38069.3333333333,12.4246987951807
"4824",61,2,2006,319,37952.8333333333,8.40516957451574
"4825",61,1,2007,506,39678.8333333333,12.7523910733263
"4826",61,2,2007,325,39368.1666666667,8.25540093730552
"4827",61,1,2008,456,39422.5,11.5669985414421
"4828",61,2,2008,269,39408.5,6.8259385665529
"4829",61,1,2009,451,37333.6666666667,12.0802492834885
"4830",61,2,2009,268,37654.6666666667,7.11731170992528
"4831",61,1,2010,408,35044.6666666667,11.6422850837978
"4832",61,2,2010,269,35632.3333333333,7.54932318025763
"4833",61,1,2011,353,34037.8333333333,10.3708128699927
"4834",61,2,2011,222,34878,6.36504386719422
"4835",61,1,2012,370,33677.3333333333,10.9866181011957
"4836",61,2,2012,208,34214.6666666667,6.0792642531468
"4837",62,1,1974,553,26326.3333333333,21.0055837627724
"4838",62,2,1974,316,28279.8333333333,11.1740403939203
"4839",62,1,1975,519,26209,19.8023579686367
"4840",62,2,1975,305,28380.6666666667,10.7467524840854
"4841",62,1,1976,560,25728.6666666667,21.7656051615578
"4842",62,2,1976,326,28264.6666666667,11.5338349411515
"4843",62,1,1977,529,25068.5,21.1021800267268
"4844",62,2,1977,288,27425.8333333333,10.5010482817295
"4845",62,1,1978,508,24625.6666666667,20.6288831436036
"4846",62,2,1978,265,26682.5,9.93160311065305
"4847",62,1,1979,520,24579.5,21.155841249822
"4848",62,2,1979,280,26725,10.4770813844715
"4849",62,1,1980,544,24809.8333333333,21.9267897809336
"4850",62,2,1980,306,26961.1666666667,11.349657223043
"4851",62,1,1981,526,24663.6666666667,21.3269181386925
"4852",62,2,1981,303,26639.1666666667,11.3742296743517
"4853",62,1,1982,515,25900.5,19.8837860272968
"4854",62,2,1982,352,28260.8333333333,12.4554005838469
"4855",62,1,1983,599,27027.5,22.1626121542873
"4856",62,2,1983,384,29891,12.8466762570673
"4857",62,1,1984,560,25625.8333333333,21.8529478716139
"4858",62,2,1984,335,28246.6666666667,11.8598064668397
"4859",62,1,1985,482,24997.3333333333,19.2820567527203
"4860",62,2,1985,334,27485.3333333333,12.1519355777627
"4861",62,1,1986,515,25129,20.4942496716941
"4862",62,2,1986,357,27646.3333333333,12.9131048119702
"4863",62,1,1987,523,24701.3333333333,21.1729461297636
"4864",62,2,1987,307,27133,11.3146353149302
"4865",62,1,1988,481,24190.1666666667,19.8841126904183
"4866",62,2,1988,313,26590.8333333333,11.7709737064778
"4867",62,1,1989,483,23769.6666666667,20.3200157062923
"4868",62,2,1989,291,25894.3333333333,11.2379799956232
"4869",62,1,1990,451,23658.6666666667,19.0627817853922
"4870",62,2,1990,308,25498,12.0793787748059
"4871",62,1,1991,435,23326.6666666667,18.6481851957702
"4872",62,2,1991,289,25134.3333333333,11.4982162513428
"4873",62,1,1992,439,23054.3333333333,19.0419733094285
"4874",62,2,1992,308,24906,12.3664980326026
"4875",62,1,1993,467,23102.8333333333,20.2139708693739
"4876",62,2,1993,307,24819.3333333333,12.3693894544575
"4877",62,1,1994,428,22877,18.7087467762381
"4878",62,2,1994,288,24662.3333333333,11.6777271682863
"4879",62,1,1995,444,22849.8333333333,19.4312139402913
"4880",62,2,1995,295,24491,12.0452411089788
"4881",62,1,1996,431,23280.5,18.513348081012
"4882",62,2,1996,301,24688,12.1921581335062
"4883",62,1,1997,400,23870.8333333333,16.7568511083959
"4884",62,2,1997,300,25239,11.8863663378105
"4885",62,1,1998,424,24477.6666666667,17.3219124916591
"4886",62,2,1998,270,25683,10.5127905618503
"4887",62,1,1999,393,25200.6666666667,15.594825533716
"4888",62,2,1999,294,26499.8333333333,11.0944093988012
"4889",62,1,2000,379,26002.6666666667,14.5754281612142
"4890",62,2,2000,307,27113.1666666667,11.3229119923285
"4891",62,1,2001,379,26654.5,14.2189874130072
"4892",62,2,2001,251,27228.5,9.21828231448666
"4893",62,1,2002,381,27265.6666666667,13.9736176143379
"4894",62,2,2002,277,27789.6666666667,9.96773380992935
"4895",62,1,2003,414,28104.3333333333,14.7308244280241
"4896",62,2,2003,256,28715.5,8.91504588114433
"4897",62,1,2004,411,30200.3333333333,13.6091213121268
"4898",62,2,2004,253,30631,8.25960628121837
"4899",62,1,2005,430,32774.6666666667,13.1198893454294
"4900",62,2,2005,320,33268.1666666667,9.61880476331227
"4901",62,1,2006,520,35100.5,14.8146037805729
"4902",62,2,2006,347,35562.6666666667,9.75742351529694
"4903",62,1,2007,515,37585.5,13.7020925622913
"4904",62,2,2007,320,37630.1666666667,8.50381564436334
"4905",62,1,2008,513,39178.8333333333,13.0938049031577
"4906",62,2,2008,325,39058,8.32095857442777
"4907",62,1,2009,489,38950.6666666667,12.554342244891
"4908",62,2,2009,296,39120.3333333333,7.56639769599782
"4909",62,1,2010,464,36883.8333333333,12.5800373243924
"4910",62,2,2010,286,37377.5,7.65166209618086
"4911",62,1,2011,403,34634,11.6359646590056
"4912",62,2,2011,255,35380,7.20746184284907
"4913",62,1,2012,386,33661.6666666667,11.4670495618161
"4914",62,2,2012,262,34640.3333333333,7.5634376112624
"4915",63,1,1974,570,25513.1666666667,22.3414054181174
"4916",63,2,1974,322,27785.5,11.5887783196271
"4917",63,1,1975,589,25763.1666666667,22.8620964037806
"4918",63,2,1975,333,27962.6666666667,11.9087354567995
"4919",63,1,1976,627,25622.3333333333,24.4708392418073
"4920",63,2,1976,336,28052.6666666667,11.9774709475035
"4921",63,1,1977,560,25163.1666666667,22.2547506606879
"4922",63,2,1977,316,27945.6666666667,11.3076565239691
"4923",63,1,1978,541,24538.5,22.0469873871671
"4924",63,2,1978,311,27130.5,11.4631134700798
"4925",63,1,1979,537,24085.8333333333,22.2952634674601
"4926",63,2,1979,352,26373.6666666667,13.3466462759571
"4927",63,1,1980,593,24023.1666666667,24.6845059283053
"4928",63,2,1980,307,26419.5,11.6202047729896
"4929",63,1,1981,601,24236.8333333333,24.7969688009297
"4930",63,2,1981,358,26642.1666666667,13.4373455612344
"4931",63,1,1982,536,24117.5,22.2245257593034
"4932",63,2,1982,323,26316.1666666667,12.2738240751883
"4933",63,1,1983,654,25326.5,25.8227548220244
"4934",63,2,1983,337,27922.1666666667,12.0692639659052
"4935",63,1,1984,613,26415.6666666667,23.2059257763701
"4936",63,2,1984,311,29543.1666666667,10.5269690114465
"4937",63,1,1985,592,25065.5,23.6181205242265
"4938",63,2,1985,377,27911.5,13.5069774107447
"4939",63,1,1986,543,24462.1666666667,22.1975431448563
"4940",63,2,1986,353,27139.5,13.0068719025774
"4941",63,1,1987,593,24569,24.13610647564
"4942",63,2,1987,342,27311,12.5224268609718
"4943",63,1,1988,518,24172.8333333333,21.4290146652234
"4944",63,2,1988,348,26817,12.9768430473207
"4945",63,1,1989,561,23689.5,23.6813778256189
"4946",63,2,1989,335,26277.5,12.7485491389972
"4947",63,1,1990,514,23287,22.0724009103792
"4948",63,2,1990,345,25596,13.4786685419597
"4949",63,1,1991,483,23209.6666666667,20.8102945611742
"4950",63,2,1991,335,25211.8333333333,13.2874113346246
"4951",63,1,1992,446,22911.1666666667,19.4664901394517
"4952",63,2,1992,340,24866.3333333333,13.6731055376077
"4953",63,1,1993,450,22634.1666666667,19.8814476639299
"4954",63,2,1993,326,24628.3333333333,13.2367868985586
"4955",63,1,1994,475,22658.8333333333,20.9631269629946
"4956",63,2,1994,312,24532.1666666667,12.717996100358
"4957",63,1,1995,474,22462.8333333333,21.1015232569355
"4958",63,2,1995,318,24384.8333333333,13.0408929047427
"4959",63,1,1996,442,22437.8333333333,19.6988716973564
"4960",63,2,1996,337,24207.1666666667,13.9214970773118
"4961",63,1,1997,437,22877.8333333333,19.1014591999534
"4962",63,2,1997,348,24407.1666666667,14.2581072499198
"4963",63,1,1998,469,23446,20.0034120958799
"4964",63,2,1998,305,24966.6666666667,12.2162883845127
"4965",63,1,1999,416,24075.3333333333,17.2790961703542
"4966",63,2,1999,322,25405.6666666667,12.6743377461721
"4967",63,1,2000,414,24808.5,16.6878287683657
"4968",63,2,2000,294,26203.6666666667,11.2198038442457
"4969",63,1,2001,388,25616.8333333333,15.1462905251104
"4970",63,2,2001,315,26820.8333333333,11.7446015224483
"4971",63,1,2002,419,26251.5,15.9609927051788
"4972",63,2,2002,269,26963.1666666667,9.97657297918766
"4973",63,1,2003,453,26843.8333333333,16.8753841664442
"4974",63,2,2003,268,27530,9.73483472575372
"4975",63,1,2004,451,27680.1666666667,16.2932544963
"4976",63,2,2004,271,28449.3333333333,9.52570651919201
"4977",63,1,2005,429,29775.5,14.4078185085053
"4978",63,2,2005,277,30356.5,9.12489911551068
"4979",63,1,2006,469,32311.6666666667,14.5148811058957
"4980",63,2,2006,278,32980,8.42935112189206
"4981",63,1,2007,487,34609.5,14.07128100666
"4982",63,2,2007,345,35254.3333333333,9.78603103164623
"4983",63,1,2008,516,37085.1666666667,13.9139188624383
"4984",63,2,2008,346,37302.1666666667,9.27560061301175
"4985",63,1,2009,523,38669,13.5250459024024
"4986",63,2,2009,367,38728.8333333333,9.47614395820513
"4987",63,1,2010,516,38455.1666666667,13.4182229522691
"4988",63,2,2010,313,38798.8333333333,8.06725288131516
"4989",63,1,2011,455,36422.1666666667,12.4923924533137
"4990",63,2,2011,297,37091,8.00733331535952
"4991",63,1,2012,413,34226.6666666667,12.0666147253603
"4992",63,2,2012,247,35123.6666666667,7.03229541334902
"4993",64,1,1974,622,25186.3333333333,24.6959329795259
"4994",64,2,1974,387,27799.1666666667,13.9212806139273
"4995",64,1,1975,595,24917.5,23.8788000401324
"4996",64,2,1975,337,27444.6666666667,12.2792527995725
"4997",64,1,1976,633,25150.1666666667,25.1688192921187
"4998",64,2,1976,367,27615.3333333333,13.2897182724573
"4999",64,1,1977,592,25020.6666666667,23.6604407023527
"5000",64,2,1977,370,27704.6666666667,13.3551507567919
"5001",64,1,1978,578,24602.6666666667,23.4933882505961
