"","crosstype","yearcross","flat","row","posi","varb","resp","id","root"
"350.ld03","Wr","2000","3","0",0,"ld03",0,350,1
"351.ld03","Wr","2000","3","11",-0.129999999999999,"ld03",1,351,1
"352.ld03","Wr","2000","2","10",-0.164999999999999,"ld03",1,352,1
"353.ld03","Wr","2000","3","10",0.00500000000000078,"ld03",1,353,1
"354.ld03","Br","2000","1","0",0,"ld03",0,354,1
"355.ld03","Br","2000","2","0",0,"ld03",0,355,1
"356.ld03","Wr","2000","1","13",0.0650000000000013,"ld03",1,356,1
"357.ld03","Wr","2000","1","11",-0.145,"ld03",1,357,1
"358.ld03","Br","2000","2","11",0.335000000000001,"ld03",0,358,1
"359.ld03","Br","2000","2","13",0.100000000000001,"ld03",1,359,1
"360.ld03","Br","2000","3","13",0.180000000000001,"ld03",1,360,1
"361.ld03","Br","2000","2","13",0.130000000000001,"ld03",1,361,1
"362.ld03","Br","2000","1","10",0.165000000000001,"ld03",1,362,1
"363.ld03","Br","2000","2","13",0.350000000000001,"ld03",0,363,1
"364.ld03","Br","2000","1","11",-0.0199999999999996,"ld03",1,364,1
"365.ld03","Br","2000","3","11",0.305000000000001,"ld03",1,365,1
"366.ld03","Br","2000","3","13",-0.125,"ld03",0,366,1
"367.ld03","Br","2000","2","13",-0.0649999999999995,"ld03",1,367,1
"368.ld03","Br","2000","2","10",-0.18,"ld03",1,368,1
"369.ld03","Br","2000","3","10",-0.225,"ld03",1,369,1
"370.ld03","Br","2000","3","11",-0.254999999999999,"ld03",1,370,1
"371.ld03","Wi","2000","1","12",0.235000000000001,"ld03",0,371,1
"372.ld03","Wi","2000","1","12",0.280000000000001,"ld03",1,372,1
"373.ld03","Wi","2000","3","13",-0.164999999999999,"ld03",0,373,1
"374.ld03","Wi","2000","3","10",-0.0350000000000001,"ld03",1,374,1
"375.ld03","Wi","2000","1","13",0.260000000000002,"ld03",1,375,1
"376.ld03","Wi","2000","2","11",-0.27,"ld03",1,376,1
"377.ld03","Wi","2000","3","11",0.0449999999999999,"ld03",0,377,1
"378.ld03","Br","2000","2","13",-0.209999999999999,"ld03",1,378,1
"379.ld03","Br","2000","2","10",0.225000000000001,"ld03",0,379,1
"380.ld03","Wi","2000","1","13",0.235000000000001,"ld03",1,380,1
"381.ld03","Wi","2000","3","10",-0.295,"ld03",1,381,1
"382.ld03","Wi","2000","2","11",-0.0849999999999991,"ld03",1,382,1
"383.ld03","Br","2000","1","0",0,"ld03",0,383,1
"384.ld03","Br","2000","2","0",0,"ld03",0,384,1
"385.ld03","Br","2000","1","13",0.0600000000000005,"ld03",1,385,1
"386.ld03","Br","2000","1","13",0.0350000000000001,"ld03",1,386,1
"387.ld03","Br","2000","2","10",-0.139999999999999,"ld03",1,387,1
"388.ld03","Wi","2000","2","12",0.155000000000001,"ld03",1,388,1
"389.ld03","Br","2000","1","12",0.165000000000001,"ld03",1,389,1
"390.ld03","Wi","2000","1","0",0,"ld03",0,390,1
"391.ld03","Wi","2000","3","10",0.31,"ld03",0,391,1
"392.ld03","Wi","2000","2","12",-0.27,"ld03",1,392,1
"393.ld03","Wi","2000","2","0",0,"ld03",0,393,1
"394.ld03","Br","2000","1","10",-0.114999999999998,"ld03",1,394,1
"395.ld03","Br","2000","2","11",0.290000000000001,"ld03",1,395,1
"396.ld03","Br","2000","3","10",-0.229999999999999,"ld03",1,396,1
"397.ld03","Br","2000","2","10",-0.0149999999999988,"ld03",1,397,1
"398.ld03","Br","2000","1","11",0.0950000000000006,"ld03",1,398,1
"399.ld03","Br","2000","2","11",-0.00999999999999979,"ld03",1,399,1
"400.ld03","Br","2000","1","13",0.325000000000001,"ld03",1,400,1
"401.ld03","Br","2000","2","12",-0.139999999999999,"ld03",1,401,1
"402.ld03","Br","2000","2","0",0,"ld03",0,402,1
"403.ld03","Br","2000","2","10",-0.129999999999999,"ld03",1,403,1
"404.ld03","Br","2000","1","11",0.17,"ld03",1,404,1
"405.ld03","Br","2000","2","10",-0.289999999999999,"ld03",0,405,1
"406.ld03","Br","2000","2","11",0.155000000000001,"ld03",1,406,1
"407.ld03","Br","2000","2","10",-0.205,"ld03",1,407,1
"408.ld03","Br","2000","1","10",-0.0249999999999986,"ld03",1,408,1
"409.ld03","Br","2000","1","11",-0.0299999999999994,"ld03",1,409,1
"410.ld03","Br","2000","2","13",-0.0949999999999989,"ld03",1,410,1
"411.ld03","Br","2000","1","12",0.0899999999999999,"ld03",1,411,1
"412.ld03","Br","2000","2","13",-0.215,"ld03",1,412,1
"413.ld03","Br","2000","3","13",-0.279999999999999,"ld03",1,413,1
"414.ld03","Wi","2000","2","13",0.135000000000002,"ld03",0,414,1
"415.ld03","Wi","2000","1","10",0.285,"ld03",1,415,1
"416.ld03","Wi","2000","3","11",-0.149999999999999,"ld03",1,416,1
"417.ld03","Wi","2000","3","0",0,"ld03",0,417,1
"418.ld03","Wi","2000","3","13",0.185,"ld03",0,418,1
"419.ld03","Wr","1999","1","12",-0.0149999999999988,"ld03",1,419,1
"420.ld03","Wr","1999","3","11",0.145000000000001,"ld03",0,420,1
"421.ld03","Wr","1999","1","10",-0.299999999999999,"ld03",1,421,1
"422.ld03","Wr","1999","3","11",-0.0499999999999989,"ld03",1,422,1
"423.ld03","Wr","1999","1","12",0.33,"ld03",0,423,1
"424.ld03","Wr","1999","3","12",0.270000000000001,"ld03",1,424,1
"425.ld03","Wr","1999","3","11",-0.334999999999999,"ld03",1,425,1
"426.ld03","Wr","1999","2","13",0.0800000000000001,"ld03",1,426,1
"427.ld03","Wr","1999","2","11",0.200000000000001,"ld03",0,427,1
"428.ld03","Wr","1999","3","11",0.0350000000000001,"ld03",1,428,1
"429.ld03","Wr","1999","2","10",0.15,"ld03",0,429,1
"430.ld03","Wr","1999","2","12",-0.0999999999999996,"ld03",1,430,1
"431.ld03","Wr","1999","3","12",-0.154999999999999,"ld03",1,431,1
"432.ld03","Wr","1999","2","11",0.135000000000002,"ld03",0,432,1
"433.ld03","Br","1999","3","11",0.110000000000001,"ld03",1,433,1
"434.ld03","Br","1999","3","10",-0.0699999999999985,"ld03",1,434,1
"435.ld03","Br","1999","2","10",-0.0949999999999989,"ld03",1,435,1
"436.ld03","Br","1999","2","10",0.0500000000000007,"ld03",1,436,1
"437.ld03","Wr","1999","3","13",0.140000000000001,"ld03",1,437,1
"438.ld03","Br","1999","2","13",0.275,"ld03",1,438,1
"439.ld03","Wr","1999","2","13",-0.0299999999999994,"ld03",1,439,1
"440.ld03","Wr","1999","3","13",0.305000000000001,"ld03",0,440,1
"441.ld03","Wr","1999","2","13",-0.0999999999999996,"ld03",0,441,1
"442.ld03","Wr","1999","1","12",0.325000000000001,"ld03",0,442,1
"443.ld03","Wr","1999","3","12",-0.199999999999999,"ld03",1,443,1
"444.ld03","Wr","1999","3","12",0.0350000000000001,"ld03",0,444,1
"445.ld03","Wr","1999","2","12",0.305000000000001,"ld03",1,445,1
"446.ld03","Wr","1999","2","0",0,"ld03",0,446,1
"447.ld03","Wr","1999","1","12",-0.26,"ld03",1,447,1
"448.ld03","Br","1999","3","13",-0.00999999999999979,"ld03",0,448,1
"449.ld03","Br","1999","1","10",0.255000000000001,"ld03",1,449,1
"450.ld03","Br","1999","1","10",-0.239999999999998,"ld03",1,450,1
"451.ld03","Br","1999","2","11",0.0800000000000001,"ld03",1,451,1
"452.ld03","Br","1999","1","13",-0.25,"ld03",1,452,1
"453.ld03","Br","1999","3","11",-0.18,"ld03",1,453,1
"454.ld03","Br","1999","1","12",-0.104999999999999,"ld03",1,454,1
"455.ld03","Br","1999","3","12",0.190000000000001,"ld03",1,455,1
"456.ld03","Br","1999","2","12",0.110000000000001,"ld03",1,456,1
"457.ld03","Br","1999","2","10",-0.25,"ld03",1,457,1
"458.ld03","Wr","1999","2","12",-0.239999999999998,"ld03",1,458,1
"459.ld03","Wr","1999","1","12",-0.274999999999999,"ld03",1,459,1
"460.ld03","Wr","1999","1","12",0.140000000000001,"ld03",1,460,1
"461.ld03","Br","1999","1","13",-0.33,"ld03",0,461,1
"462.ld03","Br","1999","1","11",-0.25,"ld03",1,462,1
"463.ld03","Br","1999","2","11",-0.229999999999999,"ld03",1,463,1
"464.ld03","Br","1999","1","12",-0.285,"ld03",1,464,1
"465.ld03","Br","1999","2","12",0.0500000000000007,"ld03",1,465,1
"466.ld03","Br","1999","3","11",0.0400000000000009,"ld03",1,466,1
"467.ld03","Br","1999","2","12",-0.305,"ld03",1,467,1
"468.ld03","Br","1999","3","12",0.260000000000002,"ld03",1,468,1
"469.ld03","Br","1999","3","10",-0.149999999999999,"ld03",1,469,1
"470.ld03","Br","1999","3","11",-0.33,"ld03",1,470,1
"471.ld03","Br","1999","3","10",0.120000000000001,"ld03",1,471,1
"472.ld03","Br","1999","3","12",-0.0649999999999995,"ld03",1,472,1
"473.ld03","Br","1999","1","13",-0.344999999999999,"ld03",1,473,1
"474.ld03","Br","1999","3","13",-0.285,"ld03",1,474,1
"475.ld03","Br","1999","2","13",0.300000000000001,"ld03",1,475,1
"476.ld03","Br","1999","3","11",0.245000000000001,"ld03",1,476,1
"477.ld03","Br","1999","1","10",0.125,"ld03",1,477,1
"478.ld03","Br","1999","3","10",-0.19,"ld03",1,478,1
"479.ld03","Br","1999","1","10",-0.219999999999999,"ld03",1,479,1
"480.ld03","Br","1999","1","10",0.300000000000001,"ld03",1,480,1
"481.ld03","Br","1999","2","10",0.0550000000000015,"ld03",1,481,1
"482.ld03","Br","1999","1","10",0.145000000000001,"ld03",1,482,1
"483.ld03","Br","1999","3","13",-0.34,"ld03",0,483,1
"484.ld03","Br","1999","2","13",0.290000000000001,"ld03",1,484,1
"485.ld03","Br","1999","2","13",-0.274999999999999,"ld03",1,485,1
"486.ld03","Br","1999","2","10",-0.264999999999999,"ld03",1,486,1
"487.ld03","Br","1999","1","11",-0.0649999999999995,"ld03",1,487,1
"488.ld03","Br","1999","1","13",0.225000000000001,"ld03",1,488,1
"489.ld03","Br","1999","3","10",-0.26,"ld03",1,489,1
"490.ld03","Br","1999","3","10",0.135000000000002,"ld03",1,490,1
"491.ld03","Br","1999","3","11",0.190000000000001,"ld03",0,491,1
"492.ld03","Br","1999","1","11",-0.289999999999999,"ld03",1,492,1
"493.ld03","Br","1999","3","12",-0.19,"ld03",1,493,1
"494.ld03","Br","1999","2","12",-0.254999999999999,"ld03",1,494,1
"495.ld03","Br","1999","3","13",-0.0249999999999986,"ld03",1,495,1
"496.ld03","Br","1999","3","13",0.175000000000001,"ld03",1,496,1
"497.ld03","Br","1999","1","12",0.175000000000001,"ld03",1,497,1
"498.ld03","Wr","1999","1","12",0.195,"ld03",1,498,1
"499.ld03","Wr","1999","3","10",-0.174999999999999,"ld03",1,499,1
"500.ld03","Wr","1999","3","12",-0.0699999999999985,"ld03",1,500,1
"501.ld03","Br","1999","1","11",0.285,"ld03",1,501,1
"502.ld03","Br","1999","3","13",0.31,"ld03",0,502,1
"503.ld03","Br","1999","3","11",0.125,"ld03",1,503,1
"504.ld03","Br","1999","3","10",-0.33,"ld03",1,504,1
"505.ld03","Br","1999","3","13",-0.199999999999999,"ld03",1,505,1
"506.ld03","Br","1999","1","10",-0.0899999999999999,"ld03",1,506,1
"507.ld03","Br","1999","1","12",-0.319999999999999,"ld03",1,507,1
"508.ld03","Br","1999","3","12",-0.315,"ld03",1,508,1
"509.ld03","Br","1999","1","13",-0.0899999999999999,"ld03",1,509,1
"510.ld03","Br","1999","1","13",-0.0699999999999985,"ld03",1,510,1
"511.ld03","Br","1999","1","10",-0.109999999999999,"ld03",1,511,1
"512.ld03","Br","1999","3","10",0.0600000000000005,"ld03",1,512,1
"513.ld03","Br","1999","3","10",0.175000000000001,"ld03",1,513,1
"514.ld03","Br","1999","3","12",-0.209999999999999,"ld03",1,514,1
"515.ld03","Br","1999","3","11",0.0750000000000011,"ld03",1,515,1
"516.ld03","Br","1999","1","11",-0.0350000000000001,"ld03",0,516,1
"517.ld03","Br","1999","1","11",-0.215,"ld03",0,517,1
"518.ld03","Br","1999","1","11",-0.234999999999999,"ld03",1,518,1
"519.ld03","Br","1999","2","10",-0.244999999999999,"ld03",1,519,1
"520.ld03","Br","1999","1","10",-0.34,"ld03",1,520,1
"521.ld03","Br","1999","3","10",0.0750000000000011,"ld03",1,521,1
"522.ld03","Wr","1999","2","10",0.270000000000001,"ld03",1,522,1
"523.ld03","Wr","1999","3","10",-0.209999999999999,"ld03",1,523,1
"524.ld03","Wr","1999","3","11",-0.264999999999999,"ld03",0,524,1
"525.ld03","Wr","1999","3","13",0.32,"ld03",0,525,1
"526.ld03","Br","1999","1","13",-0.299999999999999,"ld03",1,526,1
"527.ld03","Br","1999","3","12",-0.219999999999999,"ld03",1,527,1
"528.ld03","Br","1999","2","13",0.0550000000000015,"ld03",1,528,1
"529.ld03","Br","1999","2","0",0,"ld03",0,529,1
"530.ld03","Br","1999","1","12",0.0550000000000015,"ld03",1,530,1
"531.ld03","Br","1999","2","12",0.0250000000000004,"ld03",1,531,1
"532.ld03","Br","1999","3","11",0.275,"ld03",1,532,1
"533.ld03","Br","1999","1","11",-0.154999999999999,"ld03",1,533,1
"534.ld03","Br","1999","2","11",-0.26,"ld03",1,534,1
"535.ld03","Br","1999","3","12",-0.135,"ld03",1,535,1
"536.ld03","Br","1999","3","10",-0.234999999999999,"ld03",1,536,1
"537.ld03","Wi","1999","2","11",-0.125,"ld03",1,537,1
"538.ld03","Wi","1999","3","0",0,"ld03",0,538,1
"539.ld03","Wi","1999","2","13",0.245000000000001,"ld03",1,539,1
"540.ld03","Wi","1999","3","0",0,"ld03",0,540,1
"541.ld03","Wr","1999","2","11",-0.194999999999999,"ld03",1,541,1
"542.ld03","Wr","1999","2","12",0.220000000000001,"ld03",1,542,1
"543.ld03","Wr","1999","3","11",-0.199999999999999,"ld03",1,543,1
"544.ld03","Wr","1999","3","11",-0.00499999999999901,"ld03",1,544,1
"545.ld03","Br","1999","3","13",-0.104999999999999,"ld03",1,545,1
"546.ld03","Br","1999","2","12",0.125,"ld03",0,546,1
"547.ld03","Br","1999","3","11",0.105,"ld03",1,547,1
"548.ld03","Br","1999","1","11",0.0100000000000016,"ld03",1,548,1
"549.ld03","Br","1999","3","13",0.0850000000000009,"ld03",1,549,1
"550.ld03","Br","1999","1","13",0.315000000000001,"ld03",1,550,1
"551.ld03","Br","1999","2","13",0.33,"ld03",1,551,1
"552.ld03","Br","1999","1","10",-0.0749999999999993,"ld03",1,552,1
"553.ld03","Wr","1999","2","11",-0.344999999999999,"ld03",1,553,1
"554.ld03","Wi","1999","1","13",-0.334999999999999,"ld03",1,554,1
"555.ld03","Wi","1999","2","0",0,"ld03",0,555,1
"556.ld03","Wi","1999","3","11",0.24,"ld03",1,556,1
"557.ld03","Wi","1999","3","10",0.0300000000000011,"ld03",0,557,1
"1.roct2003","Wr","2000","3","11",-0.324999999999999,"roct2003",1,1,1
"2.roct2003","Wr","2000","1","12",-0.344999999999999,"roct2003",1,2,1
"3.roct2003","Wr","2000","2","10",-0.154999999999999,"roct2003",1,3,1
"4.roct2003","Wr","2000","3","12",0.275,"roct2003",1,4,1
"5.roct2003","Br","2000","1","11",0.0250000000000004,"roct2003",1,5,1
"6.roct2003","Br","2000","1","12",0.120000000000001,"roct2003",1,6,1
"7.roct2003","Br","2000","2","10",0.205,"roct2003",1,7,1
"8.roct2003","Br","2000","2","12",-0.194999999999999,"roct2003",1,8,1
"9.roct2003","Br","2000","2","13",-0.324999999999999,"roct2003",1,9,1
"10.roct2003","Br","2000","3","13",-0.129999999999999,"roct2003",2,10,1
"11.roct2003","Br","2000","3","13",-0.145,"roct2003",1,11,1
"12.roct2003","Br","2000","1","11",-0.299999999999999,"roct2003",0,12,1
"13.roct2003","Br","2000","2","12",-0.25,"roct2003",1,13,1
"14.roct2003","Br","2000","1","11",-0.114999999999998,"roct2003",1,14,1
"15.roct2003","Br","2000","3","12",0.100000000000001,"roct2003",1,15,1
"16.roct2003","Br","2000","2","0",0,"roct2003",0,16,1
"17.roct2003","Br","2000","2","11",-0.315,"roct2003",1,17,1
"18.roct2003","Br","2000","3","13",0.0150000000000006,"roct2003",1,18,1
"19.roct2003","Br","2000","1","11",-0.274999999999999,"roct2003",1,19,1
"20.roct2003","Br","2000","3","10",0.23,"roct2003",1,20,1
"21.roct2003","Wi","2000","2","13",0.34,"roct2003",1,21,1
"22.roct2003","Wi","2000","1","12",0.105,"roct2003",1,22,1
"23.roct2003","Wi","2000","1","10",-0.285,"roct2003",1,23,1
"24.roct2003","Wi","2000","3","10",0.265000000000001,"roct2003",1,24,1
"25.roct2003","Wi","2000","1","12",0.335000000000001,"roct2003",0,25,1
"26.roct2003","Wi","2000","2","13",0.360000000000001,"roct2003",1,26,1
"27.roct2003","Wi","2000","1","10",-0.0599999999999987,"roct2003",2,27,1
"28.roct2003","Wi","2000","1","12",-0.129999999999999,"roct2003",1,28,1
"29.roct2003","Wi","2000","2","13",0.365,"roct2003",0,29,1
"30.roct2003","Wi","2000","2","11",-0.0249999999999986,"roct2003",1,30,1
"31.roct2003","Wi","2000","1","10",0.0950000000000006,"roct2003",0,31,1
"32.roct2003","Wi","2000","3","12",0.0850000000000009,"roct2003",0,32,1
"33.roct2003","Br","2000","3","10",-0.119999999999999,"roct2003",1,33,1
"34.roct2003","Br","2000","1","10",0.220000000000001,"roct2003",0,34,1
"35.roct2003","Br","2000","2","10",0,"roct2003",1,35,1
"36.roct2003","Br","2000","2","13",0.155000000000001,"roct2003",1,36,1
"37.roct2003","Br","2000","3","13",-0.119999999999999,"roct2003",1,37,1
"38.roct2003","Wi","2000","1","10",-0.135,"roct2003",0,38,1
"39.roct2003","Wi","2000","1","11",-0.34,"roct2003",0,39,1
"40.roct2003","Wi","2000","1","10",-0.0549999999999997,"roct2003",1,40,1
"41.roct2003","Wi","2000","1","12",0.265000000000001,"roct2003",1,41,1
"42.roct2003","Br","2000","3","11",0.0600000000000005,"roct2003",1,42,1
"43.roct2003","Br","2000","2","10",0.105,"roct2003",1,43,1
"44.roct2003","Br","2000","1","10",-0.0649999999999995,"roct2003",1,44,1
"45.roct2003","Br","2000","3","12",-0.35,"roct2003",1,45,1
"46.roct2003","Wr","2000","1","12",0.285,"roct2003",1,46,1
"47.roct2003","Wr","2000","1","13",0.115,"roct2003",1,47,1
"48.roct2003","Wr","2000","1","13",-0.194999999999999,"roct2003",0,48,1
"49.roct2003","Wr","2000","1","13",0.15,"roct2003",1,49,1
"50.roct2003","Wr","2000","3","0",0,"roct2003",0,50,1
"51.roct2003","Br","2000","1","12",-0.324999999999999,"roct2003",0,51,1
"52.roct2003","Br","2000","2","10",0.17,"roct2003",1,52,1
"53.roct2003","Br","2000","2","13",0.00500000000000078,"roct2003",1,53,1
"54.roct2003","Br","2000","2","0",0,"roct2003",0,54,1
"55.roct2003","Wi","2000","2","12",0.34,"roct2003",2,55,1
"56.roct2003","Wi","2000","1","13",0.335000000000001,"roct2003",0,56,1
"57.roct2003","Wi","2000","2","11",0.195,"roct2003",0,57,1
"58.roct2003","Wi","2000","2","0",0,"roct2003",0,58,1
"59.roct2003","Wi","2000","2","11",-0.0899999999999999,"roct2003",1,59,1
"60.roct2003","Wi","2000","3","11",0.100000000000001,"roct2003",1,60,1
"61.roct2003","Wi","2000","1","11",-0.0999999999999996,"roct2003",1,61,1
"62.roct2003","Wi","2000","1","0",0,"roct2003",0,62,1
"63.roct2003","Wi","2000","1","11",-0.135,"roct2003",1,63,1
"64.roct2003","Wi","2000","2","13",-0.289999999999999,"roct2003",1,64,1
"65.roct2003","Wi","2000","3","10",0.195,"roct2003",1,65,1
"66.roct2003","Br","2000","2","11",0,"roct2003",1,66,1
"67.roct2003","Br","2000","2","0",0,"roct2003",0,67,1
"68.roct2003","Br","2000","3","12",0.115,"roct2003",1,68,1
"69.roct2003","Wi","2000","1","11",-0.109999999999999,"roct2003",1,69,1
"70.roct2003","Wi","2000","2","11",-0.209999999999999,"roct2003",1,70,1
"71.roct2003","Wi","2000","1","0",0,"roct2003",0,71,1
"72.roct2003","Wi","2000","1","10",0.155000000000001,"roct2003",1,72,1
"73.roct2003","Wi","2000","2","0",0,"roct2003",0,73,1
"74.roct2003","Wi","2000","1","0",0,"roct2003",0,74,1
"75.roct2003","Br","2000","2","10",0.100000000000001,"roct2003",1,75,1
"76.roct2003","Br","2000","2","10",-0.324999999999999,"roct2003",1,76,1
"77.roct2003","Br","2000","2","11",0.00500000000000078,"roct2003",1,77,1
"78.roct2003","Br","2000","1","13",-0.0499999999999989,"roct2003",1,78,1
"79.roct2003","Br","2000","3","12",0.0600000000000005,"roct2003",1,79,1
"80.roct2003","Br","2000","3","11",-0.174999999999999,"roct2003",1,80,1
"81.roct2003","Wr","2000","3","12",-0.229999999999999,"roct2003",1,81,1
"82.roct2003","Wr","2000","2","13",-0.18,"roct2003",0,82,1
"83.roct2003","Wr","2000","1","12",0.185,"roct2003",0,83,1
"84.roct2003","Wr","2000","1","0",0,"roct2003",0,84,1
"85.roct2003","Wr","2000","1","11",0.0500000000000007,"roct2003",1,85,1
"86.roct2003","Br","2000","2","12",-0.0899999999999999,"roct2003",1,86,1
"87.roct2003","Br","2000","2","0",0,"roct2003",0,87,1
"88.roct2003","Br","2000","1","13",-0.0149999999999988,"roct2003",1,88,1
"89.roct2003","Br","2000","2","13",-0.219999999999999,"roct2003",1,89,1
"90.roct2003","Wi","2000","2","12",-0.289999999999999,"roct2003",1,90,1
"91.roct2003","Wi","2000","2","0",0,"roct2003",0,91,1
"92.roct2003","Br","2000","1","13",0.105,"roct2003",1,92,1
"93.roct2003","Br","2000","1","13",0.0300000000000011,"roct2003",1,93,1
"94.roct2003","Br","2000","2","10",-0.315,"roct2003",1,94,1
"95.roct2003","Wi","2000","1","0",0,"roct2003",0,95,1
"96.roct2003","Wr","2000","1","13",-0.139999999999999,"roct2003",0,96,1
"97.roct2003","Br","2000","3","13",-0.0549999999999997,"roct2003",1,97,1
"98.roct2003","Br","2000","1","11",0.15,"roct2003",1,98,1
"99.roct2003","Br","2000","2","10",-0.215,"roct2003",1,99,1
"100.roct2003","Br","2000","3","13",-0.309999999999999,"roct2003",1,100,1
"101.roct2003","Br","2000","2","10",0.0800000000000001,"roct2003",1,101,1
"102.roct2003","Br","2000","1","10",0.25,"roct2003",1,102,1
"103.roct2003","Br","2000","2","12",0.0300000000000011,"roct2003",1,103,1
"104.roct2003","Wi","2000","1","12",0.290000000000001,"roct2003",0,104,1
"105.roct2003","Wi","2000","3","13",0.0449999999999999,"roct2003",1,105,1
"106.roct2003","Wi","2000","1","0",0,"roct2003",0,106,1
"107.roct2003","Wi","2000","1","12",-0.00999999999999979,"roct2003",1,107,1
"108.roct2003","Wi","2000","3","13",0.0899999999999999,"roct2003",1,108,1
"109.roct2003","Wi","2000","3","10",0.0100000000000016,"roct2003",1,109,1
"110.roct2003","Wi","2000","1","11",0.315000000000001,"roct2003",0,110,1
"111.roct2003","Wi","2000","2","13",-0.26,"roct2003",1,111,1
"112.roct2003","Wi","2000","3","11",-0.225,"roct2003",0,112,1
"113.roct2003","Wi","2000","2","11",-0.139999999999999,"roct2003",0,113,1
"114.roct2003","Wi","2000","1","0",0,"roct2003",0,114,1
"115.roct2003","Wi","2000","2","0",0,"roct2003",0,115,1
"116.roct2003","Wi","2000","3","10",0.0850000000000009,"roct2003",1,116,1
"117.roct2003","Wi","2000","2","0",0,"roct2003",0,117,1
"118.roct2003","Br","2000","1","11",0.130000000000001,"roct2003",2,118,1
"119.roct2003","Br","2000","1","11",-0.244999999999999,"roct2003",1,119,1
"120.roct2003","Br","2000","3","12",-0.234999999999999,"roct2003",1,120,1
"121.roct2003","Br","2000","3","12",-0.0849999999999991,"roct2003",1,121,1
"122.roct2003","Wi","2000","3","11",0.31,"roct2003",1,122,1
"123.roct2003","Br","2000","3","11",0.120000000000001,"roct2003",1,123,1
"124.roct2003","Br","2000","1","12",0.0200000000000014,"roct2003",1,124,1
"125.roct2003","Br","2000","2","12",0.00500000000000078,"roct2003",1,125,1
"126.roct2003","Br","2000","2","11",-0.119999999999999,"roct2003",2,126,1
"127.roct2003","Br","2000","2","0",0,"roct2003",0,127,1
"128.roct2003","Br","2000","1","12",0.15,"roct2003",1,128,1
"129.roct2003","Br","2000","2","10",0.295,"roct2003",1,129,1
"130.roct2003","Br","2000","1","10",-0.145,"roct2003",1,130,1
