"","Income","Sex","Marital","Age","Edu","Occupation","Lived","Dual_Income","Household","Householdu18","Status","Home_Type","Ethnic","Language"
"4974",3,2,2,2,4,1,5,1,2,0,2,3,7,1
"4975",2,1,5,2,3,4,5,1,5,0,3,1,2,1
"4976",9,1,5,2,2,4,5,1,3,2,3,1,5,1
"4977",9,1,5,2,2,6,5,1,5,1,1,1,2,1
"4978",7,1,5,3,3,1,5,1,1,0,1,1,7,1
"4979",5,2,1,2,5,2,5,2,2,0,2,3,8,1
"4980",4,1,5,2,3,3,5,1,4,1,3,1,5,1
"4981",7,1,NA,3,4,1,1,1,2,0,NA,1,7,1
"4982",2,1,1,2,3,3,3,3,3,1,2,3,7,1
"4983",8,2,5,2,2,6,5,1,4,0,3,1,7,1
"4984",4,2,5,2,4,2,3,1,1,0,2,3,7,1
"4985",7,1,5,2,5,1,2,1,1,0,1,NA,7,1
"4986",4,1,5,2,4,3,5,1,2,0,2,3,7,1
"4987",1,2,5,2,3,1,NA,1,4,2,3,1,7,1
"4988",9,1,5,3,4,1,4,1,1,0,2,1,7,1
"4989",7,1,5,2,2,6,5,1,5,2,3,1,5,2
"4990",8,1,1,5,4,1,5,2,4,2,1,1,7,1
"4991",9,2,4,6,6,1,5,1,4,0,1,1,2,1
"4992",7,2,1,5,3,5,NA,3,5,2,1,1,5,2
"4993",9,1,5,2,5,7,3,1,3,0,NA,1,2,2
"4994",6,1,5,2,3,6,2,1,4,1,1,1,5,2
"4995",3,1,5,2,3,6,3,1,4,1,1,1,5,2
"4996",6,2,2,2,4,6,2,3,2,0,2,3,7,1
"4997",8,2,1,3,6,1,5,2,3,0,1,2,2,1
"4998",9,1,1,4,5,7,5,3,2,0,1,2,2,1
"4999",8,1,5,2,5,1,5,1,9,9,1,1,7,1
"5000",9,1,5,2,6,1,3,1,1,0,1,1,NA,1
"5001",5,1,5,2,4,6,NA,1,2,0,1,2,5,2
"5002",4,1,1,3,3,3,5,2,2,2,2,3,5,1
"5003",3,1,5,2,4,6,3,1,NA,0,2,3,5,1
"5004",2,1,2,2,4,1,4,1,2,0,2,3,1,1
"5005",4,1,5,2,4,1,5,1,4,0,2,1,7,1
"5006",7,1,5,3,6,1,5,1,1,0,1,2,7,1
"5007",4,1,1,3,4,4,2,2,2,0,2,3,2,1
"5008",2,2,5,7,1,8,5,1,1,0,1,1,5,2
"5009",6,2,1,5,4,1,5,2,2,0,2,2,5,1
"5010",3,1,5,2,4,3,2,1,1,0,2,1,7,1
"5011",7,2,1,3,5,1,5,2,2,0,1,1,7,1
"5012",7,1,1,3,5,1,3,2,2,0,1,1,7,1
"5013",6,2,1,6,3,5,5,3,2,0,2,2,7,1
"5014",9,1,5,2,4,6,5,1,5,0,3,1,7,1
"5015",1,1,5,2,3,6,NA,1,5,3,3,NA,5,1
"5016",7,1,1,3,2,4,5,2,3,1,1,4,7,1
"5017",6,1,5,2,3,3,5,1,3,1,3,1,7,1
"5018",8,1,5,2,3,3,5,1,3,0,3,1,7,1
"5019",9,1,5,2,2,6,5,1,5,1,3,1,8,3
"5020",9,2,1,5,4,1,5,2,2,0,1,1,7,1
"5021",3,1,5,2,3,3,5,1,5,1,3,NA,NA,2
"5022",1,2,5,1,3,6,5,1,4,1,3,1,2,3
"5023",1,1,2,2,2,9,5,1,5,0,3,1,5,1
"5024",9,1,5,2,2,6,5,1,5,0,3,1,7,1
"5025",7,2,5,2,2,6,5,1,5,1,3,1,7,1
"5026",6,2,3,4,4,1,5,1,3,2,2,1,7,1
"5027",8,1,1,4,6,1,5,2,4,2,1,1,7,1
"5028",6,1,1,4,4,1,3,2,4,2,2,1,7,1
"5029",9,2,5,2,2,6,5,1,4,0,3,1,7,1
"5030",1,2,5,2,4,6,NA,1,4,0,2,3,7,1
"5031",5,1,1,7,6,8,4,3,2,0,1,1,7,1
"5032",1,2,5,2,3,6,5,1,1,0,2,3,7,1
"5033",4,2,5,3,4,1,NA,1,2,1,1,1,3,1
"5034",5,1,5,3,6,1,NA,1,2,0,2,2,7,NA
"5035",5,1,NA,2,4,4,5,3,1,0,1,1,1,1
"5036",9,1,1,4,5,1,NA,2,2,0,1,1,7,1
"5037",1,2,5,1,1,NA,5,1,7,4,3,1,1,2
"5038",1,2,5,1,2,1,4,1,5,3,3,1,7,1
"5039",1,2,5,1,2,6,5,1,4,2,3,1,7,1
"5040",1,1,5,1,2,6,5,1,5,3,3,1,7,1
"5041",1,1,5,1,2,6,5,1,3,1,3,1,7,1
"5042",1,2,5,1,2,6,5,1,5,2,3,1,8,3
"5043",1,2,5,1,2,6,5,1,5,1,3,1,8,1
"5044",1,2,5,1,1,6,5,1,6,2,3,1,7,1
"5045",1,2,5,1,1,6,5,1,2,1,3,3,7,1
"5046",1,2,5,1,2,6,2,1,4,1,3,2,7,1
"5047",1,1,5,1,2,6,5,1,5,1,3,1,7,1
"5048",1,2,5,1,2,4,5,1,4,2,2,1,7,1
"5049",1,2,5,1,2,4,5,1,4,1,3,1,7,1
"5050",1,1,5,1,2,6,5,1,4,2,3,1,7,1
"5051",1,2,5,1,1,6,5,1,3,1,3,1,7,1
"5052",1,1,5,1,2,6,5,1,4,1,3,1,7,1
"5053",4,2,3,3,4,4,4,1,1,0,2,3,7,1
"5054",8,2,1,5,5,5,5,3,4,0,1,1,7,NA
"5055",4,1,5,2,4,2,4,1,1,0,2,3,7,1
"5056",6,2,5,3,6,1,2,1,1,0,2,3,7,1
"5057",4,2,2,3,4,1,5,1,2,0,2,3,7,1
"5058",4,2,5,3,5,1,5,1,2,0,1,1,7,1
"5059",6,2,5,3,4,6,5,1,3,0,3,1,7,1
"5060",3,1,5,2,4,3,5,1,3,0,3,1,7,1
"5061",6,1,2,3,5,1,2,1,2,0,2,3,7,1
"5062",8,2,1,4,4,4,5,2,4,2,1,1,7,1
"5063",6,1,5,3,4,4,5,1,3,0,1,1,7,1
"5064",8,2,2,3,5,1,5,1,2,0,2,3,7,1
"5065",1,2,5,2,4,6,4,1,1,0,2,3,7,1
"5066",1,2,5,3,4,6,4,1,3,0,3,1,7,1
"5067",7,1,5,3,4,7,4,1,1,0,1,1,7,1
"5068",8,1,5,2,4,6,5,1,3,0,2,3,7,1
"5069",5,1,5,2,6,1,5,1,1,0,2,3,7,1
"5070",9,2,2,4,5,2,5,2,2,0,2,5,7,1
"5071",5,2,5,3,5,1,5,1,1,0,3,1,7,1
"5072",6,1,3,3,3,4,4,1,1,0,1,5,7,1
"5073",8,2,1,2,5,1,2,2,2,0,2,3,7,1
"5074",2,2,2,2,4,2,5,1,NA,0,NA,NA,NA,NA
"5075",9,1,1,6,6,1,5,2,2,0,1,1,7,1
"5076",7,2,5,2,4,9,5,1,5,0,3,1,7,1
"5077",2,2,3,7,4,6,5,1,1,0,2,3,7,1
"5078",4,2,3,5,6,1,5,1,1,0,1,1,7,1
"5079",5,1,5,3,5,1,5,1,1,0,2,3,7,1
"5080",6,2,1,2,5,1,1,2,2,0,2,3,7,1
"5081",6,1,1,3,5,1,5,2,2,0,2,3,7,1
"5082",2,1,5,2,4,2,5,1,1,0,2,3,7,1
"5083",6,1,3,3,3,2,5,1,2,0,1,1,7,1
"5084",7,1,2,3,6,6,1,1,2,0,2,3,7,1
"5085",4,1,5,2,4,6,2,1,3,1,2,3,5,2
"5086",6,1,5,2,4,4,5,1,4,0,3,1,2,3
"5087",8,2,1,5,3,5,5,3,4,1,1,1,7,1
"5088",3,1,1,7,4,8,5,3,2,0,1,1,7,1
"5089",6,2,5,3,5,1,3,1,2,0,2,1,7,1
"5090",6,2,1,7,4,8,5,3,2,0,1,1,7,1
"5091",4,2,3,4,4,5,5,1,2,1,2,1,7,1
"5092",2,1,5,4,4,3,5,1,2,0,1,1,8,NA
"5093",8,1,1,3,6,2,5,2,3,1,1,1,7,1
"5094",7,1,1,7,4,8,5,3,2,0,1,1,7,NA
"5095",6,2,1,7,3,8,5,3,2,0,2,3,7,1
"5096",9,1,1,5,4,1,4,3,2,0,1,1,7,1
"5097",7,2,2,7,3,8,5,1,NA,0,1,2,7,1
"5098",4,1,1,3,3,2,1,2,2,0,2,3,7,1
"5099",8,1,5,3,5,1,5,1,2,0,2,3,7,1
"5100",9,2,1,6,5,5,1,3,2,0,1,1,7,1
"5101",4,2,4,7,4,8,5,1,1,0,1,1,7,1
"5102",8,2,1,6,3,8,5,3,2,0,1,1,7,1
"5103",1,2,5,2,2,6,5,1,5,2,3,1,5,1
"5104",1,1,4,7,4,8,5,1,1,0,2,3,7,1
"5105",7,2,1,3,6,1,5,2,4,2,1,2,7,1
"5106",9,1,5,2,2,3,NA,1,4,0,1,1,7,1
"5107",1,2,5,2,3,2,5,1,3,0,1,1,7,1
"5108",7,1,1,3,4,1,3,3,5,3,2,1,NA,1
"5109",4,1,5,2,4,3,5,1,2,0,2,1,7,1
"5110",2,2,1,7,4,8,5,3,3,0,1,1,7,1
"5111",9,1,1,5,6,1,5,2,5,1,1,1,7,1
"5112",2,1,5,2,3,3,5,1,NA,0,3,1,8,3
"5113",6,2,1,4,4,5,5,3,4,2,1,1,7,1
"5114",5,1,2,2,4,3,5,1,2,0,2,5,7,1
"5115",8,1,5,2,3,6,5,1,5,0,NA,1,5,1
"5116",2,2,1,3,5,2,3,3,2,0,2,5,7,1
"5117",5,1,5,2,2,6,5,1,6,1,3,1,6,1
"5118",3,1,1,3,5,1,3,2,2,0,2,3,5,2
"5119",1,1,5,2,4,6,5,1,1,0,1,3,7,1
"5120",8,2,1,5,4,4,2,2,2,0,1,1,7,1
"5121",9,1,1,5,6,1,3,2,3,0,1,1,7,1
"5122",7,2,1,4,6,1,4,2,2,0,1,1,7,1
"5123",8,2,1,5,3,1,5,2,3,0,1,1,7,1
"5124",8,2,1,6,4,4,5,2,2,0,1,1,7,1
"5125",5,2,3,5,4,4,5,1,2,0,1,5,7,1
"5126",9,2,1,6,3,1,5,2,2,0,1,1,7,1
"5127",8,1,1,5,4,3,5,2,3,0,1,1,8,1
"5128",8,2,1,4,3,4,5,2,3,0,1,1,7,1
"5129",7,2,1,5,4,2,5,3,2,0,1,1,7,1
"5130",2,2,1,5,4,1,5,2,3,0,1,1,2,1
"5131",1,2,5,2,5,2,5,1,2,0,3,1,7,1
"5132",6,2,1,3,4,1,5,2,3,1,2,1,7,1
"5133",5,1,5,3,2,2,5,1,2,0,2,3,7,1
"5134",1,1,5,3,5,3,5,1,3,0,3,1,7,1
"5135",9,1,3,6,4,9,5,1,2,0,1,1,7,NA
"5136",8,2,1,7,5,8,5,3,2,0,1,2,7,1
"5137",1,2,5,3,4,4,5,1,2,0,3,3,7,1
"5138",8,2,1,3,5,1,5,2,2,0,1,1,7,1
"5139",5,2,5,2,3,6,2,1,3,0,3,3,7,1
"5140",6,1,3,5,4,3,5,1,1,0,1,1,7,1
"5141",7,2,1,5,4,1,5,2,4,0,1,1,7,1
"5142",6,1,5,4,4,1,5,1,1,0,2,3,7,1
"5143",6,1,3,7,6,2,5,1,2,0,2,3,7,1
"5144",1,2,1,3,3,2,5,2,2,1,2,3,3,1
"5145",6,1,5,5,6,9,4,1,1,0,NA,3,7,1
"5146",6,1,5,2,4,6,5,1,5,0,3,1,2,1
"5147",7,2,1,4,3,4,5,2,4,0,1,1,6,1
"5148",8,2,1,4,4,5,5,3,4,2,1,1,1,1
"5149",4,2,5,3,5,1,5,1,3,0,2,1,7,1
"5150",7,1,1,7,1,3,5,3,2,0,1,1,7,1
"5151",2,2,5,2,3,4,5,1,2,0,3,1,7,1
"5152",5,2,3,6,3,7,4,1,1,0,2,NA,7,1
"5153",5,1,5,3,4,4,5,1,6,0,3,1,7,1
"5154",7,1,1,6,5,8,5,3,2,0,1,1,7,1
"5155",4,2,1,6,5,1,5,2,3,0,1,1,7,3
"5156",9,1,1,7,3,1,3,3,2,0,1,1,8,1
"5157",7,1,5,2,4,6,5,1,4,1,3,1,7,1
"5158",1,1,5,2,3,6,1,1,1,0,2,3,7,1
"5159",7,1,1,7,5,8,5,3,2,0,1,2,7,1
"5160",3,2,1,2,4,4,2,3,2,0,2,3,5,2
"5161",8,1,1,7,6,1,5,3,2,0,1,1,7,1
"5162",1,2,5,2,4,6,2,1,5,2,3,1,7,1
"5163",8,2,1,5,5,1,5,2,4,2,2,2,7,1
"5164",1,1,5,3,3,3,1,1,4,1,3,1,7,1
"5165",5,2,5,3,4,4,5,1,2,0,2,1,7,1
"5166",8,2,1,3,4,1,5,3,3,1,1,1,7,1
"5167",9,2,1,4,6,5,2,3,3,1,1,1,2,1
"5168",8,2,1,3,4,1,5,2,4,2,1,1,7,1
"5169",9,1,1,5,4,1,5,2,3,1,1,1,7,1
"5170",2,2,5,3,5,2,1,1,1,0,2,5,2,1
"5171",6,2,1,3,4,1,5,3,4,2,2,1,7,1
"5172",7,2,5,2,4,6,5,1,7,0,1,1,2,1
"5173",8,1,1,4,6,1,5,2,4,2,1,1,7,1
"5174",6,2,5,3,3,2,5,1,3,0,3,5,5,1
"5175",6,2,4,5,6,1,1,1,1,0,2,3,7,1
"5176",9,2,1,7,5,9,5,3,2,0,2,3,7,NA
"5177",8,2,1,4,4,1,5,2,3,1,1,1,7,1
"5178",6,1,4,6,4,1,5,1,1,0,1,1,5,NA
"5179",4,2,2,2,4,1,4,2,2,0,2,2,7,1
"5180",3,2,4,7,3,8,5,1,1,0,2,3,7,1
"5181",8,2,1,7,4,8,NA,3,2,0,1,1,7,1
"5182",9,2,1,6,4,5,5,3,4,0,1,1,7,1
"5183",8,1,1,7,6,8,5,3,2,0,1,1,7,1
"5184",5,1,5,5,3,4,4,1,1,0,2,1,7,1
"5185",6,2,5,2,5,1,3,1,2,0,2,1,7,1
"5186",9,2,1,4,6,5,4,3,3,1,1,1,7,1
"5187",8,2,1,4,4,5,5,3,3,1,1,1,7,1
"5188",2,2,NA,7,3,8,5,3,2,0,1,1,7,1
"5189",6,2,3,3,3,1,2,1,1,0,2,1,7,1
"5190",8,1,3,5,6,1,5,1,1,0,1,2,7,1
"5191",6,2,1,5,4,1,4,3,3,1,1,1,7,1
"5192",8,2,1,6,4,1,3,2,3,0,1,2,7,1
"5193",1,1,5,3,4,3,5,1,4,0,3,1,7,1
"5194",1,1,5,2,3,6,5,1,NA,0,2,5,7,1
"5195",6,1,4,3,5,1,5,1,1,0,1,1,7,1
"5196",1,2,5,2,4,6,5,1,3,0,3,1,7,1
"5197",3,2,5,2,4,2,4,1,3,0,2,3,5,2
"5198",8,1,1,5,4,1,5,2,3,0,1,1,7,1
"5199",6,1,1,7,3,8,5,3,2,0,1,1,7,1
"5200",1,1,5,2,4,6,3,1,4,0,3,1,2,3
"5201",9,2,1,3,6,1,4,2,2,0,1,1,2,1
"5202",8,1,5,3,3,1,4,1,2,0,2,1,7,1
"5203",6,1,1,3,3,3,4,2,2,0,2,1,7,1
"5204",4,2,1,6,4,1,3,3,2,0,1,4,7,1
"5205",8,1,1,3,6,1,3,2,2,0,1,1,7,1
"5206",4,1,5,3,3,3,2,1,1,0,2,3,7,1
"5207",1,1,5,2,3,2,5,1,3,0,3,2,7,1
"5208",4,1,5,3,4,1,5,1,2,0,3,3,7,1
"5209",2,2,5,3,4,5,4,1,1,0,2,1,7,1
"5210",4,1,5,4,4,3,5,1,1,0,2,3,7,1
"5211",1,1,1,5,3,8,5,3,3,1,2,3,7,1
"5212",7,1,2,3,4,2,1,1,2,0,2,3,7,1
"5213",5,2,5,3,4,4,5,1,1,0,2,3,7,1
"5214",3,2,5,2,5,1,5,1,1,0,2,3,7,1
"5215",3,1,NA,3,4,4,2,1,1,0,2,3,7,1
"5216",2,2,2,2,3,6,3,1,2,0,2,3,7,1
"5217",5,2,3,4,4,4,5,1,2,1,2,3,7,1
"5218",3,2,2,2,5,1,2,1,2,0,2,3,8,1
"5219",1,1,5,2,3,6,5,1,3,0,3,2,7,2
"5220",9,1,5,2,3,6,5,1,9,6,3,4,7,3
"5221",3,2,3,3,5,1,1,1,1,0,2,1,7,1
"5222",7,2,5,5,6,1,4,1,1,0,1,1,7,1
"5223",8,1,2,3,5,1,4,3,2,0,2,3,6,1
"5224",6,1,1,7,3,4,5,3,2,0,1,1,7,1
"5225",2,2,3,3,3,4,5,1,2,1,2,3,7,1
"5226",5,2,5,4,5,1,5,1,1,0,1,2,7,1
"5227",4,2,1,7,4,5,5,3,2,0,1,1,7,1
"5228",8,2,1,4,5,5,5,2,4,2,1,1,2,1
"5229",3,2,5,3,5,9,5,1,2,0,1,2,7,1
"5230",7,2,1,4,5,2,5,2,3,1,1,1,2,1
"5231",8,1,1,5,6,9,5,2,2,0,1,1,7,1
"5232",9,2,1,4,6,5,4,1,1,0,2,1,1,2
"5233",1,2,5,2,4,6,5,1,3,0,3,1,7,1
"5234",1,2,5,6,3,9,5,1,2,0,3,3,7,1
"5235",5,2,1,4,4,1,NA,3,3,1,1,1,7,1
"5236",5,1,5,2,3,6,1,1,3,0,3,1,7,1
"5237",5,1,1,7,3,8,5,3,2,0,2,3,7,1
"5238",3,2,5,2,5,9,5,1,2,0,3,1,3,1
"5239",5,2,1,6,4,5,5,3,2,0,1,1,7,1
"5240",3,2,1,5,4,4,5,1,NA,0,1,1,5,1
"5241",2,2,3,5,4,1,5,1,1,0,2,1,7,1
"5242",9,1,2,4,6,1,4,1,2,0,2,1,7,1
"5243",7,2,1,6,3,3,5,3,2,0,1,1,7,1
"5244",9,1,5,2,3,2,5,1,5,0,3,1,3,1
"5245",9,1,1,5,6,1,4,2,3,0,1,1,7,1
"5246",8,2,1,7,5,8,5,3,2,0,1,1,7,1
"5247",1,2,5,2,4,6,5,1,1,0,3,1,2,3
"5248",2,1,5,2,3,3,4,1,7,0,2,1,7,1
"5249",2,2,5,2,3,3,5,1,4,0,1,1,1,1
"5250",8,2,1,4,5,1,5,2,4,1,1,5,7,1
"5251",3,2,2,2,3,2,5,1,5,1,3,1,7,1
"5252",8,1,1,4,4,1,5,2,2,0,1,2,7,1
"5253",4,2,4,6,4,4,5,1,3,0,1,NA,2,1
"5254",8,1,1,5,3,3,NA,2,4,0,1,2,7,1
"5255",7,1,1,5,5,1,5,3,2,0,1,1,7,1
"5256",7,1,3,4,4,1,5,1,3,0,3,1,7,1
"5257",5,2,1,7,6,8,5,3,2,0,1,1,7,1
"5258",4,1,1,3,3,1,5,2,3,1,2,3,7,1
"5259",1,2,3,4,3,3,NA,1,1,0,3,NA,2,1
"5260",9,1,1,7,NA,1,5,3,2,0,1,NA,7,NA
"5261",2,2,5,3,4,3,5,1,3,0,3,1,7,1
"5262",8,1,5,4,4,1,5,1,2,0,2,3,7,1
"5263",6,2,1,6,4,5,5,3,4,0,1,1,7,1
"5264",4,1,4,7,5,8,4,1,1,0,2,3,7,1
"5265",9,1,1,5,6,1,5,2,2,0,1,1,7,1
"5266",4,2,3,5,2,3,5,1,1,0,1,4,7,1
"5267",9,2,3,4,6,1,2,1,3,1,1,1,7,1
"5268",9,2,1,7,3,8,NA,3,2,0,1,2,7,1
"5269",9,2,1,4,4,5,3,3,3,1,1,1,7,1
"5270",7,2,1,6,6,1,5,2,4,0,1,1,2,1
"5271",8,2,1,3,4,1,5,2,4,2,2,1,7,1
"5272",8,1,1,4,5,1,NA,2,4,2,1,1,7,1
"5273",9,2,1,5,4,4,5,2,3,1,1,1,7,1
"5274",9,1,1,4,6,1,5,2,5,2,1,1,5,1
"5275",9,2,2,3,5,1,5,1,2,0,1,2,7,1
"5276",1,2,2,3,NA,4,5,3,2,0,3,1,7,1
"5277",6,1,1,7,3,8,5,3,2,0,1,5,7,1
"5278",7,2,1,5,5,1,5,2,4,2,1,1,7,1
"5279",9,1,1,6,6,1,4,2,3,0,1,1,7,1
"5280",8,2,1,5,5,5,5,3,2,0,1,1,7,1
"5281",1,2,4,7,3,5,5,1,1,0,2,3,7,1
"5282",2,1,4,7,4,8,5,1,NA,0,2,3,7,1
"5283",6,1,1,7,3,8,2,3,2,0,1,2,7,1
"5284",8,2,4,5,6,4,5,1,2,0,2,3,7,1
"5285",5,2,5,2,3,2,2,1,3,0,3,2,7,1
"5286",8,2,1,4,6,5,4,3,4,2,2,1,7,1
"5287",5,1,5,4,6,1,5,1,1,0,2,5,7,1
"5288",3,2,5,3,4,4,5,1,NA,5,NA,3,1,1
"5289",5,1,5,4,5,1,4,1,1,0,2,3,7,1
"5290",9,1,1,3,6,1,5,2,3,1,1,1,2,1
"5291",3,2,5,2,4,1,2,1,2,0,2,1,7,1
"5292",1,1,5,2,3,1,4,1,2,0,3,1,7,1
"5293",9,1,1,5,6,1,5,2,5,3,1,1,7,1
"5294",1,2,5,2,3,2,5,1,5,2,3,1,7,1
"5295",8,1,1,6,2,9,5,3,2,1,1,1,1,2
"5296",3,2,5,2,4,1,4,1,1,0,2,3,7,1
"5297",2,2,1,7,4,5,5,3,2,0,1,1,7,1
"5298",3,2,3,4,3,5,5,1,5,3,2,1,7,1
"5299",8,2,3,4,4,4,5,1,4,1,3,1,7,1
"5300",5,1,5,3,5,1,5,1,1,0,2,1,7,1
"5301",8,1,1,4,5,1,5,2,6,2,1,1,2,3
"5302",5,2,5,3,4,1,3,1,2,0,2,3,7,1
"5303",6,1,2,3,4,1,NA,1,NA,0,2,1,5,1
"5304",7,1,5,2,5,1,2,1,1,0,2,3,7,1
"5305",9,1,1,5,6,1,5,2,2,0,1,1,7,1
"5306",9,2,1,3,5,1,NA,2,3,1,1,1,2,1
"5307",4,1,5,2,5,2,2,1,2,0,2,3,7,1
"5308",4,2,2,3,3,9,5,1,3,0,1,1,7,1
"5309",9,1,5,3,4,1,5,1,1,0,2,3,7,1
"5310",8,1,1,7,5,1,5,3,1,0,1,1,7,1
"5311",8,2,1,5,4,1,5,2,2,0,2,1,7,1
"5312",8,2,5,2,4,6,5,1,4,1,3,1,7,1
"5313",9,2,1,6,3,5,5,3,2,0,1,4,7,1
"5314",9,1,5,2,3,6,3,1,6,2,3,1,5,2
"5315",3,2,5,3,6,2,5,1,4,0,3,1,7,1
"5316",4,2,5,2,3,1,2,1,5,0,1,1,6,1
"5317",3,2,5,2,3,2,5,1,1,0,2,3,7,1
"5318",4,1,5,3,5,1,1,1,3,0,2,1,7,1
"5319",5,2,3,3,6,1,5,1,3,1,1,1,5,1
"5320",7,1,1,4,5,2,5,2,3,0,2,1,7,NA
"5321",6,1,2,4,4,2,5,1,3,0,1,1,7,1
"5322",7,2,1,3,3,1,5,2,2,0,2,3,3,1
"5323",4,2,3,3,4,1,5,1,1,0,2,1,3,1
"5324",8,1,1,6,5,8,5,3,2,0,1,1,7,1
"5325",6,2,5,2,4,1,4,1,1,0,1,1,7,1
"5326",8,1,1,4,5,1,5,2,2,0,1,1,7,1
"5327",6,1,1,7,5,8,5,3,2,0,1,1,7,1
"5328",8,1,3,3,4,1,2,1,1,0,1,1,7,1
"5329",8,2,5,4,6,1,2,1,1,0,2,2,7,1
"5330",9,1,1,4,5,1,5,2,2,0,1,1,7,1
"5331",5,2,5,3,5,1,5,1,1,0,2,3,3,1
"5332",1,2,1,2,3,7,5,2,3,1,2,3,7,1
"5333",1,2,4,6,2,8,5,1,2,0,1,1,7,1
"5334",9,2,1,6,3,5,5,2,2,0,1,1,7,1
"5335",9,2,1,5,6,1,5,2,4,2,1,1,7,1
"5336",8,2,1,5,4,4,5,2,3,0,1,1,7,1
"5337",2,2,4,7,4,5,5,1,1,0,2,3,7,1
"5338",5,1,5,2,3,2,5,1,1,0,2,3,7,1
"5339",5,2,1,7,3,8,5,3,2,0,1,1,7,1
"5340",1,1,5,2,NA,3,5,1,3,0,2,2,3,1
"5341",5,2,4,7,6,8,5,1,2,0,1,1,7,1
"5342",4,1,5,2,5,1,1,1,1,0,2,1,7,1
"5343",2,2,4,7,4,8,5,1,1,0,1,1,3,1
"5344",6,2,1,2,4,6,4,3,3,1,2,3,7,1
"5345",5,1,5,3,4,1,5,1,3,0,3,1,7,NA
"5346",8,1,2,4,5,1,2,1,2,0,2,3,7,1
"5347",6,2,1,7,2,8,5,3,2,0,1,2,7,1
"5348",1,2,4,7,3,8,5,1,2,0,2,3,7,1
"5349",3,2,5,3,4,1,NA,1,2,0,1,4,7,1
"5350",2,1,5,4,4,3,5,1,1,0,2,3,7,1
"5351",5,2,1,7,3,5,5,3,2,0,1,NA,7,1
"5352",7,2,1,5,4,5,5,3,3,0,1,1,7,1
"5353",1,1,5,2,4,6,5,1,3,0,3,3,7,1
"5354",9,2,1,4,4,5,4,3,3,1,1,1,7,1
"5355",9,2,1,6,5,5,5,3,4,0,1,1,7,1
"5356",1,2,5,3,5,1,3,1,1,0,1,1,7,1
"5357",1,1,3,5,5,2,2,1,1,0,2,5,7,1
"5358",2,2,5,2,3,1,5,1,2,0,3,1,7,1
"5359",7,2,1,6,5,1,5,3,2,0,2,3,7,1
"5360",4,2,5,3,4,1,4,1,2,0,2,3,7,1
"5361",8,1,1,4,4,3,5,2,2,0,1,1,7,1
"5362",7,1,5,4,6,1,5,1,1,0,3,1,7,1
"5363",7,1,3,5,6,1,5,1,1,0,2,3,7,1
"5364",8,1,1,5,6,1,4,3,3,1,2,1,7,1
"5365",8,2,1,5,4,5,4,3,3,1,2,3,7,1
"5366",1,1,5,2,4,6,5,1,3,0,3,1,7,1
"5367",4,2,5,3,6,1,5,1,2,0,1,1,7,1
"5368",8,2,4,6,4,1,4,1,1,0,1,NA,7,1
"5369",8,1,1,7,4,8,5,3,2,0,1,1,7,1
"5370",2,1,5,2,5,6,5,1,1,0,2,1,7,1
"5371",9,2,1,5,5,2,5,2,2,0,1,1,7,1
"5372",3,1,5,4,4,1,5,1,1,0,2,1,7,1
"5373",4,1,5,3,4,3,4,1,2,0,2,3,5,1
"5374",9,2,1,4,6,5,5,3,4,0,2,1,7,1
"5375",6,1,1,7,4,8,5,3,2,0,1,1,7,1
"5376",5,2,5,3,6,1,3,1,1,0,2,3,7,1
"5377",6,2,1,5,5,1,5,2,2,2,1,1,7,1
"5378",6,1,5,3,5,1,5,1,3,0,2,1,7,1
"5379",6,2,1,5,4,5,5,3,2,0,1,1,7,1
"5380",9,2,1,4,4,1,5,2,2,0,1,1,7,1
"5381",8,1,3,4,6,1,5,1,1,0,1,1,7,1
"5382",8,1,3,3,4,1,2,1,1,0,2,3,7,1
"5383",8,2,1,3,4,1,3,2,2,0,2,3,7,1
"5384",5,2,5,3,4,1,NA,1,1,0,2,3,7,1
"5385",8,2,1,5,6,4,4,2,2,0,1,2,7,1
"5386",6,2,5,2,4,6,5,1,4,0,3,1,7,3
"5387",7,2,2,3,6,4,4,2,2,0,2,3,7,1
"5388",7,2,1,3,4,5,5,3,4,2,1,1,7,1
"5389",7,2,1,6,5,4,5,2,2,0,1,1,7,1
"5390",9,2,3,4,6,1,5,1,4,1,1,1,3,1
"5391",9,2,1,4,6,1,5,2,6,0,1,1,6,1
"5392",6,1,5,4,5,1,5,1,2,0,2,3,7,1
"5393",6,2,1,2,3,4,5,2,2,0,2,3,7,1
"5394",7,1,2,5,4,1,5,1,2,0,2,1,7,1
"5395",5,2,4,5,4,1,4,1,1,0,2,5,7,1
"5396",4,1,5,4,4,4,5,1,1,0,2,3,7,1
"5397",6,1,1,3,5,1,2,2,2,0,2,3,7,1
"5398",6,1,1,3,4,3,1,2,3,1,2,3,7,1
"5399",9,1,1,4,5,1,3,2,6,5,1,1,7,1
"5400",4,2,1,3,5,1,4,2,2,0,2,3,7,1
"5401",9,1,1,5,5,1,5,2,4,1,1,1,7,1
"5402",9,1,4,7,6,8,5,1,1,0,1,2,7,NA
"5403",9,2,5,2,4,6,2,1,4,0,3,1,5,1
"5404",6,2,1,6,2,3,5,2,2,0,1,1,7,1
"5405",7,2,1,3,4,2,5,2,3,1,2,1,7,1
"5406",6,1,5,2,5,1,2,1,5,0,2,1,7,1
