"","study","latent","nearestGene","H4K12ac"
"6694","Resting","Unexpressed",2031,4.969813299576
"6695","Resting","Expressed",3244,5.02388052084628
"6696","Active","Unexpressed",0,5.17614973257383
"6697","Resting","Unexpressed",0,5.11799381241676
"6698","Resting","Expressed",0,5.09375020080676
"6699","Central","Unexpressed",4005,5.11198778835654
"6700","Jurkat","Expressed",3470,5.09375020080676
"6701","Resting","Unexpressed",0,5.18738580584075
"6702","Resting","Unexpressed",0,5.19849703126583
"6703","Central","Unexpressed",0,5.19849703126583
"6704","Central","Unexpressed",0,5.2040066870768
"6705","Active","Expressed",0,5.2257466737132
"6706","Active","Unexpressed",0,5.2257466737132
"6707","Active","Unexpressed",0,5.28320372873799
"6708","Central","Expressed",0,5.28320372873799
"6709","Resting","Expressed",0,5.28320372873799
"6710","Active","Unexpressed",0,5.27811465923052
"6711","Active","Unexpressed",0,5.28826703069454
"6712","Active","Expressed",0,5.39362754635236
"6713","Central","Expressed",0,5.39362754635236
"6714","Central","Expressed",0,5.40717177146012
"6715","Active","Unexpressed",0,5.40717177146012
"6716","Central","Expressed",0,5.40717177146012
"6717","Active","Expressed",0,5.47646355193151
"6718","Active","Expressed",0,5.41610040220442
"6719","Jurkat","Unexpressed",0,5.44241771052179
"6720","Active","Expressed",0,5.4510384535657
"6721","Central","Expressed",1331,4.64439089914137
"6722","Central","Expressed",0,5.09375020080676
"6723","Resting","Unexpressed",0,5.0998664278242
"6724","Resting","Expressed",0,5.28320372873799
"6725","Jurkat","Expressed",0,5.2040066870768
"6726","Bcl-2","Unexpressed",0,5.15905529921453
"6727","Active","Unexpressed",0,5.18178355029209
"6728","Central","Unexpressed",0,5.04985600724954
"6729","Central","Unexpressed",0,4.98360662170834
"6730","Resting","Unexpressed",0,5.08140436498446
"6731","Central","Expressed",0,4.36944785246702
"6732","Active","Unexpressed",0,4.57471097850338
"6733","Central","Expressed",0,4.58496747867057
"6734","Central","Unexpressed",0,4.57471097850338
"6735","Bcl-2","Unexpressed",0,4.55387689160054
"6736","Central","Unexpressed",0,4.47733681447821
"6737","Central","Unexpressed",1986,3.80666248977032
"6738","Jurkat","Expressed",0,3.68887945411394
"6739","Jurkat","Expressed",0,4.40671924726425
"6740","Jurkat","Expressed",0,4.02535169073515
"6741","Central","Unexpressed",0,4.93447393313069
"6742","Central","Expressed",0,4.85981240436167
"6743","Bcl-2","Unexpressed",0,5.01063529409626
"6744","Resting","Expressed",0,5.30330490805908
"6745","Resting","Unexpressed",0,4.9416424226093
"6746","Jurkat","Unexpressed",0,4.66343909411207
"6747","Resting","Unexpressed",414,4.60517018598809
"6748","Active","Expressed",0,4.9416424226093
"6749","Active","Unexpressed",0,4.80402104473326
"6750","Central","Expressed",0,4.26267987704132
"6751","Resting","Expressed",0,4.29045944114839
"6752","Resting","Expressed",0,4.26267987704132
"6753","Bcl-2","Unexpressed",0,4.12713438504509
"6754","Central","Unexpressed",0,3.98898404656427
"6755","Resting","Unexpressed",0,4.59511985013459
"6756","Central","Expressed",0,4.43081679884331
"6757","Jurkat","Expressed",0,4.62497281328427
"6758","Central","Expressed",0,4.63472898822964
"6759","Jurkat","Expressed",0,5.02388052084628
"6760","Central","Expressed",0,5.28826703069454
"6761","Active","Unexpressed",0,4.99043258677874
"6762","Jurkat","Expressed",0,4.72738781871234
"6763","Active","Expressed",0,4.60517018598809
"6764","Bcl-2","Unexpressed",0,5.24702407216049
"6765","Jurkat","Unexpressed",0,5.28826703069454
"6766","Jurkat","Expressed",1499,5.29831736654804
"6767","Jurkat","Unexpressed",0,5.21493575760899
"6768","Central","Expressed",376,4.85203026391962
"6769","Central","Expressed",0,4.8283137373023
"6770","Central","Unexpressed",4116,4.77912349311153
"6771","Resting","Expressed",0,5.09375020080676
"6772","Central","Unexpressed",350,5.37527840768417
"6773","Resting","Unexpressed",0,5.35658627467201
"6774","Resting","Unexpressed",0,4.35670882668959
"6775","Jurkat","Unexpressed",0,4.93447393313069
"6776","Central","Unexpressed",0,4.15888308335967
"6777","Central","Unexpressed",0,4.84418708645859
"6778","Jurkat","Expressed",0,5.25227342804663
"6779","Resting","Expressed",0,5.23644196282995
"6780","Active","Unexpressed",7396,5.13579843705026
"6781","Jurkat","Expressed",9346,4.97673374242057
"6782","Jurkat","Expressed",0,4.71849887129509
"6783","Bcl-2","Unexpressed",0,4.9416424226093
"6784","Resting","Expressed",0,4.65396035015752
"6785","Resting","Unexpressed",0,4.61512051684126
"6786","Bcl-2","Unexpressed",0,4.99721227376411
"6787","Central","Unexpressed",0,4.77068462446567
"6788","Active","Unexpressed",0,4.91265488573605
"6789","Jurkat","Expressed",0,4.99721227376411
"6790","Resting","Unexpressed",0,5.0998664278242
"6791","Resting","Unexpressed",0,4.92725368515721
"6792","Central","Unexpressed",0,4.83628190695148
"6793","Jurkat","Unexpressed",0,5.15329159449778
"6794","Bcl-2","Unexpressed",0,5.11198778835654
"6795","Jurkat","Expressed",0,5.2257466737132
"6796","Jurkat","Unexpressed",0,5.19295685089021
"6797","Central","Unexpressed",0,5.03043792139244
"6798","Central","Unexpressed",0,5.16478597392351
"6799","Active","Unexpressed",265340,4.30406509320417
"6800","Resting","Unexpressed",203195,4.12713438504509
"6801","Jurkat","Expressed",305692,4.34380542185368
"6802","Jurkat","Expressed",299479,4.34380542185368
"6803","Central","Expressed",0,5.7268477475872
"6804","Central","Unexpressed",53386,4.63472898822964
"6805","Central","Expressed",120597,4.93447393313069
"6806","Resting","Expressed",136771,5.03043792139244
"6807","Active","Unexpressed",205642,5.41164605185504
"6808","Active","Expressed",47285,5.32787616878958
"6809","Active","Unexpressed",0,4.84418708645859
"6810","Active","Unexpressed",0,5.80513496891649
"6811","Resting","Expressed",0,5.89440283426485
"6812","Central","Expressed",0,5.39816270151775
"6813","Central","Expressed",0,5.36597601502185
"6814","Central","Expressed",0,5.56452040732269
"6815","Resting","Unexpressed",0,5.40717177146012
"6816","Central","Unexpressed",2594,5.57594910314632
"6817","Resting","Unexpressed",0,5.97126183979046
"6818","Bcl-2","Unexpressed",0,5.42934562895444
"6819","Jurkat","Expressed",0,5.61677109766657
"6820","Central","Unexpressed",0,5.95324333428778
"6821","Active","Unexpressed",35146,4.92725368515721
"6822","Active","Unexpressed",0,5.5683445037611
"6823","Central","Expressed",33617,5.2040066870768
"6824","Active","Unexpressed",19572,5.66642668811243
"6825","Active","Unexpressed",301038,3.97029191355212
"6826","Active","Unexpressed",56762,4.23410650459726
"6827","Resting","Unexpressed",0,5.55682806169954
"6828","Central","Expressed",0,5.65248918026865
"6829","Central","Expressed",0,5.77144112313002
"6830","Central","Expressed",81929,4.07753744390572
"6831","Resting","Unexpressed",280178,4.18965474202643
"6832","Bcl-2","Expressed",0,5.58724865840025
"6833","Central","Unexpressed",0,5.26785815906333
"6834","Central","Expressed",54558,4.63472898822964
"6835","Central","Expressed",123032,4.48863636973214
"6836","Resting","Unexpressed",123266,4.48863636973214
"6837","Resting","Unexpressed",0,5.38449506278909
"6838","Active","Unexpressed",0,4.27666611901606
"6839","Jurkat","Unexpressed",572061,4.12713438504509
"6840","Active","Unexpressed",603811,4.06044301054642
"6841","Resting","Unexpressed",0,5.03695260241363
"6842","Central","Expressed",0,5.03043792139244
"6843","Active","Unexpressed",4441,5.04342511691925
"6844","Central","Expressed",0,5.75890177387728
"6845","Active","Expressed",0,5.66642668811243
"6846","Resting","Expressed",61844,5.49306144334055
"6847","Active","Expressed",23204,5.72031177660741
"6848","Central","Unexpressed",0,5.81413053182507
"6849","Central","Expressed",0,5.8406416573734
"6850","Central","Expressed",0,5.38449506278909
"6851","Central","Expressed",0,5.86078622346587
"6852","Central","Expressed",0,5.25227342804663
"6853","Active","Unexpressed",0,5.10594547390058
"6854","Central","Expressed",0,6.11368217983223
"6855","Resting","Unexpressed",0,6.11368217983223
"6856","Active","Unexpressed",0,6.10255859461357
"6857","Central","Expressed",0,6.07764224334903
"6858","Central","Unexpressed",0,6.07073772800249
"6859","Central","Expressed",0,5.71702770140622
"6860","Active","Unexpressed",0,4.72738781871234
"6861","Resting","Unexpressed",0,5.60947179518496
"6862","Central","Unexpressed",0,5.37063802812766
"6863","Active","Unexpressed",0,5.53338948872752
"6864","Central","Unexpressed",0,5.62401750618734
"6865","Central","Expressed",0,5.62762111369064
"6866","Central","Unexpressed",0,5.20948615284142
"6867","Active","Unexpressed",0,5.33271879326537
"6868","Bcl-2","Expressed",0,5.30826769740121
"6869","Jurkat","Unexpressed",2678,5.15329159449778
"6870","Jurkat","Unexpressed",0,4.99043258677874
"6871","Jurkat","Expressed",0,5.39362754635236
"6872","Central","Unexpressed",0,5.50533153593236
"6873","Central","Expressed",0,5.71042701737487
"6874","Resting","Expressed",0,5.78996017089725
"6875","Active","Expressed",0,5.7037824746562
"6876","Resting","Unexpressed",0,5.2040066870768
"6877","Central","Unexpressed",0,5.46806014113513
"6878","Central","Unexpressed",0,5.52942908751142
"6879","Central","Expressed",0,5.50938833662798
"6880","Bcl-2","Unexpressed",0,5.49306144334055
"6881","Active","Unexpressed",0,5.32787616878958
"6882","Bcl-2","Expressed",0,5.31811999384422
"6883","Central","Expressed",0,5.14166355650266
"6884","Central","Expressed",0,5.07517381523383
"6885","Resting","Expressed",0,5.08759633523238
"6886","Central","Unexpressed",14006,4.55387689160054
"6887","Central","Expressed",0,5.75890177387728
"6888","Resting","Expressed",0,5.74939298590825
"6889","Central","Expressed",0,5.73334127689775
"6890","Jurkat","Unexpressed",0,5.57215403217776
"6891","Jurkat","Expressed",0,5.40267738187228
"6892","Active","Unexpressed",25860,4.33073334028633
"6893","Bcl-2","Unexpressed",0,5.69035945432406
"6894","Central","Unexpressed",0,5.4510384535657
"6895","Central","Unexpressed",0,5.78996017089725
"6896","Central","Expressed",0,5.74300318780948
"6897","Bcl-2","Unexpressed",0,5.51745289646471
"6898","Resting","Unexpressed",0,6.03548143252476
"6899","Active","Unexpressed",0,6.17378610390194
"6900","Resting","Unexpressed",0,4.48863636973214
"6901","Central","Unexpressed",440830,4.24849524204936
"6902","Central","Unexpressed",509978,4.78749174278205
"6903","Central","Expressed",0,5.64190707093811
"6904","Resting","Unexpressed",0,5.88887795833288
"6905","Bcl-2","Unexpressed",0,5.73979291217923
"6906","Central","Unexpressed",0,5.88610403145016
"6907","Active","Unexpressed",354,6.28599809450886
"6908","Resting","Unexpressed",0,6.25575004175337
"6909","Central","Expressed",55590,4.57471097850338
"6910","Central","Unexpressed",0,5.38449506278909
"6911","Central","Expressed",0,5.42053499927229
"6912","Bcl-2","Unexpressed",0,5.41164605185504
"6913","Central","Unexpressed",0,5.41164605185504
"6914","Bcl-2","Unexpressed",557,5.97380961186926
"6915","Active","Unexpressed",0,5.98896141688986
"6916","Active","Expressed",0,6.04737217904628
"6917","Resting","Unexpressed",0,6.04973345523196
"6918","Resting","Unexpressed",0,6.03548143252476
"6919","Resting","Unexpressed",0,6.05208916892442
"6920","Resting","Unexpressed",0,6.06610809010375
"6921","Bcl-2","Unexpressed",0,5.94803498918065
"6922","Central","Unexpressed",0,6.03548143252476
"6923","Central","Expressed",0,6.02586597382531
"6924","Central","Expressed",0,5.90263333340137
"6925","Jurkat","Expressed",1081,5.44673737166631
"6926","Resting","Unexpressed",0,5.43372200355424
"6927","Central","Expressed",0,5.51745289646471
"6928","Active","Unexpressed",3203,5.39816270151775
"6929","Active","Unexpressed",0,4.54329478227
"6930","Central","Expressed",332650,4.53259949315326
"6931","Active","Unexpressed",411844,4.39444915467244
"6932","Central","Expressed",0,6.10255859461357
"6933","Active","Unexpressed",0,6.11146733950268
"6934","Central","Expressed",2956,4.54329478227
"6935","Central","Expressed",0,5.56068163101553
"6936","Central","Unexpressed",0,5.61312810638807
"6937","Central","Expressed",0,5.93489419561959
"6938","Central","Expressed",0,5.71042701737487
"6939","Central","Unexpressed",0,5.8348107370626
"6940","Central","Expressed",0,5.3890717298165
"6941","Resting","Unexpressed",10405,5.04985600724954
"6942","Jurkat","Expressed",0,5.52545293913178
"6943","Central","Expressed",0,4.86753445045558
"6944","Central","Expressed",0,5.07517381523383
"6945","Active","Unexpressed",0,4.47733681447821
"6946","Bcl-2","Expressed",0,5.88332238848828
"6947","Central","Unexpressed",0,5.71373280550937
"6948","Central","Expressed",0,5.92692602597041
"6949","Active","Unexpressed",0,4.64439089914137
"6950","Central","Expressed",0,4.31748811353631
"6951","Central","Expressed",1173057,4.38202663467388
"6952","Central","Unexpressed",146632,4.33073334028633
"6953","Jurkat","Unexpressed",0,5.41610040220442
"6954","Active","Unexpressed",0,5.72031177660741
"6955","Central","Unexpressed",0,5.71373280550937
"6956","Central","Unexpressed",0,5.68017260901707
"6957","Jurkat","Expressed",0,5.73979291217923
"6958","Bcl-2","Unexpressed",0,5.71042701737487
"6959","Central","Expressed",0,5.46806014113513
"6960","Central","Expressed",0,6.11146733950268
"6961","Central","Expressed",0,6.35437004079735
"6962","Central","Expressed",0,6.41999492814714
"6963","Active","Expressed",0,6.17586727010576
"6964","Jurkat","Unexpressed",0,4.78749174278205
"6965","Central","Expressed",0,4.86753445045558
"6966","Central","Unexpressed",0,6.02344759296103
"6967","Central","Expressed",0,5.89989735358249
"6968","Central","Expressed",0,5.25749537202778
"6969","Central","Expressed",0,5.12989871492307
"6970","Jurkat","Expressed",0,6.03787091992214
"6971","Resting","Unexpressed",0,6.22455842927536
"6972","Central","Expressed",0,6.20253551718792
"6973","Central","Expressed",0,6.20455776256869
"6974","Active","Expressed",0,6.16331480403464
"6975","Jurkat","Unexpressed",0,5.79301360838414
"6976","Central","Unexpressed",40969,4.77912349311153
"6977","Active","Unexpressed",8376,4.27666611901606
"6978","Central","Unexpressed",0,4.30406509320417
"6979","Active","Unexpressed",4814,4.17438726989564
"6980","Resting","Unexpressed",631334,4.0943445622221
"6981","Central","Expressed",407815,4.24849524204936
"6982","Central","Expressed",70008,4.53259949315326
"6983","Central","Unexpressed",0,5.01727983681492
"6984","Resting","Unexpressed",0,5.01727983681492
"6985","Central","Unexpressed",468061,3.98898404656427
"6986","Central","Expressed",0,4.26267987704132
"6987","Central","Expressed",0,4.33073334028633
"6988","Central","Expressed",0,5.53338948872752
"6989","Central","Unexpressed",0,5.33753807970132
"6990","Active","Unexpressed",0,5.29831736654804
"6991","Resting","Unexpressed",0,6.09807428216624
"6992","Central","Expressed",0,6.13988455222626
"6993","Jurkat","Unexpressed",0,6.12249280951439
"6994","Central","Unexpressed",0,6.13339804299665
"6995","Bcl-2","Unexpressed",0,6.02102334934953
"6996","Central","Unexpressed",0,5.96614673912369
"6997","Resting","Unexpressed",0,6.30809844150953
"6998","Central","Expressed",0,6.08449941307517
"6999","Active","Unexpressed",0,6.07993319509559
"7000","Resting","Unexpressed",3096,5.37989735354046
"7001","Bcl-2","Expressed",0,5.19849703126583
"7002","Resting","Unexpressed",0,6.03787091992214
"7003","Resting","Unexpressed",0,5.47646355193151
"7004","Bcl-2","Expressed",0,5.50125821054473
"7005","Resting","Expressed",0,5.3890717298165
"7006","Central","Unexpressed",0,5.4553211153577
"7007","Central","Expressed",0,5.68357976733868
"7008","Active","Expressed",0,5.68017260901707
"7009","Central","Expressed",0,4.55387689160054
"7010","Resting","Unexpressed",21844,4.14313472639153
"7011","Resting","Unexpressed",0,4.14313472639153
"7012","Resting","Unexpressed",0,6.21260609575152
"7013","Resting","Unexpressed",0,6.28599809450886
"7014","Central","Expressed",0,6.39859493453521
"7015","Jurkat","Unexpressed",0,6.30991827822652
"7016","Central","Expressed",0,6.58202513889283
"7017","Resting","Expressed",0,6.85751406254539
"7018","Active","Unexpressed",13220,4.89034912822175
"7019","Central","Unexpressed",0,5.54517744447956
"7020","Bcl-2","Expressed",0,5.50125821054473
"7021","Central","Unexpressed",0,6.28226674689601
"7022","Central","Expressed",0,5.26269018890489
"7023","Central","Expressed",0,5.45958551414416
"7024","Central","Expressed",1366,5.68017260901707
"7025","Active","Unexpressed",0,5.31320597904179
"7026","Resting","Unexpressed",0,5.99146454710798
"7027","Central","Expressed",0,6.06378520868761
"7028","Resting","Expressed",12677,6.13122648948314
"7029","Central","Expressed",15875,6.12249280951439
"7030","Central","Expressed",2397,5.99146454710798
