"","gene.length"
"11954",3736
"11955",4882
"11956",261
"11957",1785
"11958",1977
"11959",1118
"11960",714
"11961",2197
"11962",1742
"11963",5031
"11964",2506
"11965",1807
"11966",3781
"11967",2826
"11968",2051
"11969",2860
"11970",1018
"11971",1312
"11972",2785
"11973",3719
"11974",3056
"11975",2370
"11976",2082
"11977",3062
"11978",1305
"11979",5692
"11980",2563
"11981",2198
"11982",4303
"11983",672
"11984",1576
"11985",3353
"11986",4919
"11987",4723
"11988",1803
"11989",2869
"11990",851
"11991",2037
"11992",783
"11993",5602
"11994",1513
"11995",1017
"11996",2097
"11997",1825
"11998",537
"11999",7445
"12000",12518
"12001",1445
"12002",1332
"12003",2122
"12004",4091
"12005",1393
"12006",3645
"12007",5371
"12008",905
"12009",2273
"12010",1121
"12011",2067
"12012",4773
"12013",2927
"12014",13122
"12015",3218
"12016",1924
"12017",449
"12018",2352
"12019",542
"12020",463
"12021",4200
"12022",459
"12023",4040
"12024",3352
"12025",2087
"12026",1757
"12027",2778
"12028",459
"12029",4495
"12030",1488
"12031",4323
"12032",794
"12033",3075
"12034",2356
"12035",4431
"12036",1143
"12037",4368
"12038",1865
"12039",2475
"12040",1334
"12041",1013
"12042",420
"12043",2903
"12044",1795
"12045",303
"12046",5743
"12047",425
"12048",1838
"12049",2871
"12050",2826
"12051",3747
"12052",1267
"12053",2826
"12054",2167
"12055",1954
"12056",5592
"12057",3321
"12058",5677
"12059",2191
"12060",4197
"12061",3467
"12062",4103
"12063",1082
"12064",3593
"12065",1167
"12066",2520
"12067",4163
"12068",1060
"12069",3224
"12070",3353
"12071",4359
"12072",2742
"12073",4107
"12074",2642
"12075",1751
"12076",10412
"12077",1901
"12078",1631
"12079",2141
"12080",1056
"12081",2247
"12082",836
"12083",408
"12084",1993
"12085",3595
"12086",1189
"12087",1861
"12088",3651
"12089",2973
"12090",2095
"12091",201
"12092",2625
"12093",3373
"12094",2752
"12095",258
"12096",1776
"12097",4653
"12098",2067
"12099",2774
"12100",1955
"12101",5161
"12102",2894
"12103",763
"12104",942
"12105",2272
"12106",1468
"12107",2088
"12108",4913
"12109",3574
"12110",4293
"12111",2158
"12112",937
"12113",2355
"12114",4508
"12115",1547
"12116",7056
"12117",2682
"12118",1208
"12119",972
"12120",3669
"12121",3588
"12122",2110
"12123",945
"12124",951
"12125",2877
"12126",663
"12127",5040
"12128",2291
"12129",7805
"12130",4777
"12131",1691
"12132",5309
"12133",6199
"12134",862
"12135",1256
"12136",4850
"12137",1820
"12138",1828
"12139",3188
"12140",2631
"12141",3692
"12142",1286
"12143",6085
"12144",597
"12145",4444
"12146",2470
"12147",2796
"12148",660
"12149",4605
"12150",5340
"12151",1871
"12152",4802
"12153",1561
"12154",2235
"12155",3675
"12156",6938
"12157",1039
"12158",1527
"12159",2959
"12160",3719
"12161",1626
"12162",576
"12163",3490
"12164",2618
"12165",1967
"12166",5745
"12167",2496
"12168",2469
"12169",3074
"12170",1247
"12171",1520
"12172",1736
"12173",4929
"12174",2235
"12175",8461
"12176",3097
"12177",3646
"12178",1107
"12179",4733
"12180",1682
"12181",3566
"12182",2245
"12183",1478
"12184",2293
"12185",3235
"12186",2802
"12187",1882
"12188",3344
"12189",5862
"12190",3684
"12191",645
"12192",1744
"12193",520
"12194",1748
"12195",2120
"12196",1932
"12197",3078
"12198",2551
"12199",2266
"12200",7077
"12201",4120
"12202",2153
"12203",1565
"12204",2295
"12205",5334
"12206",267
"12207",1882
"12208",2023
"12209",2087
"12210",2501
"12211",1581
"12212",2025
"12213",1384
"12214",1273
"12215",2197
"12216",1980
"12217",1203
"12218",3757
"12219",2285
"12220",2239
"12221",1172
"12222",1483
"12223",2181
"12224",2430
"12225",1501
"12226",1987
"12227",974
"12228",3852
"12229",3835
"12230",2050
"12231",2703
"12232",2956
"12233",1776
"12234",2067
"12235",8392
"12236",1591
"12237",4184
"12238",2376
"12239",948
"12240",5011
"12241",2733
"12242",2083
"12243",2174
"12244",3200
"12245",2104
"12246",2246
"12247",8602
"12248",2452
"12249",1331
"12250",255
"12251",2050
"12252",1645
"12253",1375
"12254",3075
"12255",4757
"12256",4597
"12257",4207
"12258",1680
"12259",2119
"12260",4930
"12261",945
"12262",3685
"12263",1686
"12264",1537
"12265",1358
"12266",2121
"12267",1466
"12268",5178
"12269",2981
"12270",3040
"12271",1705
"12272",2587
"12273",1405
"12274",3469
"12275",6277
"12276",2946
"12277",1954
"12278",4910
"12279",710
"12280",3407
"12281",2421
"12282",1473
"12283",4412
"12284",1450
"12285",993
"12286",5579
"12287",3402
"12288",2651
"12289",1557
"12290",1498
"12291",5721
"12292",1843
"12293",480
"12294",2360
"12295",2558
"12296",1852
"12297",3161
"12298",2253
"12299",1545
"12300",1671
"12301",3411
"12302",4602
"12303",5041
"12304",2400
"12305",675
"12306",2430
"12307",921
"12308",2060
"12309",3118
"12310",3235
"12311",2720
"12312",1953
"12313",3245
"12314",3584
"12315",768
"12316",2060
"12317",3368
"12318",998
"12319",3568
"12320",973
"12321",7978
"12322",3510
"12323",1798
"12324",2285
"12325",4149
"12326",3238
"12327",5300
"12328",1991
"12329",1603
"12330",2014
"12331",2216
"12332",3161
"12333",1234
"12334",3816
"12335",1152
"12336",2816
"12337",222
"12338",3667
"12339",1360
"12340",1931
"12341",1429
"12342",2918
"12343",1572
"12344",2853
"12345",2532
"12346",866
"12347",3955
"12348",1896
"12349",3077
"12350",2918
"12351",2075
"12352",2931
"12353",686
"12354",2234
"12355",749
"12356",2477
"12357",9749
"12358",4154
"12359",969
"12360",1149
"12361",2719
"12362",3688
"12363",1095
"12364",2194
"12365",1431
"12366",2825
"12367",6119
"12368",2675
"12369",4285
"12370",821
"12371",2061
"12372",3723
"12373",1408
"12374",4220
"12375",2646
"12376",1438
"12377",3731
"12378",1519
"12379",1952
"12380",3005
"12381",1128
"12382",1583
"12383",5745
"12384",1782
"12385",1910
"12386",1006
"12387",2178
"12388",5495
"12389",2672
"12390",2628
"12391",972
"12392",5305
"12393",2699
"12394",3563
"12395",1989
"12396",2160
"12397",3076
"12398",5225
"12399",1020
"12400",3403
"12401",2062
"12402",2609
"12403",2565
"12404",2084
"12405",1925
"12406",3193
"12407",1632
"12408",5369
"12409",2380
"12410",2669
"12411",3470
"12412",1836
"12413",2711
"12414",3164
"12415",1747
"12416",762
"12417",3495
"12418",10756
"12419",2513
"12420",1989
"12421",757
"12422",4773
"12423",6552
"12424",1832
"12425",820
"12426",1720
"12427",954
"12428",927
"12429",4351
"12430",3502
"12431",1908
"12432",1341
"12433",2062
"12434",6658
"12435",3389
"12436",6413
"12437",1194
"12438",5174
"12439",1274
"12440",759
"12441",2664
"12442",6080
"12443",742
"12444",1934
"12445",5754
"12446",4791
"12447",6245
"12448",7812
"12449",1474
"12450",4335
"12451",1987
"12452",2233
"12453",2996
"12454",1798
"12455",2481
"12456",1301
"12457",2511
"12458",1553
"12459",3837
"12460",7616
"12461",2161
"12462",2486
"12463",4752
"12464",1812
"12465",1941
"12466",3113
"12467",3360
"12468",2308
"12469",3535
"12470",2900
"12471",1883
"12472",3976
"12473",2144
"12474",2577
"12475",1932
"12476",1987
"12477",312
"12478",5392
"12479",5135
"12480",4701
"12481",2338
"12482",2366
"12483",1417
"12484",779
"12485",1946
"12486",3057
"12487",3691
"12488",1348
"12489",2376
"12490",1164
"12491",2833
"12492",1468
"12493",348
"12494",632
"12495",2266
"12496",2412
"12497",999
"12498",2013
"12499",768
"12500",1218
"12501",1832
"12502",1965
"12503",2858
"12504",1089
"12505",3459
"12506",1745
"12507",3089
"12508",3186
"12509",962
"12510",2229
"12511",3331
"12512",4796
"12513",936
"12514",4522
"12515",987
"12516",3804
"12517",225
"12518",3961
"12519",2297
"12520",687
"12521",150
"12522",1098
"12523",1932
"12524",6838
"12525",2255
"12526",4290
"12527",1671
"12528",3425
"12529",1933
"12530",5515
"12531",228
"12532",2308
"12533",7569
"12534",566
"12535",1518
"12536",4000
"12537",1027
"12538",1281
"12539",992
"12540",2526
"12541",3592
"12542",1411
"12543",3121
"12544",2066
"12545",2903
"12546",1208
"12547",4767
"12548",1156
"12549",3477
"12550",3499
"12551",2008
"12552",11137
"12553",2801
"12554",2018
"12555",5000
"12556",3323
"12557",2158
"12558",2169
"12559",1260
"12560",2351
"12561",1694
"12562",6170
"12563",1548
"12564",1237
"12565",3612
"12566",2366
"12567",5590
"12568",945
"12569",2497
"12570",4817
"12571",3975
"12572",4066
"12573",1244
"12574",2466
"12575",408
"12576",3296
"12577",1176
"12578",2922
"12579",5679
"12580",3104
"12581",2331
"12582",915
"12583",1177
"12584",4037
"12585",3581
"12586",2381
"12587",711
"12588",3006
"12589",2792
"12590",716
"12591",285
"12592",3657
"12593",1594
"12594",2696
"12595",2292
"12596",2467
"12597",1351
"12598",3019
"12599",1789
"12600",10245
"12601",1699
"12602",1763
"12603",2596
"12604",1933
"12605",957
"12606",2808
"12607",4150
"12608",1470
"12609",1528
"12610",1943
"12611",4406
"12612",2931
"12613",1285
"12614",1283
"12615",1925
"12616",339
"12617",2773
"12618",4362
"12619",1899
"12620",1906
"12621",2496
"12622",1039
"12623",1826
"12624",5194
"12625",1600
"12626",5139
"12627",1252
"12628",3140
"12629",1102
"12630",1362
"12631",2685
"12632",4316
"12633",2159
"12634",4262
"12635",1463
"12636",1548
"12637",2947
"12638",2763
"12639",1325
"12640",4593
"12641",2152
"12642",3397
"12643",1171
"12644",1202
"12645",1307
"12646",474
"12647",2435
"12648",4515
"12649",4815
"12650",2987
"12651",1382
"12652",2584
"12653",2843
"12654",2379
"12655",895
"12656",2123
"12657",2818
"12658",5877
"12659",4485
"12660",3269
"12661",4775
"12662",1877
"12663",2054
"12664",1866
"12665",3709
"12666",625
"12667",1724
"12668",465
"12669",2305
"12670",5455
"12671",1622
"12672",1925
"12673",799
"12674",405
"12675",2724
"12676",1122
"12677",741
"12678",3257
"12679",2249
"12680",9226
"12681",1449
"12682",1933
"12683",4035
"12684",3103
"12685",2781
"12686",3308
"12687",989
"12688",939
"12689",936
"12690",954
"12691",969
"12692",2338
"12693",3237
"12694",2210
"12695",2720
"12696",1695
"12697",3100
"12698",960
"12699",2059
"12700",2624
"12701",6182
"12702",997
"12703",1016
"12704",213
"12705",2391
"12706",2436
"12707",1154
"12708",3238
"12709",654
"12710",2050
"12711",2792
"12712",908
"12713",3623
"12714",2525
"12715",1137
"12716",2314
"12717",3095
"12718",762
"12719",3561
"12720",231
"12721",1980
"12722",1818
"12723",2674
"12724",628
"12725",9304
"12726",3338
"12727",1433
"12728",1247
"12729",2182
"12730",2312
"12731",727
"12732",2698
"12733",1918
"12734",2949
"12735",1520
"12736",17677
"12737",3963
"12738",1210
"12739",1668
"12740",1553
"12741",1389
"12742",1525
"12743",2864
"12744",1404
"12745",4235
"12746",1983
"12747",4169
"12748",2874
"12749",3650
"12750",2606
"12751",5021
"12752",2653
"12753",1716
"12754",2394
"12755",1935
"12756",1672
"12757",1822
"12758",3631
"12759",875
"12760",697
"12761",1768
"12762",3954
"12763",4508
"12764",1837
"12765",3331
"12766",3180
"12767",3114
"12768",710
"12769",1532
"12770",471
"12771",1351
"12772",2223
"12773",970
"12774",2902
"12775",800
"12776",2224
"12777",3142
"12778",1254
"12779",2896
"12780",1807
"12781",2311
"12782",3849
"12783",3718
"12784",2042
"12785",3004
"12786",2128
"12787",2381
"12788",1446
"12789",1925
"12790",3247
"12791",2999
"12792",1785
"12793",2262
"12794",4432
"12795",2417
"12796",4878
"12797",3420
"12798",1659
"12799",1908
"12800",2527
"12801",994
"12802",1843
"12803",874
"12804",1347
"12805",2846
"12806",1561
"12807",1510
"12808",1273
"12809",1258
"12810",1698
"12811",4440
"12812",3865
"12813",2500
"12814",795
"12815",1729
"12816",2593
"12817",1903
"12818",535
"12819",1240
"12820",2609
"12821",966
"12822",2035
"12823",3014
"12824",956
"12825",1549
"12826",1377
"12827",808
"12828",1547
"12829",439
"12830",1007
"12831",948
"12832",945
"12833",2076
"12834",2497
"12835",1517
"12836",1857
"12837",1412
"12838",3279
"12839",882
"12840",598
"12841",873
"12842",6457
"12843",2515
"12844",4234
"12845",4379
"12846",1420
"12847",2317
"12848",2875
"12849",696
"12850",2164
"12851",1879
"12852",854
"12853",2226
"12854",2920
"12855",963
"12856",399
"12857",2296
"12858",534
"12859",1209
"12860",741
"12861",1308
"12862",1074
"12863",897
"12864",1422
"12865",399
"12866",3484
"12867",1629
"12868",1735
"12869",2545
"12870",1329
"12871",997
"12872",552
"12873",5742
"12874",6446
"12875",2458
"12876",9027
"12877",1784
"12878",6123
"12879",1205
"12880",4239
"12881",2698
"12882",3292
"12883",2283
"12884",2201
"12885",907
"12886",4001
"12887",827
"12888",1992
"12889",1165
"12890",1957
"12891",2134
"12892",3949
"12893",8859
"12894",4208
"12895",1045
"12896",2780
"12897",255
"12898",3657
"12899",1875
"12900",1835
"12901",4442
"12902",2570
"12903",1513
"12904",2141
"12905",2509
"12906",3077
"12907",2954
"12908",5244
"12909",3631
"12910",1852
"12911",3626
"12912",1195
"12913",1423
"12914",690
"12915",2367
"12916",1313
"12917",1014
"12918",2865
"12919",1839
"12920",1191
"12921",942
"12922",957
"12923",3644
"12924",1074
"12925",2063
"12926",4861
"12927",2803
"12928",2550
"12929",411
"12930",3627
"12931",939
"12932",1865
"12933",3685
"12934",860
"12935",5492
"12936",1742
"12937",2499
"12938",2037
"12939",2064
"12940",2941
"12941",2304
"12942",2017
"12943",437
"12944",1720
"12945",1111
"12946",1330
"12947",2940
"12948",2016
"12949",975
"12950",1882
"12951",1900
"12952",987
"12953",2051
"12954",2276
"12955",407
"12956",564
"12957",527
"12958",6527
"12959",2677
"12960",3197
"12961",1885
"12962",1380
"12963",1501
"12964",2027
"12965",785
"12966",3922
"12967",2382
"12968",905
"12969",2293
"12970",3462
"12971",2224
"12972",2974
"12973",3110
"12974",1499
"12975",6459
"12976",3013
"12977",1348
"12978",2632
"12979",6520
"12980",1491
"12981",1635
"12982",1188
"12983",1501
"12984",1157
"12985",3431
"12986",3205
"12987",2199
"12988",2162
"12989",1053
"12990",2958
"12991",5183
"12992",1346
"12993",5639
"12994",4257
"12995",1332
"12996",2066
"12997",1764
"12998",3388
"12999",1857
"13000",1681
"13001",1496
"13002",1235
"13003",1368
"13004",3557
"13005",2767
"13006",3848
"13007",2742
"13008",1413
"13009",2555
"13010",2418
"13011",2878
"13012",5682
"13013",1873
"13014",2331
"13015",3951
"13016",2614
"13017",1694
"13018",13074
"13019",3265
"13020",2112
"13021",1426
"13022",3557
"13023",4198
"13024",2948
"13025",2864
"13026",1590
"13027",1930
"13028",2247
"13029",2319
"13030",1464
"13031",5391
"13032",1335
"13033",2128
"13034",451
"13035",1330
"13036",255
"13037",1644
"13038",1996
"13039",1045
"13040",4530
"13041",2822
"13042",5490
"13043",3328
"13044",1113
"13045",696
"13046",2658
"13047",4066
"13048",793
"13049",3652
"13050",697
"13051",512
"13052",1772
"13053",1463
"13054",3091
"13055",4982
"13056",2168
"13057",4019
"13058",3839
"13059",2242
"13060",836
"13061",3139
"13062",153
"13063",2628
"13064",1372
"13065",1954
"13066",3071
"13067",510
"13068",4813
"13069",2580
"13070",345
"13071",2341
"13072",5232
"13073",8486
"13074",1881
"13075",402
"13076",2529
"13077",2057
"13078",1802
"13079",1160
"13080",795
"13081",15555
"13082",774
"13083",2654
"13084",2726
"13085",1152
"13086",1228
"13087",3003
"13088",302
"13089",1549
"13090",1948
"13091",3519
"13092",836
"13093",3425
"13094",1409
"13095",1151
"13096",774
"13097",9233
"13098",1137
"13099",5272
"13100",1528
"13101",2902
"13102",983
"13103",5657
"13104",3512
"13105",1418
"13106",924
"13107",3353
"13108",4627
"13109",2911
"13110",3019
"13111",2061
"13112",1712
"13113",1436
"13114",7583
"13115",2155
"13116",3137
"13117",2885
"13118",3468
"13119",939
"13120",1579
"13121",4828
"13122",1039
"13123",2901
"13124",2434
"13125",818
"13126",1898
"13127",2709
"13128",2167
"13129",1968
"13130",1512
"13131",567
"13132",665
"13133",2383
"13134",2686
"13135",2817
"13136",3318
"13137",243
"13138",5645
"13139",2052
"13140",3627
"13141",3908
"13142",1730
"13143",384
"13144",2163
"13145",2676
"13146",204
"13147",1234
"13148",9038
"13149",3775
"13150",305
"13151",3733
"13152",2290
"13153",2005
"13154",4191
"13155",3011
"13156",282
"13157",1917
"13158",3330
"13159",3018
"13160",1008
"13161",1866
"13162",1745
"13163",1703
"13164",2528
"13165",6497
"13166",1409
"13167",335
"13168",1202
"13169",1865
"13170",6748
"13171",2176
"13172",1927
"13173",1842
"13174",3667
"13175",5800
"13176",330
"13177",10113
"13178",868
"13179",2316
"13180",2726
"13181",1131
"13182",4091
"13183",2866
"13184",4485
"13185",3169
"13186",2986
"13187",2035
"13188",3668
"13189",582
"13190",1439
"13191",2155
"13192",4206
"13193",2945
"13194",3518
"13195",222
"13196",3974
"13197",2546
"13198",2008
"13199",2450
"13200",1370
"13201",2966
"13202",206
"13203",2785
"13204",3891
"13205",3952
"13206",1172
"13207",6588
"13208",1976
"13209",1245
"13210",2439
"13211",1282
"13212",933
"13213",2592
"13214",942
"13215",1547
"13216",927
"13217",1284
"13218",2331
"13219",2369
"13220",2708
"13221",1407
"13222",2615
"13223",2269
"13224",1225
"13225",3145
"13226",1608
"13227",2255
"13228",1298
"13229",1925
"13230",1173
"13231",4272
"13232",4059
"13233",1492
"13234",1449
"13235",2728
"13236",2011
"13237",3211
"13238",756
"13239",4206
"13240",763
"13241",3267
"13242",1256
"13243",5595
"13244",1535
"13245",2327
"13246",2063
"13247",2091
"13248",1502
"13249",2020
"13250",601
"13251",936
"13252",6742
"13253",411
"13254",2148
"13255",2251
"13256",3336
"13257",2659
"13258",1425
"13259",1395
"13260",5105
"13261",3431
"13262",735
"13263",1052
"13264",716
"13265",4453
"13266",2923
"13267",1796
"13268",3938
"13269",1059
"13270",4231
"13271",1303
"13272",1651
"13273",6355
"13274",4323
"13275",6345
"13276",3431
"13277",448
"13278",3648
"13279",619
"13280",647
"13281",933
"13282",975
"13283",1250
"13284",1544
"13285",1071
"13286",4289
"13287",1621
"13288",1729
"13289",694
"13290",1617
"13291",3957
"13292",2145
"13293",303
"13294",3156
"13295",2159
"13296",5558
"13297",1613
"13298",1634
"13299",675
"13300",2307
"13301",641
"13302",813
"13303",1185
"13304",4612
"13305",3019
"13306",1443
"13307",5516
"13308",814
"13309",1401
"13310",4737
"13311",1341
"13312",1525
"13313",1182
"13314",3797
"13315",1011
"13316",7164
"13317",6794
"13318",4712
"13319",579
"13320",959
"13321",1816
"13322",1866
"13323",1832
"13324",2030
"13325",1703
"13326",3447
"13327",2023
"13328",2598
"13329",2426
"13330",379
"13331",710
"13332",1511
"13333",2123
"13334",465
"13335",891
"13336",8457
"13337",1493
"13338",721
"13339",1400
"13340",1858
"13341",2347
"13342",690
"13343",1816
"13344",829
"13345",1132
"13346",2472
"13347",1059
"13348",2112
"13349",1859
"13350",2290
"13351",2770
"13352",3382
"13353",444
"13354",2164
"13355",390
"13356",900
"13357",2932
"13358",297
"13359",1238
"13360",1879
"13361",1238
"13362",2670
"13363",1996
"13364",3724
"13365",1753
"13366",847
"13367",4646
"13368",7472
"13369",1964
"13370",1530
"13371",3106
"13372",363
"13373",5429
"13374",3591
"13375",3786
"13376",522
"13377",1131
"13378",2270
"13379",1050
"13380",2059
"13381",2285
"13382",3028
"13383",4598
"13384",2003
"13385",4629
"13386",501
"13387",1952
"13388",546
"13389",1987
"13390",2101
"13391",3053
"13392",453
"13393",1665
"13394",1521
"13395",1468
"13396",5649
"13397",3042
"13398",2191
"13399",2341
"13400",3052
"13401",6799
"13402",4137
"13403",123
"13404",3414
"13405",2737
"13406",1476
"13407",2370
"13408",2309
"13409",2811
"13410",969
"13411",2113
"13412",1256
"13413",261
"13414",2619
"13415",653
"13416",2447
"13417",4856
"13418",4642
"13419",2893
"13420",6771
"13421",3079
"13422",2999
"13423",4379
