"","date_time","v1_40m_avg","v1_40m_max","v1_40m_min","v1_40m_std","v2_30m_avg","v2_30m_max","v2_30m_min","v2_30m_std","v3_20m_avg","v3_20m_max","v3_20m_min","v3_20m_std","dir1_40m_avg","dir1_40m_std","dir2_30m_avg","dir2_30m_std"
"20373","24.09.2009 23:20",5.18,6.442,3.406,0.5568363,5.02,6.42,3.38,0.5799042,4.76,6.442,3.0265,0.6074651,147,5.561985,150,5.724113
"20374","24.09.2009 23:30",5.13,6.442,3.7855,0.4486059,4.91,6.42,3.38,0.464471,4.62,6.0625,3.0265,0.4599049,150,5.298108,153,5.332686
"20375","24.09.2009 23:40",4.14,5.3035,3.0265,0.4222855,4.03,5.28,3,0.4159277,3.83,5.3035,2.647,0.4756326,157,7.933457,160,8.480116
"20376","24.09.2009 23:50",3.3,4.165,2.2675,0.3983046,3.09,4.14,1.86,0.4712248,2.86,3.7855,1.888,0.4789347,165,7.002555,168,6.61823
"20377","25.09.2009 00:00",3.03,3.406,2.2675,0.2261621,2.9,3.76,2.24,0.279194,2.81,3.406,1.888,0.3220755,163,3.60558,165,4.51373
"20378","25.09.2009 00:10",2.95,3.406,2.2675,0.2248225,2.89,3.38,2.24,0.2226121,2.94,3.7855,2.2675,0.2292911,159,2.860878,161,3.735037
"20379","25.09.2009 00:20",3.13,4.5445,1.888,0.4423972,3.01,3.76,1.86,0.3358054,3,3.7855,1.888,0.3634422,152,4.355707,154,4.931413
"20380","25.09.2009 00:30",3.88,4.924,2.2675,0.5074213,3.4,4.9,1.48,0.6537234,2.96,4.165,1.5085,0.5621523,142,6.194592,143,6.137321
"20381","25.09.2009 00:40",4.14,5.3035,2.647,0.5349156,3.76,4.9,2.24,0.578523,3.34,4.924,2.2675,0.5498219,146,6.64041,148,8.561031
"20382","25.09.2009 00:50",3.66,4.5445,2.647,0.3654734,3.28,4.14,1.86,0.4172413,2.9,4.165,1.888,0.4364082,141,5.34071,143,6.55458
"20383","25.09.2009 01:00",4.27,5.3035,3.406,0.3678768,4.06,4.9,3,0.4069978,3.74,5.3035,2.2675,0.4801446,135,5.227703,134,5.937164
"20384","25.09.2009 01:10",4.99,6.0625,4.165,0.3591193,4.73,5.66,3.38,0.3305047,4.31,5.3035,3.0265,0.4343386,130,4.49167,129,4.679127
"20385","25.09.2009 01:20",4.35,6.0625,3.0265,0.5010183,3.99,5.28,2.62,0.5642018,3.5,4.924,1.888,0.655533,136,3.924506,135,4.993237
"20386","25.09.2009 01:30",3.77,4.924,2.647,0.3577476,3.42,4.52,2.62,0.3931497,3.05,4.165,1.888,0.4292815,128,6.123957,126,6.633398
"20387","25.09.2009 01:40",3.77,5.683,2.2675,0.5541335,3.75,5.28,1.86,0.5459981,3.72,4.924,2.2675,0.4899192,110,7.754727,109,7.867251
"20388","25.09.2009 01:50",4.54,6.8215,3.0265,0.5761209,4.49,6.42,3,0.6109021,4.31,6.0625,2.647,0.5212152,110,9.868137,107,8.688893
"20389","25.09.2009 02:00",4.64,6.0625,3.0265,0.52091,4.64,6.04,3.38,0.4368877,4.47,5.683,2.2675,0.410501,107,6.910954,105,6.389655
"20390","25.09.2009 02:10",4.68,6.442,3.406,0.4763548,4.53,5.66,3,0.4032249,4.38,5.683,3.406,0.3704708,108,6.474802,107,5.737522
"20391","25.09.2009 02:20",4.81,6.0625,3.406,0.4923386,4.74,6.04,3.38,0.3962726,4.38,5.683,3.0265,0.4002309,110,5.470675,110,4.884562
"20392","25.09.2009 02:30",4.5,6.0625,3.0265,0.5784342,4.3,5.66,2.62,0.4963576,4.01,5.3035,3.0265,0.4632374,111,6.109123,112,5.835449
"20393","25.09.2009 02:40",4.36,6.0625,2.647,0.5842006,4.37,6.04,2.62,0.563226,4.28,5.683,3.0265,0.5169784,116,8.505212,116,7.974266
"20394","25.09.2009 02:50",4.9,6.442,3.406,0.5884915,4.48,6.04,3,0.6040983,4.08,5.3035,2.647,0.4939565,122,6.267925,122,7.161122
"20395","25.09.2009 03:00",4.64,6.0625,3.406,0.5268157,4.26,5.66,2.62,0.5447642,3.79,5.3035,2.647,0.5205446,124,6.59215,125,7.036038
"20396","25.09.2009 03:10",3.56,4.924,1.888,0.5718063,2.87,4.52,1.1,0.6568327,2.42,4.165,0.7495,0.5840055,128,8.054437,132,9.324783
"20397","25.09.2009 03:20",3.64,4.924,1.888,0.6298049,3.24,4.9,1.48,0.6186477,2.79,4.5445,0.7495,0.7012107,123,7.870406,123,8.856947
"20398","25.09.2009 03:30",3.77,4.924,2.2675,0.4589692,3.27,4.9,1.86,0.4846412,2.94,4.165,1.888,0.4188186,125,7.764857,124,8.518099
"20399","25.09.2009 03:40",3.7,4.924,2.2675,0.4799884,3.42,4.52,2.24,0.4824446,3.11,4.165,2.2675,0.4042483,127,6.80144,127,8.064432
"20400","25.09.2009 03:50",4.9,6.442,3.406,0.5337576,4.72,5.66,3.76,0.4610736,4.34,5.3035,3.406,0.4450125,126,5.217406,127,6.000845
"20401","25.09.2009 04:00",5.73,6.8215,4.165,0.4208292,5.48,6.8,3.76,0.5235323,4.98,6.0625,3.7855,0.5328253,125,4.715011,126,6.08626
"20402","25.09.2009 04:10",5.07,6.442,3.7855,0.5128461,4.64,6.04,3.38,0.5461176,3.97,5.3035,2.647,0.6000208,131,5.141259,132,6.99613
"20403","25.09.2009 04:20",4.31,6.0625,1.888,0.785901,3.64,5.66,0.34,0.9266989,3.05,5.3035,0.37,0.8943034,132,6.873023,136,11.2319
"20404","25.09.2009 04:30",4.14,5.683,2.647,0.5659567,3.74,4.9,1.86,0.591271,3.53,4.924,1.5085,0.7554294,120,8.531976,118,9.401841
"20405","25.09.2009 04:40",3.19,5.683,0.37,1.142079,2.84,5.66,0.34,1.365208,2.3,4.924,0.37,1.52054,130,20.71152,129,25.37026
"20406","25.09.2009 04:50",0.44,1.5085,0.37,0.2464845,0.38,1.48,0.34,0.1682365,0.37,0.37,0.37,0.00146,220,32.30061,236,7.841186
"20407","25.09.2009 05:00",0.98,3.0265,0.37,0.8830086,0.61,2.62,0.34,0.5953414,0.48,1.888,0.37,0.3358685,133,35.52905,34,54.09461
"20408","25.09.2009 05:10",2.79,3.7855,1.888,0.3619824,2.8,3.76,1.48,0.4213849,2.68,3.406,1.129,0.5268308,117,6.502376,115,6.498134
"20409","25.09.2009 05:20",1.95,3.0265,0.37,0.5227982,1.41,3,0.34,0.6489347,0.89,2.647,0.37,0.5964579,132,11.81476,142,17.43294
"20410","25.09.2009 05:30",0.74,2.647,0.37,0.6788323,0.57,2.24,0.34,0.4628899,0.54,1.888,0.37,0.3907495,177,20.19456,205,26.80747
"20411","25.09.2009 05:40",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,217,0.1370079,225,0.1234973
"20412","25.09.2009 05:50",1.66,3.406,0.37,1.077313,1.15,3,0.34,0.8555151,0.81,2.2675,0.37,0.5608913,148,28.31173,173,30.36712
"20413","25.09.2009 06:00",1.18,2.2675,0.37,0.5701393,0.61,1.86,0.34,0.449644,0.45,1.5085,0.37,0.2497453,169,19.72851,176,19.85334
"20414","25.09.2009 06:10",0.76,2.2675,0.37,0.5165448,0.38,1.48,0.34,0.1699488,0.37,0.37,0.37,0.00146,169,9.702928,183,9.734535
"20415","25.09.2009 06:20",1.29,4.5445,0.37,1.378384,0.96,3.38,0.34,0.985728,0.73,2.647,0.37,0.690607,151,27.3847,182,42.73551
"20416","25.09.2009 06:30",1.81,4.165,0.37,1.521697,1.46,4.14,0.34,1.307055,1.14,3.0265,0.37,0.9163535,171,56.1917,195,70.78189
"20417","25.09.2009 06:40",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,256,17.6597,255,0.1064937
"20418","25.09.2009 06:50",0.63,1.888,0.37,0.4254799,0.48,1.48,0.34,0.3141097,0.38,1.129,0.37,0.0535,263,17.30012,265,15.62889
"20419","25.09.2009 07:00",0.41,1.5085,0.37,0.1607079,0.34,1.1,0.34,0.0465,0.37,0.37,0.37,0.00146,299,31.12512,322,41.12887
"20420","25.09.2009 07:10",1.03,2.647,0.37,0.6425831,0.89,2.24,0.34,0.5821781,0.76,1.888,0.37,0.4572941,71,36.46542,64,32.97849
"20421","25.09.2009 07:20",1.91,2.647,0.37,0.4426059,0.93,2.62,0.34,0.652321,0.41,1.5085,0.37,0.1785058,123,6.554908,128,14.45101
"20422","25.09.2009 07:30",2.29,2.647,1.888,0.2199668,1.61,2.62,0.34,0.4792725,0.58,1.888,0.37,0.3788235,131,6.610633,133,9.075806
"20423","25.09.2009 07:40",2.54,3.7855,1.5085,0.3846301,1.71,3.38,0.34,0.4858101,0.52,2.647,0.37,0.3782991,124,9.319561,132,12.64105
"20424","25.09.2009 07:50",1.38,3.7855,0.37,0.9600427,0.75,3.38,0.34,0.7004774,0.46,2.647,0.37,0.3315226,111,34.77977,150,20.71695
"20425","25.09.2009 08:00",1.83,3.7855,0.37,0.9556246,1.31,3,0.34,0.8751447,0.88,3.0265,0.37,0.7318994,106,19.94132,127,25.89876
"20426","25.09.2009 08:10",0.61,1.888,0.37,0.3799329,0.49,1.86,0.34,0.3134716,0.41,1.5085,0.37,0.1674037,200,24.38077,213,11.78723
"20427","25.09.2009 08:20",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,222,16.87858,222,13.32135
"20428","25.09.2009 08:30",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,216,37.36317,235,21.88064
"20429","25.09.2009 08:40",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,167,0.1311751,250,52.46667
"20430","25.09.2009 08:50",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,167,0.1341232,314,0.2036001
"20431","25.09.2009 09:00",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,38,60.51114,341,18.75977
"20432","25.09.2009 09:10",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,17,0,335,15.74896
"20433","25.09.2009 09:20",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,8,53.77284,325,37.04691
"20434","25.09.2009 09:30",0.5,1.888,0.37,0.3249848,0.48,1.86,0.34,0.3728414,0.53,2.2675,0.37,0.4128263,166,20.72077,182,31.35963
"20435","25.09.2009 09:40",1.42,2.647,0.37,0.6523914,1.18,2.24,0.34,0.5782278,1.29,2.647,0.37,0.6836794,148,23.43891,157,24.87361
"20436","25.09.2009 09:50",1.93,3.0265,0.37,0.4248255,1.73,2.62,0.34,0.5283152,1.78,3.0265,0.37,0.4817311,147,16.22107,153,16.91972
"20437","25.09.2009 10:00",1.84,3.406,0.37,0.6212826,1.62,3.38,0.34,0.6914986,1.62,3.406,0.37,0.7350231,131,15.53605,135,17.07011
"20438","25.09.2009 10:10",2.23,3.7855,0.37,0.4558165,2.12,3.76,0.34,0.4407176,2.13,3.7855,1.129,0.475289,146,10.9698,152,11.33449
"20439","25.09.2009 10:20",2.35,3.406,1.129,0.357568,2.13,3,1.1,0.4075541,2.17,3.0265,1.129,0.392905,172,12.47465,178,12.17936
"20440","25.09.2009 10:30",1.72,2.647,1.129,0.3240333,1.57,2.24,0.34,0.358368,1.72,2.647,0.37,0.33949,179,9.954096,185,8.174344
"20441","25.09.2009 10:40",1.31,2.647,0.37,0.4600625,1.2,2.24,0.34,0.4560791,1.29,2.2675,0.37,0.4757642,193,11.81238,207,10.8785
"20442","25.09.2009 10:50",0.54,1.5085,0.37,0.3098038,0.37,1.48,0.34,0.1531863,0.39,1.5085,0.37,0.1164668,142,29.62793,156,26.77461
"20443","25.09.2009 11:00",0.37,0.37,0.37,0.00146,0.34,0.34,0.34,0.00145,0.37,0.37,0.37,0.00146,66,50.41045,331,60.94871
"20444","25.09.2009 11:10",0.38,1.129,0.37,0.0654,0.34,1.48,0.34,0.0638,0.37,1.129,0.37,0.0379,323,29.49539,310,20.14871
"20445","25.09.2009 11:20",0.71,1.888,0.37,0.4233742,0.74,1.86,0.34,0.4637451,0.79,1.888,0.37,0.4659261,242,26.26814,239,17.35919
"20446","25.09.2009 11:30",1,2.2675,0.37,0.5053675,0.8,2.24,0.34,0.5152149,0.71,2.647,0.37,0.526306,170,45.27376,176,42.40165
"20447","25.09.2009 11:40",0.9,2.647,0.37,0.6544421,0.86,2.62,0.34,0.6412383,0.78,2.647,0.37,0.6503109,254,68.00339,237,63.09036
"20448","25.09.2009 11:50",2.07,3.406,0.37,0.923574,2.05,3.76,0.34,1.037205,2,3.7855,0.37,1.044937,298,73.13789,279,71.56624
"20449","25.09.2009 12:00",0.62,1.888,0.37,0.4102324,0.59,2.24,0.34,0.439089,0.52,2.2675,0.37,0.3771315,228,11.60837,222,11.83216
"20450","25.09.2009 12:10",1.81,3.406,0.37,1.018144,1.71,3.38,0.34,1.075758,1.62,3.406,0.37,1.127741,197,28.18862,192,23.79491
"20451","25.09.2009 12:20",1.93,3.7855,0.37,0.5080218,1.79,3.38,0.34,0.5180482,1.59,3.0265,0.37,0.6507593,176,8.397372,174,7.33523
"20452","25.09.2009 12:30",0.49,1.888,0.37,0.3206496,0.48,1.48,0.34,0.3317654,0.53,1.888,0.37,0.3443001,179,6.098264,174,9.278347
"20453","25.09.2009 12:40",0.49,2.2675,0.37,0.3368803,0.37,1.48,0.34,0.1467651,0.37,0.37,0.37,0.00146,144,25.74568,143,18.72543
"20454","25.09.2009 12:50",2.34,4.165,0.37,0.5894073,2.22,3.76,0.34,0.6953309,2.11,4.165,0.37,0.794051,218,15.99757,219,14.96458
"20455","25.09.2009 13:00",2.99,6.8215,1.129,1.227876,2.95,7.56,1.48,1.166607,2.93,7.201,1.5085,1.255493,220,19.00233,220,17.57048
"20456","25.09.2009 13:10",5.51,6.8215,4.165,0.4614229,5.6,6.8,3.76,0.542937,5.33,6.442,3.7855,0.5579825,259,4.150807,257,4.957316
"20457","25.09.2009 13:20",4.38,6.8215,2.647,0.8437746,4.21,6.04,1.86,0.8831667,4.12,6.0625,2.2675,0.778864,254,5.561844,252,5.96601
"20458","25.09.2009 13:30",3.55,6.0625,2.2675,0.7510825,3.36,5.28,1.86,0.7179659,3.25,5.3035,1.5085,0.7001012,256,7.809051,254,8.145084
"20459","25.09.2009 13:40",3.87,7.96,1.888,1.132508,3.77,7.94,1.86,1.143397,3.63,7.5805,1.888,1.029274,249,9.897696,248,10.19338
"20460","25.09.2009 13:50",3.43,7.201,1.5085,1.13949,3.37,6.8,1.48,1.107841,3.2,6.442,1.129,1.106189,260,16.4955,259,16.61862
"20461","25.09.2009 14:00",2.1,6.442,0.37,1.255273,1.83,4.9,0.34,1.189215,1.5,5.3035,0.37,1.128939,296,28.30294,299,29.97271
"20462","25.09.2009 14:10",1.27,3.7855,0.37,0.9509137,1.2,3.38,0.34,0.8627051,1.15,3.406,0.37,0.8698894,202,58.48433,179,72.55202
"20463","25.09.2009 14:20",2.38,4.924,0.37,0.8581752,2.26,4.14,0.34,0.8020631,1.94,4.165,0.37,0.9777092,226,32.09482,225,35.23259
"20464","25.09.2009 14:30",4.17,10.6165,0.37,2.35054,3.82,9.46,0.34,2.176111,3.61,8.719,0.37,2.113801,252,18.89737,249,18.46799
"20465","25.09.2009 14:40",7.46,10.6165,4.165,1.128672,7.29,10.22,3.76,1.14438,7.2,10.6165,3.7855,1.143467,249,9.784383,246,9.885559
"20466","25.09.2009 14:50",5.83,8.3395,3.0265,1.043613,5.68,8.32,2.62,1.089703,5.62,8.3395,3.0265,1.08406,261,11.94766,259,13.40766
"20467","25.09.2009 15:00",6.64,9.8575,3.406,1.236753,6.37,9.46,3,1.279034,6.25,8.719,2.647,1.231682,237,12.01338,233,12.5971
"20468","25.09.2009 15:10",7.78,11.755,4.5445,1.41992,7.6,12.5,4.52,1.492031,7.5,12.1345,4.5445,1.433909,248,8.828466,245,9.295317
"20469","25.09.2009 15:20",7.55,10.6165,5.3035,0.9232009,7.52,10.98,5.66,0.9432155,7.46,10.237,5.3035,0.9855878,239,8.051329,235,8.459269
"20470","25.09.2009 15:30",9.13,14.032,5.683,1.885343,9.11,14.02,5.66,1.972213,8.96,14.032,5.683,1.872813,244,9.720686,241,9.416949
"20471","25.09.2009 15:40",11.8,14.4115,9.0985,0.9583667,11.81,15.54,8.7,1.016164,11.29,14.032,8.3395,1.032946,252,9.672774,249,9.732647
"20472","25.09.2009 15:50",10.23,13.273,7.201,1.350041,10.2,13.64,7.18,1.333992,10,13.273,7.201,1.297763,244,7.82376,241,7.189653
"20473","25.09.2009 16:00",8.56,12.1345,5.683,1.255322,8.45,12.12,5.66,1.346126,8.28,12.514,5.3035,1.373906,237,12.85411,234,13.46171
"20474","25.09.2009 16:10",7.56,11.3755,5.3035,1.099376,7.43,10.6,4.9,1.09297,7.35,10.6165,5.3035,1.048335,229,8.690784,224,8.458691
"20475","25.09.2009 16:20",6.76,9.478,4.5445,0.9787563,6.61,9.08,4.14,0.9631848,6.6,8.719,3.7855,0.8955229,228,7.716534,223,7.991509
"20476","25.09.2009 16:30",7,11.755,3.7855,1.51037,6.87,10.6,3.76,1.448977,6.71,10.6165,3.7855,1.438422,233,7.714836,228,8.187251
"20477","25.09.2009 16:40",8.41,12.1345,4.5445,2.020517,8.27,12.12,4.9,1.986544,8.11,12.1345,4.924,2.020679,219,6.038785,214,5.664605
"20478","25.09.2009 16:50",10.41,14.4115,7.201,1.178973,10.33,14.4,6.8,1.272888,10.13,14.4115,6.8215,1.298315,222,8.18166,217,7.390918
"20479","25.09.2009 17:00",9.93,13.6525,6.8215,1.490145,9.68,13.26,7.18,1.357903,9.52,13.273,6.8215,1.310269,218,8.516492,214,7.893032
"20480","25.09.2009 17:10",9.49,15.1705,6.442,1.42994,9.35,14.02,6.42,1.499522,9.17,14.4115,4.924,1.578758,229,10.90049,224,11.09764
"20481","25.09.2009 17:20",7.95,14.032,3.406,2.331721,7.72,13.64,3,2.354264,7.6,15.1705,2.2675,2.299175,230,12.87083,225,11.64645
"20482","25.09.2009 17:30",8.04,12.1345,4.924,1.283643,7.85,12.88,5.28,1.308122,7.62,12.1345,5.3035,1.288716,218,8.55109,214,8.495734
"20483","25.09.2009 17:40",8.86,12.514,6.0625,1.029126,8.53,11.36,6.42,0.917321,8.36,11.755,5.683,1.053726,216,9.10785,211,8.072963
"20484","25.09.2009 17:50",9.77,13.6525,6.442,1.309228,9.47,13.26,6.42,1.266406,9.26,13.6525,5.683,1.384712,219,7.954674,215,8.13401
"20485","25.09.2009 18:00",9.76,13.273,7.201,1.160914,9.46,14.02,6.42,1.271196,9.1,13.273,6.442,1.184567,222,7.126223,218,6.763242
"20486","25.09.2009 18:10",10.55,13.273,7.96,1.01194,10.29,13.26,7.56,1.099844,9.97,13.6525,6.8215,1.165128,226,7.380143,221,7.460068
"20487","25.09.2009 18:20",10.03,14.032,7.5805,1.066109,9.76,13.26,6.8,1.031008,9.41,12.514,6.442,1.071087,225,7.279439,221,7.430654
"20488","25.09.2009 18:30",9.41,12.8935,6.442,1.189311,9.22,13.26,6.42,1.123647,8.96,12.8935,6.442,1.074642,216,7.519227,212,6.875013
"20489","25.09.2009 18:40",8.13,10.996,4.924,1.250613,8.02,11.36,4.52,1.303474,7.91,11.755,4.5445,1.336903,219,8.593449,215,8.13627
"20490","25.09.2009 18:50",8.86,12.514,6.442,0.9894891,8.69,11.74,6.04,0.9861204,8.54,11.3755,5.683,0.9371322,223,9.521805,218,9.808254
"20491","25.09.2009 19:00",9.85,12.8935,6.0625,1.266548,9.68,12.88,6.8,1.317063,9.5,12.8935,6.442,1.244086,219,10.66581,214,8.987779
"20492","25.09.2009 19:10",9.33,11.755,7.201,0.9241121,9.2,11.74,7.18,0.9263009,9.07,11.755,6.442,0.9998861,221,6.835137,216,5.774889
"20493","25.09.2009 19:20",9.66,12.8935,7.201,0.9509469,9.44,12.88,6.8,0.980292,9.23,12.514,6.442,1.001366,217,6.713418,212,6.187201
"20494","25.09.2009 19:30",10.56,13.273,7.96,0.9502397,10.24,12.88,7.56,0.9548706,9.9,12.514,7.201,0.992662,217,6.334672,211,6.338097
"20495","25.09.2009 19:40",10.04,13.6525,7.5805,1.044371,9.78,12.5,7.18,1.033543,9.48,13.273,7.201,1.022434,220,6.986789,215,6.472144
"20496","25.09.2009 19:50",11.03,15.1705,7.5805,1.52493,10.76,15.16,7.18,1.503581,10.44,14.791,6.8215,1.378892,222,7.480275,218,7.278311
"20497","25.09.2009 20:00",9.89,12.514,6.442,1.109895,9.59,11.74,6.42,1.120335,9.38,12.514,5.683,1.148782,223,6.786504,218,6.705287
"20498","25.09.2009 20:10",6.67,11.3755,4.5445,1.337514,6.48,11.36,4.14,1.36865,6.32,11.3755,4.165,1.406826,238,8.599362,234,9.614867
"20499","25.09.2009 20:20",7.61,11.755,5.3035,1.430101,7.35,11.36,4.9,1.3421,7,11.3755,4.5445,1.354544,228,8.380381,224,7.755004
"20500","25.09.2009 20:30",8.89,12.8935,5.3035,1.444839,8.76,13.64,5.28,1.375215,8.54,12.8935,4.924,1.346885,225,8.091349,221,8.204882
"20501","25.09.2009 20:40",8.51,14.791,5.3035,1.718066,8.22,13.64,4.9,1.8361,8,14.4115,4.5445,1.859081,218,9.174119,213,8.798627
"20502","25.09.2009 20:50",6.28,11.755,1.888,1.709633,6.02,10.98,2.62,1.631966,5.75,9.8575,3.0265,1.498173,213,16.10448,208,12.89995
"20503","25.09.2009 21:00",5.31,10.237,1.5085,1.56962,5.19,10.22,2.24,1.502016,4.95,9.0985,2.2675,1.523359,192,22.2656,187,21.88013
"20504","25.09.2009 21:10",5.69,9.8575,1.129,1.74193,5.47,9.46,0.72,1.667796,5.23,9.8575,0.37,1.679204,178,29.05,175,28.32276
"20505","25.09.2009 21:20",4.9,8.3395,1.888,1.276412,4.81,8.7,1.86,1.149597,4.79,7.5805,1.888,1.120959,147,30.15367,145,28.92201
"20506","25.09.2009 21:30",3.91,6.8215,1.129,1.038511,3.82,6.42,1.1,0.9649712,3.73,6.0625,1.5085,0.961858,158,28.29783,156,27.31009
"20507","25.09.2009 21:40",5.09,8.3395,1.888,1.370401,4.97,8.7,1.1,1.430445,4.79,8.3395,0.37,1.622009,142,22.00829,141,23.5229
"20508","25.09.2009 21:50",6.24,11.3755,2.647,1.68491,6.07,10.22,2.62,1.533749,5.92,10.6165,3.0265,1.508056,183,20.51273,178,18.6933
"20509","25.09.2009 22:00",8.06,13.6525,4.165,1.786931,7.82,13.64,4.14,1.729057,7.61,11.755,3.7855,1.643168,200,13.54105,196,12.86585
"20510","25.09.2009 22:10",7.4,10.6165,4.165,1.430878,7.12,10.6,3.38,1.430251,6.98,10.6165,3.7855,1.310045,206,11.82682,201,10.6723
"20511","25.09.2009 22:20",7.26,11.3755,3.7855,1.643761,6.95,11.36,3.38,1.586628,6.74,10.6165,3.0265,1.532414,210,10.12983,207,10.01277
"20512","25.09.2009 22:30",7.6,12.1345,3.7855,1.788447,7.39,11.36,3.76,1.570053,7.31,10.996,4.5445,1.336771,210,13.73361,207,13.63878
"20513","25.09.2009 22:40",8.7,14.032,5.683,1.297119,8.45,12.12,4.52,1.257272,8.11,12.514,4.5445,1.231266,219,9.667315,214,9.442826
"20514","25.09.2009 22:50",11.07,15.9295,7.201,1.61966,10.77,15.92,6.8,1.576469,10.39,15.1705,7.201,1.519993,243,8.238177,239,9.451913
"20515","25.09.2009 23:00",9.49,13.6525,6.0625,1.210459,9.19,13.64,5.66,1.265153,8.8,12.8935,6.442,1.162997,248,6.693904,244,7.371845
"20516","25.09.2009 23:10",9.92,13.273,6.0625,1.257104,9.65,13.64,6.04,1.369724,9.42,13.273,6.442,1.334368,251,7.245515,247,7.430154
"20517","25.09.2009 23:20",9.79,13.273,6.0625,1.53744,9.58,12.88,6.04,1.562535,9.17,12.514,5.683,1.416088,246,7.82431,243,8.326755
"20518","25.09.2009 23:30",8.26,13.273,5.3035,1.439276,8.09,12.5,5.28,1.352841,7.77,12.8935,5.3035,1.347473,245,7.131736,242,7.712757
"20519","25.09.2009 23:40",10.24,13.6525,7.201,1.204819,10.08,14.02,6.04,1.273634,9.74,12.8935,6.442,1.249867,246,5.844556,242,5.69315
"20520","25.09.2009 23:50",11.37,14.4115,7.201,1.19084,11.12,14.78,7.18,1.340535,10.63,14.4115,7.5805,1.278914,247,5.634285,243,6.517484
"20521","26.09.2009 00:00",9.09,10.996,7.201,0.8223374,9,11.36,6.8,0.8691534,8.58,11.755,5.683,0.9836017,250,4.120026,247,4.459603
"20522","26.09.2009 00:10",7.39,10.996,5.3035,1.398844,7.39,10.98,5.28,1.409774,7.09,10.6165,4.5445,1.434996,252,5.561282,249,5.713206
"20523","26.09.2009 00:20",6.42,8.3395,4.165,0.7629894,6.24,8.7,4.14,0.8517449,5.79,8.3395,4.165,0.8415792,254,5.976587,251,6.399349
"20524","26.09.2009 00:30",6.9,9.478,4.924,0.8804292,6.73,9.46,4.52,0.8835613,6.35,9.0985,4.165,0.859525,246,6.309713,242,6.389012
"20525","26.09.2009 00:40",7.17,9.0985,5.683,0.6596548,7.03,8.7,5.28,0.7080372,6.73,8.719,4.924,0.7364762,242,5.658319,238,6.277807
"20526","26.09.2009 00:50",6.92,9.0985,4.924,0.8785974,6.73,9.08,3.76,0.9440898,6.36,8.3395,4.165,0.8777876,234,6.545684,229,6.929067
"20527","26.09.2009 01:00",7.12,9.0985,4.924,0.8514269,6.79,8.7,4.14,0.9464775,6.32,8.719,4.165,0.8954437,232,6.102239,227,6.273818
"20528","26.09.2009 01:10",5.67,7.5805,3.406,0.9368802,5.35,7.56,3,1.025847,4.96,7.201,2.2675,1.023968,235,5.705397,230,6.676267
"20529","26.09.2009 01:20",4.56,6.0625,3.0265,0.6087088,4.37,6.42,2.62,0.6207992,4.16,5.683,3.0265,0.5587101,226,7.839116,218,8.361881
"20530","26.09.2009 01:30",5.58,7.96,3.0265,0.843554,5.34,7.56,2.62,0.7808347,5.05,7.201,2.647,0.6897886,212,6.062634,206,5.834444
"20531","26.09.2009 01:40",5.76,7.96,3.7855,0.7637844,5.49,7.56,3.38,0.8451315,5.11,7.5805,3.406,0.8878407,225,5.279104,219,5.83203
"20532","26.09.2009 01:50",5.19,6.8215,3.406,0.645893,4.89,6.42,3.38,0.6516923,4.45,6.0625,2.647,0.6382288,230,5.445096,224,5.979661
"20533","26.09.2009 02:00",5.36,6.8215,3.7855,0.6402603,4.89,6.42,3.38,0.5838212,4.51,6.0625,3.0265,0.5521209,208,8.076982,202,7.587568
"20534","26.09.2009 02:10",5.53,7.201,3.406,0.6789391,5.16,7.18,3,0.6814568,4.74,6.8215,3.0265,0.5968714,210,5.564516,206,5.784969
"20535","26.09.2009 02:20",4.72,5.683,3.406,0.4000711,4.5,5.66,3.38,0.4548183,4.24,5.683,3.0265,0.4355058,207,5.149581,202,5.028629
"20536","26.09.2009 02:30",4.88,6.8215,3.7855,0.5342726,4.59,6.42,3,0.4988264,4.32,5.3035,2.647,0.4739052,204,7.580168,197,6.877061
"20537","26.09.2009 02:40",4.81,7.5805,3.0265,0.7356318,4.5,7.18,2.62,0.7279824,4.28,6.0625,2.2675,0.6727638,214,8.092654,209,8.000997
"20538","26.09.2009 02:50",4.39,6.442,3.0265,0.5764233,4.05,5.66,1.86,0.5816153,3.78,5.683,1.5085,0.6396841,212,5.664329,205,6.417777
"20539","26.09.2009 03:00",2.08,4.165,0.37,1.079411,1.7,4.14,0.34,1.041211,1.29,3.406,0.37,0.9195427,226,12.16988,215,10.81088
