"","Source","Time","Ener"
"7297","COUP.554",481148,4.38
"7298","COUP.554",481158,3.6
"7299","COUP.554",481177,2.77
"7300","COUP.554",481186,3.33
"7301","COUP.554",481217,3.38
"7302","COUP.554",481246,4.06
"7303","COUP.554",481274,3.78
"7304","COUP.554",481290,4.12
"7305","COUP.554",481299,3.63
"7306","COUP.554",481324,8.31
"7307","COUP.554",481349,3.83
"7308","COUP.554",481352,3.6
"7309","COUP.554",481365,5.35
"7310","COUP.554",481393,3.81
"7311","COUP.554",481412,5.8
"7312","COUP.554",481422,4.05
"7313","COUP.554",481428,4.89
"7314","COUP.554",481456,4.65
"7315","COUP.554",481500,5.3
"7316","COUP.554",481522,3.39
"7317","COUP.554",481525,4.18
"7318","COUP.554",481557,2.94
"7319","COUP.554",481582,4.12
"7320","COUP.554",481601,4.73
"7321","COUP.554",481619,3.26
"7322","COUP.554",481626,4.36
"7323","COUP.554",481632,3.71
"7324","COUP.554",481651,2.01
"7325","COUP.554",481682,4.87
"7326","COUP.554",481726,2.34
"7327","COUP.554",481811,3.35
"7328","COUP.554",481817,7.19
"7329","COUP.554",481824,3.77
"7330","COUP.554",481868,3.8
"7331","COUP.554",481908,2.99
"7332","COUP.554",481915,3.21
"7333","COUP.554",481924,4.38
"7334","COUP.554",482009,3.16
"7335","COUP.554",482022,3.07
"7336","COUP.554",482037,6.3
"7337","COUP.554",482078,3.64
"7338","COUP.554",482113,2.67
"7339","COUP.554",482116,3.09
"7340","COUP.554",482119,5.31
"7341","COUP.554",482138,2.33
"7342","COUP.554",482175,3.12
"7343","COUP.554",482188,5.07
"7344","COUP.554",482194,6.29
"7345","COUP.554",482201,2.47
"7346","COUP.554",482216,2.81
"7347","COUP.554",482263,2.87
"7348","COUP.554",482270,3.05
"7349","COUP.554",482326,3.03
"7350","COUP.554",482336,1.77
"7351","COUP.554",482367,3.77
"7352","COUP.554",482376,4.93
"7353","COUP.554",482380,2.62
"7354","COUP.554",482505,4.98
"7355","COUP.554",482581,2.67
"7356","COUP.554",482606,4.22
"7357","COUP.554",482653,5.87
"7358","COUP.554",482687,1.47
"7359","COUP.554",482700,3.47
"7360","COUP.554",482703,3.87
"7361","COUP.554",482719,5.23
"7362","COUP.554",482731,3.39
"7363","COUP.554",482760,3.55
"7364","COUP.554",482782,4.68
"7365","COUP.554",482794,3.32
"7366","COUP.554",482810,3.17
"7367","COUP.554",482819,2.95
"7368","COUP.554",482898,2.05
"7369","COUP.554",482904,6.65
"7370","COUP.554",482973,4.69
"7371","COUP.554",482976,4.44
"7372","COUP.554",482986,3.19
"7373","COUP.554",482995,6.7
"7374","COUP.554",483005,5.63
"7375","COUP.554",483005,7.3
"7376","COUP.554",483008,3.4
"7377","COUP.554",483030,2.21
"7378","COUP.554",483064,3.42
"7379","COUP.554",483083,3.62
"7380","COUP.554",483137,2.97
"7381","COUP.554",483140,3.73
"7382","COUP.554",483149,6.87
"7383","COUP.554",483174,5.89
"7384","COUP.554",483177,3.76
"7385","COUP.554",483187,4.62
"7386","COUP.554",483199,3.44
"7387","COUP.554",483228,2.91
"7388","COUP.554",483269,5.41
"7389","COUP.554",483272,3.83
"7390","COUP.554",483275,4.35
"7391","COUP.554",483303,4.04
"7392","COUP.554",483338,2.84
"7393","COUP.554",483350,2.31
"7394","COUP.554",483353,3.55
"7395","COUP.554",483366,2.03
"7396","COUP.554",483391,2.73
"7397","COUP.554",483407,4.55
"7398","COUP.554",483473,6.24
"7399","COUP.554",483485,3.63
"7400","COUP.554",483495,3.34
"7401","COUP.554",483554,4.18
"7402","COUP.554",483598,2.62
"7403","COUP.554",483605,5.69
"7404","COUP.554",483623,2.53
"7405","COUP.554",483645,4.53
"7406","COUP.554",483649,5.15
"7407","COUP.554",483696,3.14
"7408","COUP.554",483711,3.83
"7409","COUP.554",483727,4.87
"7410","COUP.554",483749,3.98
"7411","COUP.554",483752,0.77
"7412","COUP.554",483755,5.26
"7413","COUP.554",483771,4.22
"7414","COUP.554",483806,4.13
"7415","COUP.554",483806,3.8
"7416","COUP.554",483809,4.08
"7417","COUP.554",483815,2.64
"7418","COUP.554",483846,2.69
"7419","COUP.554",483862,3.78
"7420","COUP.554",483872,2.54
"7421","COUP.554",483916,3.42
"7422","COUP.554",483925,3.11
"7423","COUP.554",483928,4.1
"7424","COUP.554",483988,2.56
"7425","COUP.554",484029,3.22
"7426","COUP.554",484057,4.92
"7427","COUP.554",484066,3.47
"7428","COUP.554",484157,4.85
"7429","COUP.554",484167,4.54
"7430","COUP.554",484186,4.75
"7431","COUP.554",484242,4.02
"7432","COUP.554",484245,2.04
"7433","COUP.554",484314,1.81
"7434","COUP.554",484324,6.25
"7435","COUP.554",484346,2.65
"7436","COUP.554",484406,3.26
"7437","COUP.554",484418,7.81
"7438","COUP.554",484424,4.51
"7439","COUP.554",484431,2.48
"7440","COUP.554",484494,4.46
"7441","COUP.554",484506,1.93
"7442","COUP.554",484525,5.49
"7443","COUP.554",484531,2.52
"7444","COUP.554",484572,5.09
"7445","COUP.554",484603,4.14
"7446","COUP.554",484607,4.4
"7447","COUP.554",484622,2.76
"7448","COUP.554",484764,4.14
"7449","COUP.554",484776,6.25
"7450","COUP.554",484795,3.86
"7451","COUP.554",484798,3.03
"7452","COUP.554",484804,3.28
"7453","COUP.554",484808,4.13
"7454","COUP.554",484830,5.03
"7455","COUP.554",484845,2.69
"7456","COUP.554",484858,3.49
"7457","COUP.554",484886,1.73
"7458","COUP.554",484886,6.16
"7459","COUP.554",484921,1.4
"7460","COUP.554",484933,3.82
"7461","COUP.554",484940,3.27
"7462","COUP.554",484946,3.69
"7463","COUP.554",484974,2.92
"7464","COUP.554",484977,3.23
"7465","COUP.554",484980,5.34
"7466","COUP.554",484999,5.25
"7467","COUP.554",485002,2.18
"7468","COUP.554",485093,4.28
"7469","COUP.554",485112,3.21
"7470","COUP.554",485144,7.93
"7471","COUP.554",485147,5.76
"7472","COUP.554",485197,2.44
"7473","COUP.554",485200,4.46
"7474","COUP.554",485219,5.97
"7475","COUP.554",485257,3.11
"7476","COUP.554",485276,2.07
"7477","COUP.554",485329,3.91
"7478","COUP.554",485354,2.64
"7479","COUP.554",485395,6.82
"7480","COUP.554",485417,2.74
"7481","COUP.554",485477,3.7
"7482","COUP.554",485492,1.89
"7483","COUP.554",485527,3.51
"7484","COUP.554",485558,1.58
"7485","COUP.554",485565,5.94
"7486","COUP.554",485577,3.43
"7487","COUP.554",485593,5.88
"7488","COUP.554",485605,3.88
"7489","COUP.554",485662,2.77
"7490","COUP.554",485728,2.33
"7491","COUP.554",485784,4.35
"7492","COUP.554",485838,3.7
"7493","COUP.554",485841,4.37
"7494","COUP.554",485850,3.74
"7495","COUP.554",485860,1.63
"7496","COUP.554",485876,4.69
"7497","COUP.554",485894,4.23
"7498","COUP.554",485942,2.55
"7499","COUP.554",485945,4.82
"7500","COUP.554",486011,6.46
"7501","COUP.554",486073,2.77
"7502","COUP.554",486080,4.52
"7503","COUP.554",486086,3.59
"7504","COUP.554",486127,3.67
"7505","COUP.554",486139,3.96
"7506","COUP.554",486161,4.03
"7507","COUP.554",486190,1.83
"7508","COUP.554",486218,5.97
"7509","COUP.554",486274,4.18
"7510","COUP.554",486334,5.24
"7511","COUP.554",486375,4.55
"7512","COUP.554",486444,6.98
"7513","COUP.554",486447,3.51
"7514","COUP.554",486457,1.6
"7515","COUP.554",486482,5.6
"7516","COUP.554",486516,4.58
"7517","COUP.554",486538,4.55
"7518","COUP.554",486567,2.93
"7519","COUP.554",486582,3.16
"7520","COUP.554",486607,6.2
"7521","COUP.554",486620,6.67
"7522","COUP.554",486661,5.82
"7523","COUP.554",486670,4.48
"7524","COUP.554",486758,4.1
"7525","COUP.554",486768,3.53
"7526","COUP.554",486777,3.98
"7527","COUP.554",486777,3.89
"7528","COUP.554",486790,6.55
"7529","COUP.554",486793,4.42
"7530","COUP.554",486821,2.89
"7531","COUP.554",486843,3
"7532","COUP.554",486856,2.41
"7533","COUP.554",486878,2.23
"7534","COUP.554",486909,5.4
"7535","COUP.554",486912,3.83
"7536","COUP.554",486915,3.3
"7537","COUP.554",486937,3.35
"7538","COUP.554",486981,5.74
"7539","COUP.554",487009,1.82
"7540","COUP.554",487022,4.58
"7541","COUP.554",487060,2.62
"7542","COUP.554",487075,2.69
"7543","COUP.554",487079,4.16
"7544","COUP.554",487094,8.25
"7545","COUP.554",487116,4.32
"7546","COUP.554",487141,6.22
"7547","COUP.554",487151,2.29
"7548","COUP.554",487173,1.88
"7549","COUP.554",487214,2.15
"7550","COUP.554",487232,1.14
"7551","COUP.554",487248,4.24
"7552","COUP.554",487270,5.78
"7553","COUP.554",487276,2.57
"7554","COUP.554",487308,4.78
"7555","COUP.554",487320,2.66
"7556","COUP.554",487352,6.14
"7557","COUP.554",487386,2.7
"7558","COUP.554",487415,3.94
"7559","COUP.554",487455,2.27
"7560","COUP.554",487455,3.86
"7561","COUP.554",487506,1.87
"7562","COUP.554",487531,3.4
"7563","COUP.554",487537,2.48
"7564","COUP.554",487556,4.4
"7565","COUP.554",487562,3.6
"7566","COUP.554",487569,1.89
"7567","COUP.554",487575,6.73
"7568","COUP.554",487606,8.39
"7569","COUP.554",487622,3.61
"7570","COUP.554",487628,3.86
"7571","COUP.554",487635,4.71
"7572","COUP.554",487660,5.7
"7573","COUP.554",487685,5.46
"7574","COUP.554",487748,1.97
"7575","COUP.554",487748,2.34
"7576","COUP.554",487770,4.1
"7577","COUP.554",487776,4.3
"7578","COUP.554",487792,3.97
"7579","COUP.554",487807,3.8
"7580","COUP.554",487823,5.17
"7581","COUP.554",487829,3.51
"7582","COUP.554",487839,6.8
"7583","COUP.554",487861,3.74
"7584","COUP.554",487873,4.88
"7585","COUP.554",487908,1.51
"7586","COUP.554",487914,6.97
"7587","COUP.554",487949,3.63
"7588","COUP.554",488052,2.92
"7589","COUP.554",488071,4.53
"7590","COUP.554",488134,5.37
"7591","COUP.554",488137,3.71
"7592","COUP.554",488153,3.39
"7593","COUP.554",488178,4.74
"7594","COUP.554",488181,2.23
"7595","COUP.554",488219,3.79
"7596","COUP.554",488234,4.32
"7597","COUP.554",488244,3.42
"7598","COUP.554",488341,5.76
"7599","COUP.554",488363,4.82
"7600","COUP.554",488379,5.58
"7601","COUP.554",488395,1.8
"7602","COUP.554",488398,2.66
"7603","COUP.554",488404,3.02
"7604","COUP.554",488410,3.47
"7605","COUP.554",488423,4.8
"7606","COUP.554",488426,3.09
"7607","COUP.554",488432,8.51
"7608","COUP.554",488461,4.63
"7609","COUP.554",488464,4.25
"7610","COUP.554",488473,4.23
"7611","COUP.554",488476,4.52
"7612","COUP.554",488483,4.07
"7613","COUP.554",488498,3.16
"7614","COUP.554",488501,2.43
"7615","COUP.554",488549,1.71
"7616","COUP.554",488608,3.79
"7617","COUP.554",488608,4.34
"7618","COUP.554",488621,5.55
"7619","COUP.554",488643,2.9
"7620","COUP.554",488646,7.18
"7621","COUP.554",488775,0.4
"7622","COUP.554",488825,3.9
"7623","COUP.554",488847,4.5
"7624","COUP.554",488929,6.95
"7625","COUP.554",488944,5.69
"7626","COUP.554",488973,2.97
"7627","COUP.554",489004,2.97
"7628","COUP.554",489010,4.76
"7629","COUP.554",489035,2.59
"7630","COUP.554",489042,2.34
"7631","COUP.554",489048,4.89
"7632","COUP.554",489073,6.41
"7633","COUP.554",489098,3.5
"7634","COUP.554",489105,4.49
"7635","COUP.554",489123,4.34
"7636","COUP.554",489136,5.34
"7637","COUP.554",489152,1.8
"7638","COUP.554",489177,4.37
"7639","COUP.554",489224,4.27
"7640","COUP.554",489233,5.75
"7641","COUP.554",489236,3.37
"7642","COUP.554",489255,2.44
"7643","COUP.554",489265,2.25
"7644","COUP.554",489290,2.87
"7645","COUP.554",489324,4.72
"7646","COUP.554",489346,3.74
"7647","COUP.554",489368,3.46
"7648","COUP.554",489406,2.37
"7649","COUP.554",489409,4.7
"7650","COUP.554",489422,8.57
"7651","COUP.554",489481,4.69
"7652","COUP.554",489513,1.91
"7653","COUP.554",489551,4.45
"7654","COUP.554",489576,3.57
"7655","COUP.554",489588,8.67
"7656","COUP.554",489623,4.37
"7657","COUP.554",489670,2.85
"7658","COUP.554",489695,4.66
"7659","COUP.554",489698,1.93
"7660","COUP.554",489726,3.42
"7661","COUP.554",489730,2.93
"7662","COUP.554",489761,2.75
"7663","COUP.554",489783,2.99
"7664","COUP.554",489799,1.68
"7665","COUP.554",489836,3.97
"7666","COUP.554",489846,2.36
"7667","COUP.554",489849,5.55
"7668","COUP.554",489902,1.71
"7669","COUP.554",489909,3.11
"7670","COUP.554",489912,4.72
"7671","COUP.554",489990,6.55
"7672","COUP.554",490006,3.21
"7673","COUP.554",490078,2.99
"7674","COUP.554",490110,1.94
"7675","COUP.554",490128,4.02
"7676","COUP.554",490138,3.45
"7677","COUP.554",490176,3.5
"7678","COUP.554",490188,6.42
"7679","COUP.554",490273,4.82
"7680","COUP.554",490326,4.23
"7681","COUP.554",490355,5.68
"7682","COUP.554",490386,3.11
"7683","COUP.554",490411,2.47
"7684","COUP.554",490417,3.38
"7685","COUP.554",490449,5.23
"7686","COUP.554",490509,4.47
"7687","COUP.554",490518,1.94
"7688","COUP.554",490537,2.96
"7689","COUP.554",490543,1.95
"7690","COUP.554",490553,2.56
"7691","COUP.554",490562,2.75
"7692","COUP.554",490596,1.74
"7693","COUP.554",490625,5.09
"7694","COUP.554",490637,3.97
"7695","COUP.554",490644,4.34
"7696","COUP.554",490694,3.67
"7697","COUP.554",490738,2.27
"7698","COUP.554",490766,5.94
"7699","COUP.554",490769,6.71
"7700","COUP.554",490782,4.72
"7701","COUP.554",490788,1.58
"7702","COUP.554",490813,2.82
"7703","COUP.554",490867,8.42
"7704","COUP.554",490876,4.52
"7705","COUP.554",490895,1.75
"7706","COUP.554",490948,6.07
"7707","COUP.554",490958,3.35
"7708","COUP.554",491027,3.31
"7709","COUP.554",491030,3.88
"7710","COUP.554",491071,5.78
"7711","COUP.554",491096,3.21
"7712","COUP.554",491124,4.31
"7713","COUP.554",491134,5.87
"7714","COUP.554",491152,4.71
"7715","COUP.554",491159,5.79
"7716","COUP.554",491181,3.53
"7717","COUP.554",491215,3.8
"7718","COUP.554",491225,1.8
"7719","COUP.554",491262,2.73
"7720","COUP.554",491275,5.41
"7721","COUP.554",491310,3.75
"7722","COUP.554",491322,4.09
"7723","COUP.554",491360,3.43
"7724","COUP.554",491369,4.61
"7725","COUP.554",491382,3.78
"7726","COUP.554",491388,4.54
"7727","COUP.554",491394,4.98
"7728","COUP.554",491511,6.12
"7729","COUP.554",491542,7.43
"7730","COUP.554",491614,1.91
"7731","COUP.554",491636,2.71
"7732","COUP.554",491639,2.35
"7733","COUP.554",491671,6.09
"7734","COUP.554",491740,5.22
"7735","COUP.554",491787,4.41
"7736","COUP.554",491850,6.51
"7737","COUP.554",491853,4.96
"7738","COUP.554",491862,6.7
"7739","COUP.554",491922,5.11
"7740","COUP.554",491931,5.65
"7741","COUP.554",491969,6.09
"7742","COUP.554",491988,5.03
"7743","COUP.554",492054,3.29
"7744","COUP.554",492079,3.85
"7745","COUP.554",492136,3.72
"7746","COUP.554",492154,2.96
"7747","COUP.554",492158,3.59
"7748","COUP.554",492170,2.29
"7749","COUP.554",492192,3.33
"7750","COUP.554",492195,1.84
"7751","COUP.554",492230,4.88
"7752","COUP.554",492239,2.21
"7753","COUP.554",492258,1.05
"7754","COUP.554",492274,3.95
"7755","COUP.554",492293,7.19
"7756","COUP.554",492302,3.61
"7757","COUP.554",492374,4.89
"7758","COUP.554",492406,3.95
"7759","COUP.554",492456,2.46
"7760","COUP.554",492465,5.85
"7761","COUP.554",492475,2.76
"7762","COUP.554",492478,4.14
"7763","COUP.554",492497,4.63
"7764","COUP.554",492506,5.63
"7765","COUP.554",492531,2.81
"7766","COUP.554",492560,4.18
"7767","COUP.554",492563,4.9
"7768","COUP.554",492616,3.43
"7769","COUP.554",492619,5.55
"7770","COUP.554",492648,4.35
"7771","COUP.554",492666,2.75
"7772","COUP.554",492682,2.97
"7773","COUP.554",492685,5.56
"7774","COUP.554",492717,4.79
"7775","COUP.554",492767,2.91
"7776","COUP.554",492814,4.93
"7777","COUP.554",492861,2.95
"7778","COUP.554",492893,3.32
"7779","COUP.554",492896,4.19
"7780","COUP.554",492902,1.85
"7781","COUP.554",492915,2.47
"7782","COUP.554",492937,2.9
"7783","COUP.554",492974,4.29
"7784","COUP.554",492987,2.98
"7785","COUP.554",493003,3.21
"7786","COUP.554",493012,3.39
"7787","COUP.554",493018,8.1
"7788","COUP.554",493084,9.76
"7789","COUP.554",493097,3.91
"7790","COUP.554",493103,4.94
"7791","COUP.554",493122,3.97
"7792","COUP.554",493131,4.15
"7793","COUP.554",493241,5.11
"7794","COUP.554",493244,2.18
"7795","COUP.554",493248,2.06
"7796","COUP.554",493263,6.92
"7797","COUP.554",493301,3.99
"7798","COUP.554",493342,9.28
"7799","COUP.554",493373,3.13
"7800","COUP.554",493383,2.94
"7801","COUP.554",493405,2.31
"7802","COUP.554",493417,2.69
"7803","COUP.554",493433,2.79
"7804","COUP.554",493436,5.87
"7805","COUP.554",493477,4.09
"7806","COUP.554",493486,3.92
"7807","COUP.554",493486,4.56
"7808","COUP.554",493530,1.73
"7809","COUP.554",493599,5.98
"7810","COUP.554",493634,5.86
"7811","COUP.554",493637,2.83
"7812","COUP.554",493646,4.32
"7813","COUP.554",493703,3.05
"7814","COUP.554",493719,2.33
"7815","COUP.554",493738,2.27
"7816","COUP.554",493741,3
"7817","COUP.554",493759,3.58
"7818","COUP.554",493763,5.32
"7819","COUP.554",493763,2.55
"7820","COUP.554",493766,2.48
"7821","COUP.554",493772,3.21
"7822","COUP.554",493807,4.01
"7823","COUP.554",493832,1.79
"7824","COUP.554",493866,5.67
"7825","COUP.554",493873,4.6
"7826","COUP.554",493876,3.59
"7827","COUP.554",493885,4.67
"7828","COUP.554",493907,4.94
"7829","COUP.554",493957,2.8
"7830","COUP.554",493998,4.79
"7831","COUP.554",494008,2.96
"7832","COUP.554",494023,4.92
"7833","COUP.554",494036,5.26
"7834","COUP.554",494055,3.83
"7835","COUP.554",494070,2.15
"7836","COUP.554",494070,1.76
"7837","COUP.554",494089,4.2
"7838","COUP.554",494121,8.06
"7839","COUP.554",494218,0.68
"7840","COUP.554",494240,5.96
"7841","COUP.554",494246,3.83
"7842","COUP.554",494268,4.32
"7843","COUP.554",494300,3.06
"7844","COUP.554",494344,4.74
"7845","COUP.554",494347,2.65
"7846","COUP.554",494359,3.95
"7847","COUP.554",494366,5.76
"7848","COUP.554",494372,2.44
"7849","COUP.554",494403,3.72
"7850","COUP.554",494416,3.54
"7851","COUP.554",494425,4.35
"7852","COUP.554",494444,3.06
"7853","COUP.554",494460,3.42
"7854","COUP.554",494469,7.25
"7855","COUP.554",494473,2.46
"7856","COUP.554",494516,3.1
"7857","COUP.554",494595,5.08
"7858","COUP.554",494617,8.81
"7859","COUP.554",494639,2.59
"7860","COUP.554",494664,3.25
"7861","COUP.554",494677,3.38
"7862","COUP.554",494733,4.57
"7863","COUP.554",494739,3.57
"7864","COUP.554",494774,5.9
"7865","COUP.554",494783,5.03
"7866","COUP.554",494793,7.99
"7867","COUP.554",494805,3.1
"7868","COUP.554",494809,1.88
"7869","COUP.554",494815,6.73
"7870","COUP.554",494849,3.94
"7871","COUP.554",494893,3.95
"7872","COUP.554",494912,7.52
"7873","COUP.554",494931,6.61
"7874","COUP.554",494937,5.09
"7875","COUP.554",494969,5.65
"7876","COUP.554",494991,2.84
"7877","COUP.554",494997,5.42
"7878","COUP.554",495010,3.68
"7879","COUP.554",495038,3.74
"7880","COUP.554",495041,3.33
"7881","COUP.554",495085,3.57
"7882","COUP.554",495088,3.38
"7883","COUP.554",495101,7
"7884","COUP.554",495189,2.56
"7885","COUP.554",495192,1.99
"7886","COUP.554",495211,4.16
"7887","COUP.554",495217,5.38
"7888","COUP.554",495324,3.53
"7889","COUP.554",495343,3.25
"7890","COUP.554",495399,3.34
"7891","COUP.554",495427,3.57
"7892","COUP.554",495431,3.49
"7893","COUP.554",495465,1.98
"7894","COUP.554",495512,3.45
"7895","COUP.554",495528,4.44
"7896","COUP.554",495556,2.86
"7897","COUP.554",495562,5.68
"7898","COUP.554",495581,3.1
"7899","COUP.554",495622,4.08
"7900","COUP.554",495650,2.84
"7901","COUP.554",495676,4.61
"7902","COUP.554",495704,4.46
"7903","COUP.554",495719,4.94
"7904","COUP.554",495748,2.03
"7905","COUP.554",495773,2.07
"7906","COUP.554",495795,3.36
"7907","COUP.554",495804,6.29
"7908","COUP.554",495817,2.3
"7909","COUP.554",495839,3.5
"7910","COUP.554",495905,1.87
"7911","COUP.554",495933,3.39
"7912","COUP.554",495946,4.12
"7913","COUP.554",495949,1.69
"7914","COUP.554",495974,5.22
"7915","COUP.554",495983,2.95
"7916","COUP.554",496068,3.93
"7917","COUP.554",496115,5.49
"7918","COUP.554",496150,2.77
"7919","COUP.554",496156,2.62
"7920","COUP.554",496200,3.43
"7921","COUP.554",496216,2.89
"7922","COUP.554",496238,4
"7923","COUP.554",496285,4.68
"7924","COUP.554",496288,4.12
"7925","COUP.554",496304,2.88
"7926","COUP.554",496307,5.18
"7927","COUP.554",496379,4.75
"7928","COUP.554",496382,4.97
"7929","COUP.554",496426,1.89
"7930","COUP.554",496442,4.36
"7931","COUP.554",496451,2.52
"7932","COUP.554",496486,2.9
"7933","COUP.554",496489,2.2
"7934","COUP.554",496530,3.27
"7935","COUP.554",496552,4.32
"7936","COUP.554",496564,4.35
"7937","COUP.554",496615,3.8
"7938","COUP.554",496621,4.77
"7939","COUP.554",496668,4.15
"7940","COUP.554",496706,1.55
"7941","COUP.554",496800,5.45
"7942","COUP.554",496838,1.9
"7943","COUP.554",496841,3.26
"7944","COUP.554",496847,6.65
"7945","COUP.554",496885,2.93
"7946","COUP.554",496885,1.71
"7947","COUP.554",496919,5.27
"7948","COUP.554",496973,3.31
"7949","COUP.554",497032,3
"7950","COUP.554",497042,2.67
"7951","COUP.554",497045,3.32
"7952","COUP.554",497058,2.39
"7953","COUP.554",497076,4.28
"7954","COUP.554",497080,3.06
"7955","COUP.554",497105,4.73
"7956","COUP.554",497124,6.86
"7957","COUP.554",497133,2.98
"7958","COUP.554",497205,4.48
"7959","COUP.554",497221,5.89
"7960","COUP.554",497249,1.96
"7961","COUP.554",497296,1.74
"7962","COUP.554",497315,3.17
"7963","COUP.554",497331,1.59
"7964","COUP.554",497334,5.17
"7965","COUP.554",497343,4.74
"7966","COUP.554",497378,3.82
"7967","COUP.554",497387,5.21
"7968","COUP.554",497400,7.88
"7969","COUP.554",497403,4.54
"7970","COUP.554",497434,2.76
"7971","COUP.554",497447,4.1
"7972","COUP.554",497450,4.16
"7973","COUP.554",497472,3.01
"7974","COUP.554",497485,3.86
"7975","COUP.554",497522,5.51
"7976","COUP.554",497532,3.6
"7977","COUP.554",497535,3.68
"7978","COUP.554",497576,7.83
"7979","COUP.554",497610,5.06
