"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","y"
"2113",710,489.5,1.45,1.434,1161.25,717.625,409.625,179,82.75,43.125,18.75,3.75,0.075,0.137,0.217,0.301,0.354,0.454,0.551,0.805,2.372,1.466,0.837,0.366,0.169,0.088,0.038,0.008,7.095,6.588,6.384,0.707,1.803,1.658,200.625,94.125,46.125,27.125,18,14.125,9.875,6.5,34.44,47.293,44.935,41.263,26.461,32.861,25.889,29.408,1.794,1.59,17.908,1.09,859.5,289.5,69.125,16.5,5.875,2.5,0.125,0,301.75,428.125,340.5,162.5,76.875,40.625,18.625,3.75,33.447,318.397,-1
"2114",863.625,591.972,1.459,1.568,1769.25,1315.625,739.75,210.625,74.875,39.25,16.625,3.75,0.034,0.049,0.091,0.347,0.756,0.871,0.947,1.049,2.989,2.222,1.25,0.356,0.126,0.066,0.028,0.006,6.795,6.662,6.35,0.866,0.707,1.118,185.625,123.375,81.375,57.375,36.75,27,21.875,15.125,12.954,16.208,18.373,22.658,29.166,34.535,42.921,45.608,0.92,0.684,18.659,5.425,1356.25,643.625,196.75,45.125,13.5,3.375,0.125,0,413,672,543,165.5,61.375,35.875,16.5,3.75,43.163,467.274,-1
"2115",958.75,653.315,1.468,1.638,1886.625,1379.75,844.25,354.875,183,91.875,35.25,5.125,0.057,0.085,0.128,0.229,0.319,0.464,0.707,0.835,2.888,2.112,1.292,0.543,0.28,0.141,0.054,0.008,7.026,6.889,6.888,2.062,2.121,1.118,227.125,140.875,99.625,78.25,61.75,49.5,34.625,27.5,15.324,19.422,26.927,33.139,39.34,43.462,54.74,59.242,1.837,1.174,20.454,2.796,1412.625,598.25,181.375,38.75,13.25,2.625,0.875,0,474,781.5,662.875,316.125,169.75,89.25,34.375,5.125,47.767,479.513,-1
"2116",967.625,655.028,1.477,1.629,1579.875,877.75,420.625,161.25,80.375,39.75,16.25,2.5,0.068,0.134,0.251,0.497,0.717,0.923,1.03,1.245,2.412,1.34,0.642,0.246,0.123,0.061,0.025,0.004,6.847,6.488,6.133,14.053,13.276,0.866,379.875,211.25,100.25,60.875,41.75,33.125,24.5,17.625,16.7,24.34,28.991,30.913,39.952,44.497,43.095,49.51,0.802,0.653,20.744,3.77,2096,773.875,175.5,38.125,13.25,3.25,0,0,-516.125,103.875,245.125,123.125,67.125,36.5,16.25,2.5,NA,414.505,-1
"2117",836.5,579.717,1.443,1.569,1623.375,1047.25,577.5,216.625,108.625,57.125,24.5,7.375,0.024,0.044,0.076,0.204,0.363,0.545,0.824,1.242,2.8,1.806,0.996,0.374,0.187,0.099,0.042,0.013,8.115,8.09,8.087,1,0.866,0.866,272.125,172,95.75,69.25,51.625,39.875,25.125,17.125,1.008,1.757,14.111,19.955,23.892,30.779,34.952,37.015,1.134,0.825,18.983,6.631,1158.375,410.625,108,25.375,10,4,1.125,0.25,465,636.625,469.5,191.25,98.625,53.125,23.375,7.125,38.747,381.382,-1
"2118",974,635.277,1.533,1.546,1678.875,1132.75,685.75,295.875,157,74.25,22,2.5,0.084,0.135,0.212,0.346,0.448,0.527,0.748,0.998,2.643,1.783,1.079,0.466,0.247,0.117,0.035,0.004,7.422,6.676,6.112,1.118,7.681,7.433,281.375,162.625,104,74.875,53.25,42.5,31.125,24.75,27.271,33.897,30.169,31.36,41.407,48.135,51.95,55.117,1.51,0.992,18.256,2.552,2140,775.375,212.5,31.25,12,4.125,0.625,0,-461.125,357.375,473.25,264.625,145,70.125,21.375,2.5,NA,479.561,-1
"2119",1005.75,669.098,1.503,1.618,1755,1210.5,767.75,330.625,175.25,79.5,21,1.5,0.083,0.127,0.185,0.298,0.386,0.458,0.736,0.901,2.623,1.809,1.147,0.494,0.262,0.119,0.031,0.002,7.108,6.096,5.902,7.365,7.533,0.707,249.125,142.75,81.25,57.25,41.5,34.625,25.5,19.25,7.402,13.541,49.65,71.415,95.864,103.744,112.29,119.963,2.157,1.389,20.764,1.142,2171.5,764.375,205.625,30.75,11,3.5,0.625,0,-416.5,446.125,562.125,299.875,164.25,76,20.375,1.5,NA,495.56,-1
"2120",990.75,658.222,1.505,1.603,1436.5,654.625,289.375,122.125,67.125,35.75,17.5,5,0.011,0.027,0.059,0.12,0.177,0.218,0.256,0.304,2.182,0.995,0.44,0.186,0.102,0.054,0.027,0.008,6.95,6.649,6.63,0.707,4.031,3.64,444.875,244,108.75,52.25,30.375,25.375,17.375,13.125,7.021,13.081,21.925,31.069,44.673,44.992,60.788,63.498,0.617,0.684,17.685,5.366,1157.375,340,18.75,0,0,0,0,0,279.125,314.625,270.625,122.125,67.125,35.75,17.5,5,50.53,425.576,-1
"2121",1033.5,677.032,1.527,1.603,1509.125,697.5,292.125,120.625,67.625,39.625,18.625,6.375,0.04,0.096,0.231,0.434,0.57,0.674,0.773,0.819,2.229,1.03,0.431,0.178,0.1,0.059,0.028,0.009,7.269,6.875,6.787,0.707,4.093,4.5,478.625,261.375,119.125,57,34.125,27.875,19.125,13.75,15.377,23.798,34.141,52.056,64.472,69.846,87.639,101.824,0.568,0.695,18.878,3.702,1210.375,353.875,20.25,0,0,0,0,0,298.75,343.625,271.875,120.625,67.625,39.625,18.625,6.375,52.365,439.603,-1
"2122",1244.5,815.394,1.526,1.759,1901,1043.625,528.875,198.25,96.375,46.75,17.875,4.5,0.017,0.036,0.068,0.111,0.119,0.127,0.292,0.431,2.331,1.28,0.649,0.243,0.118,0.057,0.022,0.006,7.078,6.71,6.517,1.118,8.544,7.632,497.625,274.25,150.125,98.75,63.75,50.125,36.875,27.75,17.676,25.657,41.239,51.716,57.943,61.556,79.671,85.053,0.642,0.473,19.351,3.494,2460.5,918.375,226.375,38.25,11.375,3.5,0,0,-559.5,125.25,302.5,160,85,43.25,17.875,4.5,NA,574.701,-1
"2123",862.875,590.751,1.461,1.565,1793.25,1363.375,787.875,243.375,108,53.875,18.5,2.75,0.01,0.013,0.027,0.082,0.121,0.115,0.18,0.356,3.036,2.308,1.334,0.412,0.183,0.091,0.031,0.005,6.725,6.624,6.508,14.465,15.116,1.118,214.25,146.625,106,75.75,57.875,44,33.5,24.75,13.642,18.581,24.506,31.501,38.464,41.861,34.982,49.853,1.019,0.711,18.221,4.384,1305.125,531.875,107.25,15.5,6,1.875,0.125,0,488.125,831.5,680.625,227.875,102,52,18.375,2.75,45.288,465.381,-1
"2124",1137.375,779.937,1.458,1.801,2055.75,1431.125,885,337.125,157.375,78,31,4.125,0.029,0.041,0.043,0.052,0.11,0.196,0.406,0.626,2.636,1.835,1.135,0.432,0.202,0.1,0.04,0.005,7.003,6.87,6.425,2.121,5.612,3.536,255.625,129.875,93.5,70.875,58.375,47.25,33.75,25.75,15.003,36.568,43.36,56.824,61.828,66.103,75.204,83.222,1.683,1.101,20.87,1.819,1507.5,523.375,112.5,14.75,5.5,2.25,0.875,0,548.25,907.75,772.5,322.375,151.875,75.75,30.125,4.125,55.216,571.601,-1
"2125",803,566.142,1.418,1.577,1609.125,1152.625,702.75,259.875,121,57,23.625,7.375,0.047,0.069,0.11,0.262,0.363,0.378,0.394,0.524,2.842,2.036,1.241,0.459,0.214,0.101,0.042,0.013,7.511,7.446,7.381,7.566,7.566,2,212.625,119.625,89.875,66.25,48.75,38.875,28.25,18.625,18.813,44.072,45.074,52.635,63.262,75.307,87.739,107.505,1.346,0.86,17.571,1.865,1284.625,655.125,261.75,75.375,31.875,13.625,4.375,0,324.5,497.5,441,184.5,89.125,43.375,19.25,7.375,40.648,425.3,-1
"2126",736.375,517.103,1.424,1.502,1372.875,885,519.125,237.125,134.75,81.5,39.75,14.75,0.152,0.251,0.4,0.674,0.902,1.07,1.247,1.403,2.655,1.711,1.004,0.459,0.261,0.158,0.077,0.029,8.891,8.191,7.762,0.707,2.236,1.581,208,103.875,63.5,42.625,25.25,19.625,11.375,6.875,36.746,46.168,66.933,81.71,88.954,110.359,95.627,129.812,2.122,1.912,17.231,0.724,1003,363.125,96.5,27.875,10.5,3.25,0.375,0,369.875,521.875,422.625,209.25,124.25,78.25,39.375,14.75,35.509,362.381,-1
"2127",725.75,511.531,1.419,1.499,1486.5,1059.5,629.625,247.25,133.75,81,39.5,14.25,0.112,0.164,0.278,0.667,0.969,1.145,1.325,1.491,2.906,2.071,1.231,0.483,0.261,0.158,0.077,0.028,8.862,8.165,7.733,0.707,2.236,1.581,147.25,90,48.875,32.75,22.875,15,8.25,4.375,19.426,25.614,38.522,53.337,68.061,87.403,75.849,110.045,2.737,2.473,17.431,0.983,1047.375,404.25,107.75,30.125,11.75,4,1,0.25,439.125,655.25,521.875,217.125,122,77,38.5,14,35.602,382.799,-1
"2128",744.25,505.727,1.472,1.437,1284.125,815.875,506.75,271,160,92.625,43,14.625,0.134,0.228,0.349,0.52,0.675,0.842,1.1,1.366,2.539,1.613,1.002,0.536,0.316,0.183,0.085,0.029,8.615,7.228,7.162,4.899,2.739,2.345,215.5,118.125,40.75,19.75,12.375,7.5,4.75,2.875,29.287,39.296,47.136,58.655,88.363,96.308,115.962,118.856,3.926,4.69,17.731,0.506,1756.375,578.5,134.375,42.375,17.375,8,3,1,-472.25,237.375,372.375,228.625,142.625,84.625,40,13.625,NA,359.406,-1
"2129",899.875,614.331,1.465,1.591,1488.375,879.625,521.125,209.5,96.625,45.5,16,4.125,0.049,0.092,0.134,0.223,0.279,0.293,0.335,0.549,2.423,1.432,0.848,0.341,0.157,0.074,0.026,0.007,7.161,6.771,6.727,9.552,9.138,0.866,275.25,134,70.375,51.625,36.25,31.875,23.25,17.25,20.389,28.572,32.979,42.661,49.616,53.412,66.904,79.242,1.373,0.881,17.811,2.366,1193,497.875,141.125,38.75,16.75,5.875,0.875,0,295.375,381.75,380,170.75,79.875,39.625,15.125,4.125,46.594,419.533,-1
"2130",1187.625,791.426,1.501,1.763,1815.375,1036,606.125,250.25,128.125,63.625,20.75,6.875,0.046,0.091,0.143,0.243,0.316,0.346,0.239,0.283,2.294,1.309,0.766,0.316,0.162,0.08,0.026,0.009,7.477,6.916,6.884,8.617,16.047,9.5,356.5,157.125,90.25,59.5,37,26.625,21.25,17.25,25.335,28.165,27.419,25.274,39.481,53.364,70.702,81.349,1.42,1.069,21.696,2.801,1401.125,470.125,74.625,15.375,5.75,1.25,0,0,414.25,565.875,531.5,234.875,122.375,62.375,20.75,6.875,59.905,536.721,-1
"2131",807.25,552.533,1.461,1.513,1458.25,850.625,438.375,139.875,48.875,20.875,7.5,0.75,0.04,0.077,0.119,0.196,0.409,0.564,0.799,1.012,2.639,1.54,0.793,0.253,0.088,0.038,0.014,0.001,6.298,6.228,5.963,0.707,1.225,1.225,289.75,155.875,63.5,37,21.25,13,8.875,5.25,21.508,25.152,19.591,34.315,49.528,63.148,70.309,74.683,0.77,0.564,16.745,4.41,1126.875,455.125,134.375,30.75,11.5,3.75,0.5,0,331.375,395.5,304,109.125,37.375,17.125,7,0.75,38.154,472.209,-1
"2132",885.125,605.749,1.461,1.584,1802.625,1356.75,789.75,265.75,113.25,54.5,17.75,1.75,0.015,0.02,0.024,0.026,0.089,0.081,0.222,0.422,2.976,2.24,1.304,0.439,0.187,0.09,0.029,0.003,6.71,6.272,6.185,4.743,14.577,10.677,208.75,141.75,97,70.625,53.875,41.75,30.125,23,5.538,6.446,20.772,29.756,40.57,41.357,45.19,56.213,1.168,0.772,19.271,4.608,1262.25,506.625,115,17.5,6,1.875,0.125,0,540.375,850.125,674.75,248.25,107.25,52.625,17.625,1.75,42.994,464.488,-1
"2133",925,624.282,1.482,1.586,1625.125,1046.125,563.625,194.875,104.875,54.625,21.625,6.125,0.052,0.088,0.16,0.418,0.507,0.541,0.551,0.632,2.603,1.676,0.903,0.312,0.168,0.088,0.035,0.01,7.203,7.181,6.882,0.707,7.159,6.946,293.5,176.25,87.5,52.5,36.125,27.875,19.625,14.375,24.383,33.116,39.735,48.516,60.353,69.797,81.538,94.992,1.199,1.04,19.101,1.976,2156.625,796.625,198.25,37.875,11.625,2.5,0,0,-531.5,249.5,365.375,157,93.25,52.125,21.625,6.125,NA,496.381,-1
"2134",1193.75,807.068,1.479,1.806,2064,1368,863,428.5,247.5,148.375,78.75,29.375,0.008,0.015,0.021,0.024,0.024,0.044,0.099,0.293,2.557,1.695,1.069,0.531,0.307,0.184,0.098,0.036,8.311,7.946,7.67,4.555,0.866,4.899,342,168,93.875,55.625,35,26.875,15.125,11.75,16.122,36.07,32.926,38.719,40.587,46.649,67.611,69.297,2.636,2.667,23.243,1.383,1534.5,560.625,118.75,26.5,10.125,3.625,0.375,0,529.5,807.375,744.25,402,237.375,144.75,78.375,29.375,63.211,598.745,-1
"2135",964.5,655.87,1.471,1.638,1666.25,1037.875,627,313.875,179.25,104.875,55.375,22.25,0.066,0.117,0.19,0.304,0.413,0.53,0.643,0.804,2.541,1.582,0.956,0.479,0.273,0.16,0.084,0.034,8.396,7.9,7.873,0.866,4.555,4.899,338.125,191.375,102.125,60.875,34.625,28.625,17,13.875,30.869,43.885,62.438,85.211,112.501,122.404,146.44,162.885,1.755,1.723,17.338,0.985,1280.75,485.5,137.25,46.875,22.25,9.25,3.125,0,385.5,552.375,489.75,267,157,95.625,52.25,22.25,50.631,474.541,-1
"2136",913.75,628.782,1.453,1.623,1530.75,904.125,523.625,256.75,147.5,87.875,42.875,15.375,0.125,0.229,0.386,0.623,0.806,0.971,1.178,1.379,2.434,1.438,0.833,0.408,0.235,0.14,0.068,0.024,8.733,8.217,7.57,1.5,5.385,4.031,346.625,191.375,93.5,52.25,35.125,30.125,19.5,13.875,37.622,56.271,81.096,101.729,125.419,133.224,154.595,175.631,1.578,1.682,19.357,0.81,1192.375,437.5,91.375,25.875,9.25,2.625,0.125,0,338.375,466.625,432.25,230.875,138.25,85.25,42.75,15.375,45.897,436.488,-1
"2137",687.625,487.255,1.411,1.471,1260.375,780.875,480.875,242,141,84.75,43.125,15,0.171,0.294,0.45,0.699,0.908,1.082,1.297,1.481,2.587,1.603,0.987,0.497,0.289,0.174,0.089,0.031,8.436,7.661,7.392,2.5,3.24,0.866,224.125,119.5,51.625,31.375,18.375,12.75,7,3.75,25.042,34.271,50.412,67.671,87.395,91.576,94.557,120.139,2.731,2.701,15.976,0.718,939.25,335.5,82.75,26.75,10.125,2.75,0.25,0,321.125,445.375,398.125,215.25,130.875,82,42.875,15,33.765,330.364,-1
"2138",830.125,567.038,1.464,1.529,1519.375,983.5,560.875,191.375,91.375,44.5,16.625,3.5,0.087,0.148,0.222,0.284,0.357,0.459,0.729,0.679,2.679,1.734,0.989,0.337,0.161,0.078,0.029,0.006,7.219,6.59,6.015,1.118,8.529,8.155,279,144.875,106.5,77,47.875,36.5,25,17.875,24.006,25.346,31.014,34.295,45.604,48.08,54.518,70.774,0.858,0.578,17.726,3.6,1153.125,436.75,74.375,14,5.125,1,0,0,366.25,546.75,486.5,177.375,86.25,43.5,16.625,3.5,43.346,396.535,-1
"2139",1029.75,675.972,1.523,1.605,1868.875,1246.625,651,247.5,121.25,59.375,25.125,6,0.054,0.089,0.179,0.364,0.558,0.799,1.191,1.57,2.765,1.844,0.963,0.366,0.179,0.088,0.037,0.009,8.248,7.87,6.45,0.707,7.159,7.089,349,224.625,136.5,88.625,69.125,53.5,41.75,28.375,20.023,23.71,25.857,26.973,30.468,36.492,40.345,41.083,0.888,0.67,18.563,4.553,2442.125,1160.125,436.125,112.625,36.5,9.125,0.125,0,-573.25,86.5,214.875,134.875,84.75,50.25,25,6,NA,511.965,-1
"2140",1088.5,719.864,1.512,1.668,1943.625,1300.25,703.25,248.75,101.25,51.875,23.875,6.25,0.063,0.105,0.189,0.421,0.793,0.997,1.175,1.433,2.7,1.806,0.977,0.346,0.141,0.072,0.033,0.009,9.023,6.67,6.447,1.581,8.155,8.062,356.125,223.875,127.625,82.875,63.125,50.25,39,27.375,29.715,35.027,34.925,35.415,39.753,46.452,51.606,50.626,0.793,0.626,21.475,3.587,2459.125,1032.125,350.5,81.75,28.5,6.125,0.125,0,-515.5,268.125,352.75,167,72.75,45.75,23.75,6.25,NA,563.963,-1
"2141",1102.5,717.577,1.536,1.639,1830.75,1101.75,556.875,210.875,104.5,53.125,24.75,6,0.095,0.175,0.325,0.607,0.842,1.059,1.263,1.518,2.551,1.535,0.776,0.294,0.146,0.074,0.034,0.008,8.282,7.912,6.465,0.707,7.159,7.089,431,247.625,150.875,96.625,70.375,55.375,42.125,28.625,27.473,29.803,29.964,27.823,29.423,33.877,39.628,41.694,0.693,0.55,19.426,4.646,2464.25,1012.5,330.5,74.375,22.875,5.875,0.125,0,-633.5,89.25,226.375,136.5,81.625,47.25,24.625,6,NA,524.02,-1
"2142",1060.5,695.13,1.526,1.625,1928.375,1283.875,666.75,210.375,104.875,53.125,24.375,6,0.066,0.106,0.213,0.641,0.887,1.117,1.33,1.601,2.774,1.847,0.959,0.303,0.151,0.076,0.035,0.009,8.25,7.873,6.452,0.707,7.159,7.089,371,233.75,145.875,94.75,70.875,55,43.25,29.75,19.564,22.726,25.378,25.723,29.98,35.575,39.251,39.314,0.719,0.561,18.286,5.41,2515.125,1080.75,349.5,80.875,25.25,6.75,0.125,0,-586.75,203.125,317.25,129.5,79.625,46.375,24.25,6,NA,574.862,-1
"2143",1104.875,725.383,1.523,1.663,1901.25,1150.5,568.875,210.875,103.75,53.25,24.5,6.625,0.082,0.153,0.302,0.582,0.815,1.018,1.222,1.485,2.621,1.586,0.784,0.291,0.143,0.073,0.034,0.009,9.134,6.652,6.475,1.581,8.155,8.062,463,276.875,169.125,105.75,79.375,59.5,47.5,32,35.633,41.86,48.835,43.207,39.604,43.2,43.548,41.058,0.613,0.504,21.945,3.222,2520.375,1068.125,348.625,77.5,24.875,6.25,0.25,0,-619.125,82.375,220.25,133.375,78.875,47,24.25,6.625,NA,542.059,-1
"2144",1030.125,676.002,1.524,1.604,1864.875,1238,653.875,249.75,122.5,59.625,25.25,6,0.065,0.108,0.203,0.393,0.58,0.822,1.179,1.557,2.759,1.831,0.967,0.369,0.181,0.088,0.037,0.009,8.248,7.87,6.45,0.707,7.159,7.089,355.5,226.875,136.625,88.5,68.5,53.375,41.625,28.625,25.493,30.218,29.829,30.904,34.723,41.105,44.806,45.264,0.897,0.674,17.835,3.919,2436.625,1155.5,437,113.5,36.875,9,0.125,0,-571.75,82.5,216.875,136.25,85.625,50.625,25.125,6,NA,511.965,-1
"2145",1061.625,698.37,1.52,1.635,1919.375,1274.5,672.125,211,105.125,53.25,24.375,6,0.07,0.114,0.217,0.618,0.86,1.085,1.297,1.564,2.748,1.825,0.962,0.302,0.151,0.076,0.035,0.009,8.25,7.873,6.452,0.707,7.159,7.089,372.5,235.125,145.875,93.375,71.625,55.875,43.5,30.25,26.11,31.084,32.044,32.579,35.611,41.973,45.831,45.091,0.721,0.57,17.611,4.299,2508.125,1074.5,353,81.125,25.5,6.75,0.125,0,-588.75,200,319.125,129.875,79.625,46.5,24.25,6,NA,574.862,-1
"2146",1103.75,719.7,1.534,1.645,1943,1320.875,737,300.625,154.75,81.875,34.625,9.125,0.03,0.048,0.085,0.143,0.182,0.241,0.394,0.624,2.7,1.835,1.024,0.418,0.215,0.114,0.048,0.013,9.249,7.863,6.978,0.707,12.748,13.172,368,228,128.375,81.125,64.375,50.375,41.25,29,7.827,9.573,21.091,35.44,48.112,55.963,69.635,73.969,1.205,1.009,18.081,4.537,2430.75,1155.625,425.625,103.5,33.875,6.25,0,0,-487.75,165.25,311.375,197.125,120.875,75.625,34.625,9.125,NA,554.002,-1
"2147",1070.375,698.041,1.533,1.62,1972,1347.25,735.75,290.25,144,69.75,28.125,6,0.047,0.076,0.138,0.25,0.353,0.529,0.948,1.589,2.825,1.93,1.054,0.416,0.206,0.1,0.04,0.009,8.266,7.893,6.458,0.707,7.159,7.089,375.75,238.125,158.125,108.25,79.875,61.875,49.5,35.125,27.822,34.077,42.161,47.519,40.701,44.757,47.566,55.438,0.911,0.644,17.803,2.915,2514.875,1154.625,435.75,113,42,14.625,2.5,0.125,-542.875,192.625,300,177.25,102,55.125,25.625,5.875,NA,535.991,-1
"2148",1097.75,723.102,1.518,1.666,2109.75,1522.25,913.875,403.5,218.75,117.75,54,12.75,0.056,0.083,0.131,0.229,0.297,0.367,0.417,0.404,2.918,2.105,1.264,0.558,0.303,0.163,0.075,0.018,8.212,7.826,6.759,0.707,14.396,13.739,318.625,200.125,121.625,78.625,60.625,47.375,36.875,24.875,29.686,37.94,47.649,62.88,80.648,88.427,100.611,111.77,1.799,1.498,18.866,1.487,2605.875,1190.5,461.25,124.5,44.875,14.875,2.375,0.25,-496.125,331.75,452.625,279,173.875,102.875,51.625,12.5,NA,575.045,-1
"2149",1100.625,726.232,1.516,1.672,1831.875,1098.5,560.5,211.25,103.875,53.625,24.5,6.625,0.088,0.164,0.304,0.572,0.803,1.005,1.209,1.467,2.522,1.513,0.772,0.291,0.143,0.074,0.034,0.009,9.162,6.652,6.489,1.581,8.155,8.062,433.375,246.125,147.375,96.125,71.375,56.375,44.375,30.375,30.317,35.837,37.13,35.526,35.545,42.332,44.797,42.57,0.705,0.558,22.26,3.807,2461.25,1019.75,337.375,74.625,24.25,6.25,0.125,0,-629.375,78.75,223.125,136.625,79.625,47.375,24.375,6.625,NA,524.02,-1
"2150",1065.125,701.113,1.519,1.639,1956.625,1392.5,782.5,309.875,154.5,71.125,24.125,6,0.036,0.055,0.097,0.182,0.274,0.521,1.311,1.587,2.791,1.986,1.116,0.442,0.22,0.101,0.034,0.009,8.217,7.832,6.443,0.707,7.159,7.089,311,199.375,124.25,83.625,65.75,51.625,40.25,27.875,22.272,26.717,30.634,36.45,46.293,51.012,58.362,58.585,1.243,0.851,18.87,3.053,2455.875,1036.625,359.375,86.5,29.125,7.625,0.125,0,-499.25,355.875,423.125,223.375,125.375,63.5,24,6,NA,539.975,-1
"2151",1068.875,699.913,1.527,1.629,1972.125,1351.25,733.5,288.5,143.75,70.125,28.375,6,0.031,0.051,0.097,0.187,0.283,0.458,0.903,1.596,2.818,1.931,1.048,0.412,0.205,0.1,0.041,0.009,8.266,7.893,6.458,0.707,7.159,7.089,371.875,237.125,156.875,107.125,79.625,62.125,50.125,35,23.744,29.805,37.157,41.77,40.477,45.045,49.7,55.278,0.916,0.655,17.995,3.303,2517.5,1154.25,433.125,112.25,41.5,14,2.625,0.125,-545.375,197,300.375,176.25,102.25,56.125,25.75,5.875,NA,535.991,-1
"2152",1084.125,706.458,1.535,1.629,1907.125,1227.75,638.875,240,118.375,59.125,25.75,6,0.062,0.107,0.204,0.411,0.602,0.808,1.155,1.555,2.7,1.738,0.904,0.34,0.168,0.084,0.036,0.008,8.273,7.901,6.454,0.707,7.159,7.089,408.25,254.75,160,107.125,78,61.625,48.5,34.25,28.263,34.767,39.488,42.388,39.054,44.346,46.603,53.989,0.74,0.552,17.972,3.531,2518.125,1124.375,419.375,109.5,39.625,13.375,2.625,0.125,-611,103.375,219.5,130.5,78.75,45.75,23.125,5.875,NA,535.003,-1
"2153",1121.25,741.119,1.513,1.692,2100.875,1478.625,871.5,384.375,209.5,115.625,58,16,0.055,0.084,0.135,0.23,0.298,0.374,0.463,0.603,2.835,1.995,1.176,0.519,0.283,0.156,0.078,0.022,8.223,7.839,6.98,0.707,15.882,15.256,346.375,212.75,128.5,84.625,61.75,47.625,37.25,25.125,25.21,31.523,39.691,50.078,73,83.734,94.743,105.601,1.63,1.366,19.471,1.923,2572.375,1088.875,368.625,85.25,28.5,7.5,0.125,0,-471.5,389.75,502.875,299.125,181,108.125,57.875,16,NA,584.052,-1
"2154",1112.875,724.843,1.535,1.649,1856.875,1111.875,563.5,210.75,104.75,53,24.625,6,0.093,0.172,0.32,0.607,0.841,1.059,1.262,1.52,2.562,1.534,0.777,0.291,0.145,0.073,0.034,0.008,8.267,7.895,6.457,0.707,7.159,7.089,437.75,256.75,155.875,104.75,74.5,59.25,46.125,31.875,29.785,34.651,35.658,37.749,33.345,39.109,40.906,42.616,0.672,0.506,18.017,4.108,2476.875,1028.875,338.5,75.75,23.25,6.375,0.125,0,-620,83,225,135,81.5,46.625,24.5,6,NA,536.031,-1
"2155",1178,775.531,1.519,1.724,2261,1620.75,917.5,378.375,196.875,101,43,8.25,0.011,0.018,0.024,0.035,0.031,0.025,0.174,0.857,2.915,2.09,1.183,0.488,0.254,0.13,0.055,0.011,8.232,7.851,6.45,0.707,7.159,7.089,352.5,230.75,149.5,103.375,79.75,62.375,46.625,31.875,12.588,13.887,15.542,18.448,28.603,34.453,52.531,58.529,1.317,0.977,20.854,6.141,2830,1317,503.25,124.75,41.625,9.625,0.25,0,-569,303.75,414.25,253.625,155.25,91.375,42.75,8.25,NA,597.027,-1
"2156",1085.25,710.07,1.528,1.639,1978.375,1334.125,720.75,255,126.625,63.25,27.75,6,0.05,0.08,0.15,0.358,0.523,0.709,0.989,1.614,2.786,1.879,1.015,0.359,0.178,0.089,0.039,0.008,8.261,7.886,6.458,0.707,7.159,7.089,377,236.125,154,102.625,79.375,61.375,49,34.5,22.133,26.5,32.078,34.041,34.358,38.568,41.23,47.627,0.822,0.616,18.731,4.088,2539.625,1092.5,354.625,79.375,24.75,6.625,0.125,0,-561.25,241.625,366.125,175.625,101.875,56.625,27.625,6,NA,553.042,-1
"2157",1085.25,697.861,1.555,1.597,1808.75,1172.625,634.625,271.875,139.75,72,29.75,6.75,0.072,0.121,0.216,0.365,0.486,0.595,0.836,1.109,2.592,1.68,0.909,0.39,0.2,0.103,0.043,0.01,9.147,8.819,7.633,0.707,1.225,0.707,374.75,226.75,129.75,82.375,60.75,48.875,39.375,28.625,28.668,36.546,46.94,56.076,64.084,71.4,81.935,92.513,1.077,0.874,21.547,2.144,2352.875,1079,401.375,117.75,43.875,13,1.125,0,-544.125,93.625,233.25,154.125,95.875,59,28.625,6.75,NA,540.019,-1
"2158",1097.625,718.726,1.527,1.651,2029.5,1381.625,743.875,242.375,104.25,53.125,23.75,6,0.049,0.081,0.155,0.442,0.825,1.035,1.252,1.499,2.824,1.922,1.035,0.337,0.145,0.074,0.033,0.008,8.186,7.794,6.442,0.707,7.159,7.089,340.875,218.875,131.75,87.5,68.25,53.375,41.125,28.875,24.617,28.95,30.94,34.118,40.864,46.29,52.955,51.299,0.791,0.607,17.892,4.103,2601.875,1088.125,391.5,91.625,32.875,9,0.25,0,-572.375,293.5,352.375,150.75,71.375,44.125,23.5,6,NA,563.963,-1
"2159",1152.375,755.525,1.525,1.695,2161.125,1507,837.125,297.375,125.75,63.625,25.5,5.625,0.035,0.057,0.106,0.284,0.609,0.79,1.157,1.6,2.86,1.995,1.108,0.394,0.166,0.084,0.034,0.007,8.147,7.746,6.429,0.707,7.159,7.089,328.625,206,127.5,83.25,65,51.375,40,27.5,27.029,35.326,43.921,57.624,71.562,77.238,88.045,90.586,0.986,0.764,19.568,2.465,2886.75,1166.625,423.5,100.125,36.875,10.5,0.5,0,-725.625,340.375,413.625,197.25,88.875,53.125,25,5.625,NA,611.979,-1
